EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,OffArc3ReboundPct,Corner3PctBlocked,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Blocked3s,BlockedArc3,LongMidRangePctBlocked,BlockedCorner3,3SecondViolations,on,Clear Path Fouls,DefensiveGoaltends
101139,1610612754,CJ Miles,CJ Miles,101139,IND,31696.0,528,10,1051,1043,248,265,118,2094,18.0,39.0,6.0,9.0,7.0,16.0,9.0,22.0,12.0,34.0,15.0,35.0,2.0,6.0,5.0,10.0,35.0,90.0,2.0,2.0,5.0,17.0,39,95,50.0,125.0,42.0,270,1113,7.0,12.0,4.0,8.0,4.0,30.0,12.0,28.0,10.0,27.0,12.0,66.0,40.0,38.0,138.0,12.0,10.0,1.0,89.0,35.0,11.0,1.0,15.0,2.0,17.0,1.0,1.0,10.0,2.0,3.0,36.0,1.0,9.0,30.0,32.0,3.0,65.0,10.0,75,3.0,18.0,12.0,6.0,10.0,2.0,9.0,7.0,1.0,1.0,1.0,17.0,3.0,4.0,25,2.0,48,3.0,1.0,38.0,4.0,1.0,1.0,1.0,49.0,5.0,1.0,4.0,20.0,4.0,6.0,2.0,1.0,3.0,6.0,4.0,66.0,248,5.0,0.5128205128205128,0.5882352941176471,0.92,0.4,0.5,0.37037037037037035,0.4032258064516129,0.4105263157894737,0.5833333333333334,0.42857142857142855,0.5181818181818182,0.65,0.4909090909090909,0.5588235294117647,0.6818181818181818,0.5508474576271186,0.5681818181818182,0.008,0.11578947368421053,0.1794871794871795,0.18181818181818182,0.011111111111111112,21.392617449664428,0.5882352941176471,0.1111111111111111,0.1095890410958904,0.02349869451697128,0.15873015873015872,0.006493506493506494,0.1288981288981289,0.0186219739292365,0.02586206896551724,0.0425531914893617,0.021739130434782608,0.047058823529411764,0.08433734939759036,0.1693548387096774,0.17647058823529413,0.08333333333333333,0.02586206896551724,0.6666666666666666,0.17727272727272728,0.46153846153846156,0.5625,0.5555555555555556,0.1,0.4090909090909091,0.5,0.3333333333333333,0.15454545454545454,0.35294117647058826,0.35294117647058826,0.5833333333333334,0.1590909090909091,0.42857142857142855,0.42857142857142855,0.9333333333333333,0.4090909090909091,0.3888888888888889,0.39325842696629215,0.9142857142857143,0.45,0.6666666666666666,0.3333333333333333,0.3,0.3333333333333333,0.5,0.1,1.0,1.0,0.2909090909090909,0.4375,0.18181818181818182,0.5,0.3090909090909091,0.29411764705882354,0.7454545454545455,0.39325842696629215,0.5108812499999998,0.5174794117647058,0.5164037735849057,0.10084033613445378,0.18181818181818182,0.03125,0.1111111111111111,0.24444444444444444,9.697894736842107,25.451200000000004,0.23596574690770694,,,,,,,,,,,,,,,,,True,,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,32809.0,547,-70,1059,1069,233,320,109,2128,26.0,47.0,3.0,3.0,6.0,11.0,9.0,21.0,22.0,59.0,3.0,12.0,,1.0,1.0,4.0,6.0,18.0,,2.0,2.0,6.0,57,127,9.0,30.0,23.0,164,1193,3.0,8.0,,3.0,,6.0,11.0,29.0,3.0,10.0,10.0,41.0,32.0,82.0,21.0,6.0,,2.0,16.0,6.0,12.0,,54.0,17.0,71.0,9.0,8.0,28.0,19.0,7.0,159.0,3.0,1.0,28.0,18.0,,46.0,4.0,50,1.0,17.0,12.0,5.0,17.0,4.0,12.0,10.0,1.0,5.0,1.0,27.0,3.0,8.0,20,1.0,43,1.0,,39.0,3.0,,2.0,6.0,31.0,4.0,,1.0,13.0,,7.0,3.0,1.0,3.0,7.0,4.0,41.0,233,5.0,0.2807017543859649,0.2807017543859649,0.7777777777777778,0.3,,0.3,0.32142857142857145,0.44881889763779526,0.375,0.3793103448275862,0.44904458598726116,0.2727272727272727,0.3974358974358974,0.47941176470588237,0.2727272727272727,0.45454545454545453,0.1910828025477707,,0.09448818897637795,0.14893617021276595,0.23809523809523808,,16.624472573839665,0.6296296296296297,,0.061016949152542375,0.0024813895781637717,0.14432989690721648,0.023622047244094488,0.09406952965235174,0.007547169811320755,,,,,0.06818181818181818,0.11214953271028037,0.11180124223602485,0.30303030303030304,0.013333333333333334,0.5714285714285714,0.29936305732484075,0.5531914893617021,0.65,0.2692307692307692,0.1337579617834395,0.42857142857142855,0.5625,0.2222222222222222,0.37579617834394907,0.3728813559322034,0.3728813559322034,0.3181818181818182,0.07643312101910828,0.25,0.25,1.0,0.11464968152866242,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2727272727272727,1.0,0.3333333333333333,0.09090909090909091,,,0.18181818181818182,,,0.28205128205128205,0.5454545454545454,0.10256410256410256,0.25,0.15384615384615385,0.3333333333333333,0.49044585987261147,0.375,0.4710067741935483,0.4690863636363636,0.4697666666666667,0.0783132530120482,0.09558823529411764,,0.036585365853658534,0.25,10.430708661417322,26.183333333333334,0.22001888574126535,2.0,1.0,4.0,3.0,0.006578947368421052,0.03529411764705882,,,,,,,,,,,True,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,1109.0,18,-5,36,35,4,13,4,71,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,1,1,,1.0,,2,47,,,,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,1.0,,,1.0,1.0,2,,,,,2.0,,2.0,,,,,2.0,,,3,,4,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,4,1.0,1.0,1.0,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,10.0,1.0,,,0.125,0.09090909090909091,,0.05555555555555555,0.09090909090909091,0.25,,,,,,,0.2,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.387425,,,,,,,,14.9,28.0,0.1111111111111111,,,,,,,,,,,,,,,,,True,,
201166,1610612754,Aaron Brooks,Aaron Brooks,201166,IND,28174.0,470,-2,909,909,167,214,108,1818,9.0,24.0,1.0,5.0,1.0,2.0,14.0,33.0,13.0,26.0,3.0,11.0,,,,1.0,19.0,62.0,1.0,4.0,4.0,16.0,36,83,22.0,73.0,13.0,151,1009,4.0,10.0,1.0,4.0,,11.0,7.0,18.0,4.0,17.0,7.0,33.0,10.0,62.0,42.0,24.0,,3.0,59.0,19.0,3.0,1.0,54.0,18.0,72.0,12.0,6.0,17.0,21.0,16.0,162.0,3.0,5.0,10.0,19.0,,29.0,8.0,37,2.0,12.0,7.0,5.0,22.0,7.0,17.0,15.0,3.0,5.0,2.0,37.0,4.0,8.0,29,2.0,47,1.0,2.0,21.0,2.0,1.0,2.0,2.0,20.0,1.0,,1.0,5.0,2.0,5.0,5.0,,,5.0,3.0,33.0,167,3.0,0.1388888888888889,0.1388888888888889,0.6363636363636364,0.3013698630136986,0.25,0.23529411764705882,0.3142857142857143,0.43373493975903615,0.4,0.3888888888888889,0.4423076923076923,0.39285714285714285,0.37142857142857144,0.4603658536585366,0.39285714285714285,0.4230769230769231,0.46794871794871795,0.0136986301369863,0.03614457831325301,0.125,,,19.30835734870317,0.5945945945945946,,0.07169811320754717,0.015337423312883436,0.059880239520958084,0.02631578947368421,0.06712962962962964,0.01818181818181818,,0.00819672131147541,,0.06578947368421052,0.013513513513513514,0.11304347826086956,0.05223880597014925,0.09090909090909091,0.022988505747126436,0.6,0.15384615384615385,0.375,0.42857142857142855,,0.21153846153846154,0.42424242424242425,0.42424242424242425,0.07142857142857142,0.16666666666666666,0.5,0.5,0.3076923076923077,0.07051282051282051,0.2727272727272727,0.3,1.0,0.3974358974358974,0.3064516129032258,0.3064516129032258,0.5789473684210527,0.35714285714285715,0.2,,,,,0.2857142857142857,0.25,1.0,0.05714285714285714,0.5,0.02857142857142857,,0.45714285714285713,0.25,0.6217948717948718,0.3220338983050847,0.46880132450331125,0.4709772727272727,0.42695468749999993,0.043209876543209874,0.05747126436781609,0.02666666666666667,0.0728476821192053,0.2185430463576159,9.027710843373493,27.226027397260275,0.18371837183718373,1.0,1.0,2.0,1.0,0.036036036036036036,0.03614457831325301,0.09090909090909091,,,,,,,,,,True,,
2744,1610612754,Al Jefferson,Al Jefferson,2744,IND,55843.0,931,-98,1821,1820,406,521,207,3641,107.0,165.0,26.0,46.0,21.0,32.0,104.0,225.0,24.0,80.0,,,,,,,,1.0,,,,1.0,235,470,,1.0,65.0,535,2026,33.0,65.0,,,10.0,76.0,38.0,85.0,,1.0,13.0,89.0,252.0,218.0,,,44.0,,1.0,,32.0,,34.0,23.0,57.0,17.0,6.0,11.0,6.0,17.0,137.0,6.0,68.0,65.0,111.0,27.0,203.0,75.0,278,3.0,19.0,9.0,10.0,16.0,2.0,7.0,17.0,2.0,9.0,3.0,33.0,1.0,2.0,78,10.0,125,1.0,11.0,74.0,8.0,2.0,3.0,1.0,85.0,11.0,,,44.0,,16.0,10.0,,6.0,16.0,10.0,89.0,406,8.0,0.5361702127659574,0.5915492957746479,,,,,,0.5,0.5076923076923077,0.4470588235294118,0.4989384288747346,0.5076923076923077,0.4418604651162791,0.5265748031496063,0.5277777777777778,0.478494623655914,0.0021231422505307855,,0.06808510638297872,0.10303030303030303,0.06666666666666667,,26.262135922330096,0.48484848484848486,0.5294117647058824,0.22469635627530365,0.09883720930232558,0.19578313253012047,0.026200873362445413,0.21307506053268765,0.0806979280261723,0.1414141414141414,0.11297071129707113,0.045454545454545456,0.2012987012987013,0.2647058823529412,0.21568627450980393,0.19696969696969696,0.19117647058823528,0.015,0.625,0.3503184713375796,0.6484848484848484,0.722972972972973,0.5046728971962616,0.47770700636942676,0.4622222222222222,0.49523809523809526,0.5,0.16985138004246284,0.3,0.3,0.8333333333333334,,,,,0.0021231422505307855,,,,0.7076923076923077,0.5652173913043478,0.11538461538461539,,,,,,,0.37209302325581395,0.65625,,,0.011627906976744186,,0.3524416135881104,,0.44651825902335457,0.5113741379310345,0.44776162790697677,0.0873015873015873,0.0874751491053678,,0.14205607476635515,0.16635514018691588,7.54404255319149,26.0,0.22295442064799562,,6.0,4.0,3.0,0.05179282868525897,0.018404907975460124,,1.0,2.0,4.0,0.029411764705882353,,,,,,True,,
1626202,1610612754,Joe Young,Joe Young,1626202,IND,1985.0,33,-14,71,66,22,32,7,137,2.0,3.0,,,,,,2.0,,6.0,,1.0,,,,,,1.0,,,,,2,11,,2.0,2.0,6,78,,1.0,,,1.0,1.0,,2.0,,,1.0,1.0,,4.0,,,,,1.0,,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,,2.0,,,2.0,,2,,1.0,1.0,,,,,,,,,,,,1,1.0,1,,,2.0,,,,,3.0,,,1.0,,,,,,,,,1.0,22,,,,,,,,,0.18181818181818182,,,0.15384615384615385,,,0.17857142857142858,,0.16666666666666666,0.15384615384615385,,,,,,17.72151898734177,,,,,0.15384615384615385,,0.07142857142857142,,,,,,,,0.1,0.3333333333333333,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.15384615384615385,,,,0.46153846153846156,,,,0.07692307692307693,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,0.38461538461538464,,0.5012307692307693,,0.3738,,,,0.16666666666666666,0.16666666666666666,11.109090909090908,24.200000000000003,0.30985915492957744,,,1.0,1.0,,,,,,,,,,,,,True,,
1627777,1610612754,Georges Niang,Georges Niang,1627777,IND,562.0,9,-8,18,19,6,13,4,37,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1,3,,,,2,28,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,1,,,,,1.0,1.0,,2.0,,1.0,1.0,3.0,,,1,,1,,,,,,,,,,,,,,,,,,,,2.0,6,,1.0,1.0,,,,,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,1.0,,,0.6666666666666666,1.0,,,26.08695652173913,0.3333333333333333,,,0.1111111111111111,,,,0.1,,1.0,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.36169999999999997,,0.2798,,,,,1.0,3.466666666666667,,0.3333333333333333,,,,,,,,,,,,,,,,,True,,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,15474.0,258,-30,507,511,99,132,54,1018,24.0,36.0,6.0,6.0,2.0,3.0,7.0,13.0,1.0,9.0,2.0,5.0,,,,1.0,5.0,7.0,,,,1.0,32,58,7.0,12.0,7.0,92,569,8.0,8.0,,,,16.0,2.0,4.0,,2.0,,4.0,48.0,16.0,21.0,,12.0,1.0,6.0,5.0,2.0,,5.0,3.0,8.0,3.0,,4.0,,1.0,19.0,2.0,12.0,16.0,19.0,4.0,39.0,14.0,53,2.0,11.0,9.0,2.0,8.0,2.0,5.0,3.0,,3.0,,11.0,1.0,3.0,4,1.0,11,1.0,,13.0,2.0,2.0,1.0,,10.0,2.0,,,6.0,,2.0,2.0,,,3.0,1.0,4.0,99,,0.75,0.9230769230769231,1.0,0.5833333333333334,,,0.6363636363636364,0.5517241379310345,1.0,0.5,0.6071428571428571,1.0,0.3333333333333333,0.6216216216216216,1.0,0.3333333333333333,0.17142857142857143,,0.034482758620689655,0.05555555555555555,,,14.938488576449911,0.7272727272727273,0.4,0.1450381679389313,0.06282722513089005,0.15841584158415842,0.028985507246376812,0.15086206896551724,0.05384615384615385,0.06451612903225806,0.07936507936507936,0.05263157894736842,0.1702127659574468,0.3333333333333333,0.03508771929824561,0.175,0.09523809523809523,0.07142857142857142,0.3333333333333333,0.5142857142857142,0.6666666666666666,0.7058823529411765,0.7916666666666666,0.18571428571428572,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.12857142857142856,0.1111111111111111,0.1111111111111111,1.0,0.07142857142857142,0.4,0.4,1.0,0.1,0.7142857142857143,0.7142857142857143,1.0,0.75,1.0,0.3333333333333333,,,,,,,0.5,0.6666666666666666,0.16666666666666666,,0.16666666666666666,,0.6857142857142857,0.8333333333333334,0.5285492753623189,0.4804142857142857,0.5972599999999999,0.08108108108108109,0.0967741935483871,,0.17391304347826086,0.043478260869565216,5.572413793103447,28.7,0.1952662721893491,,,,,0.045454545454545456,0.02,,,,1.0,,1.0,1.0,,,,True,,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,27473.0,458,-77,881,885,190,242,98,1766,15.0,27.0,4.0,7.0,4.0,4.0,5.0,14.0,12.0,27.0,10.0,20.0,2.0,2.0,2.0,4.0,4.0,17.0,,,1.0,3.0,32,68,14.0,37.0,26.0,132,987,7.0,12.0,2.0,2.0,2.0,22.0,6.0,7.0,3.0,7.0,8.0,29.0,42.0,22.0,42.0,,4.0,,17.0,4.0,7.0,1.0,6.0,2.0,8.0,2.0,,2.0,2.0,2.0,18.0,10.0,17.0,27.0,38.0,3.0,68.0,28.0,96,2.0,14.0,10.0,4.0,6.0,1.0,4.0,4.0,1.0,2.0,,10.0,,1.0,15,1.0,19,1.0,,31.0,,,2.0,,34.0,2.0,1.0,1.0,13.0,1.0,6.0,4.0,,2.0,6.0,2.0,29.0,190,,0.65625,0.7,1.0,0.3783783783783784,1.0,0.42857142857142855,0.3783783783783784,0.47058823529411764,0.5833333333333334,0.8571428571428571,0.5047619047619047,0.7142857142857143,0.75,0.5458333333333333,0.6875,0.7631578947368421,0.3523809523809524,0.02702702702702703,0.10294117647058823,0.18518518518518517,0.07142857142857142,0.058823529411764705,13.06532663316583,0.6,0.13636363636363635,0.15447154471544716,0.04956268221574344,0.17647058823529413,0.09803921568627451,0.16290726817042606,0.060674157303370786,0.06315789473684211,0.040983606557377046,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.21568627450980393,0.17073170731707318,0.2,0.04081632653061224,0.3333333333333333,0.2571428571428571,0.5555555555555556,0.6818181818181818,0.6666666666666666,0.13333333333333333,0.35714285714285715,0.38461538461538464,0.2,0.2571428571428571,0.4444444444444444,0.46153846153846156,0.8333333333333334,0.19047619047619047,0.5,0.5,1.0,0.1619047619047619,0.23529411764705882,0.25,1.0,0.5,0.5714285714285714,0.25,0.14285714285714285,1.0,1.0,,,,0.2857142857142857,1.0,0.2857142857142857,0.5,0.21428571428571427,0.3333333333333333,0.6095238095238096,0.23529411764705882,0.49730873786407775,0.48521000000000003,0.5357961538461539,0.1206896551724138,0.16455696202531644,0.02702702702702703,0.16666666666666666,0.2196969696969697,9.876470588235293,24.85675675675676,0.21566401816118047,1.0,,4.0,4.0,0.047619047619047616,0.08,,1.0,,,0.058823529411764705,,,0.037037037037037035,,,True,,
201952,1610612754,Jeff Teague,Jeff Teague,201952,IND,16370.0,273,-84,543,546,146,155,63,1089,11.0,32.0,2.0,3.0,3.0,11.0,19.0,39.0,3.0,10.0,1.0,3.0,,,,,5.0,24.0,,1.0,2.0,7.0,33,81,6.0,27.0,41.0,125,626,2.0,5.0,,1.0,2.0,6.0,9.0,25.0,2.0,7.0,17.0,41.0,8.0,58.0,6.0,12.0,,,24.0,5.0,14.0,,47.0,12.0,59.0,7.0,5.0,22.0,6.0,19.0,130.0,1.0,2.0,10.0,13.0,,23.0,3.0,26,1.0,12.0,4.0,8.0,17.0,1.0,13.0,2.0,,4.0,,19.0,3.0,4.0,6,,16,,1.0,38.0,,1.0,2.0,4.0,45.0,3.0,1.0,,16.0,2.0,2.0,1.0,,1.0,4.0,1.0,41.0,146,3.0,0.12121212121212122,0.12121212121212122,0.3333333333333333,0.2222222222222222,,0.2857142857142857,0.2222222222222222,0.4074074074074074,0.4,0.36,0.3888888888888889,0.3333333333333333,0.375,0.48828125,0.42857142857142855,0.5,0.25,,0.1728395061728395,0.375,0.05128205128205128,,24.058919803600652,0.8947368421052632,,0.1092436974789916,0.009216589861751152,0.09615384615384616,0.013513513513513514,0.1031390134529148,0.010309278350515464,,0.0273972602739726,,0.05128205128205128,0.125,0.14285714285714285,0.0963855421686747,0.09523809523809523,0.018867924528301886,0.25,0.2962962962962963,0.34375,0.55,0.18181818181818182,0.3611111111111111,0.48717948717948717,0.5135135135135135,0.05263157894736842,0.09259259259259259,0.3,0.3,0.3333333333333333,0.027777777777777776,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.20833333333333334,0.20833333333333334,0.2,0.5,0.6666666666666666,,,,,0.16666666666666666,,,0.34375,0.2727272727272727,,,0.21875,0.2857142857142857,0.5462962962962963,0.20833333333333334,0.458775,0.4999083333333334,0.4625375000000001,0.14754098360655737,0.1702127659574468,0.07142857142857142,0.048,0.328,6.9111111111111105,25.8037037037037,0.26887661141804786,1.0,,6.0,5.0,,0.01818181818181818,,,,,,2.0,1.0,,1.0,,True,,
