EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,Travels,Charge Fouls,Charge Fouls Drawn,BlockedCorner3,OffensiveGoaltends,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,11551.0,193,-6.0,382,372,78,79,44,754,8.0,20,1.0,3.0,1.0,4.0,1.0,9.0,3.0,10,4.0,11.0,1.0,3.0,5.0,3.0,12,39,4.0,16.0,6.0,42,396,1.0,3.0,2.0,2.0,6,1.0,6.0,2.0,9.0,14,10.0,12.0,2.0,5.0,3.0,9,10.0,19,4.0,6.0,8.0,1.0,48,2.0,6.0,1.0,1,10,11,9.0,20,5.0,8,5,3.0,5.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,8.0,1.0,16,7.0,1.0,2.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,78,2.0,0.5833333333333334,0.6363636363636364,1.0,0.25,0.16666666666666666,0.25,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.32727272727272727,0.3333333333333333,0.2916666666666667,0.3620689655172414,0.3333333333333333,0.34615384615384615,0.2909090909090909,0.07692307692307693,0.15,14.814814814814813,0.8333333333333334,0.0625,0.06802721088435375,0.04580152671755725,0.024390243902439025,0.03389830508474576,0.05851063829787234,0.042105263157894736,0.05454545454545454,0.04878048780487805,0.02857142857142857,0.08695652173913043,0.04081632653061224,0.061224489795918366,0.10204081632653061,0.034482758620689655,0.1388888888888889,1.0,0.36363636363636365,0.4,0.47058823529411764,0.5,0.16363636363636364,0.1111111111111111,0.1111111111111111,0.18181818181818182,0.3,0.3,1.0,0.2,0.36363636363636365,0.36363636363636365,1.0,0.09090909090909091,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,0.6545454545454545,0.5055675925925925,0.5692,0.43762916666666657,0.06896551724137931,0.09523809523809523,0.047619047619047616,0.21428571428571427,7.776923076923076,24.24375,0.20418848167539266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,17765.0,296,-13.0,576,576,105,164,79,1152,9.0,18,1.0,2.0,2.0,4.0,5.0,14.0,10.0,22,6.0,14.0,3.0,4.0,30.0,12.0,24,54,17.0,44.0,10.0,109,619,2.0,4.0,7.0,4.0,10,6.0,16.0,4.0,30.0,14,34.0,45.0,2.0,29.0,2.0,10,9.0,19,5.0,4.0,5.0,2.0,47,6.0,4.0,,9,14,24,10.0,34,1.0,8,7,1.0,5.0,1.0,4.0,5.0,1.0,10.0,1.0,1.0,14.0,,26,14.0,3.0,1.0,12.0,1.0,4.0,7.0,4.0,8.0,4.0,30.0,104,5.0,0.2916666666666667,0.30434782608695654,0.8823529411764706,0.38636363636363635,0.375,0.3953488372093023,0.4444444444444444,0.5,0.4,0.5051020408163265,0.5833333333333334,0.5,0.5242718446601942,0.5833333333333334,0.5357142857142857,0.4489795918367347,0.037037037037037035,0.1111111111111111,16.91616766467066,0.5,,0.07179487179487179,0.021505376344086023,0.10112359550561797,0.05172413793103448,0.08098591549295775,0.033112582781456956,0.02666666666666667,0.019230769230769232,0.01694915254237288,,0.09090909090909091,0.08196721311475409,0.03508771929824561,0.11290322580645161,0.02,0.5,0.1836734693877551,0.5,0.5625,0.4444444444444444,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.22448979591836735,0.45454545454545453,0.45454545454545453,0.2,0.14285714285714285,0.42857142857142855,0.46153846153846156,1.0,0.30612244897959184,0.3333333333333333,0.5,0.15384615384615385,0.5,0.15384615384615385,0.75,0.46153846153846156,0.6326530612244898,0.4983448453608248,0.5513166666666667,0.477716,0.039603960396039604,0.07017543859649122,0.06422018348623854,0.27522935779816515,10.32037037037037,25.952272727272728,0.18229166666666666,1.0,1.0,11.0,1.0,3.0,1.0,2.0,6.0,1.0,11.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5,0.045454545454545456,0.07142857142857142,0.03333333333333333,0.07692307692307693,0.08,0.07407407407407407,0.2,0.36666666666666664,0.3793103448275862,0.8181818181818182,0.16666666666666666,1.0,1.0,0.16666666666666666,0.25,0.3793103448275862,,,,,,,,,,,,,,,,,,,True
201949,1610612748,James Johnson,James Johnson,201949,MIA,35547.0,592,-1.0,1198,1191,381,531,134,2389,31.0,62,3.0,7.0,10.0,21.0,14.0,27.0,5.0,16,10.0,23.0,1.0,3.0,52.0,15.0,50,105,22.0,75.0,37.0,203,1275,4.0,10.0,12.0,13.0,33,4.0,18.0,14.0,52.0,38,62.0,63.0,4.0,51.0,12.0,46,36.0,82,23.0,13.0,33.0,11.0,200,4.0,13.0,,25,44,74,17.0,91,3.0,13,9,4.0,20.0,7.0,15.0,18.0,5.0,38.0,1.0,11.0,33.0,5.0,59,34.0,,1.0,49.0,5.0,24.0,22.0,16.0,23.0,12.0,52.0,379,7.0,0.38,0.3958333333333333,0.9545454545454546,0.29333333333333333,0.2222222222222222,0.2972972972972973,0.47619047619047616,0.4,0.3939393939393939,0.46111111111111114,0.2857142857142857,0.37254901960784315,0.5024752475247525,0.35294117647058826,0.43333333333333335,0.4166666666666667,0.11428571428571428,0.16129032258064516,17.857142857142858,0.5263157894736842,,0.11282051282051282,0.03927492447129909,0.1358695652173913,0.017467248908296942,0.12020905923344948,0.030357142857142857,0.022058823529411766,0.041237113402061855,0.061224489795918366,0.014285714285714285,0.10526315789473684,0.12195121951219512,0.11304347826086956,0.125,0.03225806451612903,0.5217391304347826,0.34444444444444444,0.5,0.5961538461538461,0.3548387096774194,0.15,0.5185185185185185,0.5384615384615384,0.08888888888888889,0.3125,0.3333333333333333,0.8,0.12777777777777777,0.43478260869565216,0.43478260869565216,1.0,0.28888888888888886,0.5,0.42857142857142855,0.4117647058823529,0.47619047619047616,0.058823529411764705,0.3333333333333333,0.29411764705882354,0.7611111111111111,0.5245022471910111,0.54078125,0.509453,0.12060301507537688,0.1935483870967742,0.059113300492610835,0.2561576354679803,5.718095238095238,25.08266666666667,0.31803005008347246,,1.0,12.0,3.0,3.0,,4.0,3.0,1.0,12.0,,2.0,5.0,6.0,,2.0,2.0,1.0,,3.0,1.0,,1.0,5.0,3.0,,,,,0.16129032258064516,0.018867924528301886,0.16666666666666666,0.2857142857142857,0.23076923076923078,0.23076923076923078,0.9166666666666666,0.07142857142857142,,,0.21428571428571427,0.2,0.23529411764705882,4.0,1.0,1.0,2.0,1.0,1.0,0.037037037037037035,0.0625,0.3333333333333333,,,,,,,,,,True
202355,1610612748,Hassan Whiteside,Hassan Whiteside,202355,MIA,63886.0,1065,112.0,2101,2093,408,549,264,4194,145.0,202,63.0,87.0,23.0,32.0,65.0,154.0,16.0,45,,,,,,,226,401,,,83.0,535,2227,73.0,121.0,180.0,39.0,66,,,24.0,102.0,256,196.0,,96.0,,27.0,19,6.0,25,4.0,2.0,12.0,5.0,56,39.0,91.0,2.0,86,246,353,132.0,485,13.0,23,16,7.0,39.0,3.0,16.0,39.0,23.0,78.0,7.0,14.0,50.0,4.0,96,120.0,7.0,1.0,132.0,22.0,63.0,67.0,49.0,68.0,46.0,101.0,406,10.0,0.5663716814159292,0.7191011235955056,,,,,0.5635910224438903,0.6033057851239669,0.5909090909090909,0.5635910224438903,0.6033057851239669,0.5909090909090909,0.5866228070175439,0.625,0.6,,0.06733167082294264,0.08415841584158416,22.287145242070117,0.5,0.03333333333333333,0.33884297520661155,0.14174454828660435,0.28013029315960913,0.1111111111111111,0.3213939980638916,0.1309164149043303,0.18,0.13274336283185842,0.0963855421686747,0.10909090909090909,0.3161764705882353,0.3230088495575221,0.3815789473684211,0.30472103004291845,0.08843537414965986,0.6764705882352942,0.5037406483790524,0.7178217821782178,0.7837837837837838,0.5655172413793104,0.38403990024937656,0.42207792207792205,0.4482758620689655,0.11221945137157108,0.35555555555555557,0.36363636363636365,0.9375,,,,,,0.71900826446281,0.7241379310344828,0.48484848484848486,0.71875,,,,0.5037406483790524,0.5267922693266833,0.5839318181818182,0.48205757575757585,0.1425339366515837,0.1425339366515837,0.3364485981308411,0.19065420560747665,5.488029925187035,,0.19419324131366017,,,,,,,,,,,,2.0,21.0,1.0,,13.0,10.0,13.0,,14.0,1.0,,2.0,16.0,7.0,,,,,0.5384615384615384,0.11203319502074689,0.20270270270270271,0.47692307692307695,,,,,,,,,,34.0,15.0,1.0,1.0,1.0,2.0,0.05844155844155844,0.022222222222222223,0.15873015873015872,1.0,11.0,7.0,4.0,,,,,,True
203079,1610612748,Dion Waiters,Dion Waiters,203079,MIA,83060.0,1384,84.0,2751,2741,600,849,321,5492,121.0,244,4.0,13.0,21.0,43.0,13.0,56.0,62.0,148,30.0,56.0,10.0,17.0,159.0,45.0,196,448,85.0,215.0,82.0,729,2932,11.0,27.0,59.0,33.0,89,24.0,62.0,22.0,160.0,76,316.0,204.0,4.0,156.0,40.0,101,99.0,200,65.0,34.0,63.0,21.0,499,9.0,8.0,1.0,41,92,135,18.0,153,3.0,42,20,22.0,54.0,18.0,36.0,49.0,18.0,103.0,4.0,21.0,37.0,2.0,95,113.0,9.0,13.0,127.0,17.0,56.0,19.0,11.0,20.0,10.0,159.0,598,9.0,0.19387755102040816,0.1958762886597938,0.8,0.3953488372093023,0.3870967741935484,0.4009433962264151,0.4375,0.4074074074074074,0.3707865168539326,0.4879336349924585,0.5348837209302325,0.45695364238410596,0.5083682008368201,0.5673076923076923,0.48484848484848486,0.32428355957767724,0.08928571428571429,0.13114754098360656,26.385309278350515,0.5242718446601942,0.01282051282051282,0.09913793103448276,0.009720534629404616,0.10024449877750612,0.019148936170212766,0.09947643979057591,0.013147718484145398,0.01557632398753894,0.0037174721189591076,0.008583690987124463,0.026143790849673203,0.08732394366197183,0.11666666666666667,0.09523809523809523,0.1111111111111111,0.009009009009009009,0.5,0.3680241327300151,0.4959016393442623,0.5707547169811321,0.1487603305785124,0.08446455505279035,0.23214285714285715,0.2708333333333333,0.22322775263951736,0.4189189189189189,0.4189189189189189,0.27419354838709675,0.08446455505279035,0.5357142857142857,0.5357142857142857,0.8666666666666667,0.2398190045248869,0.3023255813953488,0.3076923076923077,0.2847682119205298,0.4883720930232558,0.11258278145695365,0.5882352941176471,0.2980132450331126,0.6923076923076923,0.5077875757575759,0.5107183333333334,0.47662635135135134,0.08238636363636363,0.11498973305954825,0.08093278463648834,0.2194787379972565,8.181026785714291,25.44372093023255,0.21810250817884405,3.0,5.0,55.0,11.0,14.0,8.0,16.0,51.0,3.0,55.0,,17.0,2.0,5.0,4.0,2.0,5.0,1.0,1.0,13.0,1.0,,2.0,6.0,8.0,0.5,,,,0.03225806451612903,0.015772870662460567,0.06796116504854369,0.23076923076923078,0.34591194968553457,0.34591194968553457,0.7636363636363637,0.11627906976744186,0.6,0.6666666666666666,0.2558139534883721,0.3111111111111111,0.3525641025641026,13.0,7.0,6.0,,1.0,,0.14285714285714285,,,,,,,5.0,2.0,0.45454545454545453,0.6,0.009216589861751152,True
204020,1610612748,Tyler Johnson,Tyler Johnson,204020,MIA,32801.0,547,-6.0,1116,1100,343,484,144,2216,26.0,41,3.0,5.0,11.0,14.0,20.0,40.0,13.0,39,5.0,13.0,1.0,2.0,49.0,12.0,59,120,23.0,62.0,53.0,240,1169,5.0,7.0,23.0,17.0,35,3.0,14.0,23.0,66.0,56,62.0,66.0,8.0,49.0,5.0,32,16.0,48,8.0,8.0,14.0,7.0,112,7.0,8.0,,21,43,67,15.0,82,2.0,19,13,6.0,11.0,3.0,11.0,6.0,,17.0,1.0,6.0,27.0,1.0,44,47.0,6.0,2.0,68.0,1.0,22.0,8.0,6.0,9.0,5.0,66.0,343,7.0,0.4745762711864407,0.509090909090909,0.9565217391304348,0.3709677419354839,0.21428571428571427,0.3709677419354839,0.49166666666666664,0.7142857142857143,0.4857142857142857,0.5137362637362637,0.5909090909090909,0.4387755102040816,0.5560747663551402,0.71875,0.5076923076923077,0.34065934065934067,0.041666666666666664,0.04878048780487805,18.160377358490564,0.6470588235294118,,0.1184573002754821,0.02416918429003021,0.11602209944751381,0.03431372549019608,0.11764705882352941,0.028037383177570093,0.031007751937984496,0.01904761904761905,0.020618556701030927,0.03076923076923077,0.09420289855072464,0.08737864077669903,0.1721311475409836,0.11450381679389313,0.02247191011235955,0.5555555555555556,0.22527472527472528,0.6341463414634146,0.6666666666666666,0.5384615384615384,0.21978021978021978,0.5,0.5405405405405406,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.07142857142857142,0.38461538461538464,0.4166666666666667,1.0,0.2692307692307692,0.45454545454545453,0.6,0.2857142857142857,0.7857142857142857,0.04081632653061224,0.5,0.24489795918367346,0.5659340659340659,0.4989785714285713,0.5380187500000001,0.5014908163265307,0.11274509803921569,0.15602836879432624,0.09583333333333334,0.275,9.295,24.96129032258064,0.30734767025089604,,1.0,18.0,3.0,2.0,1.0,4.0,3.0,,18.0,1.0,11.0,3.0,1.0,,,,4.0,2.0,10.0,1.0,1.0,1.0,1.0,10.0,0.25,0.016129032258064516,0.07692307692307693,,0.125,0.03597122302158273,0.12,0.25,0.3673469387755102,0.3673469387755102,0.9444444444444444,0.09090909090909091,,,0.2727272727272727,0.16666666666666666,0.3673469387755102,10.0,,1.0,,,,0.075,,,,1.0,,,1.0,1.0,0.3333333333333333,1.0,0.015873015873015872,True
202337,1610612748,Luke Babbitt,Luke Babbitt,202337,MIA,33693.0,562,52.0,1096,1102,82,131,125,2198,,4,,,,1.0,2.0,10.0,5.0,12,18.0,39.0,1.0,1.0,88.0,4.0,7,26,58.0,127.0,4.0,192,1165,,2.0,9.0,,1,4.0,5.0,1.0,13.0,10,4.0,171.0,,88.0,,10,11.0,21,10.0,1.0,5.0,3.0,53,3.0,2.0,,22,48,75,5.0,80,,10,6,4.0,8.0,1.0,7.0,8.0,1.0,16.0,2.0,2.0,34.0,1.0,66,12.0,,,5.0,,1.0,6.0,3.0,6.0,3.0,13.0,82,2.0,0.7142857142857143,0.7142857142857143,0.9827586206896551,0.4566929133858268,0.8,0.4566929133858268,0.2692307692307692,,,0.6143790849673203,0.5,1.0,0.6161290322580645,0.5,0.9285714285714286,0.8300653594771242,,,13.823767178658045,0.5,,0.11793611793611794,0.005780346820809248,0.14473684210526316,0.016853932584269662,0.1252236135957066,0.009541984732824428,,0.008333333333333333,0.010869565217391304,0.01694915254237288,0.10884353741496598,0.125,0.12096774193548387,0.1565217391304348,,0.5,0.026143790849673203,,,,0.06535947712418301,0.2,0.2,0.0784313725490196,0.4166666666666667,0.4166666666666667,0.8,0.2549019607843137,0.46153846153846156,0.46153846153846156,1.0,0.5751633986928104,,,0.16666666666666666,,0.16666666666666666,1.0,0.6666666666666666,0.8562091503267973,0.5403235294117646,0.5070625,0.46417499999999995,0.006493506493506494,0.037037037037037035,0.046875,0.06770833333333333,12.926923076923078,24.81181102362205,0.07481751824817519,2.0,3.0,40.0,4.0,3.0,3.0,7.0,3.0,,40.0,2.0,2.0,5.0,,1.0,4.0,5.0,3.0,1.0,1.0,,,,3.0,1.0,0.42857142857142855,0.015748031496062992,,0.022727272727272728,0.2777777777777778,0.01680672268907563,0.10810810810810811,0.5,0.45454545454545453,0.46511627906976744,0.975,0.3333333333333333,0.6666666666666666,1.0,0.4444444444444444,0.75,0.45454545454545453,,1.0,,,,,,,,,,,1.0,1.0,,0.25,,,True
202682,1610612748,Derrick Williams,Derrick Williams,202682,MIA,9230.0,154,-13.0,294,292,37,37,35,586,8.0,22,2.0,5.0,,,3.0,3.0,5.0,10,1.0,9.0,,1.0,14.0,,16,35,5.0,23.0,10.0,57,335,2.0,6.0,5.0,1.0,1,,1.0,3.0,5.0,20,12.0,12.0,2.0,14.0,7.0,2,3.0,5,1.0,2.0,1.0,,13,,7.0,,5,12,18,7.0,25,1.0,3,2,1.0,1.0,,,2.0,1.0,3.0,,,3.0,,11,17.0,,,18.0,,8.0,2.0,2.0,2.0,1.0,5.0,37,,0.625,0.6666666666666666,0.8,0.21739130434782608,,0.21739130434782608,0.45714285714285713,0.3333333333333333,1.0,0.4051724137931034,0.2222222222222222,0.5,0.4253731343283582,0.22727272727272727,0.625,0.39655172413793105,0.2,0.3181818181818182,21.02102102102102,0.3333333333333333,,0.13333333333333333,0.07291666666666667,0.11904761904761904,,0.12878787878787878,0.04827586206896552,0.05555555555555555,0.11428571428571428,0.04,,0.08333333333333333,,0.391304347826087,0.06060606060606061,0.03333333333333333,0.5,0.3793103448275862,0.36363636363636365,0.5333333333333333,0.625,0.05172413793103448,1.0,1.0,0.1724137931034483,0.5,0.5,0.8,0.15517241379310345,0.1111111111111111,0.1111111111111111,1.0,0.2413793103448276,0.5555555555555556,0.4,,,0.5,,,0.7758620689655172,0.5398310344827586,0.5355666666666666,0.48485,0.12121212121212122,0.18604651162790697,0.08771929824561403,0.08771929824561403,7.394285714285715,24.882608695652173,0.12585034013605442,,1.0,4.0,2.0,,,3.0,3.0,,4.0,,1.0,1.0,,,,,3.0,,1.0,,,,,1.0,,,,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.75,0.1111111111111111,,,0.2222222222222222,,0.2857142857142857,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True
203186,1610612748,Willie Reed,Willie Reed,203186,MIA,12795.0,213,21.0,426,433,122,195,41,859,28.0,31,11.0,13.0,7.0,7.0,6.0,14.0,1.0,5,,,,,,,35,50,,,11.0,81,453,12.0,14.0,24.0,7.0,11,,,1.0,15.0,48,22.0,,16.0,,,3,,3,,,1.0,2.0,6,2.0,14.0,,11,22,35,16.0,51,1.0,4,1,3.0,5.0,,4.0,2.0,1.0,7.0,2.0,1.0,13.0,1.0,23,17.0,2.0,,16.0,,7.0,10.0,7.0,10.0,3.0,15.0,122,3.0,0.6857142857142857,0.8888888888888888,,,,,0.7,0.8571428571428571,0.6363636363636364,0.7,0.8571428571428571,0.6363636363636364,0.6982758620689655,0.8571428571428571,0.625,,,,13.9186295503212,0.7142857142857143,,0.16176470588235295,0.11475409836065574,0.16923076923076924,0.029411764705882353,0.16417910447761194,0.08421052631578947,0.10416666666666667,0.12121212121212122,0.12195121951219512,0.047619047619047616,0.14814814814814814,0.16,0.1875,0.14,0.06666666666666667,0.3,0.62,0.9032258064516129,0.9032258064516129,0.6428571428571429,0.28,0.42857142857142855,0.42857142857142855,0.1,0.2,0.2,,,,,,,0.9285714285714286,0.8461538461538461,0.6363636363636364,1.0,,,,0.62,0.574246,0.6596,0.4865181818181819,0.12280701754385964,0.12280701754385964,0.2962962962962963,0.18518518518518517,4.5520000000000005,,0.2863849765258216,,,,,,,,,,,,,2.0,,,4.0,1.0,1.0,,1.0,,,,3.0,1.0,,,,,0.15384615384615385,0.02127659574468085,0.26666666666666666,1.0,,,,,,,,,,,,,6.0,,,,,0.18181818181818182,,2.0,1.0,,,,,,,True
201177,1610612748,Josh McRoberts,Josh McRoberts,201177,MIA,1183.0,20,-4.0,37,35,10,10,1,72,1.0,3,,,,1.0,,1.0,1.0,1,,,,,,,2,5,,,,4,35,,,,,1,,,,,2,2.0,,,,1.0,5,,5,,,3.0,2.0,10,,,,1,3,5,,5,,3,1,2.0,,,,,,,,,,,4,,,,,,,,,,,,10,,0.5,0.5,,,,,0.4,,,0.4,,,0.4,,,,0.2,0.3333333333333333,13.157894736842104,,,0.23076923076923078,,0.25,,0.23529411764705882,,,,,,0.5,0.14285714285714285,0.25,0.3333333333333333,,,0.6,0.3333333333333333,0.5,,0.2,,,0.2,1.0,1.0,1.0,,,,,,,,1.0,,,,,0.6,0.49138000000000004,,0.5461,,,,,7.3,,0.2702702702702703,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
