EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,OffCorner3ReboundPct,PtsUnassisted3s,Corner3Assists,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,OffensiveGoaltends,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,3886.0,65,-43.0,127,126,32,42.0,9.0,253,2.0,6.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,9.0,1.0,9.0,149.0,1.0,1.0,2.0,3.0,4.0,6.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,11.0,2.0,16.0,4.0,20.0,3.0,3.0,3.0,1.0,3.0,6.0,1.0,10.0,4.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,32,0.25,0.3333333333333333,0.4444444444444444,1.0,0.75,0.4444444444444444,1.0,0.75,0.375,1.0,0.6,0.1111111111111111,0.16666666666666666,11.029411764705882,0.3333333333333333,0.14285714285714285,0.275,0.05263157894736842,0.1875,0.0625,0.25,0.05555555555555555,0.2,0.07142857142857142,0.25,0.3333333333333333,0.26666666666666666,0.1,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.4,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.4332222222222222,0.5586,0.406725,0.25,0.25,0.2222222222222222,0.6666666666666666,4.1,0.25196850393700787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626162,1610612764,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,WAS,30694.0,512,-126.0,987,1009,140,215.0,107.0,1996,31.0,54.0,8.0,12.0,4.0,6.0,10.0,22.0,52.0,99.0,33.0,185.0,1104.0,9.0,14.0,22.0,5.0,10.0,27.0,58.0,46.0,10.0,14.0,14.0,6.0,20.0,6.0,4.0,46.0,2.0,14.0,,25.0,41.0,6.0,72.0,16.0,88.0,19.0,12.0,10.0,4.0,19.0,28.0,1.0,56.0,39.0,45.0,25.0,4.0,3.0,1.0,4.0,1.0,,27.0,140,0.5576923076923077,0.6170212765957447,0.5252525252525253,0.6428571428571429,0.5,0.475,0.525,0.5,0.5138888888888888,0.55,0.5192307692307693,0.1414141414141414,0.2037037037037037,17.96028880866426,0.1935483870967742,,0.13993174061433447,0.04216867469879518,0.14619883040935672,0.015267175572519083,0.14224137931034483,0.03455723542116631,0.02,0.021505376344086023,0.06422018348623854,0.19387755102040816,0.1744186046511628,0.15037593984962405,0.13157894736842105,0.25,0.3375,0.5740740740740741,0.7209302325581395,0.4838709677419355,0.1375,0.45454545454545453,0.5263157894736842,0.6,0.6666666666666666,0.24,0.6666666666666666,0.71875,0.5428965408805032,0.5576583333333334,0.4726708333333334,0.1388888888888889,0.21008403361344538,0.11891891891891893,0.14594594594594595,6.7242424242424255,0.14184397163120568,11.0,23.0,4.0,22.0,2.0,1.0,5.0,12.0,39.0,1.0,4.0,4.0,10.0,16.0,61.0,1.0,6.0,1.0,5.0,15.0,2.0,48.0,1.0,38.0,12.0,3.0,7.0,6.0,7.0,9.0,4.0,5.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,6.0,1.0,0.26229508196721313,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.38125,0.13636363636363635,0.47368421052631576,0.07692307692307693,0.03546099290780142,0.08108108108108109,0.7,0.14375,0.4782608695652174,0.4782608695652174,0.6363636363636364,0.1375,0.18181818181818182,0.18181818181818182,1.0,0.24375,0.3076923076923077,0.3076923076923077,1.0,0.125,0.1,0.2,0.25,1.0,0.2,0.2,0.4,0.4,0.3157894736842105,25.175409836065572,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201160,1610612764,Jason Smith,Jason Smith,201160,WAS,26115.0,435,-75.0,842,858,102,162.0,85.0,1700,22.0,30.0,10.0,14.0,3.0,3.0,6.0,17.0,64.0,119.0,9.0,161.0,939.0,11.0,21.0,24.0,6.0,8.0,12.0,102.0,26.0,14.0,7.0,12.0,4.0,16.0,4.0,5.0,36.0,10.0,21.0,,25.0,56.0,6.0,87.0,31.0,118.0,13.0,8.0,19.0,,28.0,29.0,5.0,75.0,20.0,16.0,8.0,25.0,19.0,5.0,29.0,13.0,,12.0,102,0.796875,0.8947368421052632,0.5378151260504201,0.5238095238095238,0.75,0.5846153846153846,0.5238095238095238,0.75,0.5833333333333334,0.5454545454545454,0.75,0.058823529411764705,0.06666666666666667,17.497348886532343,0.23076923076923078,,0.2153846153846154,0.07241379310344828,0.1724137931034483,0.0970873786407767,0.2,0.07888040712468193,0.060240963855421686,0.075,0.1782178217821782,0.23863636363636365,0.23943661971830985,0.18518518518518517,0.13513513513513514,0.4482758620689655,0.23076923076923078,0.7333333333333333,0.7857142857142857,0.5,0.13076923076923078,0.35294117647058826,0.46153846153846156,0.6666666666666666,0.7142857142857143,0.375,1.0,0.3153846153846154,0.4700476923076922,0.527864705882353,0.4648875,0.058394160583941604,0.06349206349206349,0.14906832298136646,0.07453416149068323,12.821848739495797,0.12114014251781473,36.0,72.0,4.0,7.0,,,,4.0,4.0,,,,,8.0,11.0,,,2.0,,,,24.0,,4.0,4.0,2.0,5.0,1.0,5.0,9.0,7.0,2.0,1.0,2.0,4.0,3.0,3.0,12.0,9.0,,3.0,4.0,,1.0,4.0,1.0,0.7272727272727273,,,0.7272727272727273,0.08461538461538462,0.23529411764705882,0.32142857142857145,0.10126582278481013,0.0625,0.02,0.6666666666666666,0.5538461538461539,0.5,0.5070422535211268,1.0,0.05384615384615385,0.5714285714285714,0.5714285714285714,1.0,0.03076923076923077,1.0,1.0,1.0,,,,,,,,,,1.0,24.336363636363636,4.0,1.0,4.0,2.0,2.0,1.0,0.013888888888888888,0.17391304347826086,,,,,,,,,,True,,,,,,,,,
202322,1610612764,John Wall,John Wall,202322,WAS,6109.0,102,8.0,216,210,76,99.0,25.0,426,18.0,33.0,2.0,3.0,6.0,12.0,3.0,7.0,30.0,61.0,29.0,98.0,233.0,4.0,6.0,16.0,10.0,26.0,45.0,4.0,56.0,6.0,6.0,14.0,14.0,28.0,8.0,8.0,70.0,,3.0,2.0,5.0,3.0,,8.0,5.0,13.0,3.0,1.0,9.0,3.0,24.0,5.0,1.0,7.0,24.0,33.0,14.0,1.0,1.0,,1.0,1.0,,41.0,74,0.06666666666666667,0.07407407407407407,0.4918032786885246,0.6666666666666666,0.38461538461538464,0.4791666666666667,0.7777777777777778,0.453125,0.5595238095238095,0.8,0.5512820512820513,0.09836065573770492,0.12121212121212122,43.90243902439025,,0.25,0.047619047619047616,0.04838709677419355,0.1282051282051282,,0.0784313725490196,0.031914893617021274,0.15384615384615385,,0.03125,0.14285714285714285,,0.1111111111111111,0.16666666666666666,1.0,0.4583333333333333,0.5454545454545454,0.6206896551724138,0.1111111111111111,0.09722222222222222,0.42857142857142855,0.6,0.3333333333333333,0.6666666666666666,0.375,0.5,0.6111111111111112,0.5311777777777776,0.45607142857142857,0.5105546875,0.1728395061728395,0.2,0.16326530612244897,0.45918367346938777,7.847540983606558,0.35185185185185186,9.0,21.0,,1.0,,,1.0,3.0,10.0,2.0,3.0,3.0,5.0,3.0,11.0,2.0,3.0,2.0,3.0,6.0,16.0,6.0,,10.0,3.0,1.0,5.0,1.0,2.0,15.0,7.0,8.0,1.0,,,11.0,2.0,,,,,,,5.0,,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.5,0.2727272727272727,0.1527777777777778,0.2857142857142857,0.625,0.034482758620689655,,0.03333333333333333,,0.2916666666666667,0.42857142857142855,0.42857142857142855,,0.013888888888888888,,,,0.1388888888888889,0.3,0.3,0.6666666666666666,,,0.3333333333333333,0.6666666666666666,0.5,0.03125,,0.15625,0.6,0.3,26.027272727272724,3.0,3.0,,,,,,,3.0,6.0,4.0,1.0,,,,,,True,,,,,,,,,
203504,1610612764,Trey Burke,Trey Burke,203504,WAS,42163.0,703,-160.0,1364,1385,222,339.0,147.0,2749,18.0,37.0,1.0,2.0,2.0,5.0,21.0,44.0,85.0,185.0,22.0,285.0,1548.0,7.0,11.0,26.0,13.0,28.0,44.0,36.0,134.0,4.0,9.0,69.0,31.0,100.0,24.0,25.0,231.0,1.0,6.0,,8.0,32.0,,40.0,7.0,47.0,11.0,8.0,21.0,5.0,48.0,22.0,3.0,54.0,31.0,29.0,15.0,4.0,1.0,2.0,5.0,2.0,,44.0,220,0.21176470588235294,0.21686746987951808,0.4594594594594595,0.6363636363636364,0.4642857142857143,0.515686274509804,0.6190476190476191,0.45555555555555555,0.5337078651685393,0.6190476190476191,0.46808510638297873,0.04864864864864865,0.10810810810810811,20.56135770234987,,,0.0798004987531172,0.013303769401330377,0.03418803418803419,0.005494505494505495,0.06299212598425197,0.011058451816745656,0.022727272727272728,,0.09740259740259741,0.045454545454545456,0.09565217391304348,0.03314917127071823,0.03773584905660377,0.4,0.1450980392156863,0.4864864864864865,0.5454545454545454,0.2777777777777778,0.17254901960784313,0.4772727272727273,0.525,0.09523809523809523,0.5,0.1111111111111111,0.4,0.4196078431372549,0.458019094488189,0.46231666666666665,0.4134215909090908,0.05660377358490566,0.07692307692307693,0.0912280701754386,0.1543859649122807,12.541621621621628,0.1627565982404692,46.0,104.0,8.0,12.0,1.0,2.0,3.0,23.0,58.0,3.0,9.0,3.0,14.0,31.0,70.0,4.0,10.0,,5.0,17.0,3.0,75.0,1.0,57.0,23.0,15.0,29.0,2.0,3.0,27.0,19.0,8.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,,,4.0,1.0,5.0,4.0,0.8064516129032258,0.44285714285714284,0.4,0.29411764705882354,0.4492753623188406,0.27450980392156865,0.09090909090909091,0.5625,0.014705882352941176,0.00546448087431694,0.016129032258064516,0.23809523809523808,0.40784313725490196,0.4423076923076923,0.44660194174757284,0.17391304347826086,0.047058823529411764,0.6666666666666666,0.6666666666666666,1.0,0.22745098039215686,0.39655172413793105,0.39655172413793105,0.7391304347826086,,0.047619047619047616,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.6666666666666666,0.3111111111111111,0.21428571428571427,0.40350877192982454,25.741428571428575,9.0,2.0,1.0,1.0,,1.0,0.009615384615384616,0.020833333333333332,18.0,7.0,,2.0,1.0,1.0,1.0,,,True,,,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,7404.0,123,-34.0,244,251,33,55.0,39.0,495,7.0,12.0,,2.0,,1.0,4.0,7.0,20.0,37.0,8.0,63.0,298.0,2.0,5.0,10.0,2.0,6.0,7.0,12.0,28.0,,2.0,8.0,6.0,14.0,4.0,4.0,34.0,2.0,3.0,,5.0,3.0,2.0,10.0,5.0,15.0,4.0,3.0,4.0,1.0,9.0,3.0,1.0,6.0,8.0,11.0,4.0,,,,,,,7.0,31,0.3,0.3,0.5405405405405406,0.4,0.3333333333333333,0.47413793103448276,0.625,0.2,0.49193548387096775,0.625,0.2916666666666667,0.05405405405405406,0.16666666666666666,24.65277777777778,0.3333333333333333,,0.04918032786885246,0.03896103896103896,0.10869565217391304,0.046511627906976744,0.07476635514018691,0.041666666666666664,,0.06666666666666667,0.08695652173913043,,0.0625,0.11428571428571428,0.09090909090909091,,0.20689655172413793,0.5833333333333334,0.7,0.42857142857142855,0.1206896551724138,0.5714285714285714,0.5714285714285714,0.25,,0.1,,0.5689655172413793,0.5049525862068966,0.50581,0.43292,0.06557377049180328,0.1,0.15873015873015872,0.1111111111111111,11.267567567567568,0.13524590163934427,9.0,18.0,,5.0,1.0,,,5.0,16.0,2.0,2.0,,4.0,5.0,21.0,2.0,3.0,,,4.0,3.0,6.0,,16.0,5.0,4.0,,2.0,1.0,5.0,3.0,2.0,1.0,,,,1.0,,,,,,,1.0,,0.4,0.23809523809523808,0.6666666666666666,,0.23809523809523808,0.3620689655172414,,0.5555555555555556,0.1111111111111111,,0.06666666666666667,,0.3103448275862069,0.5,0.5,0.3333333333333333,0.08620689655172414,,,,0.27586206896551724,0.3125,0.3125,0.4,,0.125,0.25,1.0,0.5,,,0.4,,0.3125,25.185714285714283,1.0,1.0,,,,,,,9.0,2.0,2.0,1.0,,,,,,True,,,,,,,,,
203107,1610612764,Tomas Satoransky,Tomas Satoransky,203107,WAS,16305.0,272,13.0,519,525,88,125.0,45.0,1044,9.0,16.0,2.0,4.0,3.0,6.0,9.0,20.0,21.0,43.0,13.0,61.0,532.0,2.0,4.0,4.0,6.0,10.0,17.0,14.0,28.0,4.0,,26.0,7.0,33.0,6.0,12.0,73.0,4.0,9.0,,8.0,10.0,,18.0,13.0,31.0,8.0,2.0,7.0,1.0,14.0,6.0,2.0,13.0,15.0,13.0,7.0,3.0,2.0,1.0,4.0,3.0,,17.0,88,0.3333333333333333,0.3684210526315789,0.4883720930232558,0.5,0.6,0.43636363636363634,0.4,0.625,0.5,0.4,0.6538461538461539,,,13.181019332161686,,,0.058823529411764705,0.05732484076433121,0.08,0.06060606060606061,0.06666666666666667,0.05829596412556054,0.018518518518518517,0.058823529411764705,0.04054054054054054,0.05660377358490566,0.09302325581395349,0.09523809523809523,,0.75,0.2909090909090909,0.5625,0.5625,0.4444444444444444,0.36363636363636365,0.45,0.45,0.8,0.5,0.5,0.5,0.509090909090909,0.4972672727272727,0.5301875,0.5603041666666667,0.11475409836065574,0.14285714285714285,0.06557377049180328,0.2786885245901639,7.027906976744185,0.16955684007707128,3.0,7.0,1.0,3.0,,1.0,1.0,1.0,9.0,,1.0,,1.0,2.0,12.0,,1.0,,1.0,2.0,2.0,6.0,,9.0,1.0,5.0,9.0,,6.0,7.0,3.0,4.0,,1.0,1.0,2.0,,,,,,2.0,,1.0,,1.0,0.16666666666666666,,0.5,0.16666666666666666,0.21818181818181817,,0.5,0.05128205128205128,0.09375,,0.2222222222222222,0.12727272727272726,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.05454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.16363636363636364,0.1111111111111111,0.1111111111111111,1.0,,,0.2,,,0.08333333333333333,1.0,0.08333333333333333,,0.1111111111111111,25.5,5.0,,1.0,1.0,,,,0.06666666666666667,,1.0,,,,,,1.0,,True,,,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,9762.0,163,-48.0,325,330,75,130.0,37.0,655,4.0,7.0,1.0,2.0,1.0,2.0,4.0,5.0,17.0,29.0,2.0,57.0,379.0,5.0,7.0,10.0,4.0,8.0,15.0,20.0,14.0,2.0,,8.0,3.0,11.0,3.0,2.0,25.0,4.0,5.0,,11.0,8.0,5.0,24.0,9.0,33.0,7.0,6.0,2.0,,3.0,14.0,1.0,18.0,7.0,4.0,2.0,5.0,4.0,1.0,5.0,3.0,,15.0,73,0.5882352941176471,0.625,0.5862068965517241,0.7142857142857143,0.5,0.625,0.7142857142857143,0.5833333333333334,0.6333333333333333,0.7142857142857143,0.5769230769230769,,,13.223140495867769,0.35714285714285715,,0.0898876404494382,0.05102040816326531,0.2558139534883721,0.08695652173913043,0.14393939393939395,0.0625,0.125,0.11428571428571428,0.05263157894736842,0.08695652173913043,0.14285714285714285,0.25,0.2727272727272727,0.6,0.1590909090909091,0.5714285714285714,0.5714285714285714,0.5,0.11363636363636363,0.8,0.8,0.2857142857142857,0.5,0.16666666666666666,0.5,0.5,0.46069886363636364,0.40747500000000003,0.4146125,0.045454545454545456,0.06896551724137931,0.17543859649122806,0.2631578947368421,13.282758620689656,0.23076923076923078,9.0,17.0,1.0,3.0,,,,6.0,12.0,,,2.0,4.0,7.0,15.0,,,,2.0,4.0,1.0,18.0,,12.0,6.0,3.0,3.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,2.0,1.0,0.8571428571428571,0.4666666666666667,,0.5,0.4666666666666667,0.3409090909090909,,0.3333333333333333,0.05714285714285714,,,1.0,0.38636363636363635,0.5294117647058824,0.5294117647058824,0.4444444444444444,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.5,0.5,0.8333333333333334,,,,,,,,0.3333333333333333,0.5,0.5,25.646666666666665,1.0,1.0,,,,,,,3.0,,,1.0,,,,,,True,,,,,,,,,
202711,1610612764,Bojan Bogdanovic,Bojan Bogdanovic,202711,WAS,2521.0,42,-26.0,81,80,11,6.0,8.0,161,2.0,4.0,,,,,2.0,4.0,5.0,11.0,6.0,22.0,101.0,,,,,,5.0,2.0,8.0,,,,1.0,1.0,,,3.0,1.0,,,,3.0,,3.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,,2.0,5.0,6.0,3.0,,,,,,,5.0,11,0.2,0.2,0.45454545454545453,,,0.4,,0.5,0.4782608695652174,,0.625,,,26.666666666666664,,,0.13043478260869565,,,0.07692307692307693,0.08823529411764706,0.02631578947368421,,0.1,0.3333333333333333,,0.1111111111111111,,,,0.2,0.5,0.5,,0.2,0.5,0.5,,,,,0.65,0.52984,,0.62175,0.13043478260869565,0.21428571428571427,,0.22727272727272727,8.890909090909092,0.13580246913580246,1.0,3.0,,,,,,2.0,9.0,,1.0,1.0,3.0,2.0,9.0,,1.0,,1.0,3.0,2.0,3.0,,9.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,0.5,0.2222222222222222,,0.3333333333333333,0.2222222222222222,0.45,,,,,0.07692307692307693,0.5,0.15,0.3333333333333333,0.3333333333333333,,,,,,0.45,0.2222222222222222,0.2222222222222222,0.5,,,1.0,,,,,1.0,0.3333333333333333,0.2222222222222222,25.77777777777778,,,,,,,,,3.0,1.0,,,,,,,1.0,True,,,,,,,,,
202693,1610612764,Markieff Morris,Markieff Morris,202693,WAS,18934.0,316,-50.0,620,625,43,78.0,67.0,1245,23.0,41.0,3.0,10.0,,,12.0,43.0,51.0,124.0,28.0,163.0,671.0,4.0,14.0,17.0,,3.0,1.0,56.0,46.0,6.0,6.0,19.0,4.0,23.0,2.0,8.0,50.0,3.0,12.0,,27.0,36.0,3.0,66.0,15.0,81.0,9.0,6.0,14.0,4.0,36.0,21.0,1.0,39.0,39.0,36.0,20.0,6.0,4.0,1.0,6.0,2.0,,1.0,41,0.5490196078431373,0.5833333333333334,0.4112903225806452,0.2857142857142857,,0.4560810810810811,0.36666666666666664,,0.5,0.4722222222222222,0.08333333333333333,0.04838709677419355,0.0975609756097561,28.591954022988507,0.23076923076923078,,0.18,0.05357142857142857,0.25,0.043478260869565216,0.20454545454545456,0.051194539249146756,0.029411764705882353,0.020833333333333332,0.21686746987951808,0.1791044776119403,0.12,0.23255813953488372,0.3181818181818182,0.3333333333333333,0.27702702702702703,0.5609756097560976,0.6216216216216216,0.5217391304347826,0.2905405405405405,0.27906976744186046,0.2926829268292683,0.6666666666666666,0.3,,,0.4391891891891892,0.47499628378378383,0.5007416666666668,0.42255000000000004,0.12345679012345678,0.14492753623188406,0.10429447852760736,0.006134969325153374,9.488709677419356,0.06935483870967742,16.0,40.0,3.0,6.0,,,1.0,8.0,18.0,1.0,1.0,,1.0,11.0,24.0,1.0,1.0,6.0,,2.0,1.0,33.0,,18.0,8.0,3.0,8.0,3.0,3.0,22.0,15.0,7.0,1.0,2.0,3.0,,2.0,2.0,3.0,,,,,6.0,,1.0,0.4583333333333333,1.0,,0.4583333333333333,0.16216216216216217,0.046511627906976744,0.6111111111111112,0.1044776119402985,0.033707865168539325,0.0379746835443038,0.5,0.2702702702702703,0.4,0.4,0.625,0.04054054054054054,0.5,0.5,1.0,0.12162162162162163,0.4444444444444444,0.4444444444444444,1.0,,,0.06666666666666667,1.0,1.0,0.2,,0.2,,0.4444444444444444,25.208333333333332,2.0,1.0,,,,1.0,,0.09523809523809523,,2.0,,,,,,1.0,,True,,,,,,,,,
