EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,PtsPutbacks,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,SelfOReb,StepOutOfBoundsTurnovers,Charge Fouls,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,LongMidRangePctBlocked,3SecondViolations,3pt And 1 Free Throw Trips,Arc3PctBlocked,on
202362,1610612750,Lance Stephenson,Lance Stephenson,202362,MIN,2738.0,46,6,85,85,3,22,14.0,170,1.0,2.0,,,3.0,9.0,1.0,,7.0,14.0,1.0,15.0,86,,,,,10.0,1.0,2.0,3.0,1.0,7.0,,,,3,0.5,,0.4666666666666667,,0.46875,,0.06666666666666667,17.0,0.13333333333333333,0.5,0.5,0.2,0.6,0.06666666666666667,,,,0.2,0.4269966666666667,,,15.057142857142859,24.1,0.03529411764705882,,,6.0,,,,,,,,,1.0,,,,,,,,4.0,,,,,,1.0,,1.0,1.0,,,,4.0,3.0,,7.0,,7.0,,1.0,,1.0,,,,,1.0,,,1.0,,2.0,1.0,,4.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,0.2857142857142857,0.2857142857142857,,,,,,,,,,,1.0,,0.15,,0.23529411764705882,,0.1891891891891892,,,,,,0.2,0.18181818181818182,0.16666666666666666,0.4,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,0.0625,0.06666666666666667,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,35989.0,600,16,1171,1183,371,344,151.0,2354,40.0,61.0,10.0,21.0,32.0,53.0,5.0,4.0,69.0,146.0,11.0,181.0,1260,17.0,46.0,5.0,50.0,26.0,3.0,22.0,33.0,1.0,77.0,20.0,7.0,50.0,371,0.4726027397260274,0.3695652173913043,0.4681528662420382,0.3627450980392157,0.5142045454545454,0.423728813559322,0.07006369426751592,14.666666666666666,0.3885350318471338,0.6557377049180327,0.8,0.20382165605095542,0.3375796178343949,0.03184713375796178,0.4117647058823529,0.47619047619047616,0.0784313725490196,0.4585987261146497,0.4964887096774194,0.4808520408163266,0.27624309392265195,8.686986301369863,31.136363636363637,0.31682322801024765,18.0,11.0,18.0,2.0,6.0,2.0,,1.0,1.0,1.0,3.0,34.0,12.0,27.0,2.0,6.0,30.0,1.0,13.0,112.0,6.0,3.0,2.0,1.0,14.0,11.0,8.0,3.0,16.0,5.0,16.0,31.0,31.0,60.0,8.0,99.0,47.0,146.0,13.0,7.0,1.0,6.0,15.0,,1.0,5.0,22.0,4.0,7.0,32.0,4.0,65.0,5.0,4.0,37.0,5.0,,1.0,40.0,2.0,,13.0,,8.0,20.0,15.0,4.0,20.0,13.0,4.0,7.0,0.8115942028985508,0.9180327868852459,0.6666666666666666,0.2727272727272727,0.2,0.3333333333333333,0.4444444444444444,0.41379310344827586,0.46875,0.0958904109589041,0.18032786885245902,0.09375,0.3181818181818182,0.3333333333333333,0.17699115044247787,0.07908163265306123,0.15422885572139303,0.0898876404494382,0.1685185185185185,0.0824561403508772,0.09090909090909091,0.06611570247933884,0.0661764705882353,0.18487394957983194,0.19047619047619047,0.1565217391304348,0.15625,0.14634146341463414,0.65,0.725,0.34375,0.3793103448275862,0.8181818181818182,0.33962264150943394,0.33962264150943394,0.03821656050955414,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,,0.6206896551724138,0.06896551724137931,0.0196078431372549,,0.25,0.3333333333333333,0.48825454545454544,0.07738095238095238,0.08280254777070063,,0.16574585635359115,11.0,16.0,8.0,0.08,0.16666666666666666,1.0,0.6111111111111112,,,,,,,1.0,,1.0,3.0,,,,,0.18181818181818182,,,,,,,,1.0,,,1.0,,,1.0,,,True
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,41117.0,685,-42,1386,1397,623,556,178.0,2783,88.0,142.0,44.0,68.0,77.0,131.0,67.0,34.0,171.0,350.0,72.0,521.0,1600,84.0,160.0,37.0,236.0,222.0,66.0,29.0,47.0,7.0,112.0,25.0,19.0,235.0,620,0.48857142857142855,0.525,0.4940758293838863,0.4949238578680203,0.5427083333333333,0.5291479820627802,0.17061611374407584,33.39610797237916,0.33649289099526064,0.6197183098591549,0.6875,0.18246445497630331,0.3104265402843602,0.15876777251184834,0.34517766497461927,0.6470588235294118,0.17258883248730963,0.5071090047393365,0.4934142517814726,0.4922923469387754,0.45297504798464494,9.405714285714287,25.849999999999998,0.4494949494949495,18.0,28.0,55.0,1.0,5.0,1.0,,3.0,24.0,9.0,25.0,104.0,23.0,35.0,6.0,9.0,58.0,9.0,41.0,120.0,54.0,21.0,1.0,24.0,22.0,18.0,14.0,4.0,15.0,7.0,13.0,17.0,23.0,33.0,2.0,58.0,30.0,88.0,6.0,31.0,3.0,16.0,21.0,3.0,15.0,7.0,52.0,1.0,17.0,26.0,2.0,55.0,3.0,2.0,101.0,,2.0,5.0,138.0,19.0,1.0,65.0,2.0,11.0,7.0,4.0,1.0,7.0,4.0,4.0,10.0,0.3508771929824561,0.36363636363636365,0.72,0.3472222222222222,0.24324324324324326,0.352112676056338,0.6571428571428571,0.5975609756097561,0.6170212765957447,0.06285714285714286,0.09859154929577464,0.07792207792207792,0.5961538461538461,0.06060606060606061,0.09116022099447514,0.03736263736263736,0.1013215859030837,0.07103825136612021,0.09507640067911714,0.047021943573667714,0.05442176870748299,0.03355704697986577,0.05925925925925926,0.0763888888888889,0.09009009009009009,0.11214953271028037,0.11235955056179775,0.061224489795918366,0.5714285714285714,0.4772727272727273,0.36363636363636365,0.39436619718309857,0.21428571428571427,0.4198473282442748,0.4263565891472868,0.011848341232227487,0.2,0.2,1.0,0.3582089552238806,0.3582089552238806,0.7083333333333334,0.43902439024390244,0.024390243902439025,0.015228426395939087,,0.2647058823529412,0.36363636363636365,0.5195191176470588,0.14285714285714285,0.16414141414141414,0.0273972602739726,0.11132437619961612,13.0,12.0,5.0,0.025157232704402517,0.10416666666666667,0.21818181818181817,0.7222222222222222,,1.0,5.0,1.0,,6.0,1.0,4.0,2.0,,0.16666666666666666,,,0.030303030303030304,0.38461538461538464,,,0.12195121951219512,0.2,1.0,,,,,,,,0.015267175572519083,,1.0,,True
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,28763.0,479,-7,957,946,387,325,122.0,1903,10.0,21.0,3.0,9.0,11.0,59.0,27.0,16.0,45.0,91.0,40.0,194.0,1089,14.0,32.0,22.0,93.0,78.0,26.0,113.0,137.0,24.0,298.0,26.0,14.0,93.0,387,0.4945054945054945,0.4375,0.49236641221374045,0.48148148148148145,0.5864197530864198,0.6038961038961039,0.3053435114503817,17.743403093721565,0.16030534351145037,0.47619047619047616,0.5555555555555556,0.08396946564885496,0.45038167938931295,0.20610687022900764,0.16666666666666666,0.3333333333333333,0.2962962962962963,0.46564885496183206,0.48510730769230775,0.48355377358490576,0.4793814432989691,13.064835164835166,25.68,0.4043887147335423,1.0,7.0,28.0,2.0,13.0,2.0,1.0,6.0,11.0,7.0,13.0,65.0,1.0,5.0,8.0,6.0,20.0,8.0,41.0,12.0,39.0,,1.0,11.0,6.0,24.0,17.0,7.0,79.0,10.0,1.0,11.0,15.0,34.0,,49.0,12.0,61.0,12.0,24.0,6.0,20.0,9.0,2.0,4.0,,33.0,2.0,10.0,16.0,1.0,37.0,1.0,1.0,52.0,1.0,4.0,,72.0,4.0,4.0,18.0,2.0,16.0,1.0,,1.0,1.0,1.0,3.0,15.0,0.13333333333333333,0.13333333333333333,1.0,0.325,0.36363636363636365,0.3333333333333333,0.2,0.5384615384615384,0.59375,0.06593406593406594,0.14285714285714285,0.18181818181818182,0.7272727272727273,,0.13178294573643412,0.03514376996805112,0.09554140127388536,0.007194244604316547,0.1180722891566265,0.02654867256637168,0.03296703296703297,0.02912621359223301,0.010416666666666666,0.13793103448275862,0.16049382716049382,0.1,0.088,0.125,1.0,,0.6363636363636364,0.7777777777777778,0.42857142857142855,0.4745762711864407,0.4827586206896552,0.09923664122137404,0.15384615384615385,0.15384615384615385,1.0,0.4074074074074074,0.4074074074074074,1.0,0.07692307692307693,0.15384615384615385,0.1111111111111111,0.16666666666666666,0.4375,0.4230769230769231,0.5042444444444444,0.136986301369863,0.17142857142857143,0.04878048780487805,0.10309278350515463,,,3.0,0.04201680672268908,,0.10714285714285714,,,4.0,6.0,4.0,,3.0,,,,,0.5,,,0.046153846153846156,,,,0.46153846153846156,0.6666666666666666,1.0,,,,,,,,0.01694915254237288,,1.0,,True
202332,1610612750,Cole Aldrich,Cole Aldrich,202332,MIN,22867.0,381,13,752,750,130,124,106.0,1502,24.0,38.0,6.0,7.0,25.0,,,,33.0,63.0,,75.0,821,10.0,13.0,,22.0,20.0,,15.0,21.0,4.0,48.0,17.0,7.0,22.0,130,0.5238095238095238,0.7692307692307693,0.5238095238095238,0.7692307692307693,0.5434782608695652,0.7857142857142857,,9.216589861751153,0.6031746031746031,0.631578947368421,0.6666666666666666,0.3968253968253968,,,0.5384615384615384,0.8571428571428571,,0.6031746031746031,0.5268396825396825,0.5080538461538462,0.29333333333333333,3.2984126984126982,,0.17287234042553193,14.0,9.0,,,,,,,,,,9.0,9.0,15.0,,3.0,21.0,,2.0,46.0,,,,,3.0,6.0,5.0,1.0,6.0,5.0,11.0,26.0,33.0,34.0,10.0,77.0,37.0,114.0,10.0,4.0,,1.0,7.0,1.0,3.0,2.0,11.0,3.0,1.0,31.0,7.0,66.0,5.0,4.0,18.0,,1.0,,12.0,,,5.0,,1.0,17.0,12.0,5.0,17.0,13.0,4.0,1.0,0.696969696969697,0.8518518518518519,,,,,0.6,0.6,0.5833333333333334,0.047619047619047616,0.05263157894736842,0.04,0.36363636363636365,0.4166666666666667,0.1837837837837838,0.10833333333333334,0.2185430463576159,0.102803738317757,0.19940476190476192,0.10662824207492795,0.10526315789473684,0.0967741935483871,0.09876543209876543,0.1267605633802817,0.26,0.1875,0.19298245614035087,0.2972972972972973,0.7647058823529411,0.6666666666666666,0.36,0.375,0.7777777777777778,,,,,,,,,,0.9333333333333333,,,,,,0.6226250000000001,0.07352941176470588,0.07352941176470588,,0.28,9.0,12.0,7.0,0.1267605633802817,0.11538461538461539,,0.6428571428571429,,,,,,1.0,,,,1.0,,,,0.037037037037037035,0.2222222222222222,,,,,,,,,,,1.0,,,,,,True
203897,1610612750,Zach LaVine,Zach LaVine,203897,MIN,26202.0,437,-19,847,857,118,126,109.0,1704,33.0,57.0,5.0,10.0,12.0,53.0,74.0,10.0,58.0,122.0,82.0,241.0,907,7.0,14.0,11.0,28.0,74.0,74.0,40.0,52.0,11.0,116.0,13.0,10.0,28.0,118,0.47540983606557374,0.5,0.5049019607843137,0.52,0.536036036036036,0.5384615384615384,0.4019607843137255,25.38540596094553,0.27941176470588236,0.5789473684210527,0.7021276595744681,0.058823529411764705,0.25980392156862747,0.3627450980392157,0.4,0.5,0.4,0.6813725490196079,0.5155767156862746,0.49989199999999995,0.11618257261410789,9.652459016393442,25.30609756097561,0.13931523022432113,7.0,6.0,19.0,2.0,8.0,1.0,,1.0,28.0,4.0,30.0,35.0,6.0,12.0,8.0,4.0,22.0,4.0,2.0,42.0,66.0,24.0,,28.0,11.0,12.0,11.0,1.0,21.0,8.0,1.0,2.0,16.0,25.0,3.0,44.0,3.0,47.0,3.0,14.0,,8.0,11.0,2.0,6.0,2.0,25.0,2.0,1.0,10.0,1.0,24.0,,1.0,32.0,,,1.0,42.0,2.0,4.0,19.0,,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,0.3620689655172414,0.3620689655172414,0.7333333333333333,0.36585365853658536,0.36363636363636365,0.36585365853658536,0.5,0.45,0.4782608695652174,0.09016393442622951,0.17543859649122806,0.08333333333333333,0.56,0.15,0.1059322033898305,0.007380073800738007,0.10738255033557047,0.00684931506849315,0.10649350649350649,0.007194244604316547,0.009433962264150943,0.012345679012345678,0.00847457627118644,0.08045977011494253,0.07894736842105263,0.1643835616438356,0.11965811965811966,0.0625,1.0,0.3939393939393939,0.5,0.5454545454545454,0.3333333333333333,0.3584905660377358,0.3584905660377358,0.0392156862745098,0.25,0.2857142857142857,1.0,0.3783783783783784,0.3835616438356164,0.7142857142857143,0.35,0.05,0.04,,0.4,0.3783783783783784,0.49889473684210534,0.08597285067873303,0.1366906474820144,,0.0912863070539419,3.0,,,,,0.3157894736842105,0.42857142857142855,,2.0,7.0,2.0,2.0,1.0,3.0,2.0,,,0.25,0.024390243902439025,0.125,0.01,0.3333333333333333,,,0.35,0.2857142857142857,0.5,,,,,,,,,,,0.013513513513513514,True
101249,1610612750,John Lucas III,John Lucas III,101249,MIN,222.0,4,7,8,10,7,10,,18,,,,,,,,,,,,,4,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,15124.0,252,95,518,509,265,235,64.0,1027,6.0,13.0,2.0,6.0,8.0,8.0,15.0,7.0,15.0,29.0,24.0,66.0,530,6.0,17.0,12.0,30.0,12.0,15.0,31.0,49.0,2.0,116.0,18.0,11.0,30.0,264,0.5172413793103449,0.35294117647058826,0.5660377358490566,0.46551724137931033,0.5803571428571429,0.4838709677419355,0.4528301886792453,11.1864406779661,0.24528301886792453,0.46153846153846156,0.5,0.1509433962264151,0.1509433962264151,0.2830188679245283,0.20689655172413793,0.3333333333333333,0.2413793103448276,0.6981132075471698,0.5081122641509435,0.4933689655172414,0.45454545454545453,7.93793103448276,24.587499999999995,0.5115830115830116,,7.0,2.0,3.0,9.0,,2.0,5.0,7.0,3.0,10.0,6.0,1.0,1.0,1.0,,5.0,5.0,3.0,18.0,30.0,,,7.0,1.0,18.0,14.0,4.0,24.0,5.0,2.0,2.0,7.0,7.0,1.0,15.0,4.0,19.0,7.0,9.0,,7.0,1.0,1.0,2.0,,10.0,,4.0,10.0,,22.0,,,15.0,1.0,3.0,,9.0,1.0,1.0,2.0,1.0,2.0,,,,,,,2.0,0.6,0.6,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,1.25,1.25,0.034482758620689655,0.07692307692307693,,0.9,0.05555555555555555,0.0546875,0.014084507042253521,0.08333333333333333,0.02666666666666667,0.0660377358490566,0.018433179723502304,0.01818181818181818,,0.037037037037037035,0.08695652173913043,,0.07142857142857142,0.08695652173913043,0.06666666666666667,,0.8333333333333334,0.875,0.875,0.42857142857142855,0.25,0.25,0.16981132075471697,0.3333333333333333,0.3333333333333333,1.0,0.4666666666666667,0.4666666666666667,1.0,,,0.1724137931034483,0.4,0.42857142857142855,0.4666666666666667,0.3642,0.05555555555555555,0.06666666666666667,0.041666666666666664,0.07575757575757576,,,,0.02,,0.5,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,0.037037037037037035,,,,0.5,1.0,1.0,,,,,,,,,,1.0,,False
1627739,1610612750,Kris Dunn,Kris Dunn,1627739,MIN,28356.0,473,-70,908,935,270,294,128.0,1843,11.0,23.0,3.0,9.0,15.0,24.0,16.0,3.0,29.0,62.0,23.0,103.0,1112,9.0,23.0,4.0,31.0,36.0,16.0,48.0,74.0,10.0,174.0,32.0,14.0,31.0,269,0.46774193548387094,0.391304347826087,0.5,0.3888888888888889,0.5202020202020202,0.4305555555555556,0.27058823529411763,12.158341187558907,0.27058823529411763,0.4782608695652174,0.6111111111111112,0.17647058823529413,0.2823529411764706,0.18823529411764706,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.5411764705882353,0.4866705882352941,0.47234259259259265,0.30097087378640774,10.083870967741934,24.97826086956522,0.2973568281938326,3.0,7.0,11.0,3.0,7.0,,,1.0,6.0,1.0,9.0,18.0,5.0,7.0,2.0,2.0,12.0,1.0,10.0,22.0,15.0,12.0,,6.0,6.0,26.0,19.0,7.0,27.0,11.0,2.0,10.0,23.0,30.0,2.0,55.0,12.0,67.0,18.0,24.0,1.0,16.0,6.0,,8.0,2.0,30.0,1.0,5.0,37.0,1.0,64.0,1.0,,26.0,,3.0,2.0,29.0,1.0,,10.0,,5.0,11.0,9.0,2.0,12.0,6.0,3.0,5.0,0.3793103448275862,0.4074074074074074,0.5555555555555556,0.391304347826087,0.25,0.391304347826087,0.7142857142857143,0.5555555555555556,0.5454545454545454,0.0967741935483871,0.21739130434782608,0.06666666666666667,0.8,0.06896551724137931,0.12552301255230125,0.03134796238244514,0.15333333333333332,0.017391304347826087,0.13624678663239073,0.027649769585253458,0.03333333333333333,0.024390243902439025,0.012048192771084338,0.12037037037037036,0.09375,0.16417910447761194,0.11764705882352941,0.2903225806451613,0.5,0.36363636363636365,0.4666666666666667,0.5,0.2857142857142857,0.4583333333333333,0.4583333333333333,0.08235294117647059,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.375,0.375,0.5,0.3333333333333333,,0.037037037037037035,,0.3333333333333333,0.375,0.46855,0.10638297872340426,0.14084507042253522,,0.11650485436893204,2.0,4.0,1.0,0.03418803418803419,0.03125,0.45454545454545453,0.6666666666666666,,,2.0,,,,1.0,,,,,,,,,,,0.2222222222222222,,,1.0,,,1.0,,,,,1.0,,,False
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,24247.0,404,21,805,817,346,311,104.0,1622,23.0,36.0,8.0,14.0,19.0,2.0,45.0,17.0,28.0,57.0,64.0,151.0,893,8.0,24.0,25.0,60.0,20.0,45.0,12.0,20.0,2.0,48.0,13.0,7.0,60.0,344,0.49122807017543857,0.3333333333333333,0.5289256198347108,0.4387755102040816,0.5634328358208955,0.5084745762711864,0.5289256198347108,15.978260869565219,0.2975206611570248,0.6388888888888888,0.7666666666666667,0.15702479338842976,0.01652892561983471,0.371900826446281,0.2857142857142857,0.5714285714285714,0.3469387755102041,0.8264462809917356,0.5279301652892562,0.5086061224489795,0.3973509933774834,4.145614035087719,24.9984375,0.4298136645962733,9.0,4.0,1.0,7.0,19.0,1.0,3.0,8.0,17.0,6.0,24.0,23.0,4.0,9.0,8.0,4.0,24.0,9.0,17.0,36.0,72.0,,,17.0,6.0,8.0,6.0,2.0,6.0,4.0,3.0,12.0,14.0,33.0,9.0,56.0,16.0,72.0,6.0,7.0,1.0,4.0,6.0,3.0,3.0,,13.0,1.0,6.0,25.0,2.0,47.0,6.0,1.0,24.0,1.0,,,31.0,5.0,,12.0,,6.0,8.0,7.0,1.0,9.0,5.0,6.0,6.0,0.6428571428571429,0.6923076923076923,1.0,0.375,0.36,0.375,0.4444444444444444,0.5882352941176471,0.631578947368421,0.10526315789473684,0.16666666666666666,,0.5384615384615384,0.23684210526315788,0.14473684210526316,0.05286343612334802,0.10606060606060606,0.022222222222222223,0.13055555555555556,0.04143646408839779,0.02564102564102564,0.0684931506849315,0.02,0.16,0.15625,0.109375,0.1,0.13636363636363635,0.5555555555555556,0.7391304347826086,0.21052631578947367,0.21052631578947367,0.25,0.5,0.5,0.15702479338842976,0.3684210526315789,0.3684210526315789,1.0,0.37777777777777777,0.37777777777777777,1.0,0.5294117647058824,0.058823529411764705,0.16326530612244897,0.375,0.35294117647058826,0.37777777777777777,0.5597500000000001,0.09375,0.1875,,0.15894039735099338,4.0,4.0,2.0,0.06578947368421052,0.02857142857142857,,0.4444444444444444,1.0,3.0,7.0,4.0,,2.0,,1.0,,,0.5,,,0.031746031746031744,0.25,1.0,1.0,0.4117647058823529,0.42857142857142855,1.0,1.0,,,1.0,1.0,,0.03333333333333333,,,,,False
203940,1610612750,Adreian Payne,Adreian Payne,203940,MIN,3209.0,53,-17,105,107,45,51,17.0,212,5.0,10.0,3.0,5.0,5.0,5.0,7.0,3.0,11.0,20.0,9.0,38.0,127,5.0,8.0,5.0,18.0,8.0,7.0,1.0,2.0,,5.0,3.0,2.0,18.0,45,0.55,0.625,0.4827586206896552,0.5,0.5277777777777778,0.5294117647058824,0.3103448275862069,30.708661417322833,0.3448275862068966,0.5,0.5555555555555556,0.1724137931034483,0.1724137931034483,0.2413793103448276,0.38461538461538464,0.6,0.23076923076923078,0.6551724137931034,0.525598275862069,0.5126692307692309,0.47368421052631576,7.4399999999999995,24.877777777777776,0.42857142857142855,4.0,3.0,3.0,,2.0,,,2.0,2.0,1.0,2.0,10.0,2.0,7.0,1.0,3.0,7.0,1.0,5.0,14.0,6.0,,,2.0,1.0,1.0,1.0,,1.0,,,4.0,,2.0,2.0,4.0,7.0,11.0,1.0,1.0,,1.0,2.0,,,,3.0,,1.0,4.0,2.0,16.0,2.0,,9.0,,,,15.0,,,6.0,1.0,,3.0,2.0,1.0,3.0,,3.0,,0.6363636363636364,0.7,1.0,0.2222222222222222,0.2,0.2222222222222222,0.2857142857142857,0.25,0.35,0.05,0.1,,0.3333333333333333,0.2857142857142857,0.08,0.11764705882352941,,,0.06060606060606061,0.07017543859649122,0.13333333333333333,0.2,,0.08333333333333333,,0.14285714285714285,,,,0.4,0.6,0.6,1.0,0.6,0.6,0.06896551724137931,,,,0.2857142857142857,0.2857142857142857,1.0,0.5,,0.15384615384615385,,0.3333333333333333,0.2857142857142857,0.5517,0.19444444444444445,0.23076923076923078,0.1,0.18421052631578946,2.0,2.0,1.0,,,0.6666666666666666,0.5,,,1.0,,,1.0,,2.0,,,,,,0.06666666666666667,0.5,,,0.125,,,,,,,3.0,,0.5,,,,,False
