EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,FoulsDrawn,BlockedShortMidRange,PenaltyFg2Pct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,FtPoints,PenaltyFtPoints,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,Travels,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,3SecondViolations,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,on,BlockedCorner3,Corner3PctBlocked
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,2184.0,36,2,76,75,30,28,9,151,3,3,1.0,1.0,5.0,7.0,1.0,2.0,1.0,1.0,3,3,6.0,8.0,24,81,1.0,2.0,3.0,1.0,1.0,3,6.0,18.0,7.0,5.0,2.0,2,4,2,2.0,10,1.0,4,4.0,1.0,9,1,10,1,1.0,1,5,6,3,30,1.0,1.0,1.0,0.75,0.5,1.0,0.75,1.0,1.0909090909090908,0.75,1.5,1.0909090909090908,0.75,1.5,0.7272727272727273,13.953488372093023,1.0,0.25,0.18181818181818182,0.05555555555555555,0.2857142857142857,0.2222222222222222,0.034482758620689655,0.1111111111111111,0.2857142857142857,0.1,0.2,0.2727272727272727,0.3333333333333333,0.2727272727272727,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.6363636363636364,0.7142857142857143,0.7142857142857143,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.7142857142857143,0.5708272727272727,0.511875,0.54615,0.125,0.125,1.7333333333333334,25.5875,0.39473684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,1314.0,22,-8,47,47,11,14,8,94,1,1,,,1.0,2.0,,1.0,1.0,1.0,1,3,1.0,2.0,5,53,,1.0,2.0,1.0,1.0,3,,3.0,2.0,1.0,1.0,1,2,1,1.0,5,,1,,,1,1,2,1,,2,5,6,3,11,,,1.0,0.5,,1.0,0.5,0.3333333333333333,0.5,0.5,1.5,0.5,0.5,1.5,0.4,12.962962962962962,0.5,,,,0.125,0.047619047619047616,0.045454545454545456,,,,,0.14285714285714285,,0.2,1.0,1.0,,,,,,0.4,0.5,0.5,1.0,0.5,,,1.0,1.0,0.6,0.5,0.55481,0.59565,0.5058,0.4,0.6,12.966666666666669,25.05,0.23404255319148937,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.4,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627817,1610612757,Tim Quarterman,Tim Quarterman,1627817,POR,952.0,16,8,34,32,8,9,5,66,1,3,,,2.0,3.0,,,1.0,1.0,2,6,2.0,3.0,10,28,,,,1.0,1.0,7,2.0,6.0,3.0,2.0,,1,1,1,,3,1.0,1,1.0,,2,1,3,3,3.0,4,1,1,7,8,0.5,0.5,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,,0.875,0.5555555555555556,,0.875,0.3333333333333333,34.21052631578947,0.75,,0.1,0.125,0.25,0.14285714285714285,0.07692307692307693,0.25,0.5,,,0.25,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,0.25,1.0,0.6666666666666666,0.6666666666666666,0.5220666666666667,,0.5950375,,0.7,9.466666666666667,26.266666666666666,0.23529411764705882,,,2.0,,,2.0,,,1.0,,,,1.0,,1.0,,,,,,0.2222222222222222,,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.6666666666666666,0.1111111111111111,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,23926.0,399,-1,815,810,165,241,78,1625,8,14,4.0,8.0,18.0,69.0,4.0,6.0,2.0,12.0,22,47,22.0,77.0,124,902,4.0,7.0,18.0,2.0,13.0,19,40.0,66.0,69.0,18.0,10.0,11,21,8,8.0,53,5.0,12,47.0,4.0,63,8,71,9,5.0,12,37,61,19,163,0.9090909090909091,0.9090909090909091,1.0,0.2857142857142857,0.5714285714285714,0.15384615384615385,0.2857142857142857,0.46808510638297873,0.4435483870967742,0.8181818181818182,0.2857142857142857,0.46616541353383456,0.8181818181818182,0.35185185185185186,0.6209677419354839,16.057585825027687,0.75,0.16,0.1760299625468165,0.02092050209205021,0.1111111111111111,0.15733333333333333,0.017326732673267328,0.02,0.19047619047619047,0.25925925925925924,0.07407407407407407,0.125,0.07142857142857142,0.11290322580645161,0.5714285714285714,0.6666666666666666,1.0,0.06451612903225806,0.5,0.5,1.0,0.5564516129032258,0.2608695652173913,0.2647058823529412,1.0,0.5454545454545454,0.6666666666666666,1.0,0.5714285714285714,0.16666666666666666,0.7338709677419355,0.2608695652173913,0.5213056451612904,0.5394666666666668,0.48914285714285716,0.14516129032258066,0.1532258064516129,10.572340425531916,24.796103896103897,0.20245398773006135,1.0,2.0,23.0,3.0,4.0,4.0,,2.0,3.0,4.0,,,7.0,7.0,7.0,5.0,0.75,0.012121212121212121,0.014388489208633094,0.7142857142857143,0.18548387096774194,0.18181818181818182,0.5,2.0,2.0,10.0,12.0,3.0,8.0,1.0,2.0,30.0,,0.375,0.08064516129032258,0.5217391304347826,0.5217391304347826,0.09523809523809523,1.0,2.0,1.0,1.0,14.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,3.0,5.0,1.0,2.0,10.0,1.0,4.0,9.0,19.0,1.0,3.0,7.0,4.0,7.0,6.0,0.012987012987012988,0.06382978723404255,0.14285714285714285,0.1,0.014492753623188406,0.05263157894736842,0.04477611940298507,0.013157894736842105,0.2,0.2222222222222222,0.5,0.9166666666666666,1.0,0.09090909090909091,0.047619047619047616,0.023809523809523808,0.061224489795918366,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203090,1610612757,Maurice Harkless,Maurice Harkless,203090,POR,133389.0,2223,48,4446,4468,894,1058,525,8914,212,348,27.0,90.0,41.0,104.0,1.0,3.0,8.0,17.0,246,430,68.0,194.0,773,5043,2.0,7.0,128.0,10.0,29.0,123,308.0,204.0,102.0,41.0,47.0,41,88,32,23.0,217,86.0,60,129.0,27.0,216,125,341,44,22.0,86,119,214,123,875,0.6260162601626016,0.7129629629629629,1.0,0.35051546391752575,0.2857142857142857,0.3448275862068966,0.3541666666666667,0.5720930232558139,0.5576923076923077,0.5346534653465347,0.5148514851485149,0.5683823529411764,0.5423728813559322,0.5256410256410257,0.3108974358974359,15.1984126984127,0.5116279069767442,0.22131147540983606,0.08890420399724328,0.06569900687547746,0.08571428571428572,0.08786610878661087,0.0595703125,0.07678883071553229,0.075,0.08869179600886919,0.10681818181818181,0.08719851576994433,0.08074534161490683,0.5576923076923077,0.6091954022988506,0.6950819672131148,0.6415094339622641,0.14423076923076922,0.3,0.3,1.0,0.16666666666666666,0.3942307692307692,0.3942307692307692,1.0,0.0297029702970297,0.3333333333333333,1.0,0.16831683168316833,0.47058823529411764,0.8685897435897436,0.4019607843137255,0.589306038647343,0.569272435897436,0.5675885,0.16558861578266496,0.1591203104786546,3.2153488372093024,24.55051546391752,0.20107962213225372,48.0,85.0,28.0,51.0,94.0,184.0,60.0,36.0,42.0,22.0,9.0,2.0,68.0,51.0,70.0,35.0,0.5425531914893617,0.04871447902571042,0.04745762711864407,0.5,0.04487179487179487,0.8415841584158416,0.5647058823529412,31.0,58.0,54.0,11.0,37.0,72.0,2.0,16.0,108.0,15.0,0.5138888888888888,0.08653846153846154,0.39285714285714285,0.4074074074074074,0.5742574257425742,0.5344827586206896,23.0,4.0,12.0,77.0,19.0,49.0,,9.0,11.0,13.0,3.0,21.0,85.0,60.0,25.0,9.0,4.0,14.0,6.0,11.0,4.0,124.0,13.0,62.0,7.0,,21.0,6.0,,0.11395348837209303,0.1235632183908046,0.09259259259259259,,0.022388059701492536,0.0718232044198895,0.08108108108108109,0.42592592592592593,0.46938775510204084,0.5217391304347826,0.5454545454545454,0.16666666666666666,0.039603960396039604,0.1188118811881188,0.09212481426448738,0.12943632567849686,1.0,2.0,20.0,2.0,13.0,5.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,0.03571428571428571,0.0427807486631016,0.053691275167785234,0.25,1.0,0.16666666666666666,,,,,,,True,,
203943,1610612757,Noah Vonleh,Noah Vonleh,203943,POR,32080.0,535,16,1040,1046,109,112,142,2086,33,60,,,1.0,1.0,,,,,50,99,1.0,1.0,124,1161,,,43.0,,,6,56.0,,1.0,1.0,8.0,7,15,6,4.0,37,44.0,34,79.0,7.0,120,52,172,10,3.0,27,34,74,6,109,0.56,0.7,,1.0,,,1.0,0.5050505050505051,0.515,0.5666666666666667,0.125,0.5254237288135594,0.581081081081081,0.3,0.01,12.083333333333334,0.37037037037037035,0.2916666666666667,0.22191011235955055,0.12753623188405797,0.20606060606060606,0.21689059500959693,0.104,0.1390728476821192,0.1917808219178082,0.2803738317757009,0.20388349514563106,0.19696969696969696,0.24242424242424243,0.6,0.55,0.6470588235294118,0.6060606060606061,,,,,0.01,1.0,1.0,,,,,,,0.61,1.0,0.5637707070707071,0.582356,0.51105,0.3467741935483871,0.04838709677419355,5.776767676767676,25.0,0.10480769230769231,15.0,26.0,21.0,17.0,30.0,44.0,20.0,8.0,17.0,7.0,5.0,1.0,10.0,9.0,10.0,5.0,0.5666666666666667,0.05161290322580645,0.0390625,0.5,0.21,0.8666666666666667,0.5769230769230769,1.0,4.0,18.0,8.0,1.0,8.0,4.0,8.0,33.0,1.0,0.125,0.18,0.38095238095238093,0.38095238095238093,0.5,0.25,9.0,,,21.0,4.0,12.0,,1.0,1.0,3.0,,6.0,10.0,4.0,6.0,,3.0,10.0,6.0,5.0,,38.0,2.0,19.0,1.0,,2.0,1.0,,0.12121212121212122,0.15,0.16666666666666666,,,0.14583333333333334,0.16216216216216217,0.5,0.6,0.2222222222222222,0.75,0.3333333333333333,,,0.1623931623931624,0.16379310344827586,,,9.0,,,2.0,1.0,,,,,,1.0,,0.09183673469387756,0.1111111111111111,,,,3.0,1.0,,,,,True,,
203894,1610612757,Shabazz Napier,Shabazz Napier,203894,POR,5039.0,84,19,166,174,51,83,17,340,5,7,1.0,1.0,5.0,13.0,,1.0,,5.0,9,15,6.0,14.0,39,204,,1.0,,1.0,6.0,12,2.0,18.0,13.0,5.0,7.0,6,13,6,6.0,32,1.0,2,6.0,,8,1,9,7,6.0,9,4,10,12,50,0.1111111111111111,0.1111111111111111,1.0,0.42857142857142855,,0.16666666666666666,0.42857142857142855,0.6,0.6206896551724138,,0.55,0.609375,,0.5,0.4827586206896552,22.16216216216216,0.7777777777777778,,0.12,0.02857142857142857,0.08,0.10666666666666667,0.01694915254237288,,0.1111111111111111,0.125,0.125,0.058823529411764705,0.125,0.2413793103448276,0.7142857142857143,0.8333333333333334,0.2,0.034482758620689655,1.0,1.0,1.0,0.4482758620689655,0.38461538461538464,0.38461538461538464,1.0,1.0,,,0.5,,0.7241379310344828,0.38461538461538464,0.5017,0.63735,0.5019600000000001,,0.3076923076923077,10.526666666666667,25.449999999999996,0.3072289156626506,,,7.0,,,16.0,,,2.0,1.0,1.0,,,,,,,,,,0.2413793103448276,,,2.0,2.0,1.0,4.0,4.0,4.0,,5.0,6.0,,1.0,0.034482758620689655,0.5714285714285714,0.5714285714285714,0.2,1.0,,,1.0,3.0,1.0,1.0,,,1.0,,,1.0,6.0,3.0,3.0,1.0,,,,,,6.0,,2.0,1.0,,3.0,1.0,,0.06666666666666667,0.14285714285714285,,,,,0.07692307692307693,,,,,,,0.1,0.06451612903225806,0.11764705882352941,,1.0,,,,,,1.0,,,,,,,0.08333333333333333,,,,1.0,,,,,,,True,,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,30964.0,516,-66,1022,1031,261,317,106,2053,24,46,6.0,17.0,5.0,24.0,1.0,3.0,2.0,4.0,62,127,11.0,41.0,187,1195,1.0,3.0,29.0,2.0,6.0,46,28.0,24.0,24.0,5.0,51.0,20,71,13,34.0,162,11.0,28,31.0,10.0,69,16,85,26,23.0,34,19,37,44,254,0.22580645161290322,0.2413793103448276,0.7272727272727273,0.2682926829268293,0.3333333333333333,0.3333333333333333,0.2682926829268293,0.4881889763779528,0.46726190476190477,0.75,0.5666666666666667,0.5109289617486339,0.7631578947368421,0.6052631578947368,0.24404761904761904,19.051799824407375,0.7647058823529411,0.3333333333333333,0.09627329192546584,0.038869257950530034,0.16666666666666666,0.12040816326530612,0.03532008830022075,0.040983606557377046,0.08527131782945736,0.0625,0.14432989690721648,0.1796875,0.125,0.27380952380952384,0.5217391304347826,0.6666666666666666,0.4166666666666667,0.10119047619047619,0.35294117647058826,0.35294117647058826,1.0,0.14285714285714285,0.20833333333333334,0.20833333333333334,0.4,0.16666666666666666,0.3333333333333333,1.0,0.13333333333333333,0.5,0.5178571428571429,0.20833333333333334,0.48717738095238095,0.5569346153846154,0.490725,0.15508021390374332,0.24598930481283424,8.951968503937007,24.4609756097561,0.2553816046966732,9.0,12.0,40.0,12.0,15.0,96.0,8.0,5.0,8.0,3.0,2.0,1.0,8.0,5.0,8.0,3.0,0.8,0.029411764705882353,0.029411764705882353,0.375,0.23809523809523808,0.6666666666666666,0.75,4.0,7.0,41.0,17.0,14.0,24.0,3.0,4.0,35.0,3.0,0.5833333333333334,0.24404761904761904,0.425,0.4358974358974359,0.23333333333333334,0.5714285714285714,21.0,,2.0,30.0,12.0,14.0,,7.0,8.0,9.0,,4.0,12.0,9.0,3.0,,2.0,1.0,1.0,,,37.0,7.0,16.0,6.0,,4.0,4.0,,0.11023622047244094,0.21739130434782608,0.07317073170731707,,,0.04,0.04938271604938271,0.5121951219512195,0.5526315789473685,0.09523809523809523,0.11764705882352941,0.2222222222222222,,0.06666666666666667,0.0903954802259887,0.11764705882352941,,,2.0,,3.0,,1.0,2.0,,,,,,0.025,0.03488372093023256,0.029411764705882353,,,,9.0,,,,,,True,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,102787.0,1713,72,3431,3435,623,757,412,6866,93,173,18.0,42.0,101.0,236.0,12.0,24.0,8.0,29.0,292,577,119.0,278.0,1107,3862,13.0,27.0,99.0,9.0,33.0,172,166.0,282.0,233.0,101.0,102.0,72,174,51,64.0,420,22.0,48,91.0,4.0,143,35,178,58,35.0,89,81,135,164,607,0.2842465753424658,0.28719723183391005,0.7899159663865546,0.42805755395683454,0.48148148148148145,0.2727272727272727,0.43272727272727274,0.5060658578856152,0.5502923976608187,0.6148648648648649,0.476,0.5893048128342246,0.6428571428571429,0.5625,0.32514619883040935,26.229508196721312,0.651685393258427,0.041237113402061855,0.08045977011494253,0.02111324376199616,0.09073724007561437,0.08373493975903615,0.02043343653250774,0.011111111111111112,0.06053811659192825,0.06725146198830409,0.119533527696793,0.085,0.10852713178294573,0.2023391812865497,0.5375722543352601,0.62,0.2903225806451613,0.04912280701754386,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.2760233918128655,0.4279661016949153,0.43162393162393164,0.7722772277227723,0.32432432432432434,0.5,1.0,0.232,0.27586206896551724,0.5274853801169591,0.4334763948497854,0.48771956521739124,0.48573333333333335,0.4677821138211381,0.08943089430894309,0.15537488708220415,10.466377816291164,25.36007194244604,0.18157971436898862,10.0,16.0,234.0,26.0,47.0,418.0,6.0,11.0,31.0,23.0,1.0,1.0,20.0,9.0,21.0,12.0,0.5531914893617021,0.019197207678883072,0.024282560706401765,0.5714285714285714,0.2736842105263158,0.21621621621621623,0.625,19.0,31.0,170.0,117.0,46.0,92.0,8.0,22.0,133.0,8.0,0.5,0.19883040935672514,0.5,0.5109170305676856,0.248,0.6129032258064516,82.0,3.0,4.0,166.0,53.0,42.0,2.0,21.0,17.0,21.0,2.0,16.0,46.0,34.0,12.0,4.0,2.0,2.0,5.0,,7.0,180.0,13.0,70.0,21.0,,9.0,13.0,0.007194244604316547,0.07279029462738301,0.1329479768786127,0.08235294117647059,0.00847457627118644,0.023255813953488372,0.027586206896551724,0.04113110539845758,0.4823529411764706,0.5256410256410257,0.3048780487804878,0.26495726495726496,0.3,0.04054054054054054,0.032,0.0787746170678337,0.11041009463722397,1.0,1.0,8.0,3.0,10.0,3.0,1.0,10.0,1.0,1.0,3.0,,,0.021367521367521368,0.029801324503311258,,0.3333333333333333,1.0,0.25,75.0,,5.0,2.0,0.007142857142857143,,True,,
203486,1610612757,Mason Plumlee,Mason Plumlee,203486,POR,60566.0,1009,30,2005,2014,316,390,240,4019,120,177,,,,1.0,,,,1.0,158,282,,1.0,402,2322,,,85.0,,1.0,72,230.0,,1.0,,102.0,47,149,40,63.0,345,48.0,71,124.0,11.0,206,82,288,39,25.0,58,45,92,70,311,0.7278481012658228,0.8455882352941176,,,,,,0.5602836879432624,0.558303886925795,0.6666666666666666,0.6,0.5759312320916905,0.6640625,0.5806451612903226,0.0035335689045936395,17.905851297844258,0.6724137931034483,0.22916666666666666,0.19165378670788252,0.08571428571428572,0.23355263157894737,0.20504731861198738,0.08743169398907104,0.10869565217391304,0.13008130081300814,0.2028985507246377,0.25773195876288657,0.21739130434782608,0.28378378378378377,0.6254416961130742,0.6779661016949152,0.7272727272727273,0.7166666666666667,,,,,0.0035335689045936395,,,,,,,0.025,,0.6289752650176679,,0.5701102473498233,0.5795564102564102,0.59602,0.21144278606965175,0.1791044776119403,5.0301418439716326,26.4,0.15760598503740647,34.0,44.0,41.0,36.0,54.0,86.0,44.0,32.0,19.0,14.0,6.0,4.0,41.0,31.0,42.0,23.0,0.6666666666666666,0.09014084507042254,0.08424908424908426,0.5476190476190477,0.14487632508833923,0.8148148148148148,0.7727272727272727,20.0,25.0,64.0,15.0,24.0,39.0,5.0,7.0,124.0,10.0,0.6153846153846154,0.22614840989399293,0.36585365853658536,0.375,0.625,0.8,23.0,,,86.0,24.0,24.0,,7.0,12.0,27.0,2.0,11.0,30.0,15.0,15.0,1.0,4.0,11.0,6.0,12.0,2.0,151.0,19.0,70.0,15.0,4.0,7.0,8.0,,0.0851063829787234,0.06779661016949153,0.171875,,0.03571428571428571,0.09090909090909091,0.11,0.359375,0.4339622641509434,0.782608695652174,0.7333333333333333,0.20588235294117646,,,0.20958083832335328,0.21021021021021022,,,13.0,,1.0,,4.0,4.0,1.0,1.0,,9.0,1.0,0.024390243902439025,0.045454545454545456,0.10975609756097561,,,,,,,,,,True,,
