EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,OffensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,HeaveAttempts,on,Blocked3s,BlockedArc3,BlockedCorner3
101141,1610612755,Ersan Ilyasova,Ersan Ilyasova,101141,PHI,27787.0,463,-142,918,918,141.0,140.0,101.0,1836,28.0,50.0,4.0,11.0,1.0,5.0,7.0,23.0,15.0,33.0,8.0,13.0,2.0,5.0,22.0,70.0,1.0,2.0,2.0,7.0,50.0,106.0,30.0,83.0,27.0,217.0,1048,8.0,19.0,1.0,2.0,1.0,20.0,9.0,16.0,4.0,12.0,7.0,37.0,80.0,20.0,81.0,9.0,8.0,70.0,22.0,13.0,1.0,17.0,11.0,28.0,8.0,3.0,12.0,4.0,1.0,67.0,6.0,11.0,2.0,18.0,50.0,7.0,75,19.0,94,2.0,12.0,7.0,5.0,15.0,3.0,9.0,11.0,1.0,6.0,4.0,26.0,1.0,6.0,20.0,4.0,39.0,1.0,1.0,3.0,1.0,47.0,5.0,7.0,7.0,1.0,35.0,3.0,2.0,16.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,37.0,141.0,3.0,3.0,0.8,0.8695652173913043,0.9,0.3614457831325301,0.5,0.3333333333333333,0.3614457831325301,0.4716981132075472,0.42105263157894735,0.5625,0.5026455026455027,0.4523809523809524,0.5357142857142857,0.5269607843137255,0.45454545454545453,0.5806451612903226,0.43915343915343913,0.012048192771084338,0.12264150943396226,0.18,0.13043478260869565,0.030303030303030304,0.07692307692307693,22.308438409311346,0.5769230769230769,0.2916666666666667,0.1111111111111111,0.1694915254237288,0.03873239436619718,0.140625,0.03296703296703297,0.1607565011820331,0.03648068669527897,0.06382978723404255,0.03571428571428571,0.01282051282051282,0.0375,0.15306122448979592,0.14583333333333334,0.2079207920792079,0.15555555555555556,0.10526315789473684,0.02127659574468085,1.0,0.26455026455026454,0.56,0.6829268292682927,0.7857142857142857,0.12169312169312169,0.30434782608695654,0.35,0.7142857142857143,0.1746031746031746,0.45454545454545453,0.46875,0.8666666666666667,0.06878306878306878,0.6153846153846154,0.6666666666666666,0.875,0.37037037037037035,0.3142857142857143,0.3142857142857143,0.9090909090909091,0.5238095238095238,0.36363636363636365,0.09523809523809523,0.5,1.0,0.17857142857142858,0.2,0.17857142857142858,0.4,0.25,0.2857142857142857,0.7037037037037037,0.3142857142857143,0.5092084656084657,0.5129166666666667,0.4634017857142858,0.07920792079207921,0.13445378151260504,0.09216589861751152,0.17050691244239632,8.755660377358492,25.359036144578315,0.15359477124183007,,,,,,,,,,,,,,,,,True,,,
1626143,1610612755,Jahlil Okafor,Jahlil Okafor,1626143,PHI,68043.0,1134,-322,2267,2254,401.0,398.0,245.0,4521,149.0,224.0,34.0,51.0,20.0,32.0,78.0,198.0,15.0,49.0,,,,,,,,,,,242.0,471.0,,,106.0,590.0,2551,42.0,68.0,,,25.0,109.0,35.0,74.0,,,22.0,92.0,206.0,278.0,,,42.0,,,45.0,,33.0,25.0,58.0,20.0,5.0,23.0,3.0,7.0,141.0,19.0,61.0,1.0,45.0,99.0,15.0,159,81.0,240,8.0,20.0,14.0,6.0,42.0,2.0,9.0,48.0,6.0,33.0,10.0,90.0,6.0,11.0,75.0,,122.0,8.0,,6.0,12.0,141.0,2.0,10.0,6.0,8.0,158.0,18.0,,76.0,12.0,49.0,34.0,15.0,49.0,29.0,,3.0,92.0,401.0,4.0,12.0,0.4256198347107438,0.4660633484162896,,,,,,0.5138004246284501,0.6176470588235294,0.47297297297297297,0.5138004246284501,0.6176470588235294,0.47297297297297297,0.5452865064695009,0.6566265060240963,0.5054945054945055,,,0.09554140127388536,0.12053571428571429,0.09090909090909091,,,24.774244208873185,0.4666666666666667,0.2727272727272727,0.018518518518518517,0.14142857142857143,0.08567415730337079,0.13677811550151975,0.04439252336448598,0.13994169096209913,0.07017543859649122,0.11481481481481481,0.07722007722007722,0.0546448087431694,0.04519774011299435,0.11764705882352941,0.16216216216216217,0.14583333333333334,0.145748987854251,0.10975609756097561,0.04419889502762431,0.5918367346938775,0.47558386411889597,0.6651785714285714,0.7563451776649747,0.4429530201342282,0.42038216560509556,0.3939393939393939,0.43333333333333335,0.3974358974358974,0.1040339702760085,0.30612244897959184,0.30612244897959184,0.4,,,,,,,,,0.75,0.6666666666666666,,,,0.43243243243243246,0.625,,,,,0.47558386411889597,,0.480396178343949,0.5121214285714286,0.45731486486486495,0.14366729678638943,0.14366729678638943,0.1847457627118644,0.15593220338983052,5.876433121019108,,0.1768857520952801,2.0,1.0,5.0,0.04054054054054054,0.17647058823529413,,,,,,,,,,,,True,,,
1626184,1610612755,Chasson Randle,Chasson Randle,1626184,PHI,1225.0,20,-4,40,43,16.0,14.0,6.0,83,,,,,,,,1.0,,,,1.0,,,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,4.0,5.0,,12.0,49,,,1.0,1.0,,3.0,,1.0,1.0,1.0,,3.0,,,6.0,6.0,,4.0,4.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,,1,,1,,2.0,1.0,1.0,,,,,,,,,,,2.0,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,3.0,16.0,,,,,0.5,0.8,1.0,1.0,0.8,,,,1.0,1.5,0.75,1.0,1.5,0.75,0.8333333333333334,0.2,,,,,1.0,13.043478260869565,,,,,,0.2,,0.05,,,,,,,,,,0.3333333333333333,,,,,,,0.16666666666666666,,,,,,,,0.16666666666666666,,,,0.6666666666666666,1.0,1.0,0.5,,,1.0,1.0,1.0,,,,,0.5,1.0,0.8333333333333334,1.0,0.528475,0.5382,0.43079999999999996,,,0.25,0.25,9.9,25.54,0.4,,,,,,,,,,,,,,,,,True,,,
1627789,1610612755,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,PHI,14496.0,242,4,503,490,104.0,74.0,40.0,993,16.0,37.0,2.0,3.0,3.0,9.0,1.0,2.0,,1.0,,7.0,,4.0,6.0,19.0,,,,3.0,17.0,40.0,6.0,26.0,21.0,73.0,494,2.0,3.0,,,,4.0,3.0,9.0,,7.0,6.0,12.0,22.0,12.0,18.0,,2.0,19.0,6.0,11.0,1.0,10.0,1.0,11.0,1.0,,8.0,1.0,1.0,23.0,3.0,1.0,,8.0,22.0,,30,4.0,34,1.0,8.0,3.0,5.0,12.0,4.0,5.0,4.0,,7.0,,16.0,,1.0,17.0,2.0,31.0,,,1.0,,15.0,,1.0,,1.0,26.0,,,12.0,1.0,3.0,3.0,,3.0,1.0,,,12.0,104.0,2.0,1.0,0.6470588235294118,0.6875,1.0,0.23076923076923078,,,0.23076923076923078,0.425,0.6666666666666666,0.3333333333333333,0.3939393939393939,0.6666666666666666,0.1875,0.4620253164556962,0.6666666666666666,0.3157894736842105,0.3939393939393939,0.038461538461538464,0.275,0.2702702702702703,0.5,,,17.304189435336976,0.75,,,0.13924050632911392,0.00684931506849315,0.1,0.038461538461538464,0.12605042016806722,0.017857142857142856,0.014492753623188406,,,0.046875,0.08620689655172414,0.18,0.16,0.09836065573770492,0.10526315789473684,0.03225806451612903,0.3333333333333333,0.5606060606060606,0.43243243243243246,0.5925925925925926,0.6875,0.030303030303030304,0.5,1.0,,0.015151515151515152,,,,0.10606060606060606,,,,0.2878787878787879,0.3157894736842105,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,0.5625,0.3333333333333333,0.25,,0.1875,,0.9545454545454546,0.3157894736842105,0.541166153846154,0.6543,0.6154133333333333,0.15384615384615385,0.23076923076923078,0.0547945205479452,0.1643835616438356,2.5549999999999997,25.07692307692308,0.20675944333996024,,,,,0.5,0.05263157894736842,,,,,,,,,,,True,,,
200771,1610612755,Sergio Rodriguez,Sergio Rodriguez,200771,PHI,29164.0,486,-169,947,934,140.0,131.0,108.0,1881,11.0,23.0,1.0,3.0,4.0,7.0,3.0,19.0,7.0,33.0,6.0,13.0,,,24.0,81.0,5.0,8.0,4.0,12.0,21.0,75.0,30.0,94.0,7.0,139.0,1096,2.0,7.0,7.0,11.0,2.0,27.0,7.0,16.0,4.0,12.0,,26.0,10.0,32.0,48.0,42.0,,81.0,24.0,8.0,,65.0,27.0,92.0,21.0,6.0,49.0,11.0,5.0,211.0,3.0,5.0,1.0,16.0,21.0,1.0,38,9.0,47,,17.0,11.0,6.0,17.0,6.0,15.0,11.0,1.0,2.0,2.0,28.0,,3.0,14.0,,34.0,,1.0,1.0,,10.0,,,,4.0,10.0,1.0,7.0,2.0,,2.0,,2.0,2.0,2.0,,,26.0,140.0,1.0,,0.23809523809523808,0.23809523809523808,0.5333333333333333,0.3191489361702128,0.6363636363636364,0.3333333333333333,0.3191489361702128,0.28,0.2857142857142857,0.4375,0.3905325443786982,0.6944444444444444,0.4642857142857143,0.3911764705882353,0.6842105263157895,0.4642857142857143,0.5562130177514792,,0.10666666666666667,0.2608695652173913,0.05263157894736842,0.030303030303030304,,18.52198316183349,0.6071428571428571,0.041666666666666664,0.045454545454545456,0.07142857142857142,0.016891891891891893,0.12698412698412698,0.015151515151515152,0.0880952380952381,0.016194331983805668,0.02127659574468085,0.008928571428571428,0.022222222222222223,0.0125,0.07,0.06060606060606061,0.08421052631578947,0.13861386138613863,0.08,,1.0,0.13609467455621302,0.4782608695652174,0.6470588235294118,0.18181818181818182,0.11242603550295859,0.15789473684210525,0.16666666666666666,,0.1952662721893491,0.21212121212121213,0.21875,0.42857142857142855,0.07692307692307693,0.46153846153846156,0.46153846153846156,1.0,0.47928994082840237,0.2962962962962963,0.2962962962962963,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.625,0.6,0.25,0.5714285714285714,,,0.42857142857142855,0.3333333333333333,0.6923076923076923,0.2962962962962963,0.494012426035503,0.4863846153846153,0.4581857142857143,0.011764705882352941,0.02631578947368421,0.19424460431654678,0.18705035971223022,11.056,25.315957446808504,0.14783526927138332,1.0,,,0.02631578947368421,,,2.0,3.0,0.16666666666666666,0.6666666666666666,1.0,,,,,,True,,,
201945,1610612755,Gerald Henderson,Gerald Henderson,201945,PHI,30379.0,506,-192,1001,1000,144.0,151.0,108.0,2001,24.0,33.0,,,6.0,6.0,15.0,38.0,19.0,48.0,5.0,16.0,,1.0,12.0,39.0,,2.0,2.0,7.0,58.0,119.0,17.0,55.0,31.0,198.0,1174,3.0,10.0,,2.0,3.0,9.0,8.0,14.0,2.0,8.0,13.0,35.0,54.0,62.0,45.0,6.0,,39.0,12.0,10.0,,16.0,11.0,27.0,9.0,2.0,8.0,2.0,6.0,65.0,6.0,3.0,,16.0,22.0,4.0,42,9.0,51,1.0,10.0,5.0,5.0,9.0,1.0,7.0,6.0,,2.0,,15.0,,3.0,15.0,3.0,34.0,1.0,,1.0,3.0,41.0,1.0,1.0,4.0,3.0,42.0,7.0,3.0,17.0,4.0,3.0,3.0,,3.0,,,,35.0,144.0,1.0,3.0,0.46551724137931033,0.46551724137931033,0.8823529411764706,0.3090909090909091,,0.25,0.3090909090909091,0.48739495798319327,0.3,0.5714285714285714,0.47988505747126436,0.25,0.5,0.5211640211640212,0.32142857142857145,0.6296296296296297,0.3160919540229885,,0.08403361344537816,0.12121212121212122,0.13157894736842105,0.020833333333333332,,18.198037466547724,0.6,0.17391304347826086,,0.07534246575342465,0.009836065573770493,0.11851851851851852,0.028985507246376812,0.08899297423887588,0.017578125,0.00980392156862745,0.018018018018018018,,0.03468208092485549,0.06976744186046512,0.08256880733944955,0.07216494845360824,0.13725490196078433,0.06060606060606061,0.011363636363636364,,0.1896551724137931,0.7272727272727273,0.8275862068965517,0.7083333333333334,0.21839080459770116,0.39473684210526316,0.45454545454545453,0.26666666666666666,0.27586206896551724,0.3958333333333333,0.40425531914893614,0.3157894736842105,0.09195402298850575,0.3125,0.3125,1.0,0.22413793103448276,0.3076923076923077,0.3076923076923077,0.8333333333333334,,,0.16666666666666666,,,0.2727272727272727,1.0,0.045454545454545456,,0.3181818181818182,0.2857142857142857,0.5057471264367817,0.3076923076923077,0.49147890173410413,0.42424375000000003,0.5422840909090909,0.10270270270270271,0.13178294573643412,0.045454545454545456,0.17676767676767677,10.405042016806721,24.952727272727273,0.14385614385614387,1.0,,,,,,,,,,,1.0,2.0,0.03571428571428571,,,True,,,
203496,1610612755,Robert Covington,Robert Covington,203496,PHI,39861.0,664,-224,1333,1325,220.0,181.0,144.0,2658,34.0,71.0,6.0,13.0,13.0,22.0,3.0,15.0,2.0,8.0,4.0,16.0,1.0,2.0,34.0,113.0,4.0,11.0,2.0,14.0,39.0,94.0,38.0,129.0,34.0,226.0,1509,8.0,21.0,4.0,11.0,5.0,33.0,13.0,24.0,3.0,16.0,13.0,48.0,46.0,32.0,108.0,6.0,10.0,113.0,34.0,10.0,,19.0,14.0,33.0,9.0,5.0,11.0,3.0,5.0,80.0,9.0,24.0,1.0,32.0,68.0,4.0,104,34.0,138,14.0,33.0,21.0,12.0,14.0,6.0,10.0,23.0,2.0,4.0,4.0,37.0,2.0,3.0,24.0,3.0,55.0,4.0,,2.0,4.0,30.0,1.0,1.0,2.0,1.0,43.0,2.0,1.0,17.0,2.0,15.0,9.0,4.0,15.0,8.0,1.0,,48.0,220.0,2.0,2.0,0.5897435897435898,0.6764705882352942,0.9473684210526315,0.29457364341085274,0.36363636363636365,0.1875,0.29457364341085274,0.4148936170212766,0.38095238095238093,0.5416666666666666,0.4304932735426009,0.4375,0.4375,0.46487603305785125,0.4583333333333333,0.5,0.57847533632287,,0.10638297872340426,0.09859154929577464,0.2,,,18.538205980066444,0.3783783783783784,0.14814814814814814,0.03125,0.16666666666666666,0.05811138014527845,0.17582417582417584,0.03296703296703297,0.1694915254237288,0.048104956268221574,0.08536585365853659,0.05673758865248227,0.018518518518518517,0.0391304347826087,0.18571428571428572,0.12605042016806722,0.18120805369127516,0.18115942028985507,0.1590909090909091,0.1037037037037037,0.5333333333333333,0.3183856502242152,0.4788732394366197,0.53125,0.6176470588235294,0.06726457399103139,0.2,0.25,0.6666666666666666,0.03587443946188341,0.25,0.25,,0.07174887892376682,0.25,0.25,1.0,0.5067264573991032,0.3008849557522124,0.3008849557522124,0.9411764705882353,0.40625,0.46153846153846156,0.34375,0.36363636363636365,1.0,0.55,0.5909090909090909,0.05,0.5,0.35,0.14285714285714285,0.8968609865470852,0.3008849557522124,0.5405288288288288,0.49069423076923074,0.5547475000000001,0.07916666666666666,0.1559633027522936,0.14601769911504425,0.21238938053097345,4.142553191489362,25.499224806201546,0.16504126031507876,1.0,,1.0,,0.3333333333333333,,,,,,,,2.0,0.015267175572519083,2.0,,True,,,
203967,1610612755,Dario Saric,Dario Saric,203967,PHI,34893.0,582,-171,1172,1160,217.0,250.0,123.0,2332,54.0,91.0,9.0,16.0,10.0,15.0,15.0,35.0,13.0,49.0,4.0,14.0,,1.0,27.0,74.0,1.0,4.0,7.0,18.0,82.0,175.0,31.0,88.0,45.0,302.0,1320,11.0,26.0,2.0,5.0,8.0,36.0,14.0,21.0,7.0,19.0,13.0,62.0,90.0,74.0,87.0,6.0,10.0,74.0,27.0,27.0,,31.0,16.0,47.0,12.0,4.0,15.0,12.0,4.0,110.0,11.0,13.0,1.0,34.0,61.0,10.0,105,25.0,130,,15.0,9.0,6.0,24.0,4.0,18.0,18.0,4.0,6.0,5.0,42.0,5.0,12.0,20.0,3.0,35.0,2.0,,8.0,1.0,54.0,,7.0,,1.0,55.0,5.0,,24.0,6.0,6.0,6.0,,6.0,3.0,1.0,,62.0,217.0,1.0,4.0,0.5487804878048781,0.5844155844155844,0.9354838709677419,0.3522727272727273,0.4,0.3684210526315789,0.3522727272727273,0.4685714285714286,0.4230769230769231,0.6666666666666666,0.48859315589353614,0.45161290322580644,0.6125,0.5243055555555556,0.5142857142857142,0.6595744680851063,0.33460076045627374,,0.15428571428571428,0.21978021978021978,0.17142857142857143,0.02040816326530612,,25.03793626707132,0.5714285714285714,0.37037037037037035,0.03125,0.17941176470588235,0.033854166666666664,0.19428571428571428,0.05392156862745098,0.18446601941747573,0.04081632653061224,0.04938271604938271,0.030303030303030304,0.011111111111111112,0.0440251572327044,0.17073170731707318,0.18181818181818182,0.18691588785046728,0.19117647058823528,0.20512820512820512,,0.5,0.34600760456273766,0.5934065934065934,0.7605633802816901,0.5555555555555556,0.13307984790874525,0.42857142857142855,0.5172413793103449,0.4666666666666667,0.18631178707224336,0.2653061224489796,0.2708333333333333,0.6153846153846154,0.053231939163498096,0.2857142857142857,0.2857142857142857,1.0,0.2813688212927757,0.36486486486486486,0.36486486486486486,0.9259259259259259,0.5161290322580645,0.5625,0.12903225806451613,0.25,1.0,0.375,0.6666666666666666,0.025,,0.45,0.3888888888888889,0.6806083650190115,0.36486486486486486,0.512259885931559,0.4788340909090909,0.52740875,0.0851063829787234,0.12371134020618557,0.11920529801324503,0.2052980132450331,7.569714285714286,25.3375,0.18515358361774745,1.0,,,0.08888888888888889,0.1111111111111111,,1.0,1.0,0.03225806451612903,1.0,1.0,,,,,,True,,,
203917,1610612755,Nik Stauskas,Nik Stauskas,203917,PHI,35089.0,585,-122,1167,1164,236.0,266.0,139.0,2331,29.0,48.0,1.0,2.0,7.0,8.0,5.0,15.0,4.0,13.0,7.0,18.0,2.0,3.0,25.0,76.0,2.0,11.0,5.0,18.0,38.0,76.0,32.0,94.0,31.0,203.0,1305,3.0,4.0,5.0,14.0,3.0,24.0,9.0,15.0,7.0,21.0,8.0,47.0,28.0,48.0,78.0,18.0,2.0,76.0,25.0,9.0,1.0,25.0,12.0,37.0,10.0,2.0,15.0,7.0,3.0,86.0,1.0,3.0,,24.0,35.0,2.0,61,4.0,65,2.0,18.0,11.0,7.0,22.0,7.0,10.0,15.0,5.0,12.0,,37.0,1.0,7.0,32.0,1.0,43.0,1.0,,,,36.0,,,,1.0,34.0,2.0,1.0,14.0,3.0,9.0,4.0,3.0,9.0,4.0,,,47.0,236.0,3.0,3.0,0.3684210526315789,0.3783783783783784,0.8125,0.3404255319148936,0.35714285714285715,0.3333333333333333,0.3404255319148936,0.5,0.75,0.6,0.5058823529411764,0.5833333333333334,0.5416666666666666,0.5459459459459459,0.631578947368421,0.5875,0.5529411764705883,0.010638297872340425,0.11842105263157894,0.125,0.2,,0.05555555555555555,16.780045351473923,0.5945945945945946,0.0625,,0.09283819628647215,0.00804289544235925,0.13559322033898305,0.004807692307692308,0.10649819494584838,0.0068846815834767644,0.013513513513513514,0.006896551724137931,,,0.064,0.11570247933884298,0.09923664122137404,0.14285714285714285,0.11363636363636363,0.02247191011235955,0.4444444444444444,0.2823529411764706,0.6041666666666666,0.6904761904761905,0.41379310344827586,0.08823529411764706,0.3333333333333333,0.4166666666666667,0.2,0.07647058823529412,0.3076923076923077,0.3076923076923077,0.25,0.10588235294117647,0.3888888888888889,0.4117647058823529,0.8571428571428571,0.4470588235294118,0.32894736842105265,0.32894736842105265,0.8,0.1111111111111111,0.5,0.6111111111111112,0.18181818181818182,1.0,0.2222222222222222,0.875,0.08333333333333333,0.6666666666666666,0.5,0.2777777777777778,0.8352941176470589,0.32894736842105265,0.5380349112426034,0.5841454545454545,0.5047986111111111,0.08241758241758242,0.1590909090909091,0.11822660098522167,0.2315270935960591,5.968421052631579,25.443617021276594,0.20222793487574978,1.0,,,0.022727272727272728,,,3.0,3.0,0.16666666666666666,1.0,0.6666666666666666,1.0,1.0,0.010638297872340425,2.0,,True,,,
203138,1610612755,Hollis Thompson,Hollis Thompson,203138,PHI,11970.0,200,-73,389,395,87.0,110.0,43.0,784,7.0,16.0,1.0,3.0,2.0,4.0,3.0,8.0,3.0,10.0,4.0,11.0,,1.0,3.0,21.0,,4.0,,5.0,13.0,34.0,7.0,32.0,3.0,50.0,449,2.0,5.0,,4.0,2.0,6.0,3.0,8.0,,6.0,1.0,7.0,24.0,2.0,21.0,,2.0,21.0,3.0,4.0,,7.0,3.0,10.0,3.0,,4.0,3.0,,23.0,1.0,5.0,,9.0,18.0,,27,6.0,33,2.0,4.0,1.0,3.0,,1.0,,2.0,,,,2.0,,,9.0,,19.0,1.0,1.0,,,5.0,,1.0,1.0,,6.0,,,3.0,,2.0,1.0,1.0,2.0,1.0,,,7.0,87.0,2.0,,0.9230769230769231,1.0,1.0,0.21875,,,0.21875,0.38235294117647056,0.4,0.375,0.3560606060606061,0.2222222222222222,0.21428571428571427,0.36231884057971014,0.2727272727272727,0.23333333333333334,0.48484848484848486,,0.11764705882352941,0.1875,0.125,,,16.247139588100687,,,,0.14516129032258066,0.036231884057971016,0.1323529411764706,0.014492753623188406,0.140625,0.028985507246376812,0.022727272727272728,0.057692307692307696,0.023809523809523808,0.017241379310344827,0.1836734693877551,0.16666666666666666,0.07692307692307693,0.16666666666666666,0.05,0.05,0.5,0.24242424242424243,0.4375,0.5384615384615384,0.8571428571428571,0.12121212121212122,0.375,0.42857142857142855,1.0,0.15151515151515152,0.3,0.3,1.0,0.16666666666666666,0.36363636363636365,0.36363636363636365,1.0,0.3181818181818182,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,,,0.2857142857142857,0.5,0.07142857142857142,,0.35714285714285715,,0.7272727272727273,0.14285714285714285,0.5013757575757576,0.5309166666666667,0.4779785714285715,0.043478260869565216,0.08108108108108109,0.12,0.14,7.876470588235295,24.740624999999998,0.2236503856041131,,,,,,,,,,,,,,,,,True,,,
