EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,OffFTReboundPct,BlockingFouls,DefensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,OffensiveGoaltends,on,Clear Path Fouls,Corner3PctBlocked,BlockedCorner3
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,1011.0,17,-24,41,42,34.0,22,4,83,,,,,,,,,,1.0,,,,,,,,,,,,,,1,,,,,60,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,3,,3,,,,,,1.0,,2.0,,,1.0,,2.0,,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.666666666666666,,,0.5,,0.16666666666666666,,0.3,,,,,,0.5,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3703,,0.3703,,,,,,19.7,,0.8292682926829268,,,,,,,,,,,,True,,,
101187,1610612746,Alan Anderson,Alan Anderson,101187,LAC,1785.0,30,-6,57,58,9.0,27,7,115,,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,3.0,,1.0,,1.0,,2,2.0,4.0,,6.0,69,,,,1.0,,,,,,1.0,,,,,6.0,,,,,3.0,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1,,1,,,,,,,,,,,,,,,,2.0,8.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,9.0,2.0,,,,1.0,0.5,,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,,9.375,,,0.125,,,,0.05555555555555555,,,,,,,,0.16666666666666666,,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,,,,,1.0,,0.6666666666666666,0.3333333333333333,0.44425833333333337,0.49695,0.33315,,,,,,11.2,25.25,0.15789473684210525,,,,,,,,,,,,True,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,498.0,8,-9,16,17,,4,2,33,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,1,1.0,2.0,,3.0,22,,,,1.0,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,2,,2,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,,15.789473684210526,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,0.6666666666666666,,0.50725,0.5085,,,,,,,17.9,24.15,,,,,,,,,,,,,True,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,23903.0,398,135,809,807,192.0,192,81,1616,8.0,13.0,,1.0,4.0,8.0,13.0,22.0,36.0,73.0,4.0,7.0,1.0,1.0,1.0,2.0,24.0,57.0,2.0,6.0,5.0,11.0,57.0,108,28.0,64.0,44.0,242.0,804,3.0,5.0,3.0,7.0,,15.0,11.0,27.0,6.0,13.0,35.0,75.0,8.0,106.0,21.0,63.0,2.0,,,57.0,24.0,1.0,,100.0,46.0,146.0,33.0,13.0,68.0,10.0,22.0,338.0,8.0,3.0,31.0,33.0,1.0,65,11.0,76,4.0,30.0,17.0,13.0,18.0,8.0,14.0,16.0,1.0,4.0,,2.0,34.0,4.0,5.0,10.0,33.0,,2.0,3.0,53.0,,,2.0,3.0,51.0,,,7.0,4.0,2.0,15.0,1.0,1.0,,1.0,,,73.0,190.0,5.0,14.0,0.07017543859649122,0.07142857142857142,0.25,0.4375,0.42857142857142855,0.46153846153846156,0.4375,0.5277777777777778,0.6,0.4074074074074074,0.5755813953488372,0.625,0.5,0.6113989637305699,0.625,0.6186440677966102,0.37209302325581395,,0.009259259259259259,,,0.0136986301369863,,25.194228634850166,0.5294117647058824,0.038461538461538464,0.12595419847328243,0.013513513513513514,0.21830985915492956,0.048484848484848485,0.15841584158415842,0.028423772609819122,0.012987012987012988,0.02564102564102564,0.009433962264150943,0.044444444444444446,0.06172839506172839,0.07777777777777778,0.23076923076923078,0.19444444444444445,0.29411764705882354,0.047058823529411764,,0.0755813953488372,0.6153846153846154,0.6153846153846154,0.125,0.12790697674418605,0.5909090909090909,0.5909090909090909,,0.42441860465116277,0.4931506849315068,0.5,0.08333333333333333,0.040697674418604654,0.5714285714285714,0.5714285714285714,0.5,0.3313953488372093,0.42105263157894735,0.42105263157894735,0.20833333333333334,0.08333333333333333,,0.08333333333333333,1.0,,0.5,0.3333333333333333,,0.2,0.5,0.05,0.5,0.275,0.45454545454545453,0.4476744186046512,0.42105263157894735,0.4655319767441859,0.4775833333333333,0.4634662499999999,0.033707865168539325,0.03571428571428571,0.030303030303030304,0.06198347107438017,0.30991735537190085,13.747222222222222,25.234374999999996,0.2373300370828183,,,,,,2.0,,,0.06666666666666667,,,False,,,
101109,1610612746,Raymond Felton,Raymond Felton,101109,LAC,77973.0,1300,-148,2567,2562,657.0,697,242,5129,83.0,144.0,7.0,13.0,20.0,34.0,16.0,52.0,35.0,98.0,9.0,17.0,,1.0,1.0,2.0,23.0,84.0,1.0,4.0,6.0,26.0,134.0,294,32.0,101.0,41.0,405.0,2841,13.0,24.0,1.0,5.0,2.0,31.0,32.0,69.0,7.0,28.0,15.0,100.0,60.0,208.0,63.0,33.0,8.0,,5.0,79.0,23.0,20.0,,94.0,56.0,150.0,47.0,9.0,60.0,12.0,22.0,356.0,7.0,16.0,54.0,84.0,8.0,146,24.0,170,7.0,53.0,32.0,21.0,47.0,9.0,29.0,16.0,2.0,18.0,2.0,2.0,63.0,1.0,6.0,50.0,94.0,1.0,1.0,,55.0,1.0,1.0,6.0,4.0,54.0,5.0,,,22.0,1.0,6.0,11.0,2.0,7.0,13.0,10.0,,95.0,650.0,7.0,2.0,0.22388059701492538,0.23076923076923078,0.65625,0.31683168316831684,0.2,0.25,0.3333333333333333,0.4557823129251701,0.5416666666666666,0.463768115942029,0.4607594936708861,0.5,0.4381443298969072,0.48329355608591884,0.5166666666666667,0.4716981132075472,0.25569620253164554,,0.06802721088435375,0.10416666666666667,0.09615384615384616,,,16.942003514938488,0.746031746031746,0.09411764705882353,0.10632911392405063,0.022377622377622378,0.12558139534883722,0.014112903225806451,0.11311475409836065,0.018992568125516102,0.033582089552238806,0.01639344262295082,0.015151515151515152,0.012468827930174564,0.088,0.1,0.12857142857142856,0.14076246334310852,0.06741573033707865,0.035,0.7692307692307693,0.36455696202531646,0.5763888888888888,0.6434108527131783,0.24096385542168675,0.13164556962025317,0.3076923076923077,0.3404255319148936,0.25,0.2481012658227848,0.35714285714285715,0.35714285714285715,0.17142857142857143,0.043037974683544304,0.5294117647058824,0.5294117647058824,1.0,0.21265822784810126,0.27380952380952384,0.27380952380952384,0.5217391304347826,0.4482758620689655,0.5384615384615384,0.034482758620689655,,,0.13793103448275862,0.25,1.0,0.35051546391752575,0.5882352941176471,0.020618556701030927,0.5,0.26804123711340205,0.23076923076923078,0.620253164556962,0.2911392405063291,0.4780696658097686,0.52086,0.45444787234042555,0.05569007263922518,0.0707395498392283,0.00980392156862745,0.07654320987654321,0.24691358024691357,8.834013605442175,27.289108910891084,0.2559407869107908,1.0,2.0,2.0,2.0,0.015625,1.0,,,0.021052631578947368,,,False,,,
101138,1610612746,Brandon Bass,Brandon Bass,101138,LAC,33908.0,565,-136,1117,1120,319.0,341,106,2237,71.0,102.0,13.0,25.0,20.0,26.0,19.0,40.0,15.0,38.0,,1.0,,,,,1.0,2.0,,,1.0,2.0,105.0,180,1.0,3.0,74.0,287.0,1315,14.0,31.0,,,14.0,42.0,32.0,49.0,1.0,2.0,17.0,84.0,144.0,66.0,3.0,,20.0,,,2.0,1.0,16.0,,10.0,11.0,21.0,10.0,1.0,5.0,3.0,2.0,53.0,8.0,35.0,32.0,45.0,7.0,84,43.0,127,5.0,14.0,8.0,6.0,15.0,3.0,5.0,14.0,1.0,10.0,1.0,2.0,29.0,6.0,9.0,20.0,44.0,1.0,4.0,3.0,66.0,,6.0,,1.0,84.0,14.0,,,47.0,,2.0,10.0,5.0,2.0,10.0,6.0,1.0,84.0,317.0,5.0,2.0,0.6857142857142857,0.7578947368421053,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.5833333333333334,0.45161290322580644,0.6530612244897959,0.5819672131147541,0.45161290322580644,0.6568627450980392,0.658256880733945,0.5526315789473685,0.711864406779661,0.01639344262295082,,0.08888888888888889,0.13725490196078433,0.025,0.02631578947368421,,19.919354838709676,0.5172413793103449,0.17073170731707318,0.14150943396226415,0.10869565217391304,0.16494845360824742,0.041666666666666664,0.150390625,0.08365758754863813,0.16216216216216217,0.0989010989010989,0.06666666666666667,0.04516129032258064,0.10377358490566038,0.16666666666666666,0.15384615384615385,0.18292682926829268,0.06666666666666667,0.08333333333333333,0.6,0.5573770491803278,0.696078431372549,0.8068181818181818,0.704225352112676,0.2185792349726776,0.475,0.48717948717948717,0.631578947368421,0.20765027322404372,0.39473684210526316,0.40540540540540543,0.6666666666666666,0.00546448087431694,,,,0.01092896174863388,0.5,0.5,1.0,0.8064516129032258,0.52,,,,,,,0.5098039215686274,0.7692307692307693,,,0.0392156862745098,0.5,0.5737704918032787,0.5,0.5409464480874318,0.5728884615384615,0.5244480392156863,0.2175925925925926,0.22065727699530516,,0.14634146341463414,0.2926829268292683,6.450555555555555,29.2,0.2855863921217547,,,,3.0,,,,,0.02702702702702703,0.15384615384615385,,False,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,16130.0,269,37,537,528,99.0,102,49,1065,4.0,7.0,,,,1.0,4.0,8.0,5.0,11.0,3.0,6.0,,,,,11.0,35.0,2.0,6.0,2.0,6.0,13.0,26,14.0,41.0,10.0,78.0,563,,,2.0,6.0,,6.0,1.0,3.0,2.0,6.0,4.0,12.0,16.0,10.0,42.0,,,,,35.0,11.0,2.0,,4.0,6.0,10.0,3.0,3.0,2.0,,2.0,26.0,,1.0,14.0,25.0,6.0,45,1.0,46,,4.0,1.0,3.0,9.0,2.0,5.0,7.0,,4.0,,4.0,16.0,1.0,4.0,26.0,39.0,,3.0,1.0,17.0,2.0,1.0,1.0,,13.0,1.0,,,5.0,,2.0,4.0,2.0,2.0,5.0,5.0,,12.0,99.0,3.0,1.0,0.6153846153846154,0.6153846153846154,1.0,0.34146341463414637,0.3333333333333333,0.3333333333333333,0.34146341463414637,0.5,,0.3333333333333333,0.5074626865671642,0.5,0.4444444444444444,0.5342465753424658,0.5,0.5454545454545454,0.6119402985074627,,0.07692307692307693,0.2857142857142857,,,,15.059221658206429,0.5625,0.3,0.15723270440251572,0.0078125,0.12844036697247707,,0.1455223880597015,0.004132231404958678,0.023255813953488372,,,,0.14583333333333334,0.1896551724137931,0.1320754716981132,0.1411764705882353,0.08333333333333333,,1.0,0.1044776119402985,0.5714285714285714,0.8,0.5,0.11940298507462686,0.5,0.5,0.5,0.16417910447761194,0.45454545454545453,0.45454545454545453,0.8,0.08955223880597014,0.5,0.5,1.0,0.5223880597014925,0.3142857142857143,0.3142857142857143,1.0,,,,,,1.0,0.3333333333333333,1.0,0.1111111111111111,,,,0.6666666666666666,0.3333333333333333,0.7164179104477612,0.3142857142857143,0.5062910447761194,0.5684625000000001,0.5012388888888889,0.07042253521126761,0.16666666666666666,,0.07692307692307693,0.15384615384615385,11.476923076923075,25.226829268292683,0.18435754189944134,,1.0,1.0,,,,,,,,,False,1.0,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,82756.0,1379,-133,2760,2732,781.0,726,255,5492,43.0,85.0,4.0,5.0,19.0,35.0,41.0,102.0,92.0,223.0,9.0,30.0,,5.0,3.0,11.0,58.0,173.0,2.0,7.0,18.0,58.0,176.0,410,67.0,203.0,108.0,661.0,2998,9.0,16.0,2.0,12.0,15.0,39.0,50.0,113.0,21.0,69.0,38.0,201.0,68.0,284.0,102.0,99.0,2.0,1.0,5.0,167.0,57.0,13.0,1.0,107.0,53.0,160.0,35.0,18.0,81.0,18.0,8.0,373.0,4.0,7.0,36.0,41.0,4.0,81,12.0,93,7.0,39.0,26.0,13.0,59.0,22.0,31.0,37.0,6.0,28.0,5.0,,96.0,4.0,28.0,30.0,74.0,,2.0,4.0,108.0,,1.0,5.0,3.0,127.0,10.0,1.0,11.0,46.0,4.0,12.0,7.0,5.0,2.0,10.0,6.0,1.0,200.0,773.0,10.0,10.0,0.19318181818181818,0.19428571428571428,0.5074626865671642,0.33004926108374383,0.16666666666666666,0.30434782608695654,0.3333333333333333,0.4292682926829268,0.5625,0.4424778761061947,0.45106035889070145,0.42857142857142855,0.4478021978021978,0.4917168674698795,0.5441176470588235,0.49504950495049505,0.33115823817292006,0.0049261083743842365,0.03170731707317073,0.058823529411764705,0.06862745098039216,0.004484304932735426,,24.99177902005919,0.6145833333333334,0.041666666666666664,0.04880952380952381,0.009210526315789473,0.07894736842105263,0.0074211502782931356,0.05941358024691358,0.008468052347959968,0.01486988847583643,0.009900990099009901,0.0034602076124567475,0.009302325581395349,0.044444444444444446,0.042105263157894736,0.05964912280701754,0.0684931506849315,0.12087912087912088,0.020771513353115726,0.6,0.13866231647634583,0.5058823529411764,0.5375,0.23255813953488372,0.16639477977161501,0.4019607843137255,0.43157894736842106,0.1951219512195122,0.3637846655791191,0.4125560538116592,0.4144144144144144,0.17391304347826086,0.048939641109298535,0.3,0.3103448275862069,0.8888888888888888,0.2822185970636215,0.3352601156069364,0.3352601156069364,0.4482758620689655,0.17857142857142858,0.8,0.17857142857142858,,,0.25,0.2857142857142857,0.5,0.19230769230769232,0.5428571428571428,0.06043956043956044,0.2727272727272727,0.31868131868131866,0.3103448275862069,0.4698205546492659,0.3413173652694611,0.44607466996699685,0.4945633333333334,0.43725112994350285,0.07668711656441718,0.1031390134529148,0.019417475728155338,0.059001512859304085,0.3040847201210287,12.620731707317072,26.694581280788185,0.28297101449275364,1.0,3.0,3.0,,0.014492753623188406,1.0,,,,0.5,,False,,0.03333333333333333,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,40334.0,672,71,1353,1343,327.0,335,142,2696,18.0,31.0,2.0,3.0,5.0,6.0,6.0,16.0,38.0,85.0,9.0,24.0,2.0,5.0,2.0,5.0,54.0,128.0,9.0,13.0,8.0,29.0,62.0,132,63.0,152.0,34.0,347.0,1485,4.0,14.0,11.0,18.0,,41.0,14.0,22.0,10.0,34.0,15.0,73.0,92.0,32.0,174.0,15.0,2.0,,,128.0,54.0,6.0,1.0,26.0,16.0,42.0,7.0,9.0,21.0,2.0,3.0,100.0,4.0,3.0,18.0,33.0,1.0,52,7.0,59,2.0,16.0,14.0,2.0,16.0,3.0,7.0,8.0,3.0,9.0,,,24.0,1.0,5.0,19.0,35.0,,2.0,1.0,41.0,3.0,,7.0,1.0,41.0,,3.0,3.0,9.0,4.0,7.0,2.0,2.0,,2.0,1.0,,69.0,321.0,2.0,3.0,0.7419354838709677,0.7540983606557377,0.9206349206349206,0.4144736842105263,0.6111111111111112,0.29411764705882354,0.4144736842105263,0.4696969696969697,0.2857142857142857,0.6363636363636364,0.551056338028169,0.640625,0.5178571428571429,0.5730897009966778,0.640625,0.5538461538461539,0.5352112676056338,0.006578947368421052,0.045454545454545456,0.06451612903225806,0.125,0.023529411764705882,0.0078125,21.480502313284862,0.6666666666666666,0.03225806451612903,0.08009708737864078,0.007978723404255319,0.07086614173228346,0.016194331983805668,0.07657657657657657,0.011235955056179775,0.007751937984496124,0.023255813953488372,,0.0196078431372549,0.04964539007092199,0.08064516129032258,0.10884353741496598,0.07389162561576355,0.058823529411764705,0.013157894736842105,0.5,0.10915492957746478,0.5806451612903226,0.6206896551724138,0.7222222222222222,0.056338028169014086,0.375,0.42857142857142855,0.5,0.2992957746478873,0.4470588235294118,0.4578313253012048,0.7894736842105263,0.08450704225352113,0.375,0.375,0.8888888888888888,0.4507042253521127,0.421875,0.4251968503937008,0.9259259259259259,0.09375,0.6666666666666666,0.15625,0.4,1.0,0.40625,0.6923076923076923,0.8888888888888888,0.10714285714285714,0.8333333333333334,0.08928571428571429,0.4,0.5178571428571429,0.27586206896551724,0.6443661971830986,0.421875,0.4999019503546098,0.48189285714285707,0.49030625,0.04421768707482993,0.06382978723404255,0.026143790849673203,0.11815561959654179,0.21037463976945245,14.018181818181821,25.40460526315789,0.24168514412416853,,,,,,1.0,,,,0.5,,False,,,
201578,1610612746,Marreese Speights,Marreese Speights,201578,LAC,61951.0,1033,-27,2047,2030,503.0,539,181,4077,76.0,123.0,26.0,45.0,13.0,25.0,20.0,58.0,16.0,40.0,13.0,26.0,,,6.0,11.0,69.0,195.0,2.0,4.0,16.0,45.0,112.0,221,82.0,221.0,98.0,568.0,2231,27.0,54.0,2.0,4.0,26.0,86.0,19.0,43.0,22.0,56.0,24.0,128.0,144.0,80.0,243.0,3.0,34.0,,3.0,192.0,69.0,21.0,,31.0,22.0,53.0,16.0,6.0,22.0,1.0,8.0,128.0,22.0,49.0,64.0,150.0,32.0,246,71.0,317,10.0,18.0,13.0,5.0,22.0,8.0,16.0,32.0,5.0,6.0,,3.0,54.0,6.0,9.0,102.0,191.0,3.0,14.0,10.0,120.0,23.0,19.0,2.0,4.0,112.0,11.0,,,52.0,,10.0,29.0,24.0,5.0,31.0,12.0,3.0,126.0,500.0,9.0,6.0,0.6428571428571429,0.7578947368421053,0.9878048780487805,0.37104072398190047,0.5,0.39285714285714285,0.3761467889908257,0.5067873303167421,0.5,0.4418604651162791,0.5316742081447964,0.5172413793103449,0.5252525252525253,0.5760649087221096,0.5972222222222222,0.5663716814159292,0.5,,0.09502262443438914,0.10569105691056911,0.1206896551724138,0.025,,24.243772241992882,0.4074074074074074,0.4507042253521127,0.23076923076923078,0.09227871939736347,0.19571865443425077,0.05152224824355972,0.21903787103377687,0.07411273486430063,0.1507537688442211,0.08843537414965986,0.032432432432432434,0.04451038575667656,0.19907407407407407,0.2744186046511628,0.2191780821917808,0.18972332015810275,0.21621621621621623,0.04484304932735426,0.3870967741935484,0.27828054298642535,0.6178861788617886,0.6909090909090909,0.631578947368421,0.13122171945701358,0.3448275862068966,0.39215686274509803,0.65,0.09049773755656108,0.4,0.41025641025641024,0.6875,0.058823529411764705,0.5,0.5,0.9230769230769231,0.4411764705882353,0.35384615384615387,0.35384615384615387,1.0,0.7758620689655172,0.5777777777777777,,,,0.06896551724137931,0.5,1.0,0.25252525252525254,0.52,0.1111111111111111,0.5454545454545454,0.45454545454545453,0.35555555555555557,0.7782805429864253,0.359375,0.5146514840182647,0.5369466666666667,0.5011390625000002,0.10766045548654245,0.1984732824427481,,0.15140845070422534,0.22535211267605634,6.236199095022622,25.933031674208145,0.24572545188080117,,2.0,1.0,,,20.0,2.0,1.0,0.07777777777777778,0.11538461538461539,,False,,,1.0
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,48023.0,800,-12,1601,1615,423.0,419,173,3216,145.0,187.0,40.0,61.0,30.0,39.0,2.0,10.0,,,,,,,,,,2.0,,1.0,,1.0,147.0,197,,2.0,56.0,350.0,1760,41.0,63.0,,1.0,11.0,93.0,31.0,42.0,,1.0,23.0,85.0,220.0,74.0,,,64.0,,,2.0,,5.0,,20.0,18.0,38.0,13.0,5.0,5.0,2.0,13.0,94.0,33.0,64.0,93.0,148.0,29.0,270,97.0,367,9.0,15.0,7.0,8.0,19.0,4.0,11.0,19.0,2.0,8.0,,,38.0,4.0,13.0,29.0,68.0,,13.0,9.0,104.0,,18.0,2.0,3.0,122.0,14.0,,,50.0,,18.0,40.0,33.0,7.0,40.0,19.0,3.0,85.0,419.0,5.0,7.0,0.7482993197278912,0.9565217391304348,,,,,,0.7461928934010152,0.6507936507936508,0.7380952380952381,0.7386934673366834,0.640625,0.7209302325581395,0.691699604743083,0.62,0.6071428571428571,0.010050251256281407,,0.025380710659898477,0.026737967914438502,,,,16.17565314063369,0.5,0.6304347826086957,0.3070539419087137,0.13617021276595745,0.31958762886597936,0.11619718309859155,0.3117723156532988,0.1286472148541114,0.17682926829268292,0.11224489795918367,0.11538461538461539,0.12393162393162394,0.21052631578947367,0.3888888888888889,0.3225806451612903,0.3203463203463203,0.31666666666666665,0.2,0.475,0.9396984924623115,0.7754010695187166,0.7967032967032966,0.7517241379310344,0.05025125628140704,0.2,0.2,0.5,,,,,,,,,0.010050251256281407,,,,0.953125,0.6557377049180327,,,,0.015625,,,0.9069767441860465,0.7692307692307693,,,0.023255813953488372,,0.949748743718593,,0.7058218592964824,0.6422527777777778,0.7077558139534883,0.2127659574468085,0.2145922746781116,,0.26571428571428574,0.24285714285714285,1.1563451776649745,24.85,0.26420986883198,,,,,,,4.0,3.0,0.08,0.125,,False,,,
