EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,HeaveAttempts,Charge Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,3SecondViolations,on,BlockedCorner3,OffensiveGoaltends,3pt And 1 Free Throw Trips
101141,1610612737,Ersan Ilyasova,Ersan Ilyasova,101141,ATL,22197.0,370,-9,744,741,181.0,188.0,90.0,1485,18.0,45.0,7.0,23.0,2.0,6.0,5.0,16.0,12.0,26.0,5.0,15.0,1.0,1.0,4.0,14.0,40.0,2.0,4.0,4.0,10.0,35.0,87.0,19.0,55.0,21.0,148.0,785,10.0,29.0,2.0,5.0,5.0,31.0,6.0,12.0,5.0,14.0,10.0,37.0,48.0,22.0,54.0,3.0,16.0,40.0,14.0,9.0,1.0,16.0,11.0,27.0,8.0,3.0,14.0,2.0,65.0,11.0,19.0,2.0,25.0,34.0,5.0,64.0,32.0,96.0,10.0,11.0,7.0,4.0,9.0,3.0,8.0,14.0,2.0,1.0,2.0,2.0,23.0,2.0,3.0,23.0,2.0,45.0,5.0,5.0,33.0,7.0,4.0,8.0,24.0,10.0,2.0,4.0,4.0,4.0,2.0,37.0,178.0,3.0,1.0,0.6857142857142857,0.8888888888888888,0.9473684210526315,0.34545454545454546,0.4,0.35714285714285715,0.34545454545454546,0.40229885057471265,0.3448275862068966,0.5,0.4471830985915493,0.38235294117647056,0.5192307692307693,0.4805194805194805,0.4189189189189189,0.578125,0.3873239436619718,0.01818181818181818,0.10344827586206896,0.1111111111111111,0.25,0.025,20.48611111111111,0.391304347826087,0.3333333333333333,0.0625,0.16037735849056603,0.0815450643776824,0.15822784810126583,0.0873015873015873,0.15945945945945947,0.08356545961002786,0.11320754716981132,0.06779661016949153,0.04411764705882353,0.11224489795918367,0.11578947368421053,0.2033898305084746,0.1896551724137931,0.18095238095238095,0.11320754716981132,0.13157894736842105,0.5,0.31690140845070425,0.4,0.45,0.5,0.11267605633802817,0.3125,0.4166666666666667,0.8,0.18309859154929578,0.46153846153846156,0.46153846153846156,0.9166666666666666,0.1056338028169014,0.3333333333333333,0.3333333333333333,0.8,0.28169014084507044,0.35,0.358974358974359,1.0,0.6764705882352942,0.30434782608695654,0.029411764705882353,0.11764705882352941,0.5,1.0,0.23076923076923078,0.3333333333333333,0.15384615384615385,0.25,0.38461538461538464,0.4,0.704225352112676,0.35,0.5165278169014084,0.5624788461538461,0.47970769230769233,0.06578947368421052,0.10309278350515463,0.20945945945945946,0.25,8.195402298850574,24.489090909090912,0.24327956989247312,,,,,,,,,,,,,,,,,,,,,,,True,,,
101181,1610612737,Jose Calderon,Jose Calderon,101181,ATL,11117.0,185,41,373,373,95.0,96.0,48.0,746,5.0,7.0,1.0,3.0,2.0,3.0,,1.0,3.0,10.0,,4.0,,,1.0,8.0,17.0,,1.0,2.0,5.0,8.0,18.0,8.0,21.0,7.0,47.0,356,2.0,4.0,,1.0,2.0,6.0,2.0,5.0,2.0,6.0,1.0,11.0,10.0,6.0,21.0,3.0,,17.0,8.0,,1.0,18.0,12.0,30.0,9.0,3.0,8.0,1.0,72.0,1.0,4.0,,10.0,9.0,,19.0,5.0,24.0,1.0,4.0,3.0,1.0,6.0,3.0,6.0,5.0,,,1.0,,11.0,,1.0,5.0,,11.0,,,5.0,1.0,,,8.0,2.0,1.0,,,,,11.0,95.0,,1.0,0.625,0.625,0.875,0.38095238095238093,,0.3333333333333333,0.38095238095238093,0.4444444444444444,0.5,0.4,0.5128205128205128,0.4,0.45454545454545453,0.5357142857142857,0.5,0.4583333333333333,0.5384615384615384,0.047619047619047616,,,,0.058823529411764705,12.100456621004566,0.5454545454545454,,,0.08181818181818182,0.035398230088495575,0.1388888888888889,0.014084507042253521,0.1043956043956044,0.02717391304347826,0.04081632653061224,,0.05555555555555555,,0.08928571428571429,,0.13793103448275862,0.1320754716981132,0.15789473684210525,0.045454545454545456,,0.1794871794871795,0.7142857142857143,0.7142857142857143,0.6,0.02564102564102564,,,,0.2564102564102564,0.3,0.3,0.6666666666666666,0.10256410256410256,,,,0.4358974358974359,0.47058823529411764,0.5,0.875,0.6,0.3333333333333333,,0.2,,,0.2727272727272727,0.6666666666666666,0.09090909090909091,,0.45454545454545453,0.4,0.717948717948718,0.47058823529411764,0.5255307692307692,0.5245000000000001,0.538240909090909,0.04878048780487805,0.1,0.1276595744680851,0.23404255319148937,11.177777777777779,24.938095238095237,0.2546916890080429,9.0,2.0,0.05263157894736842,1.0,,,,,,,,,,,,,,,,,,,True,,,
1627752,1610612737,Taurean Prince,Taurean Prince,1627752,ATL,58882.0,981,-29,1985,1999,543.0,512.0,228.0,3984,59.0,112.0,8.0,13.0,18.0,26.0,12.0,43.0,10.0,28.0,15.0,44.0,2.0,3.0,8.0,18.0,58.0,1.0,4.0,2.0,11.0,81.0,183.0,33.0,102.0,74.0,335.0,2019,11.0,19.0,2.0,6.0,3.0,31.0,22.0,46.0,5.0,19.0,31.0,90.0,102.0,60.0,87.0,12.0,12.0,57.0,18.0,24.0,1.0,33.0,22.0,55.0,15.0,7.0,24.0,2.0,132.0,8.0,17.0,,51.0,80.0,1.0,132.0,25.0,157.0,4.0,43.0,33.0,10.0,34.0,8.0,28.0,27.0,4.0,6.0,1.0,5.0,61.0,6.0,17.0,41.0,2.0,96.0,4.0,1.0,72.0,3.0,2.0,5.0,94.0,44.0,6.0,27.0,19.0,27.0,14.0,88.0,539.0,9.0,5.0,0.6296296296296297,0.68,0.8787878787878788,0.3235294117647059,0.3333333333333333,0.2631578947368421,0.32673267326732675,0.4426229508196721,0.5789473684210527,0.4782608695652174,0.45789473684210524,0.56,0.45384615384615384,0.5122324159021406,0.5740740740740741,0.5487804878048781,0.35789473684210527,0.00980392156862745,0.13114754098360656,0.15178571428571427,0.13953488372093023,,17.160548429898274,0.5573770491803278,0.022222222222222223,,0.13769363166953527,0.027868852459016394,0.12469437652811736,0.023391812865497075,0.13232323232323231,0.026260504201680673,0.04580152671755725,0.01282051282051282,0.015625,0.027237354085603113,0.11440677966101695,0.13725490196078433,0.16666666666666666,0.10204081632653061,0.1826086956521739,0.027972027972027972,0.5185185185185185,0.3929824561403509,0.5267857142857143,0.6210526315789474,0.6440677966101694,0.15087719298245614,0.27906976744186046,0.32432432432432434,0.75,0.09824561403508772,0.35714285714285715,0.37037037037037035,0.4,0.1543859649122807,0.3409090909090909,0.3488372093023256,0.8666666666666667,0.20350877192982456,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.52,0.6153846153846154,0.08,0.16,0.25,1.0,0.4,0.6923076923076923,0.12307692307692308,0.375,0.16923076923076924,0.18181818181818182,0.7508771929824561,0.3157894736842105,0.542988908450704,0.5150705882352941,0.555409375,0.14018691588785046,0.2018348623853211,0.09253731343283582,0.26865671641791045,5.504371584699454,24.737254901960785,0.27355163727959697,7.0,,0.011764705882352941,0.125,1.0,1.0,7.0,7.0,9.0,1.0,3.0,5.0,1.0,0.03571428571428571,0.022727272727272728,0.5,1.0,0.009708737864077669,,,,,True,,,
1627761,1610612737,DeAndre' Bembry,DeAndre' Bembry,1627761,ATL,9028.0,150,-10,297,305,103.0,103.0,41.0,602,13.0,22.0,1.0,2.0,5.0,8.0,2.0,8.0,2.0,5.0,1.0,4.0,,,1.0,,5.0,,,,,17.0,35.0,1.0,9.0,5.0,42.0,303,2.0,3.0,,,2.0,6.0,7.0,12.0,,1.0,4.0,18.0,22.0,12.0,3.0,,2.0,5.0,,10.0,1.0,9.0,5.0,14.0,4.0,1.0,3.0,3.0,33.0,4.0,2.0,1.0,6.0,7.0,,13.0,7.0,20.0,1.0,3.0,3.0,,2.0,1.0,2.0,3.0,1.0,,,,5.0,1.0,,3.0,,4.0,,,12.0,,,1.0,13.0,6.0,2.0,1.0,1.0,1.0,,18.0,103.0,,2.0,0.6470588235294118,0.6875,1.0,0.1111111111111111,,,0.1111111111111111,0.4857142857142857,0.6666666666666666,0.5833333333333334,0.42045454545454547,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.75,0.5625,0.20454545454545456,0.1111111111111111,0.2857142857142857,0.3181818181818182,0.375,,15.789473684210527,0.4,,0.0625,0.08536585365853659,0.023809523809523808,0.10714285714285714,0.0625,0.09420289855072464,0.04054054054054054,,0.043478260869565216,0.037037037037037035,0.06,0.06896551724137931,0.08695652173913043,0.1,0.1111111111111111,0.09090909090909091,0.06666666666666667,,0.5,0.5909090909090909,0.8666666666666667,0.8461538461538461,0.18181818181818182,0.25,0.4,,0.11363636363636363,0.4,0.4,,0.09090909090909091,0.25,0.3333333333333333,1.0,0.11363636363636363,,,,0.6666666666666666,0.5,,,,,0.6153846153846154,0.625,0.07692307692307693,,,,0.7045454545454546,,0.5469125,0.44055,0.5977076923076924,0.1276595744680851,0.15789473684210525,0.14285714285714285,0.42857142857142855,4.76857142857143,24.633333333333333,0.3468013468013468,3.0,,0.07142857142857142,,,,,,3.0,,,,,,0.25,,,,,,,,True,,,
203488,1610612737,Mike Muscala,Mike Muscala,203488,ATL,17893.0,298,10,601,607,196.0,171.0,64.0,1208,14.0,23.0,3.0,8.0,4.0,9.0,6.0,9.0,11.0,24.0,1.0,6.0,2.0,,2.0,8.0,18.0,1.0,2.0,2.0,5.0,31.0,56.0,9.0,24.0,11.0,100.0,613,7.0,13.0,1.0,4.0,1.0,18.0,9.0,20.0,2.0,7.0,7.0,31.0,52.0,10.0,27.0,,6.0,18.0,8.0,1.0,1.0,16.0,5.0,21.0,4.0,1.0,10.0,2.0,47.0,6.0,10.0,1.0,17.0,24.0,4.0,45.0,17.0,62.0,,8.0,5.0,3.0,10.0,1.0,7.0,4.0,1.0,3.0,,1.0,14.0,2.0,6.0,13.0,2.0,23.0,2.0,1.0,18.0,,5.0,1.0,15.0,6.0,3.0,13.0,12.0,13.0,10.0,31.0,196.0,1.0,3.0,0.8387096774193549,0.9285714285714286,1.0,0.375,0.25,0.2857142857142857,0.375,0.5535714285714286,0.5384615384615384,0.45,0.55625,0.5,0.4444444444444444,0.5813953488372093,0.5,0.484375,0.3,0.041666666666666664,0.017857142857142856,0.043478260869565216,,0.05555555555555555,14.836795252225519,0.7142857142857143,0.25,0.07142857142857142,0.13559322033898305,0.057803468208092484,0.1452991452991453,0.05504587155963303,0.13945578231292516,0.05673758865248227,0.0547945205479452,0.08333333333333333,0.046875,0.03488372093023256,0.14285714285714285,0.14,0.125,0.14814814814814814,0.1388888888888889,,0.7692307692307693,0.2875,0.6086956521739131,0.6363636363636364,0.7857142857142857,0.1125,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.075,0.16666666666666666,0.16666666666666666,1.0,0.225,0.4444444444444444,0.47058823529411764,1.0,0.47058823529411764,0.375,0.11764705882352941,0.11764705882352941,0.5,1.0,0.3333333333333333,0.4444444444444444,0.07407407407407407,,0.18518518518518517,0.4,0.5875,0.4444444444444444,0.5000860759493669,0.5087807692307693,0.491962962962963,0.07228915662650602,0.1016949152542373,0.18,0.31,9.608928571428573,25.012500000000003,0.3261231281198003,4.0,,0.13043478260869565,,,,,,3.0,,,1.0,,,,,,,,,,,True,,,
203527,1610612737,Ryan Kelly,Ryan Kelly,203527,ATL,4567.0,76,-5,151,158,55.0,53.0,16.0,309,,3.0,,1.0,,,,5.0,2.0,5.0,3.0,4.0,1.0,2.0,2.0,1.0,5.0,,1.0,,,2.0,13.0,4.0,9.0,3.0,19.0,149,,1.0,1.0,2.0,,3.0,1.0,4.0,2.0,2.0,1.0,9.0,4.0,,12.0,,,5.0,1.0,2.0,,4.0,2.0,6.0,2.0,,4.0,,14.0,,,,2.0,10.0,1.0,13.0,,13.0,,4.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,3.0,,,3.0,,4.0,1.0,,5.0,1.0,1.0,,4.0,2.0,,2.0,2.0,2.0,1.0,9.0,55.0,,,1.0,1.0,1.0,0.4444444444444444,0.5,1.0,0.4444444444444444,0.15384615384615385,,0.25,0.36363636363636365,0.5,0.6666666666666666,0.3958333333333333,0.5,0.6428571428571429,0.4090909090909091,,0.15384615384615385,0.3333333333333333,0.2,,15.882352941176471,0.3333333333333333,0.25,,0.22727272727272727,,0.0625,,0.15789473684210525,,,,,,0.2222222222222222,0.2,0.25,0.08695652173913043,,,0.5,0.13636363636363635,,,,0.22727272727272727,,,,0.22727272727272727,0.4,0.4,1.0,0.18181818181818182,0.75,0.75,1.0,0.22727272727272727,0.2,0.2,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,1.0,,,0.5454545454545454,0.2,0.4946977272727272,0.5746166666666667,0.4439666666666667,0.08333333333333333,0.13333333333333333,0.15789473684210525,0.47368421052631576,10.376923076923077,24.455555555555552,0.36423841059602646,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,True,,,
2743,1610612737,Kris Humphries,Kris Humphries,2743,ATL,14985.0,250,-24,492,496,139.0,120.0,58.0,988,19.0,36.0,7.0,14.0,9.0,14.0,2.0,12.0,6.0,15.0,1.0,6.0,,,2.0,5.0,15.0,1.0,2.0,1.0,4.0,27.0,63.0,6.0,21.0,29.0,101.0,470,7.0,15.0,1.0,2.0,8.0,25.0,10.0,17.0,1.0,6.0,12.0,35.0,28.0,26.0,18.0,,14.0,15.0,5.0,7.0,1.0,9.0,4.0,13.0,4.0,,5.0,1.0,30.0,5.0,17.0,5.0,24.0,32.0,4.0,60.0,27.0,87.0,2.0,4.0,3.0,1.0,7.0,2.0,4.0,6.0,1.0,3.0,,,13.0,1.0,2.0,13.0,,24.0,3.0,2.0,30.0,,5.0,3.0,35.0,14.0,5.0,10.0,9.0,10.0,3.0,35.0,139.0,3.0,4.0,0.5185185185185185,0.7,1.0,0.2857142857142857,0.5,0.16666666666666666,0.2857142857142857,0.42857142857142855,0.4666666666666667,0.5882352941176471,0.42857142857142855,0.5,0.5,0.505,0.5952380952380952,0.603448275862069,0.25,0.047619047619047616,0.1111111111111111,0.1111111111111111,0.25,0.06666666666666667,20.25089605734767,0.5384615384615384,0.4444444444444444,0.29411764705882354,0.2191780821917808,0.10759493670886076,0.2222222222222222,0.05263157894736842,0.2204724409448819,0.08695652173913043,0.2,0.023255813953488372,0.08333333333333333,0.058823529411764705,0.1206896551724138,0.2727272727272727,0.29545454545454547,0.2073170731707317,0.2692307692307692,0.047619047619047616,0.3,0.42857142857142855,0.5277777777777778,0.59375,0.42105263157894735,0.14285714285714285,0.16666666666666666,0.2222222222222222,0.5,0.17857142857142858,0.4,0.4,0.8333333333333334,0.07142857142857142,0.16666666666666666,0.16666666666666666,1.0,0.17857142857142858,0.3333333333333333,0.35714285714285715,1.0,0.8235294117647058,0.5,,0.11764705882352941,0.5,1.0,0.6086956521739131,0.6428571428571429,0.08695652173913043,,0.17391304347826086,0.25,0.6785714285714286,0.3333333333333333,0.5429499999999999,0.6028633333333334,0.5832304347826086,0.14736842105263157,0.1891891891891892,0.24752475247524752,0.3465346534653465,6.976190476190476,25.14285714285714,0.28252032520325204,3.0,,0.037037037037037035,,,,,1.0,3.0,,,1.0,,,,,,,1.0,,,,True,,,
200757,1610612737,Thabo Sefolosha,Thabo Sefolosha,200757,ATL,6207.0,103,-26,207,211,70.0,66.0,22.0,418,9.0,10.0,1.0,1.0,4.0,4.0,,2.0,,3.0,2.0,5.0,,1.0,1.0,3.0,7.0,,1.0,1.0,2.0,9.0,15.0,5.0,12.0,1.0,34.0,218,1.0,2.0,,1.0,,2.0,4.0,7.0,2.0,3.0,,14.0,12.0,6.0,12.0,3.0,,7.0,3.0,1.0,1.0,3.0,2.0,5.0,2.0,,,2.0,12.0,2.0,,,9.0,4.0,1.0,14.0,2.0,16.0,,4.0,3.0,1.0,1.0,1.0,1.0,3.0,,,1.0,,4.0,,,2.0,1.0,4.0,,,3.0,,,1.0,2.0,1.0,,2.0,2.0,2.0,1.0,14.0,70.0,,,0.6666666666666666,0.6666666666666666,0.8,0.4166666666666667,,0.6666666666666666,0.4166666666666667,0.6,0.5,0.5714285714285714,0.6111111111111112,0.3333333333333333,0.7,0.6071428571428571,0.3333333333333333,0.7,0.4444444444444444,0.08333333333333333,0.06666666666666667,,0.5,,13.559322033898306,0.25,0.2,,0.07692307692307693,,0.20930232558139536,0.045454545454545456,0.1368421052631579,0.019801980198019802,,,,0.03225806451612903,0.1111111111111111,0.07692307692307693,,0.21875,0.18181818181818182,,0.5,0.37037037037037035,0.9,0.9,0.6666666666666666,0.07407407407407407,,,,0.1111111111111111,,,,0.18518518518518517,0.4,0.5,1.0,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3333333333333333,1.0,,0.3333333333333333,,,0.4,1.0,0.1,1.0,0.2,0.5,0.8148148148148148,0.42857142857142855,0.5505203703703704,0.54645,0.562975,0.03571428571428571,0.0625,0.058823529411764705,0.4117647058823529,5.340000000000002,24.533333333333335,0.33816425120772947,1.0,,0.07692307692307693,,,,1.0,,,,,,,,0.2,,,,,,,,True,,,
203501,1610612737,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,ATL,36850.0,614,-17,1256,1266,319.0,313.0,136.0,2522,54.0,86.0,10.0,14.0,16.0,28.0,9.0,27.0,20.0,42.0,6.0,12.0,3.0,3.0,6.0,37.0,104.0,4.0,5.0,8.0,21.0,83.0,155.0,43.0,116.0,45.0,340.0,1300,14.0,18.0,5.0,8.0,3.0,46.0,23.0,40.0,11.0,27.0,19.0,98.0,90.0,76.0,105.0,24.0,10.0,103.0,37.0,10.0,,39.0,13.0,52.0,12.0,1.0,21.0,8.0,117.0,1.0,11.0,,25.0,26.0,4.0,55.0,12.0,67.0,6.0,15.0,11.0,4.0,17.0,5.0,11.0,13.0,4.0,6.0,,,30.0,,7.0,14.0,2.0,27.0,,2.0,45.0,2.0,1.0,2.0,61.0,27.0,6.0,3.0,2.0,3.0,3.0,98.0,316.0,2.0,4.0,0.5421686746987951,0.5769230769230769,0.813953488372093,0.3706896551724138,0.625,0.4074074074074074,0.3739130434782609,0.535483870967742,0.7777777777777778,0.575,0.544280442804428,0.8269230769230769,0.5895522388059702,0.5704697986577181,0.8518518518518519,0.6282051282051282,0.4280442804428044,,0.06451612903225806,0.06976744186046512,0.1111111111111111,,22.941590429275156,0.5666666666666667,0.12903225806451613,,0.07046070460704607,0.029411764705882353,0.09578544061302682,0.0047169811320754715,0.08095238095238096,0.020477815699658702,0.047619047619047616,0.03125,,0.006134969325153374,0.06918238993710692,0.0625,0.07894736842105263,0.11475409836065574,0.05128205128205128,0.045454545454545456,1.0,0.3173431734317343,0.627906976744186,0.675,0.5555555555555556,0.0996309963099631,0.3333333333333333,0.375,0.4444444444444444,0.15498154981549817,0.47619047619047616,0.4878048780487805,0.55,0.04428044280442804,0.5,0.5,1.0,0.3837638376383764,0.3557692307692308,0.3557692307692308,0.7837837837837838,0.5384615384615384,0.7142857142857143,0.11538461538461539,0.19230769230769232,0.8,0.75,0.417910447761194,0.5714285714285714,0.08955223880597014,0.5,0.31343283582089554,0.38095238095238093,0.7453874538745388,0.3592233009708738,0.5434572222222221,0.5104309523809524,0.5500515151515151,0.0958904109589041,0.15428571428571428,0.13529411764705881,0.28823529411764703,7.174193548387098,25.61896551724139,0.25398089171974525,10.0,,,0.3,1.0,1.0,1.0,4.0,7.0,1.0,1.0,,,0.023809523809523808,,0.3333333333333333,1.0,0.008547008547008548,,,,,True,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,17872.0,298,74,617,608,205.0,218.0,66.0,1225,23.0,40.0,6.0,8.0,5.0,11.0,20.0,41.0,4.0,15.0,2.0,7.0,,1.0,2.0,5.0,23.0,1.0,3.0,2.0,8.0,47.0,96.0,7.0,30.0,45.0,160.0,585,8.0,13.0,1.0,3.0,4.0,23.0,13.0,26.0,3.0,10.0,23.0,58.0,44.0,50.0,21.0,,10.0,23.0,5.0,6.0,,18.0,13.0,31.0,7.0,6.0,14.0,2.0,75.0,6.0,9.0,1.0,19.0,29.0,6.0,54.0,16.0,70.0,2.0,10.0,4.0,6.0,11.0,4.0,3.0,11.0,1.0,8.0,,1.0,22.0,2.0,5.0,9.0,1.0,21.0,3.0,2.0,40.0,,2.0,,59.0,25.0,9.0,9.0,9.0,9.0,5.0,54.0,202.0,3.0,5.0,0.46808510638297873,0.5238095238095238,1.0,0.23333333333333334,0.3333333333333333,0.3,0.23333333333333334,0.4895833333333333,0.6153846153846154,0.5,0.45634920634920634,0.59375,0.4861111111111111,0.5263157894736842,0.6388888888888888,0.5686274509803921,0.23809523809523808,,0.0625,0.075,0.07317073170731707,,25.07246376811594,0.5,0.3,0.05,0.15425531914893617,0.04945054945054945,0.152,0.061855670103092786,0.15335463258785942,0.053763440860215055,0.04395604395604396,0.05405405405405406,0.05555555555555555,0.07042253521126761,0.11764705882352941,0.13043478260869565,0.22807017543859648,0.13043478260869565,0.21212121212121213,0.03125,0.5555555555555556,0.31746031746031744,0.575,0.6216216216216216,0.5652173913043478,0.3253968253968254,0.4878048780487805,0.5263157894736842,0.35,0.11904761904761904,0.26666666666666666,0.26666666666666666,0.5,0.05555555555555555,0.2857142857142857,0.2857142857142857,1.0,0.18253968253968253,0.21739130434782608,0.21739130434782608,1.0,0.5,0.75,,0.1875,0.3333333333333333,1.0,0.3055555555555556,0.45454545454545453,0.05555555555555555,0.5,0.2222222222222222,0.25,0.5555555555555556,0.21739130434782608,0.49452103174603174,0.5344321428571429,0.5052555555555556,0.17482517482517482,0.22123893805309736,0.14375,0.3625,6.940625000000001,25.003333333333334,0.33225283630470015,2.0,,0.038461538461538464,0.16666666666666666,,,3.0,2.0,8.0,,,,,,,,,,,,,,True,,,
