EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyAtRimFrequency,SecondChancePointsPct,PenaltyAtRimFGM,Corner3FGA,Arc3Assists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,LongMidRangePctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,Corner3FGM,Offensive Fouls,BlockingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceFG2M,SecondChanceFG2A,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,Loose Ball Fouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,BlockedShortMidRange,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,OffCorner3ReboundPct,BlockingFouls,on,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,BlockedLongMidRange,FTOffRebounds,BlockedCorner3,OffFTReboundPct,3SecondViolations
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,2609.0,43,-23.0,88,88,24.0,35.0,3.0,176,2.0,3.0,3.0,3.0,2.0,7.0,2.0,6.0,1.0,1.0,7.0,13.0,2.0,6.0,1.0,21.0,94,2.0,5.0,1.0,1.0,1.0,8.0,8.0,6.0,6.0,6.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,8.0,24.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5384615384615384,0.4,0.5263157894736842,0.5833333333333334,0.525,0.5714285714285714,0.3157894736842105,26.373626373626372,0.5,0.07692307692307693,0.0625,0.043478260869565216,0.02564102564102564,0.07692307692307693,0.2222222222222222,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.15789473684210525,1.0,1.0,0.3333333333333333,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.47368421052631576,0.3333333333333333,0.4789184210526316,0.4151583333333333,0.05,0.07142857142857142,0.38095238095238093,11.746153846153845,25.55,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,1871.0,31,-13.0,60,61,28.0,20.0,4.0,121,,2.0,1.0,2.0,,1.0,,2.0,,1.0,1.0,5.0,,2.0,3.0,5.0,68,1.0,3.0,,1.0,3.0,5.0,,2.0,,2.0,,2.0,,2.0,,1.0,1.0,4.0,1.0,3.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,,,,,1.0,,2.0,2.0,5.0,5.0,,2.0,5.0,28.0,,,,,,,,0.2,0.3333333333333333,0.14285714285714285,0.25,0.2777777777777778,0.4166666666666667,0.2857142857142857,15.625,1.0,0.15,0.125,0.12121212121212122,0.07692307692307693,0.125,0.3333333333333333,0.2857142857142857,,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,0.2857142857142857,,,,0.25,,0.5714285714285714,,0.4687428571428572,0.4942,0.25,0.3333333333333333,1.0,7.040000000000001,24.9,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.25,0.2,0.5,0.25,0.05555555555555555,0.07692307692307693,0.125,0.15384615384615385,0.08333333333333333,0.2,0.5,1.0,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627780,1610612749,Gary Payton II,Gary Payton II,1627780,MIL,5954.0,99,-58.0,195,196,41.0,60.0,15.0,391,6.0,9.0,,2.0,1.0,2.0,1.0,8.0,,1.0,7.0,13.0,1.0,9.0,3.0,20.0,233,2.0,5.0,,1.0,,4.0,8.0,6.0,3.0,8.0,1.0,6.0,7.0,13.0,2.0,4.0,1.0,33.0,,7.0,12.0,,12.0,3.0,2.0,7.0,4.0,3.0,3.0,,1.0,10.0,,5.0,9.0,5.0,5.0,,3.0,4.0,41.0,,0.5714285714285714,0.5714285714285714,1.0,0.1111111111111111,,0.1111111111111111,0.5384615384615384,0.4,0.38636363636363635,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4090909090909091,16.19047619047619,0.7,0.1346153846153846,,0.13793103448275862,,,0.16666666666666666,0.4090909090909091,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.09090909090909091,,,,0.09090909090909091,0.5,1.0,,0.36363636363636365,0.125,0.125,1.0,0.16666666666666666,,0.8181818181818182,0.125,0.5314863636363636,0.5212333333333333,0.125,0.2,0.2,4.192307692307692,25.41111111111111,0.21025641025641026,4.0,2.0,2.0,,,3.0,,5.0,,,,,1.0,,4.0,4.0,4.0,1.0,,,0.23076923076923078,0.2222222222222222,,,0.14285714285714285,,0.07407407407407407,0.12,,0.25,1.0,0.6666666666666666,,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.5,0.23076923076923078,0.2,0.045454545454545456,0.5,0.51375,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201150,1610612749,Spencer Hawes,Spencer Hawes,201150,MIL,2503.0,42,-18.0,85,83,21.0,27.0,3.0,168,2.0,2.0,2.0,4.0,,,2.0,5.0,1.0,1.0,4.0,6.0,3.0,6.0,5.0,22.0,89,2.0,2.0,1.0,1.0,,7.0,8.0,,9.0,5.0,2.0,3.0,,3.0,,2.0,,6.0,,5.0,13.0,,13.0,,,2.0,2.0,1.0,,,,3.0,,5.0,6.0,5.0,5.0,,3.0,7.0,21.0,,1.0,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,1.0,0.7083333333333334,1.1666666666666667,0.7857142857142857,1.1666666666666667,0.5,19.318181818181817,0.6666666666666666,0.23809523809523808,,0.3170731707317073,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,0.4166666666666667,0.4,0.4,1.0,0.3333333333333333,1.0,0.6666666666666666,0.4,0.5157708333333334,0.47048333333333336,0.21428571428571427,0.375,0.3181818181818182,6.1000000000000005,25.11666666666667,0.24705882352941178,1.0,,,,,,,8.0,,,,,1.0,,,,,,,,,,,,0.4,,0.3,0.4,,,,0.3333333333333333,,1.0,1.0,,1.0,,,,,,0.4,0.4,0.08333333333333333,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201563,1610612749,Michael Beasley,Michael Beasley,201563,MIL,2510.0,42,-34.0,84,85,19.0,35.0,6.0,169,2.0,4.0,3.0,6.0,2.0,7.0,,,,,7.0,17.0,1.0,2.0,4.0,21.0,107,,,,,2.0,2.0,8.0,6.0,3.0,,,,1.0,1.0,,,,3.0,,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,,,,3.0,,3.0,4.0,1.0,4.0,,2.0,2.0,19.0,,0.5714285714285714,0.5714285714285714,1.0,0.5,,0.5,0.4117647058823529,,0.4473684210526316,,0.5,1.0,0.10526315789473684,26.666666666666664,0.3333333333333333,0.08695652173913043,,0.05263157894736842,0.02702702702702703,,0.14285714285714285,0.21052631578947367,0.5,0.5,0.5,0.3157894736842105,0.5,0.5,0.3333333333333333,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,,,,,,,0.3157894736842105,,0.45863947368421054,,0.09523809523809523,0.10526315789473684,0.09523809523809523,11.476470588235294,23.85,0.2261904761904762,,,,,2.0,,1.0,,2.0,1.0,,,,,2.0,2.0,2.0,,,1.0,,,0.5,0.043478260869565216,,0.16666666666666666,0.09090909090909091,,0.09090909090909091,,,,0.09523809523809523,,2.0,1.0,,,1.0,,,,,,0.10526315789473684,,0.3833,1.0,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,4543.0,76,-29.0,149,147,29.0,50.0,11.0,296,1.0,3.0,2.0,4.0,,2.0,4.0,12.0,1.0,1.0,3.0,9.0,5.0,13.0,2.0,23.0,167,1.0,3.0,1.0,1.0,2.0,7.0,6.0,,15.0,12.0,4.0,1.0,1.0,2.0,,,1.0,5.0,,5.0,7.0,,7.0,,,1.0,,,1.0,,,1.0,,2.0,5.0,5.0,2.0,,1.0,7.0,29.0,,1.0,1.0,1.0,0.38461538461538464,1.0,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.4772727272727273,0.625,0.5,0.7,0.5909090909090909,15.0,1.0,0.13513513513513514,,0.09230769230769231,,,0.18181818181818182,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.7272727272727273,0.3333333333333333,0.46827272727272723,0.4108625,0.043478260869565216,0.1,0.30434782608695654,9.088888888888889,25.392307692307693,0.19463087248322147,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.14285714285714285,,0.03571428571428571,,0.058823529411764705,0.05,,,,0.5,,1.0,1.0,1.0,,,,,,,0.2222222222222222,,0.045454545454545456,0.5,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202328,1610612749,Greg Monroe,Greg Monroe,202328,MIL,2900.0,48,-28.0,92,95,16.0,28.0,11.0,187,10.0,16.0,2.0,3.0,,,,1.0,,1.0,12.0,19.0,,2.0,4.0,28.0,120,4.0,4.0,,1.0,1.0,9.0,12.0,12.0,,1.0,,3.0,1.0,4.0,1.0,,2.0,9.0,2.0,3.0,9.0,6.0,15.0,2.0,,5.0,1.0,1.0,4.0,,1.0,6.0,1.0,3.0,5.0,8.0,6.0,,4.0,9.0,16.0,1.0,0.5,0.6,,,,,0.631578947368421,1.0,0.5714285714285714,0.8,0.6086956521739131,0.9,0.09523809523809523,28.155339805825243,0.8333333333333334,0.12,0.14285714285714285,0.16216216216216217,0.16216216216216217,0.15384615384615385,,0.7619047619047619,0.625,0.625,0.5,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,,,,,0.047619047619047616,,,,0.2,,0.8571428571428571,,0.49686904761904765,0.44214000000000003,0.17391304347826086,0.19047619047619047,0.32142857142857145,2.7,26.45,0.17391304347826086,3.0,,,,6.0,,4.0,3.0,3.0,1.0,,,2.0,,1.0,,1.0,1.0,,0.6,,,0.75,0.17391304347826086,0.25,0.06666666666666667,0.07692307692307693,0.2857142857142857,0.125,1.0,,0.6,0.21428571428571427,3.0,1.0,,1.0,2.0,,,,,0.2857142857142857,0.2,0.047619047619047616,1.0,0.55515,,,,,,,3.0,5.0,,1.0,0.6,0.6,1.0,3.0,5.0,4.0,1.0,0.6,1.0,0.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203089,1610612749,John Henson,John Henson,203089,MIL,55.0,1,-4.0,2,2,,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,2324.0,39,-25.0,72,74,7.0,22.0,11.0,146,,3.0,1.0,2.0,1.0,1.0,,,,,2.0,6.0,1.0,2.0,,7.0,94,,,,1.0,,,4.0,,3.0,,,3.0,2.0,5.0,1.0,2.0,,12.0,,1.0,2.0,,2.0,,,2.0,2.0,1.0,,,,3.0,,,2.0,,,,,,7.0,,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.4375,,0.4375,,0.25,13.253012048192772,0.6666666666666666,0.0625,,0.07407407407407407,,,,0.375,,,,0.25,0.5,0.5,1.0,0.125,1.0,1.0,1.0,,,,,,,0.625,,0.4285,0.4641,,,,7.766666666666667,24.35,0.09722222222222222,,,,,,1.0,,1.0,,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,,,0.09090909090909091,,0.16666666666666666,,,,,,,,2.0,1.0,1.0,,1.0,,,,,0.25,0.25,,,1.0,,,0.5,0.5,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,454.0,8,1.0,14,14,7.0,,2.0,28,3.0,4.0,,,,,,,,,3.0,4.0,,1.0,,6.0,16,2.0,3.0,,1.0,,4.0,,6.0,,,,,,,,,,,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,4.0,7.0,,,,,,,,0.75,0.6666666666666666,0.6,0.5,0.6,0.5,0.2,31.25,,,0.3333333333333333,,0.2857142857142857,,,0.8,0.75,0.75,,,,,,,,,,,,,,,,1.0,,0.6107699999999999,0.6187374999999999,,,0.6666666666666666,1.8499999999999999,22.8,0.5,3.0,,,,2.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,0.25,,0.3333333333333333,,,0.5,,,0.75,0.3333333333333333,2.0,1.0,,,,,,,,,,0.2,0.6666666666666666,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,0.25,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
