EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,FG3APctBlocked,Corner3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,FTDefRebounds,Blocked2s,BlockedAtRim,BlockedCorner3,DefFTReboundPct,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls,LongMidRangePctBlocked,OffLongMidRangeReboundPct,PenaltyCorner3FGM,FTOffRebounds,Travels,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,BlockedShortMidRange,Charge Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,on,HeaveMakes,HeaveAttempts,Arc3PctBlocked,BlockedLongMidRange,Clear Path Fouls,OffensiveGoaltends
101150,1610612747,Lou Williams,Lou Williams,101150,LAL,3083.0,51,-25,105,106,28,12.0,17,211,4.0,8.0,1.0,4.0,6.0,2.0,2.0,3.0,1.0,1.0,1.0,9.0,1.0,3.0,8.0,16,3.0,12.0,13.0,38,136,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,7.0,16.0,3.0,6.0,9.0,1.0,3.0,5.0,5.0,4.0,1.0,10.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,15.0,3.0,1.0,3.0,7.0,28,2.0,0.3333333333333333,0.25,1.0,0.3333333333333333,0.25,0.5,0.4464285714285714,0.75,0.375,0.5428571428571428,0.75,0.5833333333333334,0.4285714285714285,0.1875,0.25,0.1666666666666666,30.08130081300813,0.5,0.0476190476190476,0.0666666666666666,0.0555555555555555,0.2,0.5,0.2857142857142857,0.5,0.6666666666666666,0.2142857142857142,0.6666666666666666,0.8,0.0714285714285714,0.1071428571428571,0.6666666666666666,0.6666666666666666,0.5,0.3214285714285714,0.1111111111111111,0.1111111111111111,0.5,0.5,1.0,1.0,0.75,0.3333333333333333,0.7142857142857143,0.1111111111111111,0.5121375,0.52395,0.4428499999999999,0.125,0.1578947368421052,0.0769230769230769,0.0789473684210526,0.1842105263157894,5.7875,25.2,0.2666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101181,1610612747,Jose Calderon,Jose Calderon,101181,LAL,17516.0,292,-133,586,589,128,95.0,82,1175,6.0,8.0,2.0,2.0,6.0,29.0,2.0,7.0,,,10.0,27.0,1.0,3.0,20.0,43,12.0,34.0,4.0,80,690,2.0,3.0,5.0,14.0,6.0,1.0,5.0,2.0,13.0,24.0,33.0,3.0,27.0,10.0,1.0,43.0,51.0,23.0,14.0,110.0,14.0,20.0,34,42,7.0,6.0,22.0,18.0,4.0,1.0,26.0,1.0,6.0,8.0,,4.0,1.0,,1.0,13.0,128,1.0,0.9166666666666666,0.3529411764705882,0.6,0.2,0.3529411764705882,0.4651162790697674,0.4935064935064935,0.7857142857142857,0.5,0.5064102564102564,0.8125,0.5416666666666666,0.4415584415584415,0.0232558139534883,,0.1666666666666666,15.339233038348082,0.8461538461538461,0.1273885350318471,0.1414141414141414,0.1328125,0.0754716981132075,0.1333333333333333,0.1038961038961039,0.75,0.75,0.0779220779220779,0.3333333333333333,0.4,0.3766233766233766,0.0909090909090909,0.2857142857142857,0.3333333333333333,1.0,0.3506493506493506,0.3703703703703703,0.3703703703703703,0.2857142857142857,,,,0.2727272727272727,0.3333333333333333,0.5454545454545454,0.3703703703703703,0.4905103896103895,0.52845,0.5179772727272728,0.0129870129870129,0.0232558139534883,,0.175,0.1625,13.690697674418606,24.885294117647057,0.2184300341296928,1.0,2.0,2.0,12.0,2.0,3.0,5.0,1.0,3.0,4.0,16.0,2.0,1.0,8.0,7.0,1.0,6.0,2.0,6.0,8.0,2.0,1.0,2.0,4.0,9.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4210526315789473,0.5,0.6666666666666666,0.0294117647058823,0.1428571428571428,0.0273972602739726,0.0212765957446808,0.0255591054313099,0.0470588235294117,0.03125,0.0129870129870129,0.0588235294117647,0.0555555555555555,0.2058823529411764,0.1428571428571428,0.0465116279069767,1.0,0.5,0.4137931034482758,0.4137931034482758,0.4166666666666667,0.9,0.5,0.7142857142857143,0.6,1.0,0.1818181818181818,1.0,0.1818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626204,1610612747,Larry Nance Jr.,Larry Nance Jr.,1626204,LAL,1903.0,32,-8,61,60,17,9.0,7,121,1.0,3.0,1.0,1.0,1.0,3.0,,,,,,1.0,,,4.0,7,,1.0,,8,76,1.0,,,,4.0,,,,6.0,,,,1.0,,1.0,1.0,2.0,1.0,,5.0,1.0,2.0,5,6,6.0,4.0,3.0,2.0,,,3.0,,1.0,1.0,,,,,,6.0,17,,,,,,,0.5714285714285714,0.5,,0.75,0.5,,0.75,0.125,0.1428571428571428,0.3333333333333333,,16.176470588235293,1.0,0.125,0.0909090909090909,0.1111111111111111,0.25,,0.375,0.3333333333333333,0.5,0.125,1.0,1.0,0.375,,,,,0.125,,,1.0,,,,,,0.5,,0.4802625,0.4278,0.5414,,,,,0.75,9.3,25.9,0.2786885245901639,,1.0,2.0,2.0,,,,,,3.0,8.0,,,1.0,1.0,,,,1.0,1.0,,2.0,,1.0,3.0,,3.0,,,1.0,,,1.0,,3.0,1.0,1.0,1.0,,0.75,,,0.0588235294117647,,0.037037037037037,,0.1428571428571428,,,,0.1111111111111111,0.1111111111111111,,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.5,0.5,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
1627742,1610612747,Brandon Ingram,Brandon Ingram,1627742,LAL,7640.0,127,-48,249,254,68,28.0,38,503,6.0,13.0,,2.0,6.0,10.0,1.0,5.0,1.0,2.0,3.0,10.0,,2.0,13.0,29,4.0,15.0,8.0,46,279,2.0,2.0,4.0,8.0,7.0,,3.0,,6.0,12.0,12.0,,10.0,3.0,7.0,4.0,6.0,4.0,,14.0,9.0,5.0,15,17,3.0,2.0,4.0,2.0,4.0,1.0,8.0,1.0,1.0,6.0,1.0,9.0,5.0,,,6.0,68,,1.0,0.2666666666666666,0.5,,0.2666666666666666,0.4482758620689655,0.4318181818181818,0.6666666666666666,0.3,0.4791666666666667,0.6666666666666666,0.3,0.3409090909090909,0.2413793103448276,0.3076923076923077,0.3333333333333333,19.112627986348123,0.5,0.0757575757575757,0.2,0.1261261261261261,0.0434782608695652,0.3333333333333333,0.2954545454545454,0.4615384615384615,0.6666666666666666,0.1363636363636363,0.3333333333333333,0.5,0.2272727272727272,0.1136363636363636,0.2,0.2,1.0,0.2272727272727272,0.3,0.3,,0.3333333333333333,0.5,1.0,0.2,,0.6363636363636364,0.3,0.4852162790697674,0.4261999999999999,0.448475,0.1041666666666666,0.1515151515151515,,0.1739130434782608,0.1304347826086956,8.196551724137931,24.786666666666665,0.2730923694779116,,2.0,2.0,5.0,1.0,1.0,2.0,1.0,,3.0,14.0,,,2.0,1.0,1.0,,,2.0,2.0,,1.0,,2.0,2.0,,7.0,,,,1.0,,1.0,1.0,4.0,2.0,0.5384615384615384,0.5384615384615384,0.5,0.4285714285714285,,,0.019047619047619,,0.0135135135135135,,,,,0.0833333333333333,0.0967741935483871,0.1794871794871795,,0.5,0.5,0.5,0.5555555555555556,0.6,1.0,,0.3333333333333333,0.5,1.0,0.2,1.0,0.1,1.0,3.0,3.0,,0.25,0.5,2.0,1.0,0.1,0.064516129032258,,,,,,,,,,,,,,,True,,,,,,
2736,1610612747,Luol Deng,Luol Deng,2736,LAL,10621.0,177,-81,356,357,45,49.0,53,713,17.0,26.0,6.0,4.0,9.0,16.0,3.0,5.0,,,1.0,9.0,,2.0,26.0,51,4.0,14.0,2.0,66,405,9.0,,1.0,13.0,3.0,1.0,3.0,,9.0,22.0,12.0,,9.0,1.0,3.0,6.0,9.0,2.0,3.0,21.0,8.0,17.0,28,35,7.0,7.0,3.0,2.0,2.0,,5.0,,2.0,10.0,,7.0,3.0,,1.0,9.0,45,,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.5098039215686274,0.4923076923076923,0.6,0.75,0.4852941176470588,0.5909090909090909,0.75,0.2153846153846154,0.0588235294117647,0.0769230769230769,0.1111111111111111,17.632850241545896,0.6,0.1619047619047619,0.1290322580645161,0.1497005988023952,0.1,,0.4,0.6538461538461539,0.7083333333333334,0.1384615384615384,0.4444444444444444,0.5,0.2461538461538461,0.0769230769230769,0.6,0.6,1.0,0.1384615384615384,0.1111111111111111,0.1111111111111111,0.6,,,,0.3333333333333333,,0.6153846153846154,0.1111111111111111,0.5378146153846153,0.5382049999999999,0.601125,0.044776119402985,0.0566037735849056,,0.1969696969696969,0.1363636363636363,7.668627450980392,25.14285714285714,0.1264044943820224,5.0,3.0,3.0,5.0,1.0,,1.0,6.0,1.0,3.0,30.0,6.0,,3.0,3.0,,1.0,2.0,4.0,7.0,3.0,,,1.0,,,4.0,1.0,,1.0,1.0,,,,,,0.5769230769230769,0.6521739130434783,0.6666666666666666,1.0,,,0.0291970802919708,0.0377358490566037,0.031578947368421,0.0188679245283018,0.0263157894736842,0.0222222222222222,0.125,0.25,0.1489361702127659,0.1538461538461538,0.09375,,0.5882352941176471,0.3125,0.3125,0.8,1.0,0.8333333333333334,0.1,,,0.5,1.0,0.1666666666666666,3.0,,,,0.3333333333333333,0.25,1.0,,,0.0434782608695652,1.0,1.0,1.0,1.0,0.5,0.4,1.0,,,,,,,,True,,,,,,
203903,1610612747,Jordan Clarkson,Jordan Clarkson,203903,LAL,6004.0,100,-57,207,211,63,45.0,24,418,5.0,13.0,1.0,2.0,13.0,11.0,,2.0,,,5.0,18.0,2.0,7.0,13.0,37,5.0,20.0,3.0,44,243,2.0,,2.0,2.0,9.0,2.0,9.0,,10.0,22.0,9.0,6.0,18.0,5.0,7.0,2.0,2.0,2.0,,4.0,3.0,2.0,5,6,6.0,4.0,1.0,1.0,2.0,,3.0,,1.0,6.0,,3.0,2.0,,,10.0,63,,0.6,0.25,,0.2222222222222222,0.25,0.3513513513513513,0.3596491228070175,0.25,0.2777777777777778,0.3793103448275862,0.25,0.2777777777777778,0.3508771929824561,0.1891891891891892,0.3846153846153846,0.1538461538461538,25.73839662447257,0.3333333333333333,0.0416666666666666,0.081081081081081,0.0588235294117647,0.05,0.1666666666666666,0.2280701754385964,0.3846153846153846,0.625,0.2280701754385964,0.1538461538461538,0.1818181818181818,0.1929824561403508,0.0350877192982456,,,,0.3157894736842105,0.2777777777777778,0.2777777777777778,0.25,,,,0.3888888888888889,0.2857142857142857,0.5789473684210527,0.2777777777777778,0.5039850877192983,0.532075,0.4988666666666666,0.0344827586206896,0.0526315789473684,,0.0454545454545454,0.2272727272727272,8.851351351351353,25.445,0.3043478260869565,,,2.0,6.0,2.0,,2.0,1.0,,2.0,4.0,,,,,,,,1.0,1.0,,2.0,1.0,,2.0,,4.0,,,1.0,1.0,,,,,,0.1538461538461538,0.1538461538461538,0.5,0.2222222222222222,,,0.0135135135135135,,0.009090909090909,0.0294117647058823,,,,,0.0476190476190476,0.064516129032258,,,0.4,0.5454545454545454,0.5454545454545454,,0.6,,0.5,,,0.1111111111111111,,0.1111111111111111,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,
204028,1610612747,Tarik Black,Tarik Black,204028,LAL,4367.0,73,-40,141,146,27,30.0,23,287,7.0,15.0,2.0,2.0,5.0,,,,,,,,,,9.0,20,,,4.0,22,175,2.0,,,6.0,3.0,,,,,2.0,,,,,1.0,3.0,3.0,3.0,,6.0,3.0,8.0,11,19,2.0,2.0,1.0,,,,1.0,,,5.0,,4.0,2.0,,,,27,,,,,,,0.45,0.45,0.5,,0.5,0.75,,,0.05,0.0666666666666666,,13.609467455621305,1.0,0.1951219512195122,0.1428571428571428,0.1774193548387097,0.1666666666666666,,0.75,0.4666666666666667,0.5,0.25,0.4,0.4,,,,,,,,,1.0,,,,,,0.75,,0.558635,0.708,0.4103666666666666,0.0909090909090909,0.0909090909090909,,0.2727272727272727,,2.97,,0.1914893617021276,1.0,,1.0,,,,,1.0,4.0,,16.0,2.0,,,,,,3.0,5.0,8.0,1.0,,,1.0,6.0,,7.0,,1.0,,,,,,1.0,1.0,0.8888888888888888,1.0,0.5,,,,0.0833333333333333,0.15,0.1,0.0967741935483871,0.0588235294117647,0.1176470588235294,0.3333333333333333,0.6,0.1111111111111111,0.1764705882352941,0.1,1.0,0.8571428571428571,,,,,0.5,,,,0.3333333333333333,,,,1.0,1.0,,,1.0,,,,0.0833333333333333,,,,,,,,1.0,,,,,,,True,,,,,,
1627826,1610612747,Ivica Zubac,Ivica Zubac,1627826,LAL,2123.0,35,-22,73,71,27,7.0,6,144,1.0,5.0,1.0,2.0,5.0,4.0,,,,,,,,,5.0,14,,,1.0,11,81,2.0,,,,5.0,,,1.0,5.0,,,,,,2.0,3.0,4.0,1.0,,9.0,3.0,2.0,5,8,1.0,1.0,,,1.0,,1.0,,,4.0,,2.0,1.0,,,5.0,27,,,,,,,0.3571428571428571,0.3571428571428571,,0.4,0.3666666666666666,,0.4166666666666667,,0.1428571428571428,0.4,,20.253164556962023,,0.1052631578947368,0.2307692307692307,0.15625,0.1428571428571428,,0.3571428571428571,0.2,0.3333333333333333,0.3571428571428571,0.4,0.4,0.2857142857142857,,,,,,,,0.5,,,,,,0.3571428571428571,,0.4403357142857143,0.4522,0.41228,0.0666666666666666,0.0666666666666666,,,0.4545454545454545,8.607142857142856,,0.3698630136986301,,,,2.0,,,,,,2.0,10.0,,,1.0,,1.0,2.0,1.0,2.0,3.0,,,,,4.0,,5.0,,,,,,,,3.0,2.0,1.0,1.0,,0.4,,,0.0625,0.1111111111111111,0.073170731707317,,,0.125,,,0.125,0.2727272727272727,,0.6666666666666666,1.0,0.5,0.5,1.0,,,,,,,,,,3.0,1.0,,,1.0,,1.0,,0.2,,,,,,,,,2.0,,,,,,True,,,,,,
202389,1610612747,Timofey Mozgov,Timofey Mozgov,202389,LAL,11031.0,184,-77,370,369,48,32.0,50,739,15.0,29.0,9.0,3.0,16.0,12.0,,,,,,,,,25.0,57,,,11.0,61,430,11.0,,,14.0,6.0,,,2.0,6.0,16.0,,,,,4.0,10.0,16.0,4.0,5.0,38.0,6.0,19.0,25,46,2.0,1.0,5.0,5.0,8.0,,13.0,3.0,2.0,19.0,,14.0,6.0,,1.0,6.0,48,,,,,,,0.4385964912280701,0.4385964912280701,0.5454545454545454,0.3333333333333333,0.4765625,0.5833333333333334,0.4285714285714285,,0.0701754385964912,0.1379310344827586,,18.032786885245905,0.3846153846153846,0.1881188118811881,0.0952380952380952,0.1524390243902439,0.2258064516129032,,0.5087719298245614,0.5172413793103449,0.6,0.2807017543859649,0.1875,0.1875,0.2105263157894736,,,,,,,,0.8181818181818182,,,,,,0.5087719298245614,,0.517259649122807,0.5156375,0.56195,0.0952380952380952,0.0952380952380952,,0.2295081967213114,0.0983606557377049,6.750877192982458,,0.1297297297297297,5.0,1.0,4.0,7.0,,,,6.0,2.0,2.0,34.0,6.0,,6.0,4.0,2.0,1.0,5.0,16.0,21.0,2.0,1.0,2.0,,13.0,,22.0,3.0,,,,,,,8.0,4.0,0.68,0.7727272727272727,0.5454545454545454,0.3333333333333333,,,0.1203007518796992,0.0806451612903225,0.1076923076923077,0.1521739130434782,0.054054054054054,0.08,0.0833333333333333,0.2142857142857142,0.1428571428571428,0.1111111111111111,0.0714285714285714,0.5,0.6,0.5833333333333334,0.5833333333333334,1.0,,0.5555555555555556,,,,0.6666666666666666,0.25,,,8.0,8.0,,,0.3333333333333333,,1.0,,0.14,,,3.0,,,0.2,,,,1.0,1.0,1.0,1.0,,True,,,,,,
203080,1610612747,Thomas Robinson,Thomas Robinson,203080,LAL,3539.0,59,-36,120,119,66,47.0,19,239,10.0,21.0,6.0,,4.0,4.0,,,,,,,,,11.0,29,,,3.0,25,151,8.0,,,4.0,17.0,,,2.0,14.0,4.0,,,,,4.0,2.0,3.0,1.0,1.0,7.0,4.0,8.0,14,24,3.0,1.0,2.0,,3.0,,5.0,2.0,2.0,6.0,,8.0,3.0,,1.0,14.0,66,1.0,,,,,,0.3793103448275862,0.3793103448275862,0.125,0.3529411764705882,0.3787878787878788,0.2,0.35,,0.1379310344827586,0.1904761904761904,,27.142857142857142,0.4,0.3636363636363636,0.2105263157894736,0.2926829268292683,0.25,,0.7241379310344828,0.4761904761904761,0.5882352941176471,0.1379310344827586,,,0.1379310344827586,,,,,,,,0.75,,,,,,0.7241379310344828,,0.5562896551724138,0.5128166666666667,0.5545058823529412,0.09375,0.09375,,0.16,0.56,4.200000000000001,,0.55,1.0,5.0,12.0,1.0,,,,1.0,2.0,6.0,18.0,2.0,,1.0,1.0,,,4.0,6.0,10.0,2.0,2.0,,2.0,7.0,,10.0,,,,,,,,1.0,1.0,0.8181818181818182,0.9,0.125,0.3529411764705882,,,0.12,0.2105263157894736,0.144927536231884,0.1111111111111111,0.1538461538461538,0.2,0.25,0.4,0.4444444444444444,0.2666666666666666,0.1428571428571428,1.0,0.8,0.25,0.25,1.0,,0.1666666666666666,,,,0.7058823529411765,0.4166666666666667,,2.0,1.0,,,0.5,,1.0,1.0,,0.1052631578947368,,,,,,,,,1.0,1.0,2.0,1.0,,,True,,,,,,
