EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,SelfOReb,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,LostBallTurnovers,Charge Fouls,Charge Fouls Drawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,FTOffRebounds,SecondChanceTurnovers,Clear Path Fouls,Offensive Fouls,Corner3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceCorner3Frequency,Travels,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,3SecondViolations,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedArc3,on,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,HeaveMakes
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,7000.0,117,-40,240,242,44,61.0,31,482,9.0,17.0,1.0,3.0,1.0,4.0,2.0,5.0,2.0,9.0,2.0,1.0,2.0,8.0,2.0,13.0,31,2.0,10.0,8.0,40,278,1.0,3.0,2.0,4.0,2.0,6.0,3.0,2.0,6.0,16.0,10.0,6.0,8.0,2.0,2.0,3.0,1.0,4.0,1.0,3.0,9.0,2.0,2.0,9.0,8.0,3.0,20.0,4.0,24,4.0,3.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,8.0,1.0,8.0,1.0,13.0,1.0,8.0,1.0,1.0,1.0,9.0,1.0,5.0,3.0,2.0,1.0,3.0,2.0,6.0,44,1.0,0.6153846153846154,0.6153846153846154,1.0,0.2,0.2,0.41935483870967744,0.3333333333333333,0.3333333333333333,0.3902439024390244,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.5,0.3,0.24390243902439024,0.06451612903225806,0.11764705882352941,19.343065693430656,0.5,0.6,0.11267605633802817,0.03125,0.20454545454545456,0.038461538461538464,0.14782608695652175,0.034482758620689655,0.06060606060606061,0.02631578947368421,0.07142857142857142,0.08333333333333333,0.08333333333333333,0.17391304347826086,0.2,0.2222222222222222,0.6666666666666666,0.4146341463414634,0.5294117647058824,0.6,0.7777777777777778,0.12195121951219512,0.4,0.4,0.21951219512195122,0.2222222222222222,0.2222222222222222,0.5,0.04878048780487805,0.1951219512195122,0.25,0.25,1.0,1.0,0.3333333333333333,1.0,0.4444444444444444,0.25,0.1111111111111111,0.2222222222222222,0.6585365853658537,0.25,0.5316682926829268,0.8729,0.5591166666666667,0.1111111111111111,0.14285714285714285,0.1,0.15,7.158064516129033,25.480000000000004,0.18333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,6801.0,113,7,242,235,69,75.0,31,477,4.0,7.0,,,1.0,2.0,4.0,8.0,,1.0,7.0,1.0,3.0,14.0,3.0,8.0,16,5.0,21.0,9.0,40,272,,1.0,,,3.0,4.0,4.0,6.0,15.0,6.0,10.0,12.0,14.0,3.0,,5.0,9.0,14.0,5.0,5.0,37.0,1.0,1.0,4.0,15.0,,19.0,2.0,21,3.0,2.0,1.0,,3.0,,5.0,1.0,1.0,5.0,2.0,3.0,,3.0,,12.0,,,1.0,14.0,2.0,6.0,1.0,1.0,,1.0,,15.0,69,,0.375,0.375,0.8,0.23809523809523808,0.23809523809523808,0.5,,0.75,0.4189189189189189,,0.5625,0.46511627906976744,,0.6818181818181818,0.5675675675675675,,,17.454545454545453,,,0.2,0.017543859649122806,0.11428571428571428,0.02,0.17272727272727273,0.018691588785046728,,,0.0625,0.07692307692307693,0.21052631578947367,0.3,0.11538461538461539,0.1111111111111111,,0.1891891891891892,0.5714285714285714,0.5714285714285714,0.25,0.21621621621621623,0.5,0.5,0.02702702702702703,,,,0.1891891891891892,0.3783783783783784,0.21428571428571427,0.21428571428571427,0.6666666666666666,,,,0.25,0.5,0.125,0.375,0.7567567567567568,0.21428571428571427,0.5326837837837839,0.4147,0.53285,0.14634146341463414,0.3,,0.375,6.199999999999999,24.719047619047622,0.28512396694214875,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,0.25,0.1,0.08333333333333333,0.5,0.2857142857142857,0.2857142857142857,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627785,1610612751,Isaiah Whitehead,Isaiah Whitehead,1627785,BKN,10684.0,178,-13,366,368,66,93.0,46,734,13.0,27.0,1.0,2.0,3.0,6.0,3.0,8.0,1.0,11.0,2.0,,5.0,16.0,2.0,17.0,46,6.0,18.0,15.0,67,415,2.0,3.0,3.0,7.0,3.0,8.0,2.0,5.0,11.0,14.0,20.0,12.0,16.0,5.0,10.0,15.0,9.0,24.0,7.0,13.0,57.0,1.0,2.0,5.0,8.0,,13.0,3.0,16,6.0,4.0,2.0,6.0,4.0,4.0,8.0,1.0,1.0,14.0,,8.0,2.0,22.0,2.0,18.0,,1.0,3.0,18.0,,7.0,2.0,2.0,,2.0,,11.0,66,3.0,0.4117647058823529,0.4375,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3695652173913043,0.6666666666666666,0.375,0.40625,0.5,0.3,0.4589041095890411,0.5833333333333334,0.4230769230769231,0.28125,0.21739130434782608,0.25925925925925924,21.01449275362319,0.42857142857142855,,0.08333333333333333,0.022222222222222223,0.06172839506172839,0.011764705882352941,0.07344632768361582,0.017142857142857144,0.04878048780487805,0.015625,,0.05405405405405406,0.11538461538461539,0.09090909090909091,0.03333333333333333,0.14285714285714285,,0.421875,0.48148148148148145,0.65,0.46153846153846156,0.125,0.375,0.42857142857142855,0.171875,0.09090909090909091,0.1111111111111111,,0.03125,0.25,0.3125,0.3125,0.6,0.5,0.5,,0.6,0.5,,0.2,0.703125,0.3125,0.49328492063492063,0.5740333333333333,0.5272999999999999,0.09859154929577464,0.1320754716981132,0.1044776119402985,0.16417910447761194,6.658695652173913,25.616666666666667,0.18032786885245902,1.0,1.0,,1.0,,6.0,2.0,1.0,2.0,2.0,,,0.034482758620689655,0.3333333333333333,0.5,0.5,1.0,0.25,,2.0,1.0,1.0,2.0,2.0,1.0,0.125,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,12208.0,203,-40,425,425,55,73.0,39,850,16.0,27.0,2.0,4.0,2.0,4.0,6.0,11.0,4.0,10.0,9.0,2.0,8.0,32.0,2.0,26.0,48,11.0,41.0,19.0,104,468,2.0,4.0,4.0,11.0,3.0,6.0,4.0,8.0,20.0,26.0,26.0,33.0,32.0,8.0,5.0,13.0,4.0,17.0,3.0,9.0,38.0,2.0,1.0,9.0,9.0,,18.0,3.0,21,6.0,5.0,1.0,10.0,2.0,6.0,8.0,1.0,,18.0,1.0,9.0,2.0,19.0,1.0,19.0,,2.0,2.0,21.0,4.0,10.0,1.0,1.0,,1.0,,20.0,55,,0.5,0.5416666666666666,1.0,0.2682926829268293,0.2682926829268293,0.5416666666666666,0.5,0.5,0.47752808988764045,0.5833333333333334,0.6,0.5309278350515464,0.6875,0.7142857142857143,0.4606741573033708,0.10416666666666667,0.18518518518518517,24.62526766595289,0.5555555555555556,,0.07563025210084033,0.009345794392523364,0.12162162162162163,0.021739130434782608,0.09326424870466321,0.01507537688442211,0.023809523809523808,0.014705882352941176,0.041666666666666664,0.075,0.02564102564102564,0.125,0.1320754716981132,0.09523809523809523,,0.30337078651685395,0.5925925925925926,0.7272727272727273,0.5625,0.12359550561797752,0.5454545454545454,0.5454545454545454,0.11235955056179775,0.4,0.4,0.25,0.10112359550561797,0.3595505617977528,0.25,0.25806451612903225,1.0,0.6666666666666666,0.5,,0.4,0.5,0.2,0.2,0.7640449438202247,0.25,0.5234061797752809,0.5243333333333333,0.5371,0.10526315789473684,0.18518518518518517,0.10576923076923077,0.19230769230769232,6.825,25.663414634146342,0.12941176470588237,3.0,2.0,,2.0,2.0,,1.0,1.0,2.0,2.0,0.5,,0.021739130434782608,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,4.0,2.0,2.0,4.0,4.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.024390243902439025,0.03125,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,
2449,1610612751,Luis Scola,Luis Scola,2449,BKN,27656.0,461,-83,960,958,234,292.0,113,1918,42.0,62.0,20.0,31.0,8.0,15.0,12.0,33.0,,6.0,18.0,1.0,10.0,32.0,11.0,54.0,101,17.0,50.0,25.0,184,1095,20.0,33.0,8.0,51.0,11.0,22.0,12.0,9.0,43.0,44.0,64.0,48.0,32.0,10.0,7.0,26.0,11.0,37.0,10.0,23.0,85.0,19.0,30.0,26.0,57.0,5.0,88.0,51.0,139,14.0,11.0,3.0,19.0,4.0,10.0,15.0,1.0,,34.0,10.0,27.0,4.0,63.0,1.0,32.0,2.0,1.0,1.0,37.0,7.0,19.0,4.0,4.0,,4.0,1.0,43.0,234,8.0,0.4074074074074074,0.5945945945945946,0.9411764705882353,0.34,0.34,0.5346534653465347,0.6060606060606061,0.5,0.5264900662251656,0.6142857142857143,0.5,0.5542168674698795,0.6538461538461539,0.5375,0.33112582781456956,0.06930693069306931,0.03225806451612903,18.501387604070306,0.5588235294117647,0.25,0.21428571428571427,0.12987012987012986,0.15568862275449102,0.08558558558558559,0.19168591224018475,0.10816777041942605,0.19230769230769232,0.08383233532934131,0.09090909090909091,0.2159090909090909,0.24096385542168675,0.18947368421052632,0.19008264462809918,0.06521739130434782,0.25,0.4105960264900662,0.6774193548387096,0.7,0.42857142857142855,0.2185430463576159,0.36363636363636365,0.42857142857142855,0.039735099337748346,,,,0.11920529801324503,0.2119205298013245,0.3125,0.3125,0.9,0.8857142857142857,0.6451612903225806,0.05,0.4411764705882353,0.5333333333333333,0.029411764705882353,0.3235294117647059,0.7417218543046358,0.3125,0.5101105960264901,0.5219942307692308,0.4933382352941177,0.1165644171779141,0.168141592920354,0.27717391304347827,0.23369565217391305,4.941584158415842,24.977999999999998,0.24375,7.0,1.0,3.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.07272727272727272,0.056338028169014086,0.3333333333333333,0.3888888888888889,0.4117647058823529,1.0,0.02857142857142857,0.2727272727272727,34.0,2.0,1.0,9.0,,3.0,0.15151515151515152,,1.0,1.0,1.0,1.0,,,0.5,0.02,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,9.0,0.05555555555555555,0.07692307692307693,0.08333333333333333,0.02857142857142857,,,,,,,,,,,True,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,13357.0,223,-60,463,460,142,202.0,59,923,22.0,32.0,4.0,4.0,5.0,6.0,1.0,3.0,1.0,6.0,11.0,3.0,11.0,31.0,9.0,24.0,41,17.0,42.0,4.0,103,513,5.0,5.0,1.0,11.0,5.0,7.0,12.0,3.0,25.0,32.0,16.0,42.0,31.0,11.0,6.0,2.0,3.0,5.0,1.0,2.0,13.0,,1.0,7.0,10.0,,17.0,1.0,18,7.0,2.0,5.0,5.0,1.0,3.0,6.0,,1.0,11.0,3.0,11.0,,25.0,3.0,6.0,1.0,1.0,,6.0,,2.0,1.0,1.0,,1.0,,25.0,142,3.0,0.6666666666666666,0.6956521739130435,0.8235294117647058,0.40476190476190477,0.40476190476190477,0.5853658536585366,1.0,0.7142857142857143,0.5963855421686747,0.625,0.5789473684210527,0.5988372093023255,0.6111111111111112,0.5952380952380952,0.5060240963855421,0.14634146341463414,0.15625,18.30188679245283,0.45454545454545453,,0.07462686567164178,0.009009009009009009,0.08433734939759036,,0.07834101382488479,0.004310344827586207,,,,0.07317073170731707,0.07317073170731707,0.07692307692307693,0.03636363636363636,0.17857142857142858,,0.3855421686746988,0.6875,0.8148148148148148,0.6818181818181818,0.03614457831325301,0.3333333333333333,0.5,0.07228915662650602,0.16666666666666666,0.16666666666666666,1.0,0.13253012048192772,0.37349397590361444,0.3548387096774194,0.3548387096774194,0.8181818181818182,0.5,1.0,0.75,0.3157894736842105,0.8333333333333334,0.15789473684210525,0.47368421052631576,0.891566265060241,0.3548387096774194,0.5631355421686748,0.6067,0.5789657894736843,0.023529411764705882,0.046511627906976744,0.10679611650485436,0.24271844660194175,4.414634146341464,24.733333333333338,0.30669546436285094,6.0,2.0,4.0,3.0,4.0,9.0,2.0,,1.0,1.0,0.3333333333333333,,,,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.25,0.4444444444444444,2.0,,,2.0,2.0,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,0.03333333333333333,0.125,1.0,,,,,,,,,,True,,,,,,
200751,1610612751,Randy Foye,Randy Foye,200751,BKN,8793.0,147,2,302,306,87,86.0,34,608,3.0,6.0,,,,1.0,4.0,4.0,1.0,1.0,4.0,1.0,9.0,32.0,12.0,8.0,11,10.0,36.0,4.0,50,331,1.0,1.0,,2.0,1.0,2.0,13.0,,11.0,2.0,14.0,18.0,32.0,9.0,,10.0,9.0,19.0,5.0,7.0,47.0,,,9.0,8.0,,17.0,,17,3.0,3.0,,6.0,2.0,4.0,3.0,1.0,,9.0,4.0,3.0,,8.0,,6.0,,1.0,,4.0,,1.0,1.0,,1.0,1.0,1.0,11.0,87,2.0,0.125,0.125,0.6,0.2777777777777778,0.2777777777777778,0.7272727272727273,1.0,0.5,0.48936170212765956,1.0,0.36666666666666664,0.5,1.0,0.36666666666666664,0.7659574468085106,,,16.764705882352942,0.6666666666666666,,0.09090909090909091,,0.15789473684210525,,0.11724137931034483,,,,,,0.0625,0.2222222222222222,0.175,0.11764705882352941,1.0,0.1276595744680851,0.5,0.5,,0.0851063829787234,1.0,1.0,0.02127659574468085,1.0,1.0,,0.0851063829787234,0.6808510638297872,0.28125,0.28125,0.6666666666666666,,,,0.06666666666666667,,0.06666666666666667,0.8,0.8936170212765957,0.28125,0.5176851063829788,0.3496,0.5278933333333333,0.020833333333333332,0.08333333333333333,0.04,0.22,5.581818181818182,25.438888888888886,0.28807947019867547,1.0,,3.0,,3.0,12.0,4.0,,,,0.23076923076923078,,,0.25,0.25,0.25,,,0.25,,2.0,1.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,6299.0,105,7,222,219,69,80.0,28,441,5.0,9.0,,,1.0,3.0,1.0,4.0,5.0,7.0,3.0,2.0,2.0,2.0,1.0,11.0,20,3.0,5.0,15.0,46,235,2.0,2.0,,4.0,2.0,6.0,3.0,8.0,15.0,6.0,16.0,9.0,2.0,2.0,,8.0,4.0,12.0,3.0,7.0,28.0,2.0,1.0,2.0,3.0,,5.0,3.0,8,4.0,3.0,1.0,2.0,2.0,2.0,5.0,,,7.0,3.0,5.0,,11.0,,13.0,2.0,,2.0,17.0,1.0,8.0,3.0,1.0,1.0,3.0,3.0,15.0,69,1.0,0.2727272727272727,0.3,1.0,0.6,0.6,0.55,1.0,0.3333333333333333,0.62,0.6666666666666666,0.3888888888888889,0.696969696969697,0.6666666666666666,0.5769230769230769,0.2,,,16.0,0.2857142857142857,,0.04285714285714286,0.01694915254237288,0.0625,0.04878048780487805,0.049019607843137254,0.03,,0.034482758620689655,0.08333333333333333,,0.047619047619047616,0.06896551724137931,0.08333333333333333,,1.0,0.36,0.5555555555555556,0.5555555555555556,0.6,0.16,0.25,0.25,0.28,0.7142857142857143,0.7142857142857143,,0.12,0.08,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.56,1.0,0.533454,0.5281,0.5650111111111111,0.25,0.2962962962962963,0.08695652173913043,0.32608695652173914,8.760000000000002,24.839999999999996,0.3108108108108108,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,1.0,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.05555555555555555,0.3333333333333333,,1.0,,,,,,,,,True,,,,,,
202391,1610612751,Jeremy Lin,Jeremy Lin,202391,BKN,2601.0,43,-3,90,89,13,17.0,15,179,4.0,7.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,,,4.0,9.0,2.0,8.0,14,4.0,9.0,,28,98,1.0,1.0,,5.0,1.0,3.0,2.0,,5.0,2.0,14.0,6.0,9.0,4.0,2.0,5.0,1.0,6.0,,3.0,13.0,,1.0,5.0,3.0,,8.0,1.0,9,2.0,2.0,,3.0,1.0,3.0,1.0,,,4.0,,,,,,5.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,5.0,13,,0.125,0.14285714285714285,0.5,0.4444444444444444,0.4444444444444444,0.5714285714285714,1.0,0.3333333333333333,0.6086956521739131,0.8333333333333334,0.5,0.6086956521739131,0.8333333333333334,0.5,0.391304347826087,0.14285714285714285,0.2857142857142857,25.71428571428571,0.75,,0.12,0.043478260869565216,0.25,,0.17777777777777778,0.021739130434782608,0.1,,,0.14285714285714285,0.2222222222222222,,0.15384615384615385,0.42857142857142855,,0.30434782608695654,0.5714285714285714,0.8,0.25,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.17391304347826086,0.5,0.5,,,0.391304347826087,0.4444444444444444,0.4444444444444444,0.5,0.3333333333333333,1.0,,0.4,0.5,,0.4,0.6956521739130435,0.4444444444444444,0.5067217391304348,0.6028,0.42677,0.043478260869565216,0.07142857142857142,0.17857142857142858,0.17857142857142858,8.785714285714286,25.93333333333333,0.14444444444444443,,2.0,1.0,2.0,1.0,6.0,1.0,1.0,,,0.5,,0.1111111111111111,,,,,0.6666666666666666,0.5,2.0,2.0,,,,,,,,1.0,1.0,,,,0.5,,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,
203930,1610612751,Sean Kilpatrick,Sean Kilpatrick,203930,BKN,13455.0,224,-69,466,470,126,165.0,55,936,23.0,34.0,2.0,3.0,12.0,16.0,8.0,21.0,7.0,17.0,10.0,3.0,11.0,29.0,10.0,38.0,72,14.0,39.0,26.0,144,579,3.0,4.0,1.0,10.0,12.0,24.0,13.0,9.0,45.0,30.0,46.0,33.0,29.0,11.0,8.0,8.0,15.0,23.0,10.0,7.0,61.0,,2.0,14.0,20.0,,34.0,2.0,36,7.0,7.0,,14.0,,6.0,4.0,1.0,,18.0,7.0,3.0,,12.0,,26.0,1.0,,,35.0,5.0,17.0,1.0,1.0,,1.0,1.0,45.0,126,2.0,0.39473684210526316,0.40540540540540543,0.7857142857142857,0.358974358974359,0.358974358974359,0.5277777777777778,0.75,0.5,0.5315315315315315,0.75,0.4864864864864865,0.5714285714285714,0.7142857142857143,0.5487804878048781,0.35135135135135137,0.1111111111111111,0.17647058823529413,27.63915547024952,0.7777777777777778,,0.17391304347826086,0.017699115044247787,0.19718309859154928,,0.1827956989247312,0.009433962264150943,,,,0.15789473684210525,0.1111111111111111,0.24390243902439024,0.18181818181818182,0.25,1.0,0.3063063063063063,0.6764705882352942,0.8214285714285714,0.43478260869565216,0.1891891891891892,0.38095238095238093,0.38095238095238093,0.15315315315315314,0.4117647058823529,0.4666666666666667,0.14285714285714285,0.09009009009009009,0.26126126126126126,0.3793103448275862,0.3793103448275862,0.7272727272727273,0.5,0.6666666666666666,0.5,0.43243243243243246,0.75,0.08108108108108109,0.2702702702702703,0.6576576576576577,0.3793103448275862,0.4940418181818182,0.46379000000000004,0.5157263888888889,0.13821138211382114,0.20238095238095238,0.06944444444444445,0.3125,7.654166666666665,25.115384615384613,0.2703862660944206,3.0,2.0,3.0,2.0,4.0,9.0,5.0,1.0,3.0,3.0,0.3076923076923077,,0.02040816326530612,0.5,0.3,0.3,1.0,0.3333333333333333,0.3,2.0,,1.0,8.0,2.0,1.0,,0.11764705882352941,1.0,1.0,1.0,,,,0.5,,,0.5,1.0,0.3333333333333333,,,1.0,1.0,,,,0.05405405405405406,,1.0,,1.0,,,,,,,,True,,,,,,
