EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Steals,BadPassSteals,Offensive Fouls Drawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedAtRim,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfOReb,Charge Fouls Drawn,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,BlockingFoulsDrawn,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangePctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockingFouls,Clear Path Fouls,Offensive Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,3SecondViolations,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3
1626144,1610612743,Emmanuel Mudiay,Emmanuel Mudiay,1626144,DEN,2076.0,35,-6.0,73,81,31.0,38,12,154,5.0,7.0,1.0,2.0,2.0,1.0,3.0,3.0,10.0,1.0,2.0,4.0,6.0,10.0,3.0,10.0,5.0,26.0,85,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,13.0,4.0,8.0,9.0,10.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,1,1.0,2,3.0,1.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,4.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,13.0,31.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3,0.5,0.3,0.6,0.6666666666666666,0.525,0.7142857142857143,0.5652173913043478,0.25,0.7222222222222222,0.5,0.1,0.14285714285714285,31.03448275862069,0.75,0.045454545454545456,0.05,0.03225806451612903,0.02631578947368421,0.2,0.14285714285714285,0.35,0.7142857142857143,0.8333333333333334,0.2,0.15,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3,0.3,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.5714285714285714,0.5,0.85,0.3,0.5399725,0.51145,0.5497285714285713,0.13636363636363635,0.25,0.07692307692307693,0.5,3.5799999999999996,25.4,0.4246575342465753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,1265.0,21,10.0,47,46,21.0,20,5,93,,1.0,,,1.0,,1.0,,2.0,1.0,,,1.0,5.0,1.0,5.0,4.0,9.0,37,,1.0,,,,2.0,,1.0,3.0,3.0,,2.0,3.0,2.0,,,1.0,1.0,,,1.0,2.0,,2.0,2,,2,,,,,,,3.0,3.0,,4.0,6.0,,2.0,1.0,,,,3.0,21.0,,1.0,,,1.0,0.2,,0.2,0.2,,0.25,,0.34615384615384615,,0.3,0.5,,,25.0,,0.125,,0.1,,,0.4,0.1,,,,0.1,,,,0.2,,,,,1.0,0.3333333333333333,,,,0.6,,0.513695,,0.5244333333333334,0.16666666666666666,0.2857142857142857,,0.3333333333333333,13.160000000000002,24.4,0.44680851063829785,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
202087,1610612743,Alonzo Gee,Alonzo Gee,202087,DEN,5363.0,89,-18.0,184,199,79.0,87,20,383,3.0,7.0,1.0,1.0,2.0,,3.0,,1.0,,,1.0,3.0,11.0,,3.0,5.0,11.0,217,3.0,,1.0,1.0,1.0,2.0,,3.0,1.0,3.0,4.0,2.0,,,,2.0,2.0,6.0,1.0,,1.0,16.0,2.0,7.0,11,4.0,15,1.0,1.0,3.0,,4.0,1.0,3.0,14.0,1.0,6.0,9.0,1.0,4.0,1.0,1.0,,1.0,3.0,79.0,6.0,,0.6666666666666666,0.6666666666666666,,,,,0.2727272727272727,0.5,0.21428571428571427,0.2,0.3055555555555556,0.1,0.3,0.21428571428571427,0.18181818181818182,0.14285714285714285,10.679611650485437,0.25,0.11290322580645161,0.03636363636363636,0.09523809523809523,0.046511627906976744,,0.14285714285714285,0.5,0.42857142857142855,0.5,0.6666666666666666,0.21428571428571427,,,,0.07142857142857142,,,,0.3333333333333333,,0.4,0.5,0.2,,0.7142857142857143,,0.5844346153846154,0.4627666666666667,0.6535124999999999,0.23529411764705882,0.2857142857142857,0.09090909090909091,0.2727272727272727,4.763636363636365,29.833333333333332,0.42934782608695654,,1.0,,2.0,2.0,5.0,2.0,,0.07142857142857142,,,0.14285714285714285,,,,0.4,1.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.3,0.045454545454545456,0.06451612903225806,0.08,0.043478260869565216,0.125,0.05,0.14285714285714285,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,1571.0,26,-22.0,51,59,19.0,26,6,110,1.0,6.0,2.0,,2.0,,,,,,,,1.0,6.0,,,1.0,3.0,76,2.0,,,,,2.0,,,1.0,1.0,2.0,,,,,1.0,,1.0,,,,3.0,2.0,3.0,5,2.0,7,,,,,,,5.0,5.0,,4.0,2.0,,,1.0,1.0,,1.0,1.0,19.0,,1.0,1.0,1.0,,,,,0.16666666666666666,,0.16666666666666666,,0.21428571428571427,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,12.06896551724138,,0.14285714285714285,0.14285714285714285,0.15384615384615385,0.08333333333333333,,,1.0,0.16666666666666666,0.2,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,0.5754333333333334,0.47614999999999996,0.4889,,,,0.3333333333333333,1.7999999999999998,,0.37254901960784315,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.5,0.2,,0.2857142857142857,,,0.1111111111111111,0.2857142857142857,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,3096.0,52,16.0,110,115,54.0,45,11,225,3.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,,,,7.0,14.0,2.0,3.0,6.0,26.0,104,3.0,,,4.0,3.0,4.0,,,2.0,8.0,10.0,4.0,6.0,2.0,1.0,1.0,5.0,9.0,5.0,,,22.0,2.0,8.0,10,2.0,12,1.0,1.0,,,1.0,1.0,3.0,6.0,,8.0,8.0,,2.0,2.0,5.0,1.0,5.0,8.0,54.0,,2.0,0.7142857142857143,0.8333333333333334,1.0,0.6666666666666666,,0.6666666666666666,0.5,0.75,0.5882352941176471,0.75,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.17647058823529413,0.07142857142857142,0.2,18.0327868852459,1.0,0.2,0.05263157894736842,0.19607843137254902,0.037037037037037035,,0.13333333333333333,0.29411764705882354,0.6,0.75,0.6666666666666666,0.23529411764705882,0.5,0.5,0.5,0.11764705882352941,0.5,0.5,1.0,0.6666666666666666,,0.25,1.0,,,0.47058823529411764,0.5,0.4698794117647059,0.534,0.418175,0.10526315789473684,0.125,0.15384615384615385,0.3076923076923077,9.385714285714286,24.3,0.4909090909090909,2.0,5.0,1.0,1.0,,,,,0.29411764705882354,0.4,0.4,0.058823529411764705,1.0,1.0,1.0,,,4.0,3.0,1.0,,2.0,,,,2.0,3.0,3.0,,,0.18181818181818182,,,,,0.2857142857142857,0.18181818181818182,0.4,,,3.0,,,,,0.6,2.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,3990.0,66,-20.0,138,141,59.0,55,16,279,7.0,13.0,,3.0,4.0,1.0,1.0,5.0,9.0,,2.0,4.0,8.0,18.0,6.0,13.0,8.0,42.0,167,,,1.0,1.0,3.0,6.0,2.0,4.0,5.0,17.0,8.0,8.0,12.0,9.0,5.0,,1.0,2.0,1.0,,,5.0,3.0,3.0,6,3.0,9,2.0,2.0,2.0,,4.0,2.0,3.0,5.0,,8.0,10.0,1.0,3.0,1.0,1.0,,2.0,17.0,59.0,,1.0,0.5,0.5,0.6666666666666666,0.46153846153846156,0.5,0.46153846153846156,0.4444444444444444,0.5,0.5483870967741935,0.6,0.6,0.5,0.7083333333333334,0.41935483870967744,,,25.161290322580644,0.5,0.07142857142857142,0.075,0.07142857142857142,0.04838709677419355,0.09090909090909091,0.2,0.41935483870967744,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.03225806451612903,1.0,1.0,,0.2903225806451613,0.5555555555555556,0.5555555555555556,0.6,,,0.4,0.75,0.4,0.5,0.8387096774193549,0.5555555555555556,0.5158967741935484,,0.51393,0.11764705882352941,0.15,0.023809523809523808,0.40476190476190477,5.327777777777778,24.846153846153847,0.427536231884058,,4.0,1.0,4.0,,1.0,,,0.12903225806451613,,,0.12903225806451613,0.25,0.25,1.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,0.3333333333333333,0.07142857142857142,,0.047619047619047616,,,,,,1.0,,1.0,,,0.125,0.058823529411764705,0.5,,,,,1.0,,,0.125,,,,6.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1627823,1610612743,Juan Hernangomez,Juan Hernangomez,1627823,DEN,1235.0,21,-3.0,43,43,21.0,20,6,86,1.0,1.0,,1.0,1.0,,,1.0,2.0,,,1.0,1.0,1.0,2.0,4.0,1.0,9.0,43,,,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,,6.0,2.0,1.0,,1.0,1.0,1.0,,,2.0,,1.0,3,2.0,5,,,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,3.0,21.0,,1.0,1.0,1.0,1.0,0.5,,0.5,1.0,1.0,0.8,0.5,0.75,0.5,0.5,0.8,,,14.285714285714286,,0.08333333333333333,,0.125,0.09523809523809523,,,0.2,1.0,1.0,1.0,,,,,0.4,0.5,0.5,1.0,,,0.5,1.0,0.5,,1.0,0.5,0.55691,,0.587375,,,0.1111111111111111,0.3333333333333333,1.3,24.275,0.4883720930232558,,,1.0,2.0,,1.0,1.0,,,,,0.4,0.5,0.5,1.0,,,,,,2.0,1.0,1.0,,1.0,,1.0,,,0.3333333333333333,0.25,0.25,,0.3333333333333333,,,0.2,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,2131.0,36,-28.0,67,80,36.0,47,6,147,2.0,4.0,,2.0,2.0,5.0,6.0,,1.0,,,1.0,11.0,15.0,1.0,2.0,7.0,32.0,102,,,,,6.0,7.0,,1.0,4.0,16.0,10.0,12.0,3.0,1.0,,1.0,,3.0,,,,9.0,,3.0,8,,8,,,1.0,,1.0,1.0,2.0,3.0,,3.0,7.0,,,2.0,,,,16.0,36.0,1.0,2.0,0.45454545454545453,0.45454545454545453,1.0,0.5,,0.5,0.7333333333333333,0.8571428571428571,0.7352941176470589,0.75,0.8,,0.8,0.11764705882352941,0.06666666666666667,0.25,28.37837837837838,,0.10714285714285714,,0.15789473684210525,,,0.25,0.23529411764705882,0.5,0.6666666666666666,1.0,0.35294117647058826,0.8333333333333334,0.8333333333333334,0.4,0.058823529411764705,,,,,,0.25,1.0,0.125,,0.35294117647058826,,0.4731970588235294,,0.49660625,0.05555555555555555,,,0.5,9.5,25.05,0.5373134328358209,4.0,5.0,1.0,1.0,,,,,0.29411764705882354,0.8,0.8,0.058823529411764705,1.0,1.0,1.0,,,3.0,1.0,2.0,,3.0,2.0,,,,,,,0.5,0.3,,,,,,0.08333333333333333,,,,,,,0.375,,,,,,,,,,,0.25,,,,,1.0,1.0,,,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201589,1610612743,Darrell Arthur,Darrell Arthur,201589,DEN,1338.0,22,8.0,48,52,18.0,16,5,100,1.0,1.0,1.0,,,,,,1.0,,,1.0,2.0,4.0,1.0,2.0,,7.0,50,1.0,,,2.0,1.0,1.0,1.0,2.0,,5.0,2.0,2.0,3.0,1.0,,,,,,,,,1.0,1.0,3,1.0,4,1.0,1.0,,,1.0,,2.0,3.0,,,,,,,,,,5.0,18.0,,,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5833333333333334,0.8333333333333334,0.5833333333333334,1.0,0.8333333333333334,0.3333333333333333,,,13.20754716981132,1.0,0.07692307692307693,0.0625,0.13043478260869565,0.047619047619047616,0.16666666666666666,,0.16666666666666666,1.0,1.0,,,,,,0.16666666666666666,,,,1.0,,,,0.3333333333333333,,0.5,,0.45160833333333333,0.4152,0.48678333333333335,,,0.2857142857142857,0.7142857142857143,13.725,24.75,0.375,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,2.0,,,,,,,,,0.2,,,,,,1.0,0.4,,,,,,,,,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,568.0,9,-4.0,18,24,11.0,16,2,42,,1.0,1.0,,1.0,,,,2.0,,,1.0,,1.0,,2.0,,,28,1.0,,,,,1.0,,1.0,,,,,,2.0,,,1.0,1.0,1.0,,,2.0,2.0,2.0,3,2.0,5,,,,,,,,,,1.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,0.6666666666666666,,,14.285714285714286,,0.2857142857142857,0.5,0.2,0.2222222222222222,1.0,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,1.0,,0.5,,0.5,,1.0,,0.44691666666666663,0.3818,0.46209999999999996,,,,,3.1,25.8,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
