EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,Charge Fouls Drawn,LongMidRangePctBlocked,SecondChanceCorner3Frequency,FTOffRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,HeaveMakes,OffensiveGoaltends,on
1626169,1610612765,Stanley Johnson,Stanley Johnson,1626169,DET,51038.0,851,42.0,1661,1685,374,388,207,3346,23.0,35,4.0,6.0,6.0,7,15.0,44.0,14.0,55.0,9.0,24.0,2.0,8.0,23.0,66.0,1.0,5.0,4.0,12.0,52.0,134,32.0,90.0,18.0,218,1777,6.0,15,1.0,5.0,1.0,16.0,12.0,25,6.0,20.0,4.0,46,42.0,62.0,90.0,6.0,6.0,1.0,65.0,23.0,11.0,2.0,48.0,14.0,62.0,10.0,4.0,27.0,13.0,8.0,138.0,11.0,12.0,38.0,55.0,3.0,96.0,23.0,119,7.0,35.0,22.0,13.0,23.0,7.0,13.0,23.0,2.0,10.0,5.0,4.0,46.0,5.0,9.0,39.0,2.0,77.0,3.0,2.0,33.0,3.0,2.0,29.0,7.0,16.0,2.0,12.0,1.0,1.0,2.0,2.0,8.0,13.0,7.0,1.0,45,371,4.0,1.0,0.40384615384615385,0.42857142857142855,0.9375,0.35555555555555557,0.2,0.3,0.3595505617977528,0.3880597014925373,0.4,0.48,0.44642857142857145,0.375,0.4666666666666667,0.46382978723404256,0.4,0.4791666666666667,0.4017857142857143,0.022222222222222223,0.08208955223880597,0.14285714285714285,0.13636363636363635,0.08333333333333333,14.773922187171399,0.5,0.10344827586206896,0.11387163561076605,0.021052631578947368,0.1347517730496454,0.046218487394957986,0.12156862745098039,0.028465346534653466,0.0196078431372549,0.027522935779816515,0.01507537688442211,0.042328042328042326,0.061224489795918366,0.06722689075630252,0.12380952380952381,0.13636363636363635,0.14553990610328638,0.10144927536231885,0.056910569105691054,0.5384615384615384,0.15625,0.6571428571428571,0.7666666666666667,0.30434782608695654,0.19642857142857142,0.3409090909090909,0.39473684210526316,0.5333333333333333,0.24553571428571427,0.2545454545454545,0.2545454545454545,0.42857142857142855,0.10714285714285714,0.375,0.4090909090909091,1.0,0.29464285714285715,0.3484848484848485,0.3484848484848485,0.9130434782608695,0.3,0.6666666666666666,0.25,0.2,1.0,0.15555555555555556,0.8571428571428571,0.17777777777777778,0.25,0.26666666666666666,0.3333333333333333,0.5580357142857143,0.35384615384615387,0.4817653153153154,0.4922923076923077,0.48412666666666654,0.06866952789699571,0.11188811188811189,0.07339449541284404,0.21100917431192662,10.740298507462683,25.67555555555555,0.2251655629139073,,,,,,,,,,,,,,,,,,,,,,,True
1626199,1610612765,Darrun Hilliard,Darrun Hilliard,1626199,DET,9577.0,160,2.0,311,312,49,61,34,623,6.0,8,,,2.0,2,5.0,10.0,6.0,18.0,1.0,6.0,1.0,3.0,3.0,14.0,,,,1.0,17.0,36,4.0,20.0,8.0,54,328,1.0,3,,1.0,,2.0,2.0,4,1.0,4.0,,7,16.0,18.0,9.0,3.0,,,14.0,3.0,2.0,,8.0,6.0,14.0,2.0,4.0,3.0,2.0,3.0,34.0,,,4.0,7.0,1.0,12.0,,12,,4.0,3.0,1.0,8.0,3.0,7.0,5.0,,1.0,,1.0,13.0,2.0,3.0,10.0,,22.0,,,11.0,2.0,,8.0,2.0,5.0,,1.0,,,1.0,,,1.0,1.0,,7,49,2.0,,0.47058823529411764,0.47058823529411764,0.75,0.2,,0.25,0.2,0.4722222222222222,0.3333333333333333,0.5,0.4107142857142857,0.25,0.4375,0.4576271186440678,0.25,0.4375,0.35714285714285715,,0.05555555555555555,,0.1,,20.571428571428573,0.6153846153846154,0.25,0.07526881720430108,,0.08,,0.07692307692307693,,,,,,,0.14285714285714285,0.06451612903225806,0.029411764705882353,0.07894736842105263,0.08333333333333333,,1.0,0.14285714285714285,0.75,0.75,0.8333333333333334,0.17857142857142858,0.5,0.5555555555555556,0.2,0.32142857142857145,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.10714285714285714,0.16666666666666666,0.16666666666666666,1.0,0.25,0.21428571428571427,0.21428571428571427,0.6666666666666666,,,,,,0.25,1.0,0.375,0.3333333333333333,0.125,,0.5,0.21428571428571427,0.5075745454545454,0.3890125,0.6032642857142857,0.0847457627118644,0.1282051282051282,0.037037037037037035,0.12962962962962962,12.077777777777778,25.695000000000004,0.15755627009646303,1.0,2.0,0.05555555555555555,0.25,,,,,,,,,,,,,,,,,,,True
1626246,1610612765,Boban Marjanovic,Boban Marjanovic,1626246,DET,8691.0,145,22.0,292,294,93,91,38,586,21.0,29,8.0,12.0,7.0,10,12.0,33.0,,,,,,,,,,,,,33.0,62,,,15.0,81,304,8.0,14,,,9.0,25.0,9.0,17,,,11.0,29,44.0,22.0,,,12.0,,,,6.0,,5.0,,5.0,,,4.0,,1.0,10.0,4.0,19.0,15.0,26.0,2.0,43.0,24.0,67,4.0,3.0,2.0,1.0,4.0,,2.0,3.0,,2.0,,,7.0,2.0,4.0,4.0,,10.0,,1.0,22.0,1.0,,19.0,5.0,10.0,2.0,9.0,,,3.0,,6.0,9.0,6.0,,29,93,,2.0,0.6666666666666666,0.8148148148148148,,,,,,0.532258064516129,0.5714285714285714,0.5294117647058824,0.532258064516129,0.5714285714285714,0.5294117647058824,0.5869565217391305,0.6944444444444444,0.6590909090909091,,,0.0967741935483871,0.13793103448275862,0.06060606060606061,,22.551928783382788,0.5714285714285714,0.5,0.3023255813953488,0.18627450980392157,0.3191489361702128,0.0851063829787234,0.3082706766917293,0.15436241610738255,0.2692307692307692,0.15217391304347827,0.16666666666666666,0.10526315789473684,,0.34782608695652173,0.2926829268292683,0.2727272727272727,0.375,0.2,0.18181818181818182,0.6666666666666666,0.46774193548387094,0.7241379310344828,0.84,0.6190476190476191,0.532258064516129,0.36363636363636365,0.3870967741935484,0.75,,,,,,,,,,,,,0.8571428571428571,0.6666666666666666,,,,0.5882352941176471,0.7,,,,,0.46774193548387094,,0.4784967741935484,0.5535307692307693,0.4830294117647058,0.14925373134328357,0.14925373134328357,0.30864197530864196,0.35802469135802467,4.554838709677418,,0.3184931506849315,,,,,1.0,1.0,3.0,2.0,0.14285714285714285,,,,,,,,,,,,,,True
1627771,1610612765,Michael Gbinije,Michael Gbinije,1627771,DET,296.0,5,-3.0,9,10,9,10,1,19,1.0,2,1.0,1.0,1.0,2,,,,,,,,,,,,,,,1.0,2,,,,2,13,1.0,1,,,,2.0,1.0,2,,,,2,,2.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,,,20.0,,,,0.25,,,,0.25,1.0,,,,,,,,,,1.0,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,0.5,,,,,1.0,,0.64375,0.6325,0.64375,,,1.0,1.0,1.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,True
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,153984.0,2566,1.0,5070,5060,1100,1078,582,10130,164.0,244,21.0,36.0,35.0,57,152.0,318.0,86.0,187.0,28.0,82.0,8.0,24.0,81.0,232.0,3.0,11.0,12.0,40.0,402.0,749,109.0,314.0,190.0,1321,5463,35.0,68,6.0,25.0,15.0,103.0,78.0,141,20.0,64.0,53.0,269,404.0,400.0,324.0,3.0,34.0,2.0,230.0,81.0,44.0,2.0,92.0,50.0,142.0,33.0,17.0,45.0,29.0,18.0,334.0,13.0,45.0,100.0,228.0,25.0,353.0,63.0,416,19.0,60.0,39.0,21.0,57.0,10.0,25.0,39.0,10.0,32.0,2.0,2.0,96.0,6.0,19.0,77.0,2.0,133.0,6.0,7.0,164.0,4.0,4.0,226.0,27.0,105.0,15.0,38.0,1.0,,22.0,3.0,13.0,39.0,25.0,6.0,267,1093,14.0,12.0,0.5024875621890548,0.5246753246753246,0.9908256880733946,0.3471337579617834,0.24,0.3125,0.34935897435897434,0.5367156208277704,0.5147058823529411,0.5531914893617021,0.5319849482596425,0.4731182795698925,0.526829268292683,0.5665514261019879,0.515,0.5732758620689655,0.2953904045155221,0.006369426751592357,0.05874499332443257,0.0942622950819672,0.06289308176100629,0.012195121951219513,21.825465946699182,0.59375,0.23148148148148148,0.15009874917709018,0.02664298401420959,0.11976047904191617,0.016905071521456438,0.1393372982158029,0.023596419853539462,0.0430327868852459,0.02599388379204893,0.012797074954296161,0.014900662251655629,0.024242424242424242,0.13333333333333333,0.1658119658119658,0.14669421487603307,0.11708860759493671,0.12807881773399016,0.037848605577689244,0.6410256410256411,0.2295390404515522,0.6721311475409836,0.7420814479638009,0.5975609756097561,0.2991533396048918,0.4779874213836478,0.5100671140939598,0.3815789473684211,0.17591721542803387,0.45989304812834225,0.46236559139784944,0.5348837209302325,0.07714016933207903,0.34146341463414637,0.345679012345679,1.0,0.21825023518344308,0.34913793103448276,0.35064935064935066,0.9876543209876543,0.3870967741935484,0.5833333333333334,0.11827956989247312,0.2727272727272727,1.0,0.2780487804878049,0.6140350877192983,0.11707317073170732,0.3333333333333333,0.1951219512195122,0.3,0.5249294449670743,0.3521739130434783,0.4997319339622642,0.5033367088607593,0.5039007389162561,0.09281961471103327,0.12696493349455865,0.07797123391370174,0.2036336109008327,8.23551401869159,25.247133757961784,0.21696252465483234,14.0,1.0,0.0053475935828877,0.15053763440860216,5.0,4.0,9.0,,0.034482758620689655,3.0,10.0,1.0,1.0,3.0,0.004310344827586207,0.23809523809523808,0.21428571428571427,1.0,0.0031746031746031746,,,,True
202397,1610612765,Ish Smith,Ish Smith,202397,DET,83941.0,1399,70.0,2769,2775,664,645,325,5544,89.0,173,3.0,10.0,26.0,50,49.0,111.0,79.0,168.0,9.0,19.0,,1.0,10.0,56.0,1.0,3.0,2.0,20.0,217.0,452,19.0,75.0,53.0,544,2993,12.0,25,1.0,5.0,,27.0,60.0,117,2.0,21.0,18.0,144,54.0,380.0,48.0,9.0,2.0,4.0,52.0,10.0,23.0,1.0,193.0,111.0,304.0,76.0,35.0,101.0,53.0,39.0,719.0,5.0,9.0,67.0,87.0,,154.0,14.0,168,5.0,46.0,26.0,20.0,69.0,6.0,41.0,20.0,,28.0,,8.0,89.0,3.0,21.0,55.0,2.0,100.0,3.0,1.0,81.0,3.0,2.0,79.0,5.0,34.0,8.0,20.0,5.0,3.0,7.0,3.0,10.0,25.0,19.0,,143,662,13.0,7.0,0.12442396313364056,0.125,0.8421052631578947,0.25333333333333335,0.2,0.09523809523809523,0.2676056338028169,0.48008849557522126,0.48,0.5128205128205128,0.4658444022770398,0.45,0.45652173913043476,0.48226950354609927,0.45,0.4645161290322581,0.14231499051233396,0.013333333333333334,0.05088495575221239,0.09826589595375723,0.04504504504504504,,20.717005076142133,0.7752808988764045,,0.10034602076124567,0.009625668449197862,0.15192743764172337,0.012853470437017995,0.11773700305810397,0.010574018126888218,0.010101010101010102,0.009287925696594427,0.009523809523809525,0.016286644951140065,,0.09126984126984126,0.09580838323353294,0.11387900355871886,0.1572700296735905,0.1346153846153846,0.020080321285140562,0.76,0.32827324478178366,0.5144508670520231,0.5705128205128205,0.12359550561797752,0.21062618595825428,0.44144144144144143,0.46226415094339623,0.061224489795918366,0.3187855787476281,0.47023809523809523,0.47305389221556887,0.16455696202531644,0.036053130929791274,0.47368421052631576,0.47368421052631576,1.0,0.1062618595825427,0.17857142857142858,0.18181818181818182,0.7,0.3333333333333333,0.3,0.1,0.3333333333333333,1.0,0.36231884057971014,0.52,0.007246376811594203,,0.14492753623188406,0.1,0.47058823529411764,0.19230769230769232,0.4839842610364683,0.4794500000000001,0.4701210526315789,0.06115107913669065,0.07068607068607069,0.04963235294117647,0.2647058823529412,9.025,27.12,0.23979776092452149,2.0,3.0,0.005952380952380952,0.06666666666666667,,2.0,2.0,,,,,,2.0,1.0,0.017857142857142856,,,,,,,,True
203484,1610612765,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DET,98573.0,1643,-43.0,3267,3248,797,765,373,6515,53.0,94,3.0,13.0,11.0,21,25.0,78.0,53.0,129.0,28.0,60.0,5.0,11.0,75.0,218.0,6.0,13.0,21.0,76.0,131.0,301,103.0,278.0,117.0,688,3610,11.0,30,8.0,15.0,4.0,50.0,24.0,64,26.0,87.0,36.0,162,136.0,126.0,252.0,57.0,6.0,6.0,212.0,75.0,18.0,1.0,89.0,40.0,129.0,34.0,6.0,52.0,24.0,13.0,298.0,6.0,28.0,64.0,56.0,4.0,124.0,35.0,159,12.0,53.0,34.0,19.0,38.0,8.0,22.0,17.0,4.0,16.0,,1.0,55.0,2.0,11.0,38.0,3.0,83.0,1.0,3.0,95.0,1.0,2.0,141.0,6.0,35.0,7.0,8.0,1.0,1.0,6.0,,2.0,9.0,4.0,1.0,160,793,9.0,6.0,0.5190839694656488,0.53125,0.8155339805825242,0.37050359712230213,0.5333333333333333,0.2988505747126437,0.3786764705882353,0.43521594684385384,0.36666666666666664,0.375,0.4930915371329879,0.5111111111111111,0.41721854304635764,0.5363924050632911,0.5319148936170213,0.47619047619047616,0.48013816925734026,0.0035971223021582736,0.059800664451827246,0.11702127659574468,0.0641025641025641,,18.633034987794957,0.6909090909090909,0.05128205128205128,0.057911065149948295,0.026515151515151516,0.12307692307692308,0.011673151750972763,0.08069939475453934,0.02165605095541401,0.025974025974025976,0.034229828850855744,0.017699115044247787,0.004889975550122249,0.0380952380952381,0.05519480519480519,0.03235294117647059,0.0877742946708464,0.12020460358056266,0.13178294573643412,0.038338658146964855,0.4444444444444444,0.16234887737478412,0.5638297872340425,0.6385542168674698,0.5849056603773585,0.13471502590673576,0.32051282051282054,0.3424657534246575,0.56,0.22279792746113988,0.4108527131782946,0.41732283464566927,0.4339622641509434,0.10362694300518134,0.4666666666666667,0.4666666666666667,0.8928571428571429,0.3765112262521589,0.3440366972477064,0.3456221198156682,0.7866666666666666,0.28888888888888886,0.23076923076923078,0.28888888888888886,0.46153846153846156,0.8333333333333334,0.1390728476821192,0.5238095238095238,0.0728476821192053,0.45454545454545453,0.5033112582781457,0.27631578947368424,0.6424870466321243,0.35377358490566035,0.5117624999999999,0.46085694444444436,0.4979633561643836,0.0848,0.10606060606060606,0.07267441860465117,0.23546511627906977,10.348504983388706,25.777338129496396,0.24395469850015306,2.0,4.0,0.015503875968992248,0.044444444444444446,1.0,1.0,1.0,,0.009523809523809525,2.0,11.0,18.0,,,0.0045871559633027525,,1.0,1.0,0.061016949152542375,1.0,,,True
203493,1610612765,Reggie Bullock,Reggie Bullock,203493,DET,17855.0,298,60.0,599,595,116,113,71,1194,12.0,20,1.0,1.0,1.0,2,,1.0,3.0,13.0,8.0,17.0,3.0,5.0,14.0,35.0,,,1.0,8.0,15.0,34,22.0,52.0,4.0,100,574,1.0,3,2.0,2.0,1.0,9.0,1.0,3,4.0,13.0,,14,22.0,8.0,66.0,,,,35.0,14.0,1.0,,13.0,8.0,21.0,5.0,3.0,8.0,5.0,,50.0,1.0,5.0,22.0,19.0,,41.0,6.0,47,2.0,8.0,8.0,,5.0,,4.0,1.0,,1.0,,,6.0,,,5.0,1.0,11.0,,1.0,8.0,1.0,,5.0,1.0,3.0,,3.0,,,2.0,,1.0,3.0,2.0,,14,116,2.0,,0.7333333333333333,0.7333333333333333,1.0,0.4230769230769231,1.0,0.3076923076923077,0.4230769230769231,0.4411764705882353,0.3333333333333333,0.3333333333333333,0.5581395348837209,0.8,0.4375,0.5681818181818182,0.75,0.4375,0.6046511627906976,,0.029411764705882353,0.05,,,13.742690058479532,0.8333333333333334,,0.10270270270270271,0.024630541871921183,0.20952380952380953,0.010101010101010102,0.1413793103448276,0.019867549668874173,0.03225806451612903,0.027777777777777776,0.014492753623188406,0.012987012987012988,,0.05454545454545454,0.13414634146341464,0.10416666666666667,0.22077922077922077,0.17857142857142858,0.0425531914893617,0.6666666666666666,0.23255813953488372,0.6,0.631578947368421,0.8333333333333334,0.011627906976744186,,,,0.1511627906976744,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.19767441860465115,0.47058823529411764,0.47058823529411764,1.0,0.4069767441860465,0.4,0.4,1.0,0.2,1.0,,,,0.125,0.5,0.3125,0.6,0.5,0.125,0.8372093023255814,0.4,0.5568593023255816,0.57155,0.549303125,0.03409090909090909,0.08333333333333333,0.09,0.14,7.485294117647059,25.167307692307688,0.19365609348914858,2.0,,,0.4,,,3.0,,,2.0,,,,,,,1.0,1.0,,,,,True
2757,1610612765,Beno Udrih,Beno Udrih,2757,DET,17662.0,294,67.0,578,576,108,136,53,1154,15.0,25,,,1.0,3,17.0,29.0,24.0,41.0,1.0,2.0,,,3.0,12.0,,,1.0,3.0,56.0,95,4.0,14.0,17.0,141,555,1.0,3,,,,2.0,7.0,15,1.0,3.0,6.0,23,12.0,100.0,6.0,6.0,,3.0,9.0,3.0,8.0,,52.0,17.0,69.0,15.0,2.0,31.0,12.0,9.0,155.0,1.0,1.0,14.0,17.0,,31.0,2.0,33,1.0,9.0,7.0,2.0,14.0,1.0,11.0,4.0,2.0,3.0,,1.0,18.0,,2.0,8.0,1.0,13.0,,,19.0,3.0,1.0,18.0,2.0,7.0,2.0,,,,,,,,,,23,104,1.0,2.0,0.10714285714285714,0.10714285714285714,0.5,0.2857142857142857,,0.3333333333333333,0.36363636363636365,0.5894736842105263,0.3333333333333333,0.4666666666666667,0.5688073394495413,0.3333333333333333,0.4722222222222222,0.5991379310344828,0.3333333333333333,0.5476190476190477,0.12844036697247707,,0.08421052631578947,0.2,0.06896551724137931,,21.069182389937104,0.7777777777777778,,0.09770114942528736,0.005555555555555556,0.11764705882352941,0.013333333333333334,0.10580204778156997,0.00784313725490196,,0.014084507042253521,,0.017241379310344827,,0.10416666666666667,0.10810810810810811,0.07692307692307693,0.10465116279069768,0.15151515151515152,0.02702702702702703,,0.22935779816513763,0.6,0.75,0.13333333333333333,0.26605504587155965,0.5862068965517241,0.6296296296296297,0.23529411764705882,0.3761467889908257,0.5853658536585366,0.6,,0.01834862385321101,0.5,0.5,1.0,0.11009174311926606,0.25,0.25,0.3333333333333333,,,,,,0.16666666666666666,0.3333333333333333,,,0.16666666666666666,0.3333333333333333,0.3577981651376147,0.3333333333333333,0.46886809523809514,0.4087,0.4403166666666667,0.06140350877192982,0.07,0.014184397163120567,0.16312056737588654,10.76947368421053,33.1,0.18685121107266436,,1.0,0.024390243902439025,,,,2.0,,,,2.0,,,,,,,,,,,,True
203083,1610612765,Andre Drummond,Andre Drummond,203083,DET,93011.0,1550,-145.0,3038,3015,504,504,371,6053,206.0,305,89.0,134.0,27.0,46,98.0,243.0,,8.0,,,,,2.0,6.0,,,,3.0,304.0,556,2.0,6.0,92.0,706,3394,106.0,165,,,28.0,240.0,41.0,80,,3.0,35.0,117,368.0,240.0,,6.0,126.0,4.0,1.0,1.0,40.0,,38.0,24.0,62.0,17.0,7.0,19.0,5.0,14.0,148.0,38.0,165.0,151.0,323.0,35.0,509.0,205.0,714,21.0,80.0,56.0,24.0,44.0,11.0,19.0,51.0,5.0,25.0,,5.0,95.0,9.0,13.0,69.0,7.0,155.0,2.0,19.0,189.0,5.0,,228.0,24.0,97.0,29.0,55.0,1.0,,28.0,1.0,26.0,56.0,37.0,8.0,117,504,11.0,15.0,0.6052631578947368,0.7634854771784232,,0.3333333333333333,,,0.5,0.5467625899280576,0.6424242424242425,0.5125,0.5462633451957295,0.6424242424242425,0.4939759036144578,0.5316265060240963,0.6030150753768844,0.468,0.010676156583629894,,0.07194244604316546,0.07213114754098361,0.07407407407407407,,21.91108545034642,0.4631578947368421,0.625,0.3596881959910913,0.15972894482090996,0.3178947368421053,0.08172043010752689,0.3452294246176256,0.13551401869158877,0.20132013201320131,0.15165876777251186,0.12987012987012986,0.07458563535911603,0.10679611650485436,0.3125,0.3595166163141994,0.4033898305084746,0.32231404958677684,0.30357142857142855,0.0995260663507109,0.6607142857142857,0.5427046263345195,0.6754098360655738,0.7279151943462897,0.6019417475728155,0.43238434163701067,0.40329218106995884,0.43555555555555553,0.6122448979591837,0.014234875444839857,,,,,,,,0.010676156583629894,0.3333333333333333,0.3333333333333333,,0.8121212121212121,0.664179104477612,,,,0.5542168674698795,0.5869565217391305,,,0.03614457831325301,,0.5533807829181495,1.0,0.5503086021505376,0.5930792857142858,0.5371679012345678,0.15275590551181104,0.15421303656597773,0.33994334277620397,0.16572237960339944,4.073561151079137,53.35,0.16589861751152074,,,,,2.0,14.0,23.0,6.0,0.018518518518518517,,,,1.0,8.0,,0.16853932584269662,,,,,1.0,3.0,True
