EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyArc3FGM,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,SelfOReb,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls,BlockedArc3,DefensiveGoaltends,FTOffRebounds,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,on
1626209,1610612753,Mario Hezonja,Mario Hezonja,1626209,ORL,15031.0,251,-48,502,509,130,138,58,1011,8.0,18.0,1.0,2.0,2.0,1.0,7.0,6.0,15.0,2.0,8.0,2.0,1.0,5.0,2.0,16.0,1.0,1.0,1.0,15.0,40.0,4.0,24.0,6.0,48.0,558,2.0,5.0,1.0,3.0,3.0,10.0,6.0,12.0,1.0,6.0,2.0,17.0,16.0,14.0,12.0,16.0,2.0,1.0,14.0,4.0,18.0,3.0,1.0,8.0,2.0,4.0,40.0,2.0,1.0,10.0,18.0,3.0,31.0,3.0,34.0,10.0,7.0,3.0,7.0,2.0,5.0,4.0,1.0,2.0,11.0,1.0,1.0,10.0,1.0,14.0,6.0,1.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,17.0,130,2.0,1.0,0.5333333333333333,0.5333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.375,0.4,0.5,0.328125,0.4375,0.4166666666666667,0.35294117647058826,0.5,0.4473684210526316,0.375,0.025,0.14285714285714285,13.859649122807017,0.6363636363636364,0.14285714285714285,0.11392405063291139,0.006329113924050633,0.12195121951219512,0.02127659574468085,0.11666666666666667,0.011904761904761904,0.015873015873015872,0.028985507246376812,0.0847457627118644,0.1320754716981132,0.13043478260869565,0.11666666666666667,0.13636363636363635,1.0,0.28125,0.4444444444444444,0.4444444444444444,0.5,0.109375,0.14285714285714285,0.16666666666666666,0.234375,0.4,0.4,0.6666666666666666,0.125,0.25,0.25,1.0,0.25,0.125,0.125,1.0,0.125,0.25,0.125,1.0,1.0,0.1111111111111111,1.0,0.2777777777777778,0.2,0.05555555555555555,0.65625,0.125,0.5138960937499999,0.497825,0.4460333333333333,0.04477611940298507,0.06976744186046512,0.20833333333333334,0.3541666666666667,9.55,25.275000000000002,0.2589641434262948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627757,1610612753,Stephen Zimmerman,Stephen Zimmerman,1627757,ORL,426.0,7,1,13,13,9,10,3,26,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,3.0,,,,,20,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,18.75,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,0.3333333333333333,,0.4170666666666667,0.4823,0.4418,,,,,7.433333333333334,,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201145,1610612753,Jeff Green,Jeff Green,201145,ORL,39758.0,663,-76,1336,1337,437,415,146,2673,32.0,56.0,7.0,8.0,16.0,17.0,46.0,10.0,37.0,4.0,16.0,1.0,3.0,8.0,17.0,58.0,1.0,4.0,24.0,59.0,139.0,21.0,74.0,50.0,231.0,1402,5.0,11.0,1.0,5.0,8.0,21.0,16.0,41.0,12.0,32.0,23.0,91.0,50.0,68.0,54.0,54.0,17.0,9.0,23.0,14.0,37.0,10.0,4.0,11.0,7.0,5.0,88.0,4.0,12.0,22.0,43.0,9.0,74.0,16.0,90.0,13.0,9.0,4.0,19.0,4.0,9.0,13.0,2.0,10.0,32.0,2.0,9.0,16.0,2.0,37.0,51.0,2.0,57.0,28.0,4.0,8.0,4.0,9.0,2.0,91.0,427,8.0,4.0,0.423728813559322,0.43859649122807015,0.8571428571428571,0.28378378378378377,0.2,0.375,0.3,0.4244604316546763,0.45454545454545453,0.3902439024390244,0.42488262910798125,0.40625,0.4657534246575342,0.4852941176470588,0.525,0.5416666666666666,0.3474178403755869,0.06474820143884892,0.10869565217391304,18.036072144288575,0.59375,0.20454545454545456,0.10436893203883495,0.027906976744186046,0.09322033898305085,0.01809954751131222,0.10030864197530864,0.02457757296466974,0.0189873417721519,0.011904761904761904,0.1554054054054054,0.06766917293233082,0.08396946564885496,0.08791208791208792,0.1111111111111111,0.2222222222222222,0.26291079812206575,0.5714285714285714,0.6153846153846154,0.5625,0.215962441314554,0.3695652173913043,0.4146341463414634,0.17370892018779344,0.2702702702702703,0.2702702702702703,0.4,0.07511737089201878,0.25,0.25,1.0,0.27230046948356806,0.29310344827586204,0.2982456140350877,0.8235294117647058,0.4375,0.0625,0.25,0.25,1.0,0.2191780821917808,0.5,0.1095890410958904,0.375,0.3287671232876712,0.6103286384976526,0.3148148148148148,0.48309545454545455,0.5259666666666667,0.4790739130434783,0.11965811965811966,0.175,0.09090909090909091,0.3939393939393939,8.388489208633093,26.625675675675673,0.32709580838323354,4.0,9.0,9.0,4.0,4.0,1.0,2.0,1.0,4.0,2.0,8.0,4.0,1.0,7.0,1.0,1.0,1.0,3.0,0.013513513513513514,0.07142857142857142,0.017241379310344827,0.04861111111111111,0.015625,0.03773584905660377,0.01680672268907563,0.17647058823529413,0.5714285714285714,0.5,0.375,,,,,,,,,,,,,,,,,,,,True
201571,1610612753,D.J. Augustin,D.J. Augustin,201571,ORL,40927.0,682,-151,1351,1342,378,387,159,2693,18.0,36.0,2.0,6.0,13.0,10.0,26.0,7.0,26.0,11.0,31.0,4.0,4.0,7.0,30.0,89.0,,5.0,19.0,35.0,88.0,41.0,120.0,57.0,250.0,1492,3.0,5.0,2.0,9.0,5.0,17.0,11.0,27.0,11.0,26.0,14.0,69.0,12.0,58.0,99.0,88.0,30.0,14.0,59.0,32.0,91.0,26.0,6.0,25.0,13.0,21.0,214.0,1.0,5.0,21.0,26.0,2.0,49.0,6.0,55.0,15.0,7.0,8.0,20.0,5.0,16.0,13.0,4.0,4.0,33.0,2.0,5.0,20.0,6.0,50.0,59.0,4.0,72.0,29.0,7.0,,,,,67.0,367,5.0,3.0,0.17142857142857143,0.17142857142857143,0.8048780487804879,0.3416666666666667,0.2222222222222222,0.4230769230769231,0.3445378151260504,0.3977272727272727,0.6,0.4074074074074074,0.4639423076923077,0.42857142857142855,0.5188679245283019,0.5209205020920502,0.5333333333333333,0.5483870967741935,0.5769230769230769,0.1590909090909091,0.19230769230769232,17.73981603153745,0.6060606060606061,0.041666666666666664,0.06372549019607843,0.011737089201877934,0.09502262443438914,0.003816793893129771,0.07472178060413355,0.00872093023255814,,0.004901960784313725,0.0738255033557047,0.08029197080291971,0.03278688524590164,0.09239130434782608,0.10810810810810811,,0.17307692307692307,0.5,0.6428571428571429,0.2777777777777778,0.125,0.38461538461538464,0.47619047619047616,0.125,0.2692307692307692,0.28,0.14285714285714285,0.14903846153846154,0.3548387096774194,0.3548387096774194,0.9090909090909091,0.42788461538461536,0.33707865168539325,0.3448275862068966,0.7666666666666667,0.14285714285714285,0.2857142857142857,0.35714285714285715,,,0.24528301886792453,0.46153846153846156,0.1320754716981132,0.5714285714285714,0.3584905660377358,0.75,0.3409090909090909,0.5059301932367148,0.49237083333333326,0.48517500000000013,0.1336206896551724,0.2636363636363636,0.068,0.276,8.256818181818183,25.280833333333323,0.27979274611398963,2.0,7.0,24.0,,1.0,2.0,3.0,,,4.0,,3.0,2.0,7.0,,,,,0.016666666666666666,0.2222222222222222,0.02247191011235955,0.023255813953488372,0.014598540145985401,,0.02727272727272727,,1.0,,0.3684210526315789,2.0,8.0,1.0,2.0,0.038461538461538464,0.5,1.0,0.01639344262295082,,,,,,,,,,,,True
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,134025.0,2234,-194,4493,4479,1104,1072,514,8972,168.0,289.0,38.0,49.0,77.0,68.0,164.0,44.0,117.0,25.0,68.0,6.0,5.0,15.0,103.0,292.0,9.0,22.0,78.0,280.0,570.0,128.0,360.0,223.0,1167.0,4948,25.0,59.0,12.0,28.0,20.0,106.0,75.0,149.0,24.0,93.0,94.0,316.0,256.0,304.0,336.0,289.0,103.0,62.0,146.0,56.0,202.0,41.0,15.0,66.0,42.0,38.0,460.0,8.0,36.0,47.0,109.0,9.0,165.0,44.0,209.0,66.0,51.0,15.0,89.0,17.0,46.0,51.0,10.0,43.0,140.0,11.0,39.0,65.0,7.0,180.0,210.0,4.0,277.0,108.0,35.0,4.0,1.0,4.0,2.0,301.0,1089,20.0,23.0,0.45714285714285713,0.46886446886446886,0.875,0.35555555555555557,0.42857142857142855,0.25806451612903225,0.3585434173669468,0.49122807017543857,0.423728813559322,0.5033557046979866,0.5075268817204301,0.4942528735632184,0.45867768595041325,0.5531609195402298,0.546875,0.532312925170068,0.3870967741935484,0.10877192982456141,0.12195121951219512,23.20517850137309,0.6357142857142857,0.06976744186046512,0.07858687815428983,0.024473147518694765,0.06438356164383562,0.01098901098901099,0.07368918280585735,0.020009095043201454,0.033582089552238806,0.012195121951219513,0.08382066276803118,0.07127882599580712,0.08060453400503778,0.06104129263913824,0.07514450867052024,0.5,0.310752688172043,0.5813148788927336,0.6746987951807228,0.49404761904761907,0.17634408602150536,0.4146341463414634,0.4722222222222222,0.12580645161290321,0.37606837606837606,0.3826086956521739,0.4772727272727273,0.07311827956989247,0.36764705882352944,0.36764705882352944,1.0,0.3139784946236559,0.3527397260273973,0.35517241379310344,0.8446601941747572,0.4367816091954023,0.06896551724137931,0.25287356321839083,0.4090909090909091,0.8888888888888888,0.3181818181818182,0.6363636363636364,0.06198347107438017,0.3333333333333333,0.32231404958677684,0.6978494623655914,0.356401384083045,0.5013611471861471,0.4894885714285714,0.4895258403361345,0.10802775024777007,0.16666666666666666,0.0908311910882605,0.2707797772065124,7.1559649122807,25.50166666666666,0.2457155575339417,20.0,19.0,48.0,14.0,3.0,2.0,10.0,4.0,9.0,5.0,2.0,10.0,9.0,30.0,,,,3.0,0.005555555555555556,0.1384083044982699,0.00684931506849315,0.020618556701030927,0.017777777777777778,0.006493506493506494,0.02252252252252252,0.35294117647058826,0.5263157894736842,0.3,0.24358974358974358,3.0,10.0,19.0,1.0,0.017094017094017096,0.5,1.0,0.002770083102493075,5.0,,,,,,,,,,,True
203901,1610612753,Elfrid Payton,Elfrid Payton,203901,ORL,91707.0,1528,-12,3092,3084,746,679,345,6176,160.0,270.0,30.0,37.0,69.0,54.0,129.0,25.0,62.0,9.0,29.0,4.0,2.0,5.0,11.0,59.0,1.0,4.0,20.0,239.0,461.0,20.0,88.0,85.0,623.0,3384,27.0,48.0,2.0,8.0,14.0,74.0,59.0,116.0,5.0,25.0,36.0,169.0,66.0,412.0,51.0,57.0,11.0,61.0,250.0,79.0,329.0,64.0,15.0,129.0,50.0,71.0,737.0,16.0,42.0,88.0,104.0,10.0,202.0,58.0,260.0,57.0,28.0,29.0,71.0,15.0,49.0,45.0,5.0,22.0,116.0,7.0,23.0,41.0,1.0,106.0,113.0,,125.0,57.0,15.0,30.0,15.0,31.0,17.0,167.0,742,14.0,12.0,0.13807531380753138,0.14666666666666667,0.85,0.22727272727272727,0.25,0.2,0.23255813953488372,0.5184381778741866,0.5625,0.5086206896551724,0.4899817850637523,0.5357142857142857,0.4716312056737589,0.5174418604651163,0.5873015873015873,0.5152439024390244,0.16029143897996356,0.13232104121475055,0.06201550387596899,20.42674253200569,0.6120689655172413,0.11904761904761904,0.10799584631360332,0.040737148399612025,0.17425742574257425,0.034261241970021415,0.1307901907356948,0.03871829105473965,0.04619565217391304,0.02717391304347826,0.09366391184573003,0.10149253731343283,0.13584905660377358,0.1724137931034483,0.1796875,0.5483870967741935,0.4918032786885246,0.5925925925925926,0.7373271889400922,0.15625,0.23497267759562843,0.4186046511627907,0.4462809917355372,0.11293260473588343,0.4032258064516129,0.4032258064516129,0.12,0.052823315118397086,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.10746812386156648,0.1864406779661017,0.19298245614035087,0.8181818181818182,0.5357142857142857,0.07142857142857142,0.07142857142857142,0.25,1.0,0.48936170212765956,0.5362318840579711,0.03546099290780142,0.4,0.14184397163120568,0.6520947176684881,0.19298245614035087,0.5178652650822668,0.5050755813953489,0.5050296428571428,0.09710391822827939,0.11422845691382766,0.1187800963081862,0.2712680577849117,5.550108459869848,25.548863636363638,0.24126778783958602,18.0,3.0,9.0,28.0,2.0,2.0,12.0,3.0,11.0,1.0,4.0,8.0,9.0,19.0,1.0,,6.0,9.0,0.022727272727272728,0.1962962962962963,0.03389830508474576,0.05898876404494382,0.013029315960912053,0.06060606060606061,0.05429864253393665,0.09259259259259259,0.6,0.1111111111111111,0.15,1.0,,,,,0.25,,,4.0,1.0,1.0,,,,,,,,,True
201228,1610612753,C.J. Watson,C.J. Watson,201228,ORL,11523.0,192,-78,401,394,130,115,37,795,5.0,10.0,1.0,2.0,3.0,,3.0,4.0,12.0,1.0,3.0,1.0,,,8.0,18.0,,,6.0,9.0,25.0,9.0,21.0,14.0,59.0,454,1.0,1.0,,1.0,,2.0,2.0,5.0,3.0,6.0,9.0,22.0,10.0,8.0,9.0,17.0,8.0,3.0,18.0,5.0,23.0,5.0,,12.0,2.0,4.0,51.0,,1.0,8.0,10.0,1.0,19.0,1.0,20.0,13.0,8.0,5.0,10.0,1.0,5.0,3.0,,5.0,13.0,,5.0,6.0,1.0,17.0,12.0,,15.0,3.0,4.0,1.0,1.0,1.0,1.0,20.0,124,1.0,2.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.42857142857142855,,0.5,0.45,0.36,1.0,0.4,0.4891304347826087,0.5,0.5909090909090909,0.5471698113207547,0.5,0.7,0.45652173913043476,0.12,0.3333333333333333,14.798206278026907,0.7692307692307693,0.06666666666666667,0.09433962264150944,0.008264462809917356,0.13114754098360656,,0.10778443113772455,0.005555555555555556,,,0.05555555555555555,0.10810810810810811,0.12121212121212122,0.15384615384615385,0.09090909090909091,1.0,0.21739130434782608,0.5,0.625,0.4,0.06521739130434782,,,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.75,0.06521739130434782,0.3333333333333333,0.3333333333333333,1.0,0.391304347826087,0.4444444444444444,0.4444444444444444,0.25,0.5,0.5,,,,0.2727272727272727,0.6666666666666666,,,0.5454545454545454,0.6739130434782609,0.47058823529411764,0.5277411111111111,0.6001,0.56095,0.061224489795918366,0.10714285714285714,0.03389830508474576,0.3728813559322034,10.152000000000001,26.404761904761905,0.32418952618453867,1.0,3.0,18.0,,1.0,,,,1.0,,1.0,2.0,1.0,,,,,,,0.2,,0.02857142857142857,,,,,1.0,,0.5,,2.0,1.0,,,,,,1.0,,,,,,,,,,,True
202696,1610612753,Nikola Vucevic,Nikola Vucevic,202696,ORL,85986.0,1433,-86,2918,2883,688,626,336,5801,94.0,164.0,81.0,18.0,34.0,108.0,254.0,100.0,232.0,,1.0,,,,10.0,42.0,,,12.0,302.0,650.0,10.0,43.0,78.0,712.0,3162,61.0,117.0,,,18.0,140.0,59.0,131.0,1.0,12.0,36.0,157.0,380.0,224.0,30.0,42.0,10.0,26.0,74.0,67.0,141.0,54.0,13.0,43.0,15.0,16.0,349.0,31.0,96.0,117.0,262.0,32.0,411.0,132.0,543.0,48.0,41.0,7.0,37.0,12.0,22.0,44.0,2.0,15.0,81.0,7.0,20.0,83.0,2.0,119.0,103.0,,116.0,43.0,19.0,46.0,24.0,47.0,23.0,157.0,682,1.0,17.0,0.6291390728476821,0.7089552238805971,1.0,0.23255813953488372,,0.08333333333333333,0.23255813953488372,0.4646153846153846,0.5213675213675214,0.45038167938931295,0.4574314574314574,0.5213675213675214,0.4230769230769231,0.47593582887700536,0.5384615384615384,0.4563953488372093,0.06204906204906205,0.04,0.05905511811023622,24.939759036144576,0.4567901234567901,0.4155844155844156,0.29208472686733555,0.09580838323353294,0.24173553719008264,0.07209302325581396,0.27443881245474294,0.08868715083798882,0.10644257703081232,0.07374631268436578,0.30793650793650795,0.3148148148148148,0.2441860465116279,0.23782234957020057,0.2518518518518518,0.48936170212765956,0.23665223665223664,0.573170731707317,0.6103896103896104,0.5319148936170213,0.3665223665223665,0.4251968503937008,0.45188284518828453,0.3347763347763348,0.43103448275862066,0.4329004329004329,0.86,0.001443001443001443,,,,0.06060606060606061,0.23809523809523808,0.23809523809523808,1.0,0.6923076923076923,,,,,0.23776223776223776,0.5294117647058824,,,0.08391608391608392,0.2987012987012987,0.23809523809523808,0.45344790764790766,0.5185777777777778,0.45300734265734277,0.05898491083676269,0.06268221574344024,0.19662921348314608,0.2205056179775281,10.330615384615385,25.293023255813953,0.2357779300891021,43.0,1.0,,68.0,,,23.0,,10.0,11.0,17.0,,,7.0,1.0,,1.0,21.0,,0.06097560975609756,,0.1299093655589124,0.04777070063694268,0.06593406593406594,0.06497175141242938,0.5,0.5308641975308642,0.13953488372093023,0.08333333333333333,,9.0,,,0.004310344827586207,,,,,1.0,1.0,5.0,1.0,5.0,6.0,0.07042253521126761,,,,True
201586,1610612753,Serge Ibaka,Serge Ibaka,201586,ORL,68945.0,1149,-41,2284,2267,523,475,255,4551,58.0,80.0,27.0,13.0,20.0,65.0,129.0,47.0,114.0,3.0,8.0,3.0,1.0,1.0,49.0,124.0,5.0,16.0,22.0,170.0,323.0,52.0,132.0,53.0,549.0,2471,29.0,50.0,6.0,19.0,8.0,84.0,39.0,62.0,9.0,23.0,25.0,130.0,226.0,114.0,150.0,124.0,49.0,14.0,18.0,14.0,32.0,13.0,1.0,12.0,4.0,2.0,78.0,16.0,53.0,51.0,121.0,15.0,187.0,70.0,257.0,21.0,13.0,8.0,27.0,3.0,11.0,18.0,4.0,16.0,45.0,6.0,10.0,53.0,2.0,93.0,66.0,,63.0,25.0,11.0,60.0,49.0,61.0,39.0,130.0,514,9.0,9.0,0.6647058823529411,0.7635135135135135,0.9615384615384616,0.3939393939393939,0.3157894736842105,0.391304347826087,0.3939393939393939,0.5263157894736842,0.58,0.6290322580645161,0.545054945054945,0.5507246376811594,0.6176470588235294,0.5695020746887967,0.5753424657534246,0.6632653061224489,0.29010989010989013,0.043343653250773995,0.046511627906976744,20.411331005044627,0.6,0.234375,0.16689655172413792,0.07240437158469945,0.1440677966101695,0.04481792717086835,0.15940685820203893,0.06336088154269973,0.06513409961685823,0.04195804195804196,0.11913357400722022,0.18723404255319148,0.20657276995305165,0.14444444444444443,0.14285714285714285,0.639344262295082,0.17582417582417584,0.725,0.8055555555555556,0.6379310344827587,0.2835164835164835,0.5038759689922481,0.5284552845528455,0.25054945054945055,0.41228070175438597,0.41228070175438597,0.7021276595744681,0.017582417582417582,0.375,0.375,1.0,0.2725274725274725,0.3951612903225806,0.3951612903225806,0.9591836734693877,0.391304347826087,0.043478260869565216,0.2318840579710145,0.3125,0.8,0.23529411764705882,0.65,0.011764705882352941,1.0,0.25882352941176473,0.46593406593406594,0.3951612903225806,0.48913362637362645,0.5166728070175438,0.4931858823529412,0.05307855626326964,0.07374631268436578,0.15300546448087432,0.23679417122040072,9.789473684210526,25.458333333333332,0.22898423817863398,17.0,8.0,6.0,44.0,,,3.0,,2.0,4.0,10.0,2.0,3.0,9.0,1.0,1.0,2.0,9.0,,0.1,,0.10666666666666667,0.04878048780487805,0.056338028169014086,0.013888888888888888,0.6615384615384615,0.6296296296296297,,0.36363636363636365,1.0,5.0,,,,0.3333333333333333,1.0,,,,5.0,1.0,1.0,3.0,1.0,0.016666666666666666,,,,True
202687,1610612753,Bismack Biyombo,Bismack Biyombo,202687,ORL,47627.0,794,-139,1546,1556,354,386,184,3102,57.0,85.0,20.0,10.0,17.0,13.0,51.0,2.0,7.0,,,,,,,,,,,72.0,143.0,,,59.0,203.0,1728,13.0,27.0,,,14.0,40.0,12.0,26.0,,,25.0,49.0,120.0,24.0,,,,15.0,23.0,12.0,35.0,11.0,1.0,11.0,5.0,7.0,82.0,17.0,52.0,66.0,99.0,16.0,181.0,70.0,251.0,11.0,5.0,6.0,14.0,2.0,9.0,22.0,1.0,5.0,36.0,7.0,7.0,47.0,3.0,86.0,88.0,,112.0,44.0,15.0,35.0,31.0,36.0,22.0,49.0,351,8.0,8.0,0.8333333333333334,0.967741935483871,,,,,,0.5034965034965035,0.48148148148148145,0.46153846153846156,0.5034965034965035,0.48148148148148145,0.46153846153846156,0.5178571428571429,0.5263157894736842,0.532608695652174,,0.1048951048951049,0.09803921568627451,13.196814562002277,0.3888888888888889,0.37209302325581395,0.20162932790224034,0.10699588477366255,0.2548262548262548,0.05862068965517241,0.22,0.08891752577319588,0.10695187165775401,0.039647577092511016,0.15104166666666666,0.19745222929936307,0.2746478873239437,0.2651162790697674,0.20454545454545456,0.6111111111111112,0.5944055944055944,0.6705882352941176,0.76,0.8245614035087719,0.35664335664335667,0.2549019607843137,0.2826086956521739,0.04895104895104895,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,0.7407407407407407,,,,,0.6538461538461539,0.5882352941176471,,,,0.5944055944055944,,0.5410832167832169,0.5493260869565217,0.5514115384615385,0.2430939226519337,0.2430939226519337,0.19704433497536947,0.2413793103448276,4.146853146853147,,0.22897800776196636,11.0,,,20.0,,,4.0,2.0,3.0,9.0,17.0,1.0,1.0,6.0,1.0,,,4.0,,0.11764705882352941,,0.11333333333333333,0.10067114093959731,0.12698412698412698,0.07142857142857142,0.8461538461538461,0.55,0.18181818181818182,,,6.0,,,,,,,1.0,1.0,4.0,1.0,1.0,3.0,1.0,0.01818181818181818,,,,True
