EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Charge Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PtsUnassisted3s,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Charge Fouls Drawn,Clear Path Fouls,Arc3PctBlocked,on
101135,1610612759,David Lee,David Lee,101135,SAS,28992.0,483,50,943,937,169,188,103,1880,53.0,80,15.0,25.0,9.0,14.0,8.0,20,6.0,14.0,67,114,16.0,150,996,17.0,30.0,3.0,37.0,9,15,2.0,20,98,36,18.0,11.0,26,10.0,36,6.0,4.0,16,3.0,7.0,82,12.0,34.0,41.0,44,13.0,98,46.0,144,4.0,10.0,7.0,3.0,10,5.0,7.0,10.0,2.0,3.0,20,1.0,3.0,23,2.0,41,5.0,2.0,19.0,3.0,1.0,20.0,4.0,12.0,6.0,4.0,2.0,6.0,3.0,20,168,2.0,0.7313432835820896,0.8448275862068966,0.5877192982456141,0.5666666666666667,0.6,0.5877192982456141,0.5666666666666667,0.6,0.6147540983606558,0.578125,0.625,0.09649122807017543,0.1125,0.1,13.421550094517958,0.5,0.4482758620689655,0.14915254237288136,0.11258278145695365,0.2578616352201258,0.08571428571428572,0.18722466960352424,0.10407239819004525,0.14285714285714285,0.10891089108910891,0.0967741935483871,0.102803738317757,0.030303030303030304,0.15384615384615385,0.1111111111111111,0.18478260869565216,0.2608695652173913,0.25,0.1111111111111111,0.5,0.7017543859649122,0.6625,0.7464788732394366,0.7547169811320755,0.17543859649122806,0.4,0.4444444444444444,0.5,0.12280701754385964,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.6,0.26666666666666666,0.9333333333333333,0.6428571428571429,0.7017543859649122,0.5630912280701754,0.558308,0.6314466666666667,0.09836065573770492,0.09836065573770492,0.24666666666666667,0.13333333333333333,4.534210526315789,0.1792152704135737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,8184.0,136,9,254,259,23,23,31,513,8.0,13,1.0,1.0,,,9.0,21,2.0,2.0,19,36,8.0,58,269,2.0,2.0,1.0,5.0,2,4,,4,22,16,,3.0,11,5.0,16,3.0,2.0,5,2.0,4.0,37,,2.0,4.0,13,1.0,18,2.0,20,1.0,2.0,1.0,1.0,8,,4.0,5.0,1.0,4.0,13,2.0,2.0,3,1.0,14,1.0,3.0,8.0,,,9.0,,3.0,2.0,1.0,1.0,2.0,1.0,4,21,1.0,0.5789473684210527,0.5789473684210527,0.5277777777777778,1.0,0.5,0.5434782608695652,1.0,0.5,0.58,0.8333333333333334,0.5,0.08333333333333333,0.07692307692307693,0.09523809523809523,21.95121951219512,0.6153846153846154,0.2,0.1326530612244898,0.024691358024691357,0.09302325581395349,,0.12056737588652482,0.017094017094017096,,0.027777777777777776,0.03571428571428571,,,0.1111111111111111,0.19444444444444445,0.07692307692307693,0.03225806451612903,0.25,0.05,0.5,0.2826086956521739,0.6153846153846154,0.6666666666666666,0.625,0.45652173913043476,0.42857142857142855,0.47368421052631576,0.5555555555555556,0.043478260869565216,1.0,1.0,0.5,0.5,1.0,1.0,,,0.5,0.4889913043478261,,0.351425,0.08,0.07692307692307693,0.08620689655172414,0.06896551724137931,6.222222222222222,0.09055118110236221,1.0,3.0,3.0,7.0,4.0,10.0,12.0,7.0,3.0,1.0,2.0,1.0,1.0,0.4,0.4,0.21739130434782608,0.06521739130434782,0.3333333333333333,0.3333333333333333,1.0,0.15217391304347827,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.09090909090909091,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,2769.0,46,-12,79,82,14,7,7,161,,1,,,,,1.0,2,2.0,3.0,3,6,,9,103,,,,,1,1,,2,4,2,,,2,1.0,3,1.0,,1,1.0,,7,,,2.0,1,1.0,4,,4,,1.0,,1.0,1,,,,,1.0,1,,,4,,4,,,,,,,,,,,,,,2,14,,0.6666666666666666,0.6666666666666666,0.5,,1.0,0.375,,1.0,0.375,,1.0,,,,15.116279069767442,1.0,1.0,0.03333333333333333,,0.18181818181818182,,0.07317073170731707,,,,,,,,,0.125,0.2857142857142857,,,,0.08333333333333333,,,,0.16666666666666666,0.5,0.5,,0.25,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.5833333333333334,0.4934,,0.3821,,,,0.2222222222222222,14.199999999999998,0.17721518987341772,,2.0,1.0,4.0,1.0,6.0,,4.0,1.0,,,,,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,,,,0.3333333333333333,0.25,0.25,,0.25,,24.733333333333334,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,140112.0,2335,272,4468,4456,892,796,513,8924,173.0,256,71.0,99.0,35.0,53.0,115.0,294,189.0,443.0,477,993,220.0,1243,4739,95.0,154.0,51.0,247.0,81,159,76.0,247,550,404,112.0,32.0,72,67.0,139,48.0,19.0,32,11.0,29.0,345,46.0,123.0,118.0,206,27.0,351,172.0,523,18.0,46.0,28.0,18.0,53,7.0,25.0,45.0,7.0,28.0,98,8.0,19.0,95,1.0,158,14.0,13.0,238.0,30.0,4.0,271.0,17.0,112.0,88.0,66.0,20.0,88.0,52.0,241,872,10.0,0.5765199161425576,0.6532066508313539,0.48036253776435045,0.6168831168831169,0.5094339622641509,0.48760724499523356,0.620253164556962,0.5150602409638554,0.5285106382978724,0.65,0.5853080568720379,0.032225579053373615,0.078125,0.03741496598639456,25.15313179213594,0.5408163265306123,0.23893805309734514,0.13985064494229463,0.08277254374158816,0.17302052785923755,0.07210031347962383,0.15034802784222737,0.0795668549905838,0.1331521739130435,0.08582834331337326,0.050243111831442464,0.07048458149779736,0.07608695652173914,0.10786106032906764,0.17154811715481172,0.14508928571428573,0.15551181102362205,0.22413793103448276,0.03508771929824561,0.5909090909090909,0.2440419447092469,0.67578125,0.7330508474576272,0.4913294797687861,0.28026692087702576,0.391156462585034,0.40636042402826855,0.2782608695652174,0.4223069590085796,0.42663656884875845,0.4276018099547511,0.8359788359788359,0.6265822784810127,0.7171717171717171,0.1267605633802817,0.3192771084337349,0.660377358490566,0.2974261201143947,0.45874618684461393,0.5322016528925619,0.4613765060240963,0.0979020979020979,0.10294117647058823,0.19871279163314562,0.19871279163314562,11.083484390735146,0.19964189794091317,10.0,23.0,13.0,33.0,23.0,56.0,66.0,33.0,13.0,2.0,4.0,,0.9565217391304348,0.4107142857142857,0.4107142857142857,0.05338417540514776,0.0219256434699714,0.43478260869565216,0.43478260869565216,1.0,0.03145853193517636,0.3939393939393939,0.3939393939393939,0.9230769230769231,0.3939393939393939,,24.44821428571429,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,7.0,3.0,2.0,11.0,2.0,31.0,2.0,1.0,1.0,1.0,2.0,26.0,0.5,0.42857142857142855,0.002257336343115124,0.027777777777777776,0.006329113924050633,1.0,1.0,0.0189873417721519,0.3333333333333333,1.0,0.018072289156626505,0.3333333333333333,0.024096385542168676,0.5,,,,,,,,,,,,True
201980,1610612759,Danny Green,Danny Green,201980,SAS,82364.0,1373,178,2596,2590,396,282,289,5186,21.0,41,6.0,11.0,3.0,6.0,10.0,33,11.0,25.0,42,99,21.0,369,2743,7.0,18.0,,44.0,6,14,5.0,44,46,38,8.0,7.0,86,15.0,101,8.0,7.0,40,14.0,32.0,217,9.0,16.0,37.0,104,1.0,142,25.0,167,2.0,57.0,29.0,28.0,35,11.0,34.0,24.0,4.0,1.0,59,7.0,6.0,49,6.0,92,2.0,1.0,32.0,3.0,8.0,24.0,,8.0,44.0,31.0,11.0,49.0,26.0,41,380,3.0,0.5476190476190477,0.6052631578947368,0.42424242424242425,0.3888888888888889,0.42857142857142855,0.5353846153846153,0.4888888888888889,0.4431818181818182,0.5491071428571429,0.4888888888888889,0.46808510638297873,0.0707070707070707,0.07317073170731707,0.12121212121212122,13.444520081688223,0.5932203389830508,0.015384615384615385,0.11791383219954649,0.018475750577367205,0.0880952380952381,0.02452316076294278,0.10829493087557604,0.0202757502027575,0.025380710659898477,0.013245033112582781,0.01907356948228883,0.024096385542168676,0.025423728813559324,0.11349693251533742,0.12794612794612795,0.11196911196911197,0.08637873754152824,0.09243697478991597,0.010810810810810811,0.5306122448979592,0.12615384615384614,0.5121951219512195,0.5526315789473685,0.42857142857142855,0.10153846153846154,0.30303030303030304,0.3448275862068966,0.3,0.07692307692307693,0.44,0.44,1.0,0.24444444444444444,0.5454545454545454,0.16666666666666666,0.13636363636363635,0.5,0.8215384615384616,0.5314609567901234,0.49830428571428564,0.49971363636363636,0.029940119760479042,0.07476635514018691,0.11924119241192412,0.11924119241192412,8.615151515151515,0.15254237288135594,31.0,70.0,57.0,156.0,88.0,226.0,243.0,155.0,57.0,3.0,1.0,2.0,0.9204545454545454,0.3893805309734513,0.39111111111111113,0.6953846153846154,0.2153846153846154,0.44285714285714284,0.4492753623188406,0.967741935483871,0.48,0.36538461538461536,0.36538461538461536,0.8947368421052632,0.36774193548387096,0.00881057268722467,24.87345132743363,21.0,4.0,7.0,3.0,11.0,6.0,20.0,6.0,19.0,10.0,27.0,9.0,30.0,,4.0,1.0,,2.0,2.0,2.0,,,1.0,,0.37037037037037035,0.3,,,0.15555555555555556,0.5714285714285714,0.75,0.4444444444444444,0.3,0.8333333333333334,0.25,0.2727272727272727,0.4318181818181818,0.3157894736842105,1.0,1.0,1.0,5.0,3.0,2.0,0.004424778761061947,0.014285714285714285,,,,True
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,21795.0,363,31,683,688,125,111,77,1371,15.0,28,2.0,8.0,2.0,4.0,1.0,10,2.0,12.0,18,50,10.0,61,689,2.0,8.0,3.0,7.0,2,7,2.0,9,26,10,2.0,6.0,20,9.0,29,5.0,4.0,8,3.0,9.0,67,2.0,7.0,19.0,42,2.0,63,10.0,73,2.0,15.0,11.0,4.0,5,2.0,2.0,7.0,1.0,3.0,12,1.0,2.0,13,,28,1.0,,20.0,1.0,2.0,17.0,1.0,9.0,6.0,5.0,1.0,6.0,2.0,9,120,,0.7222222222222222,0.7647058823529411,0.36,0.25,0.2857142857142857,0.4112903225806452,0.2222222222222222,0.4375,0.4357142857142857,0.2692307692307692,0.5,0.12,0.17857142857142858,0.1,10.539845758354755,0.4166666666666667,0.14285714285714285,0.19626168224299065,0.027888446215139442,0.18811881188118812,0.022988505747126436,0.19365079365079366,0.026627218934911243,0.03125,0.0375,0.018691588785046728,0.017241379310344827,0.034482758620689655,0.12987012987012986,0.24,0.22580645161290322,0.20512820512820512,0.13043478260869565,0.06060606060606061,0.3333333333333333,0.45161290322580644,0.5357142857142857,0.6521739130434783,0.6666666666666666,0.16129032258064516,0.1,0.1111111111111111,1.0,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.8888888888888888,0.25,0.5,0.5,0.5,0.6451612903225806,0.5304379032258063,0.632525,0.5509875,0.12857142857142856,0.15517241379310345,0.11475409836065574,0.14754098360655737,6.916000000000001,0.18301610541727673,4.0,11.0,1.0,1.0,5.0,12.0,15.0,1.0,1.0,,,,1.0,0.4166666666666667,0.4166666666666667,0.1935483870967742,0.1774193548387097,0.36363636363636365,0.36363636363636365,1.0,0.016129032258064516,1.0,1.0,1.0,1.0,,23.5,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,0.07142857142857142,0.1111111111111111,,,,,,0.125,1.0,,,,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,35906.0,598,61,1210,1210,457,422,147,2420,24.0,41,3.0,4.0,9.0,16.0,10.0,24,5.0,15.0,39,80,32.0,209,1302,6.0,9.0,1.0,22.0,12,25,13.0,73,44,34,2.0,4.0,55,24.0,79,13.0,11.0,29,10.0,16.0,182,4.0,5.0,17.0,41,1.0,59,9.0,68,2.0,31.0,18.0,13.0,23,5.0,19.0,9.0,2.0,4.0,32,3.0,11.0,25,5.0,60,1.0,,49.0,3.0,9.0,43.0,6.0,12.0,10.0,6.0,4.0,12.0,6.0,71,449,7.0,0.5641025641025641,0.5789473684210527,0.4875,0.6666666666666666,0.48,0.5115606936416185,0.6176470588235294,0.5263157894736842,0.55,0.6470588235294118,0.5615384615384615,0.05,0.024390243902439025,0.125,16.251830161054173,0.71875,0.02631578947368421,0.11232876712328767,0.014285714285714285,0.10240963855421686,0.020202020202020204,0.10922787193973635,0.016423357664233577,0.019417475728155338,0.01818181818181818,0.0072992700729927005,0.02702702702702703,,0.12878787878787878,0.08870967741935484,0.11926605504587157,0.11538461538461539,0.05555555555555555,0.021739130434782608,0.5,0.23699421965317918,0.5853658536585366,0.6,0.625,0.13872832369942195,0.4166666666666667,0.47619047619047616,0.5,0.08670520231213873,0.3333333333333333,0.3333333333333333,0.4,0.23529411764705882,0.75,1.0,0.2807017543859649,0.5625,0.7745664739884393,0.5154114705882353,0.5025346153846155,0.5244946428571428,0.08241758241758242,0.13953488372093023,0.10526315789473684,0.3492822966507177,6.698750000000001,0.3776859504132231,5.0,19.0,28.0,74.0,33.0,93.0,81.0,72.0,28.0,2.0,,3.0,0.8181818181818182,0.3548387096774194,0.3626373626373626,0.5375722543352601,0.10982658959537572,0.2631578947368421,0.2631578947368421,0.8,0.4277456647398844,0.3783783783783784,0.3783783783783784,0.8214285714285714,0.3888888888888889,0.03125,25.672043010752688,18.0,,1.0,1.0,7.0,3.0,7.0,11.0,25.0,3.0,8.0,12.0,32.0,,,,,8.0,,,,,,6.0,0.375,0.375,,,0.058823529411764705,,,0.4117647058823529,0.42857142857142855,0.6666666666666666,0.12280701754385964,0.14285714285714285,0.43859649122807015,0.44,2.0,,,2.0,1.0,1.0,,,5.0,,,True
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,114291.0,1905,273,3662,3636,730,640,419,7298,113.0,175,17.0,28.0,32.0,46.0,115.0,229,124.0,271.0,352,675,320.0,1369,3911,35.0,63.0,27.0,127.0,92,154,112.0,350,280,424,24.0,27.0,94,87.0,181,52.0,35.0,47,17.0,30.0,449,23.0,32.0,77.0,166,23.0,266,58.0,324,14.0,101.0,61.0,40.0,61,11.0,31.0,47.0,10.0,30.0,108,3.0,28.0,39,,90,3.0,5.0,274.0,4.0,11.0,359.0,26.0,136.0,34.0,22.0,9.0,35.0,23.0,334,712,6.0,0.3977272727272727,0.4117647058823529,0.5214814814814814,0.5555555555555556,0.5974025974025974,0.5324873096446701,0.6097560975609756,0.5666666666666667,0.594463971880492,0.6684210526315789,0.6486988847583643,0.04,0.09142857142857143,0.03056768558951965,30.074825006034274,0.5648148148148148,0.25274725274725274,0.13628899835796388,0.026424442609413706,0.14051094890510948,0.04466019417475728,0.13759909399773498,0.03186558516801854,0.04225352112676056,0.023923444976076555,0.019646365422396856,0.04054054054054054,0.05517241379310345,0.13215859030837004,0.10406091370558376,0.17567567567567569,0.1547911547911548,0.09929078014184398,0.029166666666666667,0.6571428571428571,0.17766497461928935,0.6457142857142857,0.710691823899371,0.45132743362831856,0.23248730964467004,0.5021834061135371,0.5180180180180181,0.3130434782608696,0.2751269035532995,0.4575645756457565,0.46441947565543074,0.4274193548387097,0.34146341463414637,0.6071428571428571,0.17647058823529413,0.21904761904761905,0.6956521739130435,0.49238578680203043,0.48735966429298067,0.4998758620689655,0.47292559808612433,0.13134057971014493,0.1732484076433121,0.09276844411979547,0.2556610664718773,10.639111111111111,0.1993446204259967,25.0,50.0,90.0,260.0,115.0,310.0,282.0,260.0,90.0,4.0,15.0,9.0,0.8173913043478261,0.3709677419354839,0.3709677419354839,0.3147208121827411,0.050761421319796954,0.5,0.5,0.96,0.2639593908629442,0.34615384615384615,0.3474903474903475,0.7777777777777778,0.34615384615384615,0.02821316614420063,25.071290322580648,63.0,3.0,3.0,4.0,10.0,7.0,16.0,14.0,46.0,10.0,19.0,18.0,56.0,3.0,2.0,9.0,18.0,34.0,3.0,1.0,,,,24.0,0.5263157894736842,0.32142857142857145,0.014760147601476014,0.033707865168539325,0.036585365853658534,1.0,1.0,0.1951219512195122,0.4375,1.0,0.047619047619047616,0.4,0.21904761904761905,0.30434782608695654,,1.0,,1.0,,1.0,0.0032258064516129032,,,1.0,0.0038461538461538464,True
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,51859.0,864,159,1706,1683,537,462,204,3389,19.0,36,1.0,2.0,5.0,9.0,1.0,4,24.0,63.0,44,103,30.0,295,1781,1.0,3.0,2.0,19.0,12,29,17.0,71,40,48,,9.0,95,38.0,133,24.0,14.0,35,14.0,46.0,304,5.0,7.0,29.0,29,1.0,59,12.0,71,2.0,27.0,21.0,6.0,26,7.0,25.0,11.0,,1.0,37,2.0,6.0,24,4.0,52,2.0,1.0,54.0,,14.0,40.0,1.0,9.0,1.0,,1.0,1.0,1.0,71,527,5.0,0.45454545454545453,0.45454545454545453,0.42718446601941745,0.3333333333333333,0.41379310344827586,0.5057251908396947,0.4473684210526316,0.43548387096774194,0.5267857142857143,0.475,0.4863013698630137,0.08737864077669903,0.19444444444444445,0.5,16.34863331614234,0.7027027027027027,0.02,0.05609284332688588,0.013011152416356878,0.11284046692607004,0.017543859649122806,0.07493540051679587,0.014580801944106925,0.007194244604316547,0.01764705882352941,0.013100436681222707,0.023474178403755867,,0.06451612903225806,0.04294478527607362,0.05952380952380952,0.1111111111111111,0.11864406779661017,0.013605442176870748,1.0,0.13740458015267176,0.5277777777777778,0.6551724137931034,0.7368421052631579,0.015267175572519083,0.25,0.5,1.0,0.24045801526717558,0.38095238095238093,0.38095238095238093,0.20833333333333334,0.10526315789473684,0.5,,0.14516129032258066,0.5555555555555556,0.7442748091603053,0.5139084291187739,0.51571875,0.487372131147541,0.04395604395604396,0.08108108108108109,0.06440677966101695,0.24067796610169492,12.317475728155339,0.31477139507620167,23.0,51.0,36.0,108.0,59.0,159.0,150.0,108.0,36.0,,,3.0,0.847457627118644,0.3710691823899371,0.3710691823899371,0.6068702290076335,0.1946564885496183,0.45098039215686275,0.45098039215686275,1.0,0.4122137404580153,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.018518518518518517,24.741509433962264,27.0,4.0,5.0,4.0,10.0,1.0,11.0,6.0,23.0,5.0,16.0,10.0,33.0,,,2.0,,7.0,,,,,,7.0,0.3125,0.30303030303030304,,,0.2631578947368421,0.8,1.0,0.5789473684210527,0.09090909090909091,1.0,0.16129032258064516,0.4,0.3709677419354839,0.2608695652173913,,,,,,,,,6.0,,,True
203613,1610612759,Jonathon Simmons,Jonathon Simmons,203613,SAS,29733.0,496,75,942,948,189,223,114,1890,24.0,46,3.0,7.0,6.0,11.0,6.0,20,5.0,17.0,35,83,19.0,113,957,4.0,8.0,2.0,10.0,6,14,8.0,32,32,38,6.0,13.0,13,21.0,34,13.0,8.0,4,2.0,7.0,89,3.0,6.0,24.0,20,4.0,48,9.0,57,4.0,20.0,13.0,7.0,11,5.0,4.0,12.0,1.0,7.0,23,2.0,6.0,26,3.0,55,1.0,1.0,26.0,,2.0,27.0,1.0,13.0,9.0,8.0,1.0,9.0,6.0,32,186,5.0,0.45714285714285713,0.5,0.42168674698795183,0.5,0.42857142857142855,0.415929203539823,0.4,0.5714285714285714,0.44841269841269843,0.45454545454545453,0.5714285714285714,0.1566265060240964,0.1956521739130435,0.15,13.8347260909935,0.4782608695652174,0.15384615384615385,0.06993006993006994,0.018072289156626505,0.1509433962264151,0.022388059701492536,0.09887640449438202,0.019313304721030045,0.031578947368421054,0.018518518518518517,0.007751937984496124,0.030927835051546393,,0.044642857142857144,0.07407407407407407,0.0967741935483871,0.14754098360655737,0.16216216216216217,0.07547169811320754,0.6666666666666666,0.40707964601769914,0.5217391304347826,0.6486486486486487,0.4583333333333333,0.17699115044247787,0.3,0.35294117647058826,0.6666666666666666,0.1504424778761062,0.29411764705882354,0.3125,0.2,0.7,0.42857142857142855,,0.5238095238095238,0.5454545454545454,0.672566371681416,0.5319553571428572,0.5606125,0.5307850000000001,0.104,0.1368421052631579,0.08849557522123894,0.2831858407079646,6.47710843373494,0.20063694267515925,3.0,14.0,5.0,16.0,8.0,30.0,24.0,15.0,5.0,2.0,2.0,,1.0,0.26666666666666666,0.27586206896551724,0.26548672566371684,0.12389380530973451,0.21428571428571427,0.25,1.0,0.1415929203539823,0.3125,0.3333333333333333,1.0,0.3333333333333333,,25.863333333333333,,,2.0,1.0,1.0,,,3.0,6.0,,2.0,4.0,7.0,,,2.0,,1.0,,,,,1.0,1.0,,0.5714285714285714,0.058823529411764705,,0.2,,,,,,0.047619047619047616,1.0,0.2857142857142857,0.5,1.0,3.0,,,,,0.1,0.14285714285714285,1.0,,0.0625,True
