EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceCorner3FGM,Fg3aBlocked,Loose Ball Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Arc3PctBlocked,Clear Path Fouls,on
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOP,1061.0,18,-4.0,35,33,16,15,3.0,68,2.0,2.0,36,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,16.0,1.0,1.0,2.6315789473684212,1.0,1.0,1.0,0.45714285714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201950,1610612740,Jrue Holiday,Jrue Holiday,201950,NOP,94567.0,1576,112.0,3213,3218,700,619,301.0,6431,82.0,786.0,3343,30.0,191.0,232.0,128.0,360.0,34.0,129.0,45.0,58.0,848.0,75.0,38.0,40.0,4.0,86.0,96.0,112.0,50.0,187.0,687.0,0.5528169014084507,0.5650887573964497,23.957158962795944,0.07142857142857142,0.10020040080160321,0.2430025445292621,0.2178649237472767,135.0,228.0,10.0,22.0,36.0,52.0,47.0,100.0,50.0,130.0,12.0,30.0,3.0,4.0,8.0,68.0,171.0,2.0,7.0,9.0,32.0,232.0,458.0,80.0,201.0,16.0,39.0,2.0,10.0,1.0,39.0,61.0,110.0,13.0,40.0,114.0,350.0,99.0,141.0,10.0,1.0,170.0,68.0,27.0,94.0,6.0,27.0,69.0,91.0,3.0,163.0,33.0,196.0,13.0,37.0,99.0,18.0,65.0,42.0,6.0,34.0,4.0,5.0,141.0,5.0,33.0,3.0,4.0,2.0,2.0,5.0,9.0,1.0,10.0,21.0,8.0,4.0,13.0,4.0,2.0,6.0,29.0,19.0,1.0,9.0,6.0,0.24568965517241378,0.2511013215859031,0.4125,0.39800995024875624,0.2,0.325,0.4,0.5065502183406113,0.41025641025641024,0.5545454545454546,0.5341426403641881,0.3877551020408163,0.5366666666666666,0.39,0.30500758725341426,0.05895196506550218,0.08333333333333333,0.07,0.007692307692307693,0.7021276595744681,0.03488372093023256,0.09680851063829787,0.028154327424400417,0.10697674418604651,0.0111731843575419,0.10094637223974763,0.022058823529411766,0.03753351206434316,0.03296703296703297,0.012779552715654952,0.010101010101010102,0.014184397163120567,0.08928571428571429,0.10175438596491228,0.10031347962382445,0.10714285714285714,0.10638297872340426,0.04100946372239748,0.6551724137931034,0.34597875569044007,0.5921052631578947,0.645933014354067,0.34074074074074073,0.15174506828528073,0.47,0.5053763440860215,0.1276595744680851,0.19726858877086495,0.38461538461538464,0.3875968992248062,0.1,0.04552352048558422,0.4,0.4,0.3333333333333333,0.25948406676783003,0.39766081871345027,0.39766081871345027,0.4264705882352941,0.4489795918367347,0.45454545454545453,0.1,0.061224489795918366,0.14285714285714285,0.2857142857142857,0.3466666666666667,0.6923076923076923,0.05333333333333334,0.5,0.21333333333333335,0.28125,0.6509863429438544,0.4,0.5059628048780487,0.48434250000000006,0.48765704697986584,0.04961832061068702,7.655676855895195,25.62487562189053,,,,,,,,,,,,,,,,,,,,True
201967,1610612740,Dante Cunningham,Dante Cunningham,201967,NOP,46930.0,782,31.0,1595,1612,378,349,136.0,3207,8.0,209.0,1742,3.0,61.0,8.0,10.0,18.0,2.0,5.0,1.0,2.0,46.0,17.0,11.0,33.0,1.0,53.0,12.0,15.0,6.0,60.0,370.0,0.5773480662983426,0.7625,10.938399539435808,0.0335195530726257,0.06741573033707865,0.291866028708134,0.23699059561128527,34.0,52.0,8.0,11.0,9.0,12.0,7.0,11.0,10.0,21.0,29.0,67.0,2.0,11.0,16.0,4.0,23.0,,3.0,1.0,6.0,51.0,84.0,33.0,90.0,10.0,15.0,1.0,5.0,,23.0,11.0,15.0,12.0,22.0,80.0,22.0,99.0,,12.0,,23.0,4.0,9.0,8.0,7.0,19.0,43.0,48.0,13.0,104.0,26.0,130.0,2.0,6.0,4.0,,4.0,5.0,2.0,,,1.0,9.0,1.0,1.0,1.0,2.0,,2.0,,1.0,,2.0,12.0,,,9.0,,,3.0,12.0,6.0,1.0,4.0,1.0,0.7843137254901961,0.8888888888888888,1.0,0.36666666666666664,0.2,0.5454545454545454,0.36666666666666664,0.6071428571428571,0.6666666666666666,0.7333333333333333,0.5775862068965517,0.575,0.7837837837837838,0.5476190476190477,0.5172413793103449,0.10714285714285714,0.17307692307692307,,,0.4444444444444444,0.29545454545454547,0.10619469026548672,0.0420353982300885,0.14006514657980457,0.02766798418972332,0.11989459815546773,0.03687943262411347,0.07058823529411765,0.022900763358778626,0.026490066225165563,0.0213903743315508,0.045454545454545456,0.096045197740113,0.050724637681159424,0.17518248175182483,0.1383399209486166,0.14814814814814814,0.025,0.5,0.2988505747126437,0.6538461538461539,0.7906976744186046,0.7352941176470589,0.06321839080459771,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.1206896551724138,0.47619047619047616,0.47619047619047616,1.0,0.3850574712643678,0.43283582089552236,0.4393939393939394,1.0,0.13218390804597702,0.17391304347826086,0.17391304347826086,1.0,0.55,0.7272727272727273,0.125,0.1,0.15,,0.32432432432432434,0.75,0.43243243243243246,0.6875,0.16216216216216217,0.16666666666666666,0.8160919540229885,0.17391304347826086,0.5718537356321838,0.6123176470588235,0.5808135135135136,0.11004784688995216,6.717857142857145,24.056666666666672,1.0,1.0,3.0,0.011111111111111112,0.014925373134328358,0.5,1.0,,,,,,,,,,,,,True
203076,1610612740,Anthony Davis,Anthony Davis,203076,NOP,111059.0,1851,87.0,3761,3779,826,736,348.0,7540,337.0,1425.0,3956,120.0,401.0,59.0,46.0,105.0,19.0,43.0,11.0,5.0,256.0,61.0,40.0,64.0,8.0,114.0,338.0,420.0,186.0,395.0,815.0,0.5705024311183144,0.622257053291536,32.53796095444685,0.15564853556485356,0.16787003610108303,0.2814035087719298,0.21962244084020208,233.0,337.0,48.0,69.0,64.0,92.0,135.0,303.0,134.0,331.0,3.0,9.0,3.0,1.0,3.0,25.0,78.0,3.0,8.0,8.0,28.0,502.0,971.0,28.0,87.0,62.0,105.0,4.0,11.0,49.0,185.0,127.0,222.0,9.0,31.0,670.0,334.0,84.0,,82.0,,78.0,25.0,35.0,27.0,30.0,87.0,161.0,277.0,45.0,483.0,117.0,600.0,16.0,21.0,57.0,12.0,23.0,61.0,11.0,34.0,1.0,9.0,118.0,11.0,19.0,5.0,15.0,5.0,5.0,11.0,49.0,21.0,39.0,101.0,8.0,6.0,74.0,2.0,3.0,24.0,109.0,66.0,1.0,8.0,32.0,0.6673306772908366,0.7266811279826464,1.0,0.3218390804597701,0.36363636363636365,0.2903225806451613,0.3218390804597701,0.5169927909371782,0.5904761904761905,0.5720720720720721,0.5141776937618148,0.5862068965517241,0.5553359683794467,0.6267123287671232,0.08223062381852551,0.03604531410916581,0.0712166172106825,0.026402640264026403,0.00906344410876133,0.4830508474576271,0.47368421052631576,0.24319578577699735,0.07598253275109171,0.2158176943699732,0.04991680532445923,0.2323607427055703,0.06701030927835051,0.10849056603773585,0.09253731343283582,0.025906735751295335,0.04878048780487805,0.05333333333333334,0.20095693779904306,0.2782608695652174,0.2579787234042553,0.21124361158432708,0.23270440251572327,0.032586558044806514,0.6055045871559633,0.31852551984877125,0.6913946587537092,0.744408945686901,0.6652360515021459,0.28638941398865786,0.44554455445544555,0.4576271186440678,0.5703703703703704,0.31285444234404536,0.40483383685800606,0.40853658536585363,0.7686567164179104,0.008506616257088847,0.3333333333333333,0.375,1.0,0.07372400756143667,0.32051282051282054,0.32051282051282054,1.0,0.5948275862068966,0.6956521739130435,0.08333333333333333,0.02586206896551724,0.06896551724137931,0.375,0.36363636363636365,0.6956521739130435,0.011857707509881422,0.3333333333333333,0.11067193675889328,0.2857142857142857,0.4007561436672968,0.32051282051282054,0.49438038752362967,0.5640197674418602,0.5077239130434784,0.12982456140350876,9.255612770339855,25.189655172413794,1.0,1.0,25.0,0.011494252873563218,0.1111111111111111,0.3333333333333333,1.0,7.0,5.0,1.0,4.0,1.0,,,,,,,,True
203524,1610612740,Solomon Hill,Solomon Hill,203524,NOP,142463.0,2374,5.0,4846,4864,1049,1012,453.0,9710,103.0,563.0,5166,43.0,111.0,98.0,43.0,141.0,12.0,63.0,18.0,17.0,325.0,72.0,46.0,90.0,5.0,182.0,103.0,128.0,54.0,110.0,1034.0,0.5242085661080075,0.5285714285714286,11.591760299625468,0.10646387832699619,0.2125984251968504,0.19715808170515098,0.21646718943458523,72.0,148.0,9.0,20.0,12.0,28.0,11.0,37.0,6.0,23.0,37.0,96.0,5.0,3.0,18.0,57.0,174.0,3.0,10.0,11.0,27.0,89.0,208.0,94.0,270.0,12.0,25.0,6.0,15.0,8.0,50.0,13.0,36.0,14.0,45.0,62.0,116.0,282.0,,16.0,3.0,171.0,57.0,25.0,31.0,18.0,31.0,105.0,138.0,13.0,256.0,51.0,307.0,5.0,26.0,53.0,10.0,40.0,29.0,3.0,13.0,2.0,5.0,82.0,2.0,16.0,8.0,5.0,1.0,6.0,6.0,8.0,,11.0,31.0,1.0,1.0,25.0,,2.0,4.0,32.0,21.0,,17.0,10.0,0.34831460674157305,0.38271604938271603,1.0,0.34814814814814815,0.4,0.3111111111111111,0.352059925093633,0.42788461538461536,0.48,0.3611111111111111,0.4811715481171548,0.525,0.41975308641975306,0.5681818181818182,0.5648535564853556,0.1201923076923077,0.16891891891891891,,,0.6463414634146342,0.104,0.0967741935483871,0.020960108181203516,0.11229946524064172,0.023017902813299233,0.10292249047013977,0.021671826625386997,0.03290676416819013,0.013953488372093023,0.013944223107569721,0.02181208053691275,0.026881720430107527,0.09262759924385633,0.09389671361502347,0.1040339702760085,0.10973936899862825,0.12135922330097088,0.019230769230769232,0.65625,0.30962343096234307,0.4864864864864865,0.5853658536585366,0.4166666666666667,0.07740585774058577,0.2972972972972973,0.2972972972972973,0.09090909090909091,0.04811715481171548,0.2608695652173913,0.2608695652173913,,0.200836820083682,0.3854166666666667,0.3854166666666667,1.0,0.36401673640167365,0.3275862068965517,0.3275862068965517,1.0,0.5,0.45,0.1111111111111111,0.125,0.25,0.3,0.345679012345679,0.42857142857142855,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.4074074074074074,0.8744769874476988,0.3333333333333333,0.5536858350951372,0.53506875,0.552625,0.08880994671403197,4.6932692307692285,25.304444444444425,3.0,,6.0,,,0.6,1.0,3.0,,1.0,,1.0,2.0,2.0,0.013888888888888888,0.007352941176470588,,,,True
202326,1610612740,DeMarcus Cousins,DeMarcus Cousins,202326,NOP,23679.0,395,26.0,810,809,152,90,87.0,1619,64.0,295.0,831,27.0,64.0,31.0,12.0,43.0,5.0,21.0,6.0,4.0,98.0,18.0,12.0,25.0,2.0,48.0,86.0,84.0,35.0,64.0,152.0,0.5995934959349594,0.6956521739130435,31.312017640573316,0.16033755274261605,0.2046783625730994,0.21694915254237288,0.18765432098765433,48.0,90.0,12.0,22.0,5.0,14.0,15.0,29.0,9.0,29.0,,,,,,29.0,64.0,,,7.0,12.0,72.0,148.0,29.0,64.0,14.0,26.0,,,9.0,37.0,8.0,20.0,7.0,12.0,46.0,98.0,78.0,9.0,16.0,,64.0,29.0,6.0,7.0,5.0,19.0,36.0,69.0,8.0,113.0,26.0,139.0,9.0,6.0,21.0,4.0,11.0,17.0,2.0,10.0,,3.0,38.0,3.0,7.0,2.0,4.0,5.0,1.0,7.0,12.0,1.0,9.0,13.0,1.0,1.0,9.0,,,4.0,14.0,8.0,,2.0,9.0,0.3194444444444444,0.359375,0.896551724137931,0.453125,,0.5833333333333334,0.453125,0.4864864864864865,0.5384615384615384,0.4,0.5448113207547169,0.5384615384615384,0.578125,0.578125,0.3018867924528302,0.04054054054054054,0.044444444444444446,0.06896551724137931,,0.5526315789473685,0.5,0.2936170212765957,0.07851239669421488,0.23841059602649006,0.032679738562091505,0.27202072538860106,0.060759493670886074,0.09090909090909091,0.08620689655172414,0.05405405405405406,0.042735042735042736,,0.3103448275862069,0.29310344827586204,0.2777777777777778,0.23577235772357724,0.25,0.08653846153846154,0.5714285714285714,0.42452830188679247,0.5333333333333333,0.5581395348837209,0.3333333333333333,0.13679245283018868,0.5172413793103449,0.5555555555555556,0.13333333333333333,0.13679245283018868,0.3103448275862069,0.3103448275862069,0.5555555555555556,,,,,0.3018867924528302,0.453125,0.453125,0.896551724137931,0.8461538461538461,0.5454545454545454,0.16666666666666666,,,,0.4375,0.35714285714285715,,,0.375,0.5833333333333334,0.7264150943396226,0.453125,0.5118462085308056,0.5552227272727273,0.49971250000000006,0.12542372881355932,6.185135135135135,26.379687500000003,,,9.0,,,,,3.0,,1.0,1.0,,2.0,3.0,0.10526315789473684,0.045454545454545456,1.0,,,True
203138,1610612740,Hollis Thompson,Hollis Thompson,203138,NOP,8053.0,134,29.0,270,269,42,19,31.0,539,2.0,23.0,254,,,6.0,2.0,8.0,,1.0,2.0,3.0,18.0,5.0,4.0,7.0,1.0,12.0,6.0,4.0,2.0,,42.0,0.38333333333333336,,10.561056105610561,0.06666666666666667,0.16666666666666666,,0.15555555555555556,2.0,5.0,1.0,2.0,,,1.0,5.0,,,3.0,11.0,,,1.0,2.0,7.0,,1.0,,,3.0,10.0,5.0,18.0,1.0,2.0,,1.0,,2.0,,,,1.0,4.0,2.0,12.0,3.0,2.0,,7.0,2.0,2.0,2.0,2.0,1.0,8.0,7.0,,15.0,4.0,19.0,,1.0,,1.0,,2.0,,,1.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,0.6666666666666666,1.0,0.8,0.2777777777777778,,,0.2777777777777778,0.3,0.5,,0.375,0.3333333333333333,,0.3333333333333333,0.6428571428571429,0.2,0.2,0.2,,,,0.0673076923076923,0.010638297872340425,0.1702127659574468,0.047619047619047616,0.09933774834437085,0.022058823529411766,,0.041666666666666664,,0.07407407407407407,,0.0625,,0.11363636363636363,0.1794871794871795,0.125,,,0.17857142857142858,0.4,0.5,0.5,0.17857142857142858,0.2,0.25,1.0,,,,,0.39285714285714285,0.2727272727272727,0.2727272727272727,1.0,0.25,0.2857142857142857,0.2857142857142857,0.5,0.6666666666666666,0.5,,,0.3333333333333333,,,,1.0,,,,0.8214285714285714,0.2857142857142857,0.5314196428571428,0.49675,0.59295,0.08695652173913043,4.5200000000000005,23.88888888888889,,,1.0,,,,,,,,1.0,,1.0,,0.14285714285714285,,,,,True
202130,1610612740,Reggie Williams,Reggie Williams,202130,NOP,1233.0,21,-7.0,42,42,2,5,7.0,84,3.0,6.0,39,,,,,,,,,,,,,,,,1.0,3.0,,,2.0,0.6,,10.0,0.2,,,0.047619047619047616,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,3.0,1.0,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,0.375,,,,0.25,,,,,,,,,0.2,,0.13333333333333333,,,,,,,,,,,0.5,,,,,,,0.25,,,,0.5,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.25,,0.41652500000000003,0.3775,,,13.866666666666665,22.9,,,,,,,,,,,,,,1.0,,0.5,,,,True
204025,1610612740,Tim Frazier,Tim Frazier,204025,NOP,46503.0,775,-71.0,1587,1594,351,331,148.0,3181,46.0,232.0,1739,15.0,53.0,137.0,44.0,181.0,17.0,67.0,29.0,41.0,406.0,27.0,14.0,35.0,2.0,64.0,60.0,63.0,30.0,53.0,351.0,0.48535564853556484,0.5520833333333334,16.752725186460125,0.1271186440677966,0.1744186046511628,0.22844827586206898,0.22117202268431002,44.0,79.0,1.0,2.0,9.0,14.0,11.0,31.0,11.0,35.0,1.0,5.0,,1.0,2.0,17.0,59.0,1.0,3.0,3.0,13.0,66.0,145.0,18.0,64.0,1.0,4.0,1.0,3.0,3.0,8.0,13.0,24.0,4.0,15.0,36.0,96.0,39.0,15.0,,,59.0,17.0,9.0,27.0,6.0,10.0,32.0,37.0,2.0,71.0,16.0,87.0,4.0,13.0,39.0,5.0,28.0,14.0,5.0,11.0,,3.0,53.0,2.0,17.0,5.0,1.0,,3.0,3.0,3.0,,3.0,1.0,,,,,,1.0,1.0,1.0,,6.0,2.0,0.2727272727272727,0.2727272727272727,0.7222222222222222,0.28125,0.3333333333333333,0.26666666666666666,0.28125,0.45517241379310347,0.25,0.5416666666666666,0.4449760765550239,0.35714285714285715,0.48717948717948717,0.4,0.3062200956937799,0.06206896551724138,0.06329113924050633,0.12903225806451613,,0.7358490566037735,0.06451612903225806,0.07838983050847458,0.0199203187250996,0.10526315789473684,0.02459016393442623,0.08891752577319588,0.021447721179624665,0.04,0.006535947712418301,0.011494252873563218,0.021505376344086023,0.034482758620689655,0.09142857142857143,0.0364963503649635,0.1,0.10460251046025104,0.1076923076923077,0.035398230088495575,1.0,0.37799043062200954,0.5569620253164557,0.5945945945945946,0.36363636363636365,0.14832535885167464,0.3548387096774194,0.4074074074074074,0.18181818181818182,0.1674641148325359,0.3142857142857143,0.3142857142857143,,0.023923444976076555,0.2,0.2,1.0,0.2822966507177033,0.288135593220339,0.29310344827586204,0.7058823529411765,0.2857142857142857,0.5,,,0.42857142857142855,0.3333333333333333,0.358974358974359,0.6428571428571429,0.05128205128205128,0.5,0.3333333333333333,0.23076923076923078,0.6842105263157895,0.288135593220339,0.5057366028708135,0.5039666666666667,0.5139846153846153,0.034482758620689655,7.052413793103449,25.468750000000004,,1.0,1.0,0.015625,,,,,,,1.0,1.0,,,,,,0.01694915254237288,,True
1626148,1610612740,Anthony Brown,Anthony Brown,1626148,NOP,3603.0,60,-10.0,116,116,37,52,16.0,232,,16.0,125,,3.0,1.0,,1.0,,1.0,,,2.0,3.0,2.0,4.0,,6.0,,,,3.0,37.0,0.38095238095238093,0.3,18.045112781954888,,,0.1875,0.31896551724137934,1.0,5.0,,1.0,,,,,1.0,4.0,1.0,3.0,,,2.0,3.0,9.0,3.0,5.0,1.0,2.0,2.0,9.0,4.0,12.0,,1.0,3.0,5.0,,9.0,,1.0,1.0,4.0,2.0,2.0,6.0,6.0,,,9.0,3.0,1.0,,3.0,,2.0,4.0,2.0,8.0,3.0,11.0,,1.0,1.0,,,2.0,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,0.5,0.5,0.5,0.3333333333333333,0.6,0.25,0.3333333333333333,0.2222222222222222,,,0.38095238095238093,0.75,0.3,0.75,0.5714285714285714,0.1111111111111111,0.2,,,0.3333333333333333,0.5,0.1111111111111111,,0.08695652173913043,0.10344827586206896,0.1016949152542373,0.04477611940298507,,,,0.13043478260869565,,,0.14285714285714285,0.21428571428571427,0.125,,,1.0,0.23809523809523808,0.2,0.25,1.0,,,,,0.19047619047619047,0.25,0.25,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,0.8333333333333334,0.6,,,0.4,,0.4,0.5,0.8095238095238095,0.3333333333333333,0.5178404761904761,0.4475625,0.50961,0.5625,8.766666666666666,25.59166666666667,,,,,,,,,,,,0.3333333333333333,,,,,,,,True
