EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveMakes,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Charge Fouls,ShortMidRangePctBlocked,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFoulsDrawn,OffensiveGoaltends,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,BlockingFouls,LongMidRangePctBlocked,on,FTOffRebounds,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,OffFTReboundPct,BlockedLongMidRange
1626150,1610612763,Andrew Harrison,Andrew Harrison,1626150,MEM,6660.0,111,-27.0,208,213,83.0,101,30,421,4.0,7.0,1.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,12.0,1.0,3.0,5.0,14,3.0,13.0,17.0,36.0,225,1.0,2.0,1.0,2.0,3.0,6.0,3.0,11.0,17.0,2.0,8.0,3.0,6.0,1.0,11.0,2.0,1.0,4.0,4.0,8.0,3.0,1.0,3.0,1.0,20.0,1.0,2.0,3.0,1.0,6.0,1.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4,1.0,1.0,6.0,15,1.0,14.0,1.0,21.0,1.0,9.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,17.0,83.0,3.0,2.0,0.2,0.2,0.3333333333333333,0.23076923076923078,0.25,0.35714285714285715,0.5,0.5,0.35185185185185186,0.3333333333333333,0.3333333333333333,0.4864864864864865,0.3333333333333333,0.53125,0.48148148148148145,0.07142857142857142,0.14285714285714285,16.73469387755102,0.5,0.07142857142857142,0.06,0.011494252873563218,0.05405405405405406,0.05747126436781609,0.008620689655172414,0.05,0.09090909090909091,0.08333333333333333,0.07407407407407407,0.25,0.25925925925925924,0.5714285714285714,0.6666666666666666,0.25,0.18518518518518517,0.2,0.2,0.07407407407407407,0.037037037037037035,1.0,1.0,1.0,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.7407407407407407,0.18181818181818182,0.4461288461538462,0.38839999999999997,0.4267625,0.2571428571428571,0.4090909090909091,0.05555555555555555,0.4722222222222222,5.992857142857143,29.253846153846155,0.39903846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626185,1610612763,Jarell Martin,Jarell Martin,1626185,MEM,12687.0,211,-61.0,422,426,143.0,188,48,848,10.0,30.0,2.0,9.0,2.0,7.0,1.0,6.0,12.0,4.0,9.0,2.0,5.0,,2.0,15.0,48,6.0,14.0,14.0,62.0,462,2.0,11.0,1.0,9.0,3.0,11.0,5.0,2.0,17.0,22.0,8.0,18.0,,1.0,4.0,2.0,9.0,2.0,1.0,3.0,,1.0,2.0,,7.0,13.0,19.0,22.0,9.0,50.0,15.0,65.0,6.0,4.0,2.0,4.0,2.0,3.0,,7,,2.0,16.0,25,1.0,14.0,1.0,20.0,,9.0,1.0,4.0,4.0,,4.0,2.0,,17.0,143.0,1.0,1.0,0.7333333333333333,0.7857142857142857,1.0,0.42857142857142855,0.46153846153846156,0.3125,0.18181818181818182,0.2727272727272727,0.3870967741935484,0.2916666666666667,0.46875,0.4305555555555556,0.34615384615384615,0.4722222222222222,0.22580645161290322,0.1875,0.3,16.561844863731658,0.5714285714285714,0.5,0.1774193548387097,0.07975460122699386,0.3064516129032258,0.22043010752688172,0.06818181818181818,0.022727272727272728,0.1276595744680851,0.2631578947368421,0.3170731707317073,0.5,0.4838709677419355,0.3333333333333333,0.47619047619047616,0.8,0.0967741935483871,0.16666666666666666,0.16666666666666666,0.1935483870967742,0.14516129032258066,0.4444444444444444,0.4444444444444444,1.0,0.08064516129032258,0.4,0.4,0.75,0.2222222222222222,,0.4375,0.2857142857142857,0.125,0.7096774193548387,0.5,0.5327262295081968,0.5859090909090909,0.53393125,0.1267605633802817,0.15789473684210525,0.14516129032258066,0.27419354838709675,6.708333333333333,26.464285714285715,0.33886255924170616,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.6,0.03508771929824561,0.1,0.10204081632653061,0.022727272727272728,0.07692307692307693,0.15384615384615385,0.2857142857142857,0.03225806451612903,0.3333333333333333,0.3333333333333333,0.75,1.0,0.5,0.08333333333333333,1.0,1.0,0.1875,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627735,1610612763,Wade Baldwin IV,Wade Baldwin IV,1627735,MEM,24296.0,405,-139.0,792,799,260.0,314,86,1591,19.0,47.0,2.0,7.0,6.0,14.0,7.0,25.0,21.0,,4.0,3.0,18.0,2.0,9.0,33.0,93,3.0,22.0,31.0,106.0,880,3.0,13.0,2.0,9.0,9.0,23.0,9.0,17.0,41.0,20.0,46.0,3.0,6.0,3.0,14.0,2.0,10.0,33.0,28.0,61.0,17.0,11.0,18.0,9.0,150.0,10.0,14.0,20.0,1.0,35.0,11.0,46.0,18.0,11.0,7.0,20.0,12.0,19.0,2.0,39,,17.0,19.0,40,,32.0,1.0,37.0,1.0,14.0,5.0,7.0,4.0,3.0,7.0,4.0,2.0,40.0,259.0,7.0,3.0,0.30303030303030304,0.3125,0.3333333333333333,0.13636363636363635,0.10526315789473684,0.3548387096774194,0.23076923076923078,0.391304347826087,0.32608695652173914,0.2,0.375,0.39849624060150374,0.2647058823529412,0.4880952380952381,0.19130434782608696,0.10752688172043011,0.14893617021276595,19.26091825307951,0.5128205128205128,0.027777777777777776,0.0881057268722467,0.034482758620689655,0.10294117647058823,0.09366391184573003,0.02736318407960199,0.045454545454545456,0.053763440860215055,0.13793103448275862,0.10204081632653061,0.5714285714285714,0.40869565217391307,0.40425531914893614,0.475,0.47368421052631576,0.21739130434782608,0.28,0.3181818181818182,0.1826086956521739,0.034782608695652174,,,,0.1565217391304348,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.2857142857142857,0.13333333333333333,0.4375,0.42857142857142855,0.28125,0.6,0.14285714285714285,0.48946428571428585,0.5117214285714284,0.46226666666666666,0.109375,0.1320754716981132,0.08490566037735849,0.3867924528301887,7.375268817204302,28.3,0.3282828282828283,7.0,,,,,2.0,,3.0,2.0,2.0,1.0,2.0,10.0,8.0,2.0,,4.0,,0.2222222222222222,0.008928571428571428,0.045871559633027525,0.010752688172043012,0.011363636363636364,,0.09210526315789473,0.10526315789473684,0.03125,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.3333333333333333,,,,,,,0.2222222222222222,1.0,6.0,2.0,4.0,0.12,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627738,1610612763,Deyonta Davis,Deyonta Davis,1627738,MEM,6458.0,108,-44.0,217,219,97.0,103,26,436,5.0,7.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,,,,,,,9.0,16,,,3.0,21.0,241,2.0,4.0,,4.0,3.0,7.0,,1.0,7.0,10.0,8.0,,,,,,,2.0,,2.0,,,1.0,1.0,4.0,2.0,7.0,11.0,,18.0,6.0,24.0,2.0,2.0,,1.0,,3.0,,4,,1.0,13.0,22,2.0,5.0,,4.0,,2.0,,7.0,6.0,1.0,7.0,3.0,,7.0,97.0,5.0,,0.5555555555555556,0.7142857142857143,,,,0.5625,0.5,0.42857142857142855,0.5625,0.5,0.42857142857142855,0.5833333333333334,0.5,0.4375,,,,8.8,0.25,,0.16417910447761194,0.025974025974025976,0.21212121212121213,0.18,0.05309734513274336,,0.21428571428571427,0.2222222222222222,0.2,0.42857142857142855,0.4375,0.7142857142857143,0.7142857142857143,0.6,0.25,0.75,0.75,0.3125,,,,,,,,1.0,0.5,,0.42857142857142855,0.6666666666666666,,0.4375,,0.5280125000000001,0.5057,0.5215,0.1111111111111111,0.1111111111111111,0.19047619047619047,0.3333333333333333,7.6312500000000005,,0.4470046082949309,1.0,,,,,,,,,4.0,4.0,,,1.0,,,1.0,,,0.1111111111111111,0.02857142857142857,0.05555555555555555,0.10344827586206896,0.14285714285714285,0.047619047619047616,0.25,,0.2,0.2,1.0,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,
1627782,1610612763,Wayne Selden,Wayne Selden,1627782,MEM,3368.0,56,-39.0,102,108,30.0,29,8,210,2.0,4.0,,1.0,,,,1.0,3.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0,8,2.0,8.0,7.0,19.0,124,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,4.0,6.0,,,6.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,2.0,,,2.0,,2.0,,,,1.0,1.0,1.0,,2,1.0,1.0,1.0,1,,6.0,,11.0,1.0,5.0,1.0,,,,,,,1.0,29.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.375,,,0.375,,,0.4523809523809524,,0.16666666666666666,0.5,0.125,0.25,20.17543859649123,0.5,,,,0.1111111111111111,0.04,,,,,0.07142857142857142,,0.25,0.5,0.6666666666666666,0.5,0.0625,,,0.1875,0.125,0.5,0.5,1.0,0.375,0.16666666666666666,0.16666666666666666,0.5,,0.5,,,0.5,0.75,0.16666666666666666,0.498628125,0.60625,0.453025,0.25,0.4166666666666667,,0.05263157894736842,9.35,25.6,0.29411764705882354,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,
1627786,1610612763,Troy Williams,Troy Williams,1627786,MEM,6432.0,107,-32.0,212,213,85.0,90,23,425,8.0,15.0,,,2.0,6.0,1.0,5.0,3.0,1.0,1.0,,7.0,,,11.0,23,1.0,8.0,2.0,27.0,245,1.0,2.0,,2.0,4.0,10.0,,,8.0,6.0,16.0,3.0,,,7.0,,4.0,2.0,4.0,6.0,1.0,3.0,1.0,1.0,16.0,1.0,4.0,3.0,1.0,8.0,2.0,10.0,12.0,9.0,3.0,6.0,3.0,2.0,2.0,8,1.0,1.0,1.0,6,,6.0,1.0,8.0,2.0,3.0,2.0,2.0,2.0,,2.0,1.0,,8.0,85.0,2.0,2.0,0.2727272727272727,0.2727272727272727,1.0,0.125,0.125,0.4782608695652174,0.5,0.4,0.4032258064516129,0.5,0.4,0.39705882352941174,0.5,0.3333333333333333,0.25806451612903225,0.17391304347826086,0.2,17.5,0.75,0.1,0.05,0.014705882352941176,0.12903225806451613,0.07692307692307693,0.020618556701030927,0.043478260869565216,0.07407407407407407,,0.19047619047619047,0.5,0.4838709677419355,0.5333333333333333,0.6666666666666666,0.375,0.16129032258064516,0.2,0.25,0.0967741935483871,0.03225806451612903,1.0,1.0,1.0,0.22580645161290322,,,,,,0.6,0.3333333333333333,,0.7419354838709677,,0.5568209677419355,0.4172,0.5384800000000001,0.09375,0.125,0.07407407407407407,0.2962962962962963,5.000000000000001,25.8,0.4009433962264151,2.0,,,,,,,,,,1.0,,,3.0,,,,,,0.034482758620689655,,,0.043478260869565216,,0.05555555555555555,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,True,,,,,,,
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,7430.0,124,-47.0,240,237,63.0,100,31,477,4.0,8.0,,1.0,,1.0,1.0,4.0,3.0,2.0,3.0,5.0,17.0,2.0,3.0,7.0,15,7.0,20.0,10.0,45.0,254,,1.0,2.0,3.0,,2.0,3.0,5.0,8.0,8.0,6.0,21.0,,,17.0,5.0,,5.0,2.0,7.0,1.0,1.0,2.0,1.0,16.0,2.0,4.0,8.0,,12.0,2.0,14.0,2.0,2.0,,1.0,1.0,3.0,,4,,,3.0,9,2.0,8.0,,12.0,,5.0,1.0,3.0,1.0,2.0,3.0,3.0,,8.0,63.0,1.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.35,0.35,0.4666666666666667,,,0.5,0.5,0.3,0.5487804878048781,0.5,0.5,0.5714285714285714,,,16.605166051660518,0.25,,0.1095890410958904,0.02197802197802198,0.0975609756097561,0.10526315789473684,0.015625,,0.11538461538461539,0.12,0.0967741935483871,1.0,0.22857142857142856,0.5,0.5,0.25,0.11428571428571428,0.25,0.25,0.08571428571428572,0.08571428571428572,0.6666666666666666,0.6666666666666666,1.0,0.4857142857142857,0.29411764705882354,0.29411764705882354,0.3333333333333333,,0.6666666666666666,0.2,,0.6,0.8,0.29411764705882354,0.529042857142857,0.5313166666666667,0.5379799999999999,0.125,0.25,0.06666666666666667,0.17777777777777778,6.966666666666667,25.46,0.2625,2.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,0.5,0.3333333333333333,,0.03225806451612903,0.02857142857142857,,,0.09090909090909091,0.1,0.047619047619047616,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,0.3333333333333333,,2.0,,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,True,,,,,,,
203210,1610612763,JaMychal Green,JaMychal Green,203210,MEM,7614.0,127,-43.0,245,243,72.0,87,23,488,8.0,13.0,6.0,9.0,4.0,5.0,1.0,4.0,7.0,2.0,5.0,2.0,5.0,,3.0,12.0,24,4.0,10.0,6.0,42.0,296,6.0,10.0,,13.0,5.0,6.0,4.0,3.0,19.0,12.0,12.0,12.0,,,5.0,2.0,1.0,4.0,6.0,10.0,5.0,1.0,2.0,2.0,26.0,8.0,3.0,9.0,5.0,17.0,10.0,27.0,3.0,,3.0,3.0,2.0,5.0,2.0,8,,2.0,7.0,17,,6.0,1.0,7.0,1.0,3.0,1.0,5.0,3.0,2.0,5.0,3.0,,19.0,72.0,3.0,1.0,0.5,0.8571428571428571,1.0,0.4,0.4,0.5,0.6,0.8333333333333334,0.5294117647058824,0.6,0.8,0.5675675675675675,0.65,0.8636363636363636,0.29411764705882354,0.041666666666666664,0.07692307692307693,16.423357664233574,0.375,0.45454545454545453,0.13043478260869565,0.09195402298850575,0.07894736842105263,0.11214953271028037,0.08264462809917356,0.034482758620689655,0.125,0.058823529411764705,0.1111111111111111,0.6,0.38235294117647056,0.6153846153846154,0.6666666666666666,0.25,0.11764705882352941,0.25,0.25,0.20588235294117646,0.14705882352941177,0.4,0.4,1.0,0.14705882352941177,0.4,0.4,0.9,0.6666666666666666,,0.5,0.8,0.3,0.6764705882352942,0.4,0.559460294117647,0.6581,0.595245,0.08333333333333333,0.11538461538461539,0.30952380952380953,0.4523809523809524,7.516666666666667,24.409999999999997,0.2938775510204082,3.0,,,1.0,1.0,1.0,,1.0,2.0,10.0,2.0,,2.0,1.0,1.0,,,,0.5,0.058823529411764705,0.13793103448275862,0.10344827586206896,0.041666666666666664,0.1,0.2,,,0.42857142857142855,0.42857142857142855,1.0,1.0,,,,,0.1,1.0,0.3333333333333333,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,
203584,1610612763,Troy Daniels,Troy Daniels,203584,MEM,11583.0,193,-40.0,382,382,144.0,162,35,764,2.0,4.0,,,,,4.0,9.0,20.0,6.0,11.0,24.0,49.0,,24.0,15.0,33,30.0,60.0,10.0,130.0,422,2.0,3.0,3.0,8.0,2.0,9.0,28.0,6.0,40.0,18.0,12.0,72.0,18.0,1.0,48.0,24.0,1.0,9.0,1.0,10.0,1.0,,4.0,5.0,21.0,1.0,6.0,8.0,,14.0,2.0,16.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,5,,3.0,7.0,11,,12.0,,14.0,3.0,5.0,2.0,1.0,,1.0,1.0,,,40.0,143.0,1.0,2.0,0.6,0.6,0.8,0.5,0.5084745762711864,0.45454545454545453,0.6666666666666666,0.2222222222222222,0.6451612903225806,0.5833333333333334,0.4594594594594595,0.6597938144329897,0.6666666666666666,0.5,0.6451612903225806,0.030303030303030304,,23.776223776223777,0.4,,0.0784313725490196,0.007692307692307693,0.08450704225352113,0.08092485549132948,0.010810810810810811,,0.0975609756097561,0.09090909090909091,0.08,,0.043010752688172046,0.5,0.5,,0.0967741935483871,0.4444444444444444,0.5,0.21505376344086022,0.11827956989247312,0.5454545454545454,0.5454545454545454,1.0,0.5268817204301075,0.4897959183673469,0.5,,,,,,0.6486486486486487,0.6881720430107527,0.5,0.48007717391304355,0.47047,0.4844722222222223,0.06315789473684211,0.14285714285714285,0.06153846153846154,0.3076923076923077,14.754545454545452,25.88333333333333,0.3769633507853403,9.0,1.0,3.0,1.0,4.0,9.0,1.0,1.0,10.0,,1.0,1.0,1.0,1.0,2.0,,1.0,0.3333333333333333,0.35714285714285715,0.01818181818181818,,0.02702702702702703,0.022727272727272728,,0.05128205128205128,0.09523809523809523,0.022727272727272728,0.45,0.45,0.7777777777777778,0.75,,0.5,0.3333333333333333,1.0,0.10810810810810811,0.25,0.375,,,1.0,,0.1111111111111111,,,0.5,,,,,,1.0,1.0,2.0,1.0,0.016666666666666666,0.02040816326530612,0.016666666666666666,,,,True,,,,,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,3793.0,63,-10.0,119,123,42.0,36,11,242,11.0,14.0,3.0,4.0,4.0,4.0,2.0,7.0,,,,,1.0,,,13.0,21,,1.0,1.0,27.0,135,3.0,4.0,,7.0,4.0,6.0,,,8.0,16.0,10.0,,,,1.0,,1.0,2.0,,2.0,,,2.0,,4.0,3.0,5.0,3.0,,8.0,4.0,12.0,3.0,3.0,,4.0,2.0,1.0,,5,,2.0,2.0,7,,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,,8.0,42.0,,,0.6153846153846154,0.8,,,,0.6190476190476191,0.75,0.6666666666666666,0.5909090909090909,0.75,0.6666666666666666,0.6136363636363636,0.875,0.6666666666666666,0.045454545454545456,0.047619047619047616,,20.454545454545453,0.8,,0.10714285714285714,0.07142857142857142,0.2,0.1509433962264151,0.07142857142857142,,0.375,,0.2,1.0,0.6363636363636364,0.7857142857142857,0.7857142857142857,0.7272727272727273,0.3181818181818182,0.2857142857142857,0.3333333333333333,,,,,,0.045454545454545456,,,1.0,0.75,,0.6666666666666666,1.0,,0.6818181818181818,,0.5547931818181818,0.48700000000000004,0.49584999999999996,0.045454545454545456,0.047619047619047616,0.25925925925925924,0.2962962962962963,3.0666666666666664,25.3,0.35294117647058826,,,,,,,,1.0,,6.0,1.0,,1.0,2.0,,,,,,0.07142857142857142,0.09090909090909091,0.1111111111111111,0.09090909090909091,,,0.2,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,True,,,,,,,
