EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3Assists,FTDefRebounds,LostBallTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,BlockingFouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,HeaveAttempts,Blocked3s,BlockedArc3,OffensiveGoaltends,ShortMidRangePctBlocked,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,Corner3PctBlocked,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,Clear Path Fouls
1626154,1610612741,RJ Hunter,RJ Hunter,1626154,CHI,334.0,6,-3.0,11,11,11.0,7,3,22,1.0,1.0,1.0,8,1.0,1.0,11.0,1.0,6.25,1.0,1.0,1.0,0.5376,0.5376,24.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,12737.0,212,32.0,423,424,149.0,75,49,847,27.0,9.0,34.0,436,11.0,27.0,149.0,0.425,20.292887029288703,0.3375,0.3,0.6,0.49780437500000013,0.459655,25.00294117647059,0.35224586288416077,9.0,14.0,1.0,1.0,3.0,6.0,4.0,8.0,9.0,24.0,5.0,7.0,2.0,2.0,2.0,2.0,9.0,1.0,6.0,4.0,22.0,46.0,14.0,14.0,100.0,2.0,3.0,3.0,8.0,1.0,14.0,7.0,19.0,6.0,5.0,37.0,12.0,32.0,30.0,12.0,2.0,9.0,1.0,27.0,6.0,33.0,6.0,15.0,5.0,7.0,72.0,2.0,1.0,13.0,13.0,26.0,3.0,29.0,1.0,14.0,8.0,6.0,7.0,1.0,7.0,3.0,1.0,1.0,10.0,1.0,5.0,8.0,14.0,16.0,2.0,1.0,1.0,17.0,3.0,8.0,2.0,1.0,1.0,1.0,37.0,1.0,0.2727272727272727,0.2857142857142857,0.7142857142857143,0.4117647058823529,0.375,0.5454545454545454,0.4117647058823529,0.4782608695652174,0.6666666666666666,0.3684210526315789,0.5375,0.5909090909090909,0.5333333333333333,0.5747126436781609,0.6363636363636364,0.578125,0.021739130434782608,0.07142857142857142,0.7,0.1111111111111111,0.006944444444444444,0.15294117647058825,0.03636363636363636,0.12871287128712872,0.01507537688442211,0.014285714285714285,0.045454545454545456,0.10810810810810811,0.06521739130434782,0.17647058823529413,0.14102564102564102,0.2857142857142857,0.023255813953488372,0.175,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.1,0.5,0.5,0.5,0.3,0.375,0.375,0.2222222222222222,0.0875,0.7142857142857143,0.7142857142857143,0.6,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.09090909090909091,1.0,0.18181818181818182,1.0,1.0,0.5454545454545454,0.16666666666666666,1.0,0.2,0.5,0.06666666666666667,1.0,0.4444444444444444,0.3333333333333333,0.4657,0.09411764705882353,0.1568627450980392,0.14,0.37,11.66304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,16859.0,281,-10.0,548,550,152.0,92,77,1098,,,,550,,,152.0,,11.949685534591195,,,0.7678571428571429,0.6049875,0.5819105263157894,,0.2773722627737226,26.0,43.0,8.0,13.0,8.0,13.0,2.0,2.0,4.0,11.0,,,,,,,,,,,32.0,56.0,,13.0,77.0,10.0,16.0,,,3.0,23.0,10.0,19.0,,3.0,23.0,44.0,20.0,,,14.0,,6.0,5.0,6.0,11.0,4.0,3.0,1.0,1.0,28.0,7.0,20.0,22.0,31.0,58.0,27.0,85.0,1.0,11.0,8.0,3.0,4.0,,,4.0,,,8.0,2.0,2.0,10.0,22.0,18.0,,,,24.0,,10.0,2.0,3.0,2.0,3.0,23.0,2.0,0.6875,0.88,,,,,,0.5714285714285714,0.625,0.5263157894736842,0.5714285714285714,0.625,0.5263157894736842,0.5661764705882353,0.6052631578947368,0.5,0.10714285714285714,0.13953488372093023,0.5,0.2,0.11049723756906077,0.16541353383458646,0.06666666666666667,0.1840277777777778,0.0944055944055944,0.08196721311475409,0.05128205128205128,0.22413793103448276,0.18,0.19148936170212766,0.16363636363636364,0.17391304347826086,0.05555555555555555,0.7678571428571429,0.6046511627906976,0.7027027027027027,0.6153846153846154,0.03571428571428571,1.0,1.0,1.0,0.19642857142857142,0.36363636363636365,0.36363636363636365,1.0,,,,,,,,0.8125,0.6153846153846154,,,,,,,0.6842105263157895,0.6153846153846154,,,,,0.5946692307692307,0.15151515151515152,0.15151515151515152,0.2987012987012987,0.2987012987012987,4.9160714285714295,2.0,5.0,4.0,1.0,1.0,4.0,2.0,7.0,1.0,3.0,2.0,2.0,0.45454545454545453,0.10810810810810811,0.15217391304347827,0.1111111111111111,1.0,0.125,,,,,,,,,,,,,,,,,,,,,True,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,11243.0,187,-42.0,373,376,89.0,83,43,749,32.0,6.0,43.0,387,10.0,32.0,88.0,0.7166666666666667,16.941176470588236,0.5333333333333333,0.46153846153846156,0.7833333333333333,0.5013524999999999,0.4790076923076923,25.106976744186046,0.2386058981233244,2.0,4.0,,,,,,7.0,1.0,6.0,4.0,11.0,1.0,3.0,3.0,4.0,10.0,,3.0,1.0,3.0,17.0,14.0,5.0,53.0,,1.0,1.0,6.0,,3.0,,3.0,4.0,1.0,13.0,4.0,2.0,39.0,3.0,,10.0,1.0,8.0,5.0,13.0,3.0,2.0,2.0,4.0,31.0,,2.0,17.0,16.0,35.0,2.0,37.0,1.0,5.0,4.0,1.0,4.0,2.0,4.0,6.0,1.0,1.0,10.0,,1.0,12.0,17.0,6.0,,1.0,,6.0,,1.0,1.0,6.0,2.0,6.0,13.0,1.0,0.6666666666666666,0.6666666666666666,0.9285714285714286,0.32558139534883723,0.16666666666666666,0.4,0.32558139534883723,0.17647058823529413,,,0.4,0.21428571428571427,0.46153846153846156,0.4112903225806452,0.21428571428571427,0.4642857142857143,0.058823529411764705,0.25,0.4,0.1568627450980392,0.017391304347826087,0.2328767123287671,,0.18857142857142858,0.010309278350515464,0.024390243902439025,,0.16666666666666666,0.12121212121212122,0.18181818181818182,0.2413793103448276,0.2,0.023809523809523808,0.06666666666666667,0.5,0.6666666666666666,0.5,0.11666666666666667,,,,0.1,0.16666666666666666,0.16666666666666666,1.0,0.18333333333333332,0.36363636363636365,0.36363636363636365,1.0,0.3125,0.3125,0.9,,,0.42857142857142855,0.3333333333333333,1.0,0.42857142857142855,,,,,0.3076923076923077,0.75,0.16666666666666666,0.3125,0.55409,0.01639344262295082,0.05555555555555555,0.05660377358490566,0.24528301886792453,9.91764705882353,2.0,2.0,,2.0,,,,1.0,4.0,6.0,,2.0,0.16666666666666666,,0.02631578947368421,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,True,,
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,50601.0,843,15.0,1674,1678,376.0,322,208,3352,58.0,18.0,99.0,1757,27.0,56.0,375.0,0.4479638009049774,14.561586638830898,0.26244343891402716,0.4090909090909091,0.7013574660633484,0.5076132420091323,0.5146119047619048,25.52626262626263,0.22461170848267623,33.0,56.0,4.0,6.0,6.0,12.0,7.0,21.0,15.0,45.0,16.0,41.0,,1.0,5.0,9.0,17.0,1.0,4.0,4.0,55.0,122.0,33.0,31.0,240.0,5.0,11.0,1.0,5.0,2.0,15.0,7.0,17.0,9.0,10.0,51.0,90.0,20.0,99.0,,2.0,17.0,10.0,23.0,13.0,36.0,7.0,13.0,5.0,5.0,85.0,7.0,8.0,56.0,50.0,110.0,15.0,125.0,2.0,15.0,7.0,8.0,21.0,6.0,12.0,19.0,2.0,,40.0,3.0,7.0,46.0,78.0,37.0,1.0,2.0,2.0,40.0,4.0,17.0,5.0,15.0,10.0,16.0,49.0,3.0,0.8181818181818182,0.8333333333333334,1.0,0.3333333333333333,0.2,0.3333333333333333,0.3402061855670103,0.45081967213114754,0.45454545454545453,0.4117647058823529,0.47285067873303166,0.40625,0.4659090909090909,0.502092050209205,0.4411764705882353,0.5204081632653061,0.08196721311475409,0.125,0.525,0.09900990099009901,0.0142602495543672,0.1728395061728395,0.027450980392156862,0.1278648974668275,0.01838235294117647,,0.031914893617021274,0.07853403141361257,0.10559006211180125,0.11764705882352941,0.16728624535315986,0.2,0.016666666666666666,0.25339366515837103,0.5892857142857143,0.673469387755102,0.8484848484848485,0.09502262443438914,0.3333333333333333,0.3684210526315789,0.5714285714285714,0.20361990950226244,0.3333333333333333,0.3409090909090909,0.8666666666666667,0.18552036199095023,0.3902439024390244,0.3902439024390244,1.0,0.29310344827586204,0.29310344827586204,1.0,0.375,0.6666666666666666,0.0625,,,0.25,0.25,1.0,0.2727272727272727,0.5,0.20454545454545456,0.5555555555555556,0.2222222222222222,0.30357142857142855,0.492125,0.07264957264957266,0.1259259259259259,0.0625,0.2125,9.23032786885246,6.0,4.0,9.0,6.0,1.0,4.0,1.0,1.0,5.0,6.0,,4.0,0.10810810810810811,0.021052631578947368,0.023668639053254437,0.014925373134328358,0.375,0.75,2.0,,1.0,2.0,1.0,1.0,1.0,0.09523809523809523,0.022222222222222223,,,,,,,,,,,,True,,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,16964.0,283,17.0,555,556,129.0,96,73,1111,20.0,2.0,32.0,570,3.0,20.0,128.0,0.27586206896551724,21.40625,0.1724137931034483,0.08333333333333333,0.5344827586206896,0.4981943965517241,0.4787104166666667,24.706249999999997,0.23243243243243245,21.0,30.0,8.0,12.0,6.0,6.0,14.0,26.0,14.0,28.0,5.0,12.0,1.0,2.0,,1.0,7.0,,,1.0,49.0,84.0,12.0,11.0,145.0,12.0,18.0,1.0,2.0,,27.0,13.0,21.0,1.0,4.0,33.0,64.0,34.0,36.0,,14.0,7.0,6.0,7.0,5.0,12.0,2.0,4.0,,3.0,29.0,8.0,14.0,22.0,28.0,54.0,22.0,76.0,2.0,4.0,4.0,,4.0,,3.0,10.0,2.0,,14.0,,6.0,9.0,20.0,14.0,,,,18.0,2.0,7.0,3.0,1.0,1.0,1.0,33.0,2.0,0.6530612244897959,0.7619047619047619,1.0,0.375,0.5,0.3333333333333333,0.375,0.5833333333333334,0.6666666666666666,0.6190476190476191,0.5775862068965517,0.675,0.6041666666666666,0.5846774193548387,0.675,0.6111111111111112,0.07142857142857142,0.16666666666666666,0.2857142857142857,0.16766467065868262,0.07216494845360824,0.2037037037037037,0.08695652173913043,0.18181818181818182,0.07692307692307693,0.07246376811594203,0.07246376811594203,0.17857142857142858,0.18333333333333332,0.13725490196078433,0.1978021978021978,0.23529411764705882,0.0425531914893617,0.25862068965517243,0.7,0.84,0.6666666666666666,0.22413793103448276,0.5384615384615384,0.56,0.42857142857142855,0.2413793103448276,0.5,0.5,0.8571428571428571,0.10344827586206896,0.4166666666666667,0.4166666666666667,1.0,0.35,0.3684210526315789,1.0,0.6,0.6666666666666666,0.1,0.5,1.0,,,,0.25,1.0,0.041666666666666664,,0.5,0.35,0.5220125000000001,0.05785123966942149,0.07865168539325842,0.18620689655172415,0.22758620689655173,9.327380952380953,3.0,4.0,1.0,3.0,,2.0,4.0,2.0,,1.0,,,0.4,0.125,0.01639344262295082,0.13043478260869565,1.0,0.125,,,,,,,,0.038461538461538464,,1.0,0.03125,0.05,,,,,,,,,True,,
1626166,1610612741,Cameron Payne,Cameron Payne,1626166,CHI,1975.0,33,-9.0,63,63,21.0,20,3,126,3.0,,3.0,69,,3.0,21.0,0.3333333333333333,19.696969696969695,0.3333333333333333,,0.6666666666666666,0.4727388888888889,0.531,25.966666666666665,0.3333333333333333,1.0,3.0,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,2.0,6.0,,,4.0,,,,,,,,2.0,,,,2.0,2.0,,,,,,2.0,3.0,5.0,1.0,2.0,,,13.0,,,3.0,2.0,5.0,,5.0,,1.0,1.0,,3.0,,2.0,,,,3.0,,,2.0,5.0,1.0,,,,2.0,,1.0,,,,,,,0.5,0.5,,,,,,0.3333333333333333,,,0.2222222222222222,,,0.2,,,,,1.0,0.08,,0.3333333333333333,,0.14705882352941177,,,,,0.1111111111111111,0.1,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.1,0.14285714285714285,,,6.3999999999999995,2.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,
203477,1610612741,Isaiah Canaan,Isaiah Canaan,203477,CHI,2427.0,40,-8.0,75,78,27.0,22,12,153,7.0,3.0,8.0,77,4.0,7.0,27.0,0.5714285714285714,18.181818181818183,0.5,0.42857142857142855,0.6428571428571429,0.4701928571428571,0.49485714285714283,26.025,0.36,1.0,1.0,,,1.0,1.0,,4.0,,1.0,,1.0,,,,1.0,2.0,,1.0,1.0,1.0,6.0,2.0,2.0,10.0,,,,1.0,,,1.0,3.0,1.0,2.0,7.0,,2.0,,6.0,,2.0,1.0,3.0,1.0,4.0,,2.0,,1.0,9.0,,1.0,3.0,,3.0,1.0,4.0,,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,,2.0,,,1.0,,,,7.0,1.0,,,,0.25,,0.25,0.25,0.16666666666666666,,0.3333333333333333,0.2857142857142857,,0.35714285714285715,0.3333333333333333,,0.4375,0.16666666666666666,,,,0.04,0.14285714285714285,,0.08333333333333333,0.023809523809523808,,,,,,,0.5,,0.07142857142857142,1.0,1.0,,0.2857142857142857,,,,0.07142857142857142,,,,0.07142857142857142,,,,0.2857142857142857,0.2857142857142857,,,,,,,1.0,,,0.14285714285714285,1.0,0.14285714285714285,,0.3333333333333333,0.2857142857142857,0.50745,,,,0.7,8.833333333333332,1.0,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,0.25,,,,,,,,,,,,,True,,
203487,1610612741,Michael Carter-Williams,Michael Carter-Williams,203487,CHI,12305.0,205,-15.0,400,411,75.0,75,44,811,5.0,1.0,12.0,436,1.0,5.0,75.0,0.13953488372093023,25.770925110132158,0.05813953488372093,0.09090909090909091,0.5465116279069767,0.48067034883720927,0.4824545454545454,24.275000000000002,0.1875,18.0,35.0,1.0,3.0,4.0,5.0,8.0,23.0,3.0,16.0,2.0,7.0,,1.0,,,2.0,1.0,1.0,,29.0,74.0,4.0,19.0,89.0,3.0,8.0,1.0,2.0,,9.0,7.0,10.0,,6.0,20.0,16.0,42.0,9.0,3.0,2.0,2.0,7.0,23.0,18.0,41.0,14.0,10.0,3.0,10.0,100.0,,8.0,9.0,18.0,28.0,9.0,37.0,4.0,11.0,9.0,2.0,9.0,2.0,7.0,10.0,2.0,,19.0,,,14.0,26.0,26.0,,6.0,1.0,28.0,4.0,15.0,1.0,5.0,2.0,5.0,20.0,1.0,0.27586206896551724,0.2857142857142857,0.75,0.3333333333333333,0.5,,0.3333333333333333,0.3918918918918919,0.375,0.7,0.4069767441860465,0.45,0.6363636363636364,0.45408163265306123,0.45,0.6666666666666666,0.0945945945945946,0.11428571428571428,0.47368421052631576,0.15,0.05673758865248227,0.12,,0.13846153846153847,0.041884816753926704,0.06521739130434782,,0.17391304347826086,0.08571428571428572,0.1794871794871795,0.09375,0.2727272727272727,0.08695652173913043,0.4069767441860465,0.5142857142857142,0.5806451612903226,0.3888888888888889,0.26744186046511625,0.34782608695652173,0.38095238095238093,,0.18604651162790697,0.1875,0.2,0.3333333333333333,0.08139534883720931,0.2857142857142857,0.2857142857142857,1.0,0.4,0.4,0.5,0.3,0.3333333333333333,0.1,,,0.1,1.0,1.0,0.45454545454545453,0.8,,,,0.4,0.4501444444444444,0.15463917525773196,0.17647058823529413,0.10112359550561797,0.2247191011235955,7.15,4.0,1.0,2.0,2.0,1.0,,3.0,,3.0,2.0,,,0.125,0.08695652173913043,0.02040816326530612,,0.4,,2.0,,,,,,,0.08695652173913043,0.0625,,,,1.0,0.058823529411764705,,,,,,,True,,
2548,1610612741,Dwyane Wade,Dwyane Wade,2548,CHI,9736.0,162,-35.0,323,321,77.0,86,51,644,14.0,2.0,18.0,348,3.0,14.0,77.0,0.16216216216216217,35.82474226804124,0.12612612612612611,0.09090909090909091,0.44144144144144143,0.4580936936936936,0.459,25.08333333333333,0.23839009287925697,11.0,31.0,3.0,9.0,4.0,6.0,12.0,25.0,19.0,37.0,,4.0,,1.0,,1.0,3.0,1.0,1.0,1.0,42.0,93.0,3.0,21.0,114.0,3.0,11.0,1.0,2.0,9.0,18.0,11.0,19.0,1.0,5.0,30.0,16.0,68.0,6.0,3.0,4.0,3.0,6.0,13.0,6.0,19.0,2.0,11.0,,2.0,44.0,1.0,12.0,10.0,10.0,21.0,13.0,34.0,4.0,8.0,4.0,4.0,9.0,4.0,5.0,7.0,,,16.0,4.0,3.0,4.0,10.0,19.0,,,,30.0,4.0,15.0,1.0,3.0,2.0,3.0,30.0,,0.19047619047619047,0.2,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.45161290322580644,0.2727272727272727,0.5789473684210527,0.4189189189189189,0.34615384615384615,0.5681818181818182,0.45528455284552843,0.4722222222222222,0.5833333333333334,0.06451612903225806,0.16129032258064516,0.5625,0.11363636363636363,0.09448818897637795,0.1282051282051282,0.022727272727272728,0.12048192771084337,0.07602339181286549,,,0.029411764705882353,0.13333333333333333,0.20833333333333334,0.14754098360655737,0.058823529411764705,0.06896551724137931,0.27927927927927926,0.3548387096774194,0.4230769230769231,0.18181818181818182,0.22522522522522523,0.48,0.48,0.08333333333333333,0.3333333333333333,0.5135135135135135,0.5277777777777778,0.2631578947368421,0.036036036036036036,,,,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.6923076923076923,0.3333333333333333,0.07692307692307693,,,0.07692307692307693,1.0,1.0,0.2727272727272727,0.6666666666666666,0.045454545454545456,,0.5,0.21428571428571427,0.4829958333333333,0.12295081967213115,0.14423076923076922,0.15789473684210525,0.2631578947368421,10.512903225806452,4.0,1.0,4.0,,1.0,,1.0,,,,1.0,1.0,0.1111111111111111,0.22448979591836735,0.027777777777777776,0.07142857142857142,,,,2.0,,,,,1.0,,0.02702702702702703,1.0,0.05555555555555555,,,,1.0,0.25,,,,,True,,
