EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,BlockingFouls,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,StepOutOfBoundsTurnovers,Technical Free Throw Trips,OffFTReboundPct,DefensiveGoaltends,Clear Path Fouls,on
203613,1610612759,Jonathon Simmons,Jonathon Simmons,203613,SAS,26409.0,440,123,892,912,352,350,88,1804,25.0,44.0,1.0,4.0,8.0,16.0,6.0,16.0,8.0,19.0,39.0,79,20.0,122,877,2.0,7.0,,4.0,13.0,25.0,14.0,55,46.0,32.0,,7.0,22.0,26.0,48.0,21.0,5.0,16.0,1.0,5.0,122.0,,4.0,20.0,29.0,5.0,54.0,4.0,58.0,,9.0,4.0,5.0,14.0,4.0,6.0,10.0,,8.0,2.0,24.0,2.0,12.0,26.0,53,2.0,1.0,33.0,3.0,3.0,,32.0,,12.0,4.0,4.0,1.0,1.0,3.0,,1.0,5.0,4.0,,,1.0,55,352,8.0,4.0,0.5897435897435898,0.5897435897435898,0.4936708860759494,0.2857142857142857,0.52,0.504950495049505,0.25,0.5394736842105263,0.5213675213675214,0.25,0.55,0.08860759493670886,0.09090909090909091,0.1875,,14.285714285714286,0.5833333333333334,0.2,0.11284046692607004,0.01702127659574468,0.12578616352201258,,0.11778846153846154,0.010958904109589041,,0.025,0.029850746268656716,,,0.12087912087912088,0.1411764705882353,0.07407407407407407,0.12698412698412698,0.12121212121212122,,0.8,0.43564356435643564,0.5681818181818182,0.625,0.56,0.15841584158415842,0.375,0.46153846153846156,0.8333333333333334,0.18811881188118812,0.42105263157894735,0.42105263157894735,0.5,0.5,0.25,1.0,0.42105263157894735,0.5,0.6534653465346535,0.5136545918367348,0.6089166666666667,0.5236791666666667,0.10619469026548672,0.13186813186813187,0.03278688524590164,0.45081967213114754,6.70506329113924,0.39461883408071746,6.0,15.0,,9.0,8.0,22.0,1.0,13.0,24.0,12.0,6.0,4.0,1.0,0.36363636363636365,0.42105263157894735,0.21782178217821782,0.1485148514851485,0.4,0.4,1.0,,0.23684210526315788,0.5,29.00909090909091,2.0,7.0,,1.0,2.0,4.0,,3.0,,5.0,,3.0,1.0,2.0,3.0,,,,,0.38461538461538464,0.045454545454545456,0.14285714285714285,,0.06930693069306931,0.2857142857142857,0.3333333333333333,1.0,0.125,,,,,0.10526315789473684,0.5,0.3333333333333333,,,,,,1.0,,True
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,2182.0,36,11,74,75,29,23,6,149,,,,,,,,,2.0,4.0,2.0,4,,13,63,,,,3.0,,2.0,,6,4.0,,,,1.0,,1.0,,,,,1.0,2.0,,,1.0,1.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,,,,,,,,6,29,,,1.0,1.0,0.5,,,0.5909090909090909,1.5,0.5,0.5909090909090909,1.5,0.5,,,,,13.75,,0.5,0.04,,0.09090909090909091,,0.05555555555555555,,,,,,,,,0.1111111111111111,0.125,,,,,,,,,,,,0.36363636363636365,0.5,0.5,1.0,,,,,,0.6363636363636364,0.4718954545454546,,0.4879166666666667,,,0.23076923076923078,0.46153846153846156,18.95,0.3918918918918919,2.0,6.0,1.0,3.0,3.0,7.0,1.0,4.0,9.0,6.0,2.0,,1.0,0.42857142857142855,0.42857142857142855,0.6363636363636364,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,24.585714285714285,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,0.5,,,,0.09090909090909091,1.0,1.0,1.0,,,,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,,,,,,,,True
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,31614.0,527,39,1066,1050,387,347,115,2116,40.0,71.0,9.0,18.0,12.0,24.0,23.0,66.0,19.0,43.0,82.0,180,52.0,279,1157,15.0,30.0,5.0,35.0,25.0,55.0,25.0,105,106.0,58.0,16.0,13.0,31.0,13.0,44.0,9.0,4.0,24.0,1.0,6.0,101.0,12.0,22.0,40.0,72.0,7.0,119.0,36.0,155.0,4.0,6.0,5.0,1.0,22.0,5.0,13.0,7.0,,9.0,1.0,29.0,3.0,13.0,22.0,40,2.0,,52.0,,4.0,3.0,70.0,2.0,26.0,10.0,22.0,,,15.0,1.0,6.0,22.0,16.0,,,,105,385,8.0,9.0,0.6463414634146342,0.7162162162162162,0.45555555555555555,0.5,0.45454545454545453,0.5159090909090909,0.5,0.5714285714285714,0.5492125984251969,0.5303030303030303,0.5965909090909091,0.07222222222222222,0.07042253521126761,0.12121212121212122,,23.72170997485331,0.7586206896551724,0.2692307692307692,0.21428571428571427,0.0718954248366013,0.2684563758389262,0.07317073170731707,0.2309278350515464,0.07234042553191489,0.13274336283185842,0.0297029702970297,0.043478260869565216,0.06976744186046512,0.08571428571428572,0.2125984251968504,0.2553191489361702,0.1826086956521739,0.2743362831858407,0.25,0.0392156862745098,0.7272727272727273,0.32272727272727275,0.5633802816901409,0.6060606060606061,0.65,0.3,0.3484848484848485,0.39655172413793105,0.43478260869565216,0.19545454545454546,0.4418604651162791,0.4418604651162791,0.8947368421052632,0.6,0.5,0.2222222222222222,0.34285714285714286,0.5,0.5045454545454545,0.49920818181818183,0.5269307692307693,0.5003735714285713,0.10655737704918032,0.12745098039215685,0.12544802867383512,0.3763440860215054,7.998888888888892,0.3630393996247655,13.0,29.0,,9.0,21.0,40.0,,15.0,63.0,29.0,13.0,3.0,1.0,0.525,0.525,0.18181818181818182,0.1318181818181818,0.4482758620689655,0.4482758620689655,1.0,,0.12857142857142856,0.4482758620689655,24.5025,8.0,11.0,,,5.0,6.0,,5.0,,10.0,,,,3.0,1.0,,,,,0.6666666666666666,,,,0.05,0.7272727272727273,0.7272727272727273,1.0,,,,,,0.08571428571428572,0.8333333333333334,0.5555555555555556,,2.0,,,0.05405405405405406,,,True
1627879,1610612759,Nicolas Laprovittola,Nicolas Laprovittola,1627879,SAS,2137.0,36,15,70,71,30,31,9,141,,2.0,,,,1.0,1.0,3.0,,,1.0,5,,11,68,,,,,1.0,2.0,,2,,2.0,,1.0,6.0,1.0,7.0,1.0,,4.0,,2.0,15.0,,,,,,,,,,,,,2.0,,1.0,,,1.0,,2.0,,1.0,,3,,,2.0,,,,,,,,,,,,,,,,,,,2,30,2.0,,,,0.2,,0.5,0.39285714285714285,,0.125,0.39285714285714285,,0.125,0.2,0.5,,,20.0,1.0,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,,,,,,,0.125,,0.7857142857142857,0.49322499999999997,0.5172,0.47334375,,,,0.18181818181818182,4.6,0.42857142857142855,1.0,7.0,1.0,6.0,3.0,9.0,1.0,6.0,9.0,7.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.6428571428571429,0.5,0.14285714285714285,0.14285714285714285,1.0,1.0,0.75,0.14285714285714285,24.677777777777777,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,True
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,11094.0,185,4,362,366,128,139,46,728,11.0,22.0,,,3.0,5.0,7.0,16.0,7.0,17.0,25.0,55,13.0,78,414,,2.0,,,7.0,18.0,8.0,34,10.0,40.0,,5.0,16.0,6.0,22.0,4.0,2.0,7.0,3.0,6.0,50.0,1.0,1.0,4.0,7.0,,11.0,2.0,13.0,1.0,7.0,4.0,3.0,6.0,2.0,5.0,3.0,1.0,1.0,,9.0,1.0,4.0,4.0,13,1.0,,16.0,,,,15.0,1.0,4.0,4.0,,,,,,,,,,,,30,123,3.0,2.0,0.2,0.2,0.45454545454545453,,0.3888888888888889,0.5078125,,0.5652173913043478,0.5492957746478874,,0.6071428571428571,0.09090909090909091,0.22727272727272727,,,19.37046004842615,0.6666666666666666,,0.056451612903225805,0.00980392156862745,0.08163265306122448,0.018867924528301886,0.06358381502890173,0.012903225806451613,,0.034482758620689655,,0.02631578947368421,,0.09090909090909091,0.04878048780487805,0.02564102564102564,0.029411764705882353,0.2,0.03571428571428571,,0.34375,0.5,0.6470588235294118,,0.25,0.4375,0.4375,0.2857142857142857,0.265625,0.4117647058823529,0.4117647058823529,0.42857142857142855,,,,0.21739130434782608,0.6,0.484375,0.4919375,0.3895,0.48054130434782605,0.05970149253731343,0.06896551724137931,,0.4358974358974359,8.592727272727274,0.35359116022099446,4.0,4.0,,3.0,5.0,9.0,,5.0,15.0,4.0,4.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.140625,0.0625,1.0,1.0,1.0,,0.13043478260869565,1.0,24.38888888888889,1.0,5.0,,,1.0,2.0,,3.0,,4.0,,,,,,,,,,0.8,,,,0.078125,0.2,0.2,1.0,,,,,,0.08695652173913043,0.5,1.0,,,,,,,,True
201202,1610612759,Joel Anthony,Joel Anthony,201202,SAS,1014.0,17,4,40,34,15,15,5,74,,1.0,,1.0,,,,1.0,,,,2,2.0,2,28,,1.0,,,,,2.0,2,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,4.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,1,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,2,15,,1.0,,,,,,,,,0.3333333333333333,,1.0,,,,,8.88888888888889,,0.3333333333333333,0.1,0.09090909090909091,,,0.07692307692307693,0.043478260869565216,0.2,,,,,0.2,,,,,,,0.5,,,,0.5,,,,,,,,1.0,,,,,0.5,0.47365,0.5533,,,,,1.0,4.95,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,True
101135,1610612759,David Lee,David Lee,101135,SAS,48976.0,816,159,1585,1581,258,277,174,3166,105.0,140.0,22.0,35.0,12.0,14.0,20.0,63.0,8.0,22.0,133.0,225,36.0,302,1621,23.0,41.0,6.0,52.0,16.0,26.0,3.0,35,200.0,66.0,32.0,18.0,42.0,24.0,66.0,17.0,7.0,21.0,3.0,18.0,156.0,20.0,55.0,63.0,85.0,14.0,162.0,75.0,237.0,7.0,21.0,14.0,7.0,16.0,13.0,9.0,25.0,4.0,7.0,1.0,41.0,4.0,6.0,40.0,67,8.0,5.0,43.0,1.0,3.0,4.0,51.0,9.0,30.0,,20.0,,,17.0,,3.0,20.0,11.0,,,,35,257,,,0.7518796992481203,0.8547008547008547,0.5911111111111111,0.5609756097560976,0.6153846153846154,0.5911111111111111,0.5609756097560976,0.6153846153846154,0.6138211382113821,0.5652173913043478,0.625,0.08,0.07142857142857142,0.12698412698412698,,16.096466629276502,0.3902439024390244,0.3333333333333333,0.15977443609022557,0.11,0.23507462686567165,0.09009009009009009,0.185,0.1038781163434903,0.13533834586466165,0.11428571428571428,0.08854166666666667,0.09815950920245399,0.06779661016949153,0.10747663551401869,0.1569767441860465,0.23972602739726026,0.24064171122994651,0.2222222222222222,0.0945945945945946,0.55,0.6222222222222222,0.75,0.8076923076923077,0.7904761904761904,0.28,0.31746031746031744,0.36363636363636365,0.55,0.09777777777777778,0.36363636363636365,0.36363636363636365,0.75,0.8536585365853658,0.6285714285714286,0.22727272727272727,0.5384615384615384,0.8571428571428571,0.6222222222222222,0.556236888888889,0.5460485714285715,0.5140730769230768,0.12195121951219512,0.12195121951219512,0.17218543046357615,0.11589403973509933,4.6515555555555546,0.16277602523659307,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,False
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,16929.0,282,-18,552,552,136,162,57,1104,21.0,38.0,1.0,2.0,3.0,10.0,17.0,41.0,2.0,8.0,40.0,87,14.0,115,569,3.0,4.0,1.0,7.0,8.0,25.0,2.0,18,32.0,48.0,,7.0,31.0,8.0,39.0,5.0,3.0,19.0,5.0,7.0,86.0,2.0,4.0,10.0,19.0,1.0,30.0,6.0,36.0,2.0,7.0,7.0,,20.0,4.0,12.0,13.0,3.0,8.0,,33.0,2.0,8.0,7.0,28,2.0,3.0,17.0,,,2.0,21.0,,8.0,1.0,6.0,,,4.0,,2.0,6.0,4.0,,,,18,129,3.0,1.0,0.4,0.4,0.45977011494252873,0.75,0.32,0.48095238095238096,0.6,0.2962962962962963,0.5,0.5833333333333334,0.3103448275862069,0.08045977011494253,0.07894736842105263,0.0975609756097561,,23.987034035656404,0.6060606060606061,0.0625,0.10674157303370786,0.023121387283236993,0.09615384615384616,0.02631578947368421,0.10283687943262411,0.024096385542168676,,0.047619047619047616,0.017241379310344827,0.0196078431372549,0.04,0.07246376811594203,0.15254237288135594,0.1,0.05555555555555555,0.1875,0.04,0.6666666666666666,0.3619047619047619,0.5526315789473685,0.6,0.38095238095238093,0.3904761904761905,0.4146341463414634,0.4594594594594595,0.4117647058823529,0.0761904761904762,0.25,0.25,0.5,0.4,0.5,1.0,0.37037037037037035,0.3,0.5333333333333333,0.4877019047619048,0.3996,0.45694074074074076,0.07894736842105263,0.08421052631578947,0.06086956521739131,0.1565217391304348,6.048275862068966,0.2463768115942029,4.0,12.0,1.0,2.0,7.0,18.0,1.0,2.0,18.0,12.0,4.0,,0.8571428571428571,0.3888888888888889,0.3888888888888889,0.17142857142857143,0.11428571428571428,0.3333333333333333,0.3333333333333333,0.75,0.2,0.07407407407407407,0.3333333333333333,24.600000000000005,3.0,6.0,,,,,,,,,3.0,,,1.0,2.0,,1.0,,,,,,,0.05714285714285714,0.5,0.5,1.0,,,,,,,,,0.05263157894736842,,1.0,,,,,False
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,14908.0,248,-62,489,485,173,170,57,974,,3.0,,,,,4.0,12.0,13.0,27.0,17.0,42,5.0,81,523,1.0,1.0,,8.0,2.0,10.0,,19,14.0,20.0,,3.0,15.0,7.0,22.0,7.0,,7.0,3.0,5.0,51.0,,2.0,4.0,13.0,1.0,18.0,2.0,20.0,,1.0,,1.0,6.0,1.0,4.0,5.0,1.0,2.0,2.0,11.0,2.0,2.0,11.0,18,,1.0,4.0,,,,6.0,,1.0,,,,,,,,,,,,,19,169,2.0,,0.4117647058823529,0.4117647058823529,0.40476190476190477,1.0,0.2,0.4318181818181818,0.4444444444444444,0.38,0.4444444444444444,0.4444444444444444,0.38,0.07142857142857142,0.3333333333333333,0.08333333333333333,0.037037037037037035,18.330308529945555,0.5454545454545454,0.06666666666666667,0.07975460122699386,0.011764705882352941,0.058823529411764705,,0.0735930735930736,0.007905138339920948,0.034482758620689655,,,,,0.1016949152542373,0.019230769230769232,0.11538461538461539,0.041666666666666664,0.1,,,0.03409090909090909,,,,0.13636363636363635,0.3333333333333333,0.36363636363636365,0.5,0.3068181818181818,0.48148148148148145,0.5,0.38461538461538464,,,,,,0.5568181818181818,0.47554147727272744,0.47026666666666667,0.46623600000000004,0.022222222222222223,0.023255813953488372,0.09876543209876543,0.2345679012345679,14.921428571428573,0.3537832310838446,12.0,36.0,6.0,12.0,14.0,46.0,8.0,15.0,30.0,36.0,12.0,1.0,0.7142857142857143,0.30434782608695654,0.30434782608695654,0.5227272727272727,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,0.48,0.3333333333333333,24.589130434782607,2.0,10.0,,2.0,1.0,3.0,2.0,4.0,2.0,5.0,12.0,,,1.0,,,1.0,,0.25,0.3333333333333333,,,,0.11363636363636363,0.2,0.2,0.5,0.2222222222222222,,,0.3333333333333333,1.0,0.12,0.3333333333333333,0.3333333333333333,0.02127659574468085,,,1.0,,,,False
1627879,1610612759,Nicolas Laprovittola,Nicolas Laprovittola,1627879,SAS,8298.0,138,-59,267,266,66,67,28,533,7.0,11.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,9.0,15,9.0,48,298,1.0,2.0,,5.0,3.0,5.0,6.0,15,6.0,12.0,,,15.0,6.0,21.0,2.0,4.0,9.0,1.0,5.0,48.0,1.0,,5.0,4.0,,9.0,1.0,10.0,,4.0,4.0,,9.0,,6.0,8.0,4.0,3.0,3.0,17.0,1.0,6.0,3.0,16,1.0,,9.0,,,,9.0,1.0,2.0,3.0,1.0,,,,,1.0,1.0,1.0,,,,15,65,2.0,2.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.6,0.5909090909090909,0.625,0.6428571428571429,0.6486486486486487,0.625,0.75,,,,,17.845117845117844,0.5294117647058824,,0.05128205128205128,,0.10869565217391304,0.030303030303030304,0.07258064516129033,0.007633587786259542,,,,0.041666666666666664,,,0.038461538461538464,0.12,0.1388888888888889,,,1.0,0.3333333333333333,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.06060606060606061,0.5,0.5,,0.06060606060606061,0.5,0.5,1.0,0.25,1.0,,0.5714285714285714,0.75,0.8787878787878788,0.5446530303030303,0.5122166666666667,0.5403285714285714,0.058823529411764705,0.125,0.10416666666666667,0.3125,5.046666666666667,0.24719101123595505,6.0,15.0,2.0,2.0,7.0,18.0,2.0,2.0,21.0,15.0,6.0,2.0,1.0,0.3888888888888889,0.3888888888888889,0.5454545454545454,0.45454545454545453,0.4,0.42857142857142855,1.0,0.5,0.2857142857142857,0.4,24.75,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,0.5,0.5,0.05555555555555555,,0.06666666666666667,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,1.0,,,0.5,,,1.0,,,,1.0,False
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,33475.0,558,20,1113,1099,302,289,128,2212,17.0,25.0,4.0,4.0,3.0,4.0,,5.0,4.0,11.0,21.0,41,19.0,181,1132,5.0,8.0,1.0,26.0,5.0,8.0,6.0,49,30.0,12.0,4.0,5.0,23.0,10.0,33.0,5.0,5.0,17.0,2.0,4.0,76.0,7.0,9.0,15.0,39.0,3.0,57.0,17.0,74.0,1.0,11.0,9.0,2.0,10.0,4.0,8.0,11.0,1.0,2.0,2.0,21.0,3.0,5.0,38.0,53,1.0,2.0,23.0,3.0,1.0,1.0,21.0,1.0,4.0,2.0,21.0,,,16.0,2.0,3.0,21.0,14.0,1.0,,1.0,48,297,3.0,1.0,0.7142857142857143,0.7894736842105263,0.5121951219512195,0.625,0.625,0.5159235668789809,0.5952380952380952,0.6142857142857143,0.5484848484848485,0.6190476190476191,0.6447368421052632,0.12195121951219512,0.16,0.2,,14.844373503591381,0.47619047619047616,0.08823529411764706,0.11239193083573487,0.02654867256637168,0.08021390374331551,0.03932584269662921,0.10112359550561797,0.030947775628626693,0.03305785123966942,0.03,0.01694915254237288,0.043795620437956206,0.024390243902439025,0.14615384615384616,0.1,0.08411214953271028,0.06666666666666667,0.11538461538461539,0.011235955056179775,0.6666666666666666,0.1592356687898089,0.68,0.8095238095238095,0.7058823529411765,0.03184713375796178,,,,0.07006369426751592,0.36363636363636365,0.36363636363636365,0.75,0.19047619047619047,1.0,0.25,0.11428571428571428,0.75,0.8980891719745223,0.5493676282051283,0.5530552631578947,0.5151911764705882,0.049079754601226995,0.09090909090909091,0.143646408839779,0.27071823204419887,6.680487804878048,0.27133872416891286,30.0,92.0,10.0,23.0,40.0,116.0,13.0,27.0,114.0,91.0,30.0,4.0,0.95,0.3448275862068966,0.34782608695652173,0.7388535031847133,0.5859872611464968,0.32608695652173914,0.32608695652173914,0.9333333333333333,0.47619047619047616,0.6571428571428571,0.32967032967032966,25.171551724137938,10.0,24.0,1.0,3.0,1.0,4.0,4.0,10.0,5.0,11.0,6.0,1.0,,4.0,,1.0,4.0,,0.38461538461538464,0.4074074074074074,,,,0.15286624203821655,0.4166666666666667,0.4166666666666667,1.0,0.14285714285714285,0.3333333333333333,1.0,0.4,1.0,0.11428571428571428,0.25,0.43478260869565216,0.03361344537815126,1.0,,,0.041666666666666664,,,False
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,104206.0,1737,211,3258,3246,435,374,366,6504,115.0,175.0,52.0,73.0,15.0,22.0,82.0,225.0,139.0,336.0,336.0,736,141.0,861,3437,69.0,114.0,31.0,175.0,40.0,81.0,41.0,124,378.0,294.0,86.0,24.0,54.0,41.0,95.0,29.0,12.0,24.0,5.0,25.0,231.0,28.0,93.0,91.0,143.0,16.0,250.0,123.0,373.0,15.0,36.0,25.0,11.0,36.0,3.0,17.0,22.0,4.0,19.0,6.0,58.0,3.0,6.0,65.0,107,12.0,6.0,170.0,,22.0,2.0,171.0,12.0,75.0,16.0,59.0,,,45.0,2.0,12.0,59.0,34.0,,,2.0,120,423,5.0,12.0,0.5625,0.6450511945392492,0.45652173913043476,0.6052631578947368,0.49382716049382713,0.4621309370988447,0.6101694915254238,0.49404761904761907,0.5011655011655012,0.6340579710144928,0.5740740740740741,0.03260869565217391,0.08,0.04,0.002976190476190476,24.790257104194858,0.6206896551724138,0.21333333333333335,0.12906137184115524,0.0818661971830986,0.17635658914728683,0.06363636363636363,0.1440886699507389,0.07677664974619289,0.14339622641509434,0.08184143222506395,0.04791666666666667,0.06535947712418301,0.05970149253731343,0.0963855421686747,0.1751412429378531,0.12094395280235988,0.15873015873015872,0.2246376811594203,0.03740648379052369,0.576271186440678,0.2246469833119384,0.6571428571428571,0.7142857142857143,0.4260869565217391,0.2888318356867779,0.36444444444444446,0.37962962962962965,0.2682926829268293,0.4313222079589217,0.41369047619047616,0.41492537313432837,0.8489208633093526,0.6186440677966102,0.7123287671232876,0.07692307692307693,0.2619047619047619,0.6818181818181818,0.2798459563543004,0.4538048138639281,0.5318417582417583,0.4492375,0.08907363420427554,0.09386733416770963,0.2032520325203252,0.1440185830429733,11.295516304347826,0.13351749539594843,10.0,26.0,3.0,2.0,16.0,43.0,4.0,3.0,45.0,26.0,10.0,2.0,0.9375,0.37209302325581395,0.37209302325581395,0.055198973042362,0.03337612323491656,0.38461538461538464,0.38461538461538464,0.9,0.025423728813559324,0.023809523809523808,0.38461538461538464,24.369767441860468,6.0,17.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,1.0,,,,0.5,0.3333333333333333,,,,0.021822849807445442,0.35294117647058826,0.35294117647058826,1.0,0.00847457627118644,1.0,1.0,0.3333333333333333,1.0,0.011904761904761904,,0.5,,2.0,1.0,1.0,0.030303030303030304,1.0,,False
