EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Travels,SecondChanceAtRimFGM,SecondChanceFG2M,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,ShortMidRangeAssists,SelfOReb,BlockingFouls,Technical Free Throw Trips,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,Loose Ball Fouls Drawn,StepOutOfBoundsTurnovers,Loose Ball Fouls,PtsPutbacks,RecoveredBlocks,OffShortMidRangeReboundPct,BlocksRecoveredPct,on,SecondChanceArc3FGA,SecondChanceFG3A,Charge Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,OffFTReboundPct,Corner3PctBlocked,Clear Path Fouls
1626188,1610612742,Quinn Cook,Quinn Cook,1626188,DAL,4615.0,77.0,-12.0,143.0,142.0,45.0,29.0,19.0,285.0,2.0,1.0,3.0,5.0,3.0,4.0,3.0,1.0,5.0,11.0,2.0,4.0,6.0,11.0,5.0,14.0,27.0,183.0,2.0,4.0,2.0,5.0,10.0,12.0,6.0,9.0,11.0,5.0,6.0,6.0,12.0,5.0,1.0,3.0,3.0,30.0,1.0,2.0,3.0,3.0,1.0,1.0,6.0,1.0,5.0,2.0,1.0,1.0,8.0,2.0,2.0,3.0,6.0,3.0,1.0,2.0,1.0,10.0,45.0,1.0,0.4,0.3571428571428571,0.4,0.3571428571428571,0.5454545454545454,0.5,0.54,0.5555555555555556,0.5192307692307693,0.5,0.56,20.731707317073173,0.75,0.0555555555555555,0.0526315789473684,0.0545454545454545,0.1,0.0714285714285714,0.0833333333333333,0.08,0.2,0.6,0.6,0.16,0.75,0.75,0.12,0.44,0.4545454545454545,0.4545454545454545,0.4,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.5,0.64,0.4545454545454545,0.504386,0.4900222222222223,0.0384615384615384,0.0833333333333333,0.3703703703703703,11.39090909090909,24.842857142857135,0.3146853146853147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626257,1610612742,Salah Mejri,Salah Mejri,1626257,DAL,1026.0,17.0,17.0,33.0,31.0,16.0,,5.0,64.0,3.0,2.0,,,,,,,,,,,1.0,3.0,,,3.0,25.0,1.0,2.0,,,3.0,,,,,,1.0,,1.0,,,1.0,,2.0,,2.0,3.0,8.0,3.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,3.0,16.0,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,0.5,,15.0,0.5,0.2222222222222222,,0.1818181818181818,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,0.5298333333333333,0.61685,0.25,0.25,1.0,2.3000000000000003,,0.4848484848484848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.25,0.5,0.3,0.5,0.3571428571428571,0.1666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.3749,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627791,1610612742,Ben Bentil,Ben Bentil,1627791,DAL,541.0,9.0,-10.0,20.0,21.0,17.0,10.0,1.0,41.0,,,,1.0,,1.0,1.0,1.0,,,,,,2.0,,1.0,,27.0,,2.0,,1.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,17.0,,,,,,,,,,,,0.3333333333333333,19.047619047619047,,0.4,,0.25,0.25,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,0.3333333333333333,,,0.3333333333333333,,0.4028166666666666,0.4028166666666666,,,,11.95,22.8,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612742,Harrison Barnes,Harrison Barnes,203084,DAL,4144.0,69.0,4.0,125.0,127.0,30.0,19.0,17.0,252.0,6.0,3.0,10.0,18.0,4.0,8.0,,,2.0,6.0,1.0,2.0,19.0,32.0,2.0,6.0,59.0,161.0,3.0,6.0,1.0,2.0,12.0,24.0,6.0,,6.0,2.0,,4.0,4.0,4.0,,,,12.0,2.0,3.0,6.0,7.0,2.0,,2.0,,2.0,,,,2.0,,1.0,1.0,1.0,12.0,,17.0,9.0,12.0,30.0,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.59375,0.5,0.5789473684210527,0.5625,0.6555555555555556,0.6,0.1578947368421052,32.63888888888889,1.0,0.0909090909090909,0.125,0.1020408163265306,0.125,0.0714285714285714,0.1,0.1578947368421052,0.4736842105263157,0.5555555555555556,0.5555555555555556,0.2105263157894736,0.5,0.5,,0.1578947368421052,0.3333333333333333,0.3333333333333333,1.0,0.375,,0.25,0.5,0.3157894736842105,0.3333333333333333,0.4543394736842105,0.505675,0.2045454545454545,0.2368421052631578,0.2033898305084746,8.96875,25.016666666666666,0.24,5.0,1.0,2.0,15.0,3.0,2.0,8.0,3.0,14.0,1.0,,1.0,1.0,2.0,,,,,0.3684210526315789,0.3684210526315789,1.0,0.1666666666666666,,0.0454545454545454,0.0196078431372549,,,0.0588235294117647,,0.0909090909090909,0.8333333333333334,0.8333333333333334,0.4,0.3333333333333333,0.6666666666666666,0.417,0.135593220338983,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.1666666666666666,0.2,0.75,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,3799.0,63.0,2.0,115.0,117.0,27.0,19.0,17.0,232.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,,5.0,10.0,2.0,2.0,6.0,10.0,6.0,13.0,33.0,148.0,,2.0,2.0,2.0,6.0,12.0,15.0,3.0,10.0,5.0,3.0,1.0,4.0,,1.0,1.0,1.0,9.0,3.0,,3.0,5.0,2.0,,3.0,,3.0,1.0,,,4.0,,2.0,3.0,6.0,4.0,,3.0,2.0,6.0,27.0,,0.8333333333333334,0.4615384615384615,1.0,0.4615384615384615,0.6,,0.6521739130434783,0.75,0.6956521739130435,0.75,0.5652173913043478,20.149253731343283,0.75,,0.2307692307692307,0.0681818181818181,,,0.2857142857142857,0.0869565217391304,0.1739130434782608,0.75,0.75,0.1739130434782608,0.5,0.5,0.1304347826086956,0.4347826086956521,0.5,0.5,0.8,0.25,,0.5,1.0,0.6521739130434783,0.5,0.4707891304347826,0.5094624999999999,0.0869565217391304,0.2,0.1818181818181818,11.52,25.12307692307692,0.2347826086956521,1.0,,,3.0,2.0,,4.0,,,2.0,,,2.0,2.0,,,,,,,1.0,,,0.0909090909090909,0.0408163265306122,,,0.0625,0.1666666666666666,,0.5,0.5,,,,0.3854,0.1212121212121212,1.0,,2.0,,2.0,,1.0,1.0,0.1666666666666666,,,,,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,2104.0,35.0,-16.0,68.0,66.0,30.0,10.0,7.0,134.0,4.0,2.0,,2.0,,1.0,,,,1.0,,,1.0,7.0,,1.0,2.0,84.0,1.0,3.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,2.0,2.0,,2.0,4.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,30.0,,,,,,0.1428571428571428,0.3333333333333333,0.125,0.3333333333333333,0.125,0.3333333333333333,0.125,10.38961038961039,,,0.2,0.0869565217391304,,,0.25,0.5,0.25,,,0.125,,,,0.125,,,,0.6666666666666666,,,,0.625,,0.51801875,0.6035,,,1.0,5.771428571428572,24.3,0.4411764705882353,1.0,2.0,1.0,,2.0,,,,2.0,,2.0,,2.0,1.0,,,,,1.0,1.0,,,0.1176470588235294,,0.0666666666666666,0.1428571428571428,0.1666666666666666,,,,0.25,0.3333333333333333,1.0,1.0,0.5,0.53525,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,0.1428571428571428,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,292.0,5.0,-9.0,9.0,9.0,7.0,,1.0,18.0,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,2.0,18.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,2.0,7.0,,,,,,1.0,1.0,0.5,1.0,0.5,1.0,0.5,30.0,,,,,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,0.5,,0.4283249999999999,0.423,,,1.0,18.3,24.5,0.7777777777777778,,,,,,,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,255.0,4.0,-1.0,8.0,5.0,2.0,,1.0,13.0,,,,,,,,,,1.0,,1.0,,,,1.0,,9.0,,,,1.0,,,,,1.0,,2.0,,2.0,,,2.0,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,11.11111111111111,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,0.3801,0.3801,,,,,25.6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202083,1610612742,Wesley Matthews,Wesley Matthews,202083,DAL,1830.0,30.0,5.0,54.0,55.0,11.0,11.0,8.0,109.0,,,1.0,1.0,,,1.0,,3.0,4.0,,1.0,1.0,1.0,4.0,5.0,16.0,66.0,1.0,1.0,,1.0,2.0,2.0,9.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,,1.0,,7.0,,2.0,2.0,2.0,2.0,1.0,,,,2.0,,,2.0,,,,1.0,1.0,,2.0,1.0,2.0,11.0,,0.75,0.8,,0.8,1.0,1.0,1.1666666666666667,0.5,1.1428571428571428,0.5,0.8333333333333334,14.516129032258064,,0.1111111111111111,,0.0769230769230769,,0.2222222222222222,,,0.1666666666666666,1.0,1.0,,,,0.1666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,,,0.5,,0.8333333333333334,0.75,0.5266666666666667,0.444725,0.1428571428571428,0.5,0.125,4.4,24.48,0.2037037037037037,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627852,1610612742,Nicolas Brussino,Nicolas Brussino,1627852,DAL,808.0,13.0,-16.0,28.0,26.0,13.0,18.0,5.0,54.0,,,,,,,1.0,,,,,,,,,1.0,,39.0,,,,,,,,,,,1.0,,1.0,,,,,2.0,1.0,1.0,3.0,4.0,,,,2.0,,2.0,,,2.0,,1.0,,1.0,1.0,1.0,,,,13.0,1.0,,,,,,,,,,,1.0,9.09090909090909,,0.1666666666666666,0.25,0.2,0.25,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,1.0,,0.50205,,,,,,23.5,0.4642857142857143,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,0.5,,0.1428571428571428,0.0833333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
