EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,OffThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedCorner3,OffFTReboundPct,OffensiveGoaltends,3SecondViolations,DefensiveGoaltends,Arc3PctBlocked,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,on
1626166,1610612741,Cameron Payne,Cameron Payne,1626166,CHI,1827.0,30,-10.0,62,66,1,8,6,128,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,9.0,1.0,6.0,76,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2,1.0,3,1.0,4,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3,0.5,0.2727272727272727,0.5,0.1,20.588235294117645,0.6666666666666666,0.07692307692307693,0.06666666666666667,0.11764705882352941,0.1,0.037037037037037035,0.2,0.14285714285714285,0.13333333333333333,0.14285714285714285,0.3,0.6666666666666666,0.6666666666666666,0.5,0.3,0.3,0.3333333333333333,0.3333333333333333,0.1,0.5,1.0,1.0,1.0,0.4,0.45429499999999995,0.4454,0.428,0.09090909090909091,0.1,0.3333333333333333,9.633333333333333,25.0,0.016129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,5933.0,99,-15.0,193,196,91,49,24,389,2.0,4.0,,,3.0,6.0,3.0,3.0,8.0,8.0,13.0,14.0,37.0,224,,,,6.0,8.0,8.0,8.0,2.0,11.0,,24.0,3.0,6,6.0,12,3.0,15,,2.0,,2.0,2.0,,4.0,7.0,16.0,11.0,11.0,4.0,91,0.5,0.5,0.6153846153846154,,0.5185185185185185,,0.5806451612903226,,0.5185185185185185,15.909090909090908,0.5,0.09836065573770492,0.045454545454545456,0.16216216216216217,0.12244897959183673,0.03125,,0.11538461538461539,0.13793103448275862,,0.14814814814814814,0.5,0.6666666666666666,1.0,0.2222222222222222,0.1111111111111111,1.0,1.0,0.2962962962962963,,,,0.21428571428571427,0.6666666666666666,0.4999481481481482,0.6525,0.5289892857142858,0.13793103448275862,0.26666666666666666,,9.4,24.914285714285715,0.47150259067357514,1.0,3.0,2.0,6.0,1.0,3.0,2.0,2.0,1.0,5.0,4.0,9.0,2.0,4.0,2.0,8.0,4.0,18.0,12.0,2.0,1.0,9.0,2.0,6.0,2.0,1.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,18.0,2.0,2.0,1.0,0.2857142857142857,0.25,0.2857142857142857,0.6666666666666666,0.5,0.5625,0.07692307692307693,0.25,0.047619047619047616,0.08,0.045454545454545456,0.15384615384615385,0.25,1.0,0.5,0.5,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,1.0,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.35714285714285715,0.2,0.25,0.4864864864864865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200765,1610612741,Rajon Rondo,Rajon Rondo,200765,CHI,110567.0,1843,-60.0,3667,3656,889,735,491,7323,109.0,219.0,12.0,31.0,44.0,85.0,40.0,124.0,67.0,179.0,428.0,133.0,538.0,3988,19.0,50.0,70.0,90.0,90.0,268.0,66.0,117.0,461.0,40.0,1039.0,34.0,101,161.0,282,73.0,355,7.0,97.0,79.0,72.0,18.0,1.0,169.0,39.0,144.0,74.0,50.0,17.0,881,0.25139664804469275,0.26011560693641617,0.4182242990654206,0.38,0.45276292335115864,0.5151515151515151,0.4614065180102916,0.5223880597014925,0.23707664884135474,17.744218971212835,0.5739644970414202,0.13855421686746988,0.02711323763955343,0.17089678510998307,0.14945807187678267,0.040465631929046564,0.019021739130434784,0.1023454157782516,0.1711111111111111,0.024305555555555556,0.39037433155080214,0.4977168949771689,0.5505050505050505,0.23853211009174313,0.15151515151515152,0.22103386809269163,0.3225806451612903,0.32786885245901637,0.11942959001782531,0.4696969696969697,0.3870967741935484,0.16666666666666666,0.3793103448275862,0.6274509803921569,0.49606589285714286,0.5070673469387755,0.47909999999999997,0.0313588850174216,0.038636363636363635,0.13011152416356878,8.061915887850468,24.545864661654143,0.24243250613580583,24.0,30.0,28.0,66.0,3.0,12.0,22.0,6.0,2.0,14.0,50.0,30.0,16.0,42.0,5.0,26.0,14.0,113.0,141.0,22.0,31.0,344.0,77.0,174.0,84.0,86.0,99.0,54.0,45.0,41.0,6.0,35.0,3.0,4.0,11.0,5.0,,9.0,10.0,5.0,11.0,5.0,113.0,11.0,7.0,0.94,0.37593984962406013,0.19230769230769232,0.3787878787878788,0.4666666666666667,0.4267241379310345,0.44841269841269843,0.07242990654205607,0.0958904109589041,0.03464203233256351,0.026490066225165563,0.13736263736263737,0.19148936170212766,0.1702127659574468,0.45454545454545453,0.35294117647058826,0.38961038961038963,0.2,0.11764705882352941,0.42424242424242425,0.4375,0.9285714285714286,0.3283582089552239,0.3283582089552239,0.9545454545454546,0.09090909090909091,0.5454545454545454,0.10344827586206896,0.25,0.1206896551724138,0.14285714285714285,0.3333333333333333,0.2100371747211896,7.0,10.0,3.0,10.0,2.0,9.0,12.0,1.0,2.0,39.0,20.0,15.0,10.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,0.625,0.015037593984962405,0.09411764705882353,0.016129032258064516,0.030303030303030304,0.22727272727272727,0.07090909090909091,0.0775,0.05333333333333334,0.325,0.15151515151515152,0.7,0.8571428571428571,0.5,1.0,0.007462686567164179,,,,,,,,,,True
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,87302.0,1455,62.0,2893,2887,760,629,388,5780,108.0,182.0,15.0,28.0,51.0,143.0,63.0,184.0,98.0,242.0,509.0,117.0,883.0,3092,23.0,51.0,95.0,132.0,222.0,262.0,96.0,61.0,194.0,26.0,449.0,50.0,59,102.0,162,64.0,226,20.0,45.0,36.0,25.0,9.0,,70.0,31.0,65.0,233.0,317.0,136.0,752,0.45867768595041325,0.4847161572052402,0.47544204322200395,0.45098039215686275,0.48722044728434505,0.5447761194029851,0.5684485006518905,0.59375,0.1869009584664537,24.932815765900266,0.6428571428571429,0.1069182389937107,0.04897159647404505,0.13258426966292136,0.11508220157255182,0.04449152542372881,0.0429042904290429,0.07751937984496124,0.1373134328358209,0.06389776357827476,0.29073482428115016,0.5934065934065934,0.6467065868263473,0.5462962962962963,0.22843450479233227,0.2939297124600639,0.3423913043478261,0.34615384615384615,0.15654952076677317,0.417910447761194,0.5357142857142857,0.06666666666666667,0.2849162011173184,0.4776357827476038,0.49209574638844295,0.4952274509803921,0.4917838068181819,0.18598382749326145,0.21829855537720708,0.10758776896942242,9.691748526522593,25.415384615384617,0.2627030763912893,26.0,71.0,10.0,19.0,4.0,7.0,32.0,13.0,10.0,40.0,42.0,273.0,16.0,49.0,14.0,47.0,94.0,234.0,102.0,32.0,20.0,133.0,35.0,56.0,44.0,33.0,61.0,43.0,18.0,6.0,1.0,17.0,1.0,7.0,6.0,22.0,12.0,25.0,16.0,11.0,17.0,12.0,227.0,5.0,17.0,0.8095238095238095,0.358974358974359,0.2978723404255319,0.3652173913043478,0.3712121212121212,0.39106145251396646,0.4978448275862069,0.03929273084479371,0.08241758241758242,0.06666666666666667,0.036312849162011177,0.06896551724137931,0.18772563176895307,0.11818181818181818,0.7058823529411765,0.4965034965034965,0.5071428571428571,0.352112676056338,0.03035143769968051,0.5263157894736842,0.5263157894736842,0.9,0.32653061224489793,0.32653061224489793,0.78125,0.19402985074626866,0.5098039215686274,0.03910614525139665,0.5714285714285714,0.22346368715083798,0.25,0.3333333333333333,0.2650056625141563,2.0,3.0,7.0,9.0,22.0,24.0,26.0,2.0,,13.0,1.0,7.0,8.0,4.0,,6.0,6.0,4.0,11.0,2.0,1.0,,,5.0,0.5625,,0.02097902097902098,0.010869565217391304,,0.0136986301369863,0.03291139240506329,0.03728813559322034,0.02,0.42857142857142855,0.04477611940298507,0.6666666666666666,1.0,0.5384615384615384,0.5714285714285714,0.01680672268907563,1.0,1.0,0.01694915254237288,,,,,,,True
203530,1610612741,Joffrey Lauvergne,Joffrey Lauvergne,203530,CHI,5667.0,94,-14.0,183,184,35,76,21,367,7.0,14.0,2.0,5.0,2.0,10.0,,1.0,8.0,9.0,25.0,12.0,34.0,199,2.0,5.0,4.0,2.0,14.0,4.0,8.0,2.0,8.0,2.0,18.0,5.0,8,4.0,15,8.0,23,1.0,2.0,2.0,2.0,,,4.0,2.0,5.0,8.0,6.0,3.0,35,0.7777777777777778,1.0,0.36,0.4,0.40540540540540543,0.3333333333333333,0.425,0.3333333333333333,0.32432432432432434,21.359223300970875,0.5,0.06153846153846154,0.08771929824561403,0.21052631578947367,0.11650485436893204,0.0851063829787234,0.09523809523809523,0.05128205128205128,0.2,0.043478260869565216,0.3783783783783784,0.5,0.5384615384615384,0.7142857142857143,0.2702702702702703,0.02702702702702703,,,0.21621621621621623,0.8333333333333334,0.4,,0.5,0.7027027027027027,0.5333662162162163,0.517225,0.5205125,0.075,0.10714285714285714,0.11764705882352941,4.82,24.925,0.1912568306010929,1.0,2.0,1.0,4.0,,1.0,3.0,1.0,,1.0,4.0,4.0,1.0,1.0,,2.0,,2.0,12.0,3.0,1.0,6.0,,4.0,,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,2.0,2.0,,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.25,0.25,0.04,0.07142857142857142,0.13043478260869565,,0.05555555555555555,0.125,0.25,,0.2,0.2,1.0,0.10810810810810811,0.25,0.25,1.0,0.375,0.375,1.0,0.16666666666666666,0.5,0.25,,0.25,,0.375,0.058823529411764705,,,,,,,4.0,,,3.0,3.0,,1.0,,,1.0,,3.0,,,,,,,,,,,,0.5,0.08108108108108109,0.09090909090909091,0.06666666666666667,,,,,,,,,,,1.0,1.0,,,,,True
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,19535.0,326,-99.0,652,642,146,143,83,1294,22.0,38.0,12.0,16.0,10.0,23.0,10.0,27.0,16.0,45.0,88.0,32.0,128.0,750,19.0,25.0,39.0,22.0,54.0,36.0,15.0,,7.0,,14.0,18.0,21,46.0,73,24.0,97,2.0,4.0,3.0,10.0,1.0,1.0,14.0,24.0,37.0,15.0,19.0,10.0,146,0.6,0.7714285714285715,0.5113636363636364,0.76,0.475,0.7037037037037037,0.49612403100775193,0.6964285714285714,0.26666666666666666,19.11764705882353,0.2857142857142857,0.26436781609195403,0.07964601769911504,0.1721311475409836,0.22635135135135134,0.06936416184971098,0.06557377049180328,0.23943661971830985,0.16842105263157894,0.037037037037037035,0.31666666666666665,0.5789473684210527,0.7857142857142857,0.5454545454545454,0.19166666666666668,0.225,0.37037037037037035,0.37037037037037035,0.13333333333333333,0.5925925925925926,0.75,0.16666666666666666,0.35714285714285715,0.5833333333333334,0.49477731092436966,0.5228022727272726,0.532275925925926,0.07751937984496124,0.10309278350515463,0.3046875,8.411363636363639,25.978125,0.22392638036809817,8.0,13.0,6.0,16.0,1.0,1.0,2.0,,1.0,5.0,8.0,14.0,2.0,13.0,2.0,6.0,,32.0,24.0,2.0,10.0,7.0,,4.0,1.0,2.0,3.0,2.0,1.0,,3.0,4.0,1.0,1.0,,1.0,,,4.0,3.0,4.0,3.0,32.0,1.0,,1.0,0.25,0.3333333333333333,0.25806451612903225,0.5909090909090909,0.5714285714285714,0.5714285714285714,0.11363636363636363,0.2631578947368421,0.11842105263157894,0.056179775280898875,0.2916666666666667,0.2727272727272727,0.18518518518518517,0.75,0.5652173913043478,0.5652173913043478,0.46153846153846156,0.13333333333333333,0.375,0.375,1.0,0.125,0.13333333333333333,1.0,,0.8,0.03571428571428571,1.0,0.17857142857142858,0.2,0.13333333333333333,0.25,,2.0,,,1.0,,20.0,1.0,1.0,6.0,6.0,1.0,,,,2.0,4.0,,,,,,,1.0,,0.03125,,,,0.375,0.05,0.04819277108433735,0.05405405405405406,0.9,0.07407407407407407,,,,,,,,,,,1.0,0.0625,,,True
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,22922.0,382,-49.0,769,774,177,172,98,1543,51.0,70.0,18.0,25.0,12.0,7.0,3.0,10.0,,58.0,87.0,,147.0,848,19.0,26.0,45.0,16.0,78.0,38.0,,9.0,13.0,3.0,35.0,30.0,22,40.0,67,41.0,108,1.0,8.0,3.0,7.0,5.0,,15.0,17.0,37.0,32.0,45.0,21.0,177,0.6724137931034483,0.9069767441860465,0.6666666666666666,0.7307692307692307,0.6666666666666666,0.7307692307692307,0.6805555555555556,0.7258064516129032,,14.0893470790378,0.5333333333333333,0.19900497512437812,0.136986301369863,0.14102564102564102,0.17366946778711484,0.11049723756906077,0.1206896551724138,0.18292682926829268,0.16521739130434782,0.038461538461538464,0.8045977011494253,0.7285714285714285,0.7611940298507462,0.6666666666666666,0.08045977011494253,0.11494252873563218,0.3,0.3,,0.9615384615384616,0.72,0.1111111111111111,0.75,0.8045977011494253,0.6108563218390805,0.5744666666666667,0.5754312500000001,0.2,0.2,0.30612244897959184,3.6574712643678144,,0.23016905071521457,8.0,4.0,,,,,,,,,,31.0,,9.0,,,9.0,27.0,,,3.0,4.0,6.0,3.0,,1.0,10.0,9.0,1.0,2.0,1.0,3.0,1.0,8.0,1.0,3.0,,3.0,8.0,8.0,8.0,6.0,27.0,4.0,3.0,,,,,0.5625,0.5625,0.5869565217391305,0.034482758620689655,0.04285714285714286,0.1527777777777778,0.1348314606741573,0.23728813559322035,0.18333333333333332,0.07317073170731707,0.75,0.5714285714285714,0.5714285714285714,0.75,,,,,,,,,0.6666666666666666,,,,,,0.1836734693877551,,,,,7.0,,30.0,,,10.0,5.0,1.0,3.0,1.0,,8.0,1.0,,,,,,,,,,,,,0.35714285714285715,0.06993006993006994,0.07291666666666667,0.06382978723404255,0.6666666666666666,,,,,,,1.0,,0.05,,1.0,,,,,True
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,24232.0,404,-31.0,798,797,182,206,83,1595,5.0,11.0,1.0,2.0,1.0,9.0,6.0,10.0,66.0,14.0,30.0,103.0,145.0,898,1.0,3.0,14.0,2.0,12.0,16.0,66.0,7.0,17.0,4.0,41.0,1.0,29,24.0,56,3.0,59,,10.0,7.0,10.0,3.0,1.0,20.0,16.0,33.0,6.0,8.0,1.0,179,0.42857142857142855,0.42857142857142855,0.4666666666666667,0.3333333333333333,0.5225563909774437,0.5833333333333334,0.5291970802919708,0.5833333333333334,0.7744360902255639,17.541899441340785,0.5,0.10480349344978165,0.004761904761904762,0.20567375886524822,0.14324324324324325,0.007832898172323759,,0.08139534883720931,0.19642857142857142,,0.08270676691729323,0.45454545454545453,0.5555555555555556,0.8,0.06766917293233082,0.07518796992481203,0.6,0.6,0.49624060150375937,0.16666666666666666,0.5,1.0,0.041666666666666664,0.8571428571428571,0.5274003759398496,0.53914,0.516475,0.007462686567164179,0.03225806451612903,0.09655172413793103,8.926666666666668,24.732038834951457,0.22807017543859648,1.0,3.0,17.0,37.0,4.0,7.0,20.0,6.0,4.0,15.0,37.0,6.0,9.0,1.0,8.0,22.0,6.0,32.0,102.0,20.0,2.0,10.0,3.0,5.0,3.0,2.0,10.0,10.0,,6.0,,4.0,1.0,,1.0,,,3.0,1.0,,1.0,1.0,30.0,5.0,2.0,0.918918918918919,0.3592233009708738,0.36363636363636365,0.3592233009708738,0.5,0.5416666666666666,0.5925925925925926,0.06666666666666667,0.18181818181818182,,0.014285714285714285,0.12162162162162163,0.11594202898550725,0.2413793103448276,1.0,0.3333333333333333,0.3333333333333333,,0.2781954887218045,0.4594594594594595,0.4722222222222222,1.0,0.30303030303030304,0.30303030303030304,0.85,0.5,1.0,0.2916666666666667,0.5714285714285714,0.625,0.26666666666666666,0.30303030303030304,0.2206896551724138,2.0,3.0,2.0,4.0,,9.0,,,1.0,2.0,3.0,2.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,0.4444444444444444,0.009708737864077669,,,0.02702702702702703,0.2,0.011560693641618497,0.016129032258064516,,0.3333333333333333,0.25,0.6666666666666666,1.0,0.3333333333333333,1.0,,,,,,,,,,,True
2548,1610612741,Dwyane Wade,Dwyane Wade,2548,CHI,43565.0,726,-81.0,1466,1461,276,243,204,2927,67.0,106.0,6.0,15.0,20.0,82.0,39.0,108.0,55.0,144.0,296.0,62.0,425.0,1604,9.0,27.0,36.0,42.0,112.0,176.0,55.0,16.0,68.0,11.0,152.0,19.0,26,48.0,76,25.0,101,6.0,37.0,25.0,20.0,12.0,,57.0,24.0,50.0,63.0,92.0,47.0,270,0.3888888888888889,0.4,0.4864864864864865,0.3333333333333333,0.4860335195530726,0.42857142857142855,0.531328320802005,0.44871794871794873,0.17318435754189945,26.588921282798836,0.6491228070175439,0.10300429184549356,0.033216783216783216,0.11555555555555555,0.10709117221418235,0.033647375504710635,0.017241379310344827,0.06951871657754011,0.12658227848101267,0.03428571428571429,0.29608938547486036,0.6320754716981132,0.7204301075268817,0.5223880597014925,0.22905027932960895,0.3016759776536313,0.3611111111111111,0.3611111111111111,0.15363128491620112,0.42857142857142855,0.4,0.3333333333333333,0.3333333333333333,0.4692737430167598,0.49301648044692736,0.4685232142857143,0.5269091666666667,0.11868686868686869,0.1407185628742515,0.08470588235294117,9.681418918918919,25.233870967741932,0.1882673942701228,16.0,38.0,4.0,7.0,,1.0,16.0,6.0,5.0,17.0,20.0,77.0,8.0,25.0,5.0,18.0,14.0,79.0,42.0,16.0,17.0,52.0,5.0,27.0,11.0,14.0,32.0,19.0,13.0,5.0,2.0,10.0,,1.0,2.0,9.0,1.0,3.0,12.0,8.0,13.0,5.0,78.0,3.0,1.0,0.7,0.3225806451612903,0.2777777777777778,0.3225806451612903,0.5952380952380952,0.5416666666666666,0.5909090909090909,0.057432432432432436,0.12264150943396226,0.06806282722513089,0.014492753623188406,0.1388888888888889,0.1111111111111111,0.08955223880597014,0.38461538461538464,0.4634146341463415,0.48717948717948717,0.23684210526315788,0.019553072625698324,0.5714285714285714,0.5714285714285714,0.75,0.2909090909090909,0.2909090909090909,0.6875,0.17142857142857143,0.8,0.016666666666666666,,0.2833333333333333,0.29411764705882354,0.2909090909090909,0.18588235294117647,2.0,2.0,2.0,4.0,6.0,18.0,8.0,,,6.0,2.0,3.0,5.0,6.0,,2.0,1.0,,2.0,,1.0,1.0,2.0,2.0,0.5,,0.04878048780487805,,,0.05263157894736842,0.03508771929824561,0.022900763358778626,0.075,0.3076923076923077,0.05714285714285714,1.0,0.5,0.3333333333333333,1.0,,,,,1.0,,1.0,,,,True
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,49601.0,827,106.0,1654,1645,436,344,206,3299,39.0,66.0,6.0,12.0,15.0,28.0,10.0,25.0,154.0,61.0,119.0,198.0,376.0,1768,6.0,15.0,54.0,27.0,92.0,30.0,154.0,14.0,37.0,6.0,88.0,22.0,62,79.0,153,24.0,177,5.0,20.0,15.0,17.0,5.0,,37.0,21.0,61.0,55.0,72.0,23.0,429,0.7540983606557377,0.8070175438596491,0.5126050420168067,0.4,0.5094637223974764,0.6,0.5372492836676218,0.627906976744186,0.6246056782334385,20.38014783526927,0.5405405405405406,0.15581854043392504,0.046413502109704644,0.21830985915492956,0.17825537294563842,0.031413612565445025,0.05223880597014925,0.14485981308411214,0.2191780821917808,0.029069767441860465,0.2082018927444795,0.5909090909090909,0.6842105263157895,0.7692307692307693,0.08832807570977919,0.07886435331230283,0.4,0.4,0.48580441640378547,0.34285714285714286,0.5,0.3333333333333333,0.21428571428571427,0.832807570977918,0.5292556962025314,0.536425925925926,0.5139957142857143,0.07917888563049853,0.16546762589928057,0.14361702127659576,7.095798319327731,25.230303030303027,0.26360338573155984,11.0,12.0,22.0,44.0,3.0,9.0,45.0,11.0,7.0,34.0,67.0,53.0,20.0,18.0,10.0,43.0,22.0,88.0,195.0,45.0,10.0,23.0,8.0,13.0,5.0,5.0,25.0,17.0,8.0,3.0,8.0,10.0,2.0,8.0,1.0,3.0,1.0,8.0,24.0,17.0,25.0,15.0,88.0,7.0,7.0,0.9701492537313433,0.3383838383838384,0.23255813953488372,0.3383838383838384,0.6666666666666666,0.4714285714285714,0.5238095238095238,0.08403361344537816,0.13636363636363635,0.049079754601226995,0.03954802259887006,0.19078947368421054,0.1347517730496454,0.2153846153846154,0.6,0.42857142857142855,0.4444444444444444,0.5833333333333334,0.138801261829653,0.5,0.5238095238095238,0.9545454545454546,0.2922077922077922,0.2980132450331126,0.9777777777777777,0.3142857142857143,0.7333333333333333,0.12857142857142856,0.3333333333333333,0.4857142857142857,0.20588235294117646,0.2922077922077922,0.23404255319148937,7.0,9.0,3.0,10.0,12.0,6.0,8.0,,5.0,2.0,12.0,2.0,3.0,2.0,,5.0,,1.0,1.0,4.0,1.0,,3.0,4.0,0.5,0.025252525252525252,0.03571428571428571,,0.045454545454545456,0.3157894736842105,0.006896551724137931,0.009216589861751152,,0.9,0.2571428571428571,0.7777777777777778,0.8571428571428571,0.2727272727272727,1.0,0.019801980198019802,,1.0,,,,,0.01948051948051948,,,True
