EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,RecoveredBlocks,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceArc3FGA,PenaltyArc3FGM,ShortMidRangeAssists,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,BlockingFouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,DefensiveGoaltends,Blocked3s,BlockedArc3,3SecondViolations,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,5962.0,99,-16.0,197,195,68,86,21,392,2.0,4.0,2.0,3.0,1.0,2.0,1.0,8.0,2.0,10.0,1.0,9.0,1.0,1.0,4.0,3.0,12.0,4.0,5.0,22.0,4.0,21.0,10.0,32.0,204,2.0,6.0,1.0,4.0,2.0,6.0,1.0,8.0,1.0,8.0,6.0,4.0,9.0,3.0,2.0,1.0,11.0,3.0,3.0,6.0,3.0,9.0,2.0,1.0,6.0,21.0,3.0,2.0,10.0,5,1.0,16,5.0,21,2.0,2.0,8.0,1.0,5.0,3.0,1.0,3.0,1.0,11.0,1.0,5.0,2.0,8.0,2.0,7.0,12.0,5.0,1.0,2.0,1.0,1.0,2.0,8.0,68,3.0,1.0,0.6,0.75,0.75,0.19047619047619047,0.125,0.2,0.22727272727272727,0.3333333333333333,0.3333333333333333,0.2558139534883721,0.2857142857142857,0.25,0.32653061224489793,0.2857142857142857,0.26666666666666666,0.4883720930232558,0.13636363636363635,0.25,0.1,27.027027027027025,0.7272727272727273,0.16666666666666666,0.08064516129032258,0.041666666666666664,0.23255813953488372,0.0625,0.14285714285714285,0.052083333333333336,0.0625,0.07142857142857142,0.03125,0.125,0.05263157894736842,0.11538461538461539,0.058823529411764705,0.28125,0.09090909090909091,0.09302325581395349,0.5,0.5,0.18604651162790697,0.125,0.16666666666666666,1.0,0.23255813953488372,0.2,0.2222222222222222,1.0,0.20930232558139536,0.1111111111111111,0.1111111111111111,1.0,0.27906976744186046,0.25,0.25,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.5,0.2857142857142857,0.25,0.2857142857142857,0.5813953488372093,0.2727272727272727,0.4943976190476191,0.37213333333333337,0.5480307692307692,0.10416666666666667,0.18518518518518517,0.125,0.25,10.622727272727273,25.43809523809524,0.34517766497461927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,4296.0,72,11.0,146,144,20,23,21,290,6.0,8.0,3.0,3.0,2.0,3.0,1.0,6.0,,,1.0,3.0,1.0,,1.0,1.0,2.0,,7.0,14.0,2.0,5.0,,20.0,152,3.0,3.0,1.0,6.0,2.0,3.0,,1.0,,4.0,6.0,8.0,6.0,,6.0,,2.0,1.0,2.0,6.0,4.0,10.0,1.0,3.0,4.0,24.0,1.0,3.0,2.0,5,,7,5.0,12,2.0,1.0,1.0,,1.0,,,,,1.0,,,3.0,4.0,,5.0,1.0,1.0,,1.0,,,1.0,4.0,19,,,0.42857142857142855,0.75,1.0,0.4,,0.4,0.5,1.0,0.6666666666666666,0.5263157894736842,0.75,0.5,0.5263157894736842,0.75,0.5,0.2631578947368421,0.14285714285714285,,,11.834319526627219,1.0,,0.10416666666666667,0.061224489795918366,0.1,0.037037037037037035,0.10294117647058823,0.05263157894736842,0.07142857142857142,,0.047619047619047616,,0.14285714285714285,,0.11764705882352941,0.0625,0.25,0.42105263157894735,0.75,1.0,0.3157894736842105,0.16666666666666666,0.16666666666666666,,,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,0.5,0.5,1.0,0.75,1.0,0.25,0.75,0.6666666666666666,0.25,,,0.6842105263157895,0.5,0.5624868421052632,0.6168875,0.6114125,0.05263157894736842,0.07142857142857142,0.3,0.2,3.957142857142857,24.44,0.136986301369863,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.14285714285714285,0.07692307692307693,0.125,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,15401.0,257,-2.0,506,508,164,178,57,1014,11.0,24.0,1.0,5.0,3.0,7.0,,8.0,4.0,10.0,,6.0,1.0,,3.0,14.0,29.0,8.0,15.0,42.0,14.0,35.0,22.0,94.0,515,2.0,7.0,2.0,4.0,4.0,12.0,3.0,11.0,11.0,28.0,12.0,18.0,30.0,12.0,4.0,,29.0,14.0,5.0,18.0,10.0,28.0,8.0,2.0,8.0,66.0,4.0,3.0,11.0,22,2.0,35,7.0,42,11.0,7.0,4.0,,2.0,4.0,2.0,2.0,1.0,8.0,,1.0,7.0,10.0,,28.0,28.0,9.0,6.0,1.0,1.0,,1.0,28.0,163,,5.0,0.4,0.46153846153846156,0.7142857142857143,0.4,0.2727272727272727,0.4,0.35714285714285715,0.2857142857142857,0.3333333333333333,0.4675324675324675,0.2222222222222222,0.3695652173913043,0.5222222222222223,0.2222222222222222,0.4827586206896552,0.45454545454545453,0.11904761904761904,0.25,,16.869565217391305,0.5,0.09090909090909091,0.125,0.018867924528301886,0.11827956989247312,0.043478260869565216,0.12267657992565056,0.027888446215139442,0.02,,0.0273972602739726,0.10526315789473684,0.11290322580645161,0.06779661016949153,0.2,0.12307692307692308,0.10714285714285714,0.3116883116883117,0.4583333333333333,0.5238095238095238,0.1038961038961039,,,,0.12987012987012986,0.4,0.4,,0.07792207792207792,,,,0.37662337662337664,0.4827586206896552,0.4827586206896552,0.7142857142857143,0.5555555555555556,0.2,0.1111111111111111,0.30434782608695654,0.42857142857142855,0.13043478260869565,,0.34782608695652173,0.7662337662337663,0.4827586206896552,0.5037980519480519,0.52509,0.5125152173913043,0.10714285714285714,0.1836734693877551,0.0425531914893617,0.2978723404255319,6.899999999999999,25.13428571428572,0.3241106719367589,8.0,,2.0,4.0,,,2.0,,1.0,0.125,,0.03278688524590164,0.046511627906976744,1.0,0.5454545454545454,1.0,3.0,2.0,1.0,3.0,2.0,0.1111111111111111,0.375,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,14450.0,241,-65.0,480,485,143,152,48,965,23.0,34.0,2.0,5.0,5.0,7.0,7.0,15.0,,4.0,5.0,10.0,,,2.0,4.0,20.0,6.0,30.0,53.0,9.0,30.0,15.0,102.0,538,4.0,8.0,2.0,11.0,7.0,10.0,1.0,8.0,3.0,20.0,26.0,34.0,27.0,,4.0,1.0,19.0,4.0,8.0,6.0,1.0,7.0,1.0,,2.0,15.0,3.0,5.0,9.0,19,2.0,30,9.0,39,6.0,3.0,5.0,,3.0,8.0,1.0,2.0,2.0,13.0,2.0,6.0,6.0,20.0,,20.0,26.0,15.0,,4.0,2.0,2.0,4.0,20.0,143,5.0,,0.43333333333333335,0.4642857142857143,1.0,0.3,0.125,0.3103448275862069,0.5660377358490566,0.5,0.7,0.5240963855421686,0.55,0.4722222222222222,0.5483870967741935,0.55,0.5263157894736842,0.3614457831325301,0.1509433962264151,0.13333333333333333,,19.62962962962963,0.38461538461538464,0.125,0.12025316455696203,0.037037037037037035,0.11688311688311688,0.03260869565217391,0.11914893617021277,0.03524229074889868,0.02564102564102564,0.058823529411764705,0.014084507042253521,0.09523809523809523,0.04,0.19298245614035087,0.11764705882352941,0.12903225806451613,0.06666666666666667,0.40963855421686746,0.6764705882352942,0.8214285714285714,0.18072289156626506,0.4666666666666667,0.5384615384615384,0.14285714285714285,0.04819277108433735,,,,0.12048192771084337,0.5,0.5,1.0,0.24096385542168675,0.2,0.2,1.0,0.5,0.4,,0.3888888888888889,0.7142857142857143,0.1111111111111111,,0.3333333333333333,0.7710843373493976,0.21052631578947367,0.5651134146341463,0.5971875,0.5556352941176471,0.16129032258064516,0.23809523809523808,0.10784313725490197,0.19607843137254902,4.609433962264151,26.716666666666665,0.29791666666666666,2.0,1.0,2.0,3.0,,,5.0,,3.0,0.17647058823529413,0.058823529411764705,0.03225806451612903,0.06060606060606061,0.75,0.5217391304347826,2.0,1.0,2.0,2.0,2.0,,0.2,0.16666666666666666,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,True,,,,,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,31482.0,525,-2.0,1053,1052,302,377,115,2105,51.0,88.0,14.0,25.0,7.0,11.0,10.0,22.0,17.0,47.0,,,,,,,1.0,,78.0,157.0,,1.0,22.0,178.0,1136,16.0,32.0,,37.0,15.0,33.0,,,15.0,45.0,132.0,24.0,,,20.0,,1.0,,16.0,27.0,15.0,42.0,14.0,1.0,15.0,99.0,12.0,30.0,33.0,44,4.0,81,43.0,124,7.0,6.0,12.0,1.0,10.0,8.0,1.0,2.0,,20.0,5.0,8.0,36.0,61.0,4.0,49.0,39.0,16.0,6.0,21.0,14.0,6.0,21.0,45.0,300,5.0,6.0,0.8461538461538461,0.9705882352941176,,,,,0.4968152866242038,0.5,0.45454545454545453,0.4936708860759494,0.5,0.45454545454545453,0.5085714285714286,0.5441176470588235,0.5,0.006329113924050633,0.10191082802547771,0.09090909090909091,,16.441821247892076,0.6,0.12121212121212122,0.1317365269461078,0.09584664536741214,0.18232044198895028,0.0625,0.14951456310679612,0.08316831683168317,0.06593406593406594,0.046511627906976744,0.0547945205479452,0.08695652173913043,0.075,0.1896551724137931,0.1326530612244898,0.18181818181818182,0.1836734693877551,0.5569620253164557,0.5795454545454546,0.6891891891891891,0.13924050632911392,0.45454545454545453,0.5,0.8,0.2974683544303797,0.3617021276595745,0.3617021276595745,1.0,,,,,0.006329113924050633,,,,0.78125,0.56,,0.3333333333333333,0.6363636363636364,,,,0.5632911392405063,,0.5044047468354429,0.5286519999999999,0.446269696969697,0.09467455621301775,0.09523809523809523,0.20786516853932585,0.25280898876404495,7.480891719745221,24.5,0.28679962013295346,6.0,1.0,6.0,1.0,6.0,8.0,5.0,1.0,8.0,0.1590909090909091,0.03125,0.14705882352941177,0.09523809523809523,0.38095238095238093,0.803921568627451,,,6.0,5.0,3.0,2.0,,,,,,1.0,,1.0,,0.2857142857142857,,,5.0,5.0,,,,,,,,,,,True,,,,,,,
1626175,1610612738,Jordan Mickey,Jordan Mickey,1626175,BOS,1052.0,18,-4.0,36,35,33,14,6,71,4.0,7.0,2.0,4.0,4.0,6.0,,,,,,1.0,,,1.0,,,,4.0,7.0,,1.0,1.0,9.0,38,2.0,4.0,,4.0,4.0,6.0,,1.0,1.0,9.0,2.0,6.0,,,4.0,,,,2.0,,,,,,,,1.0,4.0,2.0,2,1.0,5,5.0,10,,,1.0,,1.0,1.0,,,,2.0,,1.0,,1.0,,1.0,2.0,1.0,,,,,,9.0,33,,,0.25,0.5,,,,,0.5714285714285714,0.5,0.6666666666666666,0.5,0.5,0.5714285714285714,0.5,0.5,0.5625,0.125,0.2857142857142857,,,25.0,0.5,1.0,0.2,0.4,0.2222222222222222,0.16666666666666666,0.21052631578947367,0.3125,,,0.5,,,0.6666666666666666,,0.2857142857142857,,0.875,0.5714285714285714,0.8,,,,,,,,,0.125,,,,,,,,1.0,0.5,,0.8571428571428571,0.6666666666666666,0.14285714285714285,,,1.0,,0.64179375,0.5630666666666667,0.6670928571428573,0.1111111111111111,0.125,0.4444444444444444,1.0,1.3428571428571427,23.3,0.9166666666666666,,,1.0,,,,,,,0.2857142857142857,,0.8,0.5,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203923,1610612738,James Young,James Young,203923,BOS,3869.0,64,-2.0,131,133,58,36,19,264,5.0,5.0,1.0,1.0,1.0,1.0,,3.0,1.0,3.0,2.0,2.0,,2.0,2.0,2.0,6.0,3.0,6.0,11.0,4.0,8.0,1.0,25.0,145,1.0,1.0,,2.0,2.0,4.0,3.0,5.0,,13.0,10.0,2.0,12.0,,2.0,,6.0,2.0,1.0,,1.0,1.0,,1.0,,3.0,,2.0,3.0,7,,10,2.0,12,1.0,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,13.0,58,,,0.8333333333333334,1.0,1.0,0.5,0.6,0.5,0.5454545454545454,1.0,0.5,0.631578947368421,1.0,0.7222222222222222,0.6578947368421053,1.0,0.7222222222222222,0.42105263157894735,0.09090909090909091,0.3333333333333333,,13.245033112582782,,,0.16279069767441862,0.058823529411764705,0.125,,0.14925373134328357,0.03278688524590164,0.1111111111111111,,,,0.2,,0.19047619047619047,0.1875,,0.2631578947368421,1.0,1.0,0.15789473684210525,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,1.0,1.0,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,0.1111111111111111,1.0,0.2222222222222222,1.0,0.3333333333333333,0.6842105263157895,0.3333333333333333,0.4534421052631579,0.5088,0.45431666666666665,0.05263157894736842,0.09090909090909091,0.08,0.52,9.045454545454545,25.0875,0.44274809160305345,,,1.0,1.0,,,1.0,,1.0,,,0.07142857142857142,0.125,1.0,0.8,,1.0,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
1627743,1610612738,Demetrius Jackson,Demetrius Jackson,1627743,BOS,360.0,6,1.0,15,13,5,10,4,28,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,2.0,4.0,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.16666666666666666,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,3687.0,61,17.0,124,118,27,45,11,242,4.0,7.0,,1.0,,,1.0,8.0,3.0,4.0,,2.0,,,1.0,3.0,5.0,1.0,8.0,19.0,3.0,7.0,6.0,31.0,127,,1.0,,,1.0,5.0,1.0,2.0,2.0,7.0,8.0,8.0,9.0,,,,5.0,3.0,2.0,4.0,5.0,9.0,4.0,1.0,3.0,23.0,1.0,1.0,1.0,5,,6,2.0,8,,,1.0,,1.0,2.0,,,,3.0,,,3.0,5.0,,5.0,7.0,4.0,,2.0,2.0,,2.0,7.0,27,,,0.5,0.5,1.0,0.42857142857142855,0.5,0.42857142857142855,0.42105263157894735,,0.2,0.4807692307692308,,0.35714285714285715,0.5344827586206896,,0.4375,0.2692307692307692,0.10526315789473684,0.125,,23.021582733812952,0.3333333333333333,,0.14285714285714285,0.022222222222222223,0.05263157894736842,0.07142857142857142,0.1111111111111111,0.03389830508474576,,,0.09090909090909091,,0.13333333333333333,0.08333333333333333,0.25,0.07142857142857142,,0.2692307692307692,0.5714285714285714,0.6666666666666666,0.3076923076923077,0.125,0.14285714285714285,,0.15384615384615385,0.75,0.75,0.3333333333333333,0.07692307692307693,,,,0.19230769230769232,0.6,0.6,1.0,1.0,,,,,0.14285714285714285,,0.14285714285714285,0.5384615384615384,0.6,0.48484230769230774,,0.4468214285714286,0.13793103448275862,0.18181818181818182,,0.22580645161290322,7.347368421052631,24.3,0.21774193548387097,1.0,,1.0,,,,1.0,,,0.14285714285714285,,0.05,0.07692307692307693,,0.75,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,9244.0,154,-20.0,307,309,92,117,27,616,5.0,9.0,2.0,3.0,1.0,3.0,2.0,9.0,2.0,3.0,,2.0,,,,8.0,18.0,7.0,9.0,21.0,8.0,20.0,4.0,46.0,336,2.0,4.0,1.0,7.0,1.0,4.0,3.0,7.0,1.0,12.0,8.0,10.0,24.0,,4.0,,18.0,8.0,3.0,4.0,5.0,9.0,4.0,1.0,3.0,23.0,2.0,6.0,7.0,12,4.0,23,8.0,31,6.0,4.0,4.0,2.0,3.0,4.0,,1.0,,8.0,1.0,,7.0,18.0,,7.0,6.0,2.0,1.0,4.0,3.0,1.0,4.0,12.0,91,,1.0,0.4444444444444444,0.5714285714285714,1.0,0.4,0.42857142857142855,0.4,0.42857142857142855,0.5,0.25,0.5121951219512195,0.7,0.5,0.5227272727272727,0.7,0.5,0.4878048780487805,0.14285714285714285,0.1111111111111111,,15.249266862170087,0.5,0.26666666666666666,0.12371134020618557,0.06382978723404255,0.1206896551724138,0.03636363636363636,0.12258064516129032,0.053691275167785234,0.03225806451612903,0.10344827586206896,0.044444444444444446,,0.13157894736842105,0.13157894736842105,0.09523809523809523,0.125,0.1111111111111111,0.21951219512195122,0.5555555555555556,0.7142857142857143,0.21951219512195122,0.2222222222222222,0.25,0.5,0.07317073170731707,0.6666666666666666,0.6666666666666666,0.5,0.04878048780487805,,,,0.43902439024390244,0.4444444444444444,0.4444444444444444,1.0,0.6,0.6666666666666666,,0.2727272727272727,0.3333333333333333,,,0.6363636363636364,0.7073170731707317,0.4444444444444444,0.5042012195121952,0.52173,0.5055363636363637,0.046511627906976744,0.08695652173913043,0.15217391304347827,0.2608695652173913,6.304761904761904,25.464999999999996,0.2996742671009772,1.0,,1.0,2.0,1.0,2.0,,,4.0,0.2222222222222222,,0.058823529411764705,0.047619047619047616,1.0,0.4,1.0,3.0,,2.0,,,0.2,0.42857142857142855,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,True,,,,,,,
