EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsPutbacks,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3FGA,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,3SecondViolations,on,HeaveMakes
1626150,1610612763,Andrew Harrison,Andrew Harrison,1626150,MEM,41167.0,686,62,1302,1307,449,507,162,2609,24,59,1.0,3.0,11.0,16,3.0,10.0,5.0,16.0,4.0,10.0,16.0,61.0,1.0,4.0,3.0,20.0,32,85,20.0,71.0,62,186,1387,1.0,5.0,1.0,4.0,1.0,6.0,13.0,27,3.0,20.0,36.0,71.0,8,56,39.0,21.0,4.0,57.0,16.0,13.0,2.0,54.0,43.0,97.0,28.0,15.0,24.0,11.0,19.0,237.0,4.0,6.0,1.0,21.0,28,3.0,52,11.0,63,1.0,24,14.0,10.0,20,13.0,17.0,7.0,1.0,3.0,37,2.0,11.0,43.0,3.0,94,4.0,3.0,7.0,75,2.0,3.0,5.0,89,4.0,36,3.0,6.0,10.0,6.0,4.0,10.0,4.0,1.0,71.0,448,12.0,5.0,0.125,0.125,0.65,0.28169014084507044,0.25,0.15,0.29850746268656714,0.3764705882352941,0.2,0.48148148148148145,0.3974358974358974,0.2777777777777778,0.3723404255319149,0.4720812182741117,0.3,0.5144927536231884,0.4551282051282051,0.028169014084507043,0.15294117647058825,0.2033898305084746,0.0625,0.1,0.01639344262295082,15.778826702629804,0.5405405405405406,0.06818181818181818,0.02857142857142857,0.08139534883720931,0.015037593984962405,0.08571428571428572,0.018018018018018018,0.0831918505942275,0.01610305958132045,0.018518518518518517,0.02608695652173913,0.022857142857142857,0.0703125,0.05,0.13541666666666666,0.07936507936507936,0.10714285714285714,0.012048192771084338,0.4,0.3782051282051282,0.4067796610169492,0.5106382978723404,0.125,0.0641025641025641,0.3,0.3,0.3333333333333333,0.10256410256410256,0.3125,0.3333333333333333,0.0641025641025641,0.4,0.4444444444444444,0.75,0.391025641025641,0.26229508196721313,0.26666666666666666,0.625,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.25,1.0,0.3404255319148936,0.6875,0.425531914893617,0.15,0.8333333333333334,0.2807017543859649,0.5118713815789474,0.5580583333333333,0.49039318181818176,0.20418848167539266,0.3076923076923077,0.04054054054054054,0.03225806451612903,0.3817204301075269,5.536470588235295,26.959154929577466,0.34485407066052226,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626185,1610612763,Jarell Martin,Jarell Martin,1626185,MEM,12213.0,204,15,397,402,133,174,55,799,12,29,5.0,12.0,4.0,9,1.0,5.0,5.0,11.0,3.0,3.0,,3.0,,1.0,,1.0,18,45,3.0,6.0,15,60,396,5.0,13.0,1.0,2.0,5.0,18.0,6.0,12,,1.0,5.0,17.0,22,14,9.0,,1.0,2.0,,7.0,,,1.0,1.0,1.0,,,,,3.0,6.0,12.0,,16.0,18,1.0,35,18.0,53,1.0,12,6.0,6.0,5,3.0,7.0,2.0,1.0,,12,2.0,5.0,21.0,2.0,38,,3.0,3.0,13,1.0,1.0,,18,,7,,2.0,6.0,5.0,1.0,6.0,2.0,1.0,17.0,133,5.0,1.0,0.6111111111111112,0.7857142857142857,1.0,0.5,0.5,,0.6,0.4,0.38461538461538464,0.5,0.4411764705882353,0.43333333333333335,0.46153846153846156,0.5,0.5,0.53125,0.11764705882352941,,0.15555555555555556,0.20689655172413793,,,,15.720524017467248,0.4166666666666667,0.07692307692307693,,0.15126050420168066,0.08450704225352113,0.18181818181818182,0.1111111111111111,0.1642512077294686,0.09183673469387756,0.11864406779661017,0.06666666666666667,0.07142857142857142,0.10256410256410256,0.18181818181818182,0.16666666666666666,0.17391304347826086,0.21052631578947367,0.047619047619047616,0.3333333333333333,0.5686274509803921,0.41379310344827586,0.5217391304347826,0.5,0.09803921568627451,0.2,0.25,1.0,0.21568627450980393,0.45454545454545453,0.45454545454545453,0.058823529411764705,1.0,1.0,1.0,0.058823529411764705,,,,0.8,0.4166666666666667,0.06666666666666667,,,0.6923076923076923,0.4444444444444444,0.07692307692307693,,0.6862745098039216,,0.533097,0.5840318181818182,0.587273076923077,0.1206896551724138,0.1346153846153846,,0.3,0.2833333333333333,6.635555555555556,29.349999999999998,0.3350125944584383,1.0,1.0,8.0,1.0,1.0,1.0,0.2,0.05263157894736842,0.25,0.8,0.06666666666666667,1.0,1.0,,,,,,,,,,,,,,,True,
1627735,1610612763,Wade Baldwin IV,Wade Baldwin IV,1627735,MEM,7430.0,124,-47,240,237,63,100,31,477,7,15,2.0,3.0,2.0,4,1.0,7.0,1.0,3.0,,1.0,1.0,5.0,,1.0,,,9,25,1.0,6.0,4,25,254,2.0,4.0,,1.0,,4.0,2.0,6,,,3.0,7.0,8,10,3.0,,,5.0,1.0,4.0,,11.0,10.0,21.0,4.0,6.0,6.0,3.0,2.0,52.0,1.0,2.0,,6.0,5,,11,3.0,14,,5,2.0,3.0,6,4.0,4.0,2.0,1.0,,10,,4.0,7.0,,12,,1.0,,9,,,2.0,7,1.0,2,,2.0,3.0,3.0,,3.0,1.0,1.0,7.0,63,1.0,2.0,0.4444444444444444,0.5,1.0,0.16666666666666666,,,0.16666666666666666,0.36,0.5,0.3333333333333333,0.3387096774193548,0.4,0.3333333333333333,0.36764705882352944,0.4,0.4375,0.1935483870967742,,0.16,0.2,,,,16.236162361623617,0.6,,,0.0684931506849315,0.02197802197802198,0.14634146341463414,0.02702702702702703,0.09649122807017543,0.0234375,0.03225806451612903,,0.034482758620689655,,0.09090909090909091,0.12,0.1935483870967742,,,0.3333333333333333,0.4838709677419355,0.4666666666666667,0.5833333333333334,0.42857142857142855,0.22580645161290322,0.14285714285714285,0.16666666666666666,,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.03225806451612903,,,,0.16129032258064516,0.2,0.2,1.0,0.6,0.6666666666666666,0.2,,,0.6666666666666666,0.5,,,0.6774193548387096,0.2,0.5440096774193547,0.54925,0.5618333333333333,0.0625,0.07692307692307693,,0.16,0.28,6.195999999999999,24.983333333333334,0.2625,,,2.0,3.0,,,0.14285714285714285,0.02857142857142857,,1.0,,,,,,,,,,,,,,,,,,True,
1627738,1610612763,Deyonta Davis,Deyonta Davis,1627738,MEM,4933.0,82,25,151,158,41,45,16,309,9,15,4.0,9.0,2.0,3,2.0,3.0,,2.0,,,,,,,,,11,20,,,4,26,147,4.0,9.0,,,,8.0,2.0,4,,,,4.0,14,8,,,,,,,,,,,,,,,,,1.0,9.0,,7.0,10,1.0,18,10.0,28,1.0,1,1.0,,1,1.0,2.0,,,,3,,,7.0,,10,,,2.0,6,,,1.0,6,2.0,4,,,5.0,3.0,2.0,5.0,3.0,1.0,4.0,41,,,0.6363636363636364,1.0,,,,,,0.55,0.4444444444444444,0.5,0.55,0.4444444444444444,0.5,0.5909090909090909,0.4444444444444444,0.5,,,,,,,,14.450867052023122,0.3333333333333333,0.1111111111111111,,0.18181818181818182,0.1875,0.23333333333333334,0.043478260869565216,0.2,0.14084507042253522,0.16666666666666666,,0.05263157894736842,0.2,0.10526315789473684,0.25,0.18181818181818182,0.375,0.1111111111111111,0.6,0.75,0.6,0.6,0.5555555555555556,0.15,0.6666666666666666,0.6666666666666666,1.0,0.1,,,,,,,,,,,1.0,0.4444444444444444,,,,0.75,0.6666666666666666,,,0.75,,0.57536,0.5448999999999999,0.5314,0.18181818181818182,0.18181818181818182,,0.3076923076923077,0.15384615384615385,3.714999999999999,,0.271523178807947,,,8.0,,,,,0.375,,,,,,1.0,,,,,,,,,,,,,,True,
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,107973.0,1800,157,3441,3433,1078,1280,417,6874,44,95,4.0,20.0,9.0,27,21.0,57.0,16.0,42.0,21.0,60.0,91.0,236.0,9.0,19.0,16.0,54.0,81,194,112.0,296.0,88,586,3675,6.0,27.0,11.0,22.0,10.0,55.0,17.0,50,22.0,75.0,38.0,138.0,70,92,303.0,33.0,3.0,233.0,91.0,16.0,,94.0,39.0,133.0,28.0,11.0,53.0,19.0,22.0,305.0,14.0,21.0,1.0,88.0,84,19.0,191,36.0,227,8.0,60,45.0,15.0,28,23.0,22.0,5.0,2.0,2.0,50,1.0,9.0,108.0,7.0,163,1.0,7.0,7.0,111,3.0,7.0,3.0,115,4.0,38,2.0,18.0,33.0,16.0,15.0,36.0,22.0,,138.0,1062,12.0,15.0,0.43209876543209874,0.4605263157894737,0.9017857142857143,0.3783783783783784,0.5,0.29333333333333333,0.3822525597269625,0.4175257731958763,0.2222222222222222,0.34,0.5081632653061224,0.45918367346938777,0.4,0.5367647058823529,0.5092592592592593,0.45695364238410596,0.6040816326530613,,0.08247422680412371,0.11578947368421053,,,,15.04312531709792,0.56,0.16101694915254236,0.011627906976744186,0.09130434782608696,0.019681349578256794,0.13664596273291926,0.022913256955810146,0.10997442455242967,0.020858164481525627,0.023696682464454975,0.020905923344947737,0.028629856850715747,0.06666666666666667,0.10749185667752444,0.10067114093959731,0.12653061224489795,0.16883116883116883,0.029197080291970802,0.6111111111111112,0.19387755102040816,0.4631578947368421,0.5238095238095238,0.4318181818181818,0.11632653061224489,0.3684210526315789,0.40384615384615385,0.2857142857142857,0.08571428571428572,0.38095238095238093,0.38095238095238093,0.12244897959183673,0.35,0.35,0.9523809523809523,0.4816326530612245,0.3855932203389831,0.3855932203389831,0.8901098901098901,0.40816326530612246,0.2,0.3877551020408163,0.47368421052631576,1.0,0.216,0.3333333333333333,0.432,0.2962962962962963,0.7979591836734694,0.3905579399141631,0.5109376543209876,0.5054374999999998,0.4966110655737706,0.07604562737642585,0.16666666666666666,0.006711409395973154,0.09385665529010238,0.2354948805460751,7.441237113402061,25.659459459459466,0.3132810229584423,2.0,3.0,10.0,6.0,3.0,5.0,0.08771929824561403,0.013966480446927373,,0.625,0.061224489795918366,0.6666666666666666,1.0,2.0,6.0,21.0,2.0,3.0,3.0,2.0,1.0,0.168,0.2857142857142857,,,,,True,
203210,1610612763,JaMychal Green,JaMychal Green,203210,MEM,47856.0,798,66,1492,1515,398,523,176,3007,66,97,28.0,39.0,15.0,28,6.0,21.0,18.0,31.0,16.0,34.0,9.0,28.0,1.0,3.0,3.0,10.0,90,149,25.0,62.0,62,317,1647,32.0,47.0,2.0,4.0,14.0,84.0,18.0,37,9.0,21.0,29.0,92.0,94,86,75.0,,,28.0,9.0,18.0,,16.0,16.0,32.0,13.0,3.0,11.0,,5.0,80.0,19.0,46.0,1.0,46.0,67,16.0,129,66.0,195,5.0,13,7.0,6.0,16,12.0,16.0,4.0,2.0,2.0,32,2.0,4.0,48.0,2.0,98,1.0,5.0,4.0,70,5.0,13.0,1.0,79,8.0,33,1.0,9.0,13.0,6.0,6.0,14.0,9.0,,88.0,385,11.0,6.0,0.5222222222222223,0.6911764705882353,1.0,0.4032258064516129,0.5,0.42857142857142855,0.4032258064516129,0.6040268456375839,0.6808510638297872,0.4864864864864865,0.6042654028436019,0.6862745098039216,0.5431034482758621,0.6443089430894309,0.7,0.6052631578947368,0.2938388625592417,,0.12080536912751678,0.14432989690721648,0.03225806451612903,,,16.266822703335283,0.5,0.3404255319148936,0.02857142857142857,0.17819148936170212,0.10454545454545454,0.1554054054054054,0.07063197026022305,0.16815476190476192,0.09167842031029619,0.10285714285714286,0.1092436974789916,0.07547169811320754,0.13793103448275862,0.18045112781954886,0.2125984251968504,0.16521739130434782,0.12121212121212122,0.06666666666666667,0.6428571428571429,0.4597156398104265,0.6804123711340206,0.7951807228915663,0.4696969696969697,0.0995260663507109,0.2857142857142857,0.3333333333333333,0.16666666666666666,0.14691943127962084,0.5806451612903226,0.6,0.16113744075829384,0.47058823529411764,0.47058823529411764,1.0,0.13270142180094788,0.32142857142857145,0.32142857142857145,1.0,0.7647058823529411,0.717948717948718,0.058823529411764705,0.3333333333333333,1.0,0.4827586206896552,0.5357142857142857,0.1724137931034483,0.3,0.7535545023696683,0.32142857142857145,0.5584895734597157,0.5808290697674419,0.5521724137931036,0.14345991561181434,0.1896551724137931,0.015873015873015872,0.26498422712933756,0.2902208201892745,5.795302013422819,24.382258064516133,0.2667560321715818,1.0,1.0,44.0,5.0,1.0,2.0,0.14285714285714285,0.10273972602739725,0.05263157894736842,0.8333333333333334,0.0196078431372549,1.0,1.0,1.0,6.0,11.0,,1.0,1.0,1.0,,0.1896551724137931,0.5454545454545454,0.10714285714285714,,,,True,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,64835.0,1081,88,2063,2025,675,796,277,4088,120,207,44.0,76.0,37.0,62,83.0,176.0,63.0,165.0,3.0,8.0,7.0,49.0,,1.0,3.0,22.0,266,548,10.0,57.0,87,649,2165,57.0,113.0,,3.0,34.0,148.0,82.0,162,4.0,26.0,40.0,216.0,274,258,30.0,,6.0,43.0,7.0,38.0,,46.0,26.0,72.0,24.0,2.0,31.0,6.0,9.0,170.0,25.0,77.0,,88.0,134,33.0,255,102.0,357,12.0,22,13.0,9.0,33,17.0,29.0,16.0,,6.0,62,3.0,15.0,24.0,1.0,83,5.0,14.0,7.0,111,,20.0,,113,8.0,48,,12.0,8.0,2.0,6.0,8.0,6.0,2.0,216.0,674,17.0,12.0,0.5150375939849624,0.5956521739130435,1.0,0.17543859649122806,,0.15384615384615385,0.19607843137254902,0.4854014598540146,0.504424778761062,0.5061728395061729,0.4644628099173554,0.49137931034482757,0.46808510638297873,0.4939117199391172,0.5481481481481482,0.5118483412322274,0.09421487603305785,,0.06934306569343066,0.1111111111111111,,,,29.945855893377757,0.532258064516129,0.5238095238095238,,0.24452554744525548,0.11208151382823872,0.22448979591836735,0.06983240223463687,0.23617021276595745,0.09760765550239234,0.13805970149253732,0.07936507936507936,0.07508532423208192,0.2079207920792079,0.21142857142857144,0.3216374269005848,0.20618556701030927,0.27722772277227725,0.043478260869565216,0.75,0.3421487603305785,0.5797101449275363,0.6521739130434783,0.5,0.2909090909090909,0.4715909090909091,0.515527950310559,0.4457831325301205,0.2727272727272727,0.38181818181818183,0.38181818181818183,0.013223140495867768,0.375,0.375,1.0,0.08099173553719008,0.14285714285714285,0.14285714285714285,1.0,0.6551724137931034,0.5789473684210527,0.008620689655172414,,,0.32978723404255317,0.5967741935483871,0.11702127659574468,0.13636363636363635,0.43636363636363634,0.16279069767441862,0.4509022537562603,0.5050313829787233,0.44273306010928964,0.07441860465116279,0.08163265306122448,,0.2280431432973806,0.33281972265023113,8.478467153284669,29.171929824561403,0.3271934076587494,,2.0,72.0,4.0,7.0,3.0,0.08522727272727272,0.10869565217391304,0.046153846153846156,0.6349206349206349,0.017241379310344827,,,,1.0,4.0,1.0,,,,,0.02127659574468085,0.25,0.11363636363636363,1.0,,,True,
1627786,1610612763,Troy Williams,Troy Williams,1627786,MEM,3168.0,53,-9,100,99,18,21,11,199,5,7,2.0,3.0,,1,,,,,,1.0,,1.0,,,,,5,7,,2.0,5,15,115,2.0,3.0,,,,4.0,,1,,1.0,,,6,4,,,,1.0,,2.0,,,1.0,1.0,1.0,,,,,3.0,,1.0,,1.0,2,,3,1.0,4,,1,1.0,,1,1.0,,,,,1,,,2.0,,6,,,,5,,1.0,,7,1.0,4,,,1.0,1.0,,1.0,1.0,,,18,1.0,,0.6,0.75,,,,,,0.7142857142857143,0.6666666666666666,,0.5555555555555556,0.6666666666666666,,0.625,0.6666666666666666,,0.2222222222222222,,0.2857142857142857,0.2857142857142857,,,,11.711711711711711,1.0,,,0.08695652173913043,0.038461538461538464,0.05555555555555555,,0.07317073170731707,0.020833333333333332,,,,,0.25,,0.07692307692307693,,,1.0,0.7777777777777778,0.7142857142857143,1.0,0.6,,,,,,,,0.1111111111111111,,,,0.1111111111111111,,,,1.0,0.6666666666666666,,,,0.5,,,,1.0,,0.6292222222222222,0.7848999999999999,0.5436,0.3333333333333333,0.4,,0.26666666666666666,,1.4,24.4,0.18,,,2.0,,,,,0.09090909090909091,,,,,,,,1.0,,,,,,0.5,,0.5,,,,True,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,61965.0,1033,185,2000,1976,636,714,231,3976,71,106,6.0,6.0,27.0,38,43.0,99.0,39.0,82.0,8.0,23.0,72.0,182.0,4.0,15.0,23.0,72.0,153,287,80.0,205.0,167,713,2117,11.0,17.0,5.0,18.0,9.0,46.0,52.0,96,25.0,77.0,102.0,281.0,88,218,132.0,108.0,7.0,175.0,72.0,10.0,3.0,126.0,68.0,194.0,51.0,17.0,55.0,35.0,36.0,456.0,5.0,11.0,,40.0,60,1.0,101,16.0,117,3.0,50,33.0,17.0,45,28.0,28.0,17.0,3.0,1.0,73,1.0,27.0,23.0,1.0,59,3.0,1.0,,146,2.0,4.0,12.0,198,9.0,41,17.0,30.0,5.0,4.0,1.0,5.0,4.0,1.0,264.0,620,5.0,18.0,0.2875816993464052,0.2875816993464052,0.55,0.3902439024390244,0.2777777777777778,0.3246753246753247,0.40404040404040403,0.5331010452961672,0.6470588235294118,0.5416666666666666,0.5548780487804879,0.5285714285714286,0.5173410404624278,0.6131578947368421,0.5789473684210527,0.6160714285714286,0.4166666666666667,0.014634146341463415,0.03484320557491289,0.04716981132075472,0.012195121951219513,0.043478260869565216,0.01098901098901099,28.083989501312338,0.6164383561643836,0.014705882352941176,,0.1125703564727955,0.018487394957983194,0.10869565217391304,0.013550135501355014,0.11098779134295228,0.016597510373443983,0.017777777777777778,0.01875,0.016778523489932886,0.10382513661202186,0.11834319526627218,0.11602209944751381,0.125,0.056818181818181816,0.013043478260869565,0.8,0.21544715447154472,0.6698113207547169,0.7029702970297029,0.30985915492957744,0.20121951219512196,0.43434343434343436,0.45263157894736844,0.18604651162790697,0.16666666666666666,0.47560975609756095,0.48148148148148145,0.046747967479674794,0.34782608695652173,0.36363636363636365,1.0,0.3699186991869919,0.3956043956043956,0.4,0.5,0.17142857142857143,1.0,0.42857142857142855,0.26666666666666666,1.0,0.21965317919075145,0.7105263157894737,0.4161849710982659,0.3194444444444444,0.6321138211382114,0.4114285714285714,0.47569338842975206,0.47838125,0.45374759036144574,0.10740740740740741,0.12852664576802508,0.07692307692307693,0.06451612903225806,0.394109396914446,9.26794425087108,26.559512195121954,0.318,1.0,3.0,,11.0,10.0,3.0,0.04040404040404041,0.01904761904761905,,0.358974358974359,0.08571428571428572,0.3333333333333333,1.0,,2.0,5.0,17.0,,,,,0.028901734104046242,0.4,0.6666666666666666,,1.0,,True,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,37376.0,623,40,1161,1183,319,403,146,2344,79,152,20.0,40.0,24.0,37,4.0,28.0,4.0,9.0,4.0,13.0,1.0,3.0,,,,1.0,87,189,5.0,16.0,22,211,1256,21.0,46.0,,1.0,4.0,46.0,24.0,44,,3.0,10.0,58.0,90,84,15.0,,,3.0,1.0,27.0,,29.0,7.0,36.0,7.0,,14.0,3.0,12.0,79.0,10.0,47.0,,26.0,35,4.0,65,57.0,122,15.0,31,25.0,6.0,15,8.0,15.0,7.0,,2.0,30,4.0,3.0,24.0,1.0,66,2.0,7.0,1.0,34,,2.0,2.0,42,6.0,20,,4.0,6.0,4.0,2.0,6.0,2.0,,57.0,310,12.0,2.0,0.5172413793103449,0.625,1.0,0.3125,,,0.3125,0.4603174603174603,0.45652173913043476,0.5454545454545454,0.4609756097560976,0.44680851063829785,0.5106382978723404,0.4730941704035874,0.45098039215686275,0.5272727272727272,0.07804878048780488,,0.14285714285714285,0.1513157894736842,,,,18.657817109144542,0.5,0.10810810810810811,,0.10835913312693499,0.11691542288557213,0.11659192825112108,0.052083333333333336,0.11172161172161173,0.09595959595959595,0.1564245810055866,0.05747126436781609,0.06451612903225806,0.0603448275862069,0.11214953271028037,0.16,0.12643678160919541,0.08163265306122448,0.1744186046511628,0.3333333333333333,0.7414634146341463,0.5197368421052632,0.6124031007751938,0.5063291139240507,0.13658536585365855,0.14285714285714285,0.16666666666666666,0.25,0.04390243902439024,0.4444444444444444,0.4444444444444444,0.06341463414634146,0.3076923076923077,0.3076923076923077,1.0,0.014634146341463415,0.3333333333333333,0.3333333333333333,1.0,0.851063829787234,0.5,,,,0.7872340425531915,0.6486486486486487,0.02127659574468085,,0.8195121951219512,0.3333333333333333,0.5641136585365855,0.5567567567567567,0.6010297872340425,0.091324200913242,0.09852216748768473,,0.21800947867298578,0.27488151658767773,3.267195767195768,23.7875,0.2747631352282515,,1.0,30.0,6.0,2.0,,0.14285714285714285,0.10294117647058823,,1.0,0.02127659574468085,,,,,2.0,,,,,,0.0425531914893617,,0.1,,,1.0,True,
