EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,DefensiveGoaltends,3pt And 1 Free Throw Trips,on,Clear Path Fouls
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,20265.0,338,-21.0,670,674,132.0,165.0,80.0,1344,29.0,51.0,8.0,14.0,7.0,11.0,8.0,16.0,37.0,67.0,19.0,93.0,712.0,8.0,17.0,5.0,21.0,9.0,13.0,5.0,23.0,52.0,22.0,12.0,5.0,8.0,7.0,15.0,6.0,1.0,4.0,2.0,2.0,37.0,14.0,18.0,15.0,39.0,7.0,61,32.0,93,1.0,17.0,9.0,8.0,6.0,2.0,2.0,16.0,3.0,4.0,1.0,22.0,2.0,2.0,29.0,3.0,51.0,3.0,8.0,33.0,1.0,8.0,1.0,41.0,3.0,18.0,4.0,14.0,11.0,3.0,14.0,10.0,2.0,1.0,23.0,132.0,2.0,4.0,0.7027027027027027,0.8387096774193549,0.5522388059701493,0.47058823529411764,0.6923076923076923,0.5522388059701493,0.47058823529411764,0.6923076923076923,0.5406976744186046,0.4772727272727273,0.6052631578947368,0.07462686567164178,0.09803921568627451,14.117647058823529,0.2727272727272727,0.35,0.1921182266009852,0.09090909090909091,0.13636363636363635,0.12173913043478261,0.17252396166134185,0.10223642172523961,0.0875,0.1509433962264151,0.046153846153846156,0.12941176470588237,0.1,0.19480519480519481,0.18181818181818182,0.2,0.14457831325301204,0.1111111111111111,0.041666666666666664,0.7142857142857143,0.7611940298507462,0.5686274509803921,0.6304347826086957,0.7241379310344828,0.23880597014925373,0.5,0.5,0.625,0.8235294117647058,0.5714285714285714,0.25,0.8461538461538461,0.6363636363636364,0.7611940298507462,0.5463014925373134,0.5403714285714286,0.5547076923076923,0.21951219512195122,0.21951219512195122,0.22580645161290322,0.24731182795698925,3.041791044776119,0.19701492537313434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626162,1610612764,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,WAS,96308.0,1605,-42.0,3231,3256,789.0,1027.0,355.0,6487,95.0,157.0,23.0,40.0,18.0,30.0,18.0,50.0,132.0,254.0,75.0,501.0,3542.0,27.0,48.0,11.0,80.0,22.0,47.0,14.0,97.0,144.0,120.0,28.0,34.0,30.0,17.0,47.0,15.0,2.0,11.0,7.0,12.0,111.0,18.0,43.0,71.0,110.0,19.0,200,61.0,261,12.0,58.0,37.0,21.0,27.0,3.0,15.0,23.0,6.0,12.0,3.0,50.0,9.0,13.0,87.0,6.0,195.0,3.0,3.0,97.0,6.0,5.0,14.0,99.0,10.0,50.0,5.0,17.0,11.0,5.0,17.0,6.0,,,97.0,767.0,28.0,2.0,0.5454545454545454,0.6101694915254238,0.5196850393700787,0.5625,0.46808510638297873,0.4819004524886878,0.5307692307692308,0.46629213483146065,0.5143737166324436,0.5633802816901409,0.5,0.13385826771653545,0.1592356687898089,14.737420951333517,0.54,0.19791666666666666,0.11764705882352941,0.045550847457627115,0.1290909090909091,0.03557312252964427,0.12188552188552189,0.04206896551724138,0.06606606606606606,0.04814814814814815,0.02346041055718475,0.0335195530726257,0.04054054054054054,0.07479224376731301,0.13286713286713286,0.15625,0.12735849056603774,0.1349206349206349,0.056074766355140186,0.35294117647058826,0.3552036199095023,0.6050955414012739,0.7196969696969697,0.5052631578947369,0.11312217194570136,0.36,0.43902439024390244,0.6111111111111112,0.6153846153846154,0.575,0.08695652173913043,0.33707865168539325,0.6,0.7805429864253394,0.5587550113895215,0.5453766666666666,0.5303459770114942,0.1037344398340249,0.17006802721088435,0.1596806387225549,0.1936127744510978,5.816141732283463,0.24419684308263695,19.0,47.0,15.0,83.0,5.0,5.0,21.0,39.0,105.0,5.0,12.0,8.0,21.0,54.0,188.0,5.0,17.0,13.0,42.0,159.0,3.0,2.0,103.0,39.0,1.0,4.0,2.0,5.0,1.0,1.0,0.9814814814814815,0.2872340425531915,0.29411764705882354,0.30952380952380953,0.2903225806451613,0.4253393665158371,0.005319148936170213,0.18,0.012048192771084338,0.10633484162895927,0.40425531914893614,0.40425531914893614,0.6842105263157895,0.18778280542986425,0.18072289156626506,0.18292682926829268,1.0,0.23755656108597284,0.37142857142857144,0.37142857142857144,0.9743589743589743,0.07692307692307693,0.18461538461538463,0.4166666666666667,1.0,0.23595505617977527,0.23809523809523808,0.23595505617977527,0.38095238095238093,0.3786407766990291,25.056382978723413,,,,,,,,,,,,,,,,True,
201160,1610612764,Jason Smith,Jason Smith,201160,WAS,41523.0,692,65.0,1371,1377,225.0,342.0,148.0,2748,33.0,45.0,14.0,17.0,3.0,6.0,7.0,22.0,99.0,170.0,17.0,293.0,1421.0,17.0,30.0,3.0,40.0,8.0,17.0,3.0,40.0,162.0,36.0,24.0,9.0,15.0,8.0,23.0,8.0,,7.0,3.0,5.0,54.0,16.0,25.0,35.0,85.0,13.0,133,44.0,177,2.0,15.0,10.0,5.0,18.0,3.0,15.0,23.0,2.0,3.0,3.0,41.0,5.0,6.0,43.0,6.0,106.0,17.0,11.0,38.0,2.0,9.0,5.0,28.0,3.0,13.0,3.0,33.0,26.0,6.0,38.0,19.0,,,40.0,224.0,9.0,2.0,0.8181818181818182,0.9310344827586207,0.5823529411764706,0.5666666666666667,0.47058823529411764,0.6272727272727273,0.578125,0.5606060606060606,0.628755364806867,0.5882352941176471,0.5555555555555556,0.052941176470588235,0.08888888888888889,17.635658914728683,0.43902439024390244,0.2765957446808511,0.19813519813519814,0.05924170616113744,0.14285714285714285,0.08333333333333333,0.17804154302670624,0.06677524429967427,0.08148148148148149,0.06140350877192982,0.04046242774566474,0.08666666666666667,0.07142857142857142,0.175,0.22857142857142856,0.1937984496124031,0.14736842105263157,0.12727272727272726,0.024691358024691357,0.5,0.20454545454545456,0.7333333333333333,0.8048780487804879,0.5151515151515151,0.1,0.3181818181818182,0.4117647058823529,0.7142857142857143,0.53125,0.8235294117647058,,0.18181818181818182,0.5,0.4318181818181818,0.4778920091324201,0.5420375,0.45505156249999995,0.05652173913043478,0.07222222222222222,0.13651877133105803,0.13651877133105803,12.683529411764704,0.16411378555798686,59.0,103.0,11.0,19.0,2.0,3.0,6.0,15.0,31.0,,,4.0,10.0,26.0,50.0,1.0,2.0,7.0,16.0,78.0,,,31.0,15.0,1.0,1.0,2.0,,1.0,,1.0,0.52,0.5,0.4375,0.52,0.22727272727272727,0.02,0.22727272727272727,,0.4681818181818182,0.5728155339805825,0.5728155339805825,1.0,0.08636363636363636,0.5789473684210527,0.5789473684210527,1.0,0.1409090909090909,0.4838709677419355,0.5,1.0,0.0625,,,,0.18181818181818182,0.5,0.30303030303030304,0.4,0.4838709677419355,24.921999999999997,1.0,3.0,5.0,3.0,2.0,0.03225806451612903,0.07894736842105263,0.5,1.0,,,,,,,True,
201943,1610612764,Brandon Jennings,Brandon Jennings,201943,WAS,16908.0,282,31.0,578,574,113.0,106.0,73.0,1152,6.0,18.0,,1.0,1.0,2.0,4.0,11.0,14.0,45.0,12.0,67.0,598.0,2.0,4.0,,4.0,3.0,8.0,4.0,13.0,2.0,26.0,,5.0,56.0,22.0,78.0,19.0,3.0,37.0,10.0,9.0,178.0,3.0,5.0,14.0,19.0,,33,8.0,41,,14.0,7.0,7.0,10.0,4.0,8.0,9.0,2.0,2.0,1.0,19.0,3.0,2.0,10.0,,26.0,,2.0,14.0,,,1.0,17.0,,7.0,,,,,,,,,13.0,111.0,1.0,,0.07142857142857142,0.07142857142857142,0.3111111111111111,0.5,0.375,0.3235294117647059,0.4,0.28125,0.3602150537634409,0.4,0.3611111111111111,0.1111111111111111,0.1111111111111111,16.96969696969697,0.5263157894736842,,0.10795454545454546,0.031055900621118012,0.14736842105263157,0.02702702702702703,0.12177121771217712,0.029411764705882353,0.05555555555555555,,0.021739130434782608,0.036585365853658534,,0.1527777777777778,0.034482758620689655,0.13043478260869565,0.12987012987012986,0.2222222222222222,,,0.21176470588235294,0.3333333333333333,0.375,,0.12941176470588237,0.36363636363636365,0.4444444444444444,0.25,0.2,,,0.125,0.5,0.6823529411764706,0.4931,0.3837375,0.40680333333333335,0.08602150537634409,0.1346153846153846,0.05970149253731343,0.19402985074626866,9.18888888888889,0.19550173010380623,4.0,16.0,,7.0,,,1.0,9.0,33.0,,1.0,1.0,7.0,9.0,40.0,,1.0,1.0,8.0,15.0,12.0,1.0,32.0,9.0,,,,,,,0.5555555555555556,0.225,,0.125,0.23076923076923078,0.47058823529411764,,0.18181818181818182,,0.18823529411764706,0.25,0.26666666666666666,,0.08235294117647059,,,,0.38823529411764707,0.2727272727272727,0.2727272727272727,0.5555555555555556,,0.2,,,0.0625,,0.4375,0.14285714285714285,0.28125,26.662499999999994,,,,,,,,,,1.0,0.0625,0.024390243902439025,,,,True,
202322,1610612764,John Wall,John Wall,202322,WAS,46407.0,773,37.0,1610,1611,568.0,739.0,162.0,3221,103.0,174.0,9.0,13.0,38.0,70.0,16.0,54.0,171.0,363.0,166.0,592.0,1804.0,10.0,22.0,7.0,36.0,63.0,143.0,104.0,257.0,32.0,310.0,8.0,20.0,135.0,75.0,210.0,52.0,23.0,95.0,19.0,21.0,495.0,5.0,11.0,41.0,41.0,,82,16.0,98,7.0,47.0,18.0,29.0,60.0,20.0,39.0,39.0,4.0,21.0,,99.0,4.0,37.0,18.0,2.0,41.0,1.0,4.0,154.0,4.0,2.0,9.0,196.0,20.0,71.0,32.0,13.0,12.0,1.0,14.0,5.0,,,228.0,547.0,4.0,15.0,0.0935672514619883,0.09580838323353294,0.47107438016528924,0.45454545454545453,0.4405594405594406,0.48409090909090907,0.46774193548387094,0.45808383233532934,0.559047619047619,0.5147058823529411,0.5776255707762558,0.05509641873278237,0.06896551724137931,34.705228031145715,0.6060606060606061,,0.09490740740740741,0.02570093457943925,0.1453900709219858,0.0199203187250996,0.11484593837535013,0.023564064801178203,0.029940119760479042,0.044642857142857144,0.006711409395973154,0.012048192771084338,0.03529411764705882,0.05714285714285714,0.09734513274336283,0.1388888888888889,0.14553990610328638,0.14492753623188406,0.03365384615384615,0.35714285714285715,0.39545454545454545,0.5919540229885057,0.6358024691358025,0.1262135922330097,0.12272727272727273,0.2962962962962963,0.34782608695652173,,0.41935483870967744,0.6923076923076923,0.3333333333333333,0.41916167664670656,0.5428571428571428,0.5704545454545454,0.5089257990867578,0.4866684210526316,0.5122639393939394,0.14807302231237324,0.17149758454106281,0.060810810810810814,0.4341216216216216,8.64242424242424,0.3527950310559006,52.0,135.0,2.0,6.0,2.0,2.0,2.0,26.0,71.0,3.0,7.0,7.0,22.0,28.0,77.0,3.0,9.0,9.0,24.0,42.0,42.0,2.0,69.0,26.0,1.0,3.0,6.0,7.0,,,0.5,0.36363636363636365,0.3333333333333333,0.375,0.37333333333333335,0.175,0.012987012987012988,0.14814814814814814,,0.3068181818181818,0.3851851851851852,0.3851851851851852,0.057692307692307696,0.013636363636363636,0.3333333333333333,0.3333333333333333,1.0,0.16136363636363638,0.36619718309859156,0.37142857142857144,0.46153846153846156,0.06451612903225806,0.22580645161290322,0.42857142857142855,0.3333333333333333,0.011976047904191617,1.0,0.1317365269461078,0.3181818181818182,0.37681159420289856,26.687012987012988,,,1.0,1.0,,0.014084507042253521,,,,2.0,,0.02531645569620253,5.0,1.0,,True,
202711,1610612764,Bojan Bogdanovic,Bojan Bogdanovic,202711,WAS,19313.0,322,-4.0,650,652,137.0,180.0,78.0,1302,24.0,35.0,7.0,7.0,4.0,7.0,9.0,22.0,39.0,75.0,35.0,182.0,693.0,7.0,9.0,8.0,22.0,6.0,16.0,10.0,28.0,40.0,38.0,8.0,10.0,5.0,7.0,12.0,5.0,2.0,5.0,,,31.0,6.0,1.0,17.0,20.0,3.0,40,7.0,47,,6.0,4.0,2.0,10.0,1.0,5.0,13.0,4.0,5.0,2.0,23.0,2.0,2.0,7.0,,21.0,1.0,3.0,22.0,,2.0,,39.0,4.0,16.0,3.0,1.0,,1.0,1.0,1.0,,,28.0,136.0,1.0,3.0,0.5128205128205128,0.5714285714285714,0.52,0.7777777777777778,0.375,0.5212765957446809,0.5384615384615384,0.3333333333333333,0.5705128205128205,0.6875,0.4375,0.13333333333333333,0.14285714285714285,24.12398921832884,0.43478260869565216,0.125,0.1,0.005319148936170213,0.17346938775510204,0.047244094488188976,0.12416107382550336,0.022222222222222223,0.012658227848101266,,,0.030927835051546393,0.1,0.10714285714285714,0.078125,0.11538461538461539,0.18181818181818182,0.14285714285714285,,1.0,0.24822695035460993,0.6857142857142857,0.8,0.4583333333333333,0.15602836879432624,0.4090909090909091,0.5,0.7777777777777778,0.5384615384615384,1.0,0.2857142857142857,0.25925925925925924,0.5714285714285714,0.7163120567375887,0.5024357142857143,0.5207599999999999,0.5111685185185185,0.1111111111111111,0.1839080459770115,0.12087912087912088,0.15384615384615385,7.125333333333335,0.21076923076923076,6.0,18.0,3.0,14.0,,1.0,3.0,20.0,52.0,,4.0,1.0,8.0,23.0,66.0,,4.0,2.0,11.0,63.0,6.0,,52.0,20.0,2.0,,2.0,1.0,,1.0,0.9130434782608695,0.3484848484848485,,0.18181818181818182,0.3484848484848485,0.46808510638297873,0.030303030303030304,0.18181818181818182,,0.1276595744680851,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.09929078014184398,0.21428571428571427,0.21428571428571427,1.0,0.36879432624113473,0.38461538461538464,0.4,0.9,,0.3076923076923077,,,0.1111111111111111,0.3333333333333333,0.2962962962962963,0.125,0.38461538461538464,25.916666666666668,,,,,,0.038461538461538464,,,,1.0,0.05555555555555555,0.015151515151515152,4.0,,1.0,True,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,43872.0,731,81.0,1495,1511,440.0,577.0,167.0,3006,63.0,93.0,7.0,8.0,19.0,24.0,24.0,49.0,126.0,220.0,110.0,503.0,1624.0,10.0,17.0,11.0,55.0,37.0,58.0,50.0,151.0,110.0,142.0,2.0,10.0,55.0,27.0,82.0,17.0,10.0,30.0,9.0,16.0,191.0,5.0,6.0,23.0,25.0,5.0,53,11.0,64,5.0,25.0,17.0,8.0,28.0,13.0,19.0,26.0,4.0,9.0,2.0,54.0,2.0,18.0,17.0,4.0,37.0,1.0,,96.0,2.0,1.0,1.0,126.0,13.0,46.0,19.0,4.0,2.0,1.0,5.0,3.0,,1.0,146.0,421.0,7.0,14.0,0.4365079365079365,0.44,0.5727272727272728,0.5882352941176471,0.6379310344827587,0.5473537604456824,0.7586206896551724,0.520618556701031,0.6021897810218978,0.84375,0.6198347107438017,0.045454545454545456,0.08602150537634409,27.64565992865636,0.5185185185185185,0.11904761904761904,0.05841121495327103,0.014669926650366748,0.08455882352941177,0.02,0.06857142857142857,0.01669195751138088,0.024539877300613498,,0.015748031496062992,0.023255813953488372,0.01282051282051282,0.058823529411764705,0.042735042735042736,0.07092198581560284,0.08530805687203792,0.08196721311475409,0.029239766081871343,0.6,0.2590529247910863,0.6774193548387096,0.7411764705882353,0.4444444444444444,0.13649025069637882,0.4897959183673469,0.5106382978723404,0.4166666666666667,0.27586206896551724,0.875,0.2857142857142857,0.24742268041237114,0.7916666666666666,0.6462395543175488,0.5123736768802231,0.4754735294117647,0.500513917525773,0.11734693877551021,0.18181818181818182,0.10934393638170974,0.30019880715705766,9.149545454545455,0.29431438127090304,39.0,78.0,9.0,18.0,2.0,2.0,4.0,38.0,121.0,7.0,10.0,7.0,35.0,47.0,139.0,8.0,12.0,9.0,39.0,99.0,42.0,,121.0,38.0,1.0,3.0,2.0,4.0,1.0,,0.7021276595744681,0.3381294964028777,0.6666666666666666,0.23076923076923078,0.3381294964028777,0.3871866295264624,0.007194244604316547,0.04081632653061224,,0.21727019498607242,0.5,0.5,0.4358974358974359,0.05013927576601671,0.5,0.5,0.8888888888888888,0.3370473537604457,0.3140495867768595,0.31666666666666665,0.6578947368421053,0.06896551724137931,0.3448275862068966,0.7,0.7142857142857143,0.041237113402061855,0.5,0.36082474226804123,0.2,0.3140495867768595,25.478417266187048,1.0,,1.0,,1.0,0.008264462809917356,,0.5,,,,,9.0,,,True,
201977,1610612764,Marcus Thornton,Marcus Thornton,201977,WAS,19485.0,325,-100.0,636,639,101.0,154.0,68.0,1275,20.0,32.0,4.0,7.0,3.0,3.0,9.0,26.0,39.0,80.0,15.0,153.0,748.0,5.0,9.0,1.0,17.0,4.0,8.0,8.0,31.0,32.0,46.0,8.0,6.0,21.0,1.0,22.0,1.0,,6.0,7.0,8.0,45.0,2.0,10.0,17.0,15.0,,32,12.0,44,4.0,8.0,5.0,3.0,6.0,3.0,2.0,10.0,2.0,4.0,,16.0,,2.0,11.0,1.0,32.0,1.0,3.0,23.0,,1.0,1.0,19.0,2.0,6.0,4.0,2.0,2.0,,2.0,1.0,,,31.0,98.0,4.0,4.0,0.41025641025641024,0.45714285714285713,0.4875,0.5555555555555556,0.5,0.5307692307692308,0.5714285714285714,0.71875,0.5507246376811594,0.5666666666666667,0.7380952380952381,0.075,0.125,21.720733427362482,0.375,,0.08928571428571429,0.050761421319796954,0.16666666666666666,0.022988505747126436,0.11851851851851852,0.04225352112676056,0.03333333333333333,0.1016949152542373,0.02564102564102564,0.015384615384615385,0.045454545454545456,0.09090909090909091,0.07142857142857142,0.10526315789473684,0.1625,0.18181818181818182,0.06451612903225806,0.5,0.24615384615384617,0.625,0.7142857142857143,0.5,0.2,0.34615384615384615,0.375,0.3333333333333333,0.5,0.5714285714285714,,0.1875,1.0,0.6307692307692307,0.4850872093023255,0.5106192307692308,0.4605033333333333,0.04477611940298507,0.07142857142857142,0.1111111111111111,0.20261437908496732,8.3175,0.15880503144654087,10.0,22.0,1.0,6.0,,1.0,1.0,19.0,44.0,2.0,5.0,4.0,7.0,20.0,50.0,2.0,5.0,5.0,8.0,48.0,12.0,1.0,43.0,19.0,,,1.0,,,,0.8,0.4,0.4,0.625,0.40816326530612246,0.38461538461538464,,0.07692307692307693,,0.16923076923076924,0.45454545454545453,0.45454545454545453,0.3,0.046153846153846156,0.16666666666666666,0.16666666666666666,1.0,0.3384615384615385,0.4318181818181818,0.4318181818181818,0.7894736842105263,,0.35714285714285715,0.4,0.5,0.0625,1.0,0.4375,0.5714285714285714,0.4418604651162791,25.892,,,,,,,,,,,,,1.0,,,True,
203107,1610612764,Tomas Satoransky,Tomas Satoransky,203107,WAS,25372.0,423,1.0,827,833,172.0,210.0,95.0,1660,12.0,26.0,1.0,5.0,2.0,5.0,11.0,24.0,29.0,59.0,18.0,94.0,863.0,3.0,7.0,,6.0,5.0,9.0,3.0,16.0,20.0,38.0,2.0,3.0,42.0,18.0,60.0,17.0,1.0,18.0,8.0,16.0,138.0,9.0,11.0,12.0,26.0,,38,20.0,58,,15.0,9.0,6.0,14.0,1.0,6.0,5.0,,8.0,2.0,19.0,1.0,3.0,10.0,2.0,26.0,1.0,1.0,27.0,1.0,1.0,3.0,22.0,2.0,11.0,1.0,2.0,1.0,1.0,3.0,3.0,,2.0,15.0,171.0,2.0,,0.3448275862068966,0.35714285714285715,0.4915254237288136,0.42857142857142855,0.5555555555555556,0.4810126582278481,0.3333333333333333,0.5,0.5280898876404494,0.3333333333333333,0.5333333333333333,0.05084745762711865,0.11538461538461539,11.563169164882227,0.7368421052631579,,0.09923664122137404,0.042801556420233464,0.0851063829787234,0.06976744186046512,0.09429280397022333,0.05181347150259067,0.024390243902439025,0.012195121951219513,0.08602150537634409,0.07291666666666667,0.06060606060606061,0.0970873786407767,0.08235294117647059,0.12162162162162163,0.09009009009009009,0.06666666666666667,,1.0,0.3291139240506329,0.46153846153846156,0.5217391304347826,0.5,0.3037974683544304,0.4583333333333333,0.4583333333333333,0.18181818181818182,0.5555555555555556,0.2,,0.38461538461538464,0.4,0.5822784810126582,0.5014397435897435,0.50364375,0.5602708333333334,0.125,0.16176470588235295,0.06382978723404255,0.1702127659574468,6.350847457627118,0.2079806529625151,6.0,9.0,3.0,7.0,1.0,1.0,1.0,3.0,13.0,,1.0,,3.0,6.0,20.0,,2.0,1.0,4.0,18.0,,,13.0,3.0,1.0,,1.0,,,,1.0,0.3,,0.25,0.3,0.25316455696202533,0.05,,,0.11392405063291139,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.08860759493670886,0.42857142857142855,0.42857142857142855,1.0,0.16455696202531644,0.23076923076923078,0.25,1.0,0.1111111111111111,0.1111111111111111,,,0.07692307692307693,1.0,0.23076923076923078,,0.23076923076923078,25.875,,,1.0,1.0,,0.07692307692307693,,,,,,,,,,True,
203504,1610612764,Trey Burke,Trey Burke,203504,WAS,30694.0,512,-126.0,987,1009,140.0,215.0,107.0,1996,14.0,29.0,1.0,2.0,2.0,4.0,14.0,31.0,58.0,136.0,13.0,174.0,1104.0,5.0,9.0,,19.0,10.0,21.0,2.0,25.0,24.0,92.0,4.0,8.0,59.0,27.0,86.0,21.0,6.0,21.0,11.0,27.0,199.0,,6.0,6.0,24.0,,30,6.0,36,2.0,10.0,7.0,3.0,22.0,7.0,17.0,18.0,5.0,5.0,2.0,40.0,2.0,1.0,18.0,3.0,44.0,,3.0,23.0,,,3.0,18.0,4.0,10.0,1.0,3.0,1.0,1.0,4.0,2.0,,,25.0,140.0,1.0,1.0,0.20689655172413793,0.21428571428571427,0.4264705882352941,0.5555555555555556,0.47619047619047616,0.4423076923076923,0.59375,0.3709677419354839,0.4603174603174603,0.59375,0.390625,0.058823529411764705,0.13793103448275862,20.667870036101082,0.55,,0.08191126279863481,0.018072289156626505,0.03508771929824561,,0.06465517241379311,0.012958963282937365,0.02197802197802198,0.03,0.0070921985815602835,,,0.10091743119266056,0.05102040816326531,0.09302325581395349,0.03007518796992481,0.05263157894736842,0.020833333333333332,0.5,0.15934065934065933,0.4827586206896552,0.56,0.21428571428571427,0.17032967032967034,0.45161290322580644,0.5,0.21428571428571427,0.125,0.5,,0.12903225806451613,0.5,0.41208791208791207,0.45301703296703283,0.4684423076923077,0.4023838709677419,0.05319148936170213,0.07042253521126761,0.10919540229885058,0.14367816091954022,12.519852941176472,0.14184397163120568,30.0,76.0,3.0,7.0,1.0,,1.0,12.0,39.0,2.0,6.0,1.0,9.0,15.0,46.0,3.0,7.0,1.0,10.0,45.0,,,39.0,12.0,,,1.0,1.0,1.0,,1.0,0.32608695652173914,0.42857142857142855,0.1,0.32608695652173914,0.25274725274725274,,0.0967741935483871,,0.4175824175824176,0.39473684210526316,0.4,0.2,0.038461538461538464,0.42857142857142855,0.42857142857142855,1.0,0.21428571428571427,0.3076923076923077,0.3076923076923077,1.0,0.0625,0.375,0.3333333333333333,1.0,0.03225806451612903,,0.2903225806451613,0.1111111111111111,0.3076923076923077,25.754347826086963,1.0,,1.0,1.0,,,,1.0,1.0,,0.013157894736842105,,,,,True,
