EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,Travels,PtsPutbacks,HeaveAttempts,FTOffRebounds,FTDefRebounds,BlockingFouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,BlockedLongMidRange,SecondChanceCorner3FGM,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,BlockedCorner3
1626144,1610612743,Emmanuel Mudiay,Emmanuel Mudiay,1626144,DEN,31017.0,517,-108.0,1059,1057,316.0,265,149,2116,35.0,75.0,2.0,11.0,12.0,30.0,11.0,36.0,9.0,31.0,3.0,16.0,1.0,3.0,20.0,50.0,2.0,3.0,7.0,17.0,55.0,142.0,23.0,66.0,54.0,233.0,1259,2.0,16.0,2.0,4.0,3.0,13.0,22.0,55.0,7.0,20.0,24.0,89.0,46.0,64.0,57.0,12.0,50.0,20.0,19.0,72.0,15.0,87.0,9.0,6.0,47.0,16.0,9.0,189.0,2.0,7.0,17.0,23.0,40.0,9.0,49.0,2.0,12.0,9.0,3.0,31.0,2.0,18.0,9.0,1.0,13.0,3.0,40.0,1.0,9.0,16.0,32,1.0,1.0,1.0,1.0,46.0,1.0,1.0,2.0,67.0,5.0,1.0,29.0,1.0,5.0,4.0,3.0,1.0,4.0,2.0,85.0,312.0,3.0,3.0,0.41818181818181815,0.41818181818181815,0.8260869565217391,0.3484848484848485,0.5,0.35,0.3484848484848485,0.3873239436619718,0.125,0.4,0.43028846153846156,0.25,0.43333333333333335,0.48739495798319327,0.30952380952380953,0.5114942528735632,0.3173076923076923,0.13380281690140844,0.17333333333333334,0.16666666666666666,22.693877551020407,0.775,0.07641196013289037,0.020588235294117647,0.10559006211180125,0.012903225806451613,0.08658008658008658,0.01818181818181818,0.01935483870967742,0.019417475728155338,0.024390243902439025,0.00819672131147541,0.030303030303030304,0.04504504504504504,0.038461538461538464,0.13392857142857142,0.11811023622047244,0.058823529411764705,0.018518518518518517,0.5,0.3605769230769231,0.4666666666666667,0.5645161290322581,0.45714285714285713,0.17307692307692307,0.3055555555555556,0.36666666666666664,0.2727272727272727,0.14903846153846154,0.2903225806451613,0.2903225806451613,0.4444444444444444,0.07692307692307693,0.1875,0.1875,1.0,0.2403846153846154,0.4,0.4,0.8,0.55,0.18181818181818182,0.05,0.15,0.6666666666666666,0.5,0.4,0.4,0.04,0.22666666666666666,0.4117647058823529,0.6778846153846154,0.4,0.5158367788461538,0.502694117647059,0.5127086666666666,0.12875536480686695,0.1746987951807229,0.014925373134328358,0.055793991416309016,0.38197424892703863,6.930985915492958,25.02424242424242,0.2983947119924457,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,1658.0,28,4.0,60,63,27.0,27,7,123,2.0,5.0,1.0,1.0,,2.0,,,2.0,5.0,3.0,4.0,,,,4.0,,2.0,,1.0,4.0,10.0,3.0,8.0,2.0,19.0,62,1.0,1.0,,2.0,,2.0,,3.0,,1.0,1.0,1.0,4.0,4.0,9.0,,4.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,2.0,3,,,,,5.0,,1.0,,4.0,,,2.0,,,,,,,,1.0,27.0,,,0.5,0.5,1.0,0.375,,,0.375,0.4,1.0,,0.4722222222222222,0.3333333333333333,,0.475,0.3333333333333333,0.1,0.4444444444444444,0.2,0.4,,29.41176470588235,,,,,,,,,,,,,,,,,,,,0.2777777777777778,0.4,0.6666666666666666,1.0,,,,,0.2777777777777778,0.4,0.4,,0.2222222222222222,0.75,0.75,1.0,0.2222222222222222,,,,0.3333333333333333,1.0,,0.6666666666666666,,,0.5,,,0.25,,0.7222222222222222,,0.5358416666666667,0.494675,0.535525,0.1,0.16666666666666666,,0.10526315789473684,0.05263157894736842,10.11,24.75,0.45,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202087,1610612743,Alonzo Gee,Alonzo Gee,202087,DEN,1571.0,26,-22.0,51,59,19.0,26,6,110,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,2.0,,1.0,,,76,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,2.0,2.0,2.0,,,,,6.0,1.0,,,2.0,2.0,1.0,3.0,,2.0,2.0,,1.0,,1.0,1.0,,,,2.0,,1.0,1.0,6,,,1.0,,1.0,,,,2.0,,,,,1.0,,,,,,,19.0,2.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,0.5,10.344827586206897,0.5,0.09523809523809523,,,0.1,0.07692307692307693,0.041666666666666664,,,,0.16666666666666666,,,,0.4,,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,0.4453666666666667,0.3698,0.5892,,,,,,9.15,22.8,0.37254901960784315,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,77750.0,1296,-60.0,2632,2643,763.0,622,377,5275,188.0,304.0,74.0,126.0,43.0,81.0,37.0,89.0,3.0,17.0,,,,,,6.0,,,,5.0,228.0,410.0,,6.0,131.0,587.0,3039,78.0,138.0,,,34.0,190.0,59.0,107.0,,5.0,66.0,184.0,286.0,170.0,,,4.0,,41.0,37.0,18.0,55.0,13.0,5.0,26.0,4.0,7.0,128.0,45.0,136.0,91.0,155.0,279.0,183.0,462.0,25.0,43.0,23.0,20.0,32.0,4.0,19.0,27.0,3.0,13.0,1.0,59.0,14.0,16.0,63.0,124,4.0,,18.0,7.0,157.0,20.0,17.0,4.0,189.0,21.0,,77.0,,28.0,40.0,35.0,5.0,40.0,19.0,182.0,754.0,11.0,26.0,0.6271929824561403,0.8218390804597702,,,,,,0.5560975609756098,0.5652173913043478,0.5514018691588785,0.5480769230769231,0.5652173913043478,0.5267857142857143,0.587,0.5864197530864198,0.5859872611464968,0.014423076923076924,0.1,0.09868421052631579,0.12359550561797752,18.232224396607958,0.5423728813559322,0.2,0.16625916870415647,0.21875,0.11029411764705882,0.20654911838790932,0.14763458401305057,0.20533333333333334,0.16877637130801687,0.09223300970873786,0.10060975609756098,0.15,0.17857142857142858,0.24528301886792453,0.1872791519434629,0.22560975609756098,0.19318181818181818,0.18115942028985507,0.475,0.7307692307692307,0.618421052631579,0.6861313868613139,0.601063829787234,0.21394230769230768,0.4157303370786517,0.47435897435897434,0.7297297297297297,0.040865384615384616,0.17647058823529413,0.17647058823529413,1.0,,,,,0.014423076923076924,,,,0.9130434782608695,0.5873015873015873,,,,,0.7232142857142857,0.5308641975308642,,0.044642857142857144,,0.7451923076923077,,0.5447278985507246,0.5503149122807017,0.5185831818181819,0.163135593220339,0.16523605150214593,,0.32367972742759793,0.313458262350937,3.3926829268292678,40.283333333333324,0.2898936170212766,2.0,0.13513513513513514,,108.0,2.0,2.0,33.0,7.0,10.0,3.0,2.0,1.0,0.4925373134328358,0.023529411764705882,,,,,,,,,,,,,,True,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,28735.0,479,120.0,987,990,214.0,108,132,1977,55.0,85.0,29.0,36.0,10.0,17.0,45.0,70.0,11.0,26.0,,6.0,,,11.0,39.0,,2.0,2.0,10.0,111.0,181.0,11.0,45.0,37.0,292.0,1114,34.0,45.0,,2.0,8.0,76.0,16.0,33.0,2.0,10.0,13.0,51.0,122.0,100.0,33.0,,38.0,11.0,18.0,63.0,26.0,89.0,21.0,5.0,48.0,8.0,7.0,204.0,10.0,42.0,41.0,76.0,120.0,53.0,173.0,12.0,19.0,14.0,5.0,21.0,9.0,14.0,20.0,1.0,7.0,,41.0,1.0,8.0,24.0,50,,,7.0,5.0,62.0,,5.0,,45.0,9.0,,21.0,1.0,5.0,17.0,16.0,,17.0,12.0,51.0,212.0,2.0,4.0,0.5495495495495496,0.7349397590361446,1.0,0.24444444444444444,,0.2,0.25,0.6132596685082873,0.7555555555555555,0.48484848484848486,0.5641592920353983,0.723404255319149,0.4418604651162791,0.5983606557377049,0.76,0.5204081632653061,0.19911504424778761,0.09944751381215469,0.10588235294117647,0.12857142857142856,24.84689413823272,0.5121951219512195,0.2585034013605442,0.15613382899628253,0.25308641975308643,0.06578947368421052,0.2565789473684211,0.12351543942992874,0.19834710743801653,0.11764705882352941,0.12698412698412698,0.03278688524590164,0.2,0.24444444444444444,0.27710843373493976,0.256198347107438,0.23255813953488372,0.3333333333333333,0.1411764705882353,0.7058823529411765,0.37610619469026546,0.6470588235294118,0.7236842105263158,0.36363636363636365,0.30973451327433627,0.6428571428571429,0.7377049180327869,0.6666666666666666,0.11504424778761062,0.4230769230769231,0.4230769230769231,1.0,0.02654867256637168,,,,0.17256637168141592,0.28205128205128205,0.28205128205128205,1.0,0.7659574468085106,0.8055555555555556,,0.0425531914893617,,,0.3953488372093023,0.5882352941176471,,0.23255813953488372,0.2,0.5752212389380531,0.2894736842105263,0.48572,0.5529524390243902,0.48109285714285716,0.09205020920502092,0.10880829015544041,0.021739130434782608,0.2602739726027397,0.17465753424657535,6.430386740331491,25.917777777777776,0.21681864235055726,3.0,0.06896551724137931,4.0,56.0,1.0,1.0,3.0,,,,1.0,3.0,0.21428571428571427,0.037037037037037035,1.0,,,,,,,,,,,,,True,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,30367.0,506,38.0,1026,1021,286.0,246,133,2047,17.0,30.0,3.0,4.0,4.0,6.0,11.0,31.0,11.0,31.0,9.0,22.0,2.0,9.0,22.0,76.0,,4.0,7.0,21.0,39.0,92.0,31.0,98.0,31.0,202.0,1136,3.0,8.0,1.0,6.0,4.0,13.0,12.0,21.0,11.0,30.0,12.0,69.0,30.0,48.0,66.0,27.0,72.0,22.0,5.0,23.0,12.0,35.0,8.0,4.0,17.0,2.0,4.0,82.0,,6.0,17.0,26.0,45.0,7.0,52.0,1.0,13.0,9.0,4.0,21.0,3.0,17.0,11.0,2.0,4.0,2.0,32.0,2.0,8.0,24.0,40,1.0,,2.0,,33.0,2.0,2.0,1.0,37.0,2.0,4.0,10.0,3.0,4.0,6.0,4.0,2.0,6.0,5.0,69.0,285.0,1.0,4.0,0.38461538461538464,0.39473684210526316,0.7096774193548387,0.3163265306122449,0.16666666666666666,0.36666666666666664,0.32978723404255317,0.42391304347826086,0.375,0.5714285714285714,0.45,0.32142857142857145,0.5588235294117647,0.4877450980392157,0.40625,0.6071428571428571,0.5157894736842106,0.05434782608695652,0.06666666666666667,0.0967741935483871,19.983065198983912,0.65625,0.08496732026143791,0.020833333333333332,0.10365853658536585,,0.09148936170212765,0.012958963282937365,0.032,,0.02531645569620253,,,0.07207207207207207,0.03488372093023256,0.13761467889908258,0.08955223880597014,0.16666666666666666,0.009433962264150943,0.8333333333333334,0.15789473684210525,0.5666666666666667,0.6071428571428571,0.6470588235294118,0.1631578947368421,0.3548387096774194,0.39285714285714285,0.09090909090909091,0.1631578947368421,0.3548387096774194,0.3548387096774194,0.2727272727272727,0.11578947368421053,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.4,0.2894736842105263,0.2894736842105263,0.6363636363636364,0.2857142857142857,0.75,0.14285714285714285,0.2857142857142857,,,0.11764705882352941,0.6666666666666666,0.17647058823529413,0.4117647058823529,0.3333333333333333,0.6736842105263158,0.3055555555555556,0.49386630434782597,0.48034090909090904,0.4822468749999999,0.065,0.1,0.03,0.06435643564356436,0.3415841584158416,9.750000000000004,26.460204081632657,0.2787524366471735,2.0,0.6666666666666666,2.0,2.0,4.0,1.0,2.0,2.0,,,,,0.07692307692307693,0.03125,,1.0,4.0,1.0,0.5,1.0,0.4444444444444444,,,,,,,True,
1627823,1610612743,Juan Hernangomez,Juan Hernangomez,1627823,DEN,9176.0,153,-61.0,315,314,103.0,97,45,629,9.0,16.0,3.0,6.0,2.0,2.0,,3.0,,,3.0,6.0,,,4.0,9.0,,,1.0,2.0,9.0,19.0,7.0,15.0,7.0,46.0,385,3.0,6.0,,,,6.0,2.0,5.0,1.0,2.0,4.0,11.0,14.0,4.0,21.0,,9.0,4.0,4.0,3.0,3.0,6.0,2.0,1.0,,3.0,,15.0,5.0,3.0,5.0,15.0,24.0,9.0,33.0,,5.0,5.0,,3.0,,,2.0,,3.0,1.0,5.0,1.0,3.0,7.0,15,,,2.0,,18.0,,4.0,,14.0,2.0,,7.0,,1.0,5.0,3.0,1.0,5.0,4.0,11.0,103.0,1.0,1.0,0.7777777777777778,1.0,1.0,0.4666666666666667,,0.5,0.4666666666666667,0.47368421052631576,0.5,0.4,0.5735294117647058,0.5,0.5,0.575,0.5,0.55,0.4411764705882353,0.21052631578947367,0.25,,12.162162162162161,0.6,0.1744186046511628,0.02857142857142857,0.10204081632653061,0.10204081632653061,0.14814814814814814,0.05194805194805195,0.043478260869565216,0.027777777777777776,,0.1111111111111111,,0.1388888888888889,0.13636363636363635,0.25,0.12195121951219512,,,0.8,0.47058823529411764,0.5625,0.75,0.7777777777777778,0.08823529411764706,,,,,,,,0.17647058823529413,0.5,0.5,1.0,0.2647058823529412,0.4444444444444444,0.4444444444444444,1.0,1.0,0.5,,,,,0.2857142857142857,1.0,,0.2857142857142857,0.5,0.9117647058823529,0.4444444444444444,0.5799411764705882,0.6658,0.4791714285714285,0.1794871794871795,0.2916666666666667,,0.13043478260869565,0.2391304347826087,2.6894736842105265,24.313333333333336,0.326984126984127,3.0,0.3333333333333333,1.0,4.0,,1.0,4.0,1.0,,,,,0.5,0.07142857142857142,1.0,,,,,,,,,,,,,True,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,30528.0,509,-67.0,1031,1039,346.0,330,141,2070,47.0,73.0,9.0,17.0,14.0,23.0,19.0,48.0,15.0,38.0,5.0,18.0,2.0,5.0,14.0,52.0,,6.0,4.0,13.0,81.0,159.0,19.0,70.0,42.0,261.0,1209,11.0,22.0,2.0,8.0,6.0,34.0,26.0,55.0,5.0,18.0,11.0,78.0,76.0,86.0,51.0,6.0,51.0,14.0,9.0,18.0,13.0,31.0,10.0,3.0,14.0,4.0,,75.0,5.0,9.0,27.0,41.0,73.0,14.0,87.0,5.0,13.0,7.0,6.0,19.0,2.0,13.0,21.0,2.0,6.0,,40.0,3.0,16.0,21.0,38,4.0,,1.0,2.0,40.0,,2.0,1.0,53.0,11.0,,21.0,2.0,8.0,8.0,7.0,1.0,8.0,6.0,74.0,338.0,4.0,4.0,0.4691358024691358,0.48717948717948717,0.8947368421052632,0.2714285714285714,0.25,0.2777777777777778,0.2753623188405797,0.5094339622641509,0.5,0.4727272727272727,0.4781659388646288,0.4666666666666667,0.4589041095890411,0.5240963855421686,0.5151515151515151,0.48148148148148145,0.3056768558951965,0.05660377358490566,0.0958904109589041,0.020833333333333332,24.265323257766582,0.475,0.1413793103448276,0.028938906752411574,0.16770186335403728,0.030120481927710843,0.15077605321507762,0.029350104821802937,0.03676470588235294,0.020833333333333332,0.02531645569620253,0.03305785123966942,0.022222222222222223,0.125,0.14814814814814814,0.15463917525773196,0.16923076923076924,0.16129032258064516,0.042735042735042736,0.75,0.31877729257641924,0.6438356164383562,0.7121212121212122,0.5319148936170213,0.2096069868995633,0.3958333333333333,0.40425531914893614,0.47368421052631576,0.16593886462882096,0.39473684210526316,0.40540540540540543,0.26666666666666666,0.07860262008733625,0.2777777777777778,0.2777777777777778,1.0,0.22707423580786026,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.5666666666666667,0.5294117647058824,0.06666666666666667,0.2,,,0.3150684931506849,0.6086956521739131,0.0684931506849315,0.1780821917808219,0.3076923076923077,0.6244541484716157,0.27450980392156865,0.49962521929824577,0.54961,0.4639874999999999,0.0954356846473029,0.1242603550295858,0.027777777777777776,0.13026819923371646,0.2988505747126437,7.577358490566038,25.325714285714287,0.3355965082444229,,0.4444444444444444,9.0,6.0,1.0,,5.0,1.0,,,1.0,,0.1724137931034483,,,2.0,1.0,,1.0,1.0,0.2,0.02631578947368421,,,,,,True,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,46496.0,775,39.0,1574,1571,474.0,380,232,3145,35.0,58.0,3.0,6.0,9.0,13.0,9.0,25.0,28.0,74.0,11.0,17.0,2.0,6.0,33.0,86.0,4.0,8.0,8.0,23.0,72.0,157.0,44.0,103.0,126.0,402.0,1779,7.0,13.0,5.0,10.0,14.0,43.0,20.0,39.0,13.0,29.0,45.0,124.0,70.0,74.0,126.0,6.0,86.0,33.0,6.0,43.0,16.0,59.0,14.0,2.0,25.0,13.0,5.0,134.0,4.0,3.0,28.0,54.0,85.0,8.0,93.0,1.0,13.0,11.0,2.0,25.0,2.0,16.0,5.0,1.0,9.0,,30.0,2.0,2.0,19.0,31,,,1.0,,111.0,2.0,2.0,3.0,144.0,8.0,8.0,53.0,3.0,15.0,4.0,3.0,1.0,4.0,2.0,122.0,468.0,4.0,12.0,0.4861111111111111,0.4861111111111111,0.9545454545454546,0.42718446601941745,0.5,0.4482758620689655,0.42718446601941745,0.4585987261146497,0.5384615384615384,0.5128205128205128,0.5307692307692308,0.6304347826086957,0.5808823529411765,0.6114551083591331,0.6935483870967742,0.6593406593406593,0.39615384615384613,0.03821656050955414,0.08620689655172414,0.04,19.151251360174104,0.8333333333333334,0.11416490486257928,0.006024096385542169,0.10852713178294573,0.017167381974248927,0.1121751025991792,0.009575923392612859,0.008403361344537815,0.007633587786259542,,0.010471204188481676,0.047619047619047616,0.06470588235294118,0.144,0.1404494382022472,0.1188118811881188,0.07142857142857142,0.007633587786259542,0.5,0.2230769230769231,0.603448275862069,0.660377358490566,0.5142857142857142,0.09615384615384616,0.36,0.375,0.2222222222222222,0.2846153846153846,0.3783783783783784,0.3783783783783784,0.5357142857142857,0.06538461538461539,0.6470588235294118,0.6470588235294118,1.0,0.33076923076923076,0.38372093023255816,0.38372093023255816,0.9393939393939394,0.2608695652173913,0.5,0.08695652173913043,0.34782608695652173,0.5,0.75,0.19117647058823528,0.6923076923076923,0.08823529411764706,0.3382352941176471,0.34782608695652173,0.6192307692307693,0.38372093023255816,0.5053292307692308,0.5252888888888889,0.4975830882352941,0.18181818181818182,0.2623762376237624,0.02830188679245283,0.10696517412935323,0.30845771144278605,11.05859872611465,25.152427184466017,0.301143583227446,,1.0,2.0,,,1.0,3.0,8.0,,,,,0.07142857142857142,0.0196078431372549,,1.0,5.0,,0.5,1.0,0.8333333333333334,,,,,,,True,
203115,1610612743,Will Barton,Will Barton,203115,DEN,30974.0,516,-98.0,1039,1059,302.0,272,146,2098,35.0,63.0,5.0,6.0,9.0,18.0,21.0,46.0,7.0,25.0,2.0,10.0,,1.0,29.0,68.0,1.0,6.0,5.0,12.0,63.0,134.0,31.0,78.0,44.0,263.0,1233,7.0,11.0,1.0,6.0,,17.0,15.0,34.0,6.0,13.0,19.0,67.0,38.0,88.0,69.0,24.0,68.0,29.0,14.0,34.0,14.0,48.0,11.0,3.0,23.0,7.0,4.0,110.0,2.0,11.0,24.0,37.0,63.0,13.0,76.0,5.0,13.0,6.0,7.0,21.0,6.0,12.0,9.0,1.0,9.0,,30.0,1.0,7.0,19.0,32,,,2.0,,37.0,,2.0,3.0,56.0,4.0,2.0,23.0,2.0,3.0,6.0,6.0,,6.0,3.0,67.0,295.0,5.0,2.0,0.30158730158730157,0.31666666666666665,0.7419354838709677,0.3974358974358974,0.16666666666666666,0.46153846153846156,0.3974358974358974,0.4701492537313433,0.6363636363636364,0.4411764705882353,0.5165094339622641,0.5,0.5106382978723404,0.5550847457627118,0.5,0.5877192982456141,0.36792452830188677,0.1044776119402985,0.1746031746031746,0.06521739130434782,22.001654259718777,0.7,0.1267123287671233,0.032448377581120944,0.1411764705882353,0.012422360248447204,0.13203463203463203,0.026,0.03289473684210526,0.052083333333333336,0.01098901098901099,0.015151515151515152,,0.08333333333333333,0.15217391304347827,0.15217391304347827,0.145985401459854,0.12121212121212122,0.05,0.5,0.2971698113207547,0.5555555555555556,0.6730769230769231,0.34285714285714286,0.2169811320754717,0.45652173913043476,0.4883720930232558,0.23809523809523808,0.1179245283018868,0.28,0.28,0.2857142857142857,0.04716981132075472,0.2,0.2,1.0,0.32075471698113206,0.4264705882352941,0.4264705882352941,0.7241379310344828,0.35294117647058826,0.8333333333333334,,0.35294117647058826,0.16666666666666666,1.0,0.3829787234042553,0.5,0.02127659574468085,0.2553191489361702,0.4166666666666667,0.6650943396226415,0.4264705882352941,0.503554028436019,0.4806423076923077,0.4966893617021277,0.1072961373390558,0.1503267973856209,0.025,0.06463878326996197,0.25475285171102663,7.1992537313432825,25.489743589743586,0.2906641000962464,1.0,0.2,1.0,6.0,,,2.0,1.0,1.0,,,,0.09090909090909091,,,,1.0,,,,1.0,,,,,,,True,
