EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,Charge Fouls Drawn,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Defensive 3 Seconds Violations,3SecondViolations,Corner3PctBlocked,BlockedCorner3,BlockedLongMidRange,on
201196,1610612766,Ramon Sessions,Ramon Sessions,201196,CHA,5845.0,97,-1.0,193,196,56.0,49.0,37.0,389,7.0,15.0,1.0,1.0,2.0,6.0,1.0,10.0,2.0,5.0,2.0,2.0,,,,,4.0,,1.0,,1.0,10.0,30.0,2.0,6.0,10.0,36.0,207,2.0,2.0,,1.0,1.0,5.0,2.0,7.0,,1.0,2.0,6.0,10.0,10.0,6.0,,,,,4.0,,4.0,,8.0,5.0,13.0,4.0,1.0,4.0,2.0,2.0,31.0,,2.0,,2.0,3.0,,5.0,2.0,7.0,,2.0,2.0,,3.0,,2.0,,1.0,,,3.0,,,1.0,1.0,6.0,,,,7.0,,,1.0,12.0,,6.0,,,,,,,,,,,,6.0,56.0,1.0,,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.3611111111111111,0.6666666666666666,0.25,0.42857142857142855,0.625,0.3,0.16666666666666666,,0.13333333333333333,0.13333333333333333,0.2,,,19.148936170212764,1.0,,,0.061224489795918366,0.023529411764705882,0.05263157894736842,,0.05747126436781609,0.01680672268907563,0.03125,,0.047619047619047616,,,0.05555555555555555,0.0625,0.06666666666666667,0.08333333333333333,,,,0.4166666666666667,0.4666666666666667,0.5384615384615384,0.5714285714285714,0.2777777777777778,0.1,0.125,,0.1388888888888889,0.4,0.4,0.5,0.05555555555555555,1.0,1.0,1.0,0.1111111111111111,,,,0.3333333333333333,1.0,,,,,0.3333333333333333,,,0.75,0.3333333333333333,,0.125,,0.5833333333333334,,0.5270527777777778,0.50395,0.63383125,0.14285714285714285,0.16666666666666666,,0.1388888888888889,0.16666666666666666,6.930000000000001,24.48333333333333,0.29015544041450775,,,,,,,,,,,,True
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,76712.0,1279,88.0,2491,2524,374.0,229.0,268.0,5015,107.0,172.0,14.0,27.0,14.0,28.0,22.0,63.0,48.0,121.0,,1.0,,1.0,,1.0,3.0,1.0,1.0,,2.0,177.0,356.0,1.0,4.0,99.0,456.0,2647,16.0,40.0,1.0,2.0,12.0,47.0,23.0,52.0,,2.0,12.0,58.0,268.0,86.0,3.0,,8.0,,1.0,2.0,1.0,35.0,,37.0,23.0,60.0,18.0,5.0,17.0,8.0,12.0,143.0,24.0,54.0,,86.0,100.0,11.0,197.0,78.0,275.0,10.0,45.0,33.0,12.0,13.0,6.0,6.0,19.0,7.0,,2.0,32.0,,5.0,47.0,2.0,81.0,7.0,3.0,,106.0,5.0,7.0,3.0,122.0,12.0,63.0,,4.0,41.0,,,32.0,9.0,41.0,28.0,,,55.0,364.0,2.0,1.0,0.7570621468926554,0.7745664739884393,1.0,0.25,0.5,,0.3333333333333333,0.49719101123595505,0.4,0.4423076923076923,0.49583333333333335,0.4166666666666667,0.42592592592592593,0.5493975903614458,0.47,0.46774193548387094,0.011111111111111112,,0.09831460674157304,0.1511627906976744,0.12698412698412698,0.008264462809917356,,15.888849305308158,0.40625,0.3235294117647059,,0.14245014245014245,0.0670807453416149,0.16318785578747627,0.0547945205479452,0.15134255492270138,0.06275140788415125,0.07947019867549669,0.05314009661835749,0.06418918918918919,0.0532994923857868,0.06818181818181818,0.12411347517730496,0.15217391304347827,0.15677966101694915,0.15254237288135594,0.20175438596491227,0.06896551724137931,0.6829268292682927,0.4777777777777778,0.622093023255814,0.7328767123287672,0.7289719626168224,0.175,0.3492063492063492,0.4,0.6818181818181818,0.33611111111111114,0.39669421487603307,0.4,0.8541666666666666,0.002777777777777778,,,,0.008333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6428571428571429,0.5185185185185185,0.42857142857142855,0.023809523809523808,,,0.023809523809523808,1.0,1.0,0.5185185185185185,0.5,,0.037037037037037035,,0.4888888888888889,0.5,0.5266080779944289,0.5682030303030302,0.5284811320754718,0.15328467153284672,0.1547911547911548,,0.10307017543859649,0.12719298245614036,8.101404494382024,35.974999999999994,0.15014050582095545,,5.0,,3.0,,,1.0,,,,,True
1626151,1610612766,Aaron Harrison,Aaron Harrison,1626151,CHA,224.0,4,-3.0,7,7,7.0,7.0,1.0,14,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,10,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,,,,,0.25,,0.25,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3499,0.3499,0.3499,0.5,0.5,,,1.0,20.8,,1.0,,,,,,,,,,,,True
1627362,1610612766,Briante Weber,Briante Weber,1627362,CHA,325.0,5,-2.0,9,10,,2.0,4.0,19,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,10,1.0,2.0,,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.5,0.5,,0.5,0.5,,,,,,,,,14.285714285714285,,,,0.5,0.25,,0.25,0.3333333333333333,0.25,0.5,,,0.25,,1.0,,,,,1.0,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,1.0,,0.5856,0.5541,,,,,1.0,,1.15,,,,,,,,,,,,,,True
203101,1610612766,Miles Plumlee,Miles Plumlee,203101,CHA,44.0,1,-2.0,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,67636.0,1127,-142.0,2219,2228,489.0,409.0,222.0,4447,53.0,89.0,9.0,18.0,9.0,15.0,25.0,68.0,11.0,22.0,15.0,43.0,1.0,3.0,7.0,39.0,109.0,8.0,21.0,5.0,13.0,89.0,179.0,54.0,152.0,65.0,405.0,2535,16.0,32.0,9.0,24.0,14.0,73.0,15.0,35.0,7.0,20.0,36.0,87.0,134.0,44.0,159.0,3.0,14.0,,,109.0,39.0,17.0,1.0,19.0,18.0,37.0,17.0,1.0,11.0,4.0,4.0,92.0,15.0,24.0,,76.0,96.0,16.0,188.0,39.0,227.0,6.0,24.0,21.0,3.0,7.0,5.0,6.0,20.0,1.0,1.0,4.0,27.0,2.0,5.0,34.0,2.0,76.0,,7.0,6.0,67.0,9.0,4.0,2.0,74.0,11.0,26.0,1.0,15.0,26.0,1.0,1.0,18.0,8.0,27.0,17.0,,,87.0,476.0,5.0,15.0,0.7528089887640449,0.8170731707317073,0.9814814814814815,0.35526315789473684,0.375,0.35,0.35526315789473684,0.4972067039106145,0.5,0.42857142857142855,0.513595166163142,0.5267857142857143,0.4636363636363636,0.5593922651933702,0.5887096774193549,0.5878378378378378,0.459214501510574,0.006578947368421052,0.09497206703910614,0.1348314606741573,0.058823529411764705,0.045454545454545456,,15.736245954692558,0.25925925925925924,0.34782608695652173,,0.15,0.036308623298033284,0.17194570135746606,0.03275109170305677,0.1589648798521257,0.03485254691689008,0.032388663967611336,0.03431372549019608,0.04285714285714286,0.028350515463917526,0.05714285714285714,0.10483870967741936,0.14673913043478262,0.20673076923076922,0.16149068322981366,0.2,0.03614457831325301,0.6296296296296297,0.2688821752265861,0.5955056179775281,0.6883116883116883,0.7735849056603774,0.2054380664652568,0.36764705882352944,0.390625,0.68,0.06646525679758308,0.5,0.5238095238095238,0.8181818181818182,0.1299093655589124,0.3488372093023256,0.35714285714285715,1.0,0.3293051359516616,0.3577981651376147,0.3577981651376147,0.9743589743589743,0.32142857142857145,0.5,0.1111111111111111,0.05357142857142857,0.3333333333333333,1.0,0.375,0.38095238095238093,0.875,0.2727272727272727,0.6,0.12727272727272726,0.23636363636363636,0.38461538461538464,0.7280966767371602,0.3577981651376147,0.5240034743202416,0.48731744186046505,0.49924818181818187,0.07780979827089338,0.13402061855670103,0.006535947712418301,0.18024691358024691,0.21481481481481482,6.187150837988827,24.923026315789475,0.22036953582694907,2.0,1.0,0.2857142857142857,3.0,,,,,0.023255813953488372,,,False
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,89512.0,1492,-71.0,2971,2972,851.0,544.0,251.0,5943,96.0,165.0,14.0,23.0,19.0,41.0,59.0,150.0,14.0,46.0,9.0,31.0,1.0,3.0,9.0,81.0,242.0,6.0,17.0,19.0,72.0,169.0,361.0,90.0,273.0,96.0,704.0,3342,18.0,35.0,7.0,20.0,14.0,71.0,40.0,100.0,22.0,81.0,28.0,174.0,204.0,134.0,270.0,,30.0,,5.0,237.0,81.0,30.0,,76.0,46.0,122.0,39.0,7.0,41.0,10.0,25.0,290.0,17.0,30.0,1.0,84.0,124.0,12.0,220.0,48.0,268.0,6.0,35.0,27.0,8.0,37.0,3.0,21.0,29.0,16.0,2.0,11.0,66.0,3.0,17.0,68.0,2.0,113.0,4.0,8.0,6.0,95.0,4.0,1.0,2.0,128.0,15.0,61.0,1.0,9.0,27.0,1.0,1.0,23.0,4.0,28.0,18.0,,,169.0,840.0,5.0,5.0,0.6035502958579881,0.6623376623376623,1.0,0.32967032967032966,0.35,0.2716049382716049,0.3358208955223881,0.46814404432132967,0.5142857142857142,0.4,0.4794952681388013,0.5181818181818182,0.40331491712707185,0.5101449275362319,0.5634920634920635,0.43283582089552236,0.4305993690851735,,0.08310249307479224,0.12121212121212122,0.06666666666666667,,,23.204419889502763,0.5606060606060606,0.18461538461538463,0.016129032258064516,0.15577889447236182,0.03618817852834741,0.1423728813559322,0.030249110320284697,0.15007215007215008,0.03378864126527678,0.05944055944055944,0.014814814814814815,0.03296703296703297,0.02575107296137339,0.052083333333333336,0.16666666666666666,0.17567567567567569,0.125,0.13968957871396895,0.1510791366906475,0.01818181818181818,0.6428571428571429,0.26025236593059936,0.5818181818181818,0.6620689655172414,0.6354166666666666,0.23659305993690852,0.3933333333333333,0.42142857142857143,0.5423728813559322,0.07255520504731862,0.30434782608695654,0.30434782608695654,0.6428571428571429,0.04889589905362776,0.2903225806451613,0.2903225806451613,1.0,0.38170347003154576,0.3347107438016529,0.3347107438016529,1.0,0.41818181818181815,0.6086956521739131,,0.05454545454545454,0.3333333333333333,1.0,0.3090909090909091,0.35294117647058826,1.0,0.2265193370165746,0.4634146341463415,0.049723756906077346,0.39779005524861877,0.2638888888888889,0.6908517350157729,0.34177215189873417,0.49621433121019143,0.5282585365853659,0.4712392045454545,0.09104258443465492,0.14987714987714987,0.0036496350364963502,0.10085227272727272,0.2471590909090909,6.257617728531857,26.26739926739926,0.2864355435880175,3.0,5.0,0.3333333333333333,2.0,,,,,,,,False
1626203,1610612766,Treveon Graham,Treveon Graham,1626203,CHA,8669.0,144,-55.0,283,276,118.0,68.0,27.0,559,5.0,12.0,,,2.0,9.0,3.0,6.0,1.0,5.0,2.0,4.0,,,3.0,4.0,7.0,,1.0,,,9.0,23.0,6.0,11.0,10.0,46.0,313,,1.0,,1.0,,,3.0,13.0,2.0,3.0,6.0,18.0,12.0,6.0,18.0,,,,,7.0,4.0,7.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,4.0,1.0,,8.0,6.0,,14.0,5.0,19.0,1.0,4.0,4.0,,1.0,,1.0,1.0,,,,2.0,1.0,1.0,6.0,,10.0,,1.0,,12.0,,,,15.0,1.0,7.0,,1.0,,1.0,1.0,,,1.0,,,,18.0,118.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5454545454545454,,0.6666666666666666,0.5454545454545454,0.391304347826087,,0.23076923076923078,0.5294117647058824,,0.375,0.5609756097560976,,0.45,0.3235294117647059,,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.2,,13.60759493670886,0.5,,,0.09230769230769231,0.011764705882352941,0.11428571428571428,0.07017543859649122,0.1037037037037037,0.035211267605633804,,0.038461538461538464,,0.08888888888888889,,0.17647058823529413,0.05,0.07142857142857142,0.1111111111111111,0.125,0.08333333333333333,,0.35294117647058826,0.4166666666666667,0.625,0.6,0.17647058823529413,0.5,0.75,1.0,0.14705882352941177,0.2,0.25,,0.11764705882352941,0.5,0.5,1.0,0.20588235294117646,0.5714285714285714,0.5714285714285714,1.0,,,,,,,0.5,,,0.5625,0.2222222222222222,0.1875,,,0.6764705882352942,0.5714285714285714,0.48466176470588235,,0.48093125000000003,0.175,0.2413793103448276,,,0.391304347826087,6.930434782608697,24.88181818181818,0.4169611307420495,2.0,1.0,0.6666666666666666,1.0,,,,,,,,False
1627362,1610612766,Briante Weber,Briante Weber,1627362,CHA,9221.0,154,-32.0,277,278,86.0,53.0,32.0,555,12.0,17.0,1.0,1.0,2.0,4.0,4.0,8.0,2.0,12.0,,1.0,,,,1.0,6.0,,,1.0,3.0,18.0,37.0,1.0,7.0,9.0,48.0,327,1.0,3.0,,,,2.0,4.0,11.0,1.0,3.0,8.0,19.0,14.0,22.0,,3.0,2.0,,,6.0,1.0,1.0,,7.0,8.0,15.0,7.0,1.0,3.0,3.0,1.0,38.0,3.0,2.0,1.0,7.0,6.0,,13.0,6.0,19.0,,8.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,,,5.0,,,4.0,1.0,11.0,,,,10.0,,,1.0,13.0,1.0,4.0,,3.0,,,,,,,,,,19.0,86.0,,3.0,0.3888888888888889,0.4117647058823529,,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.4864864864864865,0.3333333333333333,0.36363636363636365,0.4431818181818182,0.3333333333333333,0.39285714285714285,0.48,0.3333333333333333,0.5,0.1590909090909091,,0.02702702702702703,0.058823529411764705,,,,17.40506329113924,0.6,,0.125,0.09090909090909091,0.022727272727272728,0.12962962962962962,0.058823529411764705,0.10833333333333334,0.03597122302158273,0.037037037037037035,0.047619047619047616,,0.075,,0.04,0.1875,0.08,0.07894736842105263,0.25,,,0.38636363636363635,0.7058823529411765,0.75,0.5833333333333334,0.18181818181818182,0.5,0.5,,0.2727272727272727,0.16666666666666666,0.16666666666666666,,0.022727272727272728,,,,0.13636363636363635,0.16666666666666666,0.16666666666666666,,0.3333333333333333,1.0,,,,,,,,0.2857142857142857,0.5,,0.21428571428571427,0.3333333333333333,0.5454545454545454,0.16666666666666666,0.4967174418604651,0.3542,0.4386038461538462,0.0851063829787234,0.1,,0.041666666666666664,0.3958333333333333,7.662162162162162,27.485714285714288,0.3104693140794224,,,,,,,,,,,,False
201158,1610612766,Marco Belinelli,Marco Belinelli,201158,CHA,79520.0,1325,-65.0,2647,2641,764.0,549.0,232.0,5288,42.0,66.0,6.0,11.0,8.0,13.0,11.0,30.0,69.0,159.0,15.0,35.0,2.0,3.0,9.0,60.0,178.0,3.0,9.0,15.0,44.0,122.0,255.0,75.0,213.0,108.0,577.0,2919,10.0,23.0,5.0,12.0,4.0,39.0,23.0,47.0,19.0,53.0,46.0,149.0,166.0,78.0,186.0,39.0,2.0,,2.0,176.0,60.0,8.0,,67.0,41.0,108.0,34.0,7.0,38.0,20.0,9.0,257.0,4.0,5.0,,64.0,60.0,3.0,127.0,9.0,136.0,1.0,30.0,25.0,5.0,36.0,10.0,23.0,18.0,13.0,,2.0,54.0,3.0,13.0,22.0,,66.0,,7.0,3.0,111.0,1.0,11.0,2.0,122.0,7.0,28.0,12.0,18.0,6.0,,,4.0,2.0,6.0,4.0,,,143.0,757.0,6.0,12.0,0.680327868852459,0.6859504132231405,0.8266666666666667,0.352112676056338,0.4166666666666667,0.3584905660377358,0.35545023696682465,0.47843137254901963,0.43478260869565216,0.48936170212765956,0.5010683760683761,0.5,0.515,0.5511583011583011,0.527027027027027,0.592,0.4551282051282051,,0.03137254901960784,0.045454545454545456,0.1,0.012578616352201259,,19.526424159231297,0.6666666666666666,0.04477611940298507,,0.08391608391608392,0.00646830530401035,0.12355212355212356,0.008403361344537815,0.10056772100567721,0.007205764611689352,0.00392156862745098,0.012195121951219513,0.003676470588235294,0.010256410256410256,,0.06690140845070422,0.06701030927835051,0.11814345991561181,0.12467532467532468,0.12030075187969924,0.003875968992248062,0.6666666666666666,0.14102564102564102,0.6363636363636364,0.6666666666666666,0.7619047619047619,0.0641025641025641,0.36666666666666664,0.4074074074074074,0.6363636363636364,0.33974358974358976,0.4339622641509434,0.4394904458598726,0.6376811594202898,0.07478632478632478,0.42857142857142855,0.42857142857142855,0.9333333333333333,0.3803418803418803,0.33707865168539325,0.33707865168539325,0.8,0.3142857142857143,0.5454545454545454,0.8333333333333334,0.08571428571428572,0.6666666666666666,1.0,0.2571428571428571,0.3333333333333333,0.6666666666666666,0.13,0.6153846153846154,0.09,0.44,0.3409090909090909,0.5961538461538461,0.3409090909090909,0.48435311827956984,0.5007907407407408,0.48360102040816333,0.08,0.10144927536231885,0.05357142857142857,0.06759098786828423,0.2582322357019064,13.099607843137253,25.70469483568075,0.28862863619191537,4.0,1.0,0.4444444444444444,3.0,1.0,6.0,2.0,,,,,False
201196,1610612766,Ramon Sessions,Ramon Sessions,201196,CHA,42794.0,713,-79.0,1447,1447,339.0,272.0,122.0,2894,37.0,74.0,1.0,5.0,8.0,15.0,24.0,65.0,8.0,32.0,4.0,11.0,1.0,1.0,1.0,15.0,45.0,,1.0,5.0,11.0,69.0,171.0,19.0,56.0,81.0,276.0,1612,2.0,10.0,1.0,2.0,3.0,10.0,16.0,38.0,5.0,12.0,9.0,56.0,52.0,86.0,48.0,9.0,2.0,,,45.0,15.0,20.0,1.0,88.0,28.0,116.0,22.0,6.0,43.0,19.0,26.0,260.0,4.0,5.0,,25.0,31.0,1.0,57.0,9.0,66.0,2.0,25.0,18.0,7.0,30.0,5.0,21.0,13.0,9.0,1.0,3.0,43.0,,10.0,8.0,,37.0,1.0,1.0,,80.0,,7.0,2.0,106.0,9.0,52.0,1.0,4.0,2.0,1.0,,2.0,,3.0,3.0,,,56.0,339.0,2.0,1.0,0.37681159420289856,0.38235294117647056,0.8421052631578947,0.3392857142857143,0.5,0.4166666666666667,0.3392857142857143,0.40350877192982454,0.2,0.42105263157894735,0.42951541850220265,0.2916666666666667,0.47,0.5018181818181818,0.35714285714285715,0.5,0.24669603524229075,0.017857142857142856,0.11695906432748537,0.14864864864864866,0.13846153846153847,,,20.03780718336484,0.6976744186046512,0.025,,0.06997742663656885,0.01182033096926714,0.09191176470588236,0.01818181818181818,0.07832167832167833,0.013996889580093312,0.007142857142857143,0.02097902097902098,0.007142857142857143,0.016216216216216217,0.02857142857142857,0.06666666666666667,0.08108108108108109,0.06578947368421052,0.08294930875576037,0.12727272727272726,0.017543859649122806,1.0,0.32599118942731276,0.5,0.5873015873015873,0.4594594594594595,0.28634361233480177,0.36923076923076925,0.42857142857142855,0.3333333333333333,0.14096916299559473,0.25,0.25,0.125,0.048458149779735685,0.36363636363636365,0.4,1.0,0.19823788546255505,0.3333333333333333,0.3333333333333333,0.8,0.4166666666666667,0.2,,0.08333333333333333,1.0,1.0,0.08333333333333333,,,0.3,0.5333333333333333,0.02,0.22,0.45454545454545453,0.5726872246696035,0.3333333333333333,0.4985251101321586,0.4766666666666666,0.468162,0.19557195571955718,0.24299065420560748,0.017543859649122806,0.036231884057971016,0.2028985507246377,6.942690058479532,25.062500000000004,0.23427781617138907,,,,3.0,,,1.0,,0.09090909090909091,1.0,,False
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,71833.0,1197,-59.0,2375,2381,663.0,482.0,250.0,4756,112.0,209.0,6.0,8.0,35.0,68.0,21.0,57.0,40.0,106.0,11.0,24.0,1.0,6.0,9.0,91.0,227.0,7.0,16.0,38.0,86.0,173.0,372.0,102.0,251.0,150.0,802.0,2696,10.0,20.0,8.0,22.0,8.0,52.0,49.0,111.0,42.0,95.0,81.0,305.0,62.0,284.0,141.0,165.0,2.0,,2.0,225.0,91.0,46.0,9.0,104.0,80.0,184.0,68.0,12.0,52.0,26.0,26.0,448.0,10.0,15.0,,55.0,71.0,2.0,128.0,25.0,153.0,9.0,36.0,24.0,12.0,51.0,8.0,31.0,21.0,20.0,,2.0,72.0,7.0,20.0,30.0,8.0,61.0,2.0,1.0,1.0,164.0,2.0,16.0,10.0,175.0,13.0,55.0,18.0,16.0,14.0,,,12.0,1.0,14.0,6.0,,,298.0,650.0,6.0,12.0,0.1791907514450867,0.18023255813953487,0.46078431372549017,0.4063745019920319,0.36363636363636365,0.4421052631578947,0.40963855421686746,0.4650537634408602,0.5,0.44144144144144143,0.5232744783306581,0.5238095238095238,0.5436893203883495,0.5763688760806917,0.5652173913043478,0.6229508196721312,0.4028892455858748,0.035856573705179286,0.12365591397849462,0.18660287081339713,0.08771929824561403,0.018867924528301886,0.03524229074889868,28.818660647103087,0.7083333333333334,0.037037037037037035,,0.10380116959064327,0.02127659574468085,0.11879049676025918,0.02004008016032064,0.10985178727114212,0.020764119601328904,0.039525691699604744,0.01702127659574468,0.004608294930875576,0.01932367149758454,0.023529411764705882,0.0959409594095941,0.07216494845360824,0.1415525114155251,0.12535612535612536,0.09821428571428571,0.03225806451612903,0.42857142857142855,0.33547351524879615,0.5358851674641149,0.6588235294117647,0.22321428571428573,0.09149277688603531,0.3684210526315789,0.40384615384615385,0.09523809523809523,0.17014446227929375,0.37735849056603776,0.38461538461538464,0.1,0.038523274478330656,0.4583333333333333,0.4782608695652174,0.8181818181818182,0.36436597110754415,0.4008810572687225,0.4155251141552511,0.4175824175824176,0.19047619047619047,0.75,0.6666666666666666,0.14285714285714285,0.16666666666666666,,0.38095238095238093,0.4375,0.8571428571428571,0.3300970873786408,0.5147058823529411,0.043689320388349516,0.4174757281553398,0.4418604651162791,0.7383627608346709,0.40444444444444444,0.5202714170692432,0.49740000000000006,0.50931243902439,0.10766961651917405,0.13285024154589373,0.06818181818181818,0.06483790523690773,0.3802992518703242,7.15268817204301,25.453386454183274,0.2791578947368421,4.0,14.0,0.4444444444444444,8.0,5.0,2.0,,,0.041666666666666664,,1.0,False
