EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Offensive Fouls,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Defensive 3 Seconds Violations,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange,3pt And 1 Free Throw Trips,on,Clear Path Fouls,3SecondViolations,Corner3PctBlocked,OffensiveGoaltends,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3
1626143,1610612755,Jahlil Okafor,Jahlil Okafor,1626143,PHI,158.0,3,-4,5,5,10,1.0,1.0,1.0,1.0,2.0,2,6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,80.0,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,0.39845,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627789,1610612755,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,PHI,8826.0,147,52,299,294,593,1.0,2.0,4.0,12.0,24.0,63,305,8.0,15.0,21.0,22.0,5.0,2.0,1.0,7.0,12.0,,0.5,0.5869565217391305,0.61,16.569767441860467,0.7142857142857143,0.15306122448979592,0.14285714285714285,0.18181818181818182,0.043478260869565216,0.5,0.5,0.08695652173913043,0.5679989130434784,4.033333333333332,68.0,137.0,41.0,11.0,18.0,3.0,1.0,3.0,6.0,8.0,1.0,1.0,3.0,3.0,4.0,14.0,1.0,2.0,10.0,22.0,9.0,3.0,1.0,1.0,2.0,5.0,1.0,5.0,4.0,5.0,3.0,17.0,16.0,30.0,14.0,4.0,2.0,1.0,8.0,2.0,10.0,1.0,1.0,7.0,1.0,22.0,1.0,6.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,10.0,1.0,1.0,10.0,2.0,4.0,1.0,1.0,1.0,17.0,68.0,4.0,0.6666666666666666,0.6666666666666666,1.0,0.45454545454545453,1.0,0.8,0.45454545454545453,0.2,0.375,0.7,0.5,0.7083333333333334,0.4782608695652174,0.045454545454545456,0.08333333333333333,0.1111111111111111,0.07142857142857142,0.01282051282051282,0.12244897959183673,0.007462686567164179,0.027777777777777776,0.14634146341463414,0.125,0.11764705882352941,0.13333333333333333,0.391304347826087,0.6111111111111112,0.6875,0.7272727272727273,0.17391304347826086,0.75,0.75,1.0,0.30434782608695654,0.2857142857142857,0.3076923076923077,1.0,0.75,0.25,1.0,1.0,0.3,0.3333333333333333,0.3,1.0,0.2,0.5,0.8695652173913043,0.2857142857142857,0.59605,0.5841749999999999,0.08,0.14285714285714285,0.07936507936507936,0.2698412698412698,24.677272727272726,0.22742474916387959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627848,1610612755,Shawn Long,Shawn Long,1627848,PHI,14016.0,234,20,478,473,951,1.0,7.0,9.0,54.0,90.0,148,529,54.0,26.0,44.0,85.0,5.0,8.0,5.0,13.0,49.0,5.0,0.6,0.591743119266055,0.5967741935483871,24.59605026929982,0.38461538461538464,0.18705035971223022,0.18055555555555555,0.11764705882352941,0.06422018348623854,0.14285714285714285,0.3333333333333333,0.08256880733944955,0.586844495412844,3.5622222222222226,123.0,223.0,67.0,50.0,74.0,35.0,15.0,18.0,,1.0,,,,,7.0,18.0,2.0,6.0,7.0,19.0,19.0,36.0,2.0,2.0,6.0,58.0,16.0,19.0,2.0,6.0,9.0,47.0,54.0,21.0,18.0,7.0,9.0,,9.0,4.0,13.0,2.0,2.0,6.0,3.0,30.0,25.0,13.0,41.0,9.0,8.0,1.0,,1.0,3.0,29.0,1.0,3.0,27.0,1.0,,35.0,,14.0,9.0,6.0,9.0,47.0,123.0,5.0,0.5,0.7714285714285715,1.0,0.3684210526315789,1.0,0.3333333333333333,0.3684210526315789,0.8421052631578947,0.6842105263157895,0.76,0.6744186046511628,0.7121212121212122,0.1743119266055046,,0.1,0.06756756756756757,,0.1984126984126984,0.16883116883116883,0.1762114537444934,0.26785714285714285,0.21818181818181817,0.24242424242424243,0.21818181818181817,0.045454545454545456,0.6788990825688074,0.6756756756756757,0.7246376811594203,0.48,0.009174311926605505,,,,0.1651376146788991,0.3888888888888889,0.3888888888888889,1.0,0.9210526315789473,,,,0.72,0.8333333333333334,,,0.24,0.3333333333333333,0.8532110091743119,0.3888888888888889,0.56843,0.592378,0.11864406779661017,0.1414141414141414,0.3918918918918919,0.31756756756756754,25.236842105263158,0.25732217573221755,23.0,3.0,2.0,2.0,23.0,38.0,15.0,1.0,5.0,6.0,1.0,1.0,1.0,5.0,5.0,6.0,3.0,4.0,1.0,5.0,0.6388888888888888,0.5714285714285714,0.3333333333333333,0.08333333333333333,0.1485148514851485,0.21621621621621623,0.06060606060606061,0.10843373493975904,0.3333333333333333,0.15384615384615385,0.4444444444444444,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6571428571428571,0.08695652173913043,0.05263157894736842,1.0,1.0,,,,,,,,,,,,True,,,,,,,,
200771,1610612755,Sergio Rodriguez,Sergio Rodriguez,200771,PHI,5404.0,90,30,186,182,368,1.0,3.0,8.0,8.0,17.0,35,186,10.0,5.0,10.0,10.0,4.0,1.0,,5.0,4.0,,0.47058823529411764,0.5,0.5147058823529411,17.972350230414747,0.8,0.08064516129032258,0.09574468085106383,0.09090909090909091,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.4445636363636364,10.81764705882353,66.0,105.0,26.0,5.0,6.0,,1.0,1.0,,1.0,,,,,6.0,16.0,2.0,5.0,6.0,17.0,1.0,,1.0,2.0,,3.0,3.0,6.0,2.0,5.0,,12.0,6.0,12.0,16.0,6.0,,,15.0,6.0,21.0,5.0,1.0,14.0,1.0,48.0,,4.0,,5.0,4.0,1.0,4.0,,,2.0,,,6.0,,2.0,1.0,,1.0,,,,12.0,66.0,1.0,0.375,0.375,0.6666666666666666,0.35294117647058826,0.5,0.4,0.35294117647058826,0.5,0.75,0.5454545454545454,0.75,0.5454545454545454,0.5,,,,,,0.125,,,0.07142857142857142,0.08333333333333333,0.1,0.16666666666666666,0.17647058823529413,0.8333333333333334,0.8333333333333334,0.4,0.029411764705882353,,,,0.47058823529411764,0.375,0.375,0.6666666666666666,,,,,0.09090909090909091,1.0,,,0.45454545454545453,0.4,0.6764705882352942,0.375,,0.37984500000000004,0.029411764705882353,0.058823529411764705,0.08571428571428572,0.34285714285714286,26.017647058823535,0.3548387096774194,,2.0,1.0,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,0.25,,,,,,,,,,0.25,0.25,0.5,,,1.0,0.5,1.0,6.0,1.0,,,,,,,,,,True,,,,,,,,
203917,1610612755,Nik Stauskas,Nik Stauskas,203917,PHI,10598.0,177,-14,356,354,710,3.0,7.0,8.0,11.0,25.0,72,417,16.0,5.0,10.0,12.0,8.0,4.0,3.0,12.0,10.0,,0.44,0.4915254237288136,0.5454545454545454,18.483412322274884,0.6666666666666666,0.05102040816326531,0.0625,0.07317073170731707,0.11864406779661017,0.42857142857142855,0.42857142857142855,0.13559322033898305,0.4907152542372883,8.884,87.0,168.0,55.0,4.0,10.0,,,2.0,4.0,8.0,,,,3.0,8.0,26.0,3.0,6.0,12.0,34.0,14.0,1.0,,4.0,,,2.0,7.0,3.0,9.0,4.0,17.0,6.0,18.0,26.0,8.0,3.0,1.0,16.0,6.0,22.0,4.0,2.0,13.0,2.0,50.0,1.0,5.0,2.0,5.0,4.0,1.0,5.0,,4.0,6.0,1.0,,12.0,,,17.0,,8.0,1.0,,1.0,17.0,87.0,,0.2727272727272727,0.2727272727272727,0.5,0.35294117647058826,,0.3333333333333333,0.35294117647058826,0.2857142857142857,,0.40625,,0.4722222222222222,0.576271186440678,0.029411764705882353,0.12,0.3,0.038461538461538464,0.009900990099009901,0.08064516129032258,0.011049723756906077,,0.02564102564102564,0.05555555555555555,0.06666666666666667,0.11764705882352941,0.1694915254237288,0.4,0.5714285714285714,,0.13559322033898305,0.5,0.5,0.5,0.4406779661016949,0.3076923076923077,0.32,0.5,,,,,0.125,,0.1875,,0.375,0.5,0.7457627118644068,0.3076923076923077,0.38714999999999994,0.497690625,0.13636363636363635,0.25806451612903225,,0.2361111111111111,25.00882352941176,0.2443820224719101,,4.0,,4.0,,,1.0,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,0.0125,,0.038461538461538464,0.015384615384615385,,0.034482758620689655,1.0,0.6666666666666666,0.5,0.5,0.25,,,0.8,,,18.0,,1.0,2.0,1.0,0.02857142857142857,,,,,,True,,,,,,,,
1626147,1610612755,Justin Anderson,Justin Anderson,1626147,PHI,6530.0,109,40,220,218,438,1.0,4.0,4.0,12.0,21.0,34,227,6.0,11.0,19.0,24.0,3.0,1.0,2.0,4.0,8.0,,0.5714285714285714,0.4411764705882353,0.4857142857142857,15.789473684210526,0.75,0.14666666666666667,0.16666666666666666,0.21428571428571427,0.11764705882352941,0.25,0.25,0.11764705882352941,0.5504469696969696,6.39047619047619,72.0,102.0,25.0,11.0,13.0,4.0,3.0,4.0,,1.0,,,,,2.0,12.0,1.0,6.0,2.0,13.0,4.0,5.0,,1.0,,6.0,3.0,6.0,1.0,6.0,,9.0,18.0,6.0,12.0,2.0,2.0,,3.0,7.0,10.0,6.0,1.0,3.0,,27.0,5.0,7.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,,1.0,5.0,,,5.0,,4.0,2.0,2.0,2.0,9.0,72.0,,0.75,0.9,1.0,0.15384615384615385,,0.16666666666666666,0.15384615384615385,0.5,0.5,0.375,0.5,0.375,0.38235294117647056,,0.09523809523809523,0.07692307692307693,,0.1,0.21212121212121213,0.05263157894736842,0.19047619047619047,0.10344827586206896,0.1111111111111111,0.2916666666666667,,0.38235294117647056,0.8461538461538461,0.9166666666666666,0.7272727272727273,0.029411764705882353,,,,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,,,,0.3333333333333333,0.75,,,0.5,0.16666666666666666,0.7647058823529411,0.16666666666666666,0.5495833333333334,0.5666636363636365,0.11428571428571428,0.18181818181818182,0.17647058823529413,0.2647058823529412,26.42307692307692,0.32727272727272727,3.0,,,1.0,3.0,4.0,,,1.0,,,,,,3.0,,,2.0,,,0.6,,0.14285714285714285,,,,0.06666666666666667,,,,1.0,1.0,,,,0.75,0.3333333333333333,0.16666666666666666,,,,,,,,,1.0,0.25,,,,True,,,,,,,,
1626158,1610612755,Richaun Holmes,Richaun Holmes,1626158,PHI,1850.0,31,-9,66,63,129,,,,2.0,3.0,15,79,2.0,2.0,3.0,3.0,,,,,4.0,,0.6666666666666666,0.625,0.6818181818181818,15.068493150684931,,0.15384615384615385,0.125,,,,,,0.67709375,0.10000000000000002,29.0,41.0,6.0,2.0,3.0,,2.0,3.0,1.0,2.0,,,1.0,1.0,1.0,3.0,,,2.0,5.0,5.0,,,,,,2.0,3.0,1.0,1.0,,7.0,2.0,6.0,3.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,2.0,,,3.0,,,6.0,,3.0,1.0,1.0,1.0,7.0,29.0,1.0,0.5,0.5,1.0,0.4,,1.0,0.4,0.6666666666666666,,0.875,,0.875,0.625,,0.3333333333333333,0.3333333333333333,,,0.09090909090909091,,,0.5,,,0.5,0.375,0.6666666666666666,1.0,0.5,0.25,0.5,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.75,0.6666666666666666,0.25,1.0,,,1.0,0.3333333333333333,,0.8044375,0.2727272727272727,0.5,,0.4666666666666667,25.14,0.4393939393939394,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201945,1610612755,Gerald Henderson,Gerald Henderson,201945,PHI,6529.0,109,-32,227,225,452,2.0,7.0,7.0,7.0,20.0,31,260,6.0,8.0,15.0,18.0,1.0,3.0,,4.0,10.0,1.0,0.35,0.3918918918918919,0.40789473684210525,15.96958174904943,0.25,0.1568627450980392,0.1511627906976744,0.35294117647058826,0.1891891891891892,0.2857142857142857,0.2857142857142857,0.1891891891891892,0.4727864864864865,9.57,57.0,117.0,30.0,4.0,6.0,,,,2.0,4.0,,1.0,1.0,1.0,3.0,13.0,,2.0,5.0,17.0,2.0,1.0,,2.0,,,,3.0,1.0,3.0,,3.0,8.0,12.0,13.0,3.0,,,2.0,4.0,6.0,3.0,1.0,1.0,,16.0,1.0,5.0,3.0,1.0,1.0,,1.0,,,4.0,,1.0,8.0,1.0,,3.0,,2.0,1.0,,1.0,3.0,57.0,2.0,0.5714285714285714,0.5714285714285714,0.8,0.29411764705882354,,0.3333333333333333,0.29411764705882354,,,0.25,,0.25,0.4594594594594595,,,,,0.015625,0.14285714285714285,0.025210084033613446,,0.05263157894736842,0.06666666666666667,0.18518518518518517,,0.16216216216216217,0.6666666666666666,0.6666666666666666,0.5,0.10810810810810811,0.5,0.5,1.0,0.35135135135135137,0.23076923076923078,0.23076923076923078,0.6666666666666666,,0.3333333333333333,,,,,0.16666666666666666,1.0,0.3333333333333333,,0.6216216216216216,0.23076923076923078,0.491475,0.4653666666666667,0.05263157894736842,0.09523809523809523,,0.0967741935483871,25.229411764705883,0.2511013215859031,,1.0,,1.0,,,2.0,,2.0,,1.0,,,,1.0,,,,,,,,0.25,,0.03636363636363636,0.045454545454545456,,,0.16666666666666666,,,0.5,0.14285714285714285,0.14285714285714285,1.0,,,0.3333333333333333,,,3.0,,1.0,,,,2.0,,1.0,1.0,,True,,,,,,,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,4267.0,71,5,150,147,297,9.0,15.0,2.0,16.0,26.0,36,179,22.0,5.0,9.0,11.0,3.0,1.0,,4.0,4.0,,0.6153846153846154,0.6153846153846154,0.6428571428571429,18.285714285714285,0.75,0.13157894736842105,0.14285714285714285,0.07692307692307693,0.5769230769230769,0.6,0.6,0.07692307692307693,0.44754230769230774,7.13846153846154,32.0,56.0,22.0,6.0,9.0,,2.0,2.0,,,,,,,,,,,,,4.0,,,,,,4.0,6.0,,,2.0,10.0,10.0,,,,1.0,,13.0,7.0,20.0,5.0,2.0,10.0,2.0,47.0,1.0,3.0,2.0,6.0,6.0,,3.0,,2.0,,,,3.0,1.0,1.0,4.0,,2.0,,,,10.0,32.0,2.0,0.3125,0.3125,,,,,,0.6666666666666666,,0.6666666666666666,,0.7142857142857143,,,0.038461538461538464,0.1111111111111111,,0.02857142857142857,0.16666666666666666,0.03076923076923077,,0.08333333333333333,0.23076923076923078,0.08333333333333333,0.3333333333333333,0.34615384615384615,0.6666666666666666,0.75,0.16666666666666666,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.34615384615384615,,,0.46815,0.07142857142857142,0.07142857142857142,,0.2777777777777778,,0.21333333333333335,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,0.125,,0.03333333333333333,,0.1,0.043478260869565216,,0.1111111111111111,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,1.0,,,,,,,,,True,,,,,,,,
1627816,1610612755,Alex Poythress,Alex Poythress,1627816,PHI,3262.0,54,-20,107,106,213,2.0,3.0,1.0,7.0,12.0,18,144,2.0,,3.0,5.0,,,,,4.0,,0.5833333333333334,0.4473684210526316,0.47368421052631576,14.728682170542635,,,0.0425531914893617,,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.05263157894736842,0.5400105263157894,5.008333333333333,15.0,47.0,18.0,5.0,8.0,1.0,,,1.0,3.0,,,,,,4.0,,,1.0,7.0,1.0,1.0,,,,,,1.0,,,,,12.0,3.0,4.0,,2.0,,3.0,,3.0,,,1.0,1.0,6.0,1.0,2.0,2.0,,,,,,,4.0,,,4.0,1.0,,2.0,,2.0,,,,,15.0,,0.8571428571428571,0.8571428571428571,1.0,0.14285714285714285,,,0.14285714285714285,,,,,,0.3684210526315789,,0.16666666666666666,0.125,,0.02857142857142857,0.11764705882352941,0.03278688524590164,,,,,0.5,0.42105263157894735,0.625,0.7142857142857143,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.21052631578947367,,,,1.0,,,,,,,,,,0.7894736842105263,,,0.289,0.10526315789473684,0.16666666666666666,,,24.657142857142862,0.14018691588785046,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,1.0,,0.038461538461538464,,0.16666666666666666,0.041666666666666664,,,,0.5,,,,,,,,,,,1.0,,,,,1.0,,,,True,,,,,,,,
