EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,FTDefRebounds,BlockingFouls,Offensive Fouls,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,Charge Fouls,SecondChanceArc3Frequency,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,HeaveAttempts,BlockedLongMidRange,OffensiveGoaltends,on,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,FTOffRebounds,Charge Fouls Drawn,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,BlockedArc3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,3pt And 1 Free Throw Trips,HeaveMakes
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,3170.0,53.0,-32.0,111,112.0,35.0,50.0,2.0,223,1.0,3.0,2.0,4.0,3.0,7.0,5.0,6.0,14.0,5.0,1.0,13.0,107,2.0,5.0,1.0,5.0,8.0,4.0,5.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,6.0,2.0,8.0,8.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,35.0,0.6666666666666666,0.6666666666666666,0.4285714285714285,0.4,0.3157894736842105,0.4,0.325,0.4166666666666667,0.2631578947368421,20.35398230088496,1.0,0.064516129032258,0.2608695652173913,0.1481481481481481,0.1,0.125,0.2777777777777778,0.2,0.1578947368421052,0.3333333333333333,0.3333333333333333,1.0,0.2105263157894736,0.5,0.5,0.3684210526315789,0.4285714285714285,0.4285714285714285,1.0,0.2631578947368421,0.4210526315789473,0.4479105263157894,0.37598,0.05,0.0666666666666666,0.3846153846153846,11.05,25.56,0.3153153153153153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626253,1610612749,Axel Toupane,Axel Toupane,1626253,MIL,94.0,2.0,-5.0,4,3.0,4.0,3.0,,7,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,5801.0,97.0,-11.0,187,190.0,36.0,60.0,13.0,377,22.0,30.0,1.0,2.0,1.0,5.0,5.0,24.0,37.0,7.0,11.0,71.0,225,5.0,8.0,2.0,21.0,14.0,34.0,5.0,12.0,7.0,19.0,4.0,6.0,2.0,45.0,2.0,3.0,5.0,9.0,3.0,2.0,3.0,2.0,1.0,6.0,,4.0,7.0,11.0,,11.0,,5.0,2.0,,2.0,21.0,36.0,0.2916666666666667,0.3333333333333333,0.6486486486486487,0.625,0.6818181818181818,0.7916666666666666,0.7244897959183674,0.8076923076923077,0.1590909090909091,27.363184079601997,0.5,0.075,0.0555555555555555,0.0657894736842105,0.0769230769230769,0.1818181818181818,0.04,0.0909090909090909,0.6818181818181818,0.7333333333333333,0.7586206896551724,0.2272727272727272,0.0454545454545454,0.5,0.5,0.1136363636363636,0.2,0.2,1.0,0.1136363636363636,0.8409090909090909,0.5845806818181818,0.5560999999999999,0.1041666666666666,0.1219512195121951,0.2957746478873239,3.6972972972972977,24.842857142857145,0.1925133689839572,4.0,4.0,5.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,8.0,3.0,4.0,12.0,6.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5714285714285714,0.75,0.5714285714285714,1.0,1.0,1.0,0.027027027027027,0.0333333333333333,0.0454545454545454,0.0588235294117647,0.0512820512820512,0.0625,0.05,0.0333333333333333,0.25,0.2142857142857142,1.0,0.0454545454545454,0.5,0.5,1.0,0.6,0.6,1.0,1.0,1.0,0.5,0.8333333333333334,0.1666666666666666,0.5,0.1666666666666666,1.0,0.6,0.6191,0.1126760563380281,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201150,1610612749,Spencer Hawes,Spencer Hawes,201150,MIL,10246.0,171.0,-45.0,337,341.0,64.0,111.0,21.0,678,15.0,16.0,3.0,13.0,3.0,4.0,21.0,21.0,33.0,26.0,14.0,83.0,381,7.0,8.0,2.0,22.0,34.0,8.0,21.0,16.0,3.0,19.0,1.0,9.0,2.0,41.0,19.0,19.0,39.0,45.0,2.0,1.0,4.0,3.0,1.0,9.0,1.0,10.0,16.0,18.0,1.0,18.0,,10.0,4.0,1.0,4.0,22.0,64.0,0.8095238095238095,0.9444444444444444,0.6363636363636364,0.875,0.5847457627118644,0.8333333333333334,0.6287878787878788,0.8461538461538461,0.4406779661016949,20.891364902506965,0.4444444444444444,0.2183908045977011,0.2835820895522388,0.2467532467532467,0.2857142857142857,0.1304347826086956,0.28,0.2941176470588235,0.2711864406779661,0.9375,0.9375,0.7333333333333333,0.2203389830508474,0.2307692307692307,0.25,0.0677966101694915,0.75,0.75,1.0,0.3559322033898305,0.711864406779661,0.5214347457627119,0.5098833333333334,0.1538461538461538,0.2564102564102564,0.2650602409638554,6.403030303030303,25.711538461538467,0.1899109792284866,4.0,4.0,5.0,5.0,3.0,5.0,1.0,1.0,6.0,1.0,3.0,9.0,4.0,4.0,10.0,2.0,4.0,27.0,6.0,6.0,1.0,2.0,5.0,1.0,5.0,6.0,2.0,1.0,4.0,5.0,,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.3461538461538461,0.5,0.3461538461538461,1.0,1.0,1.0,0.0303030303030303,,0.0588235294117647,0.0153846153846153,0.04,,0.1142857142857142,0.0185185185185185,,0.0714285714285714,1.0,0.0847457627118644,0.6,0.6,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.4166666666666667,1.0,0.0833333333333333,1.0,0.25,0.3333333333333333,0.2857142857142857,0.482475,0.1204819277108433,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0769230769230769,0.0833333333333333,0.0434782608695652,0.2222222222222222,0.5,0.25,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,4919.0,82.0,-31.0,165,163.0,26.0,51.0,4.0,328,1.0,3.0,1.0,3.0,,3.0,12.0,2.0,9.0,15.0,,16.0,187,1.0,3.0,,2.0,2.0,2.0,12.0,2.0,3.0,5.0,,,2.0,13.0,1.0,3.0,7.0,7.0,,,1.0,1.0,,2.0,,7.0,9.0,2.0,,,,,,,,2.0,26.0,0.5,0.5,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.625,15.294117647058824,0.5,0.0789473684210526,0.0277777777777777,0.054054054054054,,,0.037037037037037,,0.125,0.3333333333333333,0.5,1.0,0.125,0.3333333333333333,0.3333333333333333,0.125,,,,0.5,0.75,0.4915,0.354025,,,0.125,10.77777777777778,25.54666666666667,0.1575757575757575,,,1.0,1.0,2.0,3.0,,,2.0,,1.0,4.0,,,,,1.0,12.0,,2.0,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,1.0,0.2666666666666666,,0.2666666666666666,,,,0.1111111111111111,0.3333333333333333,,,,,,,,,,0.125,0.6666666666666666,0.6666666666666666,1.0,0.1666666666666666,0.1666666666666666,1.0,,,0.25,1.0,,,0.25,,0.1666666666666666,,,,3.0,,,,,,1.0,,0.4285714285714285,,0.1578947368421052,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,1358.0,23.0,-6.0,44,47.0,30.0,22.0,2.0,91,,2.0,1.0,2.0,,,1.0,1.0,4.0,1.0,3.0,5.0,41,1.0,3.0,3.0,5.0,,2.0,1.0,2.0,,2.0,,1.0,1.0,4.0,1.0,2.0,5.0,7.0,1.0,1.0,,,,,,1.0,1.0,3.0,,5.0,,2.0,,,,5.0,30.0,,,0.25,0.3333333333333333,0.2,0.25,0.3571428571428571,0.4166666666666667,0.2,15.217391304347826,,0.1538461538461538,0.0833333333333333,0.12,,0.5,0.1111111111111111,,0.4,,,,0.4,0.5,0.5,,,,,0.2,0.6,0.45456,0.4942,0.3333333333333333,0.4,1.0,4.45,24.8,0.6818181818181818,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,0.5,0.25,0.5,0.0625,0.2,0.0952380952380952,0.1428571428571428,,0.2,,0.3333333333333333,,,,,,,,,,,0.25,,,,0.25,,,,0.2,1.0,2.0,,,,,,,,1.0,,0.125,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203093,1610612749,Terrence Jones,Terrence Jones,203093,MIL,403.0,7.0,-6.0,14,15.0,9.0,10.0,,29,,1.0,,1.0,,1.0,,,3.0,,,,12,,2.0,,,,,,,,,,,,,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,9.0,,,,,,,,,,21.428571428571427,,0.3333333333333333,0.5,0.4285714285714285,,,0.5,0.5,0.3333333333333333,,,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,0.3661333333333333,0.35985,,,,8.433333333333334,,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627780,1610612749,Gary Payton II,Gary Payton II,1627780,MIL,2503.0,42.0,-18.0,85,83.0,21.0,27.0,3.0,168,2.0,4.0,,2.0,1.0,1.0,2.0,3.0,7.0,3.0,2.0,8.0,89,,2.0,,,2.0,4.0,2.0,3.0,3.0,6.0,1.0,2.0,,15.0,4.0,4.0,8.0,8.0,3.0,2.0,1.0,,1.0,3.0,,3.0,6.0,2.0,1.0,2.0,,1.0,2.0,,2.0,,21.0,0.3333333333333333,0.3333333333333333,0.4285714285714285,,0.3,,0.3636363636363636,,0.3,15.909090909090908,0.3333333333333333,0.1904761904761904,0.2,0.1951219512195122,0.4,0.3333333333333333,0.1333333333333333,0.4,0.4,0.5,0.6666666666666666,0.5,0.2,,,0.1,1.0,1.0,,0.2,0.7,0.483275,0.4112,0.0909090909090909,0.125,,4.857142857142857,25.03333333333333,0.2470588235294117,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,1.0,1.0,2.0,,,,,,2.0,,,,,,,,,0.1428571428571428,0.25,,,,,,,,,,0.1,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,0.5,,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201563,1610612749,Michael Beasley,Michael Beasley,201563,MIL,1406.0,23.0,-19.0,48,49.0,6.0,17.0,,97,2.0,2.0,2.0,4.0,,3.0,,4.0,9.0,2.0,,11.0,57,,,,,4.0,4.0,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,1.0,,1.0,,6.0,0.5,0.5,0.4444444444444444,,0.5,,0.5,,0.1818181818181818,27.083333333333336,0.5,0.0769230769230769,,0.0434782608695652,,0.2,,,0.1818181818181818,1.0,1.0,0.5,0.3636363636363636,0.5,0.5,0.2727272727272727,,,,,0.3636363636363636,0.4399772727272726,,,,,11.1,23.85,0.125,,,,,1.0,2.0,,,,,,1.0,,,,,,3.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,0.5,,0.5,,,,,,,,,,,,,,0.5,0.1818181818181818,0.5,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203503,1610612749,Tony Snell,Tony Snell,203503,MIL,3432.0,57.0,-11.0,112,114.0,18.0,47.0,11.0,226,2.0,3.0,,1.0,1.0,1.0,3.0,3.0,5.0,4.0,,9.0,131,,,,,6.0,,3.0,1.0,,1.0,,1.0,,2.0,2.0,2.0,5.0,6.0,5.0,4.0,,,,1.0,1.0,,1.0,,,,,,,,,,18.0,1.0,1.0,0.6,,0.5,,0.5,,0.4444444444444444,8.064516129032258,,0.064516129032258,0.0952380952380952,0.0769230769230769,,0.1428571428571428,0.1176470588235294,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.7777777777777778,0.56695,,,,,5.74,25.4,0.1607142857142857,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,3.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,0.25,,0.25,,,,,,0.04,,0.02,0.125,,,,0.2,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,,,0.448,,,1.0,,,,,,,,0.3333333333333333,,0.0909090909090909,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203521,1610612749,Matthew Dellavedova,Matthew Dellavedova,203521,MIL,3637.0,61.0,-8.0,120,120.0,16.0,35.0,9.0,240,1.0,1.0,3.0,6.0,,1.0,4.0,4.0,8.0,5.0,,14.0,130,,,,,4.0,4.0,4.0,6.0,5.0,11.0,1.0,3.0,2.0,27.0,3.0,2.0,5.0,5.0,,,4.0,4.0,,5.0,1.0,4.0,6.0,2.0,,,,,,,,,16.0,0.5,0.5,0.5,,0.5384615384615384,,0.5384615384615384,,0.3846153846153846,14.0625,0.8,0.0526315789473684,0.12,0.0793650793650793,0.1538461538461538,,0.0952380952380952,0.25,0.0769230769230769,1.0,1.0,,0.4615384615384615,0.5,0.5,0.0769230769230769,,,,0.3076923076923077,0.4615384615384615,0.4696153846153846,0.34335,,,,7.6,25.660000000000004,0.1333333333333333,,,,,,1.0,,,2.0,,1.0,2.0,,,,,1.0,6.0,,2.0,,4.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,0.4,,0.4,,,,,,,,,,,,,,0.6666666666666666,0.0769230769230769,,,,0.5,0.5,1.0,,,,,,,1.0,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
