EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,Arc3Assists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceFg2Pct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,PtsPutbacks,Loose Ball Fouls Drawn,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,DefensiveGoaltends,Corner3PctBlocked,on,BlockedArc3
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,8210.0,137,-47,278,270,62,88,24.0,548,6.0,8.0,1.0,7.0,3.0,8.0,1.0,5.0,4.0,19.0,1.0,2.0,1.0,4.0,10.0,23.0,5.0,24.0,35.0,323,3.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,5.0,12.0,8.0,15.0,19.0,4.0,1.0,9.0,2.0,11.0,2.0,3.0,4.0,2.0,24.0,1.0,4.0,5.0,9.0,1.0,10.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,6.0,2.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,62,2.0,0.6,0.6,1.0,0.20833333333333334,0.5,0.25,0.20833333333333334,0.43478260869565216,0.5,0.3723404255319149,0.3,0.4166666666666667,0.3723404255319149,0.3,0.4166666666666667,0.5106382978723404,0.043478260869565216,0.14285714285714285,17.26384364820847,0.8333333333333334,0.07352941176470588,0.0851063829787234,0.023255813953488372,0.0782608695652174,0.007936507936507936,0.03225806451612903,0.07692307692307693,0.0625,0.07692307692307693,0.09090909090909091,0.07142857142857142,0.6666666666666666,0.1702127659574468,0.75,0.75,0.6666666666666666,0.14893617021276595,0.14285714285714285,0.16666666666666666,0.1702127659574468,0.375,0.375,0.6666666666666666,0.10638297872340426,0.2,0.2,1.0,0.40425531914893614,0.21052631578947367,0.21052631578947367,1.0,0.4,0.5,1.0,0.6666666666666666,0.25,0.6808510638297872,0.21052631578947367,0.5038467391304348,0.40438,0.4412416666666667,0.08571428571428572,0.14285714285714285,9.030434782608696,25.299999999999997,0.22302158273381295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,7429.0,124,-28,241,238,65,65,27.0,479,7.0,14.0,1.0,5.0,3.0,6.0,2.0,5.0,9.0,14.0,,,3.0,3.0,11.0,25.0,11.0,19.0,60.0,296,5.0,1.0,1.0,6.0,2.0,12.0,3.0,5.0,14.0,18.0,4.0,33.0,14.0,9.0,2.0,5.0,1.0,6.0,,4.0,1.0,,13.0,2.0,3.0,11.0,17.0,11.0,28.0,1.0,,6.0,5.0,2.0,1.0,,8.0,1.0,14.0,1.0,21.0,10.0,,8.0,,4.0,4.0,5.0,,14.0,65,1.0,0.8181818181818182,0.8181818181818182,1.0,0.5789473684210527,1.0,0.6,0.5789473684210527,0.44,0.16666666666666666,0.625,0.4166666666666667,0.38235294117647056,0.6382978723404256,0.42857142857142855,0.3888888888888889,0.4318181818181818,0.08,,20.220588235294116,0.75,0.1774193548387097,0.08108108108108109,0.06060606060606061,0.1414141414141414,0.08653846153846154,0.04,0.0625,0.25,0.3333333333333333,0.12,,,0.3181818181818182,0.5,0.5833333333333334,1.0,0.11363636363636363,0.2,0.2,0.13636363636363635,0.5,0.5,0.6666666666666666,0.11363636363636363,0.4,0.4,1.0,0.3181818181818182,0.6428571428571429,0.6428571428571429,1.0,,,,0.17647058823529413,1.0,0.75,0.6428571428571429,0.5538023255813954,0.56522,0.5062911764705883,0.1,0.23333333333333334,5.827999999999999,25.421052631578945,0.2697095435684647,1.0,5.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,7.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,0.2,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.09859154929577464,0.15384615384615385,0.06451612903225806,0.07142857142857142,0.125,0.15,0.8333333333333334,0.2,1.0,0.16666666666666666,1.0,1.0,0.29411764705882354,0.2,0.11764705882352941,0.10638297872340426,0.17857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,33302.0,555,-26,1099,1101,307,332,119.0,2200,36.0,78.0,10.0,35.0,12.0,25.0,2.0,8.0,21.0,45.0,2.0,4.0,10.0,19.0,58.0,138.0,23.0,53.0,219.0,1232,10.0,2.0,4.0,10.0,21.0,41.0,10.0,20.0,86.0,44.0,72.0,54.0,43.0,21.0,12.0,68.0,24.0,92.0,8.0,46.0,11.0,11.0,208.0,3.0,21.0,26.0,47.0,11.0,58.0,23.0,14.0,22.0,15.0,10.0,7.0,,32.0,8.0,17.0,2.0,38.0,38.0,1.0,35.0,3.0,5.0,4.0,5.0,2.0,86.0,307,6.0,0.3793103448275862,0.3793103448275862,0.782608695652174,0.4339622641509434,0.5,0.5,0.45098039215686275,0.42028985507246375,0.5121951219512195,0.48429319371727747,0.35714285714285715,0.5901639344262295,0.526829268292683,0.35714285714285715,0.6323529411764706,0.2774869109947644,0.08695652173913043,0.08571428571428572,19.143780290791597,0.6875,0.08360128617363344,0.0958904109589041,0.023622047244094488,0.08867924528301886,0.02268041237113402,0.012195121951219513,0.0859375,0.09375,0.06896551724137931,0.09271523178807947,0.10294117647058823,0.4,0.4083769633507853,0.46153846153846156,0.5217391304347826,0.4166666666666667,0.18324607329842932,0.2857142857142857,0.3125,0.13089005235602094,0.48,0.48,0.3333333333333333,0.041884816753926704,0.25,0.25,1.0,0.2356020942408377,0.4666666666666667,0.4772727272727273,0.7619047619047619,0.2857142857142857,0.5,1.0,0.3114754098360656,0.5263157894736842,0.6858638743455497,0.4883720930232558,0.5237933510638298,0.4883909090909091,0.5171108333333333,0.045662100456621,0.3926940639269406,6.054347826086957,26.46415094339623,0.27934485896269334,,5.0,13.0,25.0,,,1.0,34.0,2.0,,14.0,16.0,8.0,,,5.0,9.0,2.0,3.0,,4.0,3.0,13.0,,,1.0,0.2,0.11538461538461539,,,0.0223463687150838,0.03225806451612903,0.01694915254237288,0.011764705882352941,0.044444444444444446,0.054945054945054944,0.35714285714285715,,,,,,0.4098360655737705,0.52,0.01639344262295082,0.06930693069306931,0.08783783783783784,15.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.018867924528301886,0.022222222222222223,0.3,0.018518518518518517,,,,,,,,,,True,
200779,1610612749,Steve Novak,Steve Novak,200779,MIL,388.0,6,-2,12,13,4,7,1.0,25,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,3.0,15,,,,,,,1.0,1.0,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4,,,,1.0,0.5,,1.0,0.5,,,0.75,,1.5,0.75,,1.5,1.0,,,15.384615384615383,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,1.0,,0.517575,,0.48045,,1.0,,24.0,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,
201563,1610612749,Michael Beasley,Michael Beasley,201563,MIL,56071.0,935,-41,1847,1852,488,573,200.0,3699,90.0,131.0,63.0,130.0,45.0,102.0,9.0,23.0,9.0,20.0,,1.0,,5.0,198.0,363.0,18.0,43.0,528.0,2074,48.0,1.0,3.0,64.0,35.0,60.0,4.0,10.0,104.0,216.0,180.0,54.0,20.0,9.0,19.0,37.0,16.0,53.0,4.0,25.0,7.0,5.0,122.0,13.0,63.0,80.0,153.0,40.0,193.0,27.0,23.0,34.0,16.0,32.0,18.0,,66.0,14.0,59.0,3.0,92.0,79.0,3.0,105.0,,27.0,22.0,27.0,16.0,104.0,488,6.0,0.5454545454545454,0.574468085106383,1.0,0.4186046511627907,0.3333333333333333,0.4,0.4186046511627907,0.5454545454545454,0.5833333333333334,0.5541871921182266,0.5588235294117647,0.5857142857142857,0.5853658536585366,0.5818181818181818,0.6046511627906976,0.10591133004926108,0.05234159779614325,0.046153846153846156,24.84382508409419,0.5151515151515151,0.1629327902240326,0.16981132075471697,0.05855855855855856,0.16589327146171692,0.046740467404674045,0.02631578947368421,0.13,0.23741007194244604,0.13815789473684212,0.16929133858267717,0.17094017094017094,0.5925925925925926,0.3226600985221675,0.6870229007633588,0.7563025210084033,0.4888888888888889,0.32019704433497537,0.4846153846153846,0.5080645161290323,0.2512315270935961,0.4411764705882353,0.44554455445544555,0.6666666666666666,0.05665024630541872,0.391304347826087,0.391304347826087,1.0,0.04926108374384237,0.45,0.45,1.0,0.0196078431372549,,,0.07142857142857142,,0.42857142857142855,0.45,0.48983029556650226,0.45927,0.49303714285714284,0.12121212121212122,0.19696969696969696,8.526721763085398,24.646511627906982,0.2642122360584732,13.0,22.0,12.0,19.0,1.0,2.0,5.0,78.0,27.0,7.0,22.0,12.0,25.0,2.0,10.0,13.0,4.0,7.0,2.0,,2.0,15.0,56.0,,,3.0,0.5625,0.0916030534351145,0.17543859649122806,0.0392156862745098,0.04230118443316413,0.04417670682730924,0.05392156862745098,0.021739130434782608,0.12857142857142856,0.07647058823529412,0.43137254901960786,0.5909090909090909,0.23076923076923078,0.0392156862745098,0.5,1.0,0.2714285714285714,0.631578947368421,0.07142857142857142,0.12527964205816555,0.13861386138613863,,,,7.0,8.0,7.0,5.0,2.0,,4.0,3.0,1.0,4.0,,,0.5396825396825397,,4.0,0.8,20.0,6.0,2.0,1.0,0.00980392156862745,,,True,
202328,1610612749,Greg Monroe,Greg Monroe,202328,MIL,35057.0,584,-1,1155,1158,308,356,122.0,2313,76.0,139.0,31.0,71.0,14.0,31.0,,,,,,,,,121.0,241.0,,,303.0,1296,49.0,,,53.0,31.0,62.0,,,85.0,126.0,116.0,,,,23.0,47.0,19.0,66.0,7.0,33.0,7.0,7.0,151.0,8.0,40.0,61.0,115.0,68.0,183.0,29.0,17.0,35.0,14.0,17.0,21.0,1.0,52.0,9.0,27.0,3.0,55.0,83.0,2.0,84.0,,11.0,7.0,11.0,7.0,85.0,308,4.0,0.5206611570247934,0.5833333333333334,,,,,,0.5020746887966805,0.5,0.5020746887966805,0.42857142857142855,0.5,0.5509090909090909,0.4649122807017544,0.5592105263157895,,0.0954356846473029,0.08450704225352113,25.25096525096525,0.6730769230769231,0.21254355400696864,0.16736401673640167,0.06837606837606838,0.1920152091254753,0.1359026369168357,0.0759493670886076,0.23636363636363636,0.22093023255813954,0.17582417582417584,0.17575757575757575,0.14864864864864866,0.6363636363636364,0.5767634854771784,0.5467625899280576,0.6229508196721312,0.5263157894736842,0.2946058091286307,0.43661971830985913,0.47692307692307695,0.12863070539419086,0.45161290322580644,0.45161290322580644,0.7142857142857143,,,,,,,,,,,,,,0.5767634854771784,,0.5066439834024896,0.5729837837837838,0.48017903225806446,0.17491749174917492,0.28052805280528054,4.832365145228216,,0.26666666666666666,19.0,42.0,18.0,32.0,,,,61.0,21.0,11.0,23.0,12.0,59.0,1.0,14.0,16.0,12.0,8.0,7.0,9.0,1.0,16.0,47.0,,,,0.42857142857142855,0.1223021582733813,0.4666666666666667,0.03125,0.15691489361702127,0.2088607594936709,0.14728682170542637,0.07865168539325842,0.05263157894736842,0.16842105263157894,0.8571428571428571,0.4523809523809524,0.21052631578947367,,,,0.5161290322580645,0.5625,,0.17279411764705882,0.17279411764705882,,,,3.0,3.0,10.0,,1.0,,3.0,3.0,1.0,3.0,,,0.41935483870967744,,,,26.0,6.0,1.0,,,,,True,
203089,1610612749,John Henson,John Henson,203089,MIL,9189.0,153,-12,298,299,76,89,40.0,597,16.0,23.0,6.0,12.0,,4.0,,,,,,,,,22.0,39.0,,,53.0,324,9.0,,,10.0,3.0,12.0,,,10.0,36.0,8.0,,,,2.0,10.0,1.0,11.0,,5.0,1.0,4.0,23.0,2.0,11.0,14.0,31.0,10.0,41.0,3.0,1.0,6.0,3.0,5.0,3.0,,11.0,3.0,10.0,,21.0,17.0,,14.0,,5.0,5.0,5.0,4.0,10.0,76,1.0,0.8181818181818182,0.9,,,,,,0.5641025641025641,0.25,0.5641025641025641,0.4444444444444444,0.25,0.5888888888888889,0.5,0.35714285714285715,,0.05128205128205128,0.08333333333333333,16.138328530259365,0.5454545454545454,0.16279069767441862,0.16923076923076924,0.044444444444444446,0.16556291390728478,0.07194244604316546,0.0625,0.22857142857142856,0.22727272727272727,0.034482758620689655,0.1590909090909091,0.19047619047619047,0.8,0.5897435897435898,0.6956521739130435,0.7272727272727273,0.8125,0.3076923076923077,0.5,0.5454545454545454,0.10256410256410256,,,,,,,,,,,,,,,,,0.5897435897435898,,0.537876923076923,0.5812285714285714,0.5497,0.18867924528301888,0.18867924528301888,4.651282051282052,,0.2550335570469799,4.0,7.0,3.0,7.0,,,,9.0,4.0,2.0,4.0,1.0,8.0,,6.0,1.0,2.0,1.0,3.0,,3.0,2.0,6.0,,,2.0,0.4444444444444444,0.043478260869565216,0.5,,0.0851063829787234,0.13513513513513514,0.05714285714285714,0.045454545454545456,,0.06666666666666667,0.7777777777777778,0.5714285714285714,0.5,,,,0.5833333333333334,0.42857142857142855,,0.13953488372093023,0.13953488372093023,,,,,2.0,2.0,,,,2.0,,1.0,2.0,,,0.8333333333333334,,,,4.0,2.0,,1.0,,,,True,
203101,1610612749,Miles Plumlee,Miles Plumlee,203101,MIL,3865.0,64,1,132,133,46,50,17.0,265,6.0,13.0,1.0,3.0,,,,,,,,,,,7.0,16.0,,,19.0,131,5.0,,,4.0,1.0,3.0,,,3.0,10.0,4.0,,,,1.0,3.0,2.0,5.0,,1.0,1.0,1.0,12.0,2.0,2.0,3.0,6.0,9.0,15.0,2.0,,2.0,2.0,5.0,,,7.0,3.0,8.0,,14.0,7.0,,6.0,,1.0,1.0,1.0,1.0,3.0,46,,0.7142857142857143,0.8333333333333334,,,,,,0.4375,0.3333333333333333,0.4375,0.4,0.3333333333333333,0.5277777777777778,0.4,0.5,,0.0625,,16.233766233766232,0.2857142857142857,0.06976744186046512,0.08,0.11764705882352941,0.07352941176470588,0.13432835820895522,0.1111111111111111,,0.15384615384615385,0.08333333333333333,,0.2857142857142857,1.0,0.8125,0.46153846153846156,0.5,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,0.8125,,0.6457,0.73828,0.6832333333333334,0.21052631578947367,0.15789473684210525,2.3000000000000003,,0.3484848484848485,2.0,5.0,1.0,3.0,,,,5.0,2.0,,1.0,2.0,7.0,,1.0,1.0,2.0,2.0,2.0,,,2.0,4.0,,,,0.4,0.07692307692307693,0.2,,0.14,0.14285714285714285,0.2,,0.125,0.125,1.0,0.4,0.5,,,,1.0,0.3333333333333333,,0.2222222222222222,0.2222222222222222,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0,2.0,,,,1.0,,True,
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,11688.0,195,-29,384,385,55,107,39.0,769,4.0,11.0,1.0,5.0,,2.0,4.0,8.0,15.0,46.0,,3.0,2.0,5.0,5.0,18.0,19.0,54.0,74.0,427,,,3.0,2.0,,1.0,2.0,6.0,10.0,4.0,6.0,57.0,46.0,15.0,2.0,8.0,3.0,11.0,2.0,2.0,4.0,2.0,25.0,1.0,7.0,18.0,26.0,2.0,28.0,3.0,3.0,2.0,1.0,5.0,1.0,,7.0,,5.0,1.0,19.0,10.0,,9.0,,2.0,1.0,2.0,1.0,10.0,55,4.0,0.4,0.4,1.0,0.35185185185185186,,0.3333333333333333,0.35185185185185186,0.2777777777777778,,0.4652777777777778,,0.42857142857142855,0.4868421052631579,0.2,0.5555555555555556,0.75,0.1111111111111111,,19.529411764705884,0.2857142857142857,0.15517241379310345,0.09333333333333334,0.014084507042253521,0.13089005235602094,0.0111731843575419,0.02,0.08695652173913043,0.2,0.2,0.0851063829787234,0.10714285714285714,0.5,0.1527777777777778,0.36363636363636365,0.4444444444444444,0.5,0.06944444444444445,0.2,0.2,0.027777777777777776,,,,0.1111111111111111,0.5,0.5,1.0,0.6388888888888888,0.32608695652173914,0.32608695652173914,1.0,1.0,,,0.7142857142857143,0.4,0.9027777777777778,0.32608695652173914,0.5225840277777778,0.5560499999999999,0.49927857142857146,0.02702702702702703,0.13513513513513514,5.388888888888889,25.87222222222222,0.14322916666666666,,,,1.0,,,1.0,7.0,,2.0,4.0,1.0,1.0,,1.0,,,2.0,2.0,1.0,,1.0,4.0,,,,,0.18181818181818182,0.07692307692307693,,0.009259259259259259,0.027777777777777776,,,,,,,,,,,0.14285714285714285,,0.14285714285714285,0.05333333333333334,0.19047619047619047,,,,3.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,True,
1627780,1610612749,Gary Payton II,Gary Payton II,1627780,MIL,2510.0,42,-34,84,85,19,35,6.0,169,1.0,3.0,,1.0,,,,1.0,,3.0,,,,1.0,1.0,4.0,,4.0,2.0,107,,,,,,2.0,,1.0,,,2.0,,3.0,,2.0,1.0,3.0,4.0,,1.0,,,11.0,,2.0,3.0,5.0,,5.0,1.0,,2.0,1.0,,1.0,,2.0,,3.0,,4.0,,,,,1.0,1.0,1.0,,,19,,,,,,,,,0.25,,0.125,,,0.125,,,0.5,0.5,,11.11111111111111,1.0,0.13043478260869565,0.13333333333333333,,0.13157894736842105,,,,0.2,0.2857142857142857,0.125,0.14285714285714285,,0.375,0.3333333333333333,1.0,,0.125,,,,,,,0.125,,,,0.375,,,,,,,0.3333333333333333,,0.875,,0.4905375,,0.4880333333333333,,,2.45,25.35,0.2261904761904762,,,,2.0,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
