EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Defensive 3 Seconds Violations,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,FG3M,SecondChanceFG2M,PtsAssisted3s,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,Fg2aBlocked,ShortMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FG2APctBlocked,AtRimPctBlocked,BlockingFoulsDrawn,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,Offensive Fouls Drawn,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGA,Loose Ball Fouls Drawn,LongMidRangePctBlocked,PenaltyCorner3Frequency,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,OffAtRimReboundPct,on,SecondChanceArc3FGA,SecondChanceFG3A,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,OffFTReboundPct,StepOutOfBoundsTurnovers,Corner3PctBlocked,Clear Path Fouls,HeaveMakes
101114,1610612742,Deron Williams,Deron Williams,101114,DAL,355.0,6,-1.0,12,11,9,6,1.0,23,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,15.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,9,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.07692307692308,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.44195,0.44195,1.0,4.5,24.7,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626147,1610612742,Justin Anderson,Justin Anderson,1626147,DAL,2221.0,37,-25.0,68,73,24,25,11.0,141,,2.0,2.0,,2.0,8.0,3.0,10.0,90.0,1.0,2.0,,5.0,2.0,2.0,3.0,4.0,2.0,1.0,9.0,3.0,5.0,5.0,24,0.25,0.5,0.1818181818181818,0.5,0.3333333333333333,0.625,0.2727272727272727,21.25,0.1818181818181818,,,0.1818181818181818,,0.7272727272727273,0.4733181818181819,0.5531,0.5,5.9125000000000005,27.066666666666663,0.3529411764705882,2.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,6.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,1.0,0.0625,0.0952380952380952,0.3333333333333333,0.1935483870967742,0.054054054054054,0.2857142857142857,0.1111111111111111,0.2727272727272727,0.5,0.1111111111111111,0.4545454545454545,0.4,0.4,0.5,0.0909090909090909,0.0909090909090909,0.5,1.0,0.4079,0.2857142857142857,0.3636363636363636,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626257,1610612742,Salah Mejri,Salah Mejri,1626257,DAL,1110.0,18,-12.0,34,36,4,6,3.0,70,,,,,4.0,4.0,,9.0,42.0,1.0,1.0,,2.0,,,,,,,,4.0,1.0,2.0,4,1.0,1.0,1.0,1.0,1.125,1.0,,10.81081081081081,,,,,,1.0,0.569925,0.3081,0.2222222222222222,1.6999999999999995,,0.1176470588235294,4.0,4.0,1.0,1.0,,,1.0,,,,,8.0,,,,3.0,4.0,7.0,,7.0,,,,,,,,,,3.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,0.5,,0.4285714285714285,0.4666666666666667,,,0.6666666666666666,0.4,0.5,,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.25,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203112,1610612742,Quincy Acy,Quincy Acy,203112,DAL,2874.0,48,-27.0,90,91,31,30,12.0,181,1.0,2.0,5.0,1.0,4.0,10.0,7.0,13.0,111.0,2.0,3.0,1.0,4.0,2.0,5.0,,,,,,9.0,3.0,4.0,31,0.4,0.6666666666666666,0.3235294117647059,0.5,0.3611111111111111,0.5,0.4117647058823529,19.41747572815534,0.1176470588235294,0.5,0.5,0.2941176470588235,0.25,0.6470588235294118,0.5188558823529412,0.5146125,0.3076923076923077,8.870000000000001,24.571428571428573,0.3444444444444444,2.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,,6.0,,,1.0,1.0,3.0,6.0,2.0,8.0,,,,2.0,2.0,,2.0,,1.0,3.0,2.0,3.0,1.0,2.0,,,,,,,0.75,0.75,0.6666666666666666,1.0,0.1666666666666666,0.037037037037037,0.05,0.1052631578947368,0.0434782608695652,0.0909090909090909,0.1,0.0714285714285714,,,0.2352941176470588,0.5,0.5,1.0,0.2352941176470588,0.1176470588235294,0.5,0.5,0.2882,0.1111111111111111,0.1818181818181818,0.3076923076923077,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.1428571428571428,0.1428571428571428,0.5,0.5,0.3333333333333333,0.0526315789473684,0.0666666666666666,0.4,1.0,0.25,0.25,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,2021.0,34,-25.0,63,63,17,12,8.0,126,1.0,3.0,5.0,,4.0,8.0,6.0,8.0,75.0,2.0,4.0,,4.0,6.0,5.0,4.0,5.0,2.0,1.0,11.0,6.0,,4.0,17,0.5,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,0.4285714285714285,23.943661971830988,0.2142857142857142,0.3333333333333333,0.3333333333333333,0.3571428571428571,,0.5714285714285714,0.4629928571428571,0.493875,0.5,10.45,26.100000000000005,0.2698412698412698,1.0,2.0,1.0,2.0,3.0,1.0,,1.0,,2.0,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,1.0,1.0,,3.0,,1.0,4.0,,,,,,,,,,,0.25,0.25,1.0,0.3333333333333333,0.0909090909090909,,,0.0416666666666666,,,,,,,0.1428571428571428,0.5,1.0,,0.2142857142857142,0.0714285714285714,0.5,0.5,,,,0.25,,,2.0,,,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,,0.5,1.0,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,2.0,1.0,2.0,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202083,1610612742,Wesley Matthews,Wesley Matthews,202083,DAL,126.0,2,-8.0,6,5,3,3,,11,,,1.0,,,,1.0,,9.0,,,,,,1.0,,,,,,,,,3,,,,,,,1.0,33.333333333333336,,,,1.0,,1.0,0.26115,,,,31.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,906.0,15,-14.0,30,30,11,3,2.0,60,,,,,3.0,3.0,,7.0,38.0,2.0,2.0,,5.0,,,,,,,,3.0,2.0,5.0,11,1.0,1.0,1.0,1.0,0.875,0.8333333333333334,,12.5,,,,,,0.6666666666666666,0.4676333333333333,0.5073,0.7142857142857143,7.866666666666667,,0.3666666666666666,2.0,2.0,2.0,2.0,1.0,,1.0,,,,1.0,6.0,,,1.0,2.0,2.0,5.0,2.0,7.0,,1.0,,,,,,,,2.0,1.0,2.0,,1.0,,,,,,,1.0,1.0,,,0.6666666666666666,0.125,0.3333333333333333,0.4444444444444444,0.125,,1.0,0.4,,,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,,0.25,0.25,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,0.125,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612742,Harrison Barnes,Harrison Barnes,203084,DAL,804.0,13,,26,25,9,8,2.0,51,,1.0,1.0,,2.0,3.0,1.0,9.0,29.0,1.0,1.0,,2.0,,1.0,,,,,,,1.0,2.0,9,0.6666666666666666,1.0,0.875,1.0,0.9,1.0,0.25,17.857142857142854,0.25,,,0.25,,0.5,0.4631625,0.5022,0.2222222222222222,10.533333333333331,25.3,0.3461538461538461,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,4.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,2.0,,,1.0,,,,,,1.0,1.0,,,,,0.1666666666666666,0.1,,,,0.25,,,0.25,1.0,1.0,1.0,0.25,,1.0,1.0,,,,,,,1.0,,1.0,,3.0,,1.0,,,,1.0,1.0,1.0,,,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,155.0,3,7.0,5,4,5,4,1.0,9,,1.0,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,2.0,,,,5,,,,,,,,16.666666666666668,1.0,,,,,,0.3735,0.3735,,9.9,,1.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,925.0,15,4.0,29,30,9,7,3.0,59,,1.0,3.0,2.0,,5.0,3.0,8.0,22.0,,,2.0,6.0,,3.0,4.0,5.0,3.0,,11.0,,3.0,6.0,9,,,0.375,1.5,0.4444444444444444,1.5,0.375,28.125,0.125,,,0.375,1.0,0.75,0.52563125,0.5475749999999999,0.75,5.4,25.166666666666668,0.3103448275862069,,3.0,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.375,,,,0.125,,,,0.4151,0.1111111111111111,0.1666666666666666,,,,,,2.0,,,,,,1.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.2,0.3333333333333333,1.0,,,,2.0,2.0,0.6666666666666666,0.6666666666666666,,0.6666666666666666,2.0,2.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
