EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,HeaveMakes,BlockedLongMidRange,on,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,45927.0,765,-67,1623,1631,282,259.0,128,3254,82.0,134.0,9.0,13.0,15.0,22.0,17.0,62.0,8.0,26.0,4.0,14.0,1.0,2.0,4.0,14,1.0,2.0,107,222,8.0,28,89.0,327,1779,13.0,21,1.0,3.0,29.0,19.0,35.0,1.0,4.0,20.0,61.0,106.0,108,24.0,16.0,1.0,13,4.0,20.0,35.0,30.0,65.0,26.0,4.0,23.0,7.0,5.0,160.0,16.0,22.0,1.0,43.0,108.0,11.0,162,39.0,201,8.0,40.0,21.0,19.0,33.0,9.0,17.0,24.0,9.0,16.0,2.0,57.0,4.0,10.0,45.0,2.0,73,3.0,5.0,1.0,90.0,6.0,2.0,4.0,122.0,14.0,62.0,6.0,21.0,16.0,5.0,21.0,9.0,2.0,61.0,282,6.0,3.0,0.4953271028037383,0.5353535353535354,1.0,0.2857142857142857,0.25,0.2962962962962963,0.481981981981982,0.6190476190476191,0.5428571428571428,0.476,0.5909090909090909,0.5256410256410257,0.537828947368421,0.6041666666666666,0.5980392156862745,0.112,0.09009009009009009,0.1044776119402985,0.0967741935483871,20.476460578559276,0.5789473684210527,0.3333333333333333,0.022222222222222223,0.2,0.05188679245283019,0.19196428571428573,0.05333333333333334,0.19764397905759162,0.052486187845303865,0.06741573033707865,0.054878048780487805,0.012195121951219513,0.04918032786885246,0.07142857142857142,0.14563106796116504,0.23255813953488372,0.2345679012345679,0.1945945945945946,0.1794871794871795,0.07017543859649122,0.42857142857142855,0.536,0.6119402985074627,0.6833333333333333,0.5609756097560976,0.248,0.27419354838709675,0.30357142857142855,0.23529411764705882,0.104,0.3076923076923077,0.3076923076923077,0.375,0.056,0.2857142857142857,0.2857142857142857,1.0,0.056,0.2857142857142857,0.2857142857142857,1.0,0.5909090909090909,0.6923076923076923,0.2222222222222222,0.045454545454545456,0.5641025641025641,0.6818181818181818,0.05128205128205128,0.5,0.05128205128205128,0.648,0.3076923076923077,0.540393172690763,0.5269454545454546,0.5368474358974359,0.2080536912751678,0.22962962962962963,0.08868501529051988,0.18654434250764526,5.466666666666666,25.160714285714285,0.17375231053604437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626191,1610612751,Chris McCullough,Chris McCullough,1626191,BKN,1652.0,28,27,57,58,32,5.0,10,115,6.0,8.0,2.0,2.0,4.0,5.0,,,2.0,3.0,,2.0,,2.0,1.0,1,,,8,11,1.0,3,,19,52,2.0,2,,,4.0,5.0,6.0,,2.0,,10.0,10.0,6,3.0,2.0,,1,1.0,2.0,2.0,,2.0,,,2.0,,,4.0,3.0,,,1.0,2.0,,3,3.0,6,,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,3,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,10.0,32,,,0.625,0.7142857142857143,1.0,0.3333333333333333,,0.3333333333333333,0.7272727272727273,1.0,0.8333333333333334,0.6785714285714286,1.0,0.625,0.6785714285714286,1.0,0.625,0.21428571428571427,0.18181818181818182,0.25,,22.058823529411764,1.0,,,0.16666666666666666,,0.08333333333333333,0.375,0.125,0.13636363636363635,,,,0.5,0.25,0.3333333333333333,,,0.1,,,1.0,0.5714285714285714,0.75,1.0,0.5,,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,,,0.625,0.8,0.25,,,0.7857142857142857,1.0,0.6207642857142857,,0.62090625,,,0.21052631578947367,0.5263157894736842,5.181818181818182,24.400000000000002,0.5614035087719298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627812,1610612751,Yogi Ferrell,Yogi Ferrell,1627812,BKN,4461.0,74,-29,151,154,38,31.0,15,305,4.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,,1.0,,,4.0,10,1.0,4.0,8,15,4.0,11,4.0,32,187,1.0,3,2.0,,5.0,5.0,7.0,2.0,4.0,,16.0,2.0,14,3.0,,,10,4.0,1.0,2.0,5.0,7.0,3.0,2.0,1.0,1.0,,19.0,1.0,,,1.0,4.0,,5,1.0,6,,2.0,1.0,1.0,7.0,,3.0,2.0,2.0,4.0,,9.0,,2.0,2.0,,4,,1.0,,8.0,,,,8.0,,4.0,,2.0,,2.0,2.0,1.0,,16.0,38,,,0.125,0.125,0.25,0.36363636363636365,0.5,0.36363636363636365,0.5333333333333333,0.3333333333333333,0.7142857142857143,0.5384615384615384,0.5,0.7272727272727273,0.5333333333333333,0.4166666666666667,0.6666666666666666,0.4230769230769231,0.06666666666666667,0.2,,23.214285714285715,0.7777777777777778,,,0.1111111111111111,,0.05,0.02631578947368421,0.08928571428571429,0.014492753623188406,,,,0.038461538461538464,,0.06666666666666667,0.18181818181818182,0.1,0.07692307692307693,,,0.5,0.19230769230769232,0.8,1.0,,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.038461538461538464,,,,0.38461538461538464,0.4,0.4,0.25,0.2,1.0,,0.2,0.09090909090909091,1.0,,,0.36363636363636365,0.6153846153846154,0.4,0.48512500000000003,0.46815,0.435140909090909,0.13333333333333333,0.21052631578947367,0.15625,0.5,10.573333333333332,25.53636363636364,0.25165562913907286,1.0,1.0,2.0,1.0,9.0,0.5,0.2,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,
200751,1610612751,Randy Foye,Randy Foye,200751,BKN,77053.0,1284,-205,2698,2707,583,530.0,239,5405,37.0,72.0,6.0,6.0,12.0,23.0,7.0,24.0,7.0,26.0,14.0,33.0,3.0,10.0,53.0,170,13.0,45.0,51,122,67.0,203,54.0,357,3028,7.0,8,13.0,2.0,31.0,15.0,34.0,18.0,55.0,22.0,106.0,26.0,76,153.0,2.0,5.0,165,53.0,15.0,73.0,62.0,135.0,41.0,21.0,41.0,25.0,7.0,332.0,5.0,4.0,,66.0,77.0,3.0,146,9.0,155,2.0,35.0,26.0,9.0,47.0,16.0,36.0,33.0,5.0,11.0,7.0,80.0,9.0,21.0,46.0,3.0,99,1.0,5.0,2.0,49.0,2.0,3.0,2.0,63.0,1.0,22.0,6.0,9.0,6.0,3.0,9.0,6.0,,106.0,583,12.0,6.0,0.2549019607843137,0.26,0.7611940298507462,0.33004926108374383,0.32727272727272727,0.3383838383838384,0.4180327868852459,0.875,0.4411764705882353,0.46615384615384614,0.6904761904761905,0.47191011235955055,0.49857954545454547,0.7045454545454546,0.5099009900990099,0.6246153846153846,0.12295081967213115,0.1527777777777778,0.16666666666666666,14.560161779575328,0.5875,0.05,,0.08881199538638986,0.005891016200294551,0.16793893129770993,0.009041591320072333,0.11349206349206349,0.007305194805194805,0.006557377049180328,0.0076045627376425855,,0.004608294930875576,0.025210084033613446,0.0625,0.10305343511450382,0.10526315789473684,0.15605095541401273,0.21518987341772153,0.01092896174863388,0.6666666666666666,0.22153846153846155,0.5138888888888888,0.6065573770491803,0.2702702702702703,0.07384615384615385,0.2916666666666667,0.35,0.2857142857142857,0.08,0.2692307692307692,0.2692307692307692,0.14285714285714285,0.10153846153846154,0.42424242424242425,0.45161290322580644,0.9285714285714286,0.5230769230769231,0.31176470588235294,0.3136094674556213,0.7169811320754716,0.2857142857142857,1.0,0.5,0.6190476190476191,0.25842696629213485,0.5217391304347826,0.11235955056179775,0.3,0.5056179775280899,0.8461538461538461,0.3212121212121212,0.5204268025078369,0.48870454545454545,0.5097395348837209,0.06358381502890173,0.15384615384615385,0.08683473389355742,0.2969187675070028,6.823770491803279,25.763054187192118,0.21608598962194217,,5.0,15.0,5.0,48.0,0.38461538461538464,,0.38461538461538464,0.8,0.3333333333333333,3.0,1.0,3.0,8.0,1.0,0.014778325123152709,0.06060606060606061,0.0058823529411764705,,,,,,,,,,,True,,,,,
203461,1610612751,Anthony Bennett,Anthony Bennett,203461,BKN,4004.0,67,-9,135,138,73,24.0,15,273,6.0,12.0,2.0,3.0,4.0,8.0,,,,,,6.0,,2.0,4.0,7,,2.0,6,12,4.0,13,6.0,30,161,2.0,3,,,4.0,4.0,8.0,1.0,4.0,4.0,15.0,6.0,6,9.0,,,7,4.0,4.0,1.0,2.0,3.0,2.0,,1.0,,,8.0,2.0,3.0,,5.0,13.0,,18,5.0,23,,2.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,4.0,,4,,,,4.0,,,,8.0,,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,15.0,73,,2.0,0.5,0.5,0.75,0.3076923076923077,0.25,0.3076923076923077,0.5,0.6666666666666666,0.5,0.48,0.6666666666666666,0.4583333333333333,0.5172413793103449,0.6666666666666666,0.5,0.52,0.3333333333333333,0.3333333333333333,,20.26143790849673,0.5,,,0.34210526315789475,0.0967741935483871,0.23809523809523808,0.06451612903225806,0.3050847457627119,0.08064516129032258,0.06666666666666667,0.08333333333333333,0.25,0.05555555555555555,0.07692307692307693,0.2,0.7142857142857143,0.3125,0.23529411764705882,0.25,,0.5,0.48,0.5,0.75,0.5,,,,,,,,,0.24,,,,0.28,0.5714285714285714,0.5714285714285714,0.75,1.0,0.6666666666666666,,,0.6666666666666666,0.5,0.16666666666666666,,0.16666666666666666,1.0,0.5714285714285714,0.60004,0.5648666666666667,0.6214041666666666,0.07407407407407407,0.14285714285714285,0.13333333333333333,0.5,1.241666666666667,24.207692307692305,0.5407407407407407,,,1.0,,3.0,,,,,0.5,,,,,,,,,,,,,,,,,,,True,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,32342.0,539,-14,1157,1161,287,225.0,98,2318,35.0,52.0,2.0,3.0,6.0,9.0,8.0,24.0,9.0,13.0,6.0,12.0,2.0,3.0,21.0,61,8.0,12.0,52,89,27.0,73,43.0,228,1274,2.0,3,8.0,,10.0,11.0,15.0,6.0,15.0,15.0,55.0,32.0,72,63.0,4.0,1.0,60,21.0,6.0,22.0,21.0,43.0,15.0,6.0,17.0,4.0,1.0,107.0,,5.0,1.0,17.0,57.0,2.0,76,6.0,82,2.0,21.0,15.0,6.0,9.0,6.0,8.0,12.0,2.0,1.0,2.0,21.0,,6.0,28.0,1.0,43,,1.0,1.0,48.0,1.0,2.0,3.0,58.0,2.0,23.0,7.0,5.0,5.0,,5.0,2.0,1.0,55.0,287,2.0,5.0,0.3076923076923077,0.32,0.7777777777777778,0.3698630136986301,0.4,0.375,0.5842696629213483,0.6666666666666666,0.7333333333333333,0.5709876543209876,0.45454545454545453,0.6666666666666666,0.6,0.45454545454545453,0.7051282051282052,0.4506172839506173,0.06741573033707865,0.07692307692307693,0.08333333333333333,16.706254948535232,0.42857142857142855,0.06060606060606061,0.02857142857142857,0.14805194805194805,0.0176678445229682,0.12142857142857143,,0.14095238095238094,0.009900990099009901,0.02564102564102564,0.01680672268907563,,,,0.1056338028169014,0.1565217391304348,0.1875,0.11206896551724138,0.16666666666666666,0.02666666666666667,0.4,0.32098765432098764,0.6730769230769231,0.7291666666666666,0.2857142857142857,0.14814814814814814,0.3333333333333333,0.36363636363636365,0.375,0.08024691358024691,0.6923076923076923,0.6923076923076923,0.3333333333333333,0.07407407407407407,0.5,0.5,1.0,0.3765432098765432,0.3442622950819672,0.35,0.7142857142857143,0.2727272727272727,0.6666666666666666,,0.7272727272727273,0.3,0.6666666666666666,0.1,0.6666666666666666,0.4,0.7716049382716049,0.35,0.5547649068322978,0.5534642857142857,0.5321633333333334,0.12568306010928962,0.20909090909090908,0.043859649122807015,0.2412280701754386,5.825842696629212,25.206849315068496,0.2480553154710458,,2.0,4.0,2.0,18.0,0.25,,0.25,1.0,0.3333333333333333,1.0,,2.0,,,0.0136986301369863,,0.01639344262295082,,,,,,,,,,,True,,,,,
1627785,1610612751,Isaiah Whitehead,Isaiah Whitehead,1627785,BKN,13695.0,228,-48,465,481,57,68.0,40,946,12.0,27.0,1.0,1.0,2.0,5.0,2.0,7.0,1.0,6.0,,1.0,,,5.0,18,2.0,3.0,15,40,5.0,19,12.0,57,530,1.0,1,2.0,2.0,7.0,2.0,5.0,1.0,3.0,2.0,9.0,14.0,16,9.0,,,18,5.0,7.0,13.0,10.0,23.0,4.0,6.0,12.0,1.0,,56.0,,,,6.0,12.0,,18,,18,,5.0,1.0,4.0,13.0,1.0,9.0,5.0,1.0,4.0,1.0,18.0,,,18.0,3.0,28,,2.0,2.0,17.0,1.0,1.0,1.0,12.0,,5.0,1.0,8.0,8.0,,8.0,4.0,,9.0,57,1.0,1.0,0.4666666666666667,0.4666666666666667,0.6,0.2631578947368421,0.3333333333333333,0.2631578947368421,0.375,1.0,0.4,0.3813559322033898,0.8333333333333334,0.4375,0.43846153846153846,0.875,0.5,0.3220338983050847,0.175,0.2222222222222222,0.14285714285714285,16.2426614481409,0.7222222222222222,,,0.07407407407407407,,0.06666666666666667,,0.07142857142857142,,,,,,,0.05263157894736842,0.11320754716981132,0.057692307692307696,0.04,0.2,,0.5,0.4576271186440678,0.4444444444444444,0.5714285714285714,0.5,0.11864406779661017,0.2857142857142857,0.3333333333333333,0.5,0.1016949152542373,0.16666666666666666,0.16666666666666666,,0.01694915254237288,,,,0.3050847457627119,0.2777777777777778,0.29411764705882354,0.6,0.3333333333333333,1.0,1.0,0.6666666666666666,0.625,0.4,,,0.375,0.7796610169491526,0.2777777777777778,0.5214949152542372,0.6187666666666667,0.6549,0.078125,0.1111111111111111,0.12280701754385964,0.15789473684210525,5.582500000000001,25.07894736842105,0.12258064516129032,,1.0,1.0,1.0,6.0,0.5,,0.5,1.0,0.3333333333333333,1.0,,1.0,,,0.05263157894736842,,0.05555555555555555,,,,,,,,,,,True,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,47303.0,788,-92,1683,1664,321,272.0,139,3347,71.0,108.0,21.0,30.0,13.0,20.0,69.0,155.0,10.0,32.0,10.0,21.0,1.0,4.0,47.0,127,9.0,22.0,150,295,57.0,148,109.0,580,1854,25.0,40,9.0,10.0,72.0,20.0,45.0,5.0,26.0,29.0,84.0,154.0,146,165.0,32.0,,127,47.0,23.0,34.0,24.0,58.0,19.0,5.0,31.0,1.0,2.0,140.0,10.0,36.0,2.0,21.0,67.0,8.0,96,48.0,144,15.0,13.0,9.0,4.0,34.0,6.0,19.0,32.0,5.0,15.0,2.0,66.0,2.0,14.0,31.0,2.0,63,5.0,5.0,6.0,112.0,1.0,,3.0,136.0,21.0,72.0,5.0,42.0,31.0,11.0,42.0,28.0,5.0,84.0,321,3.0,5.0,0.5133333333333333,0.5746268656716418,0.9649122807017544,0.38513513513513514,0.19230769230769232,0.38513513513513514,0.5084745762711864,0.625,0.4444444444444444,0.5316027088036117,0.6326530612244898,0.3873239436619718,0.5791583166332666,0.6792452830188679,0.4883720930232558,0.3340857787810384,0.07796610169491526,0.12962962962962962,0.05161290322580645,30.67318132464712,0.5151515151515151,0.18604651162790697,0.0425531914893617,0.12050359712230216,0.08391608391608392,0.09502262443438914,0.03003003003003003,0.11325611325611326,0.06036745406824147,0.11494252873563218,0.06806282722513089,0.046875,0.026515151515151516,0.043478260869565216,0.145,0.1437125748502994,0.07407407407407407,0.10674157303370786,0.046511627906976744,0.07109004739336493,0.6666666666666666,0.24379232505643342,0.6574074074074074,0.7553191489361702,0.4647887323943662,0.34988713318284426,0.44516129032258067,0.46938775510204084,0.5652173913043478,0.07223476297968397,0.3125,0.3225806451612903,0.5,0.04740406320541761,0.47619047619047616,0.47619047619047616,1.0,0.2866817155756208,0.3700787401574803,0.3700787401574803,0.9574468085106383,0.6122448979591837,0.7,0.14285714285714285,0.1836734693877551,0.28169014084507044,0.65,0.056338028169014086,0.25,0.30985915492957744,0.5778781038374717,0.3700787401574803,0.5022406108597285,0.5340460526315788,0.49196071428571425,0.145748987854251,0.20809248554913296,0.12413793103448276,0.14482758620689656,6.922372881355934,25.312162162162153,0.19073083778966132,,4.0,4.0,4.0,6.0,0.4444444444444444,,0.4444444444444444,1.0,0.18181818181818182,,1.0,1.0,3.0,,,,,3.0,0.03125,,,,,,,,,True,,,,,
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,24782.0,413,-62,865,858,162,150.0,74,1723,39.0,69.0,3.0,5.0,6.0,17.0,8.0,18.0,5.0,12.0,10.0,24.0,3.0,8.0,18.0,59,1.0,17.0,52,99,28.0,83,53.0,241,968,3.0,5,4.0,6.0,15.0,9.0,21.0,8.0,25.0,17.0,59.0,52.0,52,69.0,6.0,,59,18.0,15.0,11.0,12.0,23.0,9.0,3.0,7.0,3.0,1.0,58.0,2.0,3.0,1.0,11.0,36.0,,47,6.0,53,1.0,10.0,10.0,,18.0,7.0,9.0,15.0,3.0,9.0,3.0,33.0,1.0,2.0,12.0,1.0,25,,2.0,,45.0,1.0,2.0,2.0,60.0,8.0,27.0,5.0,1.0,1.0,,1.0,,,59.0,162,2.0,5.0,0.5,0.5306122448979592,0.8214285714285714,0.3373493975903614,0.32,0.3373493975903614,0.5252525252525253,0.6,0.42857142857142855,0.5164835164835165,0.5,0.45652173913043476,0.5797101449275363,0.625,0.5363636363636364,0.45604395604395603,0.15151515151515152,0.15942028985507245,0.2222222222222222,25.31645569620253,0.5454545454545454,,0.047619047619047616,0.1276595744680851,0.01327433628318584,0.09016393442622951,0.011904761904761904,0.11633663366336634,0.012690355329949238,0.027777777777777776,,,0.016666666666666666,,0.05504587155963303,0.07865168539325842,0.27380952380952384,0.0851063829787234,0.10714285714285714,0.011627906976744186,,0.3791208791208791,0.5652173913043478,0.6724137931034483,0.5384615384615384,0.0989010989010989,0.4444444444444444,0.5714285714285714,0.375,0.06593406593406594,0.4166666666666667,0.4166666666666667,0.4,0.13186813186813187,0.4166666666666667,0.4166666666666667,1.0,0.3241758241758242,0.3050847457627119,0.3103448275862069,0.7222222222222222,0.5555555555555556,0.6,,0.1111111111111111,0.3695652173913043,0.35294117647058826,0.17391304347826086,0.375,0.3695652173913043,0.8351648351648352,0.3050847457627119,0.5381291208791207,0.5308142857142858,0.5270793478260869,0.13861386138613863,0.2288135593220339,0.06224066390041494,0.24481327800829875,5.078787878787879,25.06385542168675,0.18728323699421964,3.0,,5.0,1.0,15.0,0.25,0.3333333333333333,,,0.29411764705882354,1.0,1.0,,1.0,1.0,0.012048192771084338,,0.01694915254237288,,,1.0,1.0,0.3333333333333333,1.0,0.011904761904761904,,,,True,,,,,
203112,1610612751,Quincy Acy,Quincy Acy,203112,BKN,8046.0,134,-15,277,278,85,63.0,27,555,8.0,12.0,1.0,4.0,,,,4.0,1.0,3.0,5.0,7.0,,,9.0,16,1.0,6.0,9,19,14.0,23,13.0,73,318,1.0,4,1.0,3.0,5.0,1.0,1.0,3.0,6.0,5.0,16.0,12.0,6,42.0,2.0,,16,9.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,3.0,5.0,,7.0,17.0,1.0,25,8.0,33,2.0,3.0,1.0,2.0,2.0,,,4.0,,2.0,,6.0,,1.0,7.0,3.0,16,1.0,,3.0,18.0,2.0,1.0,1.0,16.0,1.0,7.0,1.0,6.0,4.0,2.0,6.0,3.0,,16.0,85,,1.0,0.6666666666666666,0.75,1.0,0.6086956521739131,0.5,0.6086956521739131,0.47368421052631576,0.25,1.0,0.7142857142857143,0.2,0.7857142857142857,0.7448979591836735,0.35714285714285715,0.8,0.5476190476190477,0.10526315789473684,0.08333333333333333,0.25,17.973856209150327,0.3333333333333333,0.14285714285714285,,0.21794871794871795,0.07352941176470588,0.1590909090909091,0.061224489795918366,0.19672131147540983,0.06837606837606838,0.029411764705882353,0.13636363636363635,0.08333333333333333,0.06521739130434782,,0.2,0.25,0.20833333333333334,0.16666666666666666,0.125,0.11764705882352941,0.5,0.2857142857142857,0.6666666666666666,0.7272727272727273,0.625,0.09523809523809523,,,,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.7142857142857143,0.7142857142857143,1.0,0.38095238095238093,0.5625,0.5625,1.0,0.8,0.25,,0.2,,,,,0.8571428571428571,0.8333333333333334,0.5625,0.5232226190476189,0.5234,0.4429285714285714,0.16666666666666666,0.28,0.0684931506849315,0.2191780821917808,5.594736842105262,24.813043478260873,0.30685920577617326,,,3.0,,,,,,,0.5,,,2.0,,,,,,,,,1.0,,,0.043478260869565216,1.0,,,True,,,,,
