EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,SelfOReb,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,Blocked3s,BlockedCorner3,FTOffRebounds,OffFTReboundPct,BlockedArc3,on,HeaveMakes
1626168,1610612762,Trey Lyles,Trey Lyles,1626168,UTA,16369.0,273,30.0,512,515,130.0,129.0,48.0,1027,8.0,18.0,3.0,5.0,1.0,2.0,9.0,22.0,3.0,14.0,7.0,19.0,1.0,1.0,3.0,4.0,10.0,29.0,2.0,4.0,20.0,54.0,17.0,48.0,11.0,102.0,535,4.0,9.0,1.0,1.0,2.0,13.0,4.0,12.0,5.0,8.0,5.0,28.0,22.0,18.0,51.0,4.0,29.0,10.0,5.0,6.0,12.0,18.0,9.0,3.0,5.0,1.0,48.0,3.0,3.0,17.0,28.0,5.0,50.0,6.0,56.0,6.0,5.0,1.0,7.0,4.0,6.0,7.0,1.0,1.0,1.0,14.0,3.0,13.0,2.0,26.0,1.0,2.0,14.0,2.0,18.0,2.0,5.0,2.0,2.0,8.0,8.0,8.0,3.0,1.0,28.0,129.0,3.0,2.0,0.55,0.6111111111111112,1.0,0.3541666666666667,1.0,0.625,0.3541666666666667,0.37037037037037035,0.4444444444444444,0.3333333333333333,0.44607843137254904,0.55,0.575,0.46788990825688076,0.5416666666666666,0.5833333333333334,0.47058823529411764,0.09259259259259259,0.2222222222222222,0.045454545454545456,21.808510638297875,0.5,0.3125,0.15469613259668508,0.021739130434782608,0.17708333333333334,0.031914893617021274,0.1624548736462094,0.02586206896551724,0.02631578947368421,0.044444444444444446,0.03225806451612903,0.03125,0.16,0.18,0.125,0.16666666666666666,0.2222222222222222,0.375,0.17647058823529413,0.4444444444444444,0.5714285714285714,0.5,0.21568627450980393,0.4090909090909091,0.42857142857142855,0.4444444444444444,0.13725490196078433,0.21428571428571427,0.21428571428571427,1.0,0.18627450980392157,0.3684210526315789,0.3684210526315789,1.0,0.28431372549019607,0.3448275862068966,0.3448275862068966,1.0,0.5,0.6,0.3333333333333333,0.1,1.0,1.0,0.1,0.5,0.2,0.75,0.2,0.5,0.6470588235294118,0.3448275862068966,0.49448284313725493,0.484825,0.4641675,0.06542056074766354,0.08771929824561403,0.04,0.12745098039215685,0.27450980392156865,8.533333333333335,24.149999999999995,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201588,1610612762,George Hill,George Hill,201588,UTA,92637.0,1544,258.0,2899,2914,752.0,622.0,304.0,5813,94.0,151.0,6.0,7.0,25.0,41.0,52.0,104.0,49.0,118.0,26.0,61.0,,6.0,6.0,19.0,68.0,172.0,15.0,51.0,195.0,373.0,94.0,233.0,157.0,829.0,3020,13.0,22.0,3.0,24.0,11.0,46.0,45.0,92.0,21.0,70.0,59.0,212.0,100.0,290.0,189.0,8.0,170.0,68.0,15.0,121.0,83.0,204.0,47.0,36.0,77.0,26.0,491.0,8.0,15.0,43.0,98.0,3.0,144.0,23.0,167.0,50.0,34.0,16.0,60.0,14.0,43.0,25.0,1.0,17.0,2.0,85.0,20.0,58.0,2.0,114.0,2.0,5.0,187.0,2.0,196.0,19.0,65.0,12.0,21.0,11.0,6.0,11.0,4.0,,208.0,746.0,6.0,18.0,0.2564102564102564,0.2617801047120419,0.6702127659574468,0.4034334763948498,0.125,0.3,0.4069264069264069,0.5227882037533512,0.5909090909090909,0.4891304347826087,0.5544554455445545,0.3804347826086957,0.4722222222222222,0.6007299270072993,0.42452830188679247,0.541025641025641,0.3844884488448845,0.040214477211796246,0.09271523178807947,0.009615384615384616,23.531211750306,0.7058823529411765,0.043478260869565216,0.10040983606557377,0.01775147928994083,0.09641255605381166,0.01616161616161616,0.09915611814345991,0.017164179104477612,0.007722007722007722,0.011111111111111112,0.02023121387283237,0.006711409395973154,0.10434782608695652,0.1033434650455927,0.09271523178807947,0.10451977401129943,0.06521739130434782,0.36363636363636365,0.24917491749174916,0.6225165562913907,0.6861313868613139,0.3404255319148936,0.1716171617161716,0.5,0.5048543689320388,0.11538461538461539,0.19471947194719472,0.4152542372881356,0.4152542372881356,0.24489795918367346,0.10066006600660066,0.4262295081967213,0.4406779661016949,0.9230769230769231,0.2838283828382838,0.3953488372093023,0.39766081871345027,0.5735294117647058,0.15217391304347827,0.8571428571428571,,0.13043478260869565,,,0.25308641975308643,0.6097560975609756,0.11728395061728394,0.3157894736842105,0.3148148148148148,0.29411764705882354,0.6336633663366337,0.4,0.49161824212271993,0.5104557142857145,0.47212358490566037,0.11596385542168675,0.15513126491646778,0.04897959183673469,0.05548854041013269,0.255729794933655,9.058713136729224,25.09442060085837,0.25939979303208005,3.0,18.0,93.0,2.0,3.0,18.0,4.0,3.0,5.0,4.0,2.0,16.0,8.0,1.0,4.0,1.0,0.012875536480686695,0.03278688524590164,0.005813953488372093,0.03164556962025317,0.013745704467353952,0.391304347826087,0.16666666666666666,1.0,,,,,,,,,,,,True,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,35388.0,590,129.0,1091,1108,193.0,180.0,109.0,2199,52.0,87.0,12.0,19.0,6.0,8.0,23.0,47.0,22.0,61.0,1.0,3.0,,,1.0,1.0,1.0,3.0,1.0,1.0,97.0,195.0,2.0,6.0,24.0,224.0,1111,13.0,23.0,,,1.0,27.0,8.0,22.0,2.0,2.0,5.0,27.0,160.0,34.0,6.0,22.0,3.0,1.0,17.0,22.0,11.0,33.0,8.0,3.0,15.0,4.0,77.0,9.0,29.0,21.0,80.0,9.0,110.0,38.0,148.0,18.0,14.0,4.0,15.0,2.0,11.0,14.0,3.0,4.0,3.0,29.0,4.0,24.0,1.0,43.0,1.0,2.0,37.0,2.0,36.0,6.0,20.0,,1.0,19.0,14.0,19.0,15.0,,27.0,190.0,2.0,1.0,0.8247422680412371,0.9302325581395349,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.49743589743589745,0.5652173913043478,0.36363636363636365,0.4975124378109453,0.5652173913043478,0.4583333333333333,0.5185185185185185,0.5869565217391305,0.5,0.029850746268656716,0.08717948717948718,0.16091954022988506,0.0425531914893617,19.9836867862969,0.5172413793103449,0.3333333333333333,0.20833333333333334,0.08504398826979472,0.12883435582822086,0.05732484076433121,0.1846435100548446,0.07630522088353414,0.07766990291262135,0.05,0.059322033898305086,0.05128205128205128,0.2796610169491525,0.19083969465648856,0.16296296296296298,0.11538461538461539,0.18181818181818182,0.7894736842105263,0.43283582089552236,0.5977011494252874,0.7123287671232876,0.75,0.23383084577114427,0.48936170212765956,0.5111111111111111,0.8260869565217391,0.3034825870646766,0.36065573770491804,0.36666666666666664,1.0,0.014925373134328358,0.3333333333333333,0.3333333333333333,1.0,0.014925373134328358,0.3333333333333333,0.3333333333333333,1.0,0.8260869565217391,0.631578947368421,0.08333333333333333,,,,0.3333333333333333,0.75,0.041666666666666664,1.0,0.041666666666666664,1.0,0.4626865671641791,0.3333333333333333,0.5257539800995024,0.5973761904761904,0.5158874999999999,0.09302325581395349,0.09569377990430622,,0.12053571428571429,0.12053571428571429,8.02307692307692,23.983333333333334,0.1769019248395967,,,,,,3.0,5.0,2.0,3.0,,6.0,,,,5.0,,,,,0.1271186440677966,0.060240963855421686,,,,1.0,1.0,1.0,0.01639344262295082,,,,,,,,True,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,59795.0,997,204.0,1882,1869,501.0,381.0,200.0,3751,67.0,106.0,6.0,13.0,19.0,28.0,29.0,80.0,38.0,89.0,11.0,26.0,1.0,3.0,4.0,10.0,50.0,120.0,10.0,22.0,134.0,275.0,61.0,146.0,155.0,606.0,1960,13.0,23.0,3.0,11.0,12.0,47.0,33.0,67.0,14.0,32.0,64.0,172.0,108.0,160.0,150.0,6.0,120.0,50.0,16.0,62.0,36.0,98.0,18.0,18.0,41.0,9.0,232.0,5.0,15.0,45.0,81.0,6.0,132.0,20.0,152.0,30.0,29.0,1.0,30.0,7.0,17.0,20.0,2.0,13.0,2.0,50.0,12.0,22.0,1.0,42.0,1.0,1.0,114.0,4.0,185.0,11.0,65.0,6.0,19.0,6.0,3.0,6.0,4.0,,169.0,496.0,2.0,15.0,0.40298507462686567,0.4122137404580153,0.819672131147541,0.4178082191780822,0.2727272727272727,0.4375,0.4178082191780822,0.48727272727272725,0.5652173913043478,0.4925373134328358,0.5356294536817102,0.5147058823529411,0.5454545454545454,0.5971943887775552,0.5769230769230769,0.6222222222222222,0.34679334916864607,0.05818181818181818,0.11320754716981132,0.0375,25.716972261401036,0.6,0.13333333333333333,0.1277602523659306,0.02857142857142857,0.15734265734265734,0.01483679525222552,0.13695652173913042,0.02320185614849188,0.04819277108433735,0.005847953216374269,0.01282051282051282,0.019417475728155338,0.09956709956709957,0.08530805687203792,0.20833333333333334,0.14096916299559473,0.22033898305084745,0.6666666666666666,0.2517814726840855,0.6320754716981132,0.7127659574468085,0.5373134328358209,0.19002375296912113,0.3625,0.37662337662337664,0.13793103448275862,0.21140142517814728,0.42696629213483145,0.4318181818181818,0.3684210526315789,0.06175771971496437,0.4230769230769231,0.4230769230769231,0.9090909090909091,0.2850356294536817,0.4166666666666667,0.4166666666666667,0.8,0.38235294117647056,0.46153846153846156,0.3333333333333333,0.08823529411764706,0.3333333333333333,1.0,0.2828282828282828,0.6785714285714286,0.10101010101010101,0.4,0.2222222222222222,0.45454545454545453,0.5985748218527316,0.4166666666666667,0.514127738095238,0.5079692307692307,0.4949989795918368,0.14791666666666667,0.19756838905775076,0.039735099337748346,0.07755775577557755,0.2838283828382838,9.12581818181818,24.8013698630137,0.26620616365568545,2.0,8.0,33.0,,,12.0,8.0,2.0,6.0,,4.0,2.0,14.0,,3.0,,,,,0.031914893617021274,0.03864734299516908,0.23529411764705882,0.25,1.0,,1.0,,0.011235955056179775,1.0,,,,,,,True,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,15359.0,256,,483,500,166.0,148.0,54.0,983,14.0,28.0,1.0,5.0,5.0,8.0,7.0,20.0,3.0,7.0,2.0,12.0,1.0,1.0,,4.0,4.0,16.0,1.0,4.0,24.0,55.0,6.0,28.0,19.0,85.0,537,1.0,5.0,3.0,5.0,2.0,13.0,9.0,17.0,1.0,8.0,6.0,27.0,14.0,34.0,18.0,2.0,15.0,4.0,11.0,10.0,1.0,11.0,,1.0,7.0,,23.0,4.0,7.0,14.0,19.0,1.0,34.0,11.0,45.0,7.0,4.0,3.0,9.0,4.0,2.0,8.0,1.0,7.0,,17.0,4.0,8.0,1.0,16.0,1.0,,21.0,1.0,24.0,4.0,12.0,,2.0,2.0,1.0,2.0,1.0,1.0,27.0,166.0,3.0,2.0,0.2916666666666667,0.30434782608695654,1.0,0.21428571428571427,0.6,0.125,0.2222222222222222,0.43636363636363634,0.2,0.5294117647058824,0.39759036144578314,0.55,0.42,0.45698924731182794,0.5909090909090909,0.48214285714285715,0.3373493975903614,0.2,0.21428571428571427,0.25,19.963702359346644,0.5294117647058824,0.05263157894736842,0.13768115942028986,0.046052631578947366,0.17073170731707318,0.05,0.15,0.04741379310344827,0.0851063829787234,,0.05660377358490566,0.037037037037037035,0.061224489795918366,0.14,0.23076923076923078,0.16923076923076924,0.17647058823529413,0.5,0.3373493975903614,0.5,0.6363636363636364,0.42857142857142855,0.24096385542168675,0.35,0.4666666666666667,0.14285714285714285,0.08433734939759036,0.42857142857142855,0.42857142857142855,,0.14457831325301204,0.16666666666666666,0.16666666666666666,1.0,0.1927710843373494,0.25,0.25,1.0,0.5,0.2,,0.1,1.0,1.0,0.32,0.625,0.16,,0.16,0.25,0.6746987951807228,0.26666666666666666,0.48391890243902425,0.55410625,0.4728270833333334,0.13186813186813187,0.19047619047619047,,0.15294117647058825,0.3176470588235294,6.181818181818184,24.767857142857146,0.34368530020703936,2.0,4.0,,1.0,,3.0,3.0,2.0,,,1.0,1.0,,,1.0,,,,,0.04838709677419355,0.07692307692307693,0.4,0.5,1.0,1.0,,,,,,,,,,,True,
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,41039.0,684,113.0,1284,1289,253.0,229.0,123.0,2573,18.0,33.0,2.0,2.0,3.0,5.0,23.0,58.0,18.0,47.0,19.0,35.0,2.0,2.0,4.0,5.0,32.0,95.0,7.0,13.0,59.0,138.0,51.0,130.0,29.0,300.0,1333,5.0,9.0,2.0,6.0,,16.0,8.0,19.0,11.0,18.0,7.0,56.0,52.0,66.0,129.0,2.0,94.0,32.0,5.0,26.0,13.0,39.0,9.0,4.0,20.0,4.0,91.0,2.0,3.0,28.0,58.0,2.0,88.0,5.0,93.0,19.0,13.0,6.0,13.0,3.0,9.0,16.0,,4.0,7.0,29.0,6.0,20.0,1.0,60.0,3.0,1.0,31.0,1.0,36.0,4.0,16.0,2.0,1.0,4.0,3.0,4.0,3.0,,56.0,247.0,4.0,1.0,0.4406779661016949,0.4482758620689655,0.8431372549019608,0.3923076923076923,0.3333333333333333,0.6111111111111112,0.3953488372093023,0.427536231884058,0.5555555555555556,0.42105263157894735,0.5055970149253731,0.5333333333333333,0.6621621621621622,0.5300353356890459,0.5333333333333333,0.7,0.48507462686567165,0.036231884057971016,0.06060606060606061,0.034482758620689655,21.818181818181817,0.4482758620689655,0.08695652173913043,0.12314225053078556,0.00804289544235925,0.15300546448087432,0.00975609756097561,0.13149847094801223,0.00865051903114187,0.008928571428571428,0.007575757575757576,0.006578947368421052,0.018867924528301886,0.10062893081761007,0.13924050632911392,0.12987012987012986,0.14093959731543623,0.20588235294117646,0.75,0.12313432835820895,0.5454545454545454,0.5806451612903226,0.5,0.21641791044776118,0.39655172413793105,0.4107142857142857,0.30434782608695654,0.17537313432835822,0.3829787234042553,0.391304347826087,0.5555555555555556,0.13059701492537312,0.5428571428571428,0.5428571428571428,0.9473684210526315,0.35447761194029853,0.3368421052631579,0.3368421052631579,0.78125,0.13333333333333333,1.0,0.5,0.13333333333333333,1.0,1.0,0.13513513513513514,0.6,0.13513513513513514,0.8,0.35135135135135137,0.5384615384615384,0.6082089552238806,0.3404255319148936,0.4901898876404494,0.46500454545454545,0.45917702702702695,0.06382978723404255,0.10666666666666667,0.015151515151515152,0.05333333333333334,0.18666666666666668,10.365217391304345,25.23769230769231,0.1970404984423676,,4.0,24.0,1.0,,2.0,3.0,1.0,2.0,,,1.0,,,1.0,,,,,0.007751937984496124,0.02027027027027027,0.26666666666666666,,,,,,0.02127659574468085,,,,,,,,True,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,7205.0,120,28.0,223,228,58.0,47.0,32.0,451,11.0,19.0,,3.0,3.0,4.0,1.0,3.0,,2.0,3.0,11.0,,1.0,2.0,2.0,1.0,2.0,,1.0,12.0,24.0,4.0,13.0,5.0,41.0,214,,3.0,,1.0,,,3.0,4.0,2.0,3.0,,12.0,10.0,14.0,12.0,,2.0,1.0,3.0,5.0,5.0,10.0,3.0,2.0,5.0,,25.0,1.0,4.0,5.0,10.0,,15.0,5.0,20.0,2.0,2.0,,2.0,1.0,1.0,3.0,1.0,1.0,,5.0,1.0,6.0,,13.0,,,5.0,,5.0,1.0,3.0,,,,,,,,12.0,58.0,1.0,,0.4166666666666667,0.4166666666666667,1.0,0.3076923076923077,,0.6666666666666666,0.3076923076923077,0.5,,0.75,0.4864864864864865,,0.8571428571428571,0.5256410256410257,,0.8571428571428571,0.35135135135135137,0.125,0.10526315789473684,,16.923076923076923,0.4,,0.12345679012345678,0.05128205128205128,0.14705882352941177,0.023809523809523808,0.13043478260869565,0.041666666666666664,0.047619047619047616,0.043478260869565216,0.03333333333333333,,0.11764705882352941,0.125,0.13043478260869565,0.11538461538461539,0.25,,0.5135135135135135,0.5789473684210527,0.6470588235294118,0.45454545454545453,0.08108108108108109,0.3333333333333333,0.3333333333333333,,0.05405405405405406,,,,0.2972972972972973,0.2727272727272727,0.2727272727272727,1.0,0.05405405405405406,0.5,0.5,1.0,0.75,,,0.25,,,0.5714285714285714,0.75,0.2857142857142857,1.0,0.14285714285714285,,0.8648648648648649,0.5,0.5483432432432434,0.55625,0.5445785714285715,0.07692307692307693,0.11538461538461539,,,0.2926829268292683,4.345833333333334,23.838461538461537,0.2600896860986547,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.058823529411764705,0.0625,,,,,,,0.5,,,,,,,,True,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,42953.0,716,153.0,1355,1370,392.0,330.0,148.0,2725,16.0,33.0,3.0,4.0,7.0,13.0,3.0,13.0,3.0,13.0,19.0,46.0,1.0,4.0,5.0,14.0,21.0,53.0,8.0,21.0,22.0,59.0,40.0,99.0,8.0,172.0,1407,4.0,8.0,2.0,7.0,,14.0,7.0,19.0,13.0,35.0,6.0,59.0,20.0,24.0,105.0,,52.0,21.0,5.0,48.0,24.0,72.0,12.0,12.0,39.0,5.0,168.0,1.0,7.0,36.0,54.0,,90.0,8.0,98.0,32.0,21.0,11.0,23.0,5.0,20.0,14.0,1.0,3.0,2.0,37.0,8.0,21.0,2.0,59.0,2.0,1.0,17.0,,10.0,,1.0,,4.0,2.0,1.0,3.0,1.0,,59.0,392.0,10.0,4.0,0.45454545454545453,0.45454545454545453,0.875,0.40404040404040403,0.2857142857142857,0.37142857142857144,0.40816326530612246,0.3728813559322034,0.5,0.3684210526315789,0.5189873417721519,0.4666666666666667,0.49074074074074076,0.5276073619631901,0.4666666666666667,0.5086206896551724,0.6265822784810127,0.0847457627118644,0.15151515151515152,,12.961762799740765,0.6216216216216216,,0.12442396313364056,0.01856763925729443,0.16901408450704225,0.0041841004184100415,0.1391035548686244,0.012987012987012988,0.017543859649122806,0.008695652173913044,0.00625,,0.09433962264150944,0.12162162162162163,0.16535433070866143,0.18787878787878787,0.10416666666666667,0.3333333333333333,0.2088607594936709,0.48484848484848486,0.5714285714285714,0.3125,0.08227848101265822,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.08227848101265822,0.23076923076923078,0.23076923076923078,1.0,0.2911392405063291,0.41304347826086957,0.41304347826086957,0.9473684210526315,0.33544303797468356,0.39622641509433965,0.40384615384615385,0.8095238095238095,0.26666666666666666,0.75,,0.26666666666666666,0.25,1.0,0.24074074074074073,0.5384615384615384,0.25925925925925924,0.35714285714285715,0.3888888888888889,0.38095238095238093,0.8354430379746836,0.40384615384615385,0.5197789808917197,0.5015375,0.5185462264150943,0.006289308176100629,0.016666666666666666,,0.08139534883720931,0.3430232558139535,7.403389830508476,24.803030303030305,0.2892988929889299,1.0,3.0,15.0,1.0,1.0,4.0,2.0,2.0,1.0,,,3.0,,,1.0,,0.010101010101010102,,0.018867924528301886,0.02702702702702703,0.022727272727272728,0.2,0.3333333333333333,1.0,3.0,,,,,1.0,1.0,1.0,,,,True,
2207,1610612762,Joe Johnson,Joe Johnson,2207,UTA,42714.0,712,74.0,1328,1340,457.0,337.0,130.0,2668,19.0,30.0,3.0,7.0,6.0,11.0,28.0,64.0,18.0,56.0,16.0,37.0,,,2.0,9.0,23.0,56.0,5.0,20.0,65.0,150.0,39.0,93.0,25.0,272.0,1399,8.0,16.0,2.0,4.0,4.0,26.0,18.0,42.0,7.0,29.0,10.0,67.0,22.0,108.0,99.0,6.0,56.0,23.0,4.0,35.0,31.0,66.0,16.0,15.0,24.0,6.0,163.0,2.0,12.0,21.0,55.0,3.0,79.0,16.0,95.0,15.0,11.0,4.0,13.0,5.0,9.0,10.0,1.0,4.0,2.0,23.0,9.0,16.0,,36.0,,2.0,24.0,,30.0,5.0,11.0,,5.0,4.0,1.0,4.0,3.0,,65.0,453.0,3.0,4.0,0.16923076923076924,0.1774193548387097,0.8461538461538461,0.41935483870967744,0.5,0.2413793103448276,0.41935483870967744,0.43333333333333335,0.5,0.42857142857142855,0.5082304526748971,0.55,0.4014084507042254,0.531496062992126,0.5909090909090909,0.4342105263157895,0.38271604938271603,0.02666666666666667,0.06666666666666667,0.03125,18.792401628222525,0.5652173913043478,0.0967741935483871,0.13221153846153846,0.03125,0.09130434782608696,0.009009009009009009,0.11764705882352941,0.0231023102310231,0.045454545454545456,0.017241379310344827,0.012903225806451613,,0.12142857142857143,0.1232876712328767,0.15384615384615385,0.0989010989010989,0.0625,0.75,0.12345679012345678,0.6333333333333333,0.6785714285714286,0.15789473684210525,0.26337448559670784,0.4375,0.45161290322580644,0.21428571428571427,0.23045267489711935,0.32142857142857145,0.32142857142857145,0.1111111111111111,0.1522633744855967,0.43243243243243246,0.43243243243243246,0.9375,0.23045267489711935,0.4107142857142857,0.4107142857142857,0.782608695652174,0.35,0.42857142857142855,,,,,0.15492957746478872,0.5454545454545454,0.1267605633802817,0.2222222222222222,0.28169014084507044,0.25,0.5061728395061729,0.4107142857142857,0.4522407407407407,0.43605555555555553,0.43736408450704223,0.04417670682730924,0.07051282051282051,,0.09558823529411764,0.24632352941176472,10.507333333333333,24.694623655913983,0.3441265060240964,2.0,4.0,18.0,,,5.0,9.0,1.0,1.0,,,,3.0,,3.0,,,,,0.029411764705882353,0.06716417910447761,0.2,0.5,0.5,1.0,,,,,,,,2.0,0.046511627906976744,,True,
202714,1610612762,Shelvin Mack,Shelvin Mack,202714,UTA,2372.0,40,11.0,76,78,23.0,30.0,7.0,154,3.0,6.0,,,,1.0,2.0,2.0,2.0,3.0,,,,,,,,4.0,,1.0,7.0,11.0,,4.0,1.0,15.0,80,,,,2.0,,,1.0,2.0,,1.0,1.0,3.0,2.0,12.0,,,4.0,,1.0,5.0,1.0,6.0,1.0,,4.0,,13.0,,,2.0,2.0,,4.0,,4.0,1.0,1.0,,,,,,,,,,,,,4.0,,2.0,3.0,,2.0,,,,1.0,1.0,,1.0,1.0,,3.0,23.0,,1.0,0.14285714285714285,0.14285714285714285,,,,,,0.6363636363636364,,0.5,0.4666666666666667,,0.3333333333333333,0.46875,,0.375,0.26666666666666666,0.09090909090909091,0.16666666666666666,,19.27710843373494,,,0.07692307692307693,,0.2,,0.1111111111111111,,,,,,,0.125,0.1,0.2857142857142857,,1.0,0.4,0.5,0.6,0.3333333333333333,0.13333333333333333,1.0,1.0,,0.2,0.6666666666666666,0.6666666666666666,,,,,,0.26666666666666666,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.6666666666666666,,0.46506,0.4809,0.41083333333333333,,,,,0.2,8.090909090909092,25.474999999999998,0.3026315789473684,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,True,
