EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,DefensiveGoaltends,FTOffRebounds,3pt And 1 Free Throw Trips,3SecondViolations,OffFTReboundPct,OffensiveGoaltends,on
101106,1610612739,Andrew Bogut,Andrew Bogut,101106,CLE,36.0,1.0,-2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,37657.0,628.0,122.0,1262.0,1239.0,222.0,2501.0,1397.0,61.0,333.0,131.0,16.0,23.0,4.0,8.0,3.0,4.0,7.0,25.0,11.0,21.0,14.0,38.0,1.0,4.0,9.0,46.0,113.0,5.0,9.0,9.0,23.0,34.0,69.0,60.0,151.0,29.0,277.0,5.0,12.0,5.0,10.0,4.0,29.0,7.0,14.0,13.0,32.0,17.0,70.0,64.0,4.0,180.0,4.0,1.0,112.0,46.0,2.0,9.0,11.0,20.0,5.0,6.0,8.0,1.0,51.0,11.0,9.0,32.0,74.0,10.0,116.0,20.0,136.0,3.0,12.0,8.0,4.0,9.0,2.0,7.0,12.0,2.0,21.0,3.0,5.0,43.0,3.0,1.0,9.0,29.0,2.0,1.0,3.0,33.0,3.0,14.0,4.0,18.0,13.0,5.0,18.0,11.0,2.0,70.0,331.0,2.0,4.0,0.9411764705882353,1.0,1.0,0.3973509933774834,0.5,0.40625,0.4,0.4927536231884058,0.4166666666666667,0.5,0.5636363636363636,0.5681818181818182,0.5760869565217391,0.5893617021276596,0.6041666666666666,0.6363636363636364,0.6863636363636364,0.028985507246376812,0.043478260869565216,0.04,18.168914123491838,0.42857142857142855,0.3125,0.18592964824120603,0.03383458646616541,0.14814814814814814,0.035256410256410256,0.17263843648208468,0.03460207612456748,0.045871559633027525,0.02247191011235955,0.029411764705882353,0.035398230088495575,0.03488372093023256,0.18548387096774194,0.1951219512195122,0.17880794701986755,0.15822784810126583,0.1206896551724138,0.02459016393442623,0.6111111111111112,0.10454545454545454,0.6956521739130435,0.7272727272727273,0.875,0.11363636363636363,0.28,0.2916666666666667,1.0,0.09545454545454546,0.5238095238095238,0.5238095238095238,1.0,0.17272727272727273,0.3684210526315789,0.3684210526315789,1.0,0.5136363636363637,0.40707964601769914,0.40707964601769914,1.0,0.36363636363636365,0.5,0.5,0.045454545454545456,0.4090909090909091,0.5555555555555556,1.0,0.08695652173913043,0.75,0.1956521739130435,0.4444444444444444,0.5,0.391304347826087,0.7909090909090909,0.4107142857142857,0.5365936073059361,0.5483230769230769,0.5102097826086957,0.06060606060606061,0.175,0.10469314079422383,0.2527075812274368,8.602898550724637,25.047019867549672,0.26386687797147385,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,151489.0,2525.0,334.0,5065.0,5048.0,906.0,10113.0,5654.0,157.0,1333.0,594.0,231.0,399.0,14.0,30.0,62.0,103.0,114.0,274.0,149.0,306.0,36.0,93.0,17.0,8.0,18.0,141.0,348.0,10.0,24.0,45.0,113.0,494.0,979.0,177.0,441.0,297.0,1816.0,30.0,73.0,17.0,41.0,21.0,132.0,120.0,246.0,53.0,131.0,119.0,518.0,220.0,768.0,282.0,10.0,4.0,344.0,141.0,72.0,241.0,177.0,418.0,121.0,56.0,162.0,29.0,1013.0,21.0,31.0,80.0,93.0,5.0,178.0,52.0,230.0,19.0,83.0,50.0,33.0,110.0,24.0,71.0,70.0,39.0,180.0,13.0,52.0,65.0,3.0,4.0,7.0,244.0,4.0,,7.0,328.0,39.0,113.0,26.0,24.0,19.0,3.0,24.0,10.0,,506.0,1324.0,13.0,20.0,0.22267206477732793,0.2249488752556237,0.5310734463276836,0.4013605442176871,0.4146341463414634,0.40458015267175573,0.40503432494279173,0.5045965270684372,0.410958904109589,0.4878048780487805,0.5348591549295775,0.4868421052631579,0.5291777188328912,0.5810019518542615,0.532520325203252,0.5920745920745921,0.3105633802816901,0.0735444330949949,0.10776942355889724,0.07664233576642336,29.89726623715828,0.6111111111111112,0.04716981132075472,0.059845559845559844,0.02442868400315209,0.08686210640608034,0.01935483870967742,0.0698989898989899,0.022090059473237042,0.031914893617021274,0.030303030303030304,0.008108108108108109,0.0195822454308094,0.018808777429467086,0.04895104895104895,0.04642166344294004,0.08817204301075268,0.07988165680473373,0.10612244897959183,0.02909647779479326,0.4166666666666667,0.28098591549295776,0.5789473684210527,0.648876404494382,0.2683982683982684,0.19295774647887323,0.41605839416058393,0.4505928853754941,0.15789473684210525,0.21549295774647886,0.4869281045751634,0.5,0.20134228187919462,0.06549295774647887,0.3870967741935484,0.391304347826087,0.7777777777777778,0.24507042253521127,0.4051724137931034,0.407514450867052,0.46808510638297873,0.2631578947368421,0.4666666666666667,0.35714285714285715,0.14912280701754385,0.21052631578947367,0.4166666666666667,0.8,0.27320954907161804,0.6019417475728155,0.04774535809018567,0.4444444444444444,0.29973474801061006,0.39823008849557523,0.5915492957746479,0.40988372093023256,0.5021527266288951,0.4936166666666667,0.48941621621621606,0.08603573792190602,0.10731244064577398,0.07268722466960352,0.2852422907488987,8.711950970377936,25.597732426303853,0.2631786771964462,7.0,249.0,3.0,50.0,18.0,8.0,6.0,5.0,7.0,38.0,17.0,2.0,0.006802721088435374,0.026143790849673203,0.010752688172043012,0.005747126436781609,0.4117647058823529,1.0,0.03711790393013101,,,,,,,,,True
202682,1610612739,Derrick Williams,Derrick Williams,202682,CLE,8073.0,135.0,-33.0,273.0,267.0,63.0,540.0,337.0,9.0,113.0,22.0,8.0,13.0,,,1.0,3.0,,1.0,1.0,1.0,4.0,10.0,2.0,1.0,2.0,5.0,13.0,,,2.0,6.0,9.0,15.0,9.0,23.0,8.0,53.0,,,1.0,2.0,,3.0,2.0,4.0,3.0,8.0,3.0,16.0,12.0,6.0,27.0,,,13.0,5.0,1.0,1.0,4.0,5.0,3.0,1.0,,,14.0,1.0,,5.0,8.0,1.0,14.0,1.0,15.0,,3.0,2.0,1.0,1.0,1.0,,5.0,1.0,6.0,1.0,2.0,4.0,,2.0,,7.0,,,,13.0,,5.0,,,,,1.0,1.0,,16.0,113.0,,,0.6666666666666666,0.6666666666666666,1.0,0.391304347826087,0.5,0.375,0.391304347826087,0.6,,0.5,0.5921052631578947,0.75,0.5416666666666666,0.6022727272727273,0.75,0.5714285714285714,0.6052631578947368,0.06666666666666667,0.07692307692307693,,16.72240802675585,0.16666666666666666,0.14285714285714285,0.0963855421686747,,0.1111111111111111,0.01639344262295082,0.1015625,0.008403361344537815,,,,,0.05555555555555555,0.0625,0.07142857142857142,0.17391304347826086,0.1388888888888889,,,1.0,0.34210526315789475,0.6153846153846154,0.6666666666666666,0.75,0.02631578947368421,,,,0.02631578947368421,1.0,1.0,,0.2631578947368421,0.4,0.4,1.0,0.34210526315789475,0.38461538461538464,0.38461538461538464,1.0,,,,1.0,,,,0.25,0.3333333333333333,0.16666666666666666,0.5,0.5,0.3333333333333333,0.9473684210526315,0.38461538461538464,0.5919276315789473,0.5907,0.5358083333333333,0.13636363636363635,0.25,0.05660377358490566,0.3018867924528302,2.7466666666666666,24.73913043478261,0.4139194139194139,1.0,,,1.0,1.0,,,,,,1.0,,,,,,0.5,1.0,0.041666666666666664,1.0,1.0,,,,,,,True
2594,1610612739,Kyle Korver,Kyle Korver,2594,CLE,24133.0,402.0,17.0,829.0,810.0,234.0,1639.0,951.0,30.0,360.0,79.0,,1.0,,,,,3.0,5.0,10.0,19.0,20.0,39.0,4.0,6.0,15.0,23.0,42.0,,1.0,11.0,18.0,13.0,25.0,43.0,81.0,3.0,158.0,1.0,2.0,1.0,5.0,,5.0,7.0,12.0,17.0,33.0,,65.0,26.0,,126.0,,,42.0,23.0,,10.0,7.0,17.0,5.0,2.0,9.0,1.0,41.0,2.0,1.0,17.0,26.0,3.0,46.0,3.0,49.0,2.0,5.0,4.0,1.0,14.0,3.0,10.0,4.0,4.0,18.0,2.0,6.0,20.0,1.0,,,9.0,1.0,,3.0,3.0,,,,4.0,3.0,,4.0,2.0,,65.0,354.0,,,1.0,1.0,0.9767441860465116,0.5308641975308642,0.2,0.5151515151515151,0.5308641975308642,0.52,0.5,0.5833333333333334,0.7311320754716981,0.35714285714285715,0.7222222222222222,0.7383177570093458,0.35714285714285715,0.7222222222222222,0.7641509433962265,,,,13.616557734204793,0.7777777777777778,0.15,0.11063829787234042,0.005154639175257732,0.1111111111111111,0.012345679012345678,0.11082474226804123,0.008426966292134831,0.013157894736842105,,,0.00909090909090909,0.019230769230769232,0.09183673469387756,0.0821917808219178,0.171875,0.09174311926605505,0.1590909090909091,0.0425531914893617,0.5,0.009433962264150943,,,,0.04716981132075472,0.6,0.6,1.0,0.1792452830188679,0.5263157894736842,0.5263157894736842,1.0,0.36792452830188677,0.5128205128205128,0.5128205128205128,1.0,0.39622641509433965,0.5476190476190477,0.5476190476190477,0.9565217391304348,,,,0.5714285714285714,0.14285714285714285,,,,,0.3333333333333333,0.4,0.4,0.6111111111111112,0.7735849056603774,0.5476190476190477,0.5103424528301886,0.6163,0.4957544444444445,0.009345794392523364,,0.03164556962025317,0.41139240506329117,16.82,24.66296296296296,0.43425814234016885,1.0,3.0,,,,1.0,,2.0,,,1.0,1.0,,,,,0.25,1.0,0.012195121951219513,,,1.0,,,,,,True
101114,1610612739,Deron Williams,Deron Williams,101114,CLE,6802.0,113.0,8.0,229.0,225.0,90.0,454.0,250.0,9.0,109.0,29.0,2.0,5.0,,,1.0,2.0,1.0,3.0,4.0,6.0,,2.0,1.0,,2.0,2.0,7.0,,1.0,,3.0,7.0,14.0,2.0,9.0,,20.0,,,,2.0,,,4.0,8.0,,5.0,,8.0,4.0,10.0,6.0,,,7.0,2.0,3.0,8.0,8.0,16.0,6.0,2.0,5.0,1.0,40.0,,,2.0,5.0,,7.0,,7.0,,3.0,3.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,8.0,,,,1.0,,,,,,,,1.0,,,1.0,,,8.0,109.0,,,0.2857142857142857,0.2857142857142857,1.0,0.2222222222222222,,,0.2222222222222222,0.5,,0.5,0.43478260869565216,,0.3076923076923077,0.43478260869565216,,0.3076923076923077,0.391304347826087,0.21428571428571427,,0.6666666666666666,9.689922480620154,0.5,,0.058823529411764705,,0.05128205128205128,,0.056451612903225805,,,,,,,0.02857142857142857,0.043478260869565216,0.1111111111111111,0.07142857142857142,,,,0.21739130434782608,0.4,0.4,,0.13043478260869565,0.3333333333333333,1.0,1.0,0.2608695652173913,0.6666666666666666,0.8,0.25,0.08695652173913043,,,,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,,,,0.5,0.5,,,0.15384615384615385,0.5,0.15384615384615385,,0.23076923076923078,,0.6086956521739131,0.2857142857142857,0.46290000000000003,0.515175,0.44356923076923077,,,,0.4,9.414285714285715,24.84444444444445,0.4759825327510917,,,,2.0,1.0,,,,,,,1.0,,0.16666666666666666,,,,,,,,,,,,,,True
2544,1610612739,LeBron James,LeBron James,2544,CLE,117270.0,1954.0,423.0,3904.0,3885.0,646.0,7789.0,4329.0,99.0,872.0,482.0,306.0,393.0,43.0,57.0,83.0,100.0,54.0,140.0,49.0,139.0,13.0,33.0,6.0,1.0,6.0,82.0,209.0,5.0,19.0,27.0,61.0,409.0,672.0,95.0,242.0,240.0,1343.0,51.0,79.0,6.0,25.0,26.0,146.0,107.0,159.0,28.0,67.0,88.0,386.0,326.0,492.0,150.0,38.0,1.0,208.0,82.0,41.0,189.0,222.0,411.0,114.0,108.0,127.0,34.0,1044.0,31.0,38.0,127.0,217.0,21.0,365.0,72.0,437.0,13.0,67.0,55.0,12.0,115.0,27.0,84.0,69.0,31.0,184.0,13.0,42.0,42.0,1.0,13.0,7.0,283.0,6.0,6.0,8.0,346.0,48.0,168.0,24.0,27.0,22.0,4.0,27.0,19.0,,382.0,865.0,7.0,19.0,0.39853300733496333,0.41794871794871796,0.5263157894736842,0.3925619834710744,0.24,0.417910447761194,0.3941908713692946,0.6086309523809523,0.6455696202531646,0.6729559748427673,0.6033916849015317,0.5769230769230769,0.6592920353982301,0.6328934967012253,0.6134453781512605,0.6917562724014337,0.2647702407002188,0.06101190476190476,0.07633587786259542,0.07857142857142857,27.942497753818508,0.625,0.25925925925925924,0.18562874251497005,0.03970741901776385,0.17517241379310344,0.037037037037037035,0.1816261879619852,0.038461538461538464,0.06983240223463687,0.03184713375796178,0.010526315789473684,0.036585365853658534,0.03802281368821293,0.15102974828375287,0.23096446700507614,0.17751479289940827,0.18285714285714286,0.155,0.03561643835616438,0.7037037037037037,0.4299781181619256,0.7786259541984732,0.8429752066115702,0.4738562091503268,0.15317286652078774,0.38571428571428573,0.4186046511627907,0.2037037037037037,0.15207877461706784,0.35251798561151076,0.35251798561151076,0.14285714285714285,0.036105032822757115,0.3939393939393939,0.3939393939393939,0.6153846153846154,0.2286652078774617,0.3923444976076555,0.3923444976076555,0.5121951219512195,0.5480769230769231,0.7543859649122807,0.46511627906976744,0.057692307692307696,0.18269230769230768,0.2631578947368421,0.2,0.4424778761061947,0.83,0.02654867256637168,0.16666666666666666,0.26991150442477874,0.4426229508196721,0.6947483588621444,0.3942307692307692,0.5603059693318729,0.5880791044776121,0.5485362222222223,0.16586306653809066,0.21212121212121213,0.10871183916604617,0.2874162323157111,6.152529761904764,25.75743801652892,0.22336065573770492,1.0,135.0,,28.0,9.0,1.0,7.0,5.0,11.0,,4.0,1.0,,,,,0.16666666666666666,1.0,0.0163265306122449,,,2.0,3.0,1.0,1.0,0.02586206896551724,,True
2747,1610612739,JR Smith,JR Smith,2747,CLE,53919.0,899.0,83.0,1806.0,1797.0,380.0,3603.0,2054.0,64.0,430.0,205.0,12.0,18.0,2.0,3.0,2.0,5.0,1.0,8.0,,16.0,27.0,59.0,4.0,3.0,9.0,48.0,150.0,7.0,19.0,10.0,35.0,13.0,42.0,75.0,209.0,7.0,258.0,2.0,5.0,8.0,23.0,,28.0,3.0,11.0,13.0,44.0,6.0,51.0,16.0,10.0,219.0,2.0,2.0,148.0,48.0,4.0,29.0,16.0,45.0,13.0,3.0,22.0,3.0,106.0,7.0,7.0,34.0,27.0,7.0,68.0,14.0,82.0,,34.0,26.0,8.0,9.0,3.0,7.0,8.0,2.0,17.0,,4.0,32.0,1.0,,4.0,19.0,1.0,2.0,9.0,8.0,,1.0,3.0,8.0,7.0,1.0,9.0,4.0,,51.0,428.0,6.0,3.0,0.6153846153846154,0.6666666666666666,0.9733333333333334,0.3588516746411483,0.34782608695652173,0.29545454545454547,0.36231884057971014,0.30952380952380953,0.4,0.2727272727272727,0.5,0.5,0.4090909090909091,0.5058823529411764,0.5,0.4396551724137931,0.8326693227091634,0.09523809523809523,0.1111111111111111,0.25,13.290828837665522,0.5294117647058824,0.1590909090909091,0.04909090909090909,0.015384615384615385,0.1059190031152648,0.01837270341207349,0.07003444316877153,0.01674641148325359,0.013333333333333334,0.005952380952380952,0.029197080291970802,0.02127659574468085,0.010101010101010102,0.033816425120772944,0.054945054945054944,0.062111801242236024,0.125,0.04938271604938271,,0.4444444444444444,0.07171314741035857,0.6666666666666666,0.75,0.6666666666666666,0.03187250996015936,0.125,0.16666666666666666,,0.06374501992031872,,,,0.2350597609561753,0.4576271186440678,0.4576271186440678,1.0,0.5976095617529881,0.32,0.32,0.9583333333333334,0.10714285714285714,0.6666666666666666,0.5,0.14285714285714285,0.6785714285714286,0.3684210526315789,1.0,0.09090909090909091,0.4,0.16363636363636364,0.3333333333333333,0.6363636363636364,0.2857142857142857,0.9043824701195219,0.32432432432432434,0.5484257085020244,0.5305119047619047,0.5271311320754717,0.003968253968253968,0.023255813953488372,0.10852713178294573,0.19767441860465115,9.404761904761905,25.425358851674645,0.23809523809523808,1.0,6.0,,4.0,,,,3.0,,,,,,,,,0.25,1.0,,1.0,1.0,,,,,,,True
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,112528.0,1875.0,180.0,3733.0,3748.0,534.0,7481.0,4205.0,142.0,889.0,459.0,174.0,256.0,50.0,87.0,34.0,50.0,37.0,89.0,3.0,4.0,,,,,,,2.0,,,,,214.0,349.0,,2.0,84.0,512.0,54.0,96.0,,,21.0,129.0,41.0,64.0,,,39.0,121.0,312.0,116.0,,80.0,1.0,1.0,,32.0,34.0,34.0,68.0,25.0,9.0,21.0,11.0,170.0,76.0,143.0,116.0,229.0,18.0,363.0,222.0,585.0,12.0,29.0,22.0,7.0,20.0,3.0,10.0,31.0,10.0,51.0,11.0,15.0,67.0,4.0,4.0,12.0,155.0,,29.0,3.0,173.0,11.0,69.0,23.0,74.0,64.0,9.0,74.0,44.0,2.0,121.0,884.0,8.0,21.0,0.7289719626168224,0.896551724137931,,,,,,0.6131805157593123,0.5625,0.640625,0.6096866096866097,0.5625,0.640625,0.5925925925925926,0.5560344827586207,0.5761904761904761,0.005698005698005698,0.09169054441260745,0.08984375,0.10112359550561797,11.338028169014084,0.39215686274509803,0.2647058823529412,0.19324894514767932,0.14271457085828343,0.17709923664122137,0.09819121447028424,0.1875,0.12331081081081081,0.18926553672316385,0.12427745664739884,0.10927152317880795,0.07734806629834254,0.1471861471861472,0.1729490022172949,0.19451371571072318,0.21921921921921922,0.18143459915611815,0.16574585635359115,0.11764705882352941,0.5945945945945946,0.7293447293447294,0.6796875,0.7467811158798283,0.7241379310344828,0.2535612535612536,0.4157303370786517,0.4625,0.7837837837837838,0.011396011396011397,0.75,0.75,0.3333333333333333,,,,,0.005698005698005698,,,,0.90625,0.5747126436781609,0.12,,,,,0.78125,0.68,,,,,0.7350427350427351,,0.6303262857142856,0.6239085365853657,0.6394515624999999,0.1687041564792176,0.16953316953316952,0.251953125,0.236328125,2.5584527220630373,42.3,0.23814626305920172,,,,2.0,3.0,2.0,4.0,21.0,2.0,,,1.0,,,,,,,,,,3.0,3.0,,1.0,0.028037383177570093,1.0,True
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,71077.0,1185.0,44.0,2351.0,2380.0,462.0,4731.0,2701.0,90.0,684.0,261.0,23.0,44.0,2.0,6.0,5.0,14.0,3.0,16.0,29.0,68.0,33.0,80.0,6.0,2.0,12.0,33.0,101.0,4.0,9.0,7.0,27.0,55.0,128.0,66.0,181.0,39.0,347.0,3.0,9.0,5.0,15.0,2.0,23.0,10.0,34.0,9.0,39.0,17.0,64.0,50.0,60.0,177.0,2.0,,101.0,33.0,9.0,31.0,23.0,54.0,15.0,8.0,20.0,5.0,131.0,10.0,13.0,45.0,57.0,6.0,108.0,23.0,131.0,2.0,40.0,23.0,17.0,18.0,4.0,12.0,12.0,6.0,30.0,2.0,7.0,45.0,3.0,3.0,3.0,57.0,,3.0,12.0,50.0,1.0,19.0,5.0,20.0,15.0,4.0,20.0,14.0,,64.0,678.0,7.0,5.0,0.45454545454545453,0.46296296296296297,0.8939393939393939,0.36464088397790057,0.3333333333333333,0.23076923076923078,0.36464088397790057,0.4296875,0.3333333333333333,0.29411764705882354,0.49838187702265374,0.4375,0.3219178082191781,0.521021021021021,0.46,0.3855421686746988,0.5857605177993528,0.0703125,0.18181818181818182,0.0625,13.729198184568835,0.6,0.13636363636363635,0.07862068965517241,0.022968197879858657,0.09803921568627451,0.018518518518518517,0.08614864864864864,0.020795660036166366,0.027522935779816515,0.016574585635359115,0.023952095808383235,0.019851116625310174,0.014598540145985401,0.06746031746031746,0.06779661016949153,0.10126582278481013,0.10115606936416185,0.08849557522123894,0.011235955056179775,0.7,0.1423948220064725,0.5227272727272727,0.6388888888888888,0.391304347826087,0.05177993527508091,0.1875,0.2,0.3333333333333333,0.22006472491909385,0.4264705882352941,0.4264705882352941,0.5172413793103449,0.2588996763754045,0.4125,0.4125,0.9696969696969697,0.3268608414239482,0.32673267326732675,0.32673267326732675,0.8181818181818182,0.25,0.3333333333333333,,0.25,0.375,0.4444444444444444,1.0,0.1917808219178082,0.35714285714285715,0.1643835616438356,0.16666666666666666,0.3698630136986301,0.25925925925925924,0.7281553398058253,0.32673267326732675,0.5325310064935065,0.5937611111111112,0.5251198630136986,0.06097560975609756,0.13013698630136986,0.06628242074927954,0.1844380403458213,11.139062499999998,24.55082872928177,0.29094002552105486,1.0,21.0,,6.0,1.0,,1.0,3.0,5.0,,1.0,1.0,,,,,0.16666666666666666,1.0,0.005494505494505495,,,,,,,,,True
