EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyFG2M,Fg2aBlocked,LostBallSteals,Offensive Fouls,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,PenaltyAtRimAccuracy,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,Travels,SecondChanceTurnovers,OffCorner3ReboundPct,PenaltyFtPoints,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,Charge Fouls,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceFtPoints,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SecondChanceArc3FGM,HeaveAttempts,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,LongMidRangePctBlocked,BlockedCorner3,BlockedLongMidRange,Clear Path Fouls,HeaveMakes
1626166,1610612741,Cameron Payne,Cameron Payne,1626166,CHI,8499.0,142,-30.0,284,287,61.0,53,24.0,571,3.0,8.0,1.0,1.0,3.0,4.0,8.0,3.0,13.0,1.0,4.0,1.0,10.0,30.0,1.0,3.0,8.0,10.0,29.0,11.0,34.0,1.0,54.0,313,2.0,3.0,1.0,4.0,4.0,3.0,9.0,9.0,8.0,12.0,27.0,6.0,30.0,10.0,11.0,4.0,15.0,1.0,3.0,7.0,2.0,2.0,34.0,1.0,7.0,9.0,16.0,1.0,17.0,1.0,4.0,4.0,10.0,1.0,6.0,3.0,4.0,1.0,13.0,2.0,6.0,1.0,14.0,5.0,1.0,4.0,2.0,9.0,61.0,1.0,0.4,0.4,0.8181818181818182,0.3235294117647059,0.3333333333333333,0.3235294117647059,0.3448275862068966,0.6666666666666666,0.4206349206349206,0.5,0.3461538461538461,0.4153846153846154,0.5,0.3461538461538461,0.5396825396825397,25.24271844660194,0.7692307692307693,0.1232876712328767,0.0136986301369863,0.1186440677966101,0.1212121212121212,0.0073529411764705,0.0416666666666666,0.1785714285714285,0.0909090909090909,0.0869565217391304,0.14,0.024390243902439,0.1269841269841269,0.375,0.375,0.3333333333333333,0.1269841269841269,0.5,0.5,0.5,0.2063492063492063,0.2307692307692307,0.2307692307692307,0.3333333333333333,0.0634920634920634,0.25,0.25,1.0,0.4761904761904761,0.3333333333333333,0.3333333333333333,0.8,0.25,1.0,1.0,0.25,0.2307692307692307,0.0769230769230769,0.6153846153846154,0.375,0.6666666666666666,0.3333333333333333,0.4863674603174602,0.5176000000000001,0.4924884615384615,0.0307692307692307,0.064516129032258,0.074074074074074,0.1666666666666666,10.951724137931034,25.488235294117644,0.2147887323943662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,860.0,14,2.0,31,32,11.0,9,2.0,63,,,,,,,,,,,,,,2.0,,,2.0,,,,2.0,,,26,,,,,,,2.0,,,,,,2.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,11.0,,,,,,,,,,,,,,,,1.0,6.0606060606060606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.50145,,0.50145,,,,,,24.85,0.3548387096774194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,3043.0,51,15.0,105,106,21.0,8,7.0,211,6.0,8.0,,,1.0,,2.0,4.0,8.0,,4.0,1.0,,2.0,,,1.0,10.0,18.0,,6.0,2.0,22.0,98,,1.0,,,4.0,,2.0,6.0,14.0,6.0,,,2.0,,,1.0,1.0,1.0,,,,,3.0,,5.0,6.0,11.0,,11.0,,2.0,,,,,2.0,,1.0,2.0,,1.0,,2.0,1.0,,2.0,1.0,6.0,21.0,,0.7,0.7,,,,,0.5555555555555556,,0.4166666666666667,,0.5,0.44,,0.5,0.25,24.10714285714285,,0.24,,0.1851851851851851,0.2115384615384615,,,0.3333333333333333,0.1111111111111111,0.3,0.1666666666666666,,0.3333333333333333,0.75,1.0,0.5,0.0833333333333333,,,,0.3333333333333333,0.5,0.5,1.0,0.1666666666666666,,,,0.0833333333333333,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,,0.5833333333333334,,0.4954791666666666,0.3955,0.5126916666666667,0.04,0.0526315789473684,,0.2727272727272727,9.98333333333333,24.7,0.2,1.0,3.0,2.0,2.0,1.0,0.75,0.1111111111111111,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,5717.0,95,-21.0,191,188,29.0,23,15.0,379,19.0,25.0,3.0,3.0,5.0,1.0,2.0,,1.0,,,,,,,,,20.0,28.0,,,4.0,44.0,213,3.0,3.0,,6.0,6.0,,,6.0,30.0,10.0,,,,,1.0,1.0,2.0,,1.0,,,1.0,5.0,2.0,9.0,10.0,20.0,4.0,24.0,,1.0,1.0,1.0,,,1.0,1.0,,2.0,,4.0,,8.0,8.0,,6.0,4.0,6.0,29.0,2.0,0.75,0.8333333333333334,,,,,0.7142857142857143,1.0,0.7142857142857143,1.0,0.5,0.7333333333333333,1.0,0.5,,15.533980582524272,0.5,0.2222222222222222,0.0465116279069767,0.2,0.2111111111111111,0.0465116279069767,0.0769230769230769,0.1052631578947368,0.2857142857142857,0.3333333333333333,0.2051282051282051,,0.8928571428571429,0.76,0.7916666666666666,0.7894736842105263,0.0714285714285714,0.5,1.0,,0.0357142857142857,,,,,,,,,,,,1.0,1.0,,,0.8333333333333334,,,,0.8928571428571429,,0.6719892857142858,0.5412,0.6852333333333332,0.1333333333333333,0.1333333333333333,0.1363636363636363,0.1363636363636363,2.071428571428572,,0.1518324607329843,3.0,3.0,2.0,,,0.5,0.0714285714285714,0.04,0.1666666666666666,0.6,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,0.5,0.5,0.0465116279069767,0.0666666666666666,0.0625,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,5295.0,88,-14.0,181,186,34.0,30,15.0,367,,,,,,2.0,3.0,,,2.0,6.0,,1.0,8.0,,,,2.0,3.0,3.0,14.0,,13.0,190,,,,,,,,,2.0,2.0,6.0,3.0,8.0,1.0,3.0,4.0,7.0,4.0,,,2.0,1.0,18.0,1.0,9.0,3.0,12.0,1.0,13.0,,1.0,1.0,4.0,,4.0,1.0,,1.0,5.0,2.0,3.0,1.0,8.0,2.0,,,,,34.0,1.0,0.5,0.5,0.6666666666666666,0.2142857142857142,,0.2142857142857142,0.6666666666666666,,0.3823529411764705,,,0.3823529411764705,,,0.8235294117647058,11.224489795918368,0.8,0.0714285714285714,0.0212765957446808,0.2093023255813953,0.1411764705882353,0.0114942528735632,,,0.1,0.1818181818181818,0.1944444444444444,,,,,,0.1764705882352941,0.6666666666666666,0.6666666666666666,0.5,,,,,0.3529411764705882,0.3333333333333333,0.4,1.0,0.4705882352941176,0.125,0.125,,,,,,,,,,0.8235294117647058,0.125,0.5289705882352942,,,,,,,8.533333333333333,24.83571428571429,0.1878453038674033,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,1.0,0.0714285714285714,0.1666666666666666,0.0526315789473684,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203477,1610612741,Isaiah Canaan,Isaiah Canaan,203477,CHI,482.0,8,-7.0,16,17,12.0,11,1.0,33,1.0,2.0,,,1.0,,,,,,1.0,1.0,,2.0,1.0,,2.0,1.0,2.0,,3.0,,2.0,17,,,1.0,,1.0,,3.0,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,2.0,12.0,,,,,,,,0.5,,0.2,,0.25,0.2,,0.25,0.6,35.29411764705882,,,,,,,,,,,,,0.4,0.5,0.5,,,,,,,,,,0.2,,,,0.4,,,,,,,1.0,0.25,0.25,0.5,,1.0,,0.5581400000000001,0.50745,0.555325,,,,1.0,1.9,25.366666666666664,0.75,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203530,1610612741,Joffrey Lauvergne,Joffrey Lauvergne,203530,CHI,1648.0,27,-17.0,56,58,10.0,1,5.0,114,1.0,4.0,,2.0,,1.0,3.0,,1.0,,,,,1.0,,,,2.0,8.0,,1.0,3.0,7.0,64,,2.0,,,2.0,,,2.0,4.0,,,,1.0,,2.0,,2.0,,,2.0,,,4.0,2.0,6.0,1.0,7.0,3.0,10.0,1.0,1.0,1.0,,,,,,,,,,,2.0,4.0,,6.0,3.0,2.0,10.0,,1.0,1.0,,,,,0.25,,0.2222222222222222,,0.5,0.2916666666666667,,0.5,0.1111111111111111,19.35483870967742,,0.1111111111111111,0.1176470588235294,0.4615384615384615,0.3181818181818182,0.1,,0.25,,,0.4444444444444444,0.1666666666666666,0.4444444444444444,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.1111111111111111,,,,,,,,0.1111111111111111,,,,1.0,,,,,,,,0.5555555555555556,,0.4541722222222222,0.5346,0.3899,0.25,0.2727272727272727,,0.2857142857142857,5.7625,26.4,0.1785714285714285,,1.0,1.0,,,0.5,0.125,,0.5,,,1.0,,,1.0,1.0,,,,,,,,,0.3333333333333333,,0.0769230769230769,0.2857142857142857,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201577,1610612741,Robin Lopez,Robin Lopez,201577,CHI,1703.0,28,-4.0,55,58,21.0,21,6.0,113,2.0,4.0,1.0,2.0,,,4.0,2.0,4.0,,,,,,,,,4.0,12.0,,,,8.0,63,1.0,2.0,,2.0,4.0,,,,6.0,2.0,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,2.0,,2.0,3.0,4.0,7.0,1.0,,,2.0,,1.0,1.0,1.0,,3.0,2.0,2.0,,3.0,,,,,,21.0,1.0,0.75,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,24.59016393442623,0.6666666666666666,0.1052631578947368,0.125,,0.0714285714285714,0.1538461538461538,0.1428571428571428,,,0.25,,0.125,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,1.0,0.5,,,,,,,0.3333333333333333,,0.496575,0.6083,0.3814999999999999,,,0.25,,8.291666666666666,,0.3818181818181818,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,0.3333333333333333,0.2,,0.125,,,,,0.1666666666666666,1.0,2.0,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,3450.0,58,-16.0,112,112,35.0,37,10.0,224,3.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,5.0,,,,4.0,7.0,,2.0,4.0,6.0,13.0,4.0,7.0,11.0,35.0,133,1.0,2.0,,2.0,6.0,2.0,4.0,20.0,,12.0,3.0,9.0,7.0,4.0,10.0,3.0,13.0,2.0,1.0,5.0,1.0,4.0,29.0,2.0,2.0,2.0,5.0,2.0,7.0,1.0,5.0,2.0,3.0,,,1.0,3.0,,4.0,2.0,,,,15.0,2.0,12.0,5.0,20.0,35.0,,,,0.25,0.5714285714285714,0.5,0.5714285714285714,0.4615384615384615,0.5,0.6,0.5,0.8,0.6730769230769231,0.5,0.8333333333333334,0.35,24.59016393442623,0.75,0.0689655172413793,0.0689655172413793,0.1111111111111111,0.0851063829787234,0.0408163265306122,0.2222222222222222,0.1,,0.0909090909090909,0.0666666666666666,0.1,0.2,0.75,0.75,,0.2,0.5,0.5,,0.25,0.2,0.2,,,,,,0.35,0.5714285714285714,0.5714285714285714,0.25,0.5,1.0,,,0.3,,0.4,0.5,0.55,0.5714285714285714,0.4820675,0.4901999999999999,0.518105,0.2,0.2777777777777778,0.0571428571428571,0.5714285714285714,9.292307692307691,26.014285714285712,0.3125,3.0,5.0,,3.0,,0.8333333333333334,,,0.3333333333333333,1.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,,2.0,,,,,0.3333333333333333,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,1975.0,33,-9.0,63,63,21.0,20,3.0,126,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,2.0,2.0,2.0,3.0,,10.0,69,,,,,,,,,4.0,,6.0,,1.0,1.0,,,,,,,,,,,1.0,4.0,5.0,,5.0,,,,,,,1.0,,,1.0,,3.0,,3.0,1.0,,,,,21.0,,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,,1.0,,,0.6,9.09090909090909,,0.16,,0.1111111111111111,0.1470588235294117,,,0.1666666666666666,0.1111111111111111,0.2,0.1111111111111111,,0.2,1.0,1.0,1.0,,,,,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.2,1.0,1.0,1.0,,,,,,,,,0.8,1.0,0.50672,,,,,,,11.75,24.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
