EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,Fg3aBlocked,OffThreePtRebounds,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Charge Fouls,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceFtPoints,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,OffFTReboundPct,PenaltyCorner3Accuracy,BlockedShortMidRange,ShortMidRangePctAssisted,LongMidRangePctBlocked,on,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
101106,1610612742,Andrew Bogut,Andrew Bogut,101106,DAL,3047.0,51,-28,100,104,30,37,7,204,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,8,6.0,125,3.0,4.0,6.0,2.0,4,4.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,2.0,13.0,5.0,5.0,6.0,2.0,13,5.0,18,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,8.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,30,0.3333333333333333,1.0,0.375,0.75,0.5,0.375,0.75,0.5,0.375,0.75,0.5,10.2803738317757,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.16666666666666666,0.35714285714285715,0.2619047619047619,0.10638297872340426,0.2857142857142857,0.16666666666666666,0.09090909090909091,0.45454545454545453,0.125,0.4166666666666667,0.2,1.0,0.5,0.75,0.75,0.3333333333333333,0.5,1.0,0.75,0.3333333333333333,0.75,0.6666666666666666,0.5,0.517825,0.5585333333333334,0.617975,1.0,0.6666666666666666,4.237500000000001,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101114,1610612742,Deron Williams,Deron Williams,101114,DAL,2166.0,36,1,72,68,18,16,7,140,3.0,4.0,,,2.0,2.0,1.0,4.0,8,22.0,88,1.0,1.0,2.0,2.0,4,6.0,,8.0,,7.0,5.0,12.0,3.0,3.0,29.0,,2.0,,,2,,2,,,,,,,1.0,,1.0,,,2.0,,4.0,,6.0,,1.0,,,,,6.0,18,,,0.5,1.0,0.5,0.6071428571428571,1.0,0.5,0.7333333333333333,1.0,0.75,20.0,,,,,0.25,0.08695652173913043,,,,,,,0.2,,,0.2857142857142857,0.75,1.0,,0.07142857142857142,,,,0.5,1.0,0.7142857142857143,0.47209642857142853,0.4152,0.42865000000000003,0.09090909090909091,0.2727272727272727,9.6625,0.25,1.0,3.0,1.0,1.0,2.0,5.0,3.0,6.0,5.0,2.0,6.0,3.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,0.6666666666666666,0.5,0.5,0.42857142857142855,0.125,0.25,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.07142857142857142,1.0,1.0,1.0,0.35714285714285715,0.4,0.4,0.5,0.4,0.26666666666666666,0.3333333333333333,0.16666666666666666,24.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626780,1610612742,Jonathan Gibson,Jonathan Gibson,1626780,DAL,13872.0,231,-83,461,460,161,173,41,921,7.0,17.0,1.0,1.0,4.0,9.0,10.0,20.0,50,106.0,541,1.0,2.0,8.0,11.0,22,37.0,12.0,28.0,,11.0,15.0,26.0,12.0,8.0,67.0,1.0,4.0,17.0,,21,1.0,22,1.0,8.0,4.0,4.0,10.0,7.0,11.0,3.0,21.0,,6.0,7.0,3.0,21.0,3.0,23.0,2.0,1.0,,,,,35.0,160,0.3,0.3,0.4,0.5,0.5,0.4473684210526316,1.0,0.42424242424242425,0.48623853211009177,1.0,0.47435897435897434,25.590551181102363,0.47619047619047616,,0.15178571428571427,0.007633587786259542,0.05555555555555555,0.11413043478260869,0.004524886877828055,0.02564102564102564,,,0.14285714285714285,0.1875,0.05263157894736842,0.018867924528301886,,0.17894736842105263,0.4117647058823529,0.4666666666666667,0.2857142857142857,0.10526315789473684,0.25,1.0,,0.2727272727272727,0.4444444444444444,0.6526315789473685,0.4943505319148936,0.46901666666666664,0.5001060606060606,0.07547169811320754,0.3490566037735849,10.742,0.3492407809110629,9.0,23.0,1.0,2.0,14.0,43.0,15.0,45.0,21.0,9.0,36.0,9.0,42.0,14.0,5.0,3.0,,3.0,5.0,1.0,29.0,,1.0,9.0,1.0,0.8,0.3333333333333333,0.3409090909090909,0.47368421052631576,0.1,0.11764705882352941,0.06666666666666667,0.24210526315789474,0.391304347826087,0.391304347826087,0.021052631578947368,0.5,0.5,1.0,0.45263157894736844,0.32558139534883723,0.32558139534883723,0.7857142857142857,0.3333333333333333,0.09615384615384616,0.15254237288135594,0.022222222222222223,25.93777777777778,4.0,2.0,2.0,2.0,11.0,2.0,2.0,2.0,11.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,0.18181818181818182,0.3,0.13157894736842105,0.4,0.5714285714285714,0.4444444444444444,0.5,1.0,0.5,0.3333333333333333,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627852,1610612742,Nicolas Brussino,Nicolas Brussino,1627852,DAL,4341.0,72,-8,148,149,60,52,17,297,1.0,2.0,,,,,,3.0,6,12.0,161,,1.0,,,1,5.0,4.0,2.0,,9.0,1.0,10.0,1.0,6.0,21.0,,2.0,4.0,,6,3.0,9,,2.0,2.0,,,,,,,,,2.0,1.0,7.0,,5.0,,,2.0,2.0,2.0,2.0,5.0,59,0.6666666666666666,0.6666666666666666,0.5,,,0.3,,0.25,0.375,,0.35714285714285715,9.63855421686747,,,0.10810810810810811,,0.09523809523809523,0.10344827586206896,0.04411764705882353,,,,0.16666666666666666,,0.13333333333333333,,1.0,0.13333333333333333,0.5,1.0,1.0,,,,,,,0.7333333333333333,0.4994266666666667,0.3185,0.44810833333333333,,0.4166666666666667,12.816666666666668,0.40540540540540543,2.0,4.0,,,1.0,9.0,1.0,9.0,3.0,2.0,3.0,,9.0,1.0,1.0,,,3.0,,,3.0,1.0,,2.0,,1.0,0.1111111111111111,0.1111111111111111,0.6,0.16666666666666666,0.5,,0.26666666666666666,0.5,0.5,,,,,0.6,0.1111111111111111,0.125,1.0,0.1111111111111111,0.125,0.2857142857142857,,25.67777777777778,,,,1.0,5.0,,,1.0,5.0,,,,1.0,,2.0,,,0.2,,0.07692307692307693,,,0.5,,,,0.8333333333333334,0.2,1.0,3.0,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.06666666666666667,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203084,1610612742,Harrison Barnes,Harrison Barnes,203084,DAL,7799.0,130,-36,257,252,79,103,18,509,7.0,9.0,3.0,4.0,2.0,3.0,13.0,20.0,44,56.0,293,4.0,5.0,14.0,4.0,12,12.0,14.0,26.0,6.0,1.0,5.0,6.0,3.0,1.0,17.0,2.0,5.0,10.0,1.0,16,7.0,23,,5.0,4.0,1.0,4.0,1.0,5.0,3.0,9.0,1.0,1.0,2.0,,6.0,2.0,11.0,,,,,,,12.0,79,0.35,0.4117647058823529,0.45454545454545453,0.8,0.3333333333333333,0.4537037037037037,1.0,0.34375,0.4824561403508772,1.0,0.35294117647058826,23.655913978494624,0.4444444444444444,0.25,0.15384615384615385,0.028985507246376812,0.1282051282051282,0.14423076923076922,0.058823529411764705,,,0.05405405405405406,0.3181818181818182,0.09523809523809523,0.15625,,,0.16666666666666666,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.24074074074074073,0.5714285714285714,0.75,,0.1875,0.6666666666666666,0.35185185185185186,0.45244722222222217,0.5279625,0.42260625000000007,0.25,0.21428571428571427,11.547727272727274,0.30739299610894943,6.0,22.0,1.0,2.0,2.0,8.0,3.0,10.0,7.0,1.0,9.0,,8.0,2.0,,2.0,,,1.0,,9.0,2.0,,4.0,,1.0,0.3,0.3,0.18518518518518517,,,,0.4074074074074074,0.2727272727272727,0.2727272727272727,0.037037037037037035,0.5,0.5,1.0,0.14814814814814814,0.25,0.25,1.0,0.25,0.07142857142857142,0.08695652173913043,,24.479999999999997,7.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,,,,,1.0,1.0,1.0,1.0,0.25,,0.045454545454545456,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.14285714285714285,1.0,1.0,0.1875,0.3333333333333333,,5.0,,,0.1,0.1111111111111111,,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0.0625,,,,,,,,,,,,,True,,,,,,,,
1626147,1610612742,Justin Anderson,Justin Anderson,1626147,DAL,9047.0,151,-58,299,299,94,102,29,598,11.0,23.0,3.0,3.0,7.0,13.0,8.0,14.0,35,77.0,351,4.0,5.0,16.0,8.0,16,32.0,14.0,14.0,2.0,,1.0,1.0,,,3.0,3.0,5.0,12.0,3.0,20,7.0,27,2.0,5.0,2.0,3.0,7.0,4.0,11.0,3.0,18.0,,7.0,7.0,1.0,10.0,,17.0,,,,,1.0,1.0,32.0,93,0.5,0.5384615384615384,0.4,0.8,0.5,0.4642857142857143,0.9166666666666666,0.4782608695652174,0.55,1.0,0.5714285714285714,26.426426426426424,0.3888888888888889,0.5,0.1643835616438356,0.03225806451612903,0.10416666666666667,0.14049586776859505,0.0410958904109589,0.03125,,0.05405405405405406,0.03125,0.13333333333333333,0.1282051282051282,0.07142857142857142,1.0,0.4107142857142857,0.4782608695652174,0.55,0.5454545454545454,0.14285714285714285,0.5,1.0,0.6666666666666666,0.5652173913043478,0.5384615384615384,0.7857142857142857,0.5530781818181818,0.52525,0.5993590909090909,0.2077922077922078,0.4155844155844156,4.8914285714285715,0.31438127090301005,1.0,4.0,2.0,7.0,6.0,14.0,8.0,21.0,25.0,10.0,24.0,,14.0,6.0,4.0,1.0,,,1.0,1.0,30.0,2.0,,16.0,,1.0,0.38095238095238093,0.38095238095238093,0.375,0.11428571428571428,0.13043478260869565,,0.07142857142857142,0.25,0.25,0.125,0.2857142857142857,0.2857142857142857,1.0,0.25,0.42857142857142855,0.46153846153846156,1.0,0.42857142857142855,0.22857142857142856,0.32653061224489793,,25.304761904761904,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,7.0,,,2.0,,,1.0,,1.0,0.2857142857142857,0.125,0.34615384615384615,0.25,0.2857142857142857,1.0,0.16666666666666666,1.0,1.0,0.13043478260869565,0.3333333333333333,1.0,3.0,0.047619047619047616,0.07142857142857142,0.05660377358490566,0.044444444444444446,0.125,,,4.0,2.0,,,,,0.17391304347826086,1.0,5.0,1.0,5.0,1.0,1.0,1.0,0.125,0.25,,,,True,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,8088.0,135,-42,260,258,71,81,22,518,11.0,18.0,3.0,3.0,3.0,3.0,6.0,18.0,40,45.0,312,3.0,5.0,6.0,7.0,13,16.0,28.0,8.0,6.0,4.0,4.0,8.0,4.0,3.0,20.0,8.0,7.0,9.0,1.0,17,8.0,25,1.0,5.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,7.0,1.0,12.0,,11.0,,1.0,5.0,4.0,5.0,4.0,16.0,71,0.7777777777777778,0.9333333333333333,0.45,0.6,0.5384615384615384,0.43902439024390244,0.5,0.5,0.5,0.5,0.5333333333333333,16.433566433566433,1.0,0.3333333333333333,0.14285714285714285,0.09523809523809523,0.18421052631578946,0.15841584158415842,0.0625,0.11538461538461539,0.16666666666666666,0.029411764705882353,0.09523809523809523,0.15789473684210525,0.15625,0.05263157894736842,0.8,0.43902439024390244,0.6111111111111112,0.7333333333333333,0.7272727272727273,0.14634146341463414,0.5,1.0,,0.21428571428571427,1.0,0.4634146341463415,0.5192390243902439,0.502475,0.45261428571428575,0.13333333333333333,0.35555555555555557,8.8875,0.27307692307692305,4.0,16.0,,,,1.0,,1.0,9.0,2.0,,,1.0,,3.0,,,1.0,,,10.0,1.0,,3.0,1.0,,,,0.024390243902439025,0.075,0.16666666666666666,0.3333333333333333,0.3902439024390244,0.25,0.25,,,,,0.024390243902439025,,,,,0.09090909090909091,0.07142857142857142,0.5,25.9,3.0,,1.0,,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,1.0,,,,0.17391304347826086,0.5,0.5,1.0,0.16666666666666666,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,0.6666666666666666,,True,,,,,,,,
202083,1610612742,Wesley Matthews,Wesley Matthews,202083,DAL,6673.0,111,-35,221,219,80,96,18,440,5.0,6.0,,,,,7.0,9.0,19,71.0,256,,,4.0,2.0,3,22.0,6.0,12.0,,3.0,5.0,8.0,4.0,1.0,21.0,,1.0,10.0,,11,,11,,1.0,1.0,,2.0,2.0,3.0,,5.0,1.0,2.0,1.0,1.0,6.0,,11.0,2.0,,,,,,22.0,80,0.3333333333333333,0.3333333333333333,0.47368421052631576,,0.6666666666666666,0.59375,0.75,0.5588235294117647,0.6388888888888888,0.75,0.5833333333333334,23.868312757201643,0.4,,0.19230769230769232,,0.027777777777777776,0.125,,,,,0.0625,0.3157894736842105,,,,0.125,0.8333333333333334,0.8333333333333334,0.6,0.14583333333333334,,,,,,0.7291666666666666,0.49989999999999996,0.60975,0.5057,0.056338028169014086,0.30985915492957744,9.1,0.36199095022624433,2.0,6.0,1.0,2.0,12.0,27.0,13.0,29.0,14.0,3.0,27.0,12.0,27.0,12.0,1.0,1.0,,2.0,1.0,2.0,14.0,,,4.0,1.0,0.6923076923076923,0.4482758620689655,0.4482758620689655,0.6041666666666666,0.05263157894736842,,0.14285714285714285,0.125,0.3333333333333333,0.4,0.041666666666666664,0.5,0.5,1.0,0.5625,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.09433962264150944,0.17391304347826086,0.03333333333333333,24.844827586206897,2.0,1.0,1.0,4.0,12.0,1.0,2.0,5.0,14.0,,,1.0,,1.0,1.0,,0.5,0.35714285714285715,,0.17647058823529413,0.2857142857142857,0.2857142857142857,,0.5,1.0,,0.7058823529411765,0.3333333333333333,,,,,,,,,1.0,2.0,,2.0,0.5,,,0.11764705882352941,1.0,1.0,,1.0,,,,,0.5,,,0.16666666666666666,True,,,,,,,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,3023.0,50,-28,102,100,31,37,3,202,2.0,2.0,,,,,,2.0,4,20.0,110,,,1.0,,1,6.0,,4.0,,1.0,1.0,2.0,1.0,1.0,5.0,,2.0,1.0,,3,,3,,2.0,1.0,1.0,,,,,,,,,,5.0,,3.0,,1.0,,,,,6.0,31,,,0.5,,,0.7272727272727273,,0.5,0.7307692307692307,,0.6,12.264150943396226,,,0.034482758620689655,,0.10526315789473684,0.0625,,,,,0.1,,0.125,,,0.18181818181818182,1.0,1.0,,,,,,,,0.8181818181818182,0.5146318181818181,,0.4482333333333333,0.05,0.3,11.225,0.30392156862745096,,2.0,3.0,3.0,1.0,4.0,4.0,7.0,4.0,3.0,12.0,,4.0,1.0,,,,,,,5.0,,,,,1.0,0.5714285714285714,0.5714285714285714,0.6363636363636364,,,,0.18181818181818182,,,0.2727272727272727,1.0,1.0,1.0,0.36363636363636365,0.25,0.25,1.0,0.25,,,,24.800000000000004,,,,,1.0,,,1.0,2.0,,,,,2.0,,2.0,,0.5,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,1.0,1.0,,,,,,,1.0,,,,True,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,1953.0,33,-23,64,67,24,24,5,131,1.0,1.0,,,,,,2.0,2,9.0,82,,,,1.0,1,2.0,2.0,2.0,,4.0,1.0,5.0,1.0,2.0,11.0,,2.0,3.0,,5,,5,,1.0,,1.0,,,3.0,,3.0,,1.0,1.0,,2.0,,2.0,,,,,,,2.0,24,0.5,0.5,1.0,,1.0,0.5,,0.3333333333333333,0.5625,,0.3333333333333333,15.714285714285715,,,0.2,,0.2222222222222222,0.20833333333333334,,,,,0.25,,0.25,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,0.8571428571428571,0.567525,,0.52215,,0.2222222222222222,9.65,0.375,1.0,1.0,,,1.0,5.0,1.0,5.0,2.0,,3.0,,4.0,1.0,,,,2.0,2.0,,2.0,,,1.0,,1.0,0.2,0.25,0.7142857142857143,,,,0.14285714285714285,1.0,1.0,,,,,0.7142857142857143,0.2,0.2,1.0,0.25,0.125,0.3333333333333333,,28.1,,,,,2.0,,,,2.0,1.0,,,,,,,,,,0.25,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,
