EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,Fg3aBlocked,OffTwoPtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,BlockedLongMidRange,3SecondViolations,BlockedCorner3,on
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,14638.0,244,21.0,497,485,157,143.0,46.0,982,9.0,17.0,1.0,2.0,2.0,4.0,1.0,9.0,3.0,9.0,2.0,9.0,1.0,2.0,11.0,31.0,2.0,5.0,5.0,10.0,13.0,35.0,13.0,40.0,65.0,516,1.0,4.0,2.0,5.0,8.0,4.0,12.0,6.0,12.0,26.0,18.0,8.0,30.0,9.0,31.0,11.0,4.0,12.0,2.0,14.0,1.0,1.0,7.0,3.0,2.0,30.0,1.0,17.0,13.0,1.0,31.0,1.0,32.0,13.0,8.0,5.0,7.0,1.0,4.0,2.0,3.0,1.0,9.0,3.0,4.0,1.0,10.0,7.0,6.0,1.0,7.0,4.0,26.0,155,2.0,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.325,0.4,0.5,0.325,0.37142857142857144,0.25,0.3333333333333333,0.43333333333333335,0.4444444444444444,0.5416666666666666,0.43333333333333335,0.4444444444444444,0.5416666666666666,0.5333333333333333,0.11428571428571428,0.058823529411764705,0.2222222222222222,0.1111111111111111,15.356489945155394,0.7777777777777778,0.08333333333333333,0.1,0.19767441860465115,0.014705882352941176,0.1388888888888889,0.004545454545454545,0.02040816326530612,0.0967741935483871,0.11764705882352941,0.08823529411764706,0.16129032258064516,0.2916666666666667,0.5714285714285714,0.22666666666666666,0.5294117647058824,0.5625,0.7777777777777778,0.12,0.1111111111111111,0.14285714285714285,0.12,0.3333333333333333,0.375,0.6666666666666666,0.12,0.2222222222222222,0.2222222222222222,0.5,0.41333333333333333,0.3548387096774194,0.3548387096774194,0.8181818181818182,0.2222222222222222,0.5,1.0,0.5555555555555556,0.4,1.0,0.16666666666666666,0.5,0.08333333333333333,0.5,0.4166666666666667,0.5,0.76,0.3548387096774194,0.5263797297297298,0.46521875,0.5027916666666666,0.12307692307692308,0.4,7.005714285714285,25.597500000000004,0.3158953722334004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626253,1610612749,Axel Toupane,Axel Toupane,1626253,MIL,364.0,6,-9.0,12,11,6,8.0,1.0,23,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,6,,,,,,,,,,,,,,,,,,1.0,,,,,7.692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5913,,,,,,23.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,118941.0,1982,87.0,3867,3880,1006,1122.0,392.0,7747,151.0,278.0,15.0,25.0,35.0,67.0,30.0,88.0,31.0,76.0,24.0,49.0,6.0,11.0,54.0,144.0,4.0,9.0,21.0,44.0,212.0,442.0,78.0,193.0,767.0,4248,17.0,34.0,5.0,12.0,52.0,53.0,113.0,27.0,55.0,235.0,176.0,248.0,210.0,24.0,142.0,54.0,38.0,214.0,103.0,317.0,66.0,37.0,143.0,36.0,35.0,737.0,16.0,65.0,98.0,3.0,166.0,47.0,213.0,84.0,54.0,30.0,77.0,13.0,55.0,36.0,22.0,5.0,113.0,30.0,70.0,5.0,140.0,11.0,8.0,3.0,12.0,6.0,228.0,994,15.0,0.41509433962264153,0.43137254901960786,0.8974358974358975,0.40414507772020725,0.4166666666666667,0.4909090909090909,0.4083769633507853,0.4796380090497738,0.5,0.4690265486725664,0.5181102362204725,0.532608695652174,0.5565476190476191,0.5537790697674418,0.5416666666666666,0.6,0.30393700787401573,0.08597285067873303,0.11151079136690648,0.056818181818181816,0.02631578947368421,18.505667360629193,0.6814159292035398,0.026785714285714284,0.09057301293900184,0.09352517985611511,0.02877697841726619,0.09172763083849184,0.027373325567850902,0.023076923076923078,0.088659793814433,0.09602649006622517,0.08813559322033898,0.09274193548387097,0.09547738693467336,0.5,0.4377952755905512,0.5431654676258992,0.611336032388664,0.4304635761589404,0.13858267716535433,0.3409090909090909,0.3614457831325301,0.11968503937007874,0.40789473684210525,0.4189189189189189,0.41935483870967744,0.07716535433070866,0.4897959183673469,0.5,1.0,0.22677165354330708,0.375,0.38028169014084506,0.8518518518518519,0.5434782608695652,0.6,0.06666666666666667,0.1956521739130435,0.4444444444444444,1.0,0.39880952380952384,0.5223880597014925,0.06547619047619048,0.5454545454545454,0.2619047619047619,0.4772727272727273,0.7417322834645669,0.38028169014084506,0.5429437201907789,0.5325928571428571,0.5192936746987953,0.06779661016949153,0.30638852672750977,5.614705882352939,25.440414507772022,0.2601499870700802,1.0,3.0,109.0,3.0,48.0,16.0,2.0,3.0,31.0,20.0,3.0,3.0,7.0,2.0,5.0,6.0,128.0,4.0,8.0,6.0,126.0,13.0,6.0,46.0,1.0,19.0,1.0,1.0,1.0,2.0,13.0,0.015544041450777202,0.02040816326530612,0.013888888888888888,0.026701119724375538,0.037109375,0.013927576601671309,0.02413793103448276,0.04216867469879518,0.06802721088435375,0.3333333333333333,0.06521739130434782,0.3333333333333333,1.0,0.07025411061285501,0.0968421052631579,0.005154639175257732,,,,,,,,True
201150,1610612749,Spencer Hawes,Spencer Hawes,201150,MIL,5801.0,97,-11.0,187,190,36,60.0,13.0,377,9.0,9.0,3.0,3.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,12.0,,,1.0,1.0,13.0,19.0,6.0,15.0,48.0,225,3.0,3.0,,,6.0,3.0,4.0,2.0,2.0,12.0,22.0,4.0,18.0,,12.0,4.0,1.0,11.0,2.0,13.0,1.0,1.0,6.0,2.0,3.0,28.0,1.0,7.0,7.0,,14.0,3.0,17.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,,,4.0,1.0,7.0,1.0,11.0,3.0,2.0,1.0,3.0,2.0,12.0,36,,0.8461538461538461,1.0,1.0,0.4,,1.0,0.4,0.6842105263157895,1.0,0.75,0.6470588235294118,1.0,1.0,0.6666666666666666,1.0,1.0,0.4411764705882353,0.05263157894736842,,0.125,,19.900497512437813,0.25,,0.175,0.19444444444444445,0.029411764705882353,0.18421052631578946,0.038461538461538464,0.03333333333333333,0.1875,0.15384615384615385,0.18181818181818182,0.2,0.18181818181818182,0.6666666666666666,0.2647058823529412,1.0,1.0,0.7777777777777778,0.23529411764705882,0.25,0.2857142857142857,0.058823529411764705,1.0,1.0,1.0,0.08823529411764706,0.6666666666666666,0.6666666666666666,1.0,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.7058823529411765,0.3333333333333333,0.5191161764705883,0.45916666666666667,0.44125,0.125,0.25,6.557894736842106,25.813333333333333,0.1925133689839572,,,4.0,,,4.0,,,2.0,,,,,,,,9.0,1.0,1.0,,7.0,3.0,,5.0,,,,,,1.0,,,,,0.045454545454545456,,0.1,,,,1.0,,,,0.1388888888888889,0.23809523809523808,,2.0,,,,,,,True
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,36298.0,605,106.0,1170,1189,267,294.0,118.0,2359,13.0,24.0,,1.0,2.0,5.0,7.0,15.0,5.0,15.0,11.0,33.0,3.0,8.0,47.0,134.0,,9.0,9.0,26.0,25.0,54.0,58.0,167.0,244.0,1235,1.0,3.0,2.0,13.0,9.0,4.0,12.0,12.0,34.0,50.0,38.0,12.0,171.0,3.0,132.0,47.0,6.0,21.0,8.0,29.0,5.0,3.0,13.0,5.0,3.0,66.0,4.0,32.0,42.0,7.0,81.0,5.0,86.0,6.0,5.0,1.0,9.0,5.0,6.0,15.0,3.0,1.0,24.0,5.0,35.0,3.0,65.0,4.0,2.0,2.0,4.0,1.0,50.0,267,9.0,0.76,0.76,0.9827586206896551,0.3473053892215569,0.15384615384615385,0.35294117647058826,0.3515151515151515,0.46296296296296297,0.3333333333333333,0.3333333333333333,0.5067873303167421,0.25,0.4782608695652174,0.5258620689655172,0.2647058823529412,0.5102040816326531,0.755656108597285,0.1111111111111111,0.16666666666666666,0.06666666666666667,0.06666666666666667,19.631901840490798,0.375,0.16666666666666666,0.11965811965811966,0.14678899082568808,0.01904761904761905,0.13005272407732865,0.009689922480620155,0.013513513513513514,0.10625,0.1111111111111111,0.15217391304347827,0.17142857142857143,0.10256410256410256,0.25,0.1085972850678733,0.5416666666666666,0.65,0.8461538461538461,0.06787330316742081,0.4666666666666667,0.5,0.06787330316742081,0.3333333333333333,0.35714285714285715,1.0,0.1493212669683258,0.3333333333333333,0.3333333333333333,0.9090909090909091,0.6063348416289592,0.35074626865671643,0.35074626865671643,1.0,0.0625,,,0.5625,,,0.10869565217391304,0.4,0.17391304347826086,0.375,0.5652173913043478,0.34615384615384615,0.8642533936651584,0.3560606060606061,0.5308951834862385,0.5006666666666667,0.5072233333333332,0.036885245901639344,0.20491803278688525,7.7814814814814826,26.058083832335328,0.2282051282051282,2.0,4.0,20.0,1.0,6.0,,2.0,,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,23.0,1.0,1.0,3.0,25.0,2.0,,10.0,1.0,2.0,,,,1.0,2.0,,,,0.0032679738562091504,,0.01020408163265306,,0.03225806451612903,0.007692307692307693,0.42857142857142855,0.25,0.5,0.5,0.04782608695652174,0.16129032258064516,0.005952380952380952,,,,,,,,True
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,18347.0,306,-5.0,585,585,138,113.0,58.0,1170,21.0,33.0,7.0,12.0,2.0,4.0,4.0,14.0,6.0,12.0,4.0,11.0,1.0,2.0,14.0,35.0,,1.0,5.0,6.0,31.0,59.0,18.0,46.0,137.0,629,8.0,14.0,,1.0,19.0,5.0,15.0,6.0,8.0,34.0,40.0,22.0,54.0,,35.0,14.0,5.0,10.0,4.0,14.0,2.0,2.0,8.0,1.0,1.0,32.0,3.0,9.0,28.0,6.0,43.0,25.0,68.0,5.0,4.0,1.0,4.0,,2.0,2.0,2.0,,6.0,1.0,30.0,,42.0,12.0,11.0,1.0,12.0,3.0,34.0,136,,0.6451612903225806,0.8,1.0,0.391304347826087,,0.75,0.391304347826087,0.5254237288135594,0.5714285714285714,0.3333333333333333,0.5523809523809524,0.5333333333333333,0.6086956521739131,0.5756302521008403,0.5588235294117647,0.6296296296296297,0.4380952380952381,0.0847457627118644,0.12121212121212122,0.07142857142857142,,19.142419601837673,0.6666666666666666,0.375,0.16184971098265896,0.1,0.02912621359223301,0.14068441064638784,0.08333333333333333,0.02631578947368421,0.12643678160919541,0.19444444444444445,0.2,0.11764705882352941,0.045454545454545456,0.25,0.3142857142857143,0.6363636363636364,0.7241379310344828,0.6666666666666666,0.13333333333333333,0.2857142857142857,0.3076923076923077,0.11428571428571428,0.5,0.5,0.5,0.10476190476190476,0.36363636363636365,0.36363636363636365,1.0,0.3333333333333333,0.4,0.4117647058823529,1.0,0.8,0.5833333333333334,0.14285714285714285,0.06666666666666667,,,0.17391304347826086,0.5,0.08695652173913043,0.5,0.2608695652173913,0.8333333333333334,0.7523809523809524,0.4,0.5537233009708737,0.519576923076923,0.4841318181818181,0.1386861313868613,0.24817518248175183,6.050847457627118,25.278260869565223,0.2358974358974359,,,21.0,3.0,6.0,12.0,,1.0,20.0,4.0,,,,,3.0,2.0,27.0,4.0,2.0,1.0,31.0,3.0,,15.0,,2.0,,,,3.0,2.0,0.021739130434782608,,0.02857142857142857,0.11560693641618497,0.12903225806451613,0.13333333333333333,0.0784313725490196,0.037037037037037035,0.08,0.75,,,,0.1282051282051282,0.2112676056338028,,2.0,2.0,3.0,0.13333333333333333,,,,True
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,42451.0,708,104.0,1356,1373,326,356.0,146.0,2729,8.0,15.0,1.0,1.0,2.0,3.0,3.0,10.0,4.0,10.0,22.0,50.0,3.0,11.0,21.0,45.0,,1.0,4.0,10.0,15.0,35.0,43.0,95.0,175.0,1443,1.0,3.0,1.0,5.0,5.0,2.0,6.0,7.0,21.0,25.0,20.0,10.0,117.0,12.0,45.0,21.0,3.0,24.0,17.0,41.0,11.0,6.0,21.0,1.0,2.0,99.0,6.0,13.0,20.0,1.0,34.0,11.0,45.0,17.0,8.0,9.0,11.0,1.0,11.0,5.0,,1.0,16.0,2.0,17.0,3.0,48.0,10.0,7.0,1.0,10.0,6.0,25.0,321,4.0,0.6666666666666666,0.7142857142857143,0.9069767441860465,0.45263157894736844,0.2,0.3333333333333333,0.45263157894736844,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.6115384615384616,0.3125,0.46296296296296297,0.6304347826086957,0.3125,0.46296296296296297,0.7307692307692307,0.08571428571428572,0.2,,,10.08513425016372,0.6875,0.023809523809523808,0.04975124378109453,0.05019305019305019,0.028708133971291867,0.049924357034795766,0.01800327332242226,0.03424657534246575,0.043478260869565216,0.03636363636363636,0.07407407407407407,0.055248618784530384,0.038461538461538464,0.6,0.11538461538461539,0.5333333333333333,0.6666666666666666,0.625,0.07692307692307693,0.3,0.3,0.07692307692307693,0.4,0.4,0.75,0.38461538461538464,0.44,0.44,0.8636363636363636,0.34615384615384615,0.4666666666666667,0.4666666666666667,0.9523809523809523,0.125,1.0,,0.125,,,0.1111111111111111,0.6666666666666666,0.4074074074074074,0.2727272727272727,0.37037037037037035,0.4,0.8461538461538461,0.4666666666666667,0.5258538759689924,0.5100214285714285,0.5015388888888889,0.02857142857142857,0.14285714285714285,8.317142857142859,24.690526315789473,0.24041297935103245,1.0,4.0,16.0,,,2.0,,,5.0,1.0,2.0,,1.0,,3.0,1.0,15.0,1.0,1.0,1.0,19.0,1.0,2.0,9.0,,,,,,,,,,,0.012437810945273632,0.01639344262295082,0.007518796992481203,0.011627906976744186,0.015873015873015872,0.015151515151515152,0.6666666666666666,0.5,0.25,,0.06521739130434782,0.20930232558139536,,,,,,2.0,,,True
200779,1610612749,Steve Novak,Steve Novak,200779,MIL,1315.0,22,,41,38,22,21.0,5.0,79,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,,1.0,,2.0,1.0,1.0,1.0,6.0,5.0,39,,,,1.0,,1.0,1.0,1.0,3.0,5.0,2.0,,3.0,,5.0,,,,,,,,,,,,,,2.0,1.0,3.0,,3.0,,,,,,,,,,,,1.0,,1.0,,,,,,5.0,22,,1.0,1.0,1.0,0.16666666666666666,,0.3333333333333333,0.16666666666666666,1.0,,1.0,0.35714285714285715,,0.625,0.35714285714285715,,0.625,0.8571428571428571,,,,,15.217391304347826,,0.5,0.16666666666666666,,,0.1,,,,0.2,0.3333333333333333,,,,,,,,0.14285714285714285,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,1.0,0.7142857142857143,,,,,,,1.0,,,,,0.25,1.0,0.5,,0.8571428571428571,,0.47528571428571426,,0.4488,,1.0,9.5,25.599999999999998,0.5365853658536586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True
201563,1610612749,Michael Beasley,Michael Beasley,201563,MIL,33302.0,555,-26.0,1099,1101,307,332.0,119.0,2200,46.0,75.0,6.0,12.0,6.0,12.0,37.0,77.0,24.0,60.0,5.0,13.0,2.0,3.0,4.0,9.0,,,,2.0,107.0,212.0,9.0,22.0,284.0,1232,14.0,28.0,1.0,2.0,36.0,22.0,44.0,2.0,5.0,58.0,112.0,102.0,27.0,,9.0,4.0,13.0,27.0,7.0,34.0,5.0,2.0,19.0,4.0,4.0,75.0,11.0,34.0,56.0,5.0,95.0,27.0,122.0,14.0,11.0,3.0,25.0,4.0,12.0,16.0,13.0,5.0,41.0,11.0,30.0,2.0,49.0,16.0,11.0,3.0,16.0,10.0,58.0,307,4.0,0.5233644859813084,0.5490196078431373,1.0,0.4090909090909091,0.5,0.4,0.4090909090909091,0.5047169811320755,0.5,0.5,0.5149572649572649,0.5166666666666667,0.5102040816326531,0.5461538461538461,0.5454545454545454,0.5087719298245614,0.09401709401709402,0.06132075471698113,0.09333333333333334,0.06493506493506493,0.016666666666666666,24.31340872374798,0.6097560975609756,0.1724137931034483,0.18006430868167203,0.1552511415525114,0.08661417322834646,0.16981132075471697,0.05567010309278351,0.04878048780487805,0.15625,0.22916666666666666,0.16091954022988506,0.152317880794702,0.16176470588235295,0.625,0.32051282051282054,0.6133333333333333,0.6764705882352942,0.43478260869565216,0.32905982905982906,0.4805194805194805,0.5138888888888888,0.2564102564102564,0.4,0.4067796610169492,0.75,0.05555555555555555,0.38461538461538464,0.38461538461538464,1.0,0.038461538461538464,0.4444444444444444,0.4444444444444444,1.0,0.4,0.5,0.16666666666666666,,,,0.24489795918367346,0.5,0.061224489795918366,0.6666666666666666,0.04081632653061224,,0.41452991452991456,0.4444444444444444,0.48196089743589754,0.45297592592592584,0.48344897959183664,0.1267605633802817,0.20422535211267606,8.750943396226416,24.668181818181814,0.27934485896269334,1.0,2.0,43.0,5.0,8.0,10.0,,,16.0,8.0,3.0,,4.0,3.0,,,49.0,4.0,1.0,3.0,61.0,9.0,,33.0,,2.0,,,,1.0,2.0,,,,0.0446927374301676,0.05806451612903226,0.03389830508474576,0.03529411764705882,0.15555555555555556,0.07692307692307693,0.4864864864864865,0.06666666666666667,0.5,1.0,0.12790697674418605,0.13983050847457626,,,,,,2.0,,,True
203101,1610612749,Miles Plumlee,Miles Plumlee,203101,MIL,6518.0,109,-16.0,218,211,104,85.0,23.0,429,8.0,14.0,2.0,3.0,2.0,5.0,3.0,9.0,,,,,,,,,,,,,11.0,23.0,,,31.0,228,2.0,5.0,,,6.0,4.0,9.0,,,13.0,18.0,4.0,,,,,1.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,16.0,,1.0,4.0,1.0,6.0,5.0,11.0,1.0,1.0,,3.0,2.0,2.0,6.0,1.0,,9.0,3.0,6.0,1.0,14.0,2.0,2.0,,2.0,2.0,13.0,104,1.0,0.8181818181818182,0.9,,,,,,0.4782608695652174,0.4,0.4444444444444444,0.4782608695652174,0.4,0.4444444444444444,0.5166666666666667,0.5,0.5,,0.043478260869565216,0.07142857142857142,,,15.918367346938775,0.3333333333333333,0.1111111111111111,0.05970149253731343,0.024390243902439025,,0.046296296296296294,0.042105263157894736,,0.06666666666666667,0.045454545454545456,0.06666666666666667,,0.1111111111111111,1.0,0.6086956521739131,0.5714285714285714,0.6153846153846154,0.875,0.391304347826087,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.6,0.6666666666666666,0.5,,,,0.5555555555555556,0.4,,,,,0.6086956521739131,,0.614304347826087,0.6793250000000001,0.6093555555555555,0.1935483870967742,0.41935483870967744,3.2695652173913046,,0.47706422018348627,,,9.0,2.0,5.0,2.0,,,4.0,,2.0,,1.0,,4.0,2.0,11.0,4.0,,,15.0,1.0,,6.0,,2.0,,,,,2.0,,,,0.06349206349206349,0.07692307692307693,0.041666666666666664,0.07692307692307693,,,0.6666666666666666,,,,0.21428571428571427,0.21428571428571427,,2.0,1.0,,0.14285714285714285,,,,True
