EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,SelfOReb,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Offensive Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Loose Ball Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,Charge Fouls Drawn,DefensiveGoaltends,OffFTReboundPct,LostBallOutOfBoundsTurnovers,Charge Fouls,3SecondViolations,Blocked3s,BlockedCorner3,BlockedLongMidRange,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,27512.0,459,-77,907,904,283,310,83.0,1811,17.0,29.0,1.0,3.0,5.0,9.0,4.0,22.0,10.0,24.0,7.0,20.0,2.0,4.0,19.0,61.0,2.0,8.0,7.0,15.0,31.0,75.0,26.0,81.0,2.0,142.0,987,1.0,8.0,2.0,8.0,8.0,11.0,25.0,9.0,19.0,1.0,50.0,42.0,20.0,66.0,12.0,61.0,19.0,4.0,19.0,4.0,23.0,2.0,2.0,12.0,5.0,2.0,50.0,3.0,1.0,24.0,20.0,1.0,45.0,4.0,49.0,19.0,13.0,6.0,10.0,1.0,5.0,4.0,5.0,1.0,2.0,14.0,4.0,18.0,2.0,32.0,5.0,1.0,1.0,5.0,1.0,2.0,10.0,9.0,1.0,10.0,5.0,50.0,280,5.0,1.0,0.6774193548387096,0.6774193548387096,0.8461538461538461,0.32098765432098764,0.25,0.47368421052631576,0.32098765432098764,0.41333333333333333,0.125,0.44,0.44871794871794873,0.25,0.5568181818181818,0.44936708860759494,0.25,0.5555555555555556,0.5192307692307693,0.05333333333333334,0.034482758620689655,0.09090909090909091,0.041666666666666664,17.09741550695825,0.7142857142857143,0.037037037037037035,0.08130081300813008,0.0035842293906810036,0.14906832298136646,0.02127659574468085,0.10810810810810811,0.009523809523809525,0.008,0.027777777777777776,0.06422018348623854,0.08955223880597014,0.1,0.13559322033898305,0.18604651162790697,0.5,0.1858974358974359,0.5862068965517241,0.6071428571428571,0.6470588235294118,0.14102564102564102,0.18181818181818182,0.2,0.25,0.15384615384615385,0.4166666666666667,0.43478260869565216,0.9,0.1282051282051282,0.35,0.35,0.8571428571428571,0.391025641025641,0.3114754098360656,0.3114754098360656,0.8421052631578947,0.1875,0.3333333333333333,1.0,0.5,0.25,1.0,0.20454545454545456,0.5555555555555556,0.09090909090909091,0.5,0.3409090909090909,0.4666666666666667,0.7051282051282052,0.3114754098360656,0.5153025806451612,0.4441538461538462,0.5086863636363635,0.012658227848101266,0.025974025974025976,0.056338028169014086,0.352112676056338,8.598666666666666,25.446913580246918,0.31201764057331866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626253,1610612749,Axel Toupane,Axel Toupane,1626253,MIL,94.0,2,-5,4,3,4,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,14638.0,244,21,497,485,157,143,46.0,982,14.0,32.0,,4.0,2.0,5.0,1.0,14.0,4.0,9.0,1.0,5.0,1.0,1.0,8.0,16.0,,,4.0,7.0,19.0,55.0,9.0,21.0,17.0,82.0,516,1.0,6.0,,,2.0,2.0,10.0,5.0,8.0,8.0,27.0,18.0,20.0,24.0,3.0,15.0,8.0,6.0,31.0,11.0,42.0,8.0,3.0,19.0,9.0,3.0,95.0,1.0,4.0,8.0,12.0,,20.0,5.0,25.0,8.0,7.0,1.0,10.0,2.0,8.0,3.0,2.0,,1.0,13.0,3.0,7.0,1.0,12.0,15.0,,1.0,23.0,3.0,6.0,,,,,,25.0,155,,3.0,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.42857142857142855,,0.625,0.45,0.34545454545454546,0.16666666666666666,0.2,0.4276315789473684,0.16666666666666666,0.5277777777777778,0.47058823529411764,0.16666666666666666,0.5909090909090909,0.27631578947368424,0.10909090909090909,0.09375,0.14285714285714285,0.1111111111111111,17.73308957952468,0.7692307692307693,,0.09230769230769231,0.02631578947368421,0.09302325581395349,0.014705882352941176,0.09259259259259259,0.022727272727272728,,0.02040816326530612,0.0967741935483871,0.11764705882352941,0.058823529411764705,0.08064516129032258,0.125,,0.42105263157894735,0.4375,0.4827586206896552,0.5714285714285714,0.18421052631578946,0.07142857142857142,0.08333333333333333,1.0,0.11842105263157894,0.4444444444444444,0.5,,0.06578947368421052,0.2,0.2,1.0,0.21052631578947367,0.5,0.5,0.875,0.6666666666666666,,,,,,0.2777777777777778,0.4,0.05555555555555555,1.0,0.3888888888888889,0.5714285714285714,0.6973684210526315,0.5333333333333333,0.5195128378378379,0.39926,0.46415294117647055,0.075,0.1016949152542373,0.024390243902439025,0.32926829268292684,5.883636363636364,26.4952380952381,0.3158953722334004,1.0,1.0,1.0,1.0,2.0,5.0,0.0392156862745098,0.05405405405405406,0.02631578947368421,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201150,1610612749,Spencer Hawes,Spencer Hawes,201150,MIL,3170.0,53,-32,111,112,35,50,2.0,223,2.0,2.0,,,1.0,1.0,1.0,5.0,,,,,,,1.0,4.0,,,,1.0,3.0,7.0,1.0,4.0,5.0,14.0,107,,,,,,1.0,2.0,,1.0,,2.0,4.0,2.0,3.0,,4.0,1.0,,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,,,8.0,9.0,,17.0,,17.0,,,,3.0,1.0,2.0,2.0,1.0,,,5.0,1.0,3.0,,4.0,5.0,,1.0,5.0,,3.0,,,,,,2.0,35,,,0.6666666666666666,0.6666666666666666,1.0,0.25,,,0.25,0.42857142857142855,,0.5,0.4090909090909091,,0.3333333333333333,0.5384615384615384,,0.3333333333333333,0.36363636363636365,,,,,15.92920353982301,0.6,,0.2903225806451613,,0.34782608695652173,,0.3148148148148148,,,,0.3076923076923077,0.5,,0.3333333333333333,0.4,,0.18181818181818182,1.0,1.0,0.5,0.45454545454545453,0.2,0.2,1.0,,,,,,,,,0.36363636363636365,0.25,0.25,1.0,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.5454545454545454,0.25,0.4976500000000001,,0.47135,0.23076923076923078,0.3333333333333333,,0.14285714285714285,7.371428571428572,25.900000000000002,0.3153153153153153,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,9972.0,166,-1,333,338,115,121,29.0,671,4.0,8.0,,1.0,2.0,2.0,4.0,7.0,2.0,6.0,4.0,7.0,1.0,1.0,14.0,35.0,1.0,3.0,5.0,11.0,10.0,21.0,18.0,42.0,9.0,83.0,347,1.0,2.0,3.0,5.0,11.0,4.0,7.0,6.0,12.0,6.0,32.0,14.0,6.0,51.0,3.0,35.0,14.0,1.0,4.0,2.0,6.0,2.0,,1.0,2.0,1.0,14.0,2.0,1.0,3.0,10.0,3.0,16.0,3.0,19.0,2.0,1.0,1.0,,,,1.0,,,,1.0,1.0,12.0,3.0,24.0,8.0,,,11.0,,3.0,1.0,,1.0,1.0,,32.0,115,3.0,1.0,0.7,0.7,0.9444444444444444,0.42857142857142855,0.6,0.5,0.42857142857142855,0.47619047619047616,0.5,0.5714285714285714,0.5873015873015873,0.7857142857142857,0.6842105263157895,0.6102941176470589,0.7857142857142857,0.7272727272727273,0.6666666666666666,0.047619047619047616,0.125,,,19.00826446280992,,0.23076923076923078,0.09259259259259259,0.011235955056179775,0.04838709677419355,0.03225806451612903,0.07647058823529412,0.019867549668874173,,0.022222222222222223,0.10204081632653061,0.07407407407407407,0.09375,0.06976744186046512,,,0.12698412698412698,0.5,0.5714285714285714,0.75,0.1111111111111111,0.5714285714285714,0.5714285714285714,0.5,0.09523809523809523,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.5714285714285714,0.5714285714285714,0.75,0.5555555555555556,0.4,0.4,1.0,0.14285714285714285,,,0.42857142857142855,0.3333333333333333,1.0,0.10526315789473684,1.0,0.05263157894736842,1.0,0.5789473684210527,0.45454545454545453,0.7936507936507936,0.4,0.5029785714285716,0.49589,0.4494078947368421,0.05970149253731343,0.125,0.13253012048192772,0.3855421686746988,9.29047619047619,25.497619047619043,0.34534534534534533,,2.0,,,,1.0,0.03225806451612903,,0.06060606060606061,1.0,2.0,2.0,1.0,1.0,1.0,0.058823529411764705,0.2857142857142857,1.0,0.5,0.023255813953488372,,,,,,,,,,,,,True,,,,,,
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,6445.0,107,-23,213,210,99,88,25.0,423,6.0,10.0,2.0,3.0,1.0,2.0,2.0,8.0,3.0,6.0,,1.0,,,4.0,9.0,,2.0,3.0,5.0,11.0,24.0,4.0,10.0,15.0,49.0,213,2.0,4.0,,2.0,7.0,4.0,11.0,3.0,5.0,7.0,24.0,16.0,6.0,12.0,,9.0,4.0,3.0,1.0,,1.0,,,1.0,,,2.0,4.0,6.0,4.0,14.0,5.0,23.0,11.0,34.0,3.0,3.0,,3.0,1.0,2.0,2.0,1.0,,,5.0,1.0,4.0,,8.0,16.0,2.0,,23.0,,10.0,7.0,7.0,,7.0,2.0,24.0,96,,3.0,0.7272727272727273,0.8,1.0,0.4,,0.6,0.4,0.4583333333333333,0.5,0.36363636363636365,0.5,0.3333333333333333,0.53125,0.5568181818181818,0.3888888888888889,0.5714285714285714,0.29411764705882354,0.125,0.2,0.125,,20.24793388429752,0.6,0.5,0.2545454545454545,0.08333333333333333,0.10526315789473684,0.11428571428571428,0.1935483870967742,0.09345794392523364,0.03225806451612903,0.1111111111111111,0.16666666666666666,0.2,0.4666666666666667,0.13793103448275862,,0.2857142857142857,0.29411764705882354,0.6,0.75,0.8333333333333334,0.23529411764705882,0.25,0.2857142857142857,0.5,0.17647058823529413,0.5,0.5,0.6666666666666666,0.029411764705882353,,,,0.2647058823529412,0.4444444444444444,0.4444444444444444,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,,,0.125,0.5,,,0.3125,0.6,0.5882352941176471,0.4444444444444444,0.5075303030303029,0.5057999999999999,0.45741,0.24390243902439024,0.3225806451612903,0.14285714285714285,0.4897959183673469,7.329166666666667,25.46,0.4647887323943662,,3.0,,1.0,3.0,3.0,0.13636363636363635,0.10526315789473684,0.1875,1.0,,,,,,0.125,,,,,3.0,2.0,1.0,1.0,1.0,0.125,,,,,,,True,,,,,,
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,6218.0,104,-18,188,191,67,46,15.0,379,2.0,3.0,,,2.0,2.0,2.0,5.0,,,1.0,3.0,,1.0,5.0,9.0,,,1.0,3.0,4.0,8.0,6.0,12.0,6.0,32.0,206,,,1.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,10.0,2.0,6.0,15.0,3.0,9.0,5.0,1.0,3.0,2.0,5.0,2.0,,3.0,,,12.0,,1.0,4.0,4.0,,8.0,1.0,9.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,3.0,,5.0,,7.0,5.0,,1.0,7.0,,4.0,,,,,,10.0,67,,,0.25,0.25,0.8333333333333334,0.5,1.0,0.25,0.5,0.5,,1.0,0.65,1.5,0.6428571428571429,0.6956521739130435,1.5,0.7142857142857143,0.6,0.125,0.3333333333333333,,,12.62135922330097,0.6666666666666666,,0.06896551724137931,0.022727272727272728,0.12121212121212122,,0.08791208791208792,0.012987012987012988,0.034482758620689655,,0.043478260869565216,0.13333333333333333,0.05,0.12,0.125,,0.15,0.6666666666666666,1.0,0.5,0.25,0.4,0.4,,,,,,0.15,0.3333333333333333,0.3333333333333333,,0.45,0.5555555555555556,0.5555555555555556,1.0,,,,,,,0.2857142857142857,1.0,0.14285714285714285,,0.42857142857142855,0.3333333333333333,0.75,0.5555555555555556,0.502992105263158,0.576,0.53935,0.17391304347826086,0.36363636363636365,0.09375,0.3125,5.85,25.03333333333333,0.35638297872340424,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,
200779,1610612749,Steve Novak,Steve Novak,200779,MIL,544.0,9,1,18,17,5,7,2.0,35,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,13,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,1.0,,,,,10.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.531975,,,,,,,,25.65,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201563,1610612749,Michael Beasley,Michael Beasley,201563,MIL,8210.0,137,-47,278,270,62,88,24.0,548,13.0,14.0,3.0,3.0,1.0,1.0,15.0,25.0,7.0,16.0,3.0,7.0,,,,3.0,,,,1.0,35.0,55.0,3.0,10.0,12.0,91.0,323,6.0,7.0,,,13.0,5.0,7.0,,1.0,1.0,11.0,40.0,30.0,9.0,,3.0,,,6.0,3.0,9.0,2.0,1.0,2.0,1.0,3.0,21.0,2.0,2.0,10.0,8.0,1.0,19.0,5.0,24.0,7.0,6.0,1.0,5.0,1.0,2.0,3.0,3.0,,1.0,8.0,,8.0,1.0,15.0,12.0,1.0,,15.0,,9.0,2.0,2.0,,2.0,2.0,11.0,62,1.0,,0.5714285714285714,0.6060606060606061,1.0,0.3,,,0.3,0.6363636363636364,0.8571428571428571,0.7142857142857143,0.6076923076923076,0.8571428571428571,0.625,0.6408450704225352,0.9285714285714286,0.6875,0.15384615384615385,,,,,25.732899022801305,0.625,0.125,0.11764705882352941,0.024096385542168676,0.2127659574468085,0.046511627906976744,0.1565217391304348,0.031746031746031744,0.05405405405405406,,0.15384615384615385,0.125,0.07692307692307693,0.15151515151515152,0.35714285714285715,1.0,0.2153846153846154,0.9285714285714286,0.9285714285714286,0.38461538461538464,0.38461538461538464,0.6,0.6,0.6666666666666666,0.24615384615384617,0.4375,0.4375,0.7142857142857143,0.1076923076923077,0.42857142857142855,0.42857142857142855,1.0,0.046153846153846156,,,,0.42857142857142855,1.0,0.3333333333333333,,,,0.125,1.0,,,0.125,,0.36923076923076925,,0.47106384615384617,0.46874999999999994,0.4001374999999999,0.1267605633802817,0.14754098360655737,0.14285714285714285,0.12087912087912088,9.779999999999998,24.560000000000002,0.22302158273381295,,1.0,,,3.0,,,,0.037037037037037035,1.0,,,1.0,,,0.16666666666666666,,,,,1.0,4.0,1.0,,,0.16666666666666666,,,,,,,True,,,,,,
203101,1610612749,Miles Plumlee,Miles Plumlee,203101,MIL,3229.0,54,-13,105,101,48,31,12.0,206,2.0,9.0,,2.0,1.0,3.0,1.0,5.0,,,,,,,,,,,,,3.0,14.0,,,5.0,11.0,100,,2.0,,,,1.0,5.0,,,3.0,5.0,2.0,4.0,,,,,2.0,1.0,,1.0,,,,,1.0,2.0,2.0,3.0,,3.0,,3.0,6.0,9.0,1.0,1.0,,4.0,1.0,2.0,1.0,2.0,,,5.0,1.0,3.0,1.0,6.0,6.0,1.0,,7.0,,4.0,,,,,,5.0,48,,,0.3333333333333333,0.3333333333333333,,,,,,0.21428571428571427,,0.2,0.21428571428571427,,0.2,0.3235294117647059,,0.35714285714285715,,0.14285714285714285,0.2222222222222222,,,18.0327868852459,0.8,,0.08571428571428572,0.08823529411764706,,0.1111111111111111,0.05357142857142857,0.09615384615384616,0.0625,0.07142857142857142,0.07142857142857142,,0.14285714285714285,,,,0.6428571428571429,0.2222222222222222,0.2857142857142857,0.5,0.35714285714285715,0.2,0.2,,,,,,,,,,,,,,1.0,,,,,,0.6,0.3333333333333333,,,,,0.6428571428571429,,0.5675071428571429,0.81575,0.6622600000000001,0.23529411764705882,0.23529411764705882,,0.45454545454545453,3.5928571428571425,,0.45714285714285713,,1.0,1.0,,1.0,,0.15384615384615385,,0.1111111111111111,,,,2.0,,,0.25,,,,,,,1.0,,1.0,0.25,,,,,,,True,,,,,,
