EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,AtRimAssists,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceFtPoints,SelfOReb,LostBallSteals,Charge Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,DefShortMidRangeReboundPct,SecondChanceArc3Frequency,BlockingFouls,OffArc3ReboundPct,StepOutOfBoundsTurnovers,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,LongMidRangeAssists,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,on,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,HeaveAttempts,Arc3Assists,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceCorner3FGM,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,DefensiveGoaltends,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101249,1610612750,John Lucas III,John Lucas III,101249,MIN,375.0,6,4,13,12,10.0,12.0,2.0,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,10,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,10.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,26.666666666666668,0.25,1.0,1.0,0.25,0.25,0.25,0.3333333333333333,1.0,0.3333333333333333,0.5,0.406575,0.4341,1.0,10.066666666666666,24.9,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,1397.0,23,7,43,44,17.0,37.0,5.0,87,,,,,,4.0,1.0,1.0,2.0,4.0,3.0,7.0,38,2.0,3.0,2.0,7.0,4.0,1.0,4.0,5.0,1.0,11.0,,,7.0,17.0,0.5,0.6666666666666666,0.5,0.7,0.5,0.7,0.42857142857142855,16.666666666666668,,,,,0.5714285714285714,0.14285714285714285,,,0.2,0.42857142857142855,0.46089285714285716,0.44006,1.0,18.725,24.233333333333334,0.3953488372093023,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.25,0.16666666666666666,0.08333333333333333,0.125,0.4,0.1111111111111111,0.5,0.5,0.2857142857142857,0.5,0.5,1.0,1.0,0.2,1.0,0.67035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201941,1610612750,Jordan Hill,Jordan Hill,201941,MIN,2794.0,47,12,90,88,38.0,56.0,12.0,178,3.0,6.0,,,3.0,4.0,,,5.0,13.0,,12.0,82,1.0,2.0,,4.0,8.0,,,,,,1.0,1.0,4.0,38.0,0.38461538461538464,0.5,0.38461538461538464,0.5,0.42857142857142855,0.6666666666666666,,17.475728155339805,0.46153846153846156,0.5,0.6,0.23076923076923078,0.3076923076923077,,,,,0.46153846153846156,0.4899307692307693,0.3668,0.3333333333333333,7.884615384615386,,0.4222222222222222,2.0,,,,,,,,,,,,,3.0,2.0,1.0,6.0,14.0,3.0,,4.0,2.0,3.0,,,,,0.75,0.2,0.08333333333333333,0.15,0.11363636363636363,,0.13333333333333333,0.5,0.5,,,,,,,,0.564,3.0,4.0,2.0,3.0,7.0,6.0,2.0,2.0,2.0,1.0,1.0,7.0,8.0,1.0,1.0,3.0,1.0,8.0,9.0,1.0,1.0,2.0,1.0,1.0,0.2,0.25,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.07692307692307693,0.16666666666666666,0.23333333333333334,0.09090909090909091,0.1951219512195122,0.2857142857142857,0.23076923076923078,0.2,0.25,0.16666666666666666,0.2,0.5,0.5714285714285714,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203498,1610612750,Shabazz Muhammad,Shabazz Muhammad,203498,MIN,2364.0,39,7,76,74,29.0,48.0,10.0,150,2.0,2.0,,,10.0,,,,6.0,12.0,1.0,27.0,70,4.0,6.0,,17.0,4.0,,,,,,1.0,,17.0,29.0,0.5,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.675,0.85,0.07692307692307693,24.137931034482758,0.15384615384615385,1.0,1.0,0.7692307692307693,,,,,,0.23076923076923078,0.46836923076923076,0.4083666666666667,0.6296296296296297,5.041666666666667,22.9,0.3815789473684211,,,1.0,,,,,,,,,,,4.0,,,4.0,6.0,,,1.0,1.0,7.0,,,,,,,,0.26666666666666666,0.10526315789473684,,0.23076923076923078,,,0.07692307692307693,,,,,,,,,,15.0,1.0,1.0,4.0,9.0,8.0,,1.0,,2.0,2.0,,1.0,,,,1.0,,,15.0,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.08333333333333333,,0.08333333333333333,,0.05714285714285714,0.2,0.1,,,,0.5,,,,0.14814814814814814,4.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,2.0,0.1,0.16666666666666666,1.0,1.0,0.4,0.4444444444444444,0.5,0.4,0.42105263157894735,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203940,1610612750,Adreian Payne,Adreian Payne,203940,MIN,989.0,16,16,32,31,13.0,26.0,4.0,63,1.0,2.0,,,1.0,2.0,2.0,1.0,3.0,5.0,2.0,8.0,19,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,,4.0,13.0,0.6,1.0,0.42857142857142855,0.6666666666666666,0.5,0.6666666666666666,0.2857142857142857,22.22222222222222,0.2857142857142857,0.5,0.5,0.14285714285714285,0.2857142857142857,0.2857142857142857,,,0.3333333333333333,0.5714285714285714,0.5226142857142857,0.46513333333333334,0.5,8.2,24.9,0.40625,1.0,,,,,,,1.0,,,,,1.0,1.0,3.0,1.0,5.0,5.0,,,,,2.0,,,,,,0.3333333333333333,0.2,0.16666666666666666,0.19047619047619047,,,0.5,0.5,,,,,,,,0.4532,,,2.0,1.0,1.0,2.0,,4.0,,,,,,,,,,1.0,2.0,,,2.0,,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,,,,,,,,,,0.25,0.5,,,,0.25,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.125,0.16666666666666666,1.0,0.25,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201575,1610612750,Brandon Rush,Brandon Rush,201575,MIN,792.0,13,7,27,25,22.0,24.0,4.0,52,,,,,,1.0,,,,1.0,2.0,,20,,1.0,1.0,,,,,1.0,,3.0,,,,22.0,,,,,,,0.6666666666666666,9.375,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5286166666666666,0.478375,,20.2,23.05,0.8148148148148148,,,2.0,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,0.6666666666666666,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627739,1610612750,Kris Dunn,Kris Dunn,1627739,MIN,2054.0,34,1,65,65,26.0,44.0,8.0,130,,,,,,4.0,1.0,,1.0,4.0,2.0,5.0,65,1.0,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,26.0,0.25,0.5,0.4166666666666667,0.5,0.4166666666666667,0.5,0.3333333333333333,10.81081081081081,,,,,0.6666666666666666,0.16666666666666666,,,,0.3333333333333333,0.4242416666666667,0.3507,0.4,19.175,23.6,0.4,1.0,1.0,1.0,,,,1.0,,,3.0,,,1.0,3.0,1.0,,4.0,5.0,2.0,1.0,2.0,1.0,,1.0,0.5,,0.5,1.0,,0.07142857142857142,0.2,0.13793103448275862,,0.25,0.25,0.25,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,4.0,5.0,,,,,,,,,,,,,,0.125,0.03333333333333333,,,,,0.25,,,,,,,,,2.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202332,1610612750,Cole Aldrich,Cole Aldrich,202332,MIN,314.0,5,3,9,10,9.0,10.0,1.0,19,1.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,4.0,9,1.0,2.0,,4.0,,,,,,,1.0,1.0,4.0,9.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,40.0,0.5,1.0,1.0,0.5,,,0.5,1.0,,0.5,0.5802,0.5802,1.0,3.7,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,,,,,,,1.0,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,0.6666666666666666,0.6666666666666666,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,1167.0,19,-15,38,36,15.0,20.0,5.0,74,1.0,1.0,,,3.0,,3.0,,3.0,4.0,3.0,8.0,48,,1.0,,,6.0,3.0,,,,,1.0,1.0,,15.0,0.75,,0.42857142857142855,,0.5,,0.42857142857142855,25.0,0.14285714285714285,1.0,1.0,0.42857142857142855,,0.42857142857142855,,,,0.5714285714285714,0.48429285714285714,0.3984,,6.175,24.633333333333336,0.39473684210526316,,,,,,,,,,,,,,1.0,2.0,,3.0,3.0,3.0,1.0,3.0,,1.0,,,,,1.0,,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,3.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,,0.125,0.2,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,619.0,10,4,20,20,8.0,3.0,3.0,40,1.0,1.0,,,1.0,2.0,,,3.0,4.0,,6.0,18,2.0,2.0,,4.0,4.0,,,,,,,,4.0,8.0,0.75,1.0,0.75,1.0,0.75,1.0,,17.391304347826086,0.25,1.0,1.0,0.25,0.5,,,,,0.25,0.46304999999999996,0.41475,0.6666666666666666,11.1,,0.4,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
