EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,Offensive Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,HeaveAttempts,FTOffRebounds,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,on
101139,1610612754,CJ Miles,CJ Miles,101139,IND,59190.0,986.0,72.0,1961.0,1941.0,489.0,486.0,186.0,3902.0,30.0,44.0,8.0,8.0,7.0,12.0,8.0,19.0,17.0,42.0,43.0,76.0,6.0,9.0,10.0,18.0,47.0,141.0,3.0,9.0,9.0,24.0,55.0,105.0,90.0,217.0,33.0,413,2127.0,10.0,12.0,9.0,18.0,8.0,55.0,15.0,26.0,19.0,42.0,13.0,100.0,62.0,48.0,258.0,12.0,16.0,141.0,47.0,5.0,1.0,16.0,9.0,25.0,5.0,4.0,9.0,1.0,6.0,59.0,11.0,7.0,48.0,49.0,9.0,106.0,18.0,124.0,4.0,20.0,10.0,10.0,8.0,4.0,5.0,8.0,3.0,1.0,16.0,2.0,5.0,51.0,4.0,85.0,1.0,2.0,36.0,5.0,3.0,2.0,1.0,34.0,5.0,13.0,3.0,2.0,12.0,2.0,2.0,5.0,2.0,5.0,14.0,10.0,100.0,483.0,4.0,2.0,0.5636363636363636,0.6595744680851063,0.9555555555555556,0.4147465437788018,0.5,0.4523809523809524,0.4147465437788018,0.5238095238095238,0.8333333333333334,0.5769230769230769,0.5900621118012422,0.7833333333333333,0.6397058823529411,0.6164179104477612,0.8333333333333334,0.684931506849315,0.6739130434782609,0.004608294930875576,0.047619047619047616,0.11363636363636363,0.0070921985815602835,16.197508075680663,0.5,0.16666666666666666,0.09158878504672897,0.01289134438305709,0.13445378151260504,0.03374233128834356,0.10874439461883408,0.020713463751438434,0.011428571428571429,0.012578616352201259,0.014354066985645933,0.03571428571428571,0.02702702702702703,0.07428571428571429,0.07058823529411765,0.12631578947368421,0.1417624521072797,0.11458333333333333,0.023529411764705882,0.7142857142857143,0.13664596273291926,0.6818181818181818,0.7692307692307693,0.4666666666666667,0.059006211180124224,0.42105263157894735,0.42105263157894735,0.375,0.13043478260869565,0.40476190476190477,0.40476190476190477,0.8235294117647058,0.2360248447204969,0.5657894736842105,0.5657894736842105,0.9534883720930233,0.43788819875776397,0.3333333333333333,0.3357142857142857,0.9574468085106383,0.26666666666666666,1.0,0.125,0.3,0.6666666666666666,0.8333333333333334,0.3,0.3333333333333333,1.0,0.17647058823529413,0.5833333333333334,0.2647058823529412,0.5555555555555556,0.35294117647058826,0.375,0.8105590062111802,0.3333333333333333,0.5156010971786832,0.4855105263157894,0.48238656716417905,0.04804804804804805,0.11504424778761062,0.013636363636363636,0.13317191283292978,0.24213075060532688,9.785714285714286,25.15115207373271,0.2493625701172871,,,,,,,,,,,,,,,,,,True
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,73534.0,1226.0,21.0,2460.0,2461.0,567.0,560.0,204.0,4921.0,57.0,98.0,3.0,5.0,8.0,19.0,20.0,40.0,29.0,76.0,13.0,39.0,1.0,2.0,5.0,9.0,18.0,47.0,1.0,5.0,8.0,13.0,106.0,214.0,31.0,86.0,56.0,361,2682.0,4.0,10.0,2.0,7.0,,14.0,17.0,44.0,13.0,22.0,20.0,93.0,68.0,144.0,84.0,9.0,4.0,47.0,18.0,13.0,,84.0,51.0,135.0,35.0,16.0,43.0,16.0,25.0,321.0,2.0,9.0,56.0,61.0,5.0,122.0,11.0,133.0,3.0,48.0,26.0,22.0,53.0,13.0,33.0,34.0,20.0,1.0,87.0,4.0,19.0,40.0,6.0,94.0,4.0,1.0,74.0,4.0,,7.0,11.0,77.0,9.0,36.0,1.0,5.0,17.0,,,9.0,3.0,5.0,17.0,9.0,93.0,555.0,7.0,4.0,0.32075471698113206,0.3269230769230769,0.9032258064516129,0.36046511627906974,0.2857142857142857,0.5909090909090909,0.36046511627906974,0.4953271028037383,0.4,0.38636363636363635,0.5083333333333333,0.4117647058823529,0.553030303030303,0.5405405405405406,0.3888888888888889,0.575,0.2866666666666667,,0.06074766355140187,0.12244897959183673,,15.607580824972128,0.6091954022988506,0.08064516129032258,0.08579465541490858,0.01227830832196453,0.11965811965811966,0.006369426751592357,0.09923664122137404,0.010506208213944603,0.017391304347826087,0.008771929824561403,0.01090909090909091,0.008771929824561403,,0.046822742474916385,0.08290155440414508,0.1415525114155251,0.11627906976744186,0.12903225806451613,0.02054794520547945,0.5294117647058824,0.32666666666666666,0.5816326530612245,0.6627906976744186,0.3157894736842105,0.13333333333333333,0.5,0.5128205128205128,0.25,0.25333333333333335,0.3815789473684211,0.3815789473684211,0.3793103448275862,0.13,0.3333333333333333,0.3333333333333333,1.0,0.15666666666666668,0.3829787234042553,0.3829787234042553,0.8333333333333334,0.29411764705882354,0.6,,0.11764705882352941,0.5,1.0,0.29411764705882354,0.2,1.0,0.2878787878787879,0.42105263157894735,0.13636363636363635,0.5555555555555556,0.19696969696969696,0.6153846153846154,0.6133333333333333,0.3829787234042553,0.49737197986577186,0.4980392857142858,0.4715015384615385,0.11280487804878049,0.14937759336099585,0.011494252873563218,0.038781163434903045,0.25761772853185594,8.871028037383178,24.8546511627907,0.2304878048780488,5.0,8.0,2.0,1.0,1.0,1.0,0.025,,,,,,,,,,,True
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,152462.0,2541.0,143.0,5086.0,5080.0,1147.0,1047.0,451.0,10166.0,212.0,296.0,55.0,80.0,48.0,64.0,60.0,151.0,132.0,307.0,2.0,14.0,,,2.0,5.0,38.0,102.0,3.0,9.0,12.0,34.0,404.0,754.0,40.0,116.0,245.0,1173,5491.0,62.0,97.0,3.0,9.0,26.0,159.0,72.0,128.0,14.0,39.0,70.0,256.0,656.0,152.0,117.0,3.0,76.0,101.0,38.0,45.0,,58.0,48.0,106.0,24.0,24.0,36.0,11.0,11.0,260.0,33.0,105.0,141.0,281.0,28.0,450.0,139.0,589.0,16.0,74.0,60.0,14.0,46.0,10.0,28.0,59.0,18.0,,105.0,4.0,22.0,159.0,7.0,262.0,3.0,20.0,257.0,1.0,22.0,9.0,8.0,303.0,39.0,148.0,1.0,22.0,168.0,4.0,2.0,134.0,2.0,32.0,172.0,96.0,255.0,1132.0,19.0,18.0,0.8118811881188119,0.8961748633879781,0.975,0.3448275862068966,0.3333333333333333,0.358974358974359,0.34782608695652173,0.5358090185676393,0.6391752577319587,0.5625,0.5333333333333333,0.6273584905660378,0.5568862275449101,0.5853293413173652,0.6570247933884298,0.6066350710900474,0.13333333333333333,,0.05968169761273209,0.08445945945945946,,19.79241231209735,0.4380952380952381,0.23333333333333334,0.1894807821982468,0.07123473541383989,0.14521112255406798,0.045081967213114756,0.1719641401792991,0.06255666364460562,0.10940919037199125,0.06359649122807018,0.04634581105169341,0.041121495327102804,0.05583756345177665,0.17162872154115585,0.20229885057471264,0.19916142557651992,0.14507042253521127,0.14559386973180077,0.042328042328042326,0.5581395348837209,0.34022988505747126,0.7162162162162162,0.7822878228782287,0.7358490566037735,0.1735632183908046,0.3973509933774834,0.45112781954887216,0.8166666666666667,0.3528735632183908,0.42996742671009774,0.43278688524590164,0.9318181818181818,0.016091954022988506,0.14285714285714285,0.14285714285714285,1.0,0.11724137931034483,0.37254901960784315,0.37254901960784315,0.9736842105263158,0.7547169811320755,0.6875,0.21818181818181817,,,,0.08490566037735849,0.3333333333333333,1.0,0.38323353293413176,0.75,0.029940119760479042,0.4,0.20359281437125748,0.35294117647058826,0.4735632183908046,0.37623762376237624,0.48674464902186404,0.5691931818181817,0.5170996987951807,0.1520408163265306,0.17149478563151796,0.008547008547008548,0.13554987212276215,0.21824381926683717,9.892838196286473,25.905172413793103,0.2255210381439245,7.0,4.0,,30.0,,8.0,0.11920529801324503,1.0,1.0,2.0,6.0,1.0,2.0,0.006514657980456026,0.009174311926605505,,,True
1626202,1610612754,Joe Young,Joe Young,1626202,IND,397.0,7.0,-3.0,12.0,16.0,3.0,6.0,1.0,28.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1,10.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,2.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,0.25,,,,,1.0,1.0,,14.285714285714285,,1.0,0.16666666666666666,,,,0.1111111111111111,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6773,,,0.5,0.5,,,,0.7,,0.25,,,,,,,,,,,,,,,,,,True
202331,1610612754,Paul George,Paul George,202331,IND,130712.0,2179.0,184.0,4366.0,4353.0,973.0,850.0,386.0,8719.0,103.0,171.0,9.0,16.0,22.0,38.0,71.0,154.0,172.0,359.0,35.0,86.0,5.0,11.0,10.0,25.0,122.0,312.0,4.0,11.0,26.0,70.0,346.0,684.0,157.0,398.0,267.0,1430,4694.0,24.0,52.0,9.0,22.0,14.0,89.0,78.0,152.0,36.0,95.0,105.0,369.0,258.0,434.0,396.0,75.0,10.0,311.0,122.0,43.0,2.0,138.0,69.0,207.0,37.0,32.0,74.0,27.0,37.0,483.0,15.0,24.0,162.0,176.0,11.0,349.0,41.0,390.0,10.0,95.0,66.0,29.0,111.0,24.0,64.0,67.0,47.0,2.0,178.0,13.0,39.0,61.0,5.0,158.0,11.0,11.0,248.0,4.0,5.0,9.0,15.0,300.0,29.0,110.0,11.0,33.0,16.0,3.0,2.0,13.0,,3.0,19.0,12.0,367.0,961.0,17.0,26.0,0.37283236994219654,0.3782991202346041,0.8407643312101911,0.3944723618090452,0.4090909090909091,0.37894736842105264,0.3954659949622166,0.5058479532163743,0.46153846153846156,0.5131578947368421,0.5374306839186691,0.5067567567567568,0.5344129554655871,0.5867219917012448,0.5370370370370371,0.6103678929765887,0.3678373382624769,0.005025125628140704,0.06286549707602339,0.1286549707602339,0.003205128205128205,28.78313504487581,0.6235955056179775,0.1111111111111111,0.13869188337273444,0.01909307875894988,0.19877300613496932,0.023006134969325152,0.16218809980806143,0.020429544264012573,0.030612244897959183,0.017721518987341773,0.010638297872340425,0.021052631578947368,0.02824858757062147,0.09282700421940929,0.1497326203208556,0.18052256532066507,0.20198675496688742,0.1895734597156398,0.019083969465648856,0.631578947368421,0.15804066543438078,0.6023391812865497,0.6912751677852349,0.4174757281553398,0.1423290203327172,0.461038961038961,0.5107913669064749,0.2112676056338028,0.3317929759704251,0.479108635097493,0.48725212464589235,0.4127906976744186,0.07948243992606285,0.4069767441860465,0.4117647058823529,0.9428571428571428,0.28835489833641403,0.391025641025641,0.39228295819935693,0.8114754098360656,0.21621621621621623,0.5625,0.3333333333333333,0.14864864864864866,0.45454545454545453,0.8,0.14864864864864866,0.36363636363636365,0.5,0.15384615384615385,0.5789473684210527,0.10121457489878542,0.4,0.2834008097165992,0.37142857142857144,0.5258780036968577,0.39228295819935693,0.47964488847583653,0.45222000000000007,0.4647002049180329,0.10324232081911262,0.1437908496732026,0.02702702702702703,0.062237762237762236,0.25804195804195806,11.971491228070175,25.44698492462312,0.222858451672011,6.0,7.0,,11.0,17.0,,0.09740259740259741,1.0,2.0,1.0,,,1.0,0.016713091922005572,0.021052631578947368,2.0,0.011627906976744186,True
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,109793.0,1830.0,121.0,3676.0,3691.0,742.0,690.0,312.0,7367.0,181.0,282.0,32.0,59.0,32.0,51.0,64.0,148.0,18.0,42.0,17.0,47.0,3.0,7.0,3.0,7.0,20.0,51.0,2.0,5.0,3.0,9.0,263.0,472.0,37.0,98.0,35.0,672,3938.0,40.0,77.0,5.0,12.0,3.0,98.0,42.0,75.0,6.0,16.0,13.0,115.0,382.0,144.0,108.0,3.0,44.0,51.0,20.0,39.0,,71.0,37.0,108.0,26.0,11.0,44.0,8.0,19.0,253.0,38.0,66.0,109.0,123.0,26.0,258.0,105.0,363.0,14.0,96.0,53.0,43.0,48.0,11.0,28.0,32.0,20.0,,80.0,9.0,12.0,58.0,13.0,116.0,4.0,4.0,83.0,8.0,8.0,4.0,4.0,67.0,9.0,29.0,,9.0,23.0,1.0,1.0,19.0,1.0,3.0,24.0,19.0,115.0,735.0,10.0,6.0,0.7262357414448669,0.7925311203319502,0.972972972972973,0.37755102040816324,0.4166666666666667,0.375,0.37755102040816324,0.5572033898305084,0.5194805194805194,0.56,0.5587719298245614,0.5337078651685393,0.5604395604395604,0.5609348914858097,0.5384615384615384,0.558252427184466,0.17192982456140352,,0.0826271186440678,0.08156028368794327,,16.84053651266766,0.6,0.325,0.11274060494958753,0.06043956043956044,0.15117891816920942,0.07421875,0.1280353200883002,0.06483790523690773,0.07541899441340782,0.05952380952380952,0.04773869346733668,0.06914893617021277,0.08823529411764706,0.12,0.09900990099009901,0.11538461538461539,0.15398886827458255,0.14285714285714285,0.0611353711790393,0.7916666666666666,0.49473684210526314,0.6418439716312057,0.6988416988416989,0.7292817679558011,0.2596491228070175,0.43243243243243246,0.48484848484848486,0.71875,0.07368421052631578,0.42857142857142855,0.42857142857142855,0.7222222222222222,0.0824561403508772,0.3617021276595745,0.3617021276595745,0.9411764705882353,0.08947368421052632,0.39215686274509803,0.39215686274509803,1.0,0.6629213483146067,0.5423728813559322,0.28125,0.07865168539325842,0.42857142857142855,1.0,0.056179775280898875,0.4,1.0,0.5604395604395604,0.6274509803921569,0.07692307692307693,0.42857142857142855,0.0989010989010989,0.3333333333333333,0.6666666666666666,0.39215686274509803,0.5262971052631579,0.5499895833333333,0.5415346153846153,0.04915254237288136,0.05894308943089431,,0.14583333333333334,0.17113095238095238,4.7400423728813585,24.640816326530615,0.20184983677910773,6.0,4.0,,2.0,,1.0,0.10810810810810811,,1.0,,1.0,,2.0,,0.014492753623188406,,,True
201166,1610612754,Aaron Brooks,Aaron Brooks,201166,IND,11418.0,190.0,-8.0,367.0,363.0,62.0,57.0,44.0,730.0,12.0,23.0,2.0,2.0,3.0,6.0,7.0,9.0,5.0,13.0,3.0,4.0,,,1.0,1.0,8.0,22.0,2.0,6.0,2.0,6.0,24.0,45.0,11.0,26.0,5.0,86,363.0,2.0,2.0,2.0,6.0,,10.0,5.0,11.0,3.0,7.0,,19.0,,48.0,24.0,9.0,2.0,21.0,8.0,5.0,,17.0,7.0,24.0,5.0,2.0,8.0,3.0,6.0,55.0,4.0,2.0,6.0,3.0,1.0,10.0,6.0,16.0,,4.0,1.0,3.0,16.0,4.0,12.0,5.0,4.0,,21.0,2.0,2.0,14.0,1.0,27.0,,,14.0,6.0,1.0,1.0,1.0,5.0,,2.0,1.0,,1.0,,,,,1.0,1.0,,19.0,62.0,1.0,,,,0.7272727272727273,0.4230769230769231,0.3333333333333333,0.42857142857142855,0.44,0.5333333333333333,1.0,0.45454545454545453,0.5704225352112676,0.625,0.5277777777777778,0.589041095890411,0.625,0.5277777777777778,0.36619718309859156,,0.1111111111111111,0.17391304347826086,,22.871046228710462,0.7619047619047619,0.1111111111111111,0.02654867256637168,0.017699115044247787,0.07317073170731707,0.07017543859649122,0.046153846153846156,0.03529411764705882,0.023809523809523808,,0.022727272727272728,0.024390243902439025,0.1875,0.02127659574468085,0.02857142857142857,0.03225806451612903,0.06896551724137931,0.08333333333333333,,,0.323943661971831,0.5217391304347826,0.631578947368421,,0.1267605633802817,0.7777777777777778,0.875,,0.18309859154929578,0.38461538461538464,0.38461538461538464,,0.056338028169014086,0.75,0.75,1.0,0.30985915492957744,0.36363636363636365,0.36363636363636365,0.625,0.25,1.0,,,,,0.75,0.3333333333333333,0.5,0.3333333333333333,0.5,0.05555555555555555,1.0,0.3333333333333333,0.3333333333333333,0.6901408450704225,0.38095238095238093,0.476773188405797,0.543025,0.472628125,0.0410958904109589,0.0425531914893617,0.038461538461538464,0.11627906976744186,0.22093023255813954,7.902222222222224,27.569230769230767,0.16893732970027248,1.0,,,,,,0.1111111111111111,1.0,,,,,,,,1.0,,True
201952,1610612754,Jeff Teague,Jeff Teague,201952,IND,134944.0,2249.0,151.0,4527.0,4523.0,1022.0,932.0,387.0,9050.0,115.0,220.0,6.0,13.0,24.0,54.0,100.0,226.0,42.0,85.0,7.0,21.0,1.0,1.0,1.0,2.0,74.0,188.0,3.0,12.0,13.0,39.0,257.0,531.0,81.0,209.0,300.0,1057,4912.0,14.0,27.0,4.0,13.0,12.0,52.0,63.0,134.0,14.0,41.0,120.0,288.0,46.0,468.0,153.0,90.0,8.0,187.0,74.0,70.0,1.0,397.0,159.0,556.0,121.0,38.0,186.0,71.0,140.0,1271.0,9.0,20.0,113.0,149.0,3.0,265.0,29.0,294.0,6.0,83.0,43.0,40.0,118.0,32.0,86.0,70.0,32.0,2.0,188.0,7.0,34.0,72.0,9.0,138.0,6.0,1.0,284.0,11.0,10.0,14.0,15.0,350.0,20.0,115.0,24.0,35.0,24.0,4.0,2.0,15.0,1.0,8.0,28.0,19.0,271.0,1007.0,13.0,22.0,0.08949416342412451,0.09090909090909091,0.6296296296296297,0.3875598086124402,0.3076923076923077,0.34146341463414637,0.3894230769230769,0.4839924670433145,0.5185185185185185,0.4701492537313433,0.5114864864864865,0.5,0.48,0.5919282511210763,0.5531914893617021,0.6075949367088608,0.28243243243243243,0.004784688995215311,0.1318267419962335,0.19090909090909092,0.005319148936170213,21.7566478646253,0.6276595744680851,0.029411764705882353,0.11330798479087452,0.015479876160990712,0.1323185011709602,0.013803680981595092,0.12079299216228677,0.014917695473251029,0.015037593984962405,0.016908212560386472,0.014613778705636743,0.01037344398340249,0.023529411764705882,0.0992063492063492,0.10761154855643044,0.13488372093023257,0.12678288431061807,0.14798206278026907,0.018461538461538463,0.6785714285714286,0.2972972972972973,0.5227272727272727,0.6460674157303371,0.13043478260869565,0.3054054054054054,0.4424778761061947,0.5,0.05,0.11486486486486487,0.49411764705882355,0.5060240963855421,0.07142857142857142,0.02837837837837838,0.3333333333333333,0.3333333333333333,1.0,0.25405405405405407,0.39361702127659576,0.39572192513368987,0.5945945945945946,0.325,0.46153846153846156,,0.025,1.0,1.0,0.3,0.25,1.0,0.30857142857142855,0.4444444444444444,0.011428571428571429,0.5,0.22285714285714286,0.3333333333333333,0.5797297297297297,0.39572192513368987,0.4829007462686567,0.4759203703703704,0.4662473988439306,0.16219369894982497,0.18370607028753994,0.1038961038961039,0.04919583727530748,0.27246925260170296,7.100941619585687,25.92535885167464,0.22575657168102495,10.0,9.0,,2.0,2.0,1.0,0.11504424778761062,1.0,,2.0,1.0,,,0.023529411764705882,,2.0,,True
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,44596.0,743.0,62.0,1516.0,1514.0,341.0,273.0,119.0,3030.0,29.0,44.0,6.0,12.0,9.0,14.0,8.0,18.0,17.0,42.0,19.0,47.0,,1.0,3.0,6.0,10.0,20.0,,,2.0,2.0,54.0,104.0,29.0,67.0,20.0,215,1607.0,9.0,17.0,,1.0,4.0,22.0,13.0,26.0,5.0,8.0,7.0,48.0,70.0,38.0,87.0,,8.0,20.0,10.0,4.0,1.0,15.0,14.0,29.0,11.0,3.0,8.0,1.0,6.0,72.0,7.0,15.0,36.0,48.0,5.0,89.0,22.0,111.0,2.0,18.0,11.0,7.0,10.0,1.0,4.0,7.0,6.0,,17.0,3.0,6.0,20.0,5.0,33.0,1.0,1.0,29.0,1.0,3.0,,1.0,27.0,5.0,12.0,,4.0,11.0,,,7.0,,4.0,11.0,4.0,48.0,337.0,1.0,3.0,0.6481481481481481,0.7,1.0,0.43283582089552236,,0.625,0.43283582089552236,0.5192307692307693,0.5294117647058824,0.5,0.5701754385964912,0.5,0.6029411764705882,0.5906593406593407,0.55,0.6153846153846154,0.391812865497076,0.014925373134328358,0.038461538461538464,0.06818181818181818,,12.029161603888213,0.5882352941176471,0.16129032258064516,0.10126582278481013,0.035629453681710214,0.12413793103448276,0.03482587064676617,0.1099476439790576,0.03536977491961415,0.04132231404958678,0.04,0.02857142857142857,0.04964539007092199,,0.06417112299465241,0.09333333333333334,0.16058394160583941,0.13131313131313133,0.10869565217391304,0.02564102564102564,0.36363636363636365,0.2573099415204678,0.6590909090909091,0.7073170731707317,0.7241379310344828,0.10526315789473684,0.4444444444444444,0.4444444444444444,0.5,0.24561403508771928,0.40476190476190477,0.4146341463414634,0.5882352941176471,0.27485380116959063,0.40425531914893614,0.41304347826086957,1.0,0.11695906432748537,0.5,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.05555555555555555,,,,,,0.4117647058823529,0.6428571428571429,0.17647058823529413,0.5,0.058823529411764705,1.0,0.6491228070175439,0.5,0.5434292397660819,0.5325115384615384,0.5369926470588235,0.06741573033707865,0.10810810810810811,,0.10232558139534884,0.22325581395348837,9.533653846153847,24.177611940298508,0.224934036939314,3.0,1.0,,,,,,,,,,,,0.023809523809523808,,,0.02127659574468085,True
201155,1610612754,Rodney Stuckey,Rodney Stuckey,201155,IND,12184.0,203.0,17.0,393.0,391.0,107.0,101.0,42.0,784.0,7.0,13.0,,,1.0,2.0,3.0,9.0,6.0,22.0,3.0,9.0,,,,1.0,3.0,12.0,,,2.0,4.0,16.0,44.0,6.0,21.0,5.0,55,424.0,2.0,3.0,,,2.0,6.0,3.0,12.0,2.0,5.0,2.0,14.0,4.0,28.0,15.0,3.0,,12.0,3.0,4.0,1.0,17.0,9.0,26.0,6.0,3.0,5.0,5.0,7.0,61.0,,2.0,12.0,10.0,1.0,23.0,2.0,25.0,1.0,2.0,2.0,,13.0,1.0,10.0,2.0,3.0,,15.0,1.0,1.0,4.0,1.0,8.0,1.0,,11.0,,,1.0,1.0,11.0,1.0,4.0,,2.0,,,,,,,,,12.0,103.0,1.0,,0.125,0.125,0.8333333333333334,0.2857142857142857,,0.4,0.2857142857142857,0.36363636363636365,0.6666666666666666,0.25,0.38461538461538464,0.6666666666666666,0.35294117647058826,0.39285714285714285,0.75,0.3684210526315789,0.3230769230769231,0.047619047619047616,0.09090909090909091,0.3076923076923077,,19.495412844036696,0.8666666666666667,0.06666666666666667,0.09090909090909091,0.017241379310344827,0.12903225806451613,,0.10837438423645321,0.011695906432748537,,0.03225806451612903,0.017857142857142856,,,0.0975609756097561,0.13793103448275862,0.05,0.14285714285714285,0.1,0.02702702702702703,,0.2,0.5384615384615384,0.7777777777777778,0.14285714285714285,0.13846153846153847,0.3333333333333333,0.3333333333333333,,0.3384615384615385,0.2727272727272727,0.2727272727272727,0.16666666666666666,0.13846153846153847,0.3333333333333333,0.375,1.0,0.18461538461538463,0.25,0.25,0.6666666666666666,,,,,,,,,,0.11764705882352941,0.5,0.058823529411764705,,0.23529411764705882,0.5,0.5230769230769231,0.25,0.4839823076923077,0.40754999999999997,0.42926470588235294,0.058823529411764705,0.0851063829787234,,0.10909090909090909,0.2545454545454545,11.193181818181818,24.752380952380957,0.272264631043257,,,,,,,,,,,,,,,,,0.1111111111111111,True
