EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,Blocked3s,BlockedArc3,OffShortMidRangeReboundPct,SelfORebPct,PtsUnassisted3s,FTOffRebounds,BadPassOutOfBoundsTurnovers,BlockingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,LongMidRangePctAssisted,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceCorner3Frequency,NonShootingPenaltyNonTakeFouls,Charge Fouls,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Defensive 3 Seconds Violations,BlockedCorner3,BlockedLongMidRange,3SecondViolations,Clear Path Fouls
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,5397.0,90,-23.0,163,163,45.0,26.0,14.0,326,3.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,1.0,4.0,3.0,16.0,204.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,5.0,4.0,6.0,3.0,2.0,1.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,14.0,1.0,1.0,5.0,6.0,1.0,12.0,2.0,14.0,4.0,3.0,1.0,3.0,6.0,6.0,1.0,1.0,3.0,1.0,2.0,5.0,45.0,0.4,0.5,1.0,0.25,1.0,0.25,0.5555555555555556,0.5,0.6666666666666666,0.5,0.8333333333333334,0.5,0.5714285714285714,1.0,0.625,0.3076923076923077,7.82122905027933,1.0,0.1818181818181818,0.0222222222222222,0.1666666666666666,0.0333333333333333,0.1746031746031746,0.0266666666666666,0.0476190476190476,0.0454545454545454,0.0833333333333333,0.25,0.2307692307692307,0.1,0.3,0.3076923076923077,0.75,0.75,0.6666666666666666,0.2307692307692307,0.3333333333333333,0.3333333333333333,0.1538461538461538,0.5,0.5,0.2307692307692307,0.0769230769230769,1.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,0.5,0.25,0.6153846153846154,1.0,0.4991615384615385,0.52425,0.50695,0.1428571428571428,0.2,0.375,0.3125,6.344444444444445,23.95,0.2760736196319018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,8191.0,137,-25.0,246,247,67.0,49.0,29.0,493,7.0,14.0,,1.0,1.0,3.0,2.0,6.0,1.0,11.0,1.0,,7.0,25.0,1.0,3.0,10.0,31.0,7.0,26.0,10.0,51.0,291.0,1.0,3.0,1.0,3.0,,5.0,3.0,7.0,4.0,3.0,12.0,14.0,6.0,21.0,,25.0,7.0,11.0,3.0,14.0,2.0,7.0,2.0,31.0,,4.0,3.0,9.0,,12.0,4.0,16.0,1.0,1.0,,3.0,10.0,10.0,,,16.0,1.0,7.0,12.0,67.0,0.7,0.7,1.0,0.2692307692307692,0.3333333333333333,0.2692307692307692,0.3225806451612903,0.3333333333333333,0.4285714285714285,0.3596491228070175,0.4166666666666667,0.4090909090909091,0.3984375,0.3571428571428571,0.4285714285714285,0.4561403508771929,25.177304964539008,,0.1578947368421052,0.0512820512820512,0.0714285714285714,,0.1212121212121212,0.03125,0.0588235294117647,,0.1739130434782608,0.1428571428571428,0.15,0.0689655172413793,0.0769230769230769,0.2456140350877192,0.5,0.5384615384615384,0.8571428571428571,0.1052631578947368,0.3333333333333333,0.3333333333333333,0.1929824561403508,0.0909090909090909,0.0909090909090909,0.0175438596491228,0.4385964912280701,0.28,0.28,1.0,0.1666666666666666,,0.5,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,,0.7017543859649122,0.28,0.4809877192982457,0.501875,0.4201681818181818,0.125,0.1891891891891892,0.0980392156862745,0.2352941176470588,8.406451612903224,26.000000000000004,0.2723577235772357,1.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.25,0.032258064516129,0.0714285714285714,0.4285714285714285,0.0833333333333333,0.3333333333333333,0.5,0.3636363636363636,0.25,0.037037037037037,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1626203,1610612766,Treveon Graham,Treveon Graham,1626203,CHA,3389.0,56,-20.0,100,100,33.0,23.0,14.0,200,4.0,7.0,,,2.0,5.0,3.0,4.0,1.0,4.0,,,3.0,5.0,,1.0,8.0,15.0,3.0,5.0,2.0,27.0,116.0,,1.0,,1.0,,,3.0,7.0,,,6.0,10.0,6.0,9.0,,5.0,3.0,,1.0,1.0,1.0,,,3.0,,1.0,4.0,,,4.0,1.0,5.0,3.0,3.0,,,2.0,6.0,,,3.0,1.0,2.0,6.0,33.0,0.625,0.625,1.0,0.6,,0.6,0.5333333333333333,,0.4285714285714285,0.625,,0.4285714285714285,0.6428571428571429,,0.4285714285714285,0.25,18.487394957983195,,,0.0263157894736842,0.2105263157894736,,0.0975609756097561,0.0185185185185185,,,,,,0.2666666666666666,,0.35,0.5714285714285714,0.8,0.5,0.2,0.75,0.75,0.2,0.25,0.25,,0.25,0.6,0.6,1.0,,,0.5,,,0.7142857142857143,0.4,,0.6,0.6,0.4723099999999999,,0.4819428571428572,0.0952380952380952,0.125,,0.2222222222222222,7.693333333333333,25.76,0.33,,,,2.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,0.1333333333333333,0.2857142857142857,1.0,,,1.0,,,,1.0,1.0,1.0,0.0833333333333333,0.1428571428571428,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1627362,1610612766,Briante Weber,Briante Weber,1627362,CHA,9546.0,159,-34.0,286,288,86.0,55.0,36.0,574,13.0,19.0,2.0,3.0,2.0,4.0,4.0,8.0,2.0,12.0,1.0,,1.0,6.0,,,19.0,39.0,1.0,7.0,9.0,50.0,337.0,2.0,5.0,,,,4.0,4.0,11.0,3.0,8.0,19.0,14.0,24.0,,4.0,6.0,1.0,7.0,9.0,16.0,8.0,3.0,1.0,41.0,4.0,3.0,7.0,7.0,,14.0,8.0,22.0,9.0,4.0,5.0,5.0,12.0,11.0,,,13.0,1.0,4.0,19.0,86.0,0.3684210526315789,0.4117647058823529,,0.1428571428571428,,0.1428571428571428,0.4871794871794871,0.4,0.3636363636363636,0.4456521739130434,0.4,0.3928571428571428,0.4807692307692308,0.4,0.5,0.1521739130434782,17.272727272727273,,0.1029411764705882,0.0326086956521739,0.1272727272727272,0.0727272727272727,0.1138211382113821,0.0476190476190476,,0.0909090909090909,0.0769230769230769,0.1764705882352941,0.08,0.0769230769230769,0.25,0.4130434782608695,0.6842105263157895,0.7222222222222222,0.5384615384615384,0.1739130434782608,0.5,0.5,0.2608695652173913,0.1666666666666666,0.1666666666666666,0.0217391304347826,0.1304347826086956,0.1666666666666666,0.1666666666666666,,0.6,0.6666666666666666,,,,0.2857142857142857,0.5,,0.5652173913043478,0.1666666666666666,0.5006677777777778,0.4208333333333334,0.4386038461538462,0.0816326530612244,0.0952380952380952,0.08,0.38,7.328205128205129,27.485714285714288,0.3006993006993007,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,,5.0,,,,,1.0,,,,,,,0.3333333333333333,0.0256410256410256,0.0526315789473684,0.6,0.0689655172413793,,,0.2142857142857142,0.3333333333333333,,1.0,,,0.0434782608695652,0.0416666666666666,3.0,1.0,2.0,1.0,3.0,3.0,0.1111111111111111,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201158,1610612766,Marco Belinelli,Marco Belinelli,201158,CHA,5785.0,96,-15.0,176,178,47.0,30.0,19.0,354,,3.0,,1.0,,2.0,1.0,2.0,7.0,13.0,1.0,,7.0,19.0,1.0,1.0,8.0,18.0,7.0,20.0,15.0,52.0,211.0,,2.0,1.0,1.0,2.0,5.0,4.0,9.0,5.0,6.0,17.0,10.0,6.0,21.0,,19.0,7.0,3.0,2.0,5.0,2.0,2.0,,12.0,1.0,,1.0,3.0,,4.0,1.0,5.0,1.0,1.0,,1.0,4.0,16.0,,3.0,18.0,,4.0,17.0,47.0,0.625,0.625,1.0,0.35,1.0,0.35,0.4444444444444444,,0.4444444444444444,0.4868421052631579,0.5,0.3928571428571428,0.5652173913043478,0.625,0.5,0.5263157894736842,25.75757575757576,,0.0789473684210526,,0.0303030303030303,0.0303030303030303,0.056338028169014,0.0117647058823529,,0.04,0.2142857142857142,,,0.0454545454545454,,0.0789473684210526,,,,0.0526315789473684,0.5,0.5,0.3421052631578947,0.5384615384615384,0.5384615384615384,0.0263157894736842,0.5,0.3684210526315789,0.3684210526315789,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.1428571428571428,,,0.6052631578947368,0.3684210526315789,0.4745236842105263,0.4963166666666667,0.4368714285714286,0.1363636363636363,0.1818181818181818,0.0961538461538461,0.3269230769230769,15.288888888888888,25.365,0.2670454545454545,1.0,5.0,1.0,,,1.0,5.0,4.0,,1.0,,5.0,1.0,,,,,2.0,,,,,,0.2,,,1.0,,,,0.3571428571428571,0.2,0.0909090909090909,1.0,,,,0.0454545454545454,,,,,2.0,2.0,,0.7142857142857143,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612766,Nicolas Batum,Nicolas Batum,201587,CHA,780.0,13,4.0,21,22,6.0,3.0,3.0,43,1.0,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,2.0,2.0,1.0,2.0,2.0,9.0,25.0,,,,,2.0,2.0,,,,,,2.0,2.0,3.0,,1.0,,3.0,,3.0,,2.0,,6.0,,,,1.0,,1.0,,1.0,,,,,,1.0,,,2.0,,1.0,,6.0,0.5,0.5,1.0,0.5,,0.5,1.0,,,0.875,,,0.9,1.0,,0.5,24.0,,0.1666666666666666,,,,0.0769230769230769,,,,,,0.5,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,,,0.25,0.25,,,,,,,,,,,,0.75,,0.5506500000000001,,,0.2,0.3333333333333333,0.2222222222222222,,7.15,23.55,0.2857142857142857,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,999.0,17,5.0,28,28,15.0,5.0,6.0,56,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,3.0,4.0,,,,6.0,33.0,2.0,2.0,,,,4.0,1.0,2.0,,,2.0,2.0,4.0,,4.0,,,2.0,,2.0,,1.0,,4.0,,2.0,,2.0,,2.0,2.0,4.0,,,,3.0,3.0,1.0,,,,,,2.0,15.0,0.3333333333333333,1.0,,,,,0.75,1.0,0.5,0.75,1.0,0.5,0.75,1.0,0.5,,11.76470588235294,,0.1818181818181818,0.4,,,0.1333333333333333,0.1666666666666666,0.3333333333333333,,,0.5,0.3333333333333333,,,0.5,1.0,1.0,,0.25,1.0,1.0,0.25,,,,,,,,1.0,1.0,,,,0.5,1.0,,0.5,,0.4816,0.64035,0.45015,,,0.6666666666666666,0.3333333333333333,7.075,,0.5357142857142857,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203087,1610612766,Jeremy Lamb,Jeremy Lamb,203087,CHA,7214.0,120,-35.0,220,219,59.0,37.0,26.0,439,13.0,18.0,3.0,4.0,3.0,3.0,7.0,16.0,2.0,11.0,6.0,2.0,3.0,10.0,1.0,1.0,22.0,45.0,4.0,16.0,6.0,62.0,259.0,5.0,8.0,1.0,2.0,2.0,15.0,8.0,13.0,3.0,4.0,20.0,14.0,30.0,9.0,4.0,10.0,3.0,7.0,5.0,12.0,5.0,7.0,,29.0,2.0,4.0,11.0,16.0,,27.0,6.0,33.0,3.0,2.0,1.0,6.0,6.0,9.0,,,7.0,1.0,4.0,20.0,59.0,0.3181818181818182,0.35,0.75,0.25,0.5,0.25,0.4888888888888889,0.625,0.6153846153846154,0.4590163934426229,0.65,0.5,0.484375,0.6818181818181818,0.5555555555555556,0.2622950819672131,27.49003984063745,,0.3076923076923077,0.0512820512820512,0.25,0.0444444444444444,0.28125,0.048780487804878,0.0555555555555555,0.0571428571428571,0.1363636363636363,0.3333333333333333,0.4761904761904761,0.1666666666666666,0.4285714285714285,0.2950819672131147,0.7222222222222222,0.7647058823529411,0.3076923076923077,0.2622950819672131,0.4375,0.4666666666666667,0.180327868852459,0.1818181818181818,0.2,0.0983606557377049,0.1639344262295081,0.3,0.3,0.6666666666666666,0.4,0.75,0.1,1.0,1.0,0.1875,1.0,0.125,0.5573770491803278,0.3,0.4974885245901639,0.48824375,0.43789375,0.0625,0.0833333333333333,0.2419354838709677,0.3225806451612903,8.264444444444443,24.94375,0.2681818181818182,,1.0,,3.0,,,4.0,3.0,1.0,1.0,,5.0,2.0,,,,,,2.0,2.0,,2.0,1.0,,0.0666666666666666,0.0555555555555555,0.8,0.0869565217391304,0.5,0.4285714285714285,0.0625,,,1.0,,,,0.032258064516129,3.0,,1.0,,,,,,1.0,0.1666666666666666,0.1666666666666666,1.0,1.0,0.0625,0.0909090909090909,0.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203101,1610612766,Miles Plumlee,Miles Plumlee,203101,CHA,3051.0,51,-20.0,90,91,22.0,17.0,13.0,181,2.0,5.0,,2.0,1.0,1.0,1.0,3.0,,,,,,,,,3.0,8.0,,,2.0,8.0,105.0,,2.0,,,,,1.0,2.0,,,2.0,6.0,,,,,,1.0,,1.0,,,,2.0,1.0,6.0,3.0,4.0,2.0,9.0,8.0,17.0,2.0,1.0,1.0,3.0,7.0,5.0,,,2.0,,1.0,2.0,22.0,1.0,1.0,,,,,0.375,,0.5,0.375,,0.5,0.4444444444444444,,0.5,,9.25925925925926,0.6666666666666666,0.16,0.1714285714285714,0.1666666666666666,0.0555555555555555,0.1627906976744186,0.1320754716981132,0.2,0.0666666666666666,0.1818181818181818,,0.2222222222222222,0.2307692307692307,,0.625,0.4,0.4,1.0,0.375,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,,,,0.5,1.0,,0.625,,0.5887375,0.5324,0.64315,0.1111111111111111,0.1111111111111111,,0.25,2.55,,0.2444444444444444,,,,,,1.0,,,1.0,,1.0,1.0,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,0.1,1.0,1.0,,,,1.0,,,0.2,0.2,,1.0,,,,,0.25,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,113.0,2,-3.0,3,3,,,1.0,6,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
