EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PtsPutbacks,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Corner3Assists,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFouls,Charge Fouls,Offensive Fouls,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,Clear Path Fouls,DefensiveGoaltends,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceCorner3PctAssisted,on,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3
1626144,1610612743,Emmanuel Mudiay,Emmanuel Mudiay,1626144,DEN,11298.0,188,-56,393,391,93,87.0,54,784,13.0,28.0,2.0,5.0,8.0,4.0,13.0,2.0,13.0,7.0,23.0,2.0,1.0,5.0,19.0,54.0,7.0,23.0,15.0,74,444,1.0,5.0,2.0,2.0,4.0,8.0,18.0,1.0,5.0,4.0,23.0,8.0,30.0,21.0,23.0,7.0,3.0,19.0,7.0,26.0,7.0,12.0,6.0,1.0,59.0,2.0,2.0,6.0,14.0,20.0,4.0,24.0,1.0,5.0,1.0,4.0,11.0,3.0,6.0,7.0,5.0,1.0,2.0,18.0,4.0,8.0,11.0,2.0,15.0,20.0,10.0,2.0,1.0,1.0,2.0,2.0,23.0,93,0.21052631578947367,0.21052631578947367,1.0,0.30434782608695654,0.2,0.30434782608695654,0.35185185185185186,0.2,0.4444444444444444,0.38311688311688313,0.14285714285714285,0.41304347826086957,0.42528735632183906,0.25,0.4423076923076923,0.2987012987012987,0.05555555555555555,0.07142857142857142,0.07692307692307693,22.925764192139738,0.6111111111111112,0.12844036697247707,0.015384615384615385,0.09230769230769231,0.0273972602739726,0.11494252873563218,0.019704433497536946,0.03225806451612903,0.03125,0.1276595744680851,0.14814814814814814,0.11428571428571428,0.10416666666666667,0.058823529411764705,0.02127659574468085,1.0,0.36363636363636365,0.4642857142857143,0.5,0.3076923076923077,0.16883116883116883,0.3076923076923077,0.3333333333333333,0.16883116883116883,0.15384615384615385,0.15384615384615385,0.2987012987012987,0.30434782608695654,0.30434782608695654,1.0,0.2857142857142857,0.2857142857142857,0.34782608695652173,0.625,0.21739130434782608,0.2,0.6623376623376623,0.30434782608695654,0.47765324675324683,0.4560416666666667,0.42039347826086965,0.11494252873563218,0.15625,0.05405405405405406,0.3108108108108108,7.314814814814815,25.921739130434784,0.2366412213740458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,7923.0,132,31,290,280,119,111.0,26,570,19.0,31.0,6.0,7.0,13.0,,1.0,2.0,7.0,4.0,11.0,2.0,1.0,4.0,21.0,39.0,8.0,20.0,8.0,74,283,6.0,6.0,2.0,,12.0,7.0,14.0,1.0,6.0,5.0,22.0,18.0,24.0,24.0,11.0,4.0,5.0,7.0,2.0,9.0,2.0,4.0,1.0,2.0,20.0,2.0,3.0,3.0,6.0,9.0,5.0,14.0,3.0,7.0,6.0,1.0,2.0,,1.0,5.0,1.0,,2.0,7.0,3.0,3.0,9.0,1.0,8.0,10.0,3.0,,,,,,22.0,119,0.42857142857142855,0.5,1.0,0.4,0.16666666666666666,0.4,0.5384615384615384,1.0,0.5,0.559322033898305,0.75,0.425,0.578125,0.75,0.4782608695652174,0.3389830508474576,0.1282051282051282,0.16129032258064516,,22.397476340694006,0.2857142857142857,0.07058823529411765,0.046875,0.06382978723404255,0.0425531914893617,0.06818181818181818,0.04504504504504504,0.0967741935483871,0.05,,0.0967741935483871,0.11538461538461539,0.075,,0.12,,0.5254237288135594,0.6129032258064516,0.7307692307692307,0.47368421052631576,0.01694915254237288,,,0.11864406779661017,0.2857142857142857,0.2857142857142857,0.1864406779661017,0.36363636363636365,0.36363636363636365,1.0,0.75,0.25,0.65,0.5384615384615384,0.2,0.25,0.864406779661017,0.36363636363636365,0.577357627118644,0.59649,0.5782100000000001,0.04838709677419355,0.07142857142857142,0.16216216216216217,0.2972972972972973,4.771794871794872,24.395,0.4103448275862069,6.0,4.0,9.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,0.15254237288135594,0.4444444444444444,0.4444444444444444,1.0,1.0,0.3333333333333333,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,35903.0,598,-37,1239,1237,332,293.0,163,2476,36.0,66.0,4.0,7.0,14.0,16.0,46.0,15.0,42.0,38.0,108.0,10.0,14.0,36.0,67.0,154.0,51.0,132.0,29.0,316,1396,5.0,13.0,12.0,2.0,18.0,16.0,34.0,18.0,40.0,6.0,92.0,54.0,80.0,102.0,104.0,38.0,14.0,44.0,26.0,70.0,19.0,32.0,7.0,5.0,166.0,5.0,11.0,19.0,29.0,51.0,18.0,69.0,3.0,19.0,16.0,3.0,35.0,5.0,21.0,14.0,14.0,3.0,1.0,49.0,18.0,19.0,36.0,1.0,36.0,35.0,12.0,12.0,9.0,1.0,12.0,6.0,92.0,332,0.40298507462686567,0.4090909090909091,0.6666666666666666,0.38636363636363635,0.45,0.3984375,0.43506493506493504,0.38461538461538464,0.47058823529411764,0.5017482517482518,0.32,0.581081081081081,0.5250836120401338,0.34615384615384615,0.5986842105263158,0.46153846153846156,0.09090909090909091,0.16666666666666666,0.06521739130434782,24.233983286908078,0.7142857142857143,0.07837837837837838,0.030726256983240222,0.09693877551020408,0.021367521367521368,0.08480565371024736,0.02702702702702703,0.011235955056179775,0.02030456852791878,0.09722222222222222,0.03636363636363636,0.09482758620689655,0.11688311688311688,0.023809523809523808,0.02097902097902098,0.5,0.23076923076923078,0.5454545454545454,0.6545454545454545,0.5833333333333334,0.16083916083916083,0.34782608695652173,0.37209302325581395,0.14685314685314685,0.35714285714285715,0.35714285714285715,0.3776223776223776,0.35185185185185186,0.35185185185185186,0.631578947368421,0.16,0.4,0.1891891891891892,0.5,0.4864864864864865,0.3888888888888889,0.6923076923076923,0.36538461538461536,0.5002330960854092,0.47263055555555566,0.476745,0.05387205387205387,0.0736196319018405,0.056962025316455694,0.2911392405063291,8.229220779220782,26.18636363636364,0.2679580306698951,3.0,13.0,24.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,0.08391608391608392,0.5416666666666666,0.5416666666666666,0.7692307692307693,0.75,0.3333333333333333,0.05405405405405406,1.0,2.0,4.0,1.0,2.0,51.0,4.0,7.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,0.16666666666666666,0.1111111111111111,0.05405405405405406,0.045454545454545456,0.05434782608695652,0.02702702702702703,0.1875,0.2,0.08,0.5,0.1,1.0,0.029850746268656716,,,,,,,,,,,,,True,,,,,,
1627823,1610612743,Juan Hernangomez,Juan Hernangomez,1627823,DEN,50505.0,842,-34,1740,1728,432,380.0,221,3468,49.0,82.0,29.0,8.0,12.0,5.0,22.0,1.0,7.0,31.0,83.0,4.0,6.0,23.0,55.0,111.0,46.0,113.0,57.0,305,1957,17.0,36.0,5.0,10.0,53.0,10.0,22.0,6.0,25.0,22.0,60.0,68.0,42.0,138.0,83.0,31.0,12.0,15.0,14.0,29.0,11.0,6.0,5.0,4.0,72.0,18.0,24.0,55.0,74.0,144.0,43.0,187.0,3.0,30.0,26.0,4.0,16.0,3.0,6.0,15.0,10.0,1.0,6.0,31.0,9.0,32.0,62.0,7.0,65.0,76.0,25.0,12.0,6.0,1.0,12.0,7.0,60.0,432,0.6181818181818182,0.8095238095238095,1.0,0.40707964601769914,0.24,0.40707964601769914,0.4954954954954955,0.4722222222222222,0.45454545454545453,0.5535714285714286,0.524390243902439,0.40425531914893614,0.5910852713178295,0.5638297872340425,0.4918032786885246,0.5044642857142857,0.10810810810810811,0.12195121951219512,0.09090909090909091,14.299950174389636,0.5161290322580645,0.148,0.04780876494023904,0.18900343642611683,0.05572755417956656,0.16308470290771176,0.05090909090909091,0.06172839506172839,0.058823529411764705,0.1326530612244898,0.13513513513513514,0.1794871794871795,0.20179372197309417,0.14705882352941177,0.02702702702702703,0.5833333333333334,0.36607142857142855,0.5975609756097561,0.6805555555555556,0.6122448979591837,0.09821428571428571,0.22727272727272727,0.25,0.03125,0.14285714285714285,0.14285714285714285,0.3705357142857143,0.37349397590361444,0.37349397590361444,1.0,0.7073170731707317,0.0975609756097561,0.2553191489361702,0.6666666666666666,0.48936170212765956,0.2608695652173913,0.8705357142857143,0.37349397590361444,0.5627959821428571,0.54493,0.5202574468085105,0.11020408163265306,0.19230769230769232,0.1737704918032787,0.19672131147540983,3.7486486486486483,24.769911504424783,0.2482758620689655,15.0,15.0,30.0,2.0,26.0,1.0,11.0,4.0,13.0,4.0,8.0,0.13392857142857142,0.5,0.5,1.0,0.5172413793103449,0.13333333333333333,0.0425531914893617,,1.0,,3.0,3.0,,,3.0,1.0,15.0,5.0,,6.0,,,2.0,5.0,0.6,0.4838709677419355,0.0196078431372549,0.04411764705882353,0.024390243902439025,0.0392156862745098,0.6,1.0,0.024390243902439025,,0.75,,0.017391304347826087,5.0,1.0,2.0,3.0,1.0,1.0,,,,,,,True,,,,,,
201579,1610612743,Roy Hibbert,Roy Hibbert,201579,DEN,661.0,11,-13,26,25,22,19.0,2,51,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,3.0,,,,4,27,1.0,1.0,,,2.0,2.0,3.0,,,,4.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,3.0,,,,,2.0,,,2.0,2.0,4.0,22,0.5,0.5,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,14.285714285714285,,0.1,0.5,,,0.09090909090909091,0.1111111111111111,1.0,,,,0.25,,,1.0,1.0,0.6666666666666666,0.5,0.5,,0.3333333333333333,1.0,1.0,,,,,,,,1.0,,0.6666666666666666,0.5,,,0.6666666666666666,,0.4764333333333333,0.4732,0.4764333333333333,,,0.5,1.0,4.366666666666666,,0.8461538461538461,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,True,,,,,,
203948,1610612743,Johnny O'Bryant III,Johnny O'Bryant III,203948,DEN,2355.0,39,-15,83,80,29,34.0,7,163,4.0,5.0,1.0,2.0,2.0,1.0,4.0,,2.0,1.0,2.0,,,1.0,5.0,11.0,1.0,2.0,4.0,17,102,,1.0,,2.0,2.0,2.0,4.0,,1.0,2.0,6.0,10.0,,3.0,2.0,1.0,,,2.0,2.0,2.0,,,,6.0,1.0,2.0,,5.0,5.0,4.0,9.0,,,,,1.0,,,1.0,1.0,,,2.0,,2.0,4.0,,2.0,4.0,2.0,,,,,,6.0,29,1.0,1.0,1.0,0.5,,0.5,0.45454545454545453,,0.5,0.5,,0.4,0.5666666666666667,0.5,0.5,0.15384615384615385,,,,18.681318681318682,0.5,0.3125,0.1,,0.07692307692307693,0.19230769230769232,0.09090909090909091,0.1,0.09090909090909091,0.5,,0.2857142857142857,,,,,0.38461538461538464,0.8,0.8,1.0,0.3076923076923077,0.25,0.25,0.15384615384615385,,,0.15384615384615385,0.5,0.5,1.0,1.0,,0.4,1.0,0.2,,0.5384615384615384,0.5,0.5013461538461539,0.5869,0.46955,0.13333333333333333,0.15384615384615385,0.11764705882352941,0.35294117647058826,7.045454545454546,26.4,0.3493975903614458,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,0.16666666666666666,,,1.0,,,,,,,,,1.0,,,,,,,,,,True,,,,,,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,14666.0,244,-30,503,500,131,100.0,72,1003,22.0,41.0,12.0,3.0,8.0,10.0,20.0,8.0,19.0,9.0,27.0,2.0,,4.0,40.0,80.0,12.0,34.0,17.0,133,584,9.0,14.0,2.0,1.0,22.0,7.0,18.0,,5.0,4.0,18.0,34.0,46.0,36.0,27.0,9.0,2.0,5.0,5.0,10.0,2.0,2.0,1.0,2.0,25.0,5.0,9.0,15.0,28.0,45.0,14.0,59.0,4.0,5.0,3.0,2.0,11.0,,7.0,4.0,4.0,,1.0,15.0,4.0,10.0,22.0,,14.0,19.0,12.0,5.0,5.0,,5.0,3.0,18.0,131,0.425,0.4857142857142857,1.0,0.35294117647058826,,0.35294117647058826,0.5,0.6428571428571429,0.3888888888888889,0.5087719298245614,0.65625,0.30434782608695654,0.5495867768595041,0.6875,0.36,0.2982456140350877,0.025,0.04878048780487805,,23.168654173764907,0.7333333333333333,0.1728395061728395,0.05732484076433121,0.17647058823529413,0.058823529411764705,0.17408906882591094,0.05785123966942149,0.04054054054054054,0.056338028169014086,0.05263157894736842,0.2926829268292683,0.26666666666666666,0.1864406779661017,0.15384615384615385,0.06896551724137931,0.6,0.35964912280701755,0.5365853658536586,0.5641025641025641,0.5454545454545454,0.17543859649122806,0.5,0.5,0.16666666666666666,0.42105263157894735,0.42105263157894735,0.23684210526315788,0.3333333333333333,0.3333333333333333,1.0,0.75,0.125,0.34782608695652173,0.375,0.17391304347826086,,0.6578947368421053,0.3333333333333333,0.5192767543859649,0.6502583333333333,0.5240826086956523,0.09917355371900827,0.13793103448275862,0.16541353383458646,0.13533834586466165,6.85625,25.18235294117647,0.26043737574552683,9.0,3.0,7.0,1.0,10.0,1.0,,,,,,0.06140350877192982,0.42857142857142855,0.42857142857142855,1.0,0.75,0.4444444444444444,0.043478260869565216,,,,1.0,1.0,,,3.0,,2.0,2.0,,5.0,,,,,0.5,0.25,,0.08333333333333333,0.05714285714285714,0.07142857142857142,0.4,0.125,,,0.5,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,True,,,,,,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,9176.0,153,-61,315,314,103,97.0,45,629,14.0,32.0,16.0,1.0,9.0,3.0,13.0,,,,1.0,,,1.0,17.0,45.0,,1.0,9.0,43,385,9.0,19.0,,1.0,19.0,2.0,13.0,,1.0,4.0,8.0,18.0,16.0,,,,5.0,5.0,2.0,7.0,,5.0,,,16.0,2.0,18.0,15.0,14.0,31.0,20.0,51.0,4.0,4.0,1.0,3.0,4.0,,1.0,1.0,3.0,,,5.0,1.0,8.0,17.0,4.0,15.0,14.0,5.0,4.0,4.0,,4.0,3.0,8.0,103,0.5294117647058824,0.75,,,,,0.37777777777777777,0.47368421052631576,0.15384615384615385,0.3695652173913043,0.47368421052631576,0.14285714285714285,0.41346153846153844,0.475,0.23529411764705882,0.021739130434782608,0.1111111111111111,0.09375,0.15384615384615385,15.405405405405405,0.8,0.16279069767441862,0.17142857142857143,0.30612244897959184,0.04081632653061224,0.21481481481481482,0.12987012987012986,0.21739130434782608,0.044444444444444446,0.1111111111111111,0.22727272727272727,0.17857142857142858,0.3170731707317073,0.25,0.19047619047619047,0.75,0.6956521739130435,0.4375,0.4827586206896552,0.5,0.2826086956521739,0.23076923076923078,0.2727272727272727,,,,0.021739130434782608,,,,0.8421052631578947,,0.6428571428571429,0.1111111111111111,0.07142857142857142,,0.717391304347826,,0.4974866666666666,0.5214941176470589,0.46771538461538464,0.10204081632653061,0.10416666666666667,0.4418604651162791,0.18604651162790697,3.2022222222222223,58.5,0.326984126984127,8.0,,,,10.0,,1.0,1.0,3.0,4.0,3.0,,,,,0.5,0.125,,,,,,,,1.0,2.0,,2.0,1.0,3.0,2.0,,,,,,0.25,,0.19444444444444445,0.043478260869565216,,0.6666666666666666,,,,,,,1.0,,,1.0,,,,1.0,,,,,True,,,,,,
203486,1610612743,Mason Plumlee,Mason Plumlee,203486,DEN,15136.0,252,-16,509,517,99,65.0,60,1026,37.0,56.0,13.0,5.0,10.0,6.0,15.0,1.0,8.0,,1.0,,,,44.0,79.0,,1.0,16.0,104,573,7.0,15.0,,2.0,16.0,5.0,12.0,,,5.0,15.0,56.0,32.0,,,,6.0,11.0,12.0,23.0,9.0,11.0,,,58.0,7.0,17.0,14.0,26.0,42.0,24.0,66.0,2.0,7.0,4.0,3.0,11.0,4.0,6.0,10.0,5.0,,2.0,21.0,2.0,10.0,26.0,2.0,29.0,25.0,12.0,11.0,10.0,,12.0,4.0,15.0,99,0.6363636363636364,0.7368421052631579,,,,,0.5569620253164557,0.4666666666666667,0.4166666666666667,0.55,0.4666666666666667,0.4166666666666667,0.5714285714285714,0.5,0.46875,0.0125,0.0759493670886076,0.07142857142857142,0.06666666666666667,19.444444444444446,0.5238095238095238,0.15476190476190477,0.11643835616438356,0.1590909090909091,0.0707070707070707,0.15625,0.09795918367346938,0.19696969696969696,0.06976744186046512,0.12857142857142856,0.14,0.20833333333333334,0.16666666666666666,0.13636363636363635,0.07142857142857142,0.3333333333333333,0.7,0.6607142857142857,0.7115384615384616,0.6756756756756757,0.1875,0.4,0.42857142857142855,0.1,0.125,0.14285714285714285,0.0125,,,,0.8666666666666667,,0.8333333333333334,0.5,,,0.7125,,0.5973746835443036,0.63971,0.5769166666666666,0.1348314606741573,0.13636363636363635,0.15384615384615385,0.14423076923076922,3.90126582278481,78.0,0.1944990176817289,7.0,,,,12.0,,1.0,2.0,2.0,2.0,1.0,,,,,0.5384615384615384,0.14285714285714285,,,,,,,,1.0,3.0,,2.0,1.0,1.0,3.0,,,,1.0,,0.5,,0.05714285714285714,0.044444444444444446,0.07692307692307693,0.3333333333333333,1.0,,,,,,3.0,,4.0,,,,,,1.0,1.0,0.125,,True,,,,,,
203994,1610612743,Jusuf Nurkic,Jusuf Nurkic,203994,DEN,6064.0,101,-25,207,204,43,28.0,37,411,12.0,27.0,8.0,,3.0,5.0,9.0,,1.0,,,,,,17.0,37.0,,,8.0,42,226,5.0,8.0,,2.0,12.0,2.0,6.0,,,3.0,7.0,24.0,10.0,,,,6.0,3.0,1.0,4.0,1.0,3.0,,,9.0,1.0,9.0,5.0,11.0,17.0,10.0,27.0,,5.0,3.0,2.0,4.0,1.0,3.0,7.0,1.0,,3.0,11.0,,7.0,15.0,,15.0,15.0,9.0,2.0,2.0,,2.0,1.0,7.0,43,0.7058823529411765,0.8,,,,,0.4594594594594595,0.625,0.3333333333333333,0.4594594594594595,0.625,0.3333333333333333,0.4883720930232558,0.6666666666666666,0.3888888888888889,,0.16216216216216217,0.2222222222222222,,21.513944223107572,0.36363636363636365,0.1864406779661017,0.1125,0.14285714285714285,0.034482758620689655,0.1702127659574468,0.09174311926605505,0.13333333333333333,0.045454545454545456,0.047619047619047616,0.18181818181818182,0.2962962962962963,0.14814814814814814,0.125,,0.5,0.7297297297297297,0.4444444444444444,0.5714285714285714,0.75,0.24324324324324326,0.5555555555555556,0.5555555555555556,0.02702702702702703,,,,,,,1.0,,0.5,,,,0.7297297297297297,,0.5518027027027026,0.5700714285714285,0.4639333333333333,0.20930232558139536,0.20930232558139536,0.2857142857142857,0.16666666666666666,2.8135135135135134,,0.20772946859903382,5.0,,,,4.0,,1.0,,,,,,,,,0.625,0.4,,,,,,,,,,,1.0,,,3.0,,,,,,0.16666666666666666,,0.041666666666666664,0.18181818181818182,,0.6,,,,,,,,1.0,1.0,2.0,,,,1.0,,,,,True,,,,,,
