EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFG2M,PtsAssisted2s,Offensive Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,OffShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,Steals,BadPassSteals,Charge Fouls,Offensive Fouls,DefCorner3ReboundPct,SecondChanceArc3Frequency,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,LostBallSteals,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,on,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangeAssists,FTOffRebounds,BlockingFouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange
101141,1610612755,Ersan Ilyasova,Ersan Ilyasova,101141,PHI,2633.0,44,-13.0,86,87,28.0,41.0,11,173,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,3.0,6.0,16.0,94,1.0,3.0,2.0,1.0,1.0,1.0,3.0,6.0,4.0,6.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,6.0,1.0,10.0,2.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0,7.0,1.0,2.0,7.0,1.0,2.0,1.0,6.0,28.0,4.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.75,0.5769230769230769,0.3333333333333333,0.8333333333333334,0.3,0.42857142857142855,0.6666666666666666,0.5,15.463917525773196,0.5,0.5,0.20689655172413793,0.03333333333333333,0.2,0.08333333333333333,0.20454545454545456,0.047619047619047616,0.16666666666666666,0.09090909090909091,0.23076923076923078,0.42857142857142855,0.25,0.3,0.3333333333333333,1.0,0.2,0.5,1.0,0.2,0.1,1.0,1.0,1.0,0.2,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.6,0.5,0.5212749999999999,0.5329,0.59635,0.16666666666666666,0.2222222222222222,0.125,0.375,6.785714285714286,25.733333333333334,0.32558139534883723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1626143,1610612755,Jahlil Okafor,Jahlil Okafor,1626143,PHI,2567.0,43,-36.0,81,82,21.0,24.0,10,163,6.0,7.0,1.0,1.0,,2.0,8.0,2.0,,,,,,,8.0,17.0,,,,16.0,103,2.0,4.0,4.0,4.0,,,,2.0,8.0,,2.0,,,2.0,1.0,1.0,2.0,1.0,1.0,5.0,,2.0,,3.0,1.0,4.0,2.0,6.0,1.0,1.0,,,1.0,,5.0,6.0,4.0,,,,,,,2.0,21.0,1.0,,,,,,0.47058823529411764,0.5,0.47058823529411764,0.5,0.25,0.47058823529411764,0.5,0.25,,0.11764705882352941,0.14285714285714285,0.125,19.78021978021978,1.0,0.3333333333333333,0.0967741935483871,0.058823529411764705,,,0.07317073170731707,0.044444444444444446,,,0.08333333333333333,0.2857142857142857,,0.4117647058823529,0.8571428571428571,1.0,0.47058823529411764,0.25,0.2857142857142857,0.11764705882352941,,,,,,,,,0.25,1.0,,,,0.4117647058823529,,0.4648529411764706,0.4106,0.395675,,,0.25,0.125,6.4,,0.25925925925925924,1.0,8.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,0.5,0.5714285714285714,0.25,0.14285714285714285,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201573,1610612755,Jerryd Bayless,Jerryd Bayless,201573,PHI,4292.0,72,-21.0,140,140,48.0,64.0,18,280,7.0,10.0,,,2.0,2.0,7.0,10.0,,,,,2.0,5.0,9.0,27.0,2.0,5.0,9.0,33.0,156,,,,8.0,1.0,2.0,3.0,10.0,14.0,,,5.0,2.0,3.0,7.0,6.0,13.0,5.0,5.0,32.0,,3.0,4.0,5.0,,9.0,3.0,12.0,6.0,3.0,3.0,,9.0,5.0,2.0,4.0,7.0,,,10.0,,5.0,,10.0,48.0,,,,0.4,0.5,0.4,0.3333333333333333,,0.375,,0.35,0.44594594594594594,,0.4166666666666667,0.15625,0.1111111111111111,0.2,0.14285714285714285,28.930817610062892,0.6666666666666666,,0.1,0.06382978723404255,0.17391304347826086,,0.1232876712328767,0.04477611940298507,,,0.05263157894736842,0.08333333333333333,0.2222222222222222,0.3125,0.7,0.875,0.21875,0.2857142857142857,0.3333333333333333,0.3125,,,,,0.15625,0.4,0.5,,,,0.2,,,0.46875,0.4,0.46041406250000005,,0.424855,0.13513513513513514,0.15625,,0.30303030303030304,9.496296296296295,25.380000000000003,0.34285714285714286,2.0,4.0,,1.0,,,,,,0.2222222222222222,0.2222222222222222,0.25,0.11764705882352941,,,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,0.2,0.2,0.058823529411764705,0.15789473684210525,0.11764705882352941,0.5,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201945,1610612755,Gerald Henderson,Gerald Henderson,201945,PHI,1233.0,21,-21.0,40,43,4.0,18.0,6,83,1.0,1.0,,,,,2.0,1.0,,1.0,,,1.0,1.0,1.0,4.0,1.0,2.0,,5.0,51,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,4.0,,,,0.5,,0.5,0.25,,0.4166666666666667,,,0.4166666666666667,,,0.3333333333333333,0.25,,,15.217391304347826,,0.3333333333333333,,,,,,,,,,,,0.16666666666666666,1.0,1.0,0.3333333333333333,,,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,,,,,,,0.5,1.0,0.4509166666666667,0.3966,,,,,,11.85,24.95,0.1,,2.0,,,,,,,,1.0,1.0,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203496,1610612755,Robert Covington,Robert Covington,203496,PHI,2650.0,44,-16.0,84,86,33.0,28.0,11,170,2.0,4.0,,,2.0,,,,,,,,3.0,7.0,2.0,4.0,3.0,7.0,2.0,15.0,84,,,1.0,2.0,3.0,3.0,2.0,15.0,,9.0,,7.0,3.0,1.0,,1.0,1.0,,,3.0,,3.0,2.0,5.0,,7.0,3.0,10.0,1.0,,6.0,1.0,7.0,3.0,1.0,7.0,2.0,,1.0,4.0,,1.0,1.0,15.0,33.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.42857142857142855,0.5,,0.5909090909090909,,1.3,0.5769230769230769,0.25,1.0714285714285714,0.6363636363636364,0.25,0.25,,21.05263157894737,0.14285714285714285,,0.14285714285714285,0.10344827586206896,0.15384615384615385,,0.14583333333333334,0.07142857142857142,0.2,,0.25,,0.1,0.36363636363636365,0.5,0.6666666666666666,,,,,,,,,0.6363636363636364,0.42857142857142855,0.42857142857142855,1.0,,,0.4,,,1.0,0.42857142857142855,0.5334863636363636,0.55725,0.5461,0.08333333333333333,0.2,0.06666666666666667,1.0,2.075,26.400000000000002,0.39285714285714285,2.0,4.0,,,3.0,3.0,,3.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.3333333333333333,1.0,,2.0,3.0,3.0,,,1.0,,,,,1.0,,,,0.07692307692307693,0.09090909090909091,,1.0,0.6,1.0,,,1.0,1.0,1.0,2.0,2.0,3.0,2.0,0.3333333333333333,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203917,1610612755,Nik Stauskas,Nik Stauskas,203917,PHI,3139.0,52,5.0,104,102,44.0,58.0,11,206,2.0,4.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,7.0,4.0,9.0,4.0,20.0,106,,,,1.0,1.0,3.0,3.0,6.0,2.0,12.0,,8.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,,,3.0,4.0,1.0,8.0,,8.0,,,3.0,,3.0,1.0,1.0,2.0,2.0,,,4.0,1.0,1.0,,6.0,44.0,,,1.0,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.2857142857142857,,0.5,,0.375,0.5588235294117647,,0.5,0.5625,0.42857142857142855,0.5,1.0,17.24137931034483,,0.3333333333333333,0.10526315789473684,,0.14285714285714285,,0.11864406779661017,,,,,0.14285714285714285,0.17647058823529413,0.25,0.5,1.0,0.0625,,,0.125,0.0625,1.0,1.0,1.0,0.5,0.375,0.375,1.0,,,,0.25,1.0,0.8125,0.375,0.5161,,0.4889375,0.11764705882352941,0.125,,0.3,7.5857142857142845,26.033333333333335,0.4230769230769231,,2.0,,,,,,,,0.5,0.5,,,,0.5,,,,2.0,,,,1.0,,1.0,1.0,,,,,,0.2,,,0.5,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203138,1610612755,Hollis Thompson,Hollis Thompson,203138,PHI,1181.0,20,-6.0,38,36,11.0,22.0,5,74,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,1.0,,2.0,54,1.0,1.0,2.0,2.0,,,,2.0,,,,1.0,,,,1.0,1.0,1.0,,3.0,,,1.0,1.0,,2.0,,2.0,,,,,,,2.0,3.0,,,,,,,,2.0,11.0,,,,,,,0.5,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,6.818181818181818,,,0.09090909090909091,,0.2,,0.125,,,,,0.25,0.25,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,0.5,,,0.6666666666666666,,0.4915833333333333,0.407,0.4421,,,1.0,1.0,3.0,25.9,0.2894736842105263,1.0,2.0,,,,,,,,1.0,1.0,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,260.0,4,,10,9,5.0,3.0,1,19,,1.0,,,,,,,,,,,,,,1.0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,9.090909090909092,,,0.5,,,,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.7225,,,,,,,0.9,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1626158,1610612755,Richaun Holmes,Richaun Holmes,1626158,PHI,592.0,10,2.0,24,23,3.0,12.0,4,47,2.0,3.0,2.0,3.0,,,1.0,,,,,,,1.0,2.0,4.0,,1.0,3.0,7.0,26,2.0,3.0,5.0,1.0,,,,,4.0,,4.0,1.0,,,,,,,,,,3.0,,,,,3.0,3.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,3.0,,2.0,,,3.0,,,,,,,0.5,0.6666666666666666,0.4,0.6666666666666666,,0.5833333333333334,0.8333333333333334,,0.2,,,,24.999999999999996,1.0,,,0.42857142857142855,,,,0.3,0.5,,,,,0.6,0.6666666666666666,0.6666666666666666,0.2,,,,,,,,0.2,,,,1.0,0.6666666666666666,,,,0.8,,0.5720000000000001,0.6523666666666667,0.3698,0.3333333333333333,0.4,0.7142857142857143,,3.05,25.5,0.125,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,853.0,14,11.0,24,24,13.0,17.0,3,48,2.0,2.0,,,2.0,2.0,2.0,,,,,,1.0,1.0,4.0,4.0,1.0,1.0,2.0,13.0,20,,,3.0,2.0,1.0,1.0,,7.0,6.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,,1.0,3.0,,4.0,1.0,5.0,1.0,,1.0,,2.0,,,1.0,5.0,,,3.0,,2.0,,7.0,13.0,,,1.0,1.0,1.0,1.0,1.0,,1.1,1.5,1.1666666666666667,1.0833333333333333,1.5,1.1666666666666667,0.2,,,,28.57142857142857,0.5,,0.2727272727272727,,0.25,0.25,0.26666666666666666,0.1111111111111111,,0.25,0.2,0.6666666666666666,0.5,0.4,1.0,1.0,0.4,1.0,1.0,,,,,,0.2,1.0,1.0,1.0,,,0.6666666666666666,,,0.6,1.0,0.52231,,0.6131500000000001,0.3333333333333333,0.4,0.23076923076923078,0.5384615384615384,3.875,25.2,0.5416666666666666,2.0,2.0,,,3.0,3.0,,3.0,1.0,0.25,0.25,1.0,,0.3333333333333333,0.5,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,0.3333333333333333,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,
