EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,Charge Fouls,Charge Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Corner3PctBlocked,on
101135,1610612759,David Lee,David Lee,101135,SAS,42774.0,713,137,1418,1407,331,318,159,2825,88.0,121.0,25.0,37.0,17.0,24.0,13.0,35.0,3.0,9.0,104.0,165.0,28.0,236.0,1545,27.0,40.0,7.0,61.0,20.0,33.0,6.0,46.0,144.0,64.0,34.0,15.0,32.0,22.0,54.0,14.0,8.0,18.0,2.0,12.0,130.0,18.0,53.0,47.0,74.0,15.0,136.0,71.0,207,6.0,12.0,6.0,6.0,14.0,6.0,11.0,11.0,1.0,3.0,1.0,25,3.0,2.0,40.0,1.0,65.0,7.0,2.0,32,6.0,37.0,9.0,22.0,1.0,18.0,13.0,1.0,4.0,18.0,13.0,1.0,46.0,328,2.0,1.0,0.6923076923076923,0.8275862068965517,0.6303030303030303,0.675,0.6060606060606061,0.6303030303030303,0.675,0.6060606060606061,0.659217877094972,0.6777777777777778,0.6571428571428571,0.09090909090909091,0.09090909090909091,0.08571428571428572,0.1111111111111111,12.814070351758794,0.56,0.3409090909090909,0.16780045351473924,0.12211981566820276,0.2175925925925926,0.08955223880597014,0.1841704718417047,0.11181102362204724,0.1504424778761062,0.13071895424836602,0.09523809523809523,0.11486486486486487,0.018867924528301886,0.15204678362573099,0.1342281879194631,0.23140495867768596,0.25170068027210885,0.14492753623188406,0.13043478260869565,0.7222222222222222,0.7333333333333333,0.7272727272727273,0.8,0.7159090909090909,0.21212121212121213,0.37142857142857144,0.40625,0.46153846153846156,0.05454545454545454,0.3333333333333333,0.375,1.0,0.925,0.6756756756756757,0.2,0.7272727272727273,0.7083333333333334,0.7333333333333333,0.5752430303030303,0.5643387096774194,0.5698575757575757,0.12359550561797752,0.12359550561797752,0.2584745762711864,0.19491525423728814,3.386666666666665,0.23342736248236953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,7345.0,122,10,236,239,26,24,21,475,7.0,13.0,1.0,1.0,,,9.0,16.0,1.0,2.0,17.0,31.0,7.0,50.0,276,2.0,2.0,,4.0,1.0,3.0,,2.0,18.0,16.0,,1.0,12.0,6.0,18.0,4.0,2.0,6.0,3.0,3.0,42.0,,1.0,3.0,9.0,,12.0,1.0,13,,2.0,1.0,1.0,8.0,2.0,5.0,4.0,,3.0,,12,2.0,1.0,3.0,,13.0,1.0,2.0,5,,7.0,,2.0,,1.0,1.0,,,1.0,,,2.0,24,,,0.5294117647058824,0.5294117647058824,0.5483870967741935,1.0,0.3333333333333333,0.5657894736842105,1.0,0.3333333333333333,0.6097560975609756,1.0,0.3333333333333333,0.03225806451612903,0.07692307692307693,,,20.54263565891473,0.6666666666666666,,0.11688311688311688,0.015625,0.06818181818181818,,0.09917355371900827,0.01098901098901099,,,0.04,,,0.13333333333333333,0.14814814814814814,0.05,,0.17647058823529413,,,0.34210526315789475,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.42105263157894735,0.5625,0.5625,0.5555555555555556,0.05263157894736842,0.5,0.5,1.0,0.5,1.0,1.0,,,0.5263157894736842,0.493371052631579,0.3996,0.34926666666666667,0.07317073170731707,0.06060606060606061,0.08,0.04,6.145161290322582,0.11016949152542373,1.0,1.0,2.0,6.0,3.0,7.0,9.0,6.0,2.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.18421052631578946,0.02631578947368421,1.0,1.0,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.125,24.52857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,37151.0,619,103,1291,1283,518,472,156,2574,19.0,37.0,4.0,5.0,7.0,12.0,7.0,28.0,3.0,12.0,29.0,77.0,28.0,200.0,1401,5.0,11.0,,22.0,10.0,27.0,17.0,85.0,38.0,20.0,2.0,4.0,57.0,33.0,90.0,20.0,13.0,34.0,11.0,12.0,213.0,3.0,7.0,23.0,36.0,,59.0,10.0,69,1.0,33.0,18.0,15.0,32.0,5.0,27.0,11.0,3.0,5.0,,43,4.0,14.0,20.0,7.0,59.0,2.0,,52,3.0,38.0,3.0,9.0,10.0,6.0,3.0,,3.0,6.0,3.0,,81.0,505,10.0,7.0,0.6551724137931034,0.6785714285714286,0.37662337662337664,0.45454545454545453,0.37037037037037035,0.5029239766081871,0.6111111111111112,0.53125,0.5319148936170213,0.6111111111111112,0.5666666666666667,0.05194805194805195,0.02702702702702703,0.10714285714285714,,15.85449553877831,0.7441860465116279,,0.09399477806788512,0.019178082191780823,0.13218390804597702,0.015,0.1059245960502693,0.017699115044247787,0.017094017094017096,0.008403361344537815,0.031007751937984496,0.02054794520547945,,0.1,0.06870229007633588,0.11607142857142858,0.15267175572519084,0.06976744186046512,0.010869565217391304,0.5,0.21637426900584794,0.5135135135135135,0.5277777777777778,0.6842105263157895,0.16374269005847952,0.25,0.28,0.7142857142857143,0.07017543859649122,0.25,0.25,0.3333333333333333,0.2777777777777778,0.8,0.75,0.1875,0.5833333333333334,0.7660818713450293,0.5130330357142857,0.5013423076923076,0.5070761904761905,0.056179775280898875,0.10843373493975904,0.11,0.425,6.568831168831171,0.40123934934159566,5.0,19.0,33.0,75.0,38.0,94.0,102.0,73.0,33.0,10.0,1.0,1.0,0.8947368421052632,0.40425531914893614,0.41304347826086957,0.5497076023391813,0.1111111111111111,0.2631578947368421,0.2631578947368421,1.0,0.43859649122807015,0.44,0.44,0.8787878787878788,0.4520547945205479,0.010526315789473684,25.586170212765957,1.0,2.0,2.0,10.0,3.0,5.0,14.0,27.0,4.0,7.0,16.0,37.0,12.0,2.0,2.0,6.0,0.5714285714285714,0.43243243243243246,0.1111111111111111,0.5,1.0,0.2777777777777778,0.6,0.6666666666666666,0.15625,0.2,0.421875,0.5185185185185185,,,,,,,,,,,,,,,,,True
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,114291.0,1905,273,3662,3636,730,640,419,7298,146.0,209.0,57.0,77.0,29.0,42.0,87.0,237.0,144.0,346.0,377.0,792.0,163.0,974.0,3911,76.0,123.0,38.0,196.0,61.0,118.0,54.0,182.0,454.0,300.0,90.0,24.0,55.0,54.0,109.0,39.0,15.0,22.0,9.0,24.0,272.0,37.0,93.0,95.0,157.0,23.0,275.0,133.0,408,14.0,36.0,24.0,12.0,40.0,5.0,17.0,33.0,6.0,23.0,8.0,73,4.0,16.0,68.0,1.0,118.0,11.0,11.0,186,22.0,205.0,13.0,85.0,24.0,73.0,54.0,2.0,17.0,73.0,42.0,1.0,178.0,712,7.0,21.0,0.6021220159151194,0.6837349397590361,0.476010101010101,0.6178861788617886,0.5169491525423728,0.48446833930704897,0.6220472440944882,0.5161290322580645,0.5219721329046088,0.6447368421052632,0.5833333333333334,0.030303030303030304,0.07655502392344497,0.03375527426160337,,24.28192131305817,0.547945205479452,0.25274725274725274,0.12889983579638753,0.07679603633360858,0.17335766423357665,0.07184466019417475,0.14269535673839184,0.07531865585168018,0.11971830985915492,0.0861244019138756,0.04518664047151277,0.06486486486486487,0.0896551724137931,0.09691629955947137,0.1751269035532995,0.11891891891891893,0.15233415233415235,0.23404255319148937,0.033816425120772944,0.5753424657534246,0.24970131421744324,0.6985645933014354,0.7564766839378239,0.541095890410959,0.2831541218637993,0.3670886075949367,0.3799126637554585,0.28735632183908044,0.4133811230585424,0.4161849710982659,0.4161849710982659,0.8541666666666666,0.6062992125984252,0.7402597402597403,0.14035087719298245,0.3387096774193548,0.6904761904761905,0.3034647550776583,0.46392473118279565,0.53425625,0.47513266129032256,0.09350935093509351,0.09837962962962964,0.20123203285420946,0.1868583162217659,10.894949494949497,0.1993446204259967,8.0,18.0,11.0,27.0,19.0,45.0,54.0,27.0,11.0,4.0,2.0,,0.9473684210526315,0.4222222222222222,0.4222222222222222,0.053763440860215055,0.021505376344086023,0.4444444444444444,0.4444444444444444,1.0,0.03225806451612903,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.4074074074074074,,24.395555555555553,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,6.0,3.0,,2.0,,0.5,0.3333333333333333,0.007874015748031496,1.0,1.0,0.023622047244094488,0.3333333333333333,1.0,0.024193548387096774,0.3333333333333333,0.024193548387096774,0.3333333333333333,3.0,1.0,1.0,0.033707865168539325,,,,,,,,,,,,,True
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,148477.0,2475,434,4815,4785,1016,918,537,9600,158.0,244.0,20.0,35.0,42.0,61.0,154.0,312.0,177.0,369.0,489.0,925.0,469.0,1888.0,5131,44.0,84.0,39.0,163.0,123.0,207.0,172.0,493.0,376.0,602.0,32.0,32.0,136.0,124.0,260.0,73.0,51.0,72.0,25.0,39.0,644.0,26.0,51.0,101.0,219.0,30.0,350.0,80.0,430,23.0,133.0,76.0,57.0,84.0,20.0,44.0,70.0,12.0,40.0,13.0,154,7.0,37.0,48.0,2.0,122.0,5.0,8.0,399,4.0,533.0,45.0,207.0,52.0,53.0,37.0,3.0,13.0,55.0,39.0,2.0,474.0,991,14.0,39.0,0.38445807770961143,0.3974630021141649,0.5286486486486487,0.5238095238095238,0.5942028985507246,0.5407774390243902,0.5740740740740741,0.5592334494773519,0.6075373619233269,0.6428571428571429,0.6490765171503958,0.034594594594594595,0.0778688524590164,0.028846153846153848,0.01084010840108401,31.16022099447514,0.5454545454545454,0.25,0.13975749840459475,0.033268101761252444,0.13873626373626374,0.038461538461538464,0.1394335511982571,0.03485740153915799,0.06561679790026247,0.0260707635009311,0.01951219512195122,0.034764826175869123,0.0481283422459893,0.13769363166953527,0.11434108527131782,0.1702127659574468,0.14666666666666667,0.11822660098522167,0.03656597774244833,0.7090909090909091,0.18597560975609756,0.6475409836065574,0.7022222222222222,0.46835443037974683,0.23780487804878048,0.4935897435897436,0.5082508250825083,0.2792207792207792,0.28125,0.4796747967479675,0.4849315068493151,0.4011299435028249,0.32407407407407407,0.5714285714285714,0.15,0.21254355400696864,0.6885245901639344,0.4809451219512195,0.48765114503816764,0.4957658227848101,0.4736865384615383,0.14929388029589777,0.19043238270469182,0.08633474576271187,0.2611228813559322,10.553297297297302,0.21100726895119418,29.0,63.0,118.0,324.0,147.0,387.0,345.0,324.0,118.0,13.0,19.0,15.0,0.782312925170068,0.3798449612403101,0.3798449612403101,0.29496951219512196,0.04801829268292683,0.4603174603174603,0.4603174603174603,0.9655172413793104,0.24695121951219512,0.36419753086419754,0.3653250773993808,0.7372881355932204,0.36419753086419754,0.0375,25.056589147286836,3.0,5.0,5.0,15.0,9.0,19.0,20.0,65.0,12.0,24.0,25.0,80.0,96.0,,7.0,,0.5,0.3125,0.046296296296296294,0.6,1.0,0.17592592592592593,0.47368421052631576,0.8888888888888888,0.05226480836236934,0.3333333333333333,0.2264808362369338,0.3076923076923077,3.0,,,0.025423728813559324,1.0,3.0,1.0,2.0,20.0,2.0,1.0,1.0,0.002583979328165375,0.0030864197530864196,,,True
203473,1610612759,Dewayne Dedmon,Dewayne Dedmon,203473,SAS,42775.0,713,154,1342,1342,190,187,174,2684,73.0,100.0,24.0,35.0,11.0,13.0,8.0,18.0,2.0,5.0,83.0,123.0,36.0,202.0,1390,25.0,37.0,12.0,62.0,13.0,17.0,5.0,31.0,118.0,48.0,34.0,8.0,19.0,5.0,24.0,4.0,1.0,8.0,2.0,9.0,53.0,11.0,58.0,53.0,119.0,18.0,190.0,72.0,262,4.0,18.0,12.0,6.0,12.0,5.0,8.0,14.0,1.0,4.0,1.0,26,7.0,3.0,54.0,3.0,96.0,12.0,5.0,50,10.0,54.0,8.0,28.0,3.0,29.0,19.0,1.0,9.0,29.0,18.0,2.0,31.0,187,4.0,3.0,0.7108433734939759,0.8939393939393939,0.6747967479674797,0.6756756756756757,0.7647058823529411,0.6747967479674797,0.6756756756756757,0.7647058823529411,0.6917808219178082,0.6739130434782609,0.7045454545454546,0.06504065040650407,0.07,0.05555555555555555,,11.068211068211069,0.46153846153846156,0.5454545454545454,0.25427350427350426,0.12747252747252746,0.25118483412322273,0.0582010582010582,0.2533136966126657,0.10714285714285714,0.14035087719298245,0.14772727272727273,0.09696969696969697,0.05755395683453238,0.06,0.20238095238095238,0.29559748427672955,0.2695035460992908,0.25,0.2545454545454545,0.12903225806451613,0.6206896551724138,0.8130081300813008,0.73,0.7849462365591398,0.7123287671232876,0.14634146341463414,0.4444444444444444,0.47058823529411764,0.75,0.04065040650406504,0.4,0.4,0.5,0.9459459459459459,0.6857142857142857,0.125,0.7647058823529411,0.8461538461538461,0.8130081300813008,0.6219447154471544,0.6104352941176471,0.6355588235294118,0.1958041958041958,0.1958041958041958,0.3069306930693069,0.15346534653465346,2.732520325203252,0.14157973174366617,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,,2.0,0.10714285714285714,,,,,,,,,,,1.0,,True
201980,1610612759,Danny Green,Danny Green,201980,SAS,79217.0,1320,264,2517,2503,364,298,283,5020,17.0,38.0,3.0,8.0,3.0,6.0,8.0,27.0,11.0,27.0,36.0,92.0,25.0,358.0,2634,4.0,14.0,,41.0,5.0,11.0,7.0,47.0,46.0,26.0,6.0,6.0,82.0,16.0,98.0,9.0,7.0,39.0,16.0,27.0,212.0,12.0,14.0,45.0,94.0,1.0,140.0,26.0,166,3.0,54.0,29.0,25.0,30.0,12.0,27.0,23.0,4.0,3.0,1.0,53,8.0,5.0,48.0,6.0,94.0,3.0,,33,3.0,28.0,,9.0,3.0,37.0,26.0,1.0,10.0,41.0,18.0,1.0,42.0,345,4.0,,0.6388888888888888,0.696969696969697,0.391304347826087,0.2857142857142857,0.45454545454545453,0.5353697749196141,0.5394736842105263,0.5,0.5524691358024691,0.5394736842105263,0.5340909090909091,0.06521739130434782,0.10526315789473684,0.07407407407407407,,13.237359550561797,0.5660377358490566,0.015625,0.1111111111111111,0.017094017094017096,0.10688836104513064,0.03287671232876712,0.10970797158642462,0.02195945945945946,0.023121387283236993,0.01,0.02023121387283237,0.03501945525291829,0.027777777777777776,0.09967845659163987,0.12152777777777778,0.11336032388663968,0.10631229235880399,0.10833333333333334,0.01675977653631285,0.43902439024390244,0.12218649517684887,0.4473684210526316,0.5,0.5294117647058824,0.08681672025723473,0.2962962962962963,0.32,0.375,0.08681672025723473,0.4074074074074074,0.4074074074074074,1.0,0.21052631578947367,0.375,,0.15,0.5,0.8263665594855305,0.5320339805825242,0.4987534482758621,0.5171064102564102,0.03426791277258567,0.0891089108910891,0.11452513966480447,0.13128491620111732,9.11086956521739,0.144616607071911,33.0,71.0,54.0,148.0,87.0,219.0,243.0,147.0,54.0,8.0,1.0,2.0,0.9310344827586207,0.3972602739726027,0.39908256880733944,0.7041800643086816,0.2282958199356913,0.4647887323943662,0.4647887323943662,0.9696969696969697,0.4758842443729904,0.36486486486486486,0.36486486486486486,0.9074074074074074,0.3673469387755102,0.00909090909090909,24.936073059360734,4.0,6.0,3.0,9.0,7.0,18.0,7.0,20.0,11.0,24.0,10.0,29.0,18.0,1.0,3.0,1.0,0.4583333333333333,0.3448275862068966,0.15789473684210525,0.6666666666666666,0.75,0.47368421052631576,0.3888888888888889,0.8571428571428571,0.225,0.3333333333333333,0.5,0.35,,,1.0,,,3.0,,1.0,,4.0,3.0,1.0,,,,,True
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,58576.0,976,241,1968,1945,642,566,223,3913,29.0,46.0,,1.0,8.0,11.0,,3.0,24.0,64.0,53.0,113.0,29.0,369.0,2086,,4.0,2.0,23.0,16.0,34.0,16.0,105.0,60.0,46.0,,6.0,112.0,44.0,156.0,29.0,15.0,54.0,17.0,41.0,356.0,3.0,9.0,26.0,33.0,2.0,61.0,12.0,73,3.0,36.0,26.0,10.0,29.0,5.0,26.0,10.0,1.0,3.0,2.0,39,1.0,9.0,30.0,5.0,64.0,2.0,2.0,51,,36.0,2.0,10.0,6.0,1.0,,,1.0,1.0,1.0,,105.0,629,7.0,6.0,0.5660377358490566,0.5660377358490566,0.4690265486725664,,0.47058823529411764,0.5647840531561462,0.45652173913043476,0.5493827160493827,0.582018927444795,0.4791666666666667,0.5833333333333334,0.05309734513274336,0.13043478260869565,,,16.014394961763383,0.7435897435897436,0.03389830508474576,0.05631399317406143,0.015358361774744027,0.09187279151943463,0.009554140127388535,0.06789413118527042,0.013333333333333334,0.012345679012345678,0.015306122448979591,0.017543859649122806,0.00851063829787234,0.012658227848101266,0.06698564593301436,0.03225806451612903,0.06806282722513089,0.08542713567839195,0.10714285714285714,0.018633540372670808,1.0,0.15282392026578073,0.6304347826086957,0.725,0.7241379310344828,0.009966777408637873,,,,0.21262458471760798,0.375,0.375,0.375,0.043478260869565216,,,0.13580246913580246,0.7272727272727273,0.7774086378737541,0.5267073333333332,0.49956842105263155,0.5013487499999999,0.03858520900321544,0.08264462809917356,0.06233062330623306,0.2845528455284553,11.377876106194691,0.32621951219512196,30.0,65.0,48.0,123.0,78.0,188.0,204.0,123.0,48.0,12.0,,2.0,0.8717948717948718,0.4148936170212766,0.4148936170212766,0.6245847176079734,0.2159468438538206,0.46153846153846156,0.46153846153846156,1.0,0.40863787375415284,0.3902439024390244,0.3902439024390244,0.7916666666666666,0.3902439024390244,0.010526315789473684,24.656382978723403,4.0,6.0,4.0,13.0,3.0,13.0,15.0,34.0,7.0,19.0,19.0,47.0,30.0,,,6.0,0.3684210526315789,0.40425531914893614,0.2608695652173913,0.6666666666666666,1.0,0.5652173913043478,0.23076923076923078,1.0,0.16049382716049382,0.3076923076923077,0.41975308641975306,0.4411764705882353,,,,,,,1.0,,,,,,,,,,True
203613,1610612759,Jonathon Simmons,Jonathon Simmons,203613,SAS,24133.0,402,54,777,788,186,197,93,1565,20.0,39.0,2.0,3.0,8.0,14.0,9.0,17.0,5.0,12.0,34.0,68.0,17.0,112.0,853,5.0,7.0,4.0,14.0,10.0,20.0,7.0,36.0,42.0,26.0,4.0,9.0,14.0,21.0,35.0,13.0,8.0,6.0,3.0,5.0,91.0,2.0,6.0,14.0,18.0,,32.0,8.0,40,4.0,19.0,9.0,10.0,10.0,4.0,5.0,9.0,2.0,5.0,1.0,19,1.0,5.0,16.0,2.0,36.0,,,21,1.0,21.0,1.0,9.0,2.0,8.0,6.0,,2.0,8.0,4.0,,35.0,181,6.0,1.0,0.6176470588235294,0.65625,0.5,0.7142857142857143,0.5,0.5053191489361702,0.5555555555555556,0.6304347826086957,0.5384615384615384,0.6363636363636364,0.6666666666666666,0.1323529411764706,0.1794871794871795,0.11764705882352941,,13.820224719101123,0.5263157894736842,,0.0782608695652174,0.022900763358778626,0.11475409836065574,0.019801980198019802,0.09090909090909091,0.02203856749311295,0.02564102564102564,0.034482758620689655,0.010309278350515464,0.02702702702702703,,0.06521739130434782,0.078125,0.0945945945945946,0.11764705882352941,0.10810810810810811,0.10256410256410256,0.5,0.4148936170212766,0.5128205128205128,0.625,0.6,0.18085106382978725,0.5294117647058824,0.6,0.6666666666666666,0.1276595744680851,0.4166666666666667,0.4166666666666667,0.6,0.3333333333333333,0.6666666666666666,,0.6086956521739131,0.5714285714285714,0.6914893617021277,0.5412287234042553,0.4729875,0.5684543478260871,0.08823529411764706,0.11842105263157894,0.125,0.32142857142857145,5.957352941176471,0.23938223938223938,5.0,12.0,4.0,14.0,9.0,26.0,27.0,14.0,4.0,1.0,3.0,,1.0,0.34615384615384615,0.34615384615384615,0.2765957446808511,0.1276595744680851,0.4166666666666667,0.45454545454545453,1.0,0.14893617021276595,0.2857142857142857,0.3333333333333333,1.0,0.2857142857142857,,24.450000000000003,,2.0,1.0,1.0,,,2.0,2.0,,2.0,3.0,3.0,,,1.0,3.0,,1.0,0.2222222222222222,,,,,,0.043478260869565216,1.0,0.08695652173913043,1.0,,1.0,,,3.0,,,,,,,,0.11538461538461539,0.14285714285714285,,0.08333333333333333,True
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,14906.0,248,60,507,485,119,97,53,992,6.0,7.0,,,2.0,2.0,,2.0,1.0,3.0,7.0,12.0,4.0,69.0,534,1.0,1.0,,11.0,2.0,3.0,,22.0,12.0,2.0,,,12.0,3.0,15.0,1.0,2.0,6.0,2.0,4.0,33.0,1.0,1.0,8.0,15.0,,23.0,2.0,25,,1.0,1.0,,2.0,4.0,2.0,6.0,,,,8,2.0,2.0,17.0,3.0,23.0,,1.0,7,2.0,5.0,,1.0,,9.0,7.0,,2.0,9.0,4.0,,22.0,119,1.0,,0.8571428571428571,0.8571428571428571,0.5833333333333334,1.0,0.6666666666666666,0.625,0.9166666666666666,0.8461538461538461,0.6388888888888888,0.9166666666666666,0.8461538461538461,,,,,10.87719298245614,0.25,,0.09933774834437085,0.006493506493506494,0.1095890410958904,0.014285714285714285,0.10267857142857142,0.008928571428571428,,,0.02040816326530612,0.017241379310344827,,0.1702127659574468,0.05357142857142857,0.08333333333333333,0.09090909090909091,0.13793103448275862,,0.4444444444444444,0.1346153846153846,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.038461538461538464,,,,0.057692307692307696,0.3333333333333333,0.3333333333333333,1.0,,,,0.15384615384615385,1.0,0.9038461538461539,0.5712250000000002,0.5463083333333333,0.5371692307692307,0.037037037037037035,0.07692307692307693,0.15942028985507245,0.3188405797101449,5.775000000000001,0.23471400394477318,4.0,6.0,13.0,34.0,17.0,40.0,51.0,34.0,13.0,,1.0,1.0,1.0,0.425,0.425,0.7692307692307693,0.11538461538461539,0.6666666666666666,0.6666666666666666,1.0,0.6538461538461539,0.38235294117647056,0.38235294117647056,1.0,0.38235294117647056,0.024390243902439025,25.1625,,,1.0,1.0,3.0,5.0,5.0,9.0,3.0,5.0,6.0,10.0,,,,,0.6,0.6,,,,0.8333333333333334,0.6,1.0,0.07692307692307693,1.0,0.6923076923076923,0.5555555555555556,,1.0,1.0,,,,,,,,,,,,,,True
