EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallSteals,Blocked3s,BlockedArc3,BlockingFoulsDrawn,Charge Fouls Drawn,StepOutOfBoundsTurnovers,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Defensive 3 Seconds Violations,on,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,32274.0,538,9,1070,1059,265,333,109,2129,23.0,36.0,8.0,11.0,3.0,6.0,16.0,41.0,17.0,44.0,11.0,31.0,1.0,2.0,7.0,28.0,80.0,3.0,12.0,6.0,22.0,56.0,121.0,39.0,111.0,33.0,262,1173,11.0,25.0,3.0,13.0,2.0,33.0,8.0,20.0,8.0,29.0,11.0,51.0,66.0,46.0,96.0,21.0,8.0,3.0,77.0,28.0,10.0,1.0,23,10.0,33,9.0,1.0,19.0,2.0,2.0,76,11.0,5.0,30.0,35,3.0,68,16.0,84,2.0,9.0,9.0,17.0,1.0,10.0,8.0,1.0,7.0,3.0,25.0,1.0,8.0,21.0,1.0,48.0,2.0,6.0,1.0,25.0,1.0,2.0,41.0,1.0,1.0,2.0,13.0,2.0,5.0,7.0,5.0,2.0,7.0,3.0,1.0,51.0,265,7.0,5.0,0.5892857142857143,0.6346153846153846,0.8205128205128205,0.35135135135135137,0.23076923076923078,0.27586206896551724,0.3611111111111111,0.4628099173553719,0.44,0.4,0.49353448275862066,0.40789473684210525,0.40816326530612246,0.522,0.4125,0.45454545454545453,0.47844827586206895,0.009009009009009009,0.08264462809917356,0.08333333333333333,0.14634146341463414,0.022727272727272728,0.0125,22.93577981651376,0.68,0.0967741935483871,0.11363636363636363,0.017985611510791366,0.14925373134328357,0.044897959183673466,0.12770137524557956,0.030592734225621414,0.019230769230769232,0.022727272727272728,0.011627906976744186,0.031746031746031744,0.08928571428571429,0.10377358490566038,0.13131313131313133,0.10679611650485436,0.15060240963855423,0.14285714285714285,0.01639344262295082,0.42857142857142855,0.15517241379310345,0.6388888888888888,0.696969696969697,0.5652173913043478,0.17672413793103448,0.3902439024390244,0.45714285714285713,0.5625,0.1896551724137931,0.38636363636363635,0.3953488372093023,0.6470588235294118,0.1336206896551724,0.3548387096774194,0.3548387096774194,1.0,0.3448275862068966,0.35,0.35443037974683544,0.75,0.2894736842105263,0.7272727272727273,0.25,0.02631578947368421,0.3157894736842105,0.25,0.6666666666666666,0.12244897959183673,0.5,0.14285714285714285,0.2857142857142857,0.4489795918367347,0.2727272727272727,0.6336206896551724,0.36363636363636365,0.502384716157205,0.42229705882352936,0.4964717391304348,0.061224489795918366,0.09774436090225563,0.017857142857142856,0.12595419847328243,0.1946564885496183,9.973553719008262,25.70090090090091,0.24766355140186916,,,,,,,,,,,True,,,,,,,,
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,7490.0,125,52,240,242,45,61,29,482,9.0,13.0,3.0,5.0,1.0,2.0,2.0,4.0,,,1.0,2.0,,,,4.0,6.0,,1.0,,,11.0,17.0,5.0,8.0,2.0,39,263,3.0,5.0,,1.0,,6.0,1.0,2.0,,,,2.0,18.0,4.0,15.0,,4.0,,6.0,4.0,1.0,,6,4.0,10,4.0,,2.0,2.0,2.0,24,4.0,6.0,11.0,10,,21,10.0,31,1.0,4.0,2.0,6.0,,3.0,1.0,,3.0,,7.0,2.0,1.0,10.0,1.0,19.0,,1.0,1.0,4.0,2.0,,2.0,,,,1.0,,,7.0,5.0,2.0,7.0,6.0,,2.0,45,,,0.8181818181818182,1.0,1.0,0.625,,,0.625,0.6470588235294118,0.6,0.5,0.74,0.5,0.5,0.75,0.5,0.5,0.32,,0.058823529411764705,,0.25,,,12.043795620437955,0.8571428571428571,,0.14285714285714285,0.09836065573770492,0.22448979591836735,0.07142857142857142,0.17647058823529413,0.08547008547008547,0.125,0.13636363636363635,0.043478260869565216,0.058823529411764705,0.2,0.21052631578947367,0.047619047619047616,0.16666666666666666,0.21428571428571427,0.2857142857142857,0.125,0.8571428571428571,0.52,0.6923076923076923,0.6923076923076923,0.7777777777777778,0.16,0.5,0.6666666666666666,1.0,,,,,0.08,0.5,0.5,1.0,0.24,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.6,0.3333333333333333,,0.16666666666666666,,,1.0,0.5,,,,,0.84,0.6666666666666666,0.58525,0.59467,0.6426499999999999,0.038461538461538464,0.05555555555555555,,0.15384615384615385,0.05128205128205128,2.235294117647059,24.575,0.1875,2.0,,,,,,,,,,True,,,,,,,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,15828.0,264,-33,519,516,128,140,55,1035,14.0,26.0,1.0,2.0,1.0,4.0,,12.0,9.0,17.0,2.0,9.0,,1.0,2.0,11.0,26.0,1.0,1.0,3.0,8.0,23.0,55.0,13.0,35.0,14.0,99,555,2.0,3.0,1.0,1.0,1.0,8.0,4.0,11.0,4.0,10.0,6.0,26.0,14.0,32.0,30.0,9.0,2.0,1.0,25.0,11.0,2.0,,11,8.0,19,6.0,2.0,4.0,3.0,4.0,46,4.0,4.0,18.0,19,1.0,38,8.0,46,3.0,10.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,,6.0,,1.0,7.0,1.0,15.0,,1.0,1.0,18.0,1.0,,18.0,4.0,,,9.0,,2.0,2.0,1.0,1.0,3.0,1.0,,26.0,128,1.0,2.0,0.30434782608695654,0.3181818181818182,0.7692307692307693,0.37142857142857144,1.0,0.4,0.38235294117647056,0.41818181818181815,0.6666666666666666,0.36363636363636365,0.4722222222222222,0.875,0.47619047619047616,0.5103092783505154,0.8,0.52,0.3888888888888889,,0.03636363636363636,0.038461538461538464,0.08333333333333333,,,17.57679180887372,0.5,0.07692307692307693,0.11949685534591195,0.028368794326241134,0.1956521739130435,0.031007751937984496,0.14741035856573706,0.02962962962962963,0.02,0.021739130434782608,0.044444444444444446,0.020618556701030927,0.0625,0.08,0.16363636363636364,0.1111111111111111,0.19718309859154928,0.19047619047619047,0.06,0.3333333333333333,0.28888888888888886,0.5384615384615384,0.56,0.42857142857142855,0.13333333333333333,,,,0.18888888888888888,0.5294117647058824,0.5294117647058824,0.1111111111111111,0.1,0.2222222222222222,0.2222222222222222,1.0,0.28888888888888886,0.4230769230769231,0.4230769230769231,0.7272727272727273,0.5,0.5,,,0.25,1.0,1.0,0.19047619047619047,0.25,0.09523809523809523,0.5,0.38095238095238093,0.375,0.6777777777777778,0.44,0.523252840909091,0.5778000000000001,0.513185,0.09473684210526316,0.15,,0.08080808080808081,0.26262626262626265,8.223636363636365,26.500000000000004,0.2466281310211946,2.0,1.0,1.0,,,,,,,,True,,,,,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,8452.0,141,-39,284,284,89,98,31,568,13.0,19.0,3.0,3.0,2.0,3.0,2.0,6.0,2.0,7.0,1.0,6.0,,1.0,3.0,2.0,7.0,,,,1.0,17.0,32.0,3.0,13.0,7.0,50,330,4.0,4.0,,,,8.0,3.0,8.0,1.0,4.0,1.0,10.0,18.0,16.0,9.0,,2.0,,7.0,2.0,2.0,,4,5.0,9,4.0,1.0,4.0,,,23,1.0,2.0,8.0,9,2.0,19,3.0,22,1.0,3.0,1.0,,,,3.0,,,,3.0,,,8.0,2.0,17.0,2.0,2.0,1.0,8.0,,,10.0,4.0,,,7.0,,,2.0,2.0,,2.0,2.0,,10.0,89,1.0,,0.5294117647058824,0.5625,1.0,0.23076923076923078,,0.25,0.23076923076923078,0.53125,1.0,0.375,0.4777777777777778,1.0,0.375,0.5208333333333334,1.0,0.4166666666666667,0.28888888888888886,,0.0625,0.05263157894736842,0.16666666666666666,,,15.987460815047022,,0.25,0.10843373493975904,0.024390243902439025,0.16,0.017857142857142856,0.12781954887218044,0.021739130434782608,0.038461538461538464,0.03333333333333333,,0.024390243902439025,,0.0967741935483871,0.08,0.14814814814814814,0.14285714285714285,0.25,0.043478260869565216,1.0,0.4222222222222222,0.6842105263157895,0.7222222222222222,0.46153846153846156,0.13333333333333333,0.3333333333333333,0.4,0.5,0.15555555555555556,0.2857142857142857,0.2857142857142857,1.0,0.13333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.15555555555555556,0.2857142857142857,0.2857142857142857,1.0,0.75,1.0,0.3333333333333333,,,,,0.25,0.6666666666666666,0.25,0.3333333333333333,0.08333333333333333,,0.7111111111111111,0.2857142857142857,0.5401822222222222,0.6080666666666666,0.5056166666666667,0.14583333333333334,0.2,,0.16,0.2,6.471875000000001,24.5,0.31338028169014087,2.0,,,1.0,,,,,,,True,,,,,,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,5962.0,99,-16,197,195,68,86,21,392,12.0,16.0,2.0,4.0,3.0,5.0,2.0,3.0,1.0,3.0,,,,,,,,,,,,15.0,22.0,,,5.0,35,204,2.0,4.0,,,,4.0,4.0,9.0,,,3.0,11.0,28.0,2.0,,,2.0,,,,,,4,1.0,5,1.0,,1.0,2.0,1.0,11,4.0,5.0,5.0,6,1.0,12,9.0,21,,1.0,1.0,6.0,,4.0,1.0,,2.0,,7.0,2.0,2.0,8.0,1.0,13.0,,,1.0,11.0,3.0,,10.0,,,,3.0,,2.0,2.0,1.0,1.0,2.0,1.0,,11.0,68,1.0,2.0,0.9333333333333333,1.0,,,,,,0.6818181818181818,0.5,0.4444444444444444,0.6818181818181818,0.5,0.4444444444444444,0.6481481481481481,0.5,0.5,,,,,,,,15.315315315315313,0.8571428571428571,0.16666666666666666,0.0967741935483871,0.10416666666666667,0.11627906976744186,0.08333333333333333,0.10476190476190476,0.09375,0.2222222222222222,0.0625,,0.09375,0.0625,0.05263157894736842,0.07692307692307693,0.17647058823529413,0.125,0.09090909090909091,,0.5,0.7272727272727273,0.75,0.75,0.9166666666666666,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,0.5,0.5,,,,,0.5555555555555556,0.6,,,,,0.7272727272727273,,0.5408318181818182,0.4975,0.4818777777777778,0.12,0.12,,0.11428571428571428,0.3142857142857143,4.927272727272727,,0.34517766497461927,,,,,1.0,,,,,,True,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,17438.0,291,48,583,573,122,177,61,1156,8.0,19.0,1.0,2.0,1.0,1.0,10.0,24.0,3.0,8.0,3.0,5.0,,2.0,2.0,7.0,37.0,1.0,5.0,3.0,10.0,21.0,51.0,10.0,42.0,31.0,103,611,2.0,4.0,1.0,5.0,,7.0,4.0,7.0,5.0,12.0,15.0,38.0,18.0,24.0,21.0,9.0,2.0,2.0,35.0,7.0,9.0,,40,21.0,61,18.0,3.0,33.0,3.0,4.0,143,5.0,3.0,10.0,18,,28,8.0,36,,13.0,5.0,11.0,1.0,10.0,5.0,1.0,1.0,1.0,16.0,1.0,5.0,8.0,2.0,24.0,,,,41.0,4.0,4.0,42.0,3.0,,,13.0,1.0,8.0,3.0,2.0,1.0,3.0,1.0,,38.0,122,4.0,7.0,0.42857142857142855,0.45,0.7,0.23809523809523808,0.2,0.4166666666666667,0.25,0.4117647058823529,0.5,0.5714285714285714,0.3870967741935484,0.3888888888888889,0.6052631578947368,0.45982142857142855,0.3888888888888889,0.6333333333333333,0.45161290322580644,,0.17647058823529413,0.42105263157894735,0.041666666666666664,,,19.364599092284415,0.6875,,0.11180124223602485,0.019867549668874173,0.09090909090909091,0.037037037037037035,0.1033210332103321,0.027972027972027972,,0.04,0.020833333333333332,0.038834951456310676,0.03125,0.13725490196078433,0.11764705882352941,0.0847457627118644,0.10227272727272728,0.045454545454545456,,0.3333333333333333,0.20430107526881722,0.42105263157894735,0.7272727272727273,0.375,0.25806451612903225,0.4166666666666667,0.43478260869565216,0.5,0.08602150537634409,0.375,0.375,0.3333333333333333,0.053763440860215055,0.6,0.6,0.6666666666666666,0.3978494623655914,0.1891891891891892,0.1891891891891892,0.7142857142857143,0.2222222222222222,0.5,,,0.5555555555555556,0.2,1.0,0.05263157894736842,1.0,0.10526315789473684,1.0,0.5263157894736842,0.3,0.6559139784946236,0.2,0.48711923076923075,0.5076928571428571,0.44645588235294115,0.1346153846153846,0.21311475409836064,0.023255813953488372,0.06796116504854369,0.36893203883495146,6.947058823529412,26.814285714285717,0.20926243567753003,8.0,,,1.0,1.0,1.0,1.0,,,,True,,,,,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,9645.0,161,-16,320,312,55,94,28,632,13.0,21.0,1.0,3.0,2.0,4.0,3.0,12.0,10.0,19.0,,,,,,7.0,19.0,,3.0,2.0,3.0,26.0,52.0,7.0,19.0,8.0,81,346,2.0,6.0,,3.0,,4.0,3.0,8.0,2.0,3.0,2.0,14.0,36.0,16.0,18.0,3.0,,,19.0,7.0,2.0,,16,10.0,26,6.0,4.0,13.0,2.0,1.0,62,5.0,3.0,6.0,15,,21,8.0,29,1.0,6.0,5.0,3.0,2.0,1.0,3.0,,2.0,1.0,6.0,,1.0,6.0,,8.0,,,,9.0,1.0,,9.0,1.0,,,5.0,,,4.0,3.0,1.0,5.0,3.0,,14.0,55,,,0.6923076923076923,0.6923076923076923,0.8571428571428571,0.3684210526315789,,0.6666666666666666,0.3684210526315789,0.5,0.3333333333333333,0.375,0.5140845070422535,0.2222222222222222,0.5454545454545454,0.54,0.2222222222222222,0.5833333333333334,0.2676056338028169,,0.038461538461538464,0.047619047619047616,0.08333333333333333,,,23.011363636363637,0.5,,0.15789473684210525,0.03333333333333333,0.09090909090909091,0.06944444444444445,0.13043478260869565,0.04938271604938271,0.03225806451612903,0.0625,,0.08771929824561403,,0.08333333333333333,0.2727272727272727,0.11538461538461539,0.10526315789473684,,0.027777777777777776,0.6,0.29577464788732394,0.6190476190476191,0.65,0.7692307692307693,0.16901408450704225,0.25,0.2727272727272727,0.3333333333333333,0.2676056338028169,0.5263157894736842,0.5263157894736842,0.7,,,,,0.2676056338028169,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,0.36363636363636365,0.5,,,0.2727272727272727,0.6666666666666666,0.5633802816901409,0.3684210526315789,0.49548309859154926,0.50065,0.5072636363636364,0.06666666666666667,0.08928571428571429,,0.04938271604938271,0.1728395061728395,9.367307692307694,24.97368421052632,0.171875,1.0,1.0,1.0,,,,,,,,True,,,,,,,,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,13367.0,223,18,442,434,90,130,41,876,36.0,54.0,1.0,2.0,10.0,16.0,5.0,11.0,2.0,9.0,1.0,5.0,2.0,,,9.0,35.0,,,3.0,7.0,43.0,74.0,10.0,40.0,60.0,176,526,2.0,3.0,1.0,2.0,,7.0,11.0,18.0,3.0,7.0,14.0,45.0,20.0,66.0,15.0,15.0,2.0,,35.0,9.0,8.0,2.0,27,22.0,49,13.0,9.0,16.0,5.0,6.0,120,3.0,2.0,4.0,6,1.0,11,5.0,16,3.0,4.0,3.0,14.0,,6.0,3.0,1.0,8.0,1.0,17.0,1.0,2.0,4.0,2.0,14.0,1.0,1.0,,46.0,,2.0,62.0,5.0,1.0,2.0,24.0,5.0,2.0,,,,,,,45.0,90,3.0,2.0,0.23255813953488372,0.23809523809523808,0.5,0.25,0.5,0.42857142857142855,0.25,0.581081081081081,0.6666666666666666,0.6111111111111112,0.5087719298245614,0.7,0.62,0.6258992805755396,0.7,0.7258064516129032,0.3508771929824561,0.05,0.10810810810810811,0.12962962962962962,0.09090909090909091,,0.05714285714285714,32.231404958677686,0.8235294117647058,0.06666666666666667,0.05042016806722689,0.02,0.04819277108433735,0.03225806451612903,0.04950495049504951,0.025906735751295335,0.045454545454545456,,,0.0410958904109589,,,0.1,0.05128205128205128,0.0273972602739726,0.2,0.058823529411764705,,0.47368421052631576,0.6666666666666666,0.7659574468085106,0.25,0.09649122807017543,0.45454545454545453,0.5,0.2,0.07894736842105263,0.2222222222222222,0.2222222222222222,,0.043859649122807015,0.2,0.2,,0.30701754385964913,0.2571428571428571,0.2727272727272727,0.5555555555555556,0.4,0.5,,0.4,,,,0.64,0.625,,,0.28,0.42857142857142855,0.8245614035087719,0.2571428571428571,0.54610796460177,0.6139,0.5746375,0.2116788321167883,0.25806451612903225,0.11363636363636363,0.03977272727272727,0.2556818181818182,4.87972972972973,25.630000000000003,0.20361990950226244,1.0,,,5.0,,,,1.0,0.5,,True,,,,,,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,8534.0,142,32,295,290,82,99,23,585,11.0,14.0,3.0,3.0,4.0,6.0,,,1.0,6.0,4.0,6.0,,1.0,1.0,9.0,21.0,,1.0,3.0,7.0,12.0,20.0,13.0,27.0,17.0,80,287,3.0,3.0,,1.0,1.0,7.0,4.0,8.0,4.0,8.0,5.0,25.0,14.0,10.0,39.0,,,,21.0,9.0,1.0,,2,5.0,7,4.0,1.0,2.0,,,19,,,7.0,10,4.0,21,,21,,6.0,5.0,1.0,,1.0,2.0,,,,3.0,1.0,3.0,6.0,,9.0,2.0,,,17.0,2.0,1.0,22.0,1.0,,,9.0,1.0,1.0,1.0,1.0,,1.0,,,25.0,82,,1.0,0.5833333333333334,0.5833333333333334,1.0,0.48148148148148145,,0.5,0.48148148148148145,0.6,1.0,0.5,0.6702127659574468,0.75,0.625,0.7017543859649122,0.875,0.6578947368421053,0.574468085106383,,0.05,0.07142857142857142,,,,18.808777429467085,0.3333333333333333,0.3076923076923077,0.10101010101010101,,0.11864406779661017,,0.10759493670886076,,,,,,,0.023809523809523808,0.06896551724137931,0.25,0.1111111111111111,0.2,,,0.2978723404255319,0.7857142857142857,0.8461538461538461,0.6363636363636364,,,,,0.1276595744680851,0.16666666666666666,0.16666666666666666,,0.1276595744680851,0.6666666666666666,0.6666666666666666,1.0,0.44680851063829785,0.42857142857142855,0.42857142857142855,1.0,0.75,1.0,1.0,,0.25,,,0.375,0.6666666666666666,0.0625,1.0,0.4375,0.42857142857142855,0.8723404255319149,0.42857142857142855,0.5565351063829787,0.5659,0.528203125,0.17857142857142858,0.32142857142857145,0.03571428571428571,0.0875,0.3125,6.43,24.97407407407407,0.27796610169491526,1.0,,,2.0,1.0,,,,,,True,,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,13171.0,220,-21,436,433,93,126,51,869,8.0,12.0,4.0,5.0,1.0,2.0,2.0,10.0,1.0,2.0,2.0,12.0,1.0,,1.0,3.0,16.0,,1.0,1.0,4.0,11.0,24.0,5.0,28.0,8.0,45,507,4.0,7.0,,2.0,1.0,9.0,1.0,3.0,1.0,5.0,2.0,7.0,6.0,16.0,15.0,,6.0,1.0,15.0,3.0,4.0,,4,3.0,7,2.0,1.0,3.0,,1.0,17,4.0,6.0,15.0,18,4.0,37,10.0,47,,10.0,6.0,5.0,1.0,5.0,4.0,1.0,,1.0,9.0,1.0,2.0,15.0,1.0,23.0,1.0,,,15.0,3.0,,13.0,,,,5.0,,2.0,4.0,4.0,,4.0,1.0,,7.0,93,3.0,1.0,0.2727272727272727,0.375,1.0,0.17857142857142858,,0.2,0.18518518518518517,0.4583333333333333,0.5714285714285714,0.3333333333333333,0.3557692307692308,0.4444444444444444,0.3125,0.3813559322033898,0.4090909090909091,0.3888888888888889,0.5384615384615384,,0.16666666666666666,0.25,0.1,,,13.508064516129032,0.5555555555555556,0.25,0.15517241379310345,0.05042016806722689,0.2,0.041666666666666664,0.17277486910994763,0.046511627906976744,0.061224489795918366,0.05128205128205128,0.03225806451612903,0.05333333333333334,,0.14285714285714285,0.06451612903225806,0.25,0.23214285714285715,0.10526315789473684,,0.25,0.23076923076923078,0.6666666666666666,0.8888888888888888,0.125,0.19230769230769232,0.2,0.2222222222222222,0.5,0.038461538461538464,0.5,0.5,1.0,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.3076923076923077,0.1875,0.1875,1.0,0.5555555555555556,0.8,,0.1111111111111111,0.1111111111111111,,,0.25,0.5,0.125,,0.5,0.25,0.7692307692307693,0.2,0.544529,0.5784357142857143,0.5909642857142857,0.08771929824561403,0.1724137931034483,,0.2,0.15555555555555556,4.999999999999999,26.032142857142855,0.21330275229357798,4.0,,,,4.0,,,,,,True,,,,,,,,
