EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,Travels,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,BlockingFouls,Charge Fouls Drawn,Technical Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Offensive Fouls,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,DefensiveGoaltends,OffShortMidRangeReboundPct,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked,3pt And 1 Free Throw Trips,FTOffRebounds,3SecondViolations,OffFTReboundPct,OffensiveGoaltends
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,9557.0,159,-58,314,313,90.0,74.0,32.0,627,4.0,7.0,1.0,2.0,1.0,2.0,3.0,5.0,4.0,6.0,3.0,8.0,1.0,14.0,33.0,2.0,2.0,2.0,4.0,11.0,18.0,17.0,41.0,9.0,82.0,395,3.0,4.0,2.0,3.0,2.0,14.0,2.0,5.0,2.0,4.0,2.0,12.0,14.0,8.0,51.0,2.0,33.0,14.0,2.0,4.0,4.0,3.0,1.0,8.0,4.0,2.0,11.0,19.0,2.0,32.0,6.0,38.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,1.0,3.0,6.0,1.0,1.0,8.0,13.0,2.0,13.0,3.0,9.0,1.0,5.0,8.0,7.0,1.0,8.0,5.0,1.0,12.0,90.0,1.0,0.6363636363636364,0.7,1.0,0.4146341463414634,0.6666666666666666,0.5,0.4146341463414634,0.6111111111111112,0.75,0.4,0.6186440677966102,0.8571428571428571,0.5555555555555556,0.6507936507936508,0.875,0.6,0.6949152542372882,0.1111111111111111,0.2857142857142857,19.714285714285715,0.8333333333333334,0.2857142857142857,0.18627450980392157,0.024691358024691357,0.24444444444444444,0.0547945205479452,0.20408163265306123,0.03896103896103896,0.05405405405405406,0.07692307692307693,0.1891891891891892,0.21212121212121213,0.15625,0.23529411764705882,0.2727272727272727,0.034482758620689655,0.625,0.11864406779661017,0.5714285714285714,0.8,0.75,0.0847457627118644,0.6,0.6,0.6666666666666666,0.1016949152542373,0.6666666666666666,0.6666666666666666,0.5,0.13559322033898305,0.375,0.375,1.0,0.559322033898305,0.42424242424242425,0.42424242424242425,1.0,0.2857142857142857,0.5,0.14285714285714285,0.2857142857142857,1.0,1.0,0.2222222222222222,0.5,0.4444444444444444,0.5,0.8135593220338984,0.42424242424242425,0.5324186440677966,0.47675,0.551011111111111,0.07936507936507936,0.22727272727272727,0.17073170731707318,0.14634146341463414,8.305555555555555,24.909756097560976,0.28662420382165604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627770,1610612739,Kay Felder,Kay Felder,1627770,CLE,8194.0,137,-21,277,282,134.0,160.0,20.0,559,8.0,17.0,,,3.0,8.0,2.0,8.0,14.0,22.0,1.0,3.0,,3.0,10.0,,1.0,2.0,4.0,24.0,47.0,4.0,13.0,20.0,80.0,314,,,,1.0,,,8.0,20.0,2.0,4.0,9.0,31.0,12.0,36.0,6.0,,10.0,3.0,5.0,11.0,26.0,6.0,4.0,67.0,,,2.0,9.0,2.0,13.0,,13.0,,5.0,4.0,1.0,3.0,,2.0,4.0,1.0,7.0,,,7.0,13.0,,15.0,1.0,26.0,,11.0,2.0,1.0,,2.0,1.0,,30.0,133.0,2.0,0.25,0.25,0.5,0.3076923076923077,,0.5,0.3076923076923077,0.5106382978723404,,0.4,0.5,,0.4583333333333333,0.547945205479452,,0.5,0.21666666666666667,0.10638297872340426,0.23529411764705882,26.936026936026934,0.42857142857142855,0.15384615384615385,0.11688311688311688,,0.0425531914893617,,0.08870967741935484,,,,0.10714285714285714,0.09090909090909091,0.14814814814814814,0.05405405405405406,,,0.5,0.2833333333333333,0.47058823529411764,0.6153846153846154,0.25,0.13333333333333333,0.25,0.2857142857142857,,0.36666666666666664,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.05,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.3,0.3,0.3333333333333333,,,,1.0,,,0.3333333333333333,0.375,0.16666666666666666,0.5,0.5,0.3,0.4751216666666667,0.5637,0.44660833333333333,0.15492957746478872,0.1896551724137931,,0.3875,10.157446808510638,24.91538461538461,0.48375451263537905,6.0,15.0,8.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,5118.0,85,6,171,173,43.0,30.0,16.0,344,4.0,9.0,2.0,5.0,2.0,2.0,3.0,13.0,1.0,6.0,3.0,8.0,2.0,4.0,14.0,,,1.0,2.0,8.0,28.0,7.0,22.0,6.0,43.0,183,2.0,5.0,,2.0,,4.0,2.0,6.0,3.0,4.0,3.0,16.0,12.0,4.0,15.0,4.0,14.0,4.0,3.0,2.0,3.0,2.0,,7.0,3.0,2.0,7.0,21.0,,28.0,5.0,33.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,,6.0,,7.0,1.0,3.0,,,,,,,16.0,43.0,,0.75,1.0,0.7142857142857143,0.3181818181818182,,0.75,0.3181818181818182,0.2857142857142857,0.4,0.3333333333333333,0.37,0.2857142857142857,0.65,0.3942307692307692,0.2857142857142857,0.6818181818181818,0.44,0.10714285714285714,0.1111111111111111,28.272251308900525,0.5,,0.3620689655172414,0.03773584905660377,0.28,0.08571428571428572,0.3373493975903614,0.056818181818181816,0.125,0.07692307692307693,0.2857142857142857,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.14285714285714285,0.0625,,0.18,0.4444444444444444,0.5,0.5,0.26,0.23076923076923078,0.2727272727272727,1.0,0.12,0.16666666666666666,0.16666666666666666,1.0,0.16,0.375,0.375,0.6666666666666666,0.28,0.2857142857142857,0.2857142857142857,0.75,0.7142857142857143,0.4,0.2857142857142857,,,,0.2,1.0,0.2,0.5,0.62,0.2857142857142857,0.515335,0.5534,0.51629,0.057692307692307696,0.1,0.09302325581395349,0.37209302325581395,7.682142857142857,24.65909090909091,0.25146198830409355,6.0,1.0,,1.0,,,,,,,,,0.15384615384615385,2.0,2.0,1.0,1.0,2.0,0.1111111111111111,0.2,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,8223.0,137,-17,267,273,104.0,96.0,19.0,540,2.0,3.0,,,,,1.0,5.0,1.0,4.0,1.0,4.0,,4.0,12.0,1.0,1.0,2.0,5.0,4.0,12.0,5.0,16.0,7.0,30.0,304,,,1.0,1.0,,3.0,1.0,3.0,2.0,6.0,2.0,10.0,4.0,4.0,15.0,,12.0,4.0,1.0,5.0,10.0,4.0,1.0,25.0,1.0,,5.0,6.0,3.0,14.0,1.0,15.0,,2.0,1.0,1.0,6.0,2.0,4.0,3.0,2.0,9.0,,2.0,4.0,8.0,1.0,11.0,,8.0,,3.0,2.0,,2.0,2.0,1.0,,10.0,103.0,1.0,0.5,0.5,1.0,0.3125,1.0,0.3333333333333333,0.3125,0.3333333333333333,,0.3333333333333333,0.4107142857142857,1.5,0.4444444444444444,0.46875,1.5,0.5,0.5714285714285714,0.08333333333333333,,14.13793103448276,0.6666666666666666,0.3,0.06521739130434782,,0.11363636363636363,0.01818181818181818,0.08088235294117647,0.0078125,,0.02631578947368421,0.08108108108108109,,0.125,0.10810810810810811,0.14285714285714285,,0.5,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.17857142857142858,0.2,0.25,,0.14285714285714285,0.25,0.25,,0.14285714285714285,0.25,0.25,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,1.0,1.0,,,0.5555555555555556,0.4,0.6785714285714286,0.3333333333333333,0.5093660714285714,,0.49833333333333335,0.0967741935483871,0.2,0.1,0.3333333333333333,9.883333333333333,24.73125,0.3895131086142322,,5.0,1.0,4.0,,,,1.0,,1.0,,1.0,0.2,,1.0,,,,,0.1111111111111111,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
203895,1610612739,Jordan McRae,Jordan McRae,203895,CLE,23008.0,383,-60,758,763,300.0,271.0,66.0,1521,19.0,45.0,2.0,5.0,7.0,18.0,6.0,27.0,15.0,27.0,9.0,21.0,3.0,9.0,30.0,1.0,2.0,7.0,15.0,40.0,99.0,18.0,51.0,27.0,161.0,875,4.0,10.0,2.0,5.0,1.0,15.0,17.0,44.0,10.0,21.0,12.0,76.0,30.0,50.0,51.0,6.0,27.0,9.0,15.0,9.0,19.0,3.0,5.0,48.0,1.0,5.0,13.0,21.0,1.0,35.0,6.0,41.0,2.0,8.0,4.0,4.0,7.0,2.0,3.0,7.0,4.0,14.0,1.0,6.0,15.0,31.0,1.0,27.0,,34.0,6.0,20.0,6.0,4.0,2.0,6.0,4.0,,76.0,299.0,3.0,0.375,0.40540540540540543,0.9444444444444444,0.35294117647058826,0.4,0.47619047619047616,0.375,0.40404040404040403,0.4,0.38636363636363635,0.44666666666666666,0.4666666666666667,0.49230769230769234,0.49085365853658536,0.5,0.5352112676056338,0.34,0.15151515151515152,0.2222222222222222,21.34292565947242,0.5,0.045454545454545456,0.08786610878661087,0.023474178403755867,0.104,0.0070921985815602835,0.09340659340659341,0.01694915254237288,0.04395604395604396,0.009708737864077669,0.10227272727272728,0.08333333333333333,0.07462686567164178,0.09,0.16,0.028985507246376812,0.6666666666666666,0.3,0.4222222222222222,0.5428571428571428,0.3684210526315789,0.18,0.2222222222222222,0.2608695652173913,0.3333333333333333,0.18,0.5555555555555556,0.5769230769230769,0.4,0.14,0.42857142857142855,0.42857142857142855,1.0,0.2,0.3,0.32142857142857145,0.8888888888888888,0.3333333333333333,0.4,0.2,0.13333333333333333,0.5,1.0,0.27692307692307694,0.3888888888888889,0.23076923076923078,0.4666666666666667,0.64,0.3333333333333333,0.5086846938775511,0.5701318181818181,0.4726642857142857,0.12195121951219512,0.17699115044247787,0.09316770186335403,0.4720496894409938,7.915151515151513,26.10588235294118,0.39577836411609496,3.0,10.0,8.0,2.0,1.0,,,4.0,,,,,0.14814814814814814,3.0,6.0,,,,,0.09230769230769231,0.5,2.0,1.0,3.0,2.0,2.0,1.0,0.0392156862745098,0.037037037037037035,0.06666666666666667,0.017857142857142856,0.3333333333333333,1.0,,,,,,,,True,,,,,,
202732,1610612739,DeAndre Liggins,DeAndre Liggins,202732,CLE,9946.0,166,-49,328,331,134.0,130.0,28.0,659,10.0,19.0,2.0,2.0,6.0,9.0,,3.0,2.0,6.0,,2.0,,1.0,5.0,,,1.0,1.0,12.0,28.0,1.0,7.0,4.0,31.0,390,2.0,3.0,,,1.0,5.0,7.0,14.0,1.0,2.0,2.0,19.0,10.0,14.0,,2.0,5.0,1.0,3.0,10.0,15.0,8.0,1.0,35.0,1.0,3.0,4.0,15.0,,19.0,4.0,23.0,,9.0,3.0,6.0,4.0,4.0,3.0,5.0,1.0,9.0,1.0,5.0,6.0,20.0,,8.0,,7.0,3.0,4.0,2.0,1.0,1.0,2.0,,,19.0,134.0,6.0,0.4166666666666667,0.45454545454545453,,0.14285714285714285,,0.5,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.5,0.38571428571428573,0.6666666666666666,0.53125,0.4189189189189189,0.8333333333333334,0.5277777777777778,0.2,0.10714285714285714,0.15789473684210525,12.672176308539946,0.4444444444444444,,0.15,0.03,0.07407407407407407,0.018867924528301886,0.12337662337662338,0.026143790849673203,0.045454545454545456,0.029411764705882353,0.14705882352941177,0.13513513513513514,0.1724137931034483,0.06521739130434782,0.125,,,0.5428571428571428,0.5263157894736842,0.625,0.5,0.08571428571428572,,,,0.17142857142857143,0.3333333333333333,0.3333333333333333,,0.05714285714285714,,,,0.14285714285714285,0.2,0.2,,0.6666666666666666,1.0,,,,,0.5625,0.6666666666666666,0.0625,1.0,0.7428571428571429,0.2,0.5521571428571428,0.5506666666666666,0.5183156250000001,0.1111111111111111,0.13793103448275862,0.16129032258064516,0.6129032258064516,5.792857142857142,24.82857142857143,0.40853658536585363,3.0,5.0,5.0,,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,0.0625,,,,,,,,,,,0.03225806451612903,,,0.5,,,,,,,True,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,7974.0,133,-25,255,259,76.0,56.0,29.0,514,7.0,13.0,1.0,5.0,,1.0,3.0,6.0,,1.0,,,,,,,,,,10.0,20.0,,,9.0,29.0,301,1.0,6.0,,,,2.0,,2.0,,,4.0,4.0,16.0,4.0,,,,,4.0,3.0,6.0,2.0,1.0,15.0,3.0,10.0,11.0,11.0,1.0,23.0,13.0,36.0,,2.0,1.0,1.0,,,,,,,,,6.0,10.0,1.0,13.0,2.0,19.0,1.0,6.0,2.0,2.0,,2.0,2.0,,4.0,76.0,,0.8,0.8,,,,,,0.5,0.16666666666666666,,0.5,0.16666666666666666,,0.5,0.125,0.3333333333333333,,0.2,0.23076923076923078,9.931506849315069,,0.2,0.14102564102564102,0.125,0.275,0.05555555555555555,0.1864406779661017,0.09701492537313433,0.125,0.07894736842105263,0.17647058823529413,0.10344827586206896,0.13333333333333333,0.27586206896551724,0.2727272727272727,,1.0,0.65,0.5384615384615384,0.7,1.0,0.3,0.5,0.5,0.3333333333333333,0.05,,,,,,,,,,,,0.8333333333333334,0.2,,,,,0.5,,,,0.65,,0.5358249999999999,0.58695,0.493,0.24,0.24,0.06896551724137931,0.13793103448275862,3.9549999999999996,,0.2980392156862745,,3.0,2.0,1.0,,,,,,4.0,,4.0,,,,2.0,,,,,,,,,,,,,1.0,,0.1,,,1.0,1.0,0.14285714285714285,,,,,True,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,11341.0,189,1,362,359,94.0,49.0,40.0,721,30.0,46.0,2.0,4.0,12.0,14.0,5.0,17.0,3.0,15.0,,2.0,,8.0,20.0,2.0,2.0,3.0,7.0,38.0,78.0,8.0,22.0,27.0,127.0,416,4.0,7.0,2.0,2.0,5.0,19.0,13.0,19.0,3.0,7.0,10.0,45.0,18.0,58.0,6.0,2.0,20.0,8.0,4.0,23.0,51.0,14.0,4.0,130.0,2.0,6.0,10.0,17.0,4.0,31.0,8.0,39.0,1.0,4.0,3.0,1.0,9.0,3.0,6.0,6.0,3.0,15.0,1.0,5.0,2.0,4.0,1.0,33.0,1.0,40.0,6.0,18.0,3.0,1.0,2.0,3.0,2.0,,45.0,94.0,,0.23684210526315788,0.24324324324324326,0.25,0.36363636363636365,1.0,0.42857142857142855,0.36363636363636365,0.48717948717948717,0.5714285714285714,0.6842105263157895,0.5,0.7777777777777778,0.6730769230769231,0.5431034482758621,0.75,0.6818181818181818,0.22,0.05128205128205128,0.06521739130434782,31.87347931873479,0.6,0.5714285714285714,0.136,0.056074766355140186,0.18518518518518517,0.025974025974025976,0.15083798882681565,0.043478260869565216,0.0851063829787234,0.038461538461538464,0.022727272727272728,0.2,0.19444444444444445,0.1951219512195122,0.15384615384615385,0.02,0.6666666666666666,0.46,0.6521739130434783,0.6976744186046512,0.26666666666666666,0.17,0.29411764705882354,0.3125,0.2,0.15,0.2,0.2,,0.02,,,,0.2,0.4,0.4,0.25,0.4444444444444444,0.5,,0.2222222222222222,1.0,,0.5384615384615384,0.8571428571428571,0.2692307692307692,0.42857142857142855,0.68,0.4,0.5397724999999999,0.5070142857142858,0.5601076923076923,0.16071428571428573,0.2,0.14960629921259844,0.3543307086614173,6.264102564102564,25.69545454545454,0.2596685082872928,18.0,28.0,16.0,12.0,5.0,1.0,,,1.0,4.0,,4.0,0.058823529411764705,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,0.5,,0.05555555555555555,,,,,True,,,,,,
2365,1610612739,Chris Andersen,Chris Andersen,2365,CLE,4640.0,77,1,155,157,96.0,70.0,13.0,312,3.0,9.0,1.0,5.0,1.0,7.0,1.0,2.0,1.0,2.0,,,,,3.0,,,,3.0,5.0,13.0,,3.0,8.0,18.0,168,1.0,5.0,,,,2.0,3.0,11.0,,3.0,6.0,12.0,6.0,4.0,,2.0,3.0,,2.0,1.0,3.0,,1.0,8.0,,5.0,9.0,6.0,1.0,16.0,5.0,21.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,8.0,11.0,,6.0,1.0,8.0,,4.0,6.0,4.0,2.0,6.0,1.0,,12.0,95.0,1.0,0.6,0.75,,,,,,0.38461538461538464,0.2,0.2727272727272727,0.3125,0.2,0.21428571428571427,0.45,0.2,0.35294117647058826,0.1875,0.15384615384615385,0.2222222222222222,14.880952380952381,0.6,0.3333333333333333,0.1276595744680851,0.10638297872340426,0.28125,,0.189873417721519,0.07936507936507936,0.1,,0.0625,0.16666666666666666,0.15384615384615385,0.25,0.5,0.1111111111111111,0.16666666666666666,0.5625,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.125,0.5,0.5,1.0,0.125,0.5,0.5,,,,,,0.1875,,,,1.0,0.2,,,,,0.5,0.14285714285714285,0.21428571428571427,,0.75,,0.579465625,0.6649499999999999,0.554025,0.2,0.23529411764705882,0.1111111111111111,0.6666666666666666,4.746153846153846,25.13333333333333,0.6193548387096774,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,0.13333333333333333,,,,1.0,0.08333333333333333,,,,,True,,,,,,
2592,1610612739,James Jones,James Jones,2592,CLE,7491.0,125,-18,256,258,154.0,165.0,12.0,514,1.0,2.0,,,,1.0,,1.0,2.0,7.0,3.0,5.0,,9.0,17.0,,,6.0,10.0,3.0,10.0,12.0,22.0,5.0,47.0,280,,1.0,,,2.0,2.0,2.0,6.0,9.0,15.0,4.0,35.0,6.0,,36.0,,17.0,9.0,,1.0,3.0,1.0,,8.0,,1.0,2.0,8.0,2.0,12.0,1.0,13.0,,,,,3.0,1.0,2.0,2.0,1.0,5.0,,3.0,3.0,9.0,1.0,4.0,1.0,5.0,1.0,2.0,4.0,3.0,1.0,5.0,2.0,,35.0,153.0,3.0,1.0,1.0,1.0,0.5454545454545454,,0.6,0.5454545454545454,0.3,,0.3333333333333333,0.65625,,0.7380952380952381,0.6911764705882353,0.5,0.7608695652173914,0.6875,,,14.606741573033709,0.6,0.16666666666666666,0.1111111111111111,0.015151515151515152,0.044444444444444446,,0.08547008547008547,0.00980392156862745,0.037037037037037035,,0.12,0.041666666666666664,0.17391304347826086,0.05263157894736842,,,0.4,0.0625,0.5,0.5,1.0,0.03125,,,,0.21875,0.2857142857142857,0.2857142857142857,1.0,0.15625,0.6,0.6,1.0,0.53125,0.5294117647058824,0.5294117647058824,1.0,,,,,,,0.047619047619047616,,0.47619047619047616,0.6,0.75,0.5294117647058824,0.4937484375,0.4337,0.49137142857142857,0.06060606060606061,0.18181818181818182,0.0425531914893617,0.7446808510638298,13.86,24.836363636363636,0.6015625,,2.0,2.0,,,,,1.0,,1.0,,1.0,,3.0,5.0,1.0,,,,0.23809523809523808,0.6,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,True,,,,,,
