EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,AtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedShortMidRange,OffensiveGoaltends,OffFTReboundPct,BlockedLongMidRange,BlockedArc3,3SecondViolations,3pt And 1 Free Throw Trips,on
101141,1610612737,Ersan Ilyasova,Ersan Ilyasova,101141,ATL,6450.0,108,15,211,208,69,49.0,29,419,1.0,4.0,1.0,2.0,2.0,3.0,7.0,8.0,6.0,11.0,1.0,2.0,1.0,3.0,4.0,13.0,1.0,1.0,4.0,10.0,15,10.0,24.0,9.0,59,221,1.0,2.0,2.0,3.0,8.0,2.0,3.0,1.0,7.0,2.0,9.0,18.0,2.0,27.0,3.0,2.0,13.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,8.0,6.0,1.0,15.0,3.0,18.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,5.0,8.0,10.0,2.0,1.0,1.0,10.0,4.0,1.0,9.0,69,0.9,1.0,0.9,0.4166666666666667,0.6666666666666666,0.14285714285714285,0.4166666666666667,0.6666666666666666,0.5,0.6666666666666666,0.6410256410256411,0.8,0.35,0.6704545454545454,0.8,0.4090909090909091,0.6153846153846154,0.06666666666666667,0.25,20.0,0.25,0.25,0.1016949152542373,0.03571428571428571,0.19047619047619047,0.023255813953488372,0.13861386138613863,0.030303030303030304,0.043478260869565216,0.05,0.03333333333333333,0.1111111111111111,0.07692307692307693,0.10714285714285714,0.2,0.17647058823529413,0.05555555555555555,0.10256410256410256,0.25,0.3333333333333333,0.07692307692307693,0.6666666666666666,0.6666666666666666,1.0,0.20512820512820512,0.875,0.875,1.0,0.28205128205128205,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.3333333333333333,0.3076923076923077,0.3076923076923077,1.0,0.4,0.5,0.4,0.5,1.0,0.2,1.0,1.0,0.3,0.3333333333333333,0.4,0.717948717948718,0.3076923076923077,0.5044679487179488,0.592325,0.47511000000000003,0.09302325581395349,0.21052631578947367,0.13559322033898305,0.15254237288135594,12.193333333333333,24.325000000000003,0.32701421800947866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101181,1610612737,Jose Calderon,Jose Calderon,101181,ATL,1787.0,30,-5,56,59,20,18.0,6,115,1.0,1.0,,,,,,,,,,,,,,3.0,,1.0,,1.0,1,,3.0,,2,48,,,,1.0,,,,,,,,2.0,,,,,3.0,,,4.0,2.0,6.0,2.0,,14.0,,,,2.0,,2.0,,2.0,,,,,2.0,,2.0,,,2.0,,1.0,1.0,,,,,,,,,20,1.0,1.0,,,,,,1.0,,,0.25,,,0.25,,,0.75,,,9.09090909090909,1.0,,0.14285714285714285,,,,0.08,,,,,0.3333333333333333,,0.125,,,,0.25,1.0,1.0,,,,,,,,,,,,,0.75,,,,,,,,,1.0,,,,,,1.0,,0.5736875,,,,,,,0.3,25.5,0.35714285714285715,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627098,1610612737,Malcolm Delaney,Malcolm Delaney,1627098,ATL,74853.0,1248,32,2485,2484,704,605.0,273,4969,20.0,52.0,4.0,7.0,7.0,29.0,92.0,197.0,6.0,35.0,1.0,2.0,,5.0,20.0,75.0,1.0,6.0,35.0,119.0,278,26.0,110.0,75.0,391,2576,14.0,27.0,2.0,8.0,39.0,37.0,88.0,8.0,40.0,32.0,130.0,56.0,182.0,69.0,9.0,,72.0,20.0,17.0,119.0,74.0,193.0,60.0,79.0,460.0,3.0,7.0,52.0,61.0,,113.0,10.0,123.0,3.0,39.0,27.0,12.0,61.0,10.0,50.0,34.0,3.0,95.0,20.0,43.0,112.0,114.0,13.0,,23.0,93.0,24.0,17.0,124.0,697,0.23529411764705882,0.23529411764705882,0.8846153846153846,0.23636363636363636,0.25,0.2,0.24299065420560748,0.42805755395683454,0.5185185185185185,0.42045454545454547,0.4072164948453608,0.4857142857142857,0.3828125,0.45093457943925236,0.5131578947368421,0.4383561643835616,0.28350515463917525,0.06115107913669065,0.17307692307692307,18.647100930565497,0.6421052631578947,,0.08815028901734104,0.010279001468428781,0.10612244897959183,0.00646551724137931,0.09560067681895093,0.008733624454148471,0.008,0.0038910505836575876,0.005970149253731343,0.06866952789699571,0.07623318385650224,0.11864406779661017,0.11141304347826086,0.09016393442622951,0.014423076923076924,0.13402061855670103,0.38461538461538464,0.46511627906976744,0.07474226804123711,0.2413793103448276,0.30434782608695654,0.14285714285714285,0.5077319587628866,0.467005076142132,0.4717948717948718,0.25,0.09020618556701031,0.17142857142857143,0.18181818181818182,1.0,0.19329896907216496,0.26666666666666666,0.2702702702702703,0.85,0.2,0.5714285714285714,0.05714285714285714,0.5,1.0,0.17142857142857143,0.16666666666666666,1.0,0.0390625,,0.2734375,0.4175257731958763,0.2777777777777778,0.4515559895833335,0.45330178571428564,0.4267721774193548,0.06569343065693431,0.08053691275167785,0.09974424552429667,0.33248081841432225,14.472302158273374,25.81727272727272,0.2832997987927565,25.0,0.2,5.0,13.0,8.0,5.0,3.0,3.0,14.0,15.0,11.0,2.0,5.0,5.0,11.0,2.0,4.0,8.0,1.0,4.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,11.0,0.02727272727272727,0.20689655172413793,0.01015228426395939,0.05714285714285714,0.013333333333333334,0.022988505747126436,0.007751937984496124,1.0,0.5,0.1015625,0.38461538461538464,0.22857142857142856,0.02654867256637168,,,,,,,,,,,True
203488,1610612737,Mike Muscala,Mike Muscala,203488,ATL,36354.0,606,34,1198,1208,405,339.0,132,2406,30.0,42.0,7.0,14.0,14.0,24.0,17.0,41.0,3.0,14.0,,4.0,2.0,8.0,18.0,43.0,1.0,3.0,18.0,61.0,107,21.0,57.0,24.0,209,1255,10.0,19.0,1.0,7.0,32.0,21.0,30.0,11.0,26.0,18.0,93.0,106.0,16.0,63.0,,12.0,42.0,18.0,2.0,31.0,22.0,53.0,16.0,17.0,128.0,11.0,21.0,34.0,47.0,4.0,85.0,35.0,120.0,1.0,14.0,9.0,5.0,15.0,3.0,12.0,9.0,2.0,24.0,8.0,29.0,51.0,41.0,1.0,14.0,5.0,32.0,9.0,8.0,93.0,404,0.8688524590163934,0.9636363636363636,1.0,0.3684210526315789,0.14285714285714285,0.4230769230769231,0.375,0.5700934579439252,0.5263157894736842,0.7,0.5640243902439024,0.4423076923076923,0.6696428571428571,0.5870786516853933,0.48484848484848486,0.6838235294117647,0.3475609756097561,0.018691588785046728,0.047619047619047616,14.99628804751299,0.625,0.25,0.14029850746268657,0.06363636363636363,0.13765182186234817,0.047619047619047616,0.13917525773195877,0.0570409982174688,0.04132231404958678,0.08029197080291971,0.04678362573099415,0.12149532710280374,0.17391304347826086,0.12389380530973451,0.1270718232044199,0.16666666666666666,0.013157894736842105,0.25609756097560976,0.7142857142857143,0.75,0.14634146341463414,0.5833333333333334,0.5833333333333334,0.9285714285714286,0.25,0.4146341463414634,0.4146341463414634,1.0,0.08536585365853659,0.21428571428571427,0.21428571428571427,1.0,0.2621951219512195,0.4186046511627907,0.42857142857142855,1.0,0.5384615384615384,0.5,0.15384615384615385,,,0.11538461538461539,0.3333333333333333,1.0,0.14285714285714285,0.25,0.32142857142857145,0.6036585365853658,0.42857142857142855,0.5124354938271604,0.5569119047619048,0.524599090909091,0.052941176470588235,0.07964601769911504,0.15311004784688995,0.4449760765550239,9.565420560747663,25.410526315789475,0.3380634390651085,8.0,0.7666666666666667,11.0,14.0,9.0,9.0,1.0,1.0,6.0,6.0,3.0,1.0,,,2.0,1.0,6.0,1.0,,3.0,1.0,,24.0,21.0,25.0,16.0,,2.0,2.0,8.0,0.017543859649122806,,,,0.023255813953488372,0.06944444444444445,0.05,0.64,,0.25,0.7857142857142857,0.5,,3.0,1.0,1.0,3.0,1.0,0.07317073170731707,,,,,True
2399,1610612737,Mike Dunleavy,Mike Dunleavy,2399,ATL,16814.0,280,-8,536,531,138,148.0,54,1067,11.0,17.0,2.0,4.0,,3.0,3.0,11.0,8.0,15.0,1.0,1.0,1.0,5.0,13.0,30.0,1.0,2.0,4.0,14.0,31,21.0,45.0,15.0,106,549,3.0,6.0,2.0,3.0,12.0,4.0,7.0,2.0,9.0,2.0,16.0,24.0,4.0,63.0,,2.0,30.0,13.0,2.0,13.0,8.0,21.0,4.0,6.0,50.0,4.0,2.0,15.0,12.0,,27.0,6.0,33.0,,4.0,4.0,,4.0,3.0,3.0,5.0,2.0,9.0,2.0,10.0,19.0,15.0,,2.0,1.0,18.0,3.0,2.0,16.0,137,0.8571428571428571,0.9230769230769231,1.0,0.4666666666666667,0.6666666666666666,0.2222222222222222,0.4666666666666667,0.45161290322580644,0.5,0.5714285714285714,0.5986842105263158,0.6666666666666666,0.4375,0.6309523809523809,0.6666666666666666,0.4444444444444444,0.5921052631578947,0.06451612903225806,0.058823529411764705,15.358931552587645,0.4444444444444444,,0.08695652173913043,0.013888888888888888,0.12,0.034782608695652174,0.10266159695817491,0.023166023166023165,,0.016666666666666666,0.023529411764705882,0.041666666666666664,0.10416666666666667,0.11904761904761904,0.09782608695652174,0.18181818181818182,,0.2236842105263158,0.6470588235294118,0.6875,0.039473684210526314,,,,0.14473684210526316,0.2727272727272727,0.3,0.6666666666666666,0.19736842105263158,0.5333333333333333,0.5333333333333333,1.0,0.39473684210526316,0.43333333333333335,0.43333333333333335,1.0,0.4444444444444444,0.5,0.1111111111111111,1.0,1.0,0.2222222222222222,0.5,1.0,0.3125,0.2,0.25,0.8157894736842105,0.43333333333333335,0.5429381578947369,0.5251583333333333,0.55431875,0.07317073170731707,0.08823529411764706,0.11320754716981132,0.1509433962264151,8.406451612903227,24.877777777777776,0.2574626865671642,4.0,0.9090909090909091,3.0,4.0,1.0,,,,4.0,3.0,1.0,,,1.0,1.0,,2.0,,,,,3.0,2.0,2.0,2.0,2.0,,,1.0,1.0,,,0.09090909090909091,,,0.02564102564102564,0.06666666666666667,1.0,0.5,0.25,0.75,0.25,0.0625,,,,,,,,,,,True
1627752,1610612737,Taurean Prince,Taurean Prince,1627752,ATL,20247.0,337,-24,668,677,179,144.0,73,1345,15.0,34.0,1.0,3.0,6.0,17.0,5.0,14.0,3.0,21.0,,1.0,,2.0,4.0,14.0,,1.0,5.0,26.0,65,7.0,35.0,17.0,90,667,2.0,5.0,,2.0,5.0,4.0,13.0,1.0,7.0,8.0,19.0,32.0,20.0,15.0,6.0,2.0,13.0,4.0,5.0,12.0,7.0,19.0,5.0,8.0,45.0,4.0,6.0,23.0,35.0,1.0,59.0,10.0,69.0,1.0,10.0,7.0,3.0,12.0,3.0,9.0,8.0,2.0,20.0,5.0,10.0,33.0,21.0,1.0,2.0,2.0,21.0,7.0,4.0,19.0,179,0.6153846153846154,0.64,0.7142857142857143,0.2,,0.14285714285714285,0.20588235294117646,0.4,0.4,0.3076923076923077,0.365,0.2857142857142857,0.275,0.4090909090909091,0.3125,0.38,0.35,0.07692307692307693,0.11764705882352941,17.333333333333332,0.6,0.07692307692307693,0.16908212560386474,0.030303030303030304,0.17557251908396945,0.031007751937984496,0.17159763313609466,0.03058103975535168,0.05405405405405406,0.012658227848101266,0.034482758620689655,0.18309859154929578,0.10526315789473684,0.20253164556962025,0.14736842105263157,0.25,0.016666666666666666,0.34,0.4411764705882353,0.5,0.17,0.35294117647058826,0.375,0.8333333333333334,0.14,0.35714285714285715,0.35714285714285715,0.4,0.21,0.14285714285714285,0.15,0.6666666666666666,0.14,0.2857142857142857,0.2857142857142857,0.75,0.42857142857142855,0.3333333333333333,0.14285714285714285,,,0.14285714285714285,,,0.1,,0.25,0.69,0.3076923076923077,0.5212217171717173,0.490775,0.5068789473684211,0.0660377358490566,0.09859154929577464,0.05555555555555555,0.2111111111111111,6.798461538461537,24.845714285714283,0.2679640718562874,4.0,0.6,3.0,6.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,4.0,1.0,1.0,1.0,,3.0,1.0,,,14.0,8.0,14.0,7.0,,,5.0,4.0,0.02857142857142857,0.058823529411764705,,0.047619047619047616,,0.022222222222222223,0.023809523809523808,0.5,,0.3,0.5,0.2,,,,,4.0,,,2.0,,,,True
1627761,1610612737,DeAndre' Bembry,DeAndre' Bembry,1627761,ATL,12281.0,205,-9,397,399,118,100.0,41,796,26.0,34.0,3.0,6.0,4.0,7.0,3.0,4.0,,2.0,,,,,,7.0,,,2.0,33.0,45,,9.0,2.0,68,404,4.0,7.0,,,8.0,9.0,11.0,,2.0,2.0,20.0,46.0,20.0,,,6.0,6.0,,7.0,5.0,7.0,12.0,5.0,3.0,31.0,4.0,3.0,10.0,17.0,1.0,28.0,8.0,36.0,,5.0,4.0,1.0,7.0,1.0,5.0,3.0,1.0,10.0,,6.0,16.0,7.0,,,1.0,4.0,3.0,,20.0,117,0.696969696969697,0.7666666666666667,,,,,,0.7333333333333333,0.5714285714285714,0.8181818181818182,0.6111111111111112,0.5714285714285714,0.6923076923076923,0.6181818181818182,0.5714285714285714,0.7692307692307693,0.16666666666666666,0.15555555555555556,0.20588235294117646,14.672686230248308,0.7,0.14285714285714285,0.1619047619047619,0.028846153846153848,0.11904761904761904,0.047619047619047616,0.14285714285714285,0.03723404255319149,0.08333333333333333,,0.03333333333333333,0.175,0.16216216216216217,0.14285714285714285,0.12307692307692308,0.10526315789473684,,0.6296296296296297,0.7647058823529411,0.9629629629629629,0.12962962962962962,0.5714285714285714,0.5714285714285714,0.5,0.07407407407407407,0.75,0.75,1.0,0.037037037037037035,,,,0.12962962962962962,,,,0.8571428571428571,0.5,,,,,,,,,0.15384615384615385,0.7962962962962963,,0.6039867924528302,0.6169800000000001,0.6114375,0.05454545454545454,0.06521739130434782,0.11764705882352941,0.29411764705882354,3.862222222222222,27.766666666666666,0.2972292191435768,2.0,0.6923076923076923,6.0,8.0,,,1.0,,2.0,,2.0,,,,1.0,,1.0,1.0,,2.0,,,2.0,1.0,3.0,3.0,,,2.0,,,,,,,,0.08333333333333333,1.0,,0.6153846153846154,0.75,,,1.0,1.0,,1.0,,0.1,,1.0,,,True
203527,1610612737,Ryan Kelly,Ryan Kelly,203527,ATL,4014.0,67,12,133,132,37,46.0,9,265,2.0,3.0,,,,1.0,2.0,5.0,,,,,,,,3.0,,1.0,1.0,4.0,9,,3.0,4.0,12,116,,1.0,,1.0,,1.0,3.0,,1.0,,2.0,8.0,,,,,3.0,,,3.0,1.0,4.0,1.0,2.0,9.0,1.0,,1.0,5.0,1.0,7.0,1.0,8.0,,1.0,1.0,,2.0,,1.0,1.0,,3.0,,2.0,4.0,4.0,,1.0,,4.0,2.0,,2.0,37,1.0,1.0,,,,,,0.4444444444444444,,0.3333333333333333,0.3333333333333333,,0.25,0.42857142857142855,,0.25,0.25,,,11.888111888111888,0.6666666666666666,0.5,0.11904761904761904,,0.034482758620689655,0.038461538461538464,0.08450704225352113,0.01694915254237288,,,,,0.3333333333333333,0.0625,0.05,,,0.25,0.6666666666666666,0.6666666666666666,0.08333333333333333,,,,0.4166666666666667,0.4,0.4,1.0,,,,,0.25,,,,,,,,,0.5,,,,,0.25,0.5,,0.5037333333333334,0.4998,0.41152500000000003,0.14285714285714285,0.18181818181818182,,0.16666666666666666,11.155555555555555,25.066666666666666,0.2781954887218045,1.0,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,,4.0,2.0,4.0,3.0,,,,,,,,,,,0.14285714285714285,0.75,,,,,,,,,2.0,,,,,,,True
2730,1610612737,Dwight Howard,Dwight Howard,2730,ATL,25264.0,421,-13,841,836,173,124.0,115,1677,64.0,86.0,23.0,34.0,3.0,14.0,2.0,4.0,,1.0,,,,1.0,,,,,,69.0,104,,1.0,60.0,198,874,23.0,34.0,,,72.0,12.0,22.0,,1.0,23.0,47.0,86.0,52.0,,,44.0,,,6.0,15.0,4.0,19.0,2.0,8.0,42.0,22.0,45.0,51.0,72.0,6.0,129.0,69.0,198.0,5.0,10.0,8.0,2.0,15.0,4.0,9.0,24.0,2.0,39.0,9.0,18.0,39.0,87.0,,11.0,,111.0,46.0,14.0,47.0,172,0.6231884057971014,0.9148936170212766,,,,,,0.6634615384615384,0.6764705882352942,0.5454545454545454,0.6571428571428571,0.6764705882352942,0.5217391304347826,0.6346153846153846,0.6428571428571429,0.5340909090909091,0.009523809523809525,0.057692307692307696,0.06976744186046512,19.959058341862846,0.38461538461538464,0.4,0.3037974683544304,0.1939655172413793,0.2982456140350877,0.15492957746478872,0.3014705882352941,0.17914438502673796,0.2441860465116279,0.14457831325301204,0.14736842105263157,0.234375,0.3176470588235294,0.3409090909090909,0.3076923076923077,0.2682926829268293,0.16666666666666666,0.819047619047619,0.7441860465116279,0.8,0.13333333333333333,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.0380952380952381,0.5,0.5,1.0,0.009523809523809525,,,,,,,,1.0,0.6764705882352942,,,,,,,0.043478260869565216,,,0.8285714285714286,,0.6426552380952382,0.6573153846153844,0.605295652173913,0.323943661971831,0.3262411347517731,0.36363636363636365,0.23737373737373738,2.429807692307692,23.2,0.2057074910820452,6.0,0.625,12.0,17.0,,26.0,,,2.0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,6.0,6.0,1.0,9.0,,,14.0,7.0,14.0,7.0,3.0,5.0,2.0,12.0,,,,,,0.19047619047619047,0.1702127659574468,0.5,,0.7391304347826086,0.7058823529411765,,,2.0,,,6.0,2.0,0.03773584905660377,1.0,,5.0,,True
200757,1610612737,Thabo Sefolosha,Thabo Sefolosha,200757,ATL,21872.0,365,33,726,733,223,217.0,92,1459,27.0,42.0,1.0,5.0,3.0,10.0,10.0,20.0,4.0,14.0,1.0,2.0,2.0,8.0,5.0,13.0,2.0,3.0,1.0,40.0,72,9.0,27.0,17.0,124,715,1.0,8.0,3.0,5.0,15.0,13.0,23.0,3.0,9.0,3.0,38.0,54.0,26.0,24.0,3.0,2.0,13.0,5.0,9.0,13.0,12.0,25.0,9.0,4.0,62.0,7.0,10.0,14.0,30.0,4.0,48.0,17.0,65.0,,31.0,23.0,8.0,13.0,2.0,9.0,7.0,1.0,20.0,7.0,9.0,21.0,19.0,,5.0,1.0,21.0,10.0,1.0,38.0,222,0.675,0.6923076923076923,0.8888888888888888,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.125,0.5652173913043478,0.5404040404040404,0.4230769230769231,0.546875,0.5688073394495413,0.5,0.5757575757575758,0.2727272727272727,0.125,0.19047619047619047,15.504807692307692,0.65,0.2857142857142857,0.14705882352941177,0.05,0.10071942446043165,0.04895104895104895,0.1282798833819242,0.04956268221574344,0.05970149253731343,0.02531645569620253,0.05,0.18461538461538463,0.06666666666666667,0.203125,0.10909090909090909,0.06896551724137931,,0.42424242424242425,0.6428571428571429,0.7941176470588235,0.10101010101010101,0.3,0.3333333333333333,0.6666666666666666,0.20202020202020202,0.5,0.5,0.8,0.1414141414141414,0.2857142857142857,0.2857142857142857,1.0,0.13131313131313133,0.38461538461538464,0.38461538461538464,0.8,0.38461538461538464,0.2,0.15384615384615385,0.5,1.0,0.23076923076923078,0.6666666666666666,1.0,0.25,0.25,0.03125,0.696969696969697,0.38461538461538464,0.5470075757575756,0.5225666666666666,0.5418499999999999,0.09259259259259259,0.12345679012345678,0.12096774193548387,0.3064516129032258,7.19861111111111,24.11851851851852,0.3071625344352617,8.0,0.6296296296296297,8.0,15.0,1.0,4.0,,,3.0,1.0,4.0,1.0,2.0,,,1.0,2.0,,1.0,1.0,,,10.0,7.0,10.0,6.0,,,,1.0,,0.1,,,,0.07407407407407407,0.046511627906976744,0.6,,0.46875,0.5333333333333333,1.0,,,,,2.0,,,1.0,,,,True
