EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,HeaveMakes,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,BlockedCorner3,on,OffensiveGoaltends
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,9512.0,159,77,319,323,80,101.0,30.0,642,2.0,5,2.0,5.0,9.0,12.0,18.0,6.0,21.0,1.0,2.0,3.0,5.0,19,32,6.0,21.0,25.0,81,310,1.0,1.0,1.0,2.0,1.0,6.0,4.0,9.0,3.0,5.0,19.0,36.0,4.0,34.0,9.0,9.0,2.0,21.0,6.0,3.0,36.0,14.0,50.0,10.0,4.0,18.0,6.0,12.0,114.0,4.0,9.0,14.0,23,4.0,27,1.0,8.0,5.0,3.0,9.0,2.0,7.0,2.0,2.0,11.0,1.0,4.0,13.0,22.0,1.0,27.0,3.0,3.0,9.0,2.0,1.0,1.0,2.0,1.0,32.0,78,2.0,7.0,0.10526315789473684,0.1111111111111111,0.5,0.2857142857142857,0.5,0.6,0.2857142857142857,0.59375,1.0,0.4444444444444444,0.5283018867924528,0.8333333333333334,0.6071428571428571,0.6076923076923076,0.75,0.75,0.39622641509433965,0.09375,0.4,0.1111111111111111,21.16991643454039,0.8181818181818182,0.13333333333333333,0.04040404040404041,0.16666666666666666,0.14465408805031446,0.02702702702702703,0.02631578947368421,0.043478260869565216,0.05263157894736842,0.19444444444444445,0.03333333333333333,0.15384615384615385,0.09523809523809523,0.4166666666666667,0.043478260869565216,0.5,0.09433962264150944,0.4,0.6666666666666666,0.16981132075471697,0.5555555555555556,0.625,0.33962264150943394,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.39622641509433965,0.2857142857142857,0.2857142857142857,0.5,0.6666666666666666,0.5,1.0,0.14285714285714285,0.35714285714285715,0.6,0.49056603773584906,0.2857142857142857,0.4614,0.506775,0.4247392857142857,0.05357142857142857,0.08571428571428572,0.07407407407407407,0.4444444444444444,12.48125,25.9,0.2507836990595611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101109,1610612746,Raymond Felton,Raymond Felton,101109,LAC,101975.0,1700,-164,3383,3397,961,978.0,323.0,6780,105.0,176,40.0,22.0,66.0,48.0,128.0,30.0,116.0,1.0,4.0,7.0,38.0,175,370,46.0,144.0,50.0,538,3781,15.0,28.0,1.0,5.0,4.0,37.0,40.0,86.0,9.0,43.0,21.0,128.0,86.0,264.0,102.0,36.0,8.0,110.0,30.0,22.0,119.0,72.0,191.0,58.0,14.0,76.0,15.0,28.0,454.0,20.0,70.0,107.0,185,33.0,218,10.0,66.0,43.0,23.0,58.0,13.0,36.0,25.0,22.0,83.0,15.0,68.0,125.0,66.0,4.0,64.0,,24.0,9.0,19.0,5.0,9.0,22.0,14.0,123.0,950,8.0,5.0,0.24571428571428572,0.25146198830409355,0.7391304347826086,0.3194444444444444,0.2,0.20930232558139536,0.3333333333333333,0.47297297297297297,0.5357142857142857,0.46511627906976744,0.47470817120622566,0.5,0.41472868217054265,0.4953959484346225,0.5285714285714286,0.45390070921985815,0.2801556420233463,0.05945945945945946,0.09090909090909091,0.07575757575757576,16.65779670037254,0.6987951807228916,0.10469667318982387,0.021164021164021163,0.12173913043478261,0.110832811521603,0.0189873417721519,0.03038674033149171,0.017094017094017096,0.014326647564469915,0.07739938080495357,0.11143695014662756,0.12290502793296089,0.13024282560706402,0.09016393442622951,0.038461538461538464,0.6363636363636364,0.3424124513618677,0.5965909090909091,0.65625,0.12840466926070038,0.3333333333333333,0.36065573770491804,0.2490272373540856,0.375,0.3779527559055118,0.1875,0.22568093385214008,0.25862068965517243,0.25862068965517243,0.6,0.12121212121212122,0.25,1.0,0.31007751937984496,0.29457364341085274,0.18421052631578946,0.622568093385214,0.2727272727272727,0.4801312871287127,0.517091304347826,0.45789475806451624,0.04681647940074907,0.061696658097686374,0.0687732342007435,0.2379182156133829,9.05972972972973,26.874999999999986,0.28406739580254214,8.0,14.0,23.0,16.0,28.0,1.0,2.0,5.0,6.0,10.0,3.0,8.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,8.0,5.0,1.0,3.0,3.0,5.0,0.0078125,0.07207207207207207,0.03125,0.015748031496062992,0.015473887814313346,0.01694915254237288,0.26666666666666666,0.2727272727272727,0.054474708171206226,0.5714285714285714,0.5714285714285714,1.0,0.42424242424242425,0.5714285714285714,0.030303030303030304,0.575,0.03875968992248062,0.4,0.006896551724137931,,,,,,,,,,,,,,,,,True,
101138,1610612746,Brandon Bass,Brandon Bass,101138,LAC,24598.0,410,-129,808,807,233,281.0,80.0,1615,54.0,83,22.0,16.0,31.0,7.0,21.0,1.0,2.0,,,1.0,2.0,77,135,1.0,3.0,61.0,218,966,12.0,24.0,,,14.0,38.0,23.0,35.0,1.0,2.0,14.0,63.0,96.0,58.0,3.0,,16.0,2.0,1.0,14.0,8.0,7.0,15.0,7.0,,3.0,3.0,2.0,37.0,27.0,22.0,34.0,59,34.0,93,5.0,10.0,6.0,4.0,12.0,2.0,3.0,10.0,9.0,22.0,6.0,18.0,32.0,51.0,1.0,70.0,,39.0,1.0,8.0,5.0,2.0,8.0,4.0,63.0,231,2.0,1.0,0.6233766233766234,0.6956521739130435,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.5703703703703704,0.5,0.6571428571428571,0.5688405797101449,0.5,0.6621621621621622,0.6488095238095238,0.6129032258064516,0.7159090909090909,0.021739130434782608,0.1037037037037037,0.1566265060240964,,21.040974529346624,0.5454545454545454,0.15668202764976957,0.1111111111111111,0.15827338129496402,0.15730337078651685,0.08923884514435695,0.16304347826086957,0.078125,0.08045977011494253,0.1095890410958904,0.1794871794871795,0.18181818181818182,0.1864406779661017,,0.1111111111111111,0.5,0.6014492753623188,0.6506024096385542,0.7714285714285715,0.2246376811594203,0.5161290322580645,0.5161290322580645,0.15217391304347827,0.3333333333333333,0.35,0.2857142857142857,0.014492753623188406,0.5,0.5,1.0,,,,0.5945945945945946,0.05405405405405406,0.5,0.6231884057971014,0.5,0.5436811594202899,0.565535,0.5297472972972972,0.23353293413173654,0.23780487804878048,0.1743119266055046,0.2889908256880734,5.7407407407407405,29.2,0.28836633663366334,11.0,21.0,16.0,,1.0,,,,,7.0,,3.0,1.0,1.0,1.0,3.0,,1.0,,,4.0,,10.0,,,,1.0,0.047619047619047616,0.10714285714285714,,0.050724637681159424,0.05217391304347826,0.043478260869565216,0.6666666666666666,0.625,0.007246376811594203,,,,0.875,0.5238095238095238,,0.7272727272727273,,,,2.0,1.0,0.18181818181818182,,,,,,,,,,,,,,True,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,10104.0,168,1,329,326,43,55.0,29.0,655,4.0,5,,3.0,4.0,3.0,7.0,6.0,20.0,2.0,5.0,1.0,2.0,10,16,10.0,24.0,4.0,54,351,,,2.0,5.0,,6.0,1.0,2.0,1.0,2.0,,5.0,12.0,8.0,30.0,,,20.0,6.0,,4.0,5.0,9.0,3.0,2.0,2.0,,2.0,23.0,1.0,8.0,20.0,32,1.0,33,,1.0,,1.0,5.0,1.0,1.0,5.0,4.0,10.0,1.0,20.0,26.0,8.0,,5.0,,2.0,1.0,4.0,2.0,2.0,5.0,5.0,5.0,43,,,0.6,0.6,1.0,0.4166666666666667,0.4,0.5,0.4166666666666667,0.625,,0.5,0.625,0.6,0.625,0.6428571428571429,0.6,0.625,0.6,,,,14.3646408839779,0.5,0.1941747572815534,0.013513513513513514,0.125,0.16766467065868262,0.006896551724137931,0.041666666666666664,,,0.14814814814814814,0.25,0.16666666666666666,0.14,0.07142857142857142,,1.0,0.125,0.8,0.8,0.1,0.75,0.75,0.175,0.42857142857142855,0.42857142857142855,1.0,0.5,0.3,0.3,1.0,1.0,0.4,1.0,,0.5,0.5,0.725,0.3,0.50718125,0.55335,0.4875625,0.04878048780487805,0.11764705882352941,0.1111111111111111,0.09259259259259259,11.30625,25.391666666666666,0.13069908814589665,,,,4.0,4.0,,,,,,,4.0,,,3.0,1.0,,,2.0,1.0,,,1.0,,1.0,1.0,,,0.3076923076923077,,,,,0.5,0.3333333333333333,0.1,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,True,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,79534.0,1326,-174,2653,2638,837,738.0,254.0,5291,39.0,79,36.0,35.0,87.0,78.0,196.0,60.0,170.0,2.0,6.0,22.0,63.0,152,362,70.0,201.0,121.0,635,2934,9.0,16.0,2.0,11.0,13.0,37.0,49.0,116.0,26.0,74.0,40.0,216.0,64.0,240.0,111.0,99.0,4.0,162.0,58.0,14.0,92.0,39.0,131.0,27.0,12.0,72.0,11.0,9.0,301.0,5.0,38.0,39.0,81,10.0,91,4.0,42.0,30.0,12.0,51.0,18.0,27.0,33.0,24.0,84.0,24.0,29.0,67.0,101.0,2.0,141.0,12.0,45.0,13.0,4.0,2.0,2.0,6.0,4.0,214.0,827,8.0,10.0,0.21052631578947367,0.21333333333333335,0.5285714285714286,0.3482587064676617,0.18181818181818182,0.35135135135135137,0.3487179487179487,0.4198895027624309,0.5625,0.4224137931034483,0.4564831261101243,0.4444444444444444,0.4631578947368421,0.5048309178743962,0.5303030303030303,0.509478672985782,0.35701598579040855,0.03867403314917127,0.0759493670886076,0.06896551724137931,23.97143828629718,0.6071428571428571,0.04949238578680203,0.006811989100817439,0.0867579908675799,0.06280587275693311,0.007217321571772253,0.006944444444444444,0.016483516483516484,,0.05042016806722689,0.040145985401459854,0.057971014492753624,0.08333333333333333,0.1,0.012861736334405145,0.6666666666666666,0.14031971580817051,0.4936708860759494,0.5342465753424658,0.15452930728241562,0.40229885057471265,0.43209876543209874,0.3481349911190053,0.3979591836734694,0.4020618556701031,0.21794871794871795,0.3019538188277087,0.35294117647058826,0.35294117647058826,0.48333333333333334,0.2222222222222222,0.3333333333333333,0.5,0.18947368421052632,0.33157894736842103,0.3492063492063492,0.49733570159857904,0.35802469135802467,0.4503133992805755,0.5035722222222223,0.44295570652173916,0.08717105263157894,0.11194029850746269,0.05826771653543307,0.3401574803149606,12.432872928176796,26.86069651741294,0.31549189596683,4.0,6.0,19.0,10.0,31.0,5.0,4.0,11.0,6.0,4.0,1.0,4.0,7.0,7.0,,5.0,2.0,,1.0,,2.0,3.0,5.0,8.0,2.0,2.0,,0.01020408163265306,0.045454545454545456,0.01282051282051282,0.007797270955165692,0.009523809523809525,,0.20512820512820512,0.2,0.055062166962699825,0.3225806451612903,0.3333333333333333,0.8,0.2222222222222222,0.6666666666666666,0.18518518518518517,0.5277777777777778,0.05789473684210526,0.36363636363636365,0.038834951456310676,1.0,1.0,0.5,2.0,1.0,3.0,0.004975124378109453,0.03225806451612903,,,,,,,,,True,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,27202.0,453,9,919,908,257,278.0,96.0,1827,11.0,21,5.0,5.0,12.0,26.0,56.0,31.0,81.0,4.0,8.0,7.0,22.0,42,89,35.0,92.0,32.0,221,1043,4.0,8.0,5.0,10.0,,23.0,12.0,19.0,8.0,25.0,17.0,65.0,68.0,16.0,102.0,3.0,,81.0,31.0,4.0,19.0,11.0,30.0,6.0,5.0,16.0,2.0,1.0,71.0,2.0,9.0,19.0,29,6.0,35,1.0,12.0,10.0,2.0,11.0,2.0,6.0,5.0,5.0,16.0,3.0,14.0,22.0,31.0,,36.0,6.0,5.0,7.0,3.0,1.0,2.0,3.0,1.0,59.0,250,1.0,1.0,0.8095238095238095,0.8095238095238095,0.9714285714285714,0.3804347826086957,0.5,0.32,0.3804347826086957,0.47191011235955055,0.5,0.631578947368421,0.5220994475138122,0.6388888888888888,0.5454545454545454,0.5512820512820513,0.6388888888888888,0.5943396226415094,0.5082872928176796,0.0449438202247191,0.047619047619047616,0.08333333333333333,20.309477756286267,0.6875,0.0695970695970696,0.007547169811320755,0.052941176470588235,0.06320541760722348,0.014354066985645933,0.01020408163265306,0.015384615384615385,,0.02197802197802198,0.09090909090909091,0.09523809523809523,0.03731343283582089,0.1111111111111111,0.010101010101010102,0.3333333333333333,0.11602209944751381,0.5238095238095238,0.55,0.06629834254143646,0.4166666666666667,0.45454545454545453,0.30939226519337015,0.4642857142857143,0.48148148148148145,0.8461538461538461,0.44751381215469616,0.38271604938271603,0.3875,0.967741935483871,0.4444444444444444,0.5,0.75,0.11363636363636363,0.5,0.3181818181818182,0.6243093922651933,0.38271604938271603,0.4953625698324024,0.5007818181818182,0.48254318181818173,0.0425531914893617,0.05319148936170213,0.10407239819004525,0.29411764705882354,14.083146067415731,25.667391304347824,0.279651795429815,1.0,2.0,3.0,4.0,11.0,2.0,1.0,3.0,,4.0,,1.0,2.0,,,,,,,,,5.0,,3.0,,,,0.03571428571428571,0.037037037037037035,,0.026143790849673203,0.031496062992125984,,0.8181818181818182,0.6,0.06077348066298342,0.36363636363636365,0.36363636363636365,1.0,0.1111111111111111,0.5,0.1111111111111111,0.6,0.06818181818181818,0.3333333333333333,0.031914893617021274,,,1.0,,1.0,1.0,0.010869565217391304,,1.0,0.012345679012345678,0.5,1.0,,,,,True,
201578,1610612746,Marreese Speights,Marreese Speights,201578,LAC,58955.0,983,-100,1945,1938,523,497.0,166.0,3883,74.0,123,26.0,16.0,46.0,17.0,38.0,62.0,183.0,1.0,5.0,18.0,47.0,107,207,75.0,208.0,95.0,534,2148,23.0,48.0,1.0,5.0,23.0,72.0,20.0,47.0,23.0,60.0,22.0,131.0,148.0,66.0,219.0,6.0,28.0,180.0,62.0,13.0,26.0,19.0,45.0,12.0,7.0,20.0,1.0,5.0,109.0,48.0,58.0,136.0,222,64.0,286,10.0,19.0,12.0,7.0,25.0,9.0,19.0,34.0,6.0,59.0,14.0,94.0,178.0,120.0,4.0,109.0,,49.0,9.0,30.0,25.0,5.0,31.0,14.0,129.0,520,11.0,6.0,0.6915887850467289,0.7956989247311828,0.9733333333333334,0.3605769230769231,0.2,0.38333333333333336,0.36585365853658536,0.5169082125603864,0.4791666666666667,0.425531914893617,0.5289156626506024,0.46226415094339623,0.5093457943925234,0.5741935483870968,0.5454545454545454,0.5458333333333333,0.5012048192771085,0.06280193236714976,0.08943089430894309,0.043478260869565216,24.48405253283302,0.423728813559322,0.22113821138211381,0.09448818897637795,0.2,0.2143646408839779,0.06933911159263272,0.145,0.10606060606060606,0.028409090909090908,0.20812182741116753,0.25943396226415094,0.1941747572815534,0.18552036199095023,0.2463768115942029,0.046296296296296294,0.45161290322580644,0.2963855421686747,0.6016260162601627,0.6607142857142857,0.1108433734939759,0.34782608695652173,0.36363636363636365,0.09156626506024096,0.4473684210526316,0.4473684210526316,0.7058823529411765,0.44096385542168676,0.33879781420765026,0.33879781420765026,0.9838709677419355,0.09433962264150944,0.2,1.0,0.24299065420560748,0.4392523364485981,0.3829787234042553,0.7975903614457831,0.34444444444444444,0.5199145985401459,0.5532941860465116,0.5224048076923077,0.10964912280701754,0.19838056680161945,0.1348314606741573,0.24531835205992508,6.015942028985506,26.049038461538466,0.26889460154241646,22.0,43.0,13.0,13.0,25.0,,5.0,13.0,3.0,16.0,,28.0,8.0,,3.0,6.0,18.0,2.0,12.0,27.0,20.0,2.0,9.0,1.0,1.0,1.0,,,0.4057971014492754,,0.03855421686746988,0.03293413173652695,0.06172839506172839,0.6891891891891891,0.6875,0.060240963855421686,0.52,0.52,0.9230769230769231,0.8113207547169812,0.5116279069767442,,0.5,0.12149532710280374,0.38461538461538464,0.004784688995215311,9.0,4.0,0.13636363636363635,,,,,,,,,,2.0,1.0,,,True,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,38382.0,640,-7,1272,1293,363,392.0,142.0,2565,115.0,152,36.0,4.0,9.0,,,,1.0,,1.0,,,119,161,,1.0,58.0,296,1444,34.0,57.0,,1.0,13.0,81.0,29.0,38.0,,,33.0,91.0,174.0,64.0,,,58.0,1.0,,5.0,19.0,10.0,29.0,6.0,4.0,3.0,2.0,14.0,68.0,57.0,75.0,115.0,212,83.0,295,8.0,11.0,8.0,3.0,15.0,2.0,10.0,17.0,5.0,32.0,11.0,18.0,47.0,103.0,4.0,123.0,,39.0,28.0,31.0,27.0,4.0,31.0,17.0,91.0,360,6.0,9.0,0.7310924369747899,0.9666666666666667,,,,,,0.7391304347826086,0.5964912280701754,0.7631578947368421,0.7345679012345679,0.5862068965517241,0.7631578947368421,0.6788990825688074,0.5785714285714286,0.6319444444444444,0.006172839506172839,0.031055900621118012,0.03289473684210526,,17.31301939058172,0.46875,0.30423280423280424,0.15,0.3073770491803279,0.3054662379421222,0.1426086956521739,0.1956521739130435,0.12941176470588237,0.12101910828025478,0.2786885245901639,0.3333333333333333,0.30405405405405406,0.3160621761658031,0.27450980392156865,0.2222222222222222,0.5483870967741935,0.9382716049382716,0.756578947368421,0.782312925170068,0.05555555555555555,0.4444444444444444,0.4444444444444444,,,,,0.006172839506172839,,,,0.017241379310344827,,,0.9473684210526315,,,0.9444444444444444,,0.6807274691358025,0.607799,0.6780394736842105,0.20526315789473684,0.20634920634920634,0.27364864864864863,0.30743243243243246,1.305590062111801,25.0,0.28537735849056606,32.0,54.0,28.0,,,,,,,25.0,1.0,22.0,2.0,,,1.0,,,10.0,,14.0,3.0,11.0,,,,,,0.55,0.018867924528301886,0.1282051282051282,0.13125,0.11428571428571428,0.7304347826086957,0.75,,,,,0.9310344827586207,0.5925925925925926,,0.7777777777777778,,,,8.0,1.0,0.0625,,,,,,,,,,4.0,3.0,,,True,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,24002.0,400,-16,816,835,304,281.0,81.0,1651,42.0,73,27.0,16.0,33.0,25.0,56.0,4.0,12.0,,1.0,1.0,4.0,83,162,6.0,17.0,64.0,248,940,17.0,22.0,,1.0,7.0,41.0,34.0,54.0,2.0,6.0,28.0,102.0,62.0,104.0,18.0,,22.0,11.0,4.0,6.0,43.0,24.0,67.0,14.0,10.0,30.0,7.0,6.0,158.0,18.0,20.0,53.0,86,29.0,115,6.0,11.0,8.0,3.0,13.0,1.0,8.0,6.0,5.0,19.0,6.0,16.0,28.0,71.0,,77.0,,35.0,8.0,5.0,2.0,3.0,5.0,3.0,102.0,300,4.0,4.0,0.37349397590361444,0.4305555555555556,1.0,0.35294117647058826,,0.3333333333333333,0.375,0.5123456790123457,0.7727272727272727,0.6296296296296297,0.5139664804469274,0.7391304347826086,0.6166666666666667,0.5821596244131455,0.82,0.68,0.09497206703910614,0.037037037037037035,0.0684931506849315,0.030303030303030304,25.19167579408543,0.6842105263157895,0.22844827586206898,0.0782608695652174,0.13793103448275862,0.19363395225464192,0.07046070460704607,0.10638297872340426,0.0784313725490196,0.047058823529411764,0.0684931506849315,0.2345679012345679,0.3717948717948718,0.15178571428571427,0.09090909090909091,0.07317073170731707,0.6,0.40782122905027934,0.5753424657534246,0.6176470588235294,0.18435754189944134,0.48484848484848486,0.5,0.3128491620111732,0.44642857142857145,0.44642857142857145,0.4,0.0670391061452514,0.3333333333333333,0.3333333333333333,1.0,0.043478260869565216,,,0.45,0.06666666666666667,0.25,0.5027932960893855,0.36363636363636365,0.5016359550561797,0.6062875,0.5129296610169491,0.17073170731707318,0.18617021276595744,0.16532258064516128,0.4112903225806452,8.616666666666665,26.894117647058824,0.37254901960784315,15.0,18.0,21.0,2.0,5.0,,1.0,2.0,1.0,8.0,3.0,13.0,1.0,,1.0,1.0,1.0,2.0,,2.0,4.0,3.0,9.0,,,,,,0.5,0.09375,0.05755395683453238,0.05172413793103448,0.08695652173913043,0.40476190476190477,0.25,0.027932960893854747,0.4,0.4,1.0,0.782608695652174,0.8333333333333334,,0.7777777777777778,0.03333333333333333,0.5,,1.0,,0.2,,,,,,,,,,,,,,True,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,35249.0,587,-63,1157,1166,312,317.0,105.0,2323,17.0,24,4.0,3.0,5.0,11.0,28.0,13.0,54.0,,2.0,4.0,17.0,31,57,21.0,88.0,4.0,129,1233,6.0,14.0,1.0,4.0,1.0,16.0,7.0,11.0,4.0,24.0,2.0,28.0,48.0,14.0,63.0,,4.0,54.0,13.0,2.0,9.0,7.0,16.0,6.0,1.0,4.0,1.0,4.0,39.0,10.0,40.0,63.0,111,18.0,129,3.0,21.0,15.0,6.0,7.0,1.0,5.0,5.0,2.0,12.0,4.0,44.0,64.0,10.0,,6.0,,2.0,,25.0,17.0,7.0,26.0,12.0,28.0,309,2.0,,0.7741935483870968,0.8275862068965517,1.0,0.23863636363636365,0.25,0.16666666666666666,0.23863636363636365,0.543859649122807,0.42857142857142855,0.6363636363636364,0.43103448275862066,0.4166666666666667,0.37142857142857144,0.4387755102040816,0.4444444444444444,0.3888888888888889,0.6068965517241379,0.03508771929824561,0.08333333333333333,,12.480376766091052,0.5833333333333334,0.17403314917127072,0.03125,0.20833333333333334,0.18592057761732853,0.03146853146853147,0.043478260869565216,0.05747126436781609,,0.1262135922330097,0.16923076923076924,0.21705426356589147,0.20394736842105263,0.225,0.033707865168539325,0.46153846153846156,0.16551724137931034,0.7083333333333334,0.7727272727272727,0.034482758620689655,0.6,0.6,0.19310344827586207,0.39285714285714285,0.39285714285714285,0.7272727272727273,0.3724137931034483,0.24074074074074073,0.24074074074074073,1.0,0.1111111111111111,,,0.11428571428571428,0.4857142857142857,0.23529411764705882,0.7724137931034483,0.24074074074074073,0.5317897887323945,0.4805,0.5239628571428572,0.02040816326530612,0.034482758620689655,0.12403100775193798,0.21705426356589147,10.680701754385964,24.94431818181818,0.2696629213483146,4.0,7.0,3.0,8.0,34.0,2.0,,7.0,,8.0,,8.0,3.0,1.0,,1.0,1.0,,1.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,0.25,,0.031746031746031744,0.039603960396039604,,0.7647058823529411,1.0,0.23448275862068965,0.23529411764705882,0.24242424242424243,1.0,0.3888888888888889,0.5714285714285714,0.1111111111111111,0.75,0.2,,0.011235955056179775,,,0.5,,1.0,,0.011363636363636364,0.029411764705882353,1.0,,0.5,1.0,,,,,True,
