EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,Corner3Assists,LongMidRangeAssists,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BlockingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,OffensiveGoaltends,on,Clear Path Fouls
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,6288.0,105,13,203,200,63.0,78,18.0,403,5.0,9.0,3.0,4.0,3.0,5.0,2.0,1.0,9.0,1.0,3.0,2.0,12.0,1.0,1.0,5.0,8.0,16.0,3.0,21.0,4.0,29,225,3.0,4.0,2.0,6.0,1.0,1.0,8.0,3.0,8.0,8.0,9.0,4.0,1.0,11.0,2.0,1.0,1.0,10.0,4.0,14.0,4.0,9.0,1.0,32.0,2.0,2.0,10.0,5.0,3.0,18.0,4.0,22.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,8.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,63.0,0.5,0.6666666666666666,1.0,0.14285714285714285,0.125,0.15,0.5,0.75,0.33783783783783783,0.5,0.16666666666666666,0.3717948717948718,0.5,0.16666666666666666,0.5675675675675675,0.047619047619047616,0.0625,0.1111111111111111,0.08333333333333333,19.19642857142857,0.5,0.5,0.10416666666666667,0.05128205128205128,0.21739130434782608,0.034482758620689655,0.1595744680851064,0.041237113402061855,0.0625,0.07692307692307693,0.023255813953488372,0.06666666666666667,0.058823529411764705,0.0625,0.2,0.1951219512195122,0.4,0.08695652173913043,0.5,0.24324324324324326,0.5555555555555556,0.625,0.4,0.13513513513513514,0.6,0.6,0.6666666666666666,0.05405405405405406,0.24324324324324326,0.1111111111111111,0.1111111111111111,1.0,0.32432432432432434,0.16666666666666666,0.18181818181818182,1.0,0.6666666666666666,0.75,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5555555555555556,0.2,0.8108108108108109,0.18181818181818182,0.5390152777777777,0.5371333333333334,0.5546375,0.05128205128205128,0.1111111111111111,0.20689655172413793,0.10344827586206896,5.925,25.633333333333336,0.3103448275862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,55109.0,918,29,1815,1820,232.0,315,188.0,3635,79.0,116.0,24.0,32.0,26.0,58.0,5.0,4.0,14.0,2.0,2.0,12.0,23.0,1.0,1.0,2.0,107.0,179.0,16.0,37.0,45.0,307,2002,24.0,38.0,3.0,54.0,25.0,1.0,4.0,47.0,156.0,58.0,48.0,30.0,,23.0,12.0,19.0,,55.0,31.0,86.0,20.0,31.0,5.0,203.0,17.0,43.0,41.0,87.0,4.0,132.0,62.0,194.0,5.0,31.0,15.0,24.0,19.0,5.0,,43.0,5.0,66.0,7.0,122.0,9.0,66.0,61.0,30.0,35.0,29.0,36.0,22.0,45.0,226.0,0.7289719626168224,0.8478260869565217,1.0,0.43243243243243246,0.25,0.43243243243243246,0.5977653631284916,0.631578947368421,0.6064814814814815,0.5853658536585366,0.6724137931034483,0.6316872427983539,0.627906976744186,0.6911764705882353,0.1712962962962963,,0.10614525139664804,0.12931034482758622,,14.011799410029498,0.5581395348837209,0.09090909090909091,0.15263157894736842,0.08565737051792828,0.12732919254658384,0.04788732394366197,0.14349775784753363,0.07001166861143523,0.11981566820276497,0.08609271523178808,0.04710144927536232,0.05063291139240506,0.14746543778801843,0.1657142857142857,0.14606741573033707,0.11904761904761904,0.15714285714285714,0.06756756756756757,0.6111111111111112,0.5370370370370371,0.6810344827586207,0.7821782178217822,0.7088607594936709,0.26851851851851855,0.4482758620689655,0.48148148148148145,0.8461538461538461,0.023148148148148147,0.06481481481481481,0.2857142857142857,0.2857142857142857,1.0,0.10648148148148148,0.5217391304347826,0.5217391304347826,1.0,0.7804878048780488,0.75,0.04878048780487805,0.024390243902439025,0.06896551724137931,0.06896551724137931,0.5,0.7083333333333334,0.5217391304347826,0.5353791666666667,0.5236249999999999,0.5109310344827586,0.12605042016806722,0.14925373134328357,0.1758957654723127,0.15309446254071662,3.635754189944135,24.66216216216216,0.1278236914600551,13.0,18.0,2.0,6.0,18.0,8.0,11.0,19.0,2.0,16.0,3.0,19.0,5.0,4.0,1.0,8.0,2.0,17.0,2.0,8.0,5.0,1.0,1.0,1.0,5.0,2.0,1.0,6.0,3.0,1.0,0.72,0.06896551724137931,0.06666666666666667,0.029850746268656716,0.4,0.4,0.20833333333333334,0.6206896551724138,0.7222222222222222,,,,,,,,,,,,,,,,,,,,,,,True,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,19410.0,324,-28,628,634,175.0,222,67.0,1262,9.0,25.0,1.0,4.0,3.0,11.0,15.0,2.0,12.0,2.0,2.0,14.0,44.0,8.0,1.0,11.0,19.0,51.0,16.0,56.0,8.0,94,719,3.0,6.0,10.0,12.0,11.0,2.0,13.0,13.0,10.0,28.0,33.0,2.0,3.0,41.0,14.0,4.0,,26.0,13.0,39.0,8.0,11.0,7.0,91.0,6.0,4.0,19.0,24.0,1.0,44.0,10.0,54.0,3.0,6.0,5.0,5.0,4.0,3.0,,9.0,4.0,10.0,2.0,18.0,,22.0,15.0,5.0,4.0,3.0,4.0,1.0,13.0,174.0,0.2631578947368421,0.2777777777777778,0.6875,0.2857142857142857,0.15384615384615385,0.3018867924528302,0.37254901960784315,0.5,0.40186915887850466,0.375,0.20833333333333334,0.415929203539823,0.375,0.24074074074074073,0.5233644859813084,,0.0784313725490196,0.16,,17.163120567375888,0.5555555555555556,0.041666666666666664,0.12834224598930483,0.024539877300613498,0.17592592592592593,0.04411764705882353,0.14576271186440679,0.033444816053511704,0.027777777777777776,0.046511627906976744,0.0380952380952381,0.06451612903225806,0.046875,0.15492957746478872,0.19230769230769232,0.20454545454545456,0.05,0.04918032786885246,0.25,0.2336448598130841,0.36,0.42857142857142855,0.3333333333333333,0.102803738317757,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.14018691588785046,0.11214953271028037,0.16666666666666666,0.16666666666666666,0.5,0.411214953271028,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.25,0.25,0.125,0.5,0.08333333333333333,0.4583333333333333,0.09090909090909091,0.7570093457943925,0.34146341463414637,0.4935242718446603,0.509575,0.48070454545454555,0.045871559633027525,0.09433962264150944,0.1276595744680851,0.13829787234042554,8.080392156862745,26.77321428571429,0.2786624203821656,1.0,5.0,7.0,,2.0,3.0,5.0,8.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,3.0,3.0,4.0,,,,1.0,,,,,3.0,0.18181818181818182,,,,0.4666666666666667,0.4666666666666667,1.0,0.20833333333333334,0.2,1.0,2.0,2.0,15.0,1.0,0.2,0.14285714285714285,0.25,1.0,0.5,,,,,,,,,,,,,True,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,23329.0,389,-57,758,772,220.0,228,90.0,1530,9.0,18.0,6.0,9.0,6.0,15.0,7.0,4.0,15.0,1.0,3.0,8.0,23.0,3.0,1.0,4.0,20.0,40.0,12.0,38.0,7.0,83,897,6.0,9.0,4.0,15.0,10.0,1.0,7.0,20.0,18.0,22.0,36.0,10.0,,23.0,8.0,3.0,,14.0,8.0,22.0,7.0,8.0,2.0,52.0,8.0,9.0,13.0,33.0,7.0,53.0,17.0,70.0,,12.0,8.0,10.0,6.0,4.0,1.0,16.0,2.0,17.0,4.0,40.0,4.0,16.0,9.0,4.0,4.0,3.0,4.0,1.0,18.0,212.0,0.45,0.6,1.0,0.3157894736842105,0.14285714285714285,0.3157894736842105,0.5,0.6666666666666666,0.48717948717948717,0.5769230769230769,0.4411764705882353,0.5060975609756098,0.5769230769230769,0.5263157894736842,0.48717948717948717,,0.075,0.1111111111111111,,11.421911421911421,0.625,0.3333333333333333,0.16176470588235295,0.04455445544554455,0.09154929577464789,0.05128205128205128,0.1329479768786127,0.04748603351955307,0.038461538461538464,0.06451612903225806,0.05042016806722689,0.05405405405405406,0.1375,0.14473684210526316,0.22916666666666666,0.0782608695652174,0.14814814814814814,,0.25,0.23076923076923078,0.5,0.5625,0.3333333333333333,0.19230769230769232,0.4,0.42857142857142855,0.5,0.08974358974358974,0.19230769230769232,0.26666666666666666,0.26666666666666666,1.0,0.2948717948717949,0.34782608695652173,0.34782608695652173,1.0,0.6923076923076923,0.6666666666666666,0.07692307692307693,0.23076923076923078,0.17647058823529413,0.23529411764705882,0.25,0.717948717948718,0.34782608695652173,0.5063570512820512,0.57668125,0.49621764705882354,0.04938271604938271,0.09302325581395349,0.18072289156626506,0.24096385542168675,6.840000000000001,25.03157894736842,0.29023746701846964,3.0,6.0,5.0,,6.0,5.0,1.0,4.0,,4.0,2.0,6.0,,1.0,,2.0,2.0,,2.0,1.0,1.0,,,,1.0,,,1.0,5.0,,0.6,0.06666666666666667,,0.03225806451612903,0.7142857142857143,0.7142857142857143,,0.35294117647058826,0.5,,1.0,1.0,,,0.25,0.6,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,True,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,110072.0,1835,72,3682,3674,883.0,1028,382.0,7356,136.0,221.0,33.0,46.0,29.0,72.0,205.0,33.0,84.0,7.0,20.0,75.0,193.0,13.0,18.0,48.0,251.0,498.0,108.0,277.0,68.0,894,4063,41.0,74.0,20.0,110.0,87.0,21.0,68.0,191.0,308.0,194.0,264.0,42.0,1.0,192.0,75.0,53.0,7.0,75.0,46.0,121.0,35.0,43.0,16.0,288.0,19.0,46.0,120.0,144.0,5.0,269.0,65.0,334.0,11.0,68.0,43.0,60.0,28.0,19.0,1.0,88.0,15.0,66.0,6.0,141.0,3.0,74.0,93.0,31.0,10.0,6.0,11.0,6.0,186.0,861.0,0.6135458167330677,0.6695652173913044,0.8148148148148148,0.3898916967509025,0.3088235294117647,0.391304347826087,0.5040160642570282,0.5540540540540541,0.5329032258064517,0.5638297872340425,0.5129032258064516,0.5466830466830467,0.5555555555555556,0.5459770114942529,0.3574193548387097,0.02527075812274368,0.10642570281124498,0.17647058823529413,0.025906735751295335,21.87424132070891,0.6818181818181818,0.052083333333333336,0.1327188940092166,0.04742268041237113,0.18181818181818182,0.02483660130718954,0.1512893982808023,0.037463976945244955,0.07345971563981042,0.029411764705882353,0.021848739495798318,0.03529411764705882,0.0825,0.12285714285714286,0.20298507462686566,0.1806083650190114,0.1865671641791045,0.03170028818443804,0.5454545454545454,0.28516129032258064,0.6153846153846154,0.7472527472527473,0.6102941176470589,0.09290322580645162,0.4027777777777778,0.48333333333333334,0.5517241379310345,0.2645161290322581,0.10838709677419354,0.39285714285714285,0.4024390243902439,0.8484848484848485,0.24903225806451612,0.38860103626943004,0.39893617021276595,0.8,0.48936170212765956,0.717391304347826,0.07446808510638298,0.13829787234042554,0.12903225806451613,0.3096774193548387,0.375,0.6425806451612903,0.390625,0.5158906976744184,0.5413569230769232,0.5252038961038962,0.04244694132334582,0.05938697318007663,0.12304250559284116,0.21364653243847875,9.634337349397589,25.028880866426,0.2398153177620858,34.0,46.0,86.0,4.0,48.0,32.0,11.0,16.0,,25.0,15.0,41.0,7.0,3.0,,3.0,,1.0,6.0,7.0,13.0,1.0,1.0,1.0,3.0,,,,18.0,9.0,0.5517241379310345,0.16666666666666666,,0.025362318840579712,0.4195121951219512,0.4236453201970443,0.30303030303030304,0.2967741935483871,0.7391304347826086,3.0,6.0,8.0,60.0,2.0,0.4,0.6395348837209303,0.46153846153846156,1.0,0.15,1.0,2.0,1.0,6.0,3.0,0.00975609756097561,0.023809523809523808,0.2857142857142857,1.0,0.010752688172043012,,,True,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,74496.0,1242,118,2527,2487,583.0,662,265.0,5014,128.0,245.0,8.0,12.0,34.0,82.0,59.0,20.0,42.0,7.0,6.0,82.0,241.0,23.0,20.0,59.0,200.0,386.0,102.0,283.0,263.0,969,2766,15.0,24.0,30.0,67.0,107.0,23.0,65.0,310.0,142.0,258.0,195.0,8.0,,241.0,82.0,43.0,5.0,122.0,90.0,212.0,71.0,72.0,18.0,514.0,5.0,14.0,32.0,46.0,1.0,79.0,19.0,98.0,10.0,38.0,23.0,65.0,33.0,28.0,2.0,98.0,25.0,43.0,6.0,84.0,4.0,231.0,294.0,103.0,10.0,5.0,10.0,5.0,292.0,566.0,0.355,0.3622448979591837,0.6372549019607843,0.36042402826855124,0.35384615384615387,0.36042402826855124,0.5181347150259067,0.625,0.5276532137518685,0.5833333333333334,0.5436046511627907,0.5998743718592965,0.5982142857142857,0.6517094017094017,0.42301943198804187,0.0176678445229682,0.11139896373056994,0.1469387755102041,0.012448132780082987,31.621813031161476,0.6632653061224489,0.015873015873015872,0.06028833551769332,0.02108433734939759,0.07158836689038031,0.009596928982725527,0.06446280991735537,0.016033755274261603,0.03,0.021621621621621623,0.007425742574257425,0.017094017094017096,0.03484320557491289,0.0653061224489796,0.08658008658008658,0.07428571428571429,0.061855670103092786,0.031446540880503145,0.5,0.3662182361733931,0.5224489795918368,0.6124401913875598,0.3125,0.12257100149476831,0.4146341463414634,0.4473684210526316,0.4411764705882353,0.08819133034379671,0.06278026905829596,0.47619047619047616,0.5,0.9,0.3602391629297459,0.34024896265560167,0.3445378151260504,0.573170731707317,0.2222222222222222,0.6666666666666666,0.12962962962962962,0.42592592592592593,0.03488372093023256,0.3430232558139535,0.3389830508474576,0.7892376681614349,0.34024896265560167,0.5339491017964072,0.5081136363636364,0.524359593023256,0.14398943196829592,0.22008547008547008,0.06914344685242518,0.31991744066047473,5.6417098445595855,25.234275618374564,0.23070834982192323,47.0,81.0,38.0,4.0,59.0,123.0,19.0,32.0,,15.0,18.0,37.0,4.0,5.0,,1.0,4.0,5.0,13.0,21.0,39.0,,,1.0,4.0,,,,10.0,27.0,0.5514018691588785,0.07317073170731707,,0.00558659217877095,0.6440677966101694,0.6551724137931034,0.25,0.47093023255813954,0.5802469135802469,3.0,7.0,11.0,111.0,18.0,0.36666666666666664,0.42105263157894735,0.30434782608695654,0.8571428571428571,0.5,4.0,4.0,,14.0,6.0,0.01694915254237288,0.047619047619047616,0.5714285714285714,1.0,0.020761245674740483,,,True,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,72205.0,1203,192,2439,2427,593.0,641,244.0,4866,49.0,74.0,7.0,11.0,7.0,22.0,74.0,20.0,47.0,5.0,10.0,55.0,142.0,13.0,6.0,26.0,87.0,170.0,75.0,189.0,91.0,490,2620,11.0,20.0,18.0,51.0,28.0,9.0,36.0,90.0,150.0,24.0,219.0,6.0,,142.0,55.0,7.0,,55.0,36.0,91.0,24.0,32.0,9.0,218.0,16.0,9.0,64.0,92.0,25.0,181.0,25.0,206.0,1.0,40.0,27.0,26.0,21.0,4.0,1.0,47.0,10.0,38.0,4.0,92.0,7.0,75.0,107.0,42.0,17.0,14.0,17.0,12.0,84.0,577.0,0.8620689655172413,0.8928571428571429,0.9733333333333334,0.3968253968253968,0.25,0.3968253968253968,0.5117647058823529,0.55,0.5557103064066853,0.6052631578947368,0.4453125,0.6022167487684729,0.6219512195121951,0.5421686746987951,0.5264623955431755,,0.041176470588235294,0.05405405405405406,,16.642174871418074,0.5531914893617021,0.4032258064516129,0.1272475795297372,0.014354066985645933,0.1419068736141907,0.03143418467583497,0.13287904599659284,0.022007042253521125,0.022222222222222223,0.006172839506172839,0.03324808184143223,0.025423728813559324,0.09505703422053231,0.12719298245614036,0.16379310344827586,0.14689265536723164,0.12371134020618557,0.005291005291005291,0.7058823529411765,0.20612813370473537,0.6621621621621622,0.7,0.9183673469387755,0.06128133704735376,0.3181818181818182,0.3684210526315789,0.7142857142857143,0.20612813370473537,0.1309192200557103,0.425531914893617,0.425531914893617,1.0,0.3955431754874652,0.3873239436619718,0.3873239436619718,0.9636363636363636,0.2894736842105263,0.6363636363636364,0.13157894736842105,0.34210526315789475,0.15625,0.40625,0.23076923076923078,0.7325905292479109,0.3873239436619718,0.5298793871866296,0.5076620000000001,0.519453125,0.1116751269035533,0.20689655172413793,0.10408163265306122,0.1836734693877551,10.19058823529412,24.885185185185186,0.24313243132431325,8.0,13.0,31.0,5.0,15.0,33.0,12.0,14.0,,13.0,11.0,22.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,9.0,12.0,,,,3.0,,,,11.0,9.0,0.5357142857142857,0.13636363636363635,,0.010256410256410256,0.4189189189189189,0.4189189189189189,0.5714285714285714,0.203125,0.6153846153846154,3.0,6.0,8.0,6.0,3.0,0.4444444444444444,0.8064516129032258,0.46153846153846156,0.8333333333333334,0.3,,2.0,,2.0,2.0,,,0.4,1.0,0.010471204188481676,,,True,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,50634.0,844,-8,1737,1744,570.0,685,189.0,3481,30.0,64.0,6.0,16.0,24.0,57.0,21.0,13.0,22.0,4.0,6.0,27.0,91.0,11.0,5.0,25.0,62.0,142.0,40.0,113.0,70.0,314,1914,9.0,26.0,15.0,28.0,42.0,8.0,31.0,106.0,48.0,76.0,111.0,14.0,4.0,87.0,27.0,17.0,,91.0,50.0,141.0,33.0,61.0,14.0,332.0,16.0,17.0,32.0,47.0,9.0,88.0,33.0,121.0,4.0,38.0,25.0,34.0,22.0,10.0,1.0,56.0,16.0,31.0,2.0,69.0,2.0,86.0,88.0,24.0,11.0,8.0,11.0,9.0,102.0,551.0,0.3870967741935484,0.43636363636363634,0.925,0.35398230088495575,0.25806451612903225,0.3669724770642202,0.43661971830985913,0.34615384615384615,0.47843137254901963,0.2926829268292683,0.410958904109589,0.5304054054054054,0.32558139534883723,0.5247524752475248,0.44313725490196076,,0.11971830985915492,0.203125,,18.014329580348004,0.6071428571428571,0.19148936170212766,0.10262008733624454,0.036637931034482756,0.10491803278688525,0.0446927374301676,0.10353866317169069,0.040145985401459854,0.047619047619047616,0.014925373134328358,0.05226480836236934,0.014084507042253521,0.12962962962962962,0.07894736842105263,0.09722222222222222,0.0992063492063492,0.1320754716981132,0.03278688524590164,0.8181818181818182,0.25098039215686274,0.46875,0.5882352941176471,0.4,0.2235294117647059,0.42105263157894735,0.4528301886792453,0.3333333333333333,0.08235294117647059,0.08627450980392157,0.5909090909090909,0.5909090909090909,1.0,0.3568627450980392,0.2967032967032967,0.2967032967032967,0.8888888888888888,0.3902439024390244,0.375,0.0975609756097561,0.2682926829268293,0.0821917808219178,0.3424657534246575,0.2,0.6941176470588235,0.3103448275862069,0.49652640000000003,0.5306173076923077,0.469881884057971,0.09090909090909091,0.14906832298136646,0.08917197452229299,0.3375796178343949,6.614084507042253,27.225663716814154,0.3281519861830743,6.0,15.0,8.0,4.0,18.0,46.0,17.0,16.0,,13.0,9.0,24.0,,2.0,3.0,4.0,10.0,3.0,12.0,5.0,21.0,,,1.0,2.0,,,,8.0,13.0,0.42857142857142855,0.07017543859649122,,0.041666666666666664,0.38095238095238093,0.38095238095238093,,0.2054794520547945,0.4,3.0,,2.0,9.0,2.0,0.13333333333333333,0.5,,,0.5,2.0,2.0,,,1.0,,,0.5,1.0,0.008771929824561403,,,True,
203482,1610612738,Kelly Olynyk,Kelly Olynyk,203482,BOS,32965.0,549,24,1110,1099,295.0,299,122.0,2209,45.0,65.0,8.0,11.0,7.0,15.0,12.0,5.0,11.0,1.0,1.0,15.0,57.0,2.0,4.0,14.0,58.0,92.0,20.0,68.0,46.0,222,1178,8.0,11.0,3.0,26.0,22.0,4.0,15.0,68.0,74.0,42.0,54.0,6.0,,57.0,15.0,11.0,,30.0,22.0,52.0,15.0,21.0,4.0,126.0,12.0,9.0,30.0,53.0,9.0,92.0,21.0,113.0,2.0,25.0,17.0,18.0,18.0,4.0,3.0,36.0,12.0,34.0,4.0,65.0,5.0,59.0,60.0,18.0,9.0,6.0,9.0,6.0,68.0,294.0,0.6379310344827587,0.6727272727272727,0.9,0.29411764705882354,0.26666666666666666,0.29411764705882354,0.6304347826086957,0.7272727272727273,0.55,0.7857142857142857,0.5675675675675675,0.5851063829787234,0.7647058823529411,0.6296296296296297,0.425,,0.11956521739130435,0.12307692307692308,,17.911646586345384,0.5,0.3103448275862069,0.15963855421686746,0.031914893617021274,0.1595744680851064,0.04743083003952569,0.1596153846153846,0.03925233644859813,0.05,0.0136986301369863,0.05154639175257732,0.03389830508474576,0.17699115044247787,0.12037037037037036,0.18018018018018017,0.16883116883116883,0.11764705882352941,0.02857142857142857,0.6666666666666666,0.40625,0.6923076923076923,0.7894736842105263,0.6888888888888889,0.09375,0.4666666666666667,0.5833333333333334,0.14285714285714285,0.075,0.06875,0.45454545454545453,0.45454545454545453,1.0,0.35625,0.2631578947368421,0.2631578947368421,0.8666666666666667,0.7857142857142857,0.7272727272727273,0.07142857142857142,0.14285714285714285,0.02702702702702703,0.3783783783783784,0.2857142857142857,0.83125,0.2631578947368421,0.5326043750000001,0.602638888888889,0.5029932432432433,0.10344827586206896,0.16981132075471697,0.11711711711711711,0.3063063063063063,5.216304347826085,24.894117647058824,0.26576576576576577,11.0,15.0,6.0,4.0,15.0,26.0,7.0,5.0,,8.0,3.0,14.0,1.0,2.0,1.0,8.0,9.0,4.0,2.0,4.0,14.0,,,1.0,2.0,,2.0,2.0,7.0,10.0,0.6818181818181818,0.2,,0.02247191011235955,0.5,0.5,0.25,0.40540540540540543,0.7333333333333333,,2.0,2.0,6.0,,0.6666666666666666,0.8333333333333334,1.0,1.0,,,,,2.0,,,,,,,,,True,
1626175,1610612738,Jordan Mickey,Jordan Mickey,1626175,BOS,1879.0,31,-33,57,59,12.0,26,5.0,116,3.0,5.0,,,1.0,3.0,1.0,,,,,,,,,,4.0,9.0,,,,8,82,,,,,,,,,8.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,3.0,1.0,4.0,,,,,2.0,,,2.0,,2.0,1.0,5.0,,1.0,,,1.0,1.0,1.0,,,12.0,1.0,1.0,,,,,0.4444444444444444,,0.4444444444444444,,,0.4444444444444444,,,,,,,,17.46031746031746,,,0.14285714285714285,0.058823529411764705,0.16666666666666666,,0.15,0.03225806451612903,0.16666666666666666,,,,0.16666666666666666,0.25,,0.2,,,,0.5555555555555556,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,,,,,,,,,,,,,,,0.5555555555555556,,0.5841888888888889,,,,,,,4.477777777777779,,0.21052631578947367,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
