EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,FTOffRebounds,BlockingFouls,Loose Ball Fouls,BlockingFoulsDrawn,Defensive 3 Seconds Violations,OffFTReboundPct,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,OffensiveGoaltends,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Clear Path Fouls,LongMidRangePctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,Arc3PctBlocked,on
1626154,1610612741,RJ Hunter,RJ Hunter,1626154,CHI,549.0,9,-10.0,19,19,11,15,4.0,38,1.0,1.0,1.0,15,1.0,1.0,1.0,1.0,1.0,11,1.0,3.846153846153846,0.14285714285714285,0.09090909090909091,0.14285714285714285,1.0,1.0,1.0,0.5376,0.5376,24.9,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,15718.0,262,-19.0,497,503,127,99,64.0,1000,23.0,12.0,31.0,549,14.0,22.0,11.0,19.0,23.0,127,0.38271604938271603,16.407599309153714,0.11,0.07883817427385892,0.08974358974358974,0.2839506172839506,0.35294117647058826,0.5925925925925926,0.47893750000000007,0.4514909090909091,26.045161290322582,0.25553319919517103,9.0,17.0,1.0,8.0,6.0,13.0,6.0,20.0,2.0,8.0,1.0,1.0,1.0,2.0,7.0,1.0,6.0,3.0,21.0,50.0,9.0,11.0,80.0,2.0,3.0,2.0,7.0,10.0,2.0,20.0,4.0,4.0,20.0,14.0,28.0,24.0,3.0,1.0,7.0,2.0,21.0,11.0,32.0,8.0,3.0,16.0,4.0,1.0,75.0,2.0,2.0,8.0,4.0,11.0,4.0,7.0,5.0,1.0,3.0,3.0,2.0,8.0,1.0,18.0,31.0,2.0,15.0,3.0,12.0,5.0,1.0,4.0,4.0,4.0,2.0,20.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.2903225806451613,0.2857142857142857,0.2857142857142857,0.3,0.42,0.6666666666666666,0.1,0.42592592592592593,0.5,0.23529411764705882,0.45977011494252873,0.5,0.2777777777777778,0.04,0.058823529411764705,0.07692307692307693,0.625,0.05673758865248227,0.011049723756906077,0.024691358024691357,0.015267175572519083,0.01639344262295082,0.014705882352941176,0.03636363636363636,0.018867924528301886,0.044444444444444446,0.11627906976744186,0.18181818181818182,0.5,0.20987654320987653,0.5294117647058824,0.5625,0.3333333333333333,0.16049382716049382,0.46153846153846156,0.5,0.3333333333333333,0.24691358024691357,0.3,0.3,0.3333333333333333,0.09876543209876543,0.25,0.25,1.0,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.1,1.0,1.0,0.6,0.16666666666666666,1.0,0.23529411764705882,0.125,0.058823529411764705,0.5,0.25,0.3181818181818182,0.4369125,0.05813953488372093,0.09090909090909091,0.125,0.25,10.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,18547.0,309,18.0,600,601,154,136,83.0,1201,17.0,6.0,37.0,615,8.0,16.0,22.0,64.0,92.0,154,0.2868217054263566,22.60371959942775,0.15827338129496402,0.19931271477663232,0.16363636363636364,0.13178294573643412,0.21428571428571427,0.5426356589147286,0.49408858267716527,0.4737555555555556,26.110810810810804,0.25666666666666665,24.0,33.0,5.0,5.0,13.0,26.0,13.0,33.0,8.0,20.0,1.0,2.0,,2.0,6.0,,,2.0,50.0,92.0,14.0,20.0,162.0,15.0,23.0,1.0,2.0,36.0,12.0,20.0,2.0,6.0,36.0,54.0,46.0,42.0,,1.0,6.0,4.0,3.0,4.0,7.0,3.0,1.0,2.0,,1.0,18.0,5.0,23.0,36.0,28.0,7.0,7.0,,3.0,1.0,1.0,14.0,2.0,17.0,,11.0,19.0,,21.0,,29.0,13.0,3.0,1.0,,1.0,1.0,36.0,1.0,2.0,0.54,0.675,1.0,0.3783783783783784,0.5,0.25,0.3888888888888889,0.5434782608695652,0.6521739130434783,0.6,0.5503875968992248,0.66,0.5357142857142857,0.5704225352112676,0.6666666666666666,0.5625,0.043478260869565216,0.09090909090909091,0.038461538461538464,0.17647058823529413,0.23684210526315788,0.11386138613861387,0.05,0.09271523178807947,0.18181818181818182,0.07407407407407407,0.046153846153846156,0.19642857142857142,0.23529411764705882,0.28888888888888886,0.13793103448275862,1.0,0.2558139534883721,0.7272727272727273,0.8,0.5416666666666666,0.20155038759689922,0.5,0.52,0.23076923076923078,0.2558139534883721,0.3939393939393939,0.3939393939393939,0.8461538461538461,0.15503875968992248,0.4,0.4,1.0,0.35294117647058826,0.35294117647058826,1.0,0.08,0.5,1.0,,,,0.17857142857142858,1.0,0.07142857142857142,,0.3333333333333333,0.375,0.5176631578947369,0.09352517985611511,0.12745098039215685,0.2222222222222222,0.2222222222222222,9.595652173913043,11.0,16.0,3.0,20.0,6.0,3.0,3.0,1.0,5.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,0.46153846153846156,0.09090909090909091,0.05714285714285714,0.05263157894736842,0.64,0.6875,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,True
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,62398.0,1040,-35.0,2040,2046,504,458,266.0,4086,,,,2187,,,75.0,187.0,311.0,503,,12.590387069332198,0.17857142857142858,0.17535070140280562,0.1861198738170347,,,0.7692307692307693,0.5893941176470588,0.5631632653061225,,0.24705882352941178,111.0,170.0,19.0,35.0,7.0,21.0,10.0,30.0,,,,,,,,,,,128.0,221.0,,60.0,316.0,46.0,77.0,,,113.0,21.0,49.0,,15.0,57.0,166.0,90.0,,,,,18.0,18.0,22.0,40.0,16.0,6.0,11.0,1.0,6.0,102.0,26.0,96.0,100.0,124.0,25.0,20.0,5.0,18.0,2.0,7.0,15.0,11.0,33.0,5.0,59.0,110.0,1.0,72.0,1.0,93.0,45.0,6.0,17.0,15.0,17.0,12.0,57.0,6.0,6.0,0.6484375,0.9120879120879121,,,,,,0.579185520361991,0.5974025974025974,0.42857142857142855,0.579185520361991,0.5974025974025974,0.42857142857142855,0.6007604562737643,0.6208791208791209,0.4596774193548387,0.08144796380090498,0.09411764705882353,0.09523809523809523,0.5454545454545454,0.17301038062283736,0.14953271028037382,0.07303370786516854,0.12224448897795591,0.18376068376068377,0.136986301369863,0.068,0.1572052401746725,0.1724137931034483,0.19428571428571428,0.1553398058252427,0.7058823529411765,0.7692307692307693,0.6529411764705882,0.7207792207792207,0.6216216216216216,0.09502262443438914,0.3333333333333333,0.3684210526315789,0.8571428571428571,0.13574660633484162,0.3333333333333333,0.3333333333333333,0.8,,,,,,,,,,,,,,0.7142857142857143,0.5428571428571428,,,,,0.5638835820895522,0.17509727626459143,0.17509727626459143,0.3575949367088608,0.18037974683544303,4.181447963800907,44.0,72.0,21.0,74.0,12.0,5.0,3.0,,2.0,7.0,4.0,16.0,9.0,2.0,5.0,1.0,0.2857142857142857,0.12169312169312169,0.08490566037735849,0.06756756756756757,0.935064935064935,0.6111111111111112,0.11363636363636363,2.0,2.0,19.0,1.0,3.0,0.03508771929824561,,,,,,,,,,,,,,,,,True
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,23376.0,390,-43.0,759,763,183,208,93.0,1522,58.0,15.0,90.0,824,23.0,57.0,28.0,50.0,54.0,183,0.7086614173228346,17.939814814814813,0.1761006289308176,0.14,0.1774193548387097,0.4566929133858268,0.4838709677419355,0.8267716535433071,0.5215349206349208,0.5281333333333333,25.144444444444446,0.24110671936758893,7.0,15.0,1.0,3.0,4.0,12.0,4.0,10.0,14.0,32.0,2.0,4.0,5.0,8.0,16.0,,6.0,5.0,15.0,37.0,30.0,6.0,126.0,3.0,4.0,2.0,10.0,12.0,2.0,8.0,10.0,3.0,37.0,14.0,16.0,81.0,9.0,1.0,16.0,2.0,15.0,14.0,29.0,9.0,5.0,7.0,3.0,5.0,72.0,1.0,3.0,21.0,4.0,17.0,14.0,3.0,13.0,6.0,10.0,11.0,3.0,24.0,2.0,17.0,31.0,1.0,8.0,2.0,9.0,2.0,2.0,1.0,,1.0,1.0,37.0,3.0,2.0,0.4666666666666667,0.4666666666666667,0.9,0.3333333333333333,0.2,0.43478260869565216,0.33707865168539325,0.40540540540540543,0.75,0.25,0.47244094488188976,0.42857142857142855,0.5483870967741935,0.4770992366412214,0.42857142857142855,0.5606060606060606,0.05405405405405406,0.06666666666666667,0.08333333333333333,0.5416666666666666,0.1099476439790576,0.012875536480686695,0.007194244604316547,0.010752688172043012,,0.023809523809523808,0.00980392156862745,0.07792207792207792,0.16071428571428573,0.10344827586206896,0.17142857142857143,1.0,0.11811023622047244,0.4666666666666667,0.5,0.7142857142857143,0.09448818897637795,0.3333333333333333,0.36363636363636365,0.25,0.07874015748031496,0.4,0.4,0.25,0.25196850393700787,0.4375,0.45161290322580644,1.0,0.27586206896551724,0.27586206896551724,0.8125,0.2857142857142857,0.5,1.0,0.42857142857142855,,,0.0967741935483871,0.3333333333333333,0.25806451612903225,0.625,0.3333333333333333,0.2807017543859649,0.5285625,0.015503875968992248,0.05128205128205128,0.09523809523809523,0.29365079365079366,8.062162162162162,3.0,3.0,,,1.0,2.0,1.0,,2.0,5.0,,1.0,,1.0,,,0.07142857142857142,0.014925373134328358,,0.02666666666666667,0.21428571428571427,1.0,0.6666666666666666,,,1.0,1.0,,,1.0,1.0,0.011111111111111112,0.03125,,,,,,,,,,,,,True
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,16859.0,281,-10.0,548,550,152,92,77.0,1098,25.0,8.0,39.0,550,14.0,25.0,23.0,41.0,45.0,152,0.4875,16.037735849056602,0.17293233082706766,0.1423611111111111,0.17272727272727273,0.3125,0.4,0.7375,0.4959131250000001,0.510445,24.83076923076923,0.2773722627737226,10.0,20.0,3.0,6.0,4.0,8.0,4.0,13.0,9.0,14.0,,,5.0,6.0,5.0,1.0,1.0,1.0,18.0,41.0,14.0,9.0,87.0,3.0,5.0,1.0,1.0,9.0,3.0,6.0,6.0,3.0,27.0,32.0,4.0,42.0,,,5.0,4.0,9.0,4.0,13.0,2.0,2.0,6.0,2.0,1.0,30.0,2.0,2.0,18.0,4.0,5.0,3.0,2.0,8.0,2.0,5.0,8.0,3.0,16.0,2.0,14.0,22.0,1.0,13.0,1.0,13.0,5.0,2.0,5.0,3.0,5.0,,27.0,,1.0,0.8888888888888888,0.8888888888888888,1.0,0.358974358974359,1.0,0.42857142857142855,0.358974358974359,0.43902439024390244,0.6,0.5,0.4875,0.75,0.6,0.5058139534883721,0.75,0.6136363636363636,0.0975609756097561,0.15,0.125,0.5,0.11612903225806452,0.011049723756906077,0.01904761904761905,0.013986013986013986,0.013513513513513514,,0.01282051282051282,0.10344827586206896,0.16,0.0851063829787234,0.17391304347826086,,0.25,0.5,0.5882352941176471,0.9,0.1,0.5,0.5714285714285714,1.0,0.1625,0.3076923076923077,0.3076923076923077,0.75,0.175,0.6428571428571429,0.6428571428571429,1.0,0.2,0.2,1.0,,,,0.16666666666666666,1.0,1.0,0.3,0.5,0.3,0.8333333333333334,0.125,0.2,0.4387,0.05952380952380952,0.1111111111111111,0.10344827586206896,0.3103448275862069,8.814634146341463,2.0,3.0,,,,,1.0,,1.0,2.0,,,1.0,2.0,,,,0.021739130434782608,0.037037037037037035,,0.5,0.6666666666666666,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,True
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,33778.0,563,19.0,1113,1113,233,241,147.0,2226,95.0,18.0,130.0,1168,26.0,94.0,39.0,110.0,132.0,233,0.5909090909090909,20.807453416149066,0.1848341232227488,0.18491921005385997,0.1858974358974359,0.4318181818181818,0.42857142857142855,0.8272727272727273,0.5236938356164383,0.5294243902439024,25.489999999999995,0.20934411500449238,32.0,52.0,8.0,11.0,12.0,22.0,7.0,16.0,13.0,35.0,3.0,3.0,3.0,8.0,29.0,3.0,7.0,6.0,51.0,90.0,42.0,42.0,270.0,12.0,19.0,6.0,10.0,48.0,12.0,16.0,9.0,10.0,61.0,60.0,42.0,120.0,6.0,1.0,29.0,6.0,17.0,8.0,25.0,5.0,3.0,15.0,1.0,1.0,58.0,4.0,18.0,64.0,22.0,16.0,10.0,6.0,14.0,2.0,8.0,13.0,6.0,27.0,4.0,18.0,49.0,2.0,51.0,1.0,47.0,20.0,3.0,21.0,13.0,22.0,16.0,61.0,3.0,3.0,0.5882352941176471,0.6976744186046512,0.9523809523809523,0.3230769230769231,0.6,0.34615384615384615,0.32558139534883723,0.5666666666666667,0.631578947368421,0.75,0.5181818181818182,0.7241379310344828,0.6071428571428571,0.558091286307054,0.75,0.648936170212766,0.06666666666666667,0.09615384615384616,0.045454545454545456,0.5185185185185185,0.18497109826589594,0.05142857142857143,0.01951219512195122,0.03963963963963964,0.06015037593984962,0.036036036036036036,0.006756756756756757,0.2014388489208633,0.18,0.16822429906542055,0.18181818181818182,0.7272727272727273,0.23636363636363636,0.6153846153846154,0.6808510638297872,0.5625,0.1,0.5454545454545454,0.5714285714285714,0.5,0.07272727272727272,0.4375,0.4375,0.8571428571428571,0.1590909090909091,0.37142857142857144,0.38235294117647056,1.0,0.30526315789473685,0.30526315789473685,0.9310344827586207,0.10344827586206896,1.0,1.0,0.2413793103448276,0.42857142857142855,1.0,0.2619047619047619,0.7272727272727273,0.19047619047619047,0.375,0.3333333333333333,0.30851063829787234,0.541647619047619,0.08823529411764706,0.18691588785046728,0.17777777777777778,0.22592592592592592,6.492222222222223,11.0,17.0,6.0,16.0,7.0,1.0,1.0,1.0,5.0,3.0,1.0,9.0,3.0,6.0,1.0,,0.35,0.05660377358490566,0.05263157894736842,0.00847457627118644,0.5862068965517241,0.6470588235294118,0.18181818181818182,,1.0,5.0,2.0,,,1.0,1.0,0.007692307692307693,0.02857142857142857,,1.0,1.0,1.0,2.0,0.007633587786259542,,,,,,,True
1626166,1610612741,Cameron Payne,Cameron Payne,1626166,CHI,5717.0,95,-21.0,191,188,29,23,15.0,379,19.0,3.0,20.0,213,3.0,19.0,6.0,11.0,12.0,29,0.47619047619047616,25.728155339805824,0.13333333333333333,0.12222222222222222,0.15384615384615385,0.4523809523809524,0.6,0.5952380952380952,0.46666785714285713,0.43990999999999997,25.565,0.1518324607329843,3.0,5.0,,2.0,3.0,7.0,2.0,10.0,,1.0,,,,,6.0,,,,8.0,22.0,6.0,1.0,35.0,1.0,2.0,,,2.0,,2.0,,,,6.0,10.0,15.0,3.0,,6.0,,8.0,2.0,10.0,1.0,1.0,5.0,1.0,2.0,22.0,,1.0,5.0,1.0,2.0,2.0,,7.0,1.0,4.0,2.0,3.0,9.0,,5.0,9.0,,4.0,1.0,4.0,2.0,,,,,,,,,0.375,0.375,0.8333333333333334,0.3,,,0.3,0.36363636363636365,0.5,,0.40476190476190477,0.5,,0.3977272727272727,0.5,,,,,0.7777777777777778,0.1111111111111111,0.023255813953488372,,0.011627906976744186,,,,0.21052631578947367,,0.08333333333333333,,,0.11904761904761904,0.6,0.6,0.3333333333333333,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.23809523809523808,0.2,0.2,,0.023809523809523808,,,,0.3157894736842105,0.3157894736842105,0.8333333333333334,,,,,,,0.4,,,,,0.3157894736842105,0.4454,0.045454545454545456,0.08333333333333333,0.05714285714285714,,11.25,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,0.07692307692307693,,0.037037037037037035,0.5,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,True
203477,1610612741,Isaiah Canaan,Isaiah Canaan,203477,CHI,11247.0,187,-27.0,353,356,84,93,47.0,709,18.0,5.0,25.0,372,7.0,18.0,8.0,13.0,15.0,84,0.5319148936170213,14.74201474201474,0.1111111111111111,0.06741573033707865,0.06,0.3829787234042553,0.45454545454545453,0.6595744680851063,0.47622340425531917,0.44968181818181824,24.855999999999998,0.23796033994334279,4.0,6.0,1.0,1.0,1.0,7.0,3.0,9.0,1.0,7.0,,,,2.0,3.0,1.0,3.0,,8.0,22.0,4.0,12.0,40.0,,,1.0,3.0,3.0,1.0,4.0,,5.0,7.0,6.0,10.0,9.0,3.0,,3.0,1.0,11.0,9.0,20.0,5.0,4.0,6.0,,5.0,49.0,,2.0,4.0,2.0,7.0,6.0,1.0,1.0,1.0,1.0,6.0,,7.0,,4.0,7.0,,8.0,1.0,13.0,3.0,3.0,,,,,7.0,,3.0,0.375,0.375,0.75,0.16,0.3333333333333333,,0.16,0.36363636363636365,,0.25,0.2978723404255319,0.5,0.09090909090909091,0.36792452830188677,0.5,0.25,0.045454545454545456,,0.14285714285714285,0.14285714285714285,0.03773584905660377,0.017857142857142856,,0.0111731843575419,0.02857142857142857,,,0.02631578947368421,0.03225806451612903,0.05405405405405406,0.22727272727272727,,0.1276595744680851,0.6666666666666666,0.6666666666666666,0.5,0.14893617021276595,0.14285714285714285,0.16666666666666666,,0.19148936170212766,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14893617021276595,0.14285714285714285,0.14285714285714285,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,,,,1.0,0.3333333333333333,1.0,0.09090909090909091,1.0,0.18181818181818182,,,0.16666666666666666,0.5598,0.06,0.12,0.075,0.175,10.859090909090908,,,,,1.0,1.0,3.0,1.0,,2.0,1.0,,,,,,0.25,0.02564102564102564,,0.030303030303030304,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,True
200765,1610612741,Rajon Rondo,Rajon Rondo,200765,CHI,22922.0,382,-49.0,769,774,177,172,98.0,1543,16.0,4.0,33.0,848,7.0,16.0,18.0,39.0,52.0,177,0.25,21.191294387170675,0.11538461538461539,0.10364145658263306,0.12173913043478261,0.12121212121212122,0.15384615384615385,0.553030303030303,0.4819556818181818,0.4854,24.536363636363635,0.23016905071521457,25.0,40.0,9.0,12.0,8.0,21.0,12.0,38.0,7.0,17.0,3.0,3.0,2.0,3.0,6.0,,1.0,1.0,45.0,99.0,13.0,10.0,139.0,7.0,10.0,3.0,4.0,23.0,13.0,19.0,3.0,6.0,41.0,22.0,68.0,30.0,9.0,,6.0,5.0,68.0,35.0,103.0,19.0,16.0,46.0,10.0,12.0,241.0,9.0,4.0,19.0,13.0,27.0,18.0,9.0,29.0,14.0,27.0,17.0,2.0,46.0,,5.0,28.0,,20.0,1.0,16.0,7.0,2.0,2.0,,2.0,,41.0,6.0,2.0,0.24444444444444444,0.2558139534883721,0.7692307692307693,0.3939393939393939,0.75,0.42857142857142855,0.3939393939393939,0.45454545454545453,0.7,0.6842105263157895,0.48863636363636365,0.8214285714285714,0.6730769230769231,0.5,0.8214285714285714,0.7068965517241379,0.050505050505050504,0.075,0.047619047619047616,0.6304347826086957,0.0945273631840796,0.0182648401826484,0.06293706293706294,0.03591160220994475,0.013888888888888888,0.011235955056179775,0.07291666666666667,0.10975609756097561,0.03389830508474576,0.13333333333333333,0.0975609756097561,,0.30303030303030304,0.625,0.6756756756756757,0.24,0.1590909090909091,0.38095238095238093,0.4,0.125,0.2878787878787879,0.3157894736842105,0.32432432432432434,0.3333333333333333,0.12878787878787878,0.4117647058823529,0.4375,0.7142857142857143,0.375,0.375,0.8333333333333334,0.21428571428571427,1.0,0.6666666666666666,0.07142857142857142,,,0.46153846153846156,0.75,0.11538461538461539,0.6666666666666666,0.25,0.375,0.48004166666666676,0.051094890510948905,0.0673076923076923,0.16546762589928057,0.2949640287769784,9.647474747474746,3.0,4.0,,4.0,2.0,2.0,3.0,,,10.0,,2.0,2.0,2.0,,,0.14285714285714285,0.034482758620689655,0.0425531914893617,0.030303030303030304,0.2857142857142857,0.75,0.3333333333333333,,1.0,,1.0,,,1.0,,0.030303030303030304,0.058823529411764705,,,,,,,1.0,1.0,0.02631578947368421,,,,True
