EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,HeaveAttempts,Corner3Assists,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsPutbacks,FTOffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,BlockingFouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Travels,3SecondViolations,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,Clear Path Fouls,OffensiveGoaltends,on,Corner3PctBlocked,HeaveMakes
1626148,1610612740,Anthony Brown,Anthony Brown,1626148,NOP,5455.0,91,7,176,175,41.0,43,27,351,4.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,4.0,15.0,3.0,5.0,2.0,5.0,7.0,14.0,6.0,18.0,32.0,184,1.0,2.0,4.0,6.0,14.0,1.0,2.0,2.0,5.0,8.0,8.0,6.0,12.0,6.0,15.0,4.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,3.0,2.0,4.0,6.0,3.0,13.0,5.0,18.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,9.0,8.0,41.0,1.0,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.3333333333333333,0.5,0.5,0.5,0.5,0.875,0.5714285714285714,0.5,0.875,0.5714285714285714,0.5625,0.0714285714285714,0.125,17.5609756097561,0.5,0.4285714285714285,0.1016949152542373,0.0377358490566037,0.1428571428571428,0.0769230769230769,0.1149425287356321,0.0543478260869565,0.1,0.0857142857142857,0.0476190476190476,0.2272727272727272,0.1428571428571428,0.1428571428571428,0.25,0.5,0.5714285714285714,0.5,0.03125,1.0,1.0,1.0,0.15625,0.4,0.4,0.5,0.09375,0.6666666666666666,0.6666666666666666,1.0,0.46875,0.2666666666666666,0.2666666666666666,0.5,0.25,0.5,0.125,1.0,1.0,0.625,0.6,0.3333333333333333,0.1428571428571428,1.0,0.7142857142857143,0.4,0.8125,0.2666666666666666,0.5287843750000001,0.42717,0.5433714285714286,0.4375,0.25,7.642857142857141,26.08333333333333,0.2329545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627741,1610612740,Buddy Hield,Buddy Hield,1627741,NOP,19511.0,325,-78,671,663,236.0,198,67,1334,27.0,47.0,1.0,2.0,7.0,13.0,3.0,10.0,8.0,20.0,2.0,6.0,1.0,1.0,18.0,70.0,,4.0,8.0,22.0,38.0,77.0,20.0,76.0,148.0,735,3.0,5.0,1.0,5.0,13.0,8.0,22.0,8.0,22.0,46.0,22.0,54.0,48.0,12.0,69.0,18.0,8.0,14.0,9.0,23.0,7.0,8.0,3.0,55.0,2.0,3.0,19.0,25.0,1.0,45.0,5.0,50.0,7.0,5.0,8.0,6.0,4.0,,2.0,12.0,2.0,,5.0,17.0,46.0,234.0,3.0,0.2894736842105263,0.2894736842105263,0.8,0.2631578947368421,0.2,0.3636363636363636,0.2666666666666666,0.4935064935064935,0.6,0.3636363636363636,0.4444444444444444,0.45,0.4545454545454545,0.4617834394904458,0.5416666666666666,0.4893617021276595,0.4967320261437908,0.1038961038961039,0.1276595744680851,22.623828647925038,0.6666666666666666,0.0588235294117647,0.1366120218579235,0.0149253731343283,0.1711711711711711,0.0137931034482758,0.1496598639455782,0.0144508670520231,,0.0158730158730158,0.1515151515151515,0.1739130434782608,0.1976744186046511,0.08,0.3071895424836601,0.574468085106383,0.6585365853658537,0.3333333333333333,0.065359477124183,0.3,0.3333333333333333,0.3333333333333333,0.130718954248366,0.4,0.4210526315789473,0.125,0.0392156862745098,0.3333333333333333,0.3333333333333333,1.0,0.457516339869281,0.2571428571428571,0.2571428571428571,0.7777777777777778,0.2,0.5,0.1,1.0,1.0,0.4,,,0.2954545454545454,0.5384615384615384,0.5,0.3636363636363636,0.803921568627451,0.2608695652173913,0.526347697368421,0.43198,0.5095127906976744,0.0878378378378378,0.3108108108108108,7.016883116883117,25.775,0.3517138599105812,12.0,4.0,6.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,12.0,2.0,1.0,13.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,0.1,0.05,0.0289855072463768,0.0153846153846153,0.0985915492957746,0.0120481927710843,0.0382165605095541,0.074074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627767,1610612740,Cheick Diallo,Cheick Diallo,1627767,NOP,3902.0,65,-7,131,134,58.0,16,22,265,5.0,7.0,2.0,3.0,2.0,2.0,2.0,7.0,6.0,14.0,,,,,,,,,,,13.0,28.0,,,29.0,148,3.0,8.0,,,7.0,5.0,9.0,,,11.0,18.0,8.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,5.0,3.0,8.0,7.0,2.0,17.0,9.0,26.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,3.0,11.0,58.0,,0.6923076923076923,0.9,,,,,,0.4642857142857143,0.375,0.5555555555555556,0.4642857142857143,0.375,0.5555555555555556,0.4677419354838709,0.3888888888888889,0.55,,0.0357142857142857,,20.51282051282051,1.0,1.0,0.28,0.0625,0.2666666666666666,0.1785714285714285,0.2727272727272727,0.1052631578947368,,0.1923076923076923,0.8,0.25,0.2631578947368421,0.2727272727272727,0.25,0.7142857142857143,0.7142857142857143,0.6,0.25,0.2857142857142857,0.2857142857142857,0.5,0.5,0.4285714285714285,0.4615384615384615,0.8333333333333334,,,,,,,,,0.375,0.6666666666666666,,,,,,,0.2222222222222222,1.0,,,0.25,,0.4812285714285714,0.4869333333333333,0.5123222222222222,0.2413793103448276,0.3793103448275862,11.525,,0.4427480916030534,3.0,1.0,1.0,,,,1.0,2.0,,,6.0,1.0,2.0,6.0,,,2.0,2.0,2.0,2.0,1.0,,0.0714285714285714,0.25,0.0555555555555555,0.0833333333333333,0.0714285714285714,0.0666666666666666,0.0666666666666666,6.0,1.0,1.0,1.0,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203524,1610612740,Solomon Hill,Solomon Hill,203524,NOP,26290.0,438,-46,891,892,226.0,253,82,1783,10.0,28.0,,,2.0,7.0,1.0,6.0,,3.0,4.0,12.0,1.0,2.0,6.0,28.0,,1.0,3.0,7.0,11.0,37.0,10.0,40.0,79.0,949,1.0,1.0,1.0,3.0,5.0,3.0,8.0,4.0,10.0,36.0,6.0,16.0,30.0,,27.0,6.0,5.0,15.0,14.0,29.0,8.0,10.0,,72.0,3.0,4.0,20.0,33.0,2.0,55.0,7.0,62.0,11.0,4.0,11.0,9.0,8.0,1.0,2.0,19.0,,7.0,28.0,51.0,36.0,223.0,4.0,0.2727272727272727,0.2727272727272727,1.0,0.25,0.3333333333333333,0.4,0.2564102564102564,0.2972972972972973,1.0,0.375,0.3376623376623376,0.625,0.5,0.4247311827956989,0.625,0.6666666666666666,0.5194805194805194,0.1351351351351351,0.1785714285714285,11.4519427402863,0.5789473684210527,0.0869565217391304,0.132,0.0149253731343283,0.1176470588235294,0.019108280254777,0.1261904761904762,0.0164705882352941,0.010204081632653,0.0223880597014925,0.1194029850746268,0.1428571428571428,0.12,0.1111111111111111,0.3636363636363636,0.3571428571428571,0.4347826086956521,0.3,0.0779220779220779,0.1666666666666666,0.1666666666666666,,0.0389610389610389,,,,0.1558441558441558,0.3333333333333333,0.3333333333333333,1.0,0.3636363636363636,0.2142857142857142,0.2142857142857142,1.0,,,0.5,0.5,1.0,0.25,,,0.3888888888888889,0.2857142857142857,0.3888888888888889,0.4285714285714285,0.8831168831168831,0.2222222222222222,0.530171052631579,0.5205333333333333,0.5319205882352941,0.0632911392405063,0.4556962025316455,4.55945945945946,25.582500000000003,0.2536475869809203,27.0,,18.0,1.0,6.0,5.0,1.0,7.0,3.0,1.0,26.0,4.0,1.0,33.0,1.0,,11.0,6.0,5.0,6.0,,,,0.029126213592233,,0.1313131313131313,0.0212765957446808,0.1264367816091954,0.2340425531914893,,,6.0,6.0,,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,0.8333333333333334,0.1666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,
204038,1610612740,Langston Galloway,Langston Galloway,204038,NOP,67177.0,1120,-74,2259,2266,626.0,571,218,4525,22.0,46.0,2.0,3.0,5.0,9.0,8.0,28.0,34.0,99.0,16.0,40.0,,,85.0,228.0,7.0,9.0,22.0,63.0,64.0,173.0,101.0,268.0,471.0,2435,8.0,14.0,7.0,9.0,39.0,13.0,39.0,26.0,73.0,116.0,58.0,70.0,273.0,30.0,226.0,85.0,10.0,41.0,24.0,65.0,18.0,20.0,9.0,154.0,8.0,10.0,44.0,57.0,1.0,102.0,19.0,121.0,40.0,33.0,22.0,16.0,6.0,1.0,6.0,28.0,2.0,7.0,30.0,76.0,112.0,616.0,4.0,0.453125,0.4677419354838709,0.900990099009901,0.376865671641791,0.7777777777777778,0.3561643835616438,0.3796992481203007,0.3699421965317919,0.5714285714285714,0.3333333333333333,0.4886621315192744,0.8043478260869565,0.4642857142857143,0.5098039215686274,0.8125,0.4873949579831932,0.6077097505668935,0.0578034682080924,0.1956521739130435,19.44888178913738,0.7857142857142857,0.0166666666666666,0.0830903790087463,0.0153139356814701,0.1075794621026894,0.0179775280898876,0.0922374429223744,0.0163934426229508,0.0047846889952153,0.0161290322580645,0.0711111111111111,0.1153846153846153,0.0970873786407767,0.14,0.1043083900226757,0.4782608695652174,0.5945945945945946,0.4090909090909091,0.0634920634920634,0.2857142857142857,0.2962962962962963,0.5,0.2244897959183673,0.3434343434343434,0.3434343434343434,0.4705882352941176,0.0907029478458049,0.4,0.4,1.0,0.5170068027210885,0.3728070175438596,0.3761061946902654,0.8823529411764706,0.1304347826086956,0.6666666666666666,,,,0.391304347826087,0.7777777777777778,1.0,0.0803571428571428,0.5555555555555556,0.5625,0.3492063492063492,0.7120181405895691,0.3761061946902654,0.4924014806378132,0.4611656249999999,0.4848881818181816,0.0828025477707006,0.2462845010615711,13.02543352601156,25.834328358208943,0.2771137671536078,40.0,2.0,12.0,2.0,6.0,12.0,6.0,7.0,2.0,,35.0,3.0,5.0,52.0,3.0,6.0,10.0,5.0,4.0,5.0,,0.0357142857142857,,0.0263157894736842,0.0138888888888888,0.067193675889328,0.0236220472440944,0.0374449339207048,0.0555555555555555,4.0,1.0,5.0,2.0,0.0135135135135135,4.0,10.0,2.0,4.0,1.0,2.0,2.0,,3.0,0.6,0.0892857142857142,0.4,2.0,1.0,1.0,7.0,1.0,0.0074626865671641,0.0087719298245614,0.0273972602739726,0.0255474452554744,,,,,,,,,,True,,
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,9174.0,153,-27,320,314,47.0,53,33,634,10.0,17.0,4.0,6.0,2.0,2.0,5.0,13.0,7.0,15.0,,,,,,1.0,,,,1.0,22.0,45.0,,1.0,49.0,339,4.0,7.0,,,10.0,2.0,4.0,,1.0,4.0,36.0,8.0,,,1.0,,3.0,2.0,1.0,3.0,1.0,1.0,,7.0,2.0,9.0,12.0,20.0,3.0,35.0,11.0,46.0,4.0,2.0,3.0,1.0,7.0,,2.0,10.0,,1.0,12.0,20.0,4.0,47.0,,0.8181818181818182,0.9,,,,,,0.4888888888888889,0.5714285714285714,0.5,0.4782608695652174,0.5714285714285714,0.4,0.49,0.625,0.4,0.0217391304347826,0.0666666666666666,0.1176470588235294,16.573033707865168,0.3,0.3,0.1941747572815534,0.0857142857142857,0.2142857142857142,0.0333333333333333,0.2012578616352201,0.0666666666666666,0.0277777777777777,0.0192307692307692,0.3333333333333333,0.0967741935483871,0.1777777777777777,0.3636363636363636,0.3695652173913043,0.5882352941176471,0.6666666666666666,0.7,0.2826086956521739,0.3846153846153846,0.4166666666666667,0.8,0.3260869565217391,0.4666666666666667,0.4666666666666667,1.0,,,,,0.0217391304347826,,,,0.8571428571428571,0.6666666666666666,,,,,,,0.4,1.0,0.2,,0.391304347826087,,0.5118228260869565,0.6829142857142857,0.5903499999999999,0.2040816326530612,0.0816326530612244,9.122222222222222,25.7,0.146875,5.0,2.0,,,,1.0,1.0,2.0,,,9.0,3.0,,7.0,,,3.0,7.0,3.0,7.0,,0.0769230769230769,,0.1891891891891892,0.03125,0.1388888888888889,0.0476190476190476,0.0612244897959183,0.0625,4.0,,1.0,,,,,1.0,,4.0,,1.0,,4.0,0.5714285714285714,,,,,,,4.0,,,0.125,,1.0,1.0,0.25,,,,,,,True,,
203076,1610612740,Anthony Davis,Anthony Davis,203076,NOP,32234.0,537,-15,1078,1085,372.0,362,100,2163,56.0,76.0,15.0,21.0,22.0,30.0,31.0,81.0,31.0,64.0,,2.0,,,9.0,25.0,,,1.0,7.0,118.0,221.0,9.0,27.0,387.0,1129,23.0,31.0,,,62.0,45.0,86.0,1.0,8.0,144.0,136.0,100.0,27.0,,25.0,9.0,7.0,20.0,15.0,35.0,11.0,16.0,1.0,85.0,5.0,22.0,48.0,88.0,14.0,150.0,27.0,177.0,17.0,12.0,16.0,6.0,19.0,1.0,10.0,35.0,1.0,13.0,20.0,41.0,144.0,363.0,2.0,0.576271186440678,0.6538461538461539,1.0,0.3333333333333333,,0.125,0.3333333333333333,0.5339366515837104,0.7419354838709677,0.5232558139534884,0.530241935483871,0.7419354838709677,0.4946808510638298,0.60828025477707,0.7560975609756098,0.5909090909090909,0.1088709677419354,0.0316742081447963,0.0394736842105263,29.317607413647853,0.4571428571428571,0.5,0.2634730538922156,0.0718954248366013,0.2274881516587677,0.0260416666666666,0.2495412844036697,0.0542168674698795,0.02,0.0318471337579617,0.2692307692307692,0.2608695652173913,0.2395209580838323,0.1818181818181818,0.3064516129032258,0.7368421052631579,0.7671232876712328,0.4642857142857143,0.3266129032258064,0.382716049382716,0.3974358974358974,0.6451612903225806,0.2580645161290322,0.484375,0.492063492063492,0.7096774193548387,0.0080645161290322,,,,0.1008064516129032,0.36,0.36,1.0,0.6774193548387096,0.7142857142857143,,,,,,,0.3191489361702128,0.7333333333333333,0.0744680851063829,0.1428571428571428,0.4153225806451613,0.36,0.4761675403225807,0.51696,0.4755563829787233,0.1602067183462532,0.3720930232558139,9.195927601809954,25.42222222222222,0.3450834879406308,124.0,16.0,51.0,,4.0,3.0,7.0,5.0,1.0,,123.0,10.0,2.0,153.0,15.0,6.0,61.0,38.0,25.0,42.0,,0.037037037037037,0.015625,0.1372549019607843,0.0576923076923076,0.2608695652173913,0.0625,0.2101694915254237,0.2284644194756554,28.0,,19.0,16.0,,,1.0,6.0,3.0,6.0,4.0,2.0,1.0,27.0,0.6428571428571429,0.0106382978723404,,,4.0,,1.0,12.0,,,,0.0357142857142857,5.0,,0.1333333333333333,4.0,3.0,1.0,1.0,,,True,,
203093,1610612740,Terrence Jones,Terrence Jones,203093,NOP,38000.0,633,8,1261,1268,320.0,292,116,2529,69.0,105.0,15.0,26.0,20.0,28.0,24.0,75.0,6.0,18.0,,2.0,,,11.0,42.0,,1.0,1.0,12.0,99.0,198.0,11.0,44.0,279.0,1357,19.0,32.0,,1.0,44.0,25.0,50.0,1.0,13.0,65.0,116.0,82.0,33.0,,41.0,11.0,15.0,19.0,14.0,33.0,11.0,11.0,2.0,80.0,9.0,25.0,41.0,61.0,9.0,111.0,37.0,148.0,22.0,17.0,15.0,4.0,11.0,3.0,11.0,26.0,6.0,7.0,14.0,27.0,65.0,319.0,2.0,0.5858585858585859,0.6373626373626373,1.0,0.25,,0.0769230769230769,0.2558139534883721,0.5,0.59375,0.5,0.4772727272727273,0.5757575757575758,0.4206349206349206,0.5036101083032491,0.5945945945945946,0.4513888888888889,0.1818181818181818,0.0757575757575757,0.0952380952380952,21.767241379310345,0.5769230769230769,0.2571428571428571,0.154040404040404,0.0668449197860962,0.1822222222222222,0.0376569037656903,0.1642512077294686,0.0554649265905383,0.055045871559633,0.0358974358974358,0.1726618705035971,0.1592920353982301,0.1686746987951807,0.2203389830508474,0.4338842975206611,0.6571428571428571,0.7263157894736842,0.6231884057971014,0.3099173553719008,0.32,0.3380281690140845,0.375,0.0743801652892562,0.3333333333333333,0.3529411764705882,1.0,0.0082644628099173,,,,0.1735537190082644,0.2619047619047619,0.2682926829268293,1.0,0.7878787878787878,0.5769230769230769,,,,0.0303030303030303,,,0.4444444444444444,0.7142857142857143,0.1904761904761904,0.0833333333333333,0.6157024793388429,0.2682926829268293,0.5078858921161825,0.5678396551724136,0.5363373015873016,0.1577060931899641,0.2329749103942652,5.264646464646465,26.04090909090909,0.253766851704996,48.0,6.0,12.0,1.0,3.0,6.0,5.0,5.0,5.0,,62.0,5.0,1.0,79.0,9.0,,42.0,30.0,25.0,32.0,1.0,0.0533333333333333,0.0555555555555555,0.0735294117647058,0.0697674418604651,0.1319444444444444,0.0446428571428571,0.1527272727272727,0.1818181818181818,16.0,3.0,2.0,2.0,0.0789473684210526,,1.0,,3.0,3.0,,2.0,1.0,15.0,0.46875,0.0158730158730158,,1.0,1.0,,,4.0,0.0227272727272727,0.0238095238095238,0.0454545454545454,,,,0.2666666666666666,2.0,,2.0,2.0,,,True,,
201600,1610612740,Omer Asik,Omer Asik,201600,NOP,7584.0,126,-21,251,256,81.0,57,31,507,7.0,12.0,4.0,6.0,2.0,3.0,,1.0,,,,,,,,,,,,,7.0,13.0,,,20.0,268,4.0,6.0,,,12.0,2.0,3.0,,,6.0,6.0,8.0,,,,,1.0,3.0,2.0,5.0,1.0,1.0,2.0,12.0,3.0,11.0,7.0,18.0,2.0,27.0,15.0,42.0,,,3.0,2.0,3.0,,1.0,6.0,1.0,1.0,10.0,19.0,6.0,81.0,1.0,0.4285714285714285,1.0,,,,,,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.625,0.75,0.75,,0.0769230769230769,0.0833333333333333,7.773851590106007,0.5,0.3333333333333333,0.2222222222222222,0.1527777777777778,0.1707317073170731,0.0625,0.2049180327868852,0.1166666666666666,0.1333333333333333,0.075,0.21875,0.1739130434782608,0.2333333333333333,,0.9230769230769232,0.5833333333333334,0.6363636363636364,0.4285714285714285,0.0769230769230769,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,1.0,0.6666666666666666,,,0.9230769230769232,,0.6180923076923078,0.5511166666666667,0.5266666666666667,0.6,0.3,1.3384615384615384,,0.3227091633466135,6.0,4.0,2.0,,1.0,,,,2.0,,10.0,3.0,,8.0,2.0,,4.0,4.0,4.0,4.0,,,,0.2083333333333333,0.1111111111111111,0.2692307692307692,,0.2666666666666666,0.2666666666666666,8.0,1.0,1.0,1.0,0.0769230769230769,,,,2.0,1.0,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,True,,
204025,1610612740,Tim Frazier,Tim Frazier,204025,NOP,16125.0,269,-54,543,549,184.0,149,63,1092,10.0,22.0,,,3.0,6.0,2.0,10.0,5.0,16.0,,1.0,,1.0,10.0,24.0,,4.0,2.0,8.0,17.0,48.0,10.0,25.0,96.0,613,1.0,3.0,,5.0,6.0,4.0,16.0,2.0,9.0,27.0,8.0,26.0,18.0,12.0,24.0,10.0,3.0,24.0,18.0,42.0,16.0,11.0,8.0,102.0,2.0,4.0,9.0,10.0,2.0,21.0,6.0,27.0,15.0,8.0,13.0,10.0,6.0,,3.0,19.0,,8.0,11.0,29.0,24.0,179.0,3.0,0.2352941176470588,0.2352941176470588,0.6,0.4,,0.2222222222222222,0.4,0.3541666666666667,0.3333333333333333,0.25,0.4383561643835616,0.125,0.28,0.5217391304347826,0.3,0.4090909090909091,0.3424657534246575,0.0625,0.1363636363636363,18.107667210440457,0.6842105263157895,0.1428571428571428,0.0757575757575757,0.0248447204968944,0.073170731707317,0.0178571428571428,0.0745098039215686,0.0219780219780219,0.0192307692307692,0.0202020202020202,0.0652173913043478,0.1363636363636363,0.07,0.0869565217391304,0.3013698630136986,0.4545454545454545,0.5263157894736842,0.3,0.136986301369863,0.2,0.2,0.5,0.2191780821917808,0.3125,0.3125,,0.0136986301369863,,,,0.3287671232876712,0.4166666666666667,0.4166666666666667,0.6,,,0.125,,,0.5,,,0.24,0.5,0.32,0.25,0.6438356164383562,0.4166666666666667,0.4581698630136986,0.4729,0.4447980000000001,0.0625,0.28125,9.054166666666667,25.9,0.3388581952117864,32.0,4.0,13.0,,2.0,5.0,2.0,7.0,3.0,,33.0,,2.0,40.0,2.0,,14.0,2.0,2.0,2.0,,,,0.0208333333333333,0.0327868852459016,0.0238095238095238,0.0476190476190476,0.1647058823529411,0.2333333333333333,,,7.0,5.0,,,1.0,,2.0,,2.0,4.0,,1.0,0.5,0.04,,,1.0,,,,,,,,2.0,,,,,,,,,True,,
