EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,PenaltyTurnovers,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyFtPoints,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Clear Path Fouls,Corner3PctBlocked,FTOffRebounds,Charge Fouls,BlockingFoulsDrawn,OffFTReboundPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,on,3SecondViolations,BlockedCorner3,OffensiveGoaltends
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,15012.0,250,-80.0,499,495,174,162,62.0,994,12.0,22.0,3.0,6.0,,3.0,13.0,33.0,54.0,574,3.0,6.0,9.0,14.0,12.0,4.0,7.0,11.0,16.0,5.0,43.0,8.0,8.0,16.0,14.0,30.0,5.0,2.0,3.0,6.0,6.0,10.0,,9.0,,4.0,2.0,4.0,1.0,172,0.5384615384615384,0.6363636363636364,0.3939393939393939,0.5,0.373015873015873,0.34615384615384615,0.40298507462686567,0.34615384615384615,0.21212121212121213,0.22727272727272727,12.739965095986037,0.8333333333333334,0.06153846153846154,0.057971014492753624,0.06190476190476191,0.05384615384615385,0.14285714285714285,0.017241379310344827,0.04878048780487805,0.022222222222222223,0.25,0.3492063492063492,0.5454545454545454,0.7058823529411765,0.047619047619047616,,,,0.46153846153846156,0.5,0.8253968253968254,0.5554314516129032,0.5806857142857142,0.16666666666666666,5.67878787878788,0.3486973947895792,5.0,8.0,1.0,8.0,5.0,22.0,2.0,7.0,7.0,30.0,7.0,5.0,11.0,2.0,10.0,19.0,18.0,3.0,21.0,5.0,5.0,6.0,3.0,1.0,3.0,9.0,,5.0,,19.0,0.8571428571428571,0.23333333333333334,0.2,0.2413793103448276,0.45454545454545453,0.38095238095238093,0.41304347826086957,0.47619047619047616,0.12698412698412698,0.125,0.125,0.3492063492063492,0.22727272727272727,0.22727272727272727,0.8,0.38095238095238093,0.625,0.3333333333333333,0.2857142857142857,0.23809523809523808,0.5562075,0.07462686567164178,0.13513513513513514,,0.35185185185185186,25.71666666666666,3.0,5.0,12.0,7.0,5.0,1.0,,,,,1.0,,,0.0625,0.11363636363636363,0.06451612903225806,0.05555555555555555,0.5,2.0,8.0,,2.0,,3.0,1.0,5.0,1.0,7.0,,1.0,,1.0,6.0,3.0,3.0,1.0,,1.0,2.0,1.0,,,2.0,1.0,2.0,0.14285714285714285,,0.6666666666666666,,,0.2,0.04918032786885246,0.02631578947368421,0.039603960396039604,0.09523809523809523,0.08571428571428572,1.0,0.12698412698412698,0.25,0.25,1.0,,0.15384615384615385,,,0.38461538461538464,0.2,1.0,0.14285714285714285,,,,,,1.0,,,,,True,,,
203510,1610612742,Pierre Jackson,Pierre Jackson,203510,DAL,2436.0,41,30.0,81,84,20,27,13.0,165,4.0,9.0,,,,4.0,7.0,17.0,21.0,71,,1.0,,,14.0,,,3.0,11.0,3.0,25.0,,1.0,3.0,,3.0,3.0,2.0,1.0,3.0,,2.0,,5.0,1.0,,,,,20,,,0.4117647058823529,,0.40476190476190477,,0.4772727272727273,,,,26.595744680851066,1.0,0.05263157894736842,,0.08571428571428572,,,,0.09090909090909091,,,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.19047619047619047,,,,,,0.6190476190476191,0.5026738095238095,0.4329,,8.023529411764706,0.24691358024691357,1.0,2.0,3.0,4.0,,3.0,,2.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,5.0,3.0,,3.0,,8.0,,6.0,1.0,,4.0,,3.0,,5.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.19047619047619047,0.19047619047619047,0.75,0.75,0.14285714285714285,,,,0.3333333333333333,0.5,0.3333333333333333,,,0.5513583333333333,0.13636363636363635,0.16666666666666666,,0.23809523809523808,24.125,,2.0,2.0,,2.0,,,,,,,,,0.125,,0.14285714285714285,,,1.0,1.0,,,1.0,1.0,,2.0,,2.0,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,0.047619047619047616,1.0,1.0,1.0,,,,,0.6666666666666666,,,0.16666666666666666,1.0,,,,,,,,,,True,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,2335.0,39,-1.0,78,77,7,22,2.0,155,1.0,3.0,,,3.0,4.0,4.0,11.0,24.0,81,,,3.0,2.0,6.0,,1.0,4.0,15.0,3.0,34.0,,1.0,3.0,,3.0,3.0,2.0,1.0,4.0,,1.0,,5.0,,,,,,7,0.25,0.25,0.36363636363636365,,0.5,1.5,0.5,1.5,0.09090909090909091,0.3333333333333333,35.0,0.75,0.06666666666666667,,0.08571428571428572,,,,0.2,,,0.13043478260869565,0.3333333333333333,0.5,0.17391304347826086,0.75,0.75,,,,0.6521739130434783,0.46547391304347824,0.47145,0.125,12.145454545454548,0.08974358974358974,,,,4.0,5.0,12.0,,1.0,5.0,12.0,1.0,,,,1.0,1.0,9.0,6.0,12.0,5.0,11.0,1.0,7.0,3.0,1.0,2.0,,,,1.0,0.6,0.4166666666666667,,0.4166666666666667,,,0.25,0.5217391304347826,0.17391304347826086,,,0.5217391304347826,0.4166666666666667,0.4166666666666667,0.6,,,1.0,,0.4166666666666667,0.31725,,,,0.041666666666666664,26.524999999999995,1.0,2.0,,,,1.0,,,,,1.0,1.0,1.0,0.1,,0.07142857142857142,0.16666666666666666,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,True,,,
1626257,1610612742,Salah Mejri,Salah Mejri,1626257,DAL,6489.0,108,-31.0,207,210,57,65,22.0,417,10.0,14.0,2.0,3.0,1.0,3.0,13.0,20.0,37.0,242,2.0,4.0,6.0,20.0,6.0,2.0,,,,,,3.0,9.0,17.0,9.0,26.0,1.0,1.0,,3.0,9.0,10.0,,11.0,,2.0,2.0,2.0,1.0,57,0.7692307692307693,0.8333333333333334,0.65,0.5,0.6304347826086957,0.5,0.6166666666666667,0.42857142857142855,,,13.983050847457628,0.3333333333333333,0.1836734693877551,0.06521739130434782,0.1839080459770115,0.08163265306122448,0.125,0.05263157894736842,0.17647058823529413,0.45454545454545453,0.5,0.6086956521739131,0.7142857142857143,0.7142857142857143,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.75,0.6666666666666666,0.7391304347826086,0.5779586956521738,0.63415,0.16216216216216217,4.29,0.2753623188405797,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,8.0,3.0,5.0,1.0,2.0,11.0,3.0,,3.0,1.0,,,,,1.0,15.0,,8.0,,11.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6,0.6428571428571429,0.6111111111111112,0.13043478260869565,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.5043,0.26666666666666666,0.2962962962962963,,0.2972972972972973,24.53333333333333,2.0,7.0,2.0,1.0,1.0,2.0,,,1.0,,2.0,,,0.18421052631578946,0.047619047619047616,0.17647058823529413,0.25,0.8,,,,,,,,,,,2.0,,,,5.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,0.3333333333333333,0.09615384615384616,,0.09302325581395349,0.1111111111111111,0.1111111111111111,1.0,,,,,0.5,,,,,,,,,,,1.0,,,0.14285714285714285,2.0,,,True,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,4700.0,78,-32.0,151,152,27,47,17.0,303,5.0,6.0,,,,4.0,7.0,14.0,36.0,180,,,2.0,4.0,10.0,,2.0,4.0,11.0,4.0,26.0,,3.0,6.0,,6.0,4.0,4.0,,6.0,,4.0,1.0,16.0,,,,,,27,0.2857142857142857,0.2857142857142857,0.5,,0.42592592592592593,,0.5294117647058824,0.3333333333333333,0.14285714285714285,0.16666666666666666,23.121387283236995,0.6666666666666666,0.075,,0.078125,,,,,0.058823529411764705,,0.2222222222222222,0.8333333333333334,1.0,0.14814814814814814,,,,,,0.7037037037037037,0.4809462962962962,0.5409,0.05555555555555555,7.864285714285715,0.17880794701986755,3.0,3.0,2.0,4.0,2.0,12.0,,2.0,3.0,13.0,13.0,3.0,4.0,,2.0,9.0,9.0,,12.0,2.0,7.0,,5.0,1.0,,14.0,,6.0,,9.0,1.0,0.23076923076923078,,0.23076923076923078,0.75,0.5,0.5625,0.48148148148148145,0.14814814814814814,0.5,0.5,0.4444444444444444,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,0.3333333333333333,,0.16666666666666666,0.5799166666666665,0.18181818181818182,0.3,,0.25,25.200000000000006,3.0,2.0,4.0,2.0,2.0,2.0,,,,,2.0,1.0,1.0,0.08333333333333333,0.15384615384615385,0.1,,0.2,1.0,1.0,,,,,,2.0,,2.0,2.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,0.25,,,0.3333333333333333,,,,,,0.5,0.037037037037037035,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,2.0,,,,,True,,,
1627773,1610612742,AJ Hammons,AJ Hammons,1627773,DAL,6823.0,114,-20.0,225,232,74,87,31.0,457,3.0,6.0,1.0,1.0,,6.0,7.0,22.0,32.0,253,3.0,4.0,7.0,12.0,2.0,2.0,4.0,2.0,4.0,2.0,10.0,3.0,10.0,23.0,5.0,28.0,,,,4.0,7.0,14.0,2.0,12.0,,11.0,11.0,11.0,8.0,72,0.8571428571428571,1.0,0.3181818181818182,0.75,0.42592592592592593,0.75,0.4444444444444444,0.7,0.18181818181818182,0.3333333333333333,15.267175572519083,,0.14705882352941177,0.04918032786885246,0.17272727272727273,0.04424778761061947,0.05263157894736842,0.038461538461538464,0.17647058823529413,0.1,0.7272727272727273,0.2222222222222222,0.5,0.75,0.2222222222222222,,,,0.25,1.0,0.4074074074074074,0.4780962962962963,0.44805,0.21875,11.668181818181814,0.3288888888888889,2.0,4.0,4.0,10.0,3.0,4.0,,,3.0,5.0,9.0,2.0,6.0,,,6.0,9.0,,4.0,3.0,2.0,,1.0,,,18.0,,7.0,,6.0,1.0,0.6,,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18518518518518517,0.37037037037037035,0.4,0.4444444444444444,0.14814814814814814,0.75,0.75,1.0,0.6666666666666666,0.5,,,0.75,0.5745333333333333,0.20588235294117646,0.2413793103448276,,0.1875,24.68,2.0,9.0,1.0,1.0,,4.0,,,3.0,3.0,,2.0,2.0,0.21428571428571427,0.16129032258064516,0.18181818181818182,0.3333333333333333,0.6666666666666666,,1.0,,,,,,,,,1.0,,,1.0,2.0,4.0,2.0,,1.0,,,,,,,,2.0,,,0.16666666666666666,0.1,,0.5,0.038461538461538464,0.0625,0.044444444444444446,,0.15384615384615385,1.0,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,True,,,
203112,1610612742,Quincy Acy,Quincy Acy,203112,DAL,1456.0,24,-24.0,45,45,9,18,7.0,90,1.0,1.0,,,,,2.0,5.0,6.0,63,1.0,1.0,4.0,2.0,2.0,,,,,,,,,3.0,1.0,4.0,1.0,1.0,,1.0,1.0,5.0,,2.0,,,,,,9,0.5,0.5,0.4,1.0,0.25,1.0,0.3333333333333333,1.0,,,18.867924528301884,1.0,,,0.05555555555555555,0.04,,,,,,0.125,1.0,1.0,,,,,,,0.5,0.50314375,,0.6666666666666666,15.419999999999998,0.2,,,1.0,4.0,,2.0,,1.0,,3.0,2.0,,,,1.0,,,,2.0,,,,,,,3.0,,2.0,,,,,,,,,,0.375,0.5,0.25,0.25,0.25,,,,,,1.0,,,0.46695,0.2222222222222222,0.3333333333333333,,,24.46666666666667,,1.0,,,,,,,,,,,,0.1111111111111111,,0.16666666666666666,,1.0,,1.0,,,,,,,,,2.0,,,,1.0,2.0,,,,,,1.0,,,,,2.0,,,,,,0.5,0.1,,0.125,,,,0.125,,,,,,,,,,,,,,,,,,,,,,True,,,
1627812,1610612742,Yogi Ferrell,Yogi Ferrell,1627812,DAL,11348.0,189,-56.0,368,369,90,109,48.0,737,3.0,9.0,,,4.0,9.0,11.0,33.0,50.0,423,,2.0,6.0,2.0,20.0,,4.0,18.0,38.0,17.0,94.0,1.0,4.0,12.0,1.0,13.0,7.0,6.0,1.0,13.0,8.0,16.0,,14.0,,1.0,,1.0,1.0,90,0.09090909090909091,0.09090909090909091,0.3333333333333333,,0.3412698412698413,0.5,0.36764705882352944,0.5,0.12121212121212122,0.4444444444444444,19.058823529411764,0.5384615384615384,0.038461538461538464,0.01020408163265306,0.07643312101910828,0.005050505050505051,0.04,,,0.029411764705882353,1.0,0.14285714285714285,0.3333333333333333,0.6,0.14285714285714285,0.4444444444444444,0.4444444444444444,0.25,,,0.6190476190476191,0.483375,0.589725,0.12,11.057575757575757,0.24456521739130435,1.0,3.0,4.0,15.0,6.0,28.0,,8.0,7.0,30.0,7.0,2.0,5.0,,8.0,10.0,6.0,15.0,27.0,6.0,20.0,1.0,10.0,6.0,2.0,11.0,,2.0,,10.0,0.2857142857142857,0.23333333333333334,,0.2413793103448276,0.4,0.15384615384615385,0.29411764705882354,0.47619047619047616,0.23809523809523808,0.26666666666666666,0.26666666666666666,0.4444444444444444,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.6153846153846154,,0.2222222222222222,0.48466250000000005,0.03125,0.058823529411764705,,0.2,25.90666666666667,6.0,8.0,4.0,3.0,1.0,6.0,1.0,3.0,,,2.0,4.0,3.0,0.1509433962264151,0.08333333333333333,0.175,0.07692307692307693,,1.0,2.0,1.0,1.0,,,1.0,3.0,2.0,4.0,,1.0,,4.0,,,,1.0,1.0,,2.0,1.0,,,1.0,,2.0,0.5,,,,,,,,,,,,0.031746031746031744,0.5,0.5,,,0.16666666666666666,1.0,,0.5,0.3333333333333333,,,,,,,,,,,,,True,,,
1626188,1610612742,Quinn Cook,Quinn Cook,1626188,DAL,808.0,13,-16.0,28,26,13,18,5.0,54,,,,,1.0,1.0,1.0,2.0,2.0,39,,,,,2.0,,,,1.0,,2.0,,,,,,2.0,2.0,,3.0,1.0,2.0,,2.0,,,,,,13,,,0.5,,0.25,,0.2,,,,24.242424242424242,0.6666666666666666,,,,,,,,,,,,,0.25,1.0,1.0,,,,0.5,0.45616249999999997,,,12.65,0.4642857142857143,,,,1.0,,1.0,,,,2.0,,1.0,2.0,,,2.0,,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,2.0,,,,,0.5,0.5,0.3333333333333333,0.5,0.25,,,0.25,,,,,,,,,0.3697,0.2,0.3333333333333333,,1.0,24.2,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,
1627791,1610612742,Ben Bentil,Ben Bentil,1627791,DAL,323.0,5,-12.0,13,13,13,10,1.0,26,,,,,,1.0,,2.0,,16,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,,,,,,,,,,13,,,,,,,,,,,28.57142857142857,,0.6666666666666666,,0.3333333333333333,,,,,1.0,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.40281666666666666,,,11.95,1.0,,,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,0.40281666666666666,,,,,22.8,,,,,,1.0,,1.0,,,,,,,0.5,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,True,,,
203457,1610612742,Nerlens Noel,Nerlens Noel,203457,DAL,5315.0,89,12.0,170,165,30,46,20.0,335,16.0,21.0,3.0,5.0,2.0,3.0,19.0,27.0,45.0,184,3.0,5.0,7.0,32.0,6.0,6.0,,3.0,6.0,2.0,15.0,4.0,13.0,20.0,9.0,29.0,1.0,,1.0,3.0,4.0,9.0,3.0,7.0,,5.0,2.0,5.0,1.0,30,0.8421052631578947,1.0,0.7037037037037037,0.6,0.7037037037037037,0.6,0.703125,0.5833333333333334,,,18.42105263157895,0.3333333333333333,0.26,0.1111111111111111,0.24,0.12,0.1111111111111111,0.058823529411764705,0.15,0.4,0.2,0.7777777777777778,0.7619047619047619,0.7619047619047619,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6,0.7777777777777778,0.6690185185185186,0.6293666666666667,0.15555555555555556,3.6074074074074076,0.17647058823529413,2.0,3.0,1.0,3.0,,,,,,,7.0,2.0,3.0,,,7.0,,,,,3.0,1.0,3.0,,1.0,10.0,,4.0,,7.0,,,,,0.6666666666666666,0.6666666666666666,0.7,,0.1111111111111111,0.3333333333333333,0.3333333333333333,,,,,1.0,0.6666666666666666,,,,0.6542666666666667,0.12903225806451613,0.12903225806451613,,0.15555555555555556,,3.0,5.0,6.0,3.0,3.0,2.0,,,,,,1.0,1.0,0.2,0.26666666666666666,0.21052631578947367,0.16666666666666666,0.8125,,,,,,,,,,,1.0,,,,5.0,2.0,,1.0,1.0,,1.0,,,,3.0,,2.0,,,,,,0.2857142857142857,0.1282051282051282,0.2,0.12903225806451613,0.125,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,
1627784,1610612742,Jarrod Uthoff,Jarrod Uthoff,1627784,DAL,5095.0,85,-33.0,165,166,32,36,20.0,331,4.0,8.0,1.0,2.0,3.0,6.0,8.0,18.0,24.0,189,2.0,3.0,8.0,10.0,6.0,,2.0,3.0,7.0,3.0,17.0,1.0,6.0,10.0,4.0,14.0,2.0,1.0,1.0,2.0,3.0,4.0,,4.0,,3.0,,4.0,1.0,31,0.625,0.625,0.4444444444444444,0.6666666666666666,0.4318181818181818,0.875,0.48,1.0,0.1111111111111111,0.125,14.0625,1.0,0.11538461538461539,0.021739130434782608,0.12987012987012986,0.043478260869565216,,0.05,0.13333333333333333,0.2,0.25,0.36363636363636365,0.5,0.5714285714285714,0.2727272727272727,0.5,0.6,0.3333333333333333,0.5,0.5,0.5454545454545454,0.5270863636363635,0.62875,0.3333333333333333,7.677777777777777,0.19393939393939394,2.0,3.0,1.0,4.0,,2.0,,,1.0,4.0,5.0,4.0,6.0,1.0,1.0,16.0,,3.0,2.0,,4.0,,2.0,2.0,,7.0,,2.0,,15.0,,0.25,1.0,0.25,0.6666666666666666,0.7857142857142857,0.8,0.18181818181818182,0.18181818181818182,0.25,0.25,0.09090909090909091,,,,0.42857142857142855,0.6666666666666666,,,,0.5954928571428572,0.08695652173913043,0.10526315789473684,,0.6666666666666666,24.424999999999997,5.0,4.0,1.0,,1.0,,,,,,,2.0,1.0,0.16,0.045454545454545456,0.18181818181818182,,0.75,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,1.0,,1.0,2.0,,1.0,1.0,,0.16666666666666666,,,,0.06521739130434782,,0.07317073170731707,,,1.0,0.09090909090909091,0.5,0.5,,,0.25,1.0,,,,,0.14285714285714285,1.0,,,,,,,,1.0,1.0,True,,,
202732,1610612742,DeAndre Liggins,DeAndre Liggins,202732,DAL,796.0,13,6.0,25,24,9,5,5.0,49,2.0,3.0,1.0,1.0,,1.0,2.0,4.0,6.0,27,1.0,1.0,2.0,,4.0,2.0,1.0,,,,,1.0,2.0,3.0,2.0,5.0,,,,,1.0,1.0,,2.0,,,,,,9,,,0.5,1.0,0.4,1.0,0.5,1.0,0.25,,19.35483870967742,,0.3333333333333333,0.2,0.375,0.08333333333333333,0.5,,,0.5,,0.6,0.6666666666666666,0.6666666666666666,0.2,,,,1.0,1.0,0.8,0.5937699999999999,0.5316,0.3333333333333333,3.35,0.36,,,,,,1.0,,,,1.0,2.0,,,,,1.0,,,1.0,,,,,,,3.0,,2.0,,1.0,,,,,,,0.5,0.2,,,,0.2,,,,,,,,,,0.3333333333333333,0.4,,0.16666666666666666,25.5,1.0,1.0,2.0,2.0,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,True,,,
202412,1610612742,Manny Harris,Manny Harris,202412,DAL,1394.0,23,-16.0,45,48,35,30,11.0,93,2.0,6.0,,2.0,1.0,2.0,3.0,12.0,8.0,56,,2.0,2.0,2.0,4.0,,3.0,1.0,2.0,1.0,5.0,3.0,2.0,6.0,3.0,9.0,2.0,2.0,,2.0,1.0,1.0,,2.0,,,,,,35,0.3333333333333333,0.3333333333333333,0.25,,0.23076923076923078,,0.26666666666666666,0.25,0.25,0.3333333333333333,28.333333333333336,1.0,0.2222222222222222,0.13636363636363635,0.375,0.08571428571428572,0.1111111111111111,,0.4,,,0.46153846153846156,0.3333333333333333,0.5,0.15384615384615385,0.5,1.0,,1.0,,0.5384615384615384,0.46666538461538465,0.42535,0.25,8.249999999999998,0.7777777777777778,1.0,5.0,,4.0,,1.0,,1.0,,1.0,2.0,2.0,9.0,,1.0,6.0,,,1.0,,1.0,,,,1.0,4.0,,2.0,,6.0,,,,,0.2222222222222222,0.2,0.25,0.07692307692307693,0.3076923076923077,,,0.07692307692307693,,,,0.5,0.2,0.1,,,0.4466150000000001,0.13333333333333333,0.14285714285714285,,0.75,24.9,2.0,4.0,,,,,,,,,,,,0.5714285714285714,,0.6666666666666666,,0.5,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
