EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Corner3Assists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,BlockedLongMidRange,HeaveAttempts,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,on,Clear Path Fouls,Corner3PctBlocked
1626184,1610612752,Chasson Randle,Chasson Randle,1626184,NYK,2462.0,41,19,79,77,12,14,13,156,2.0,4,1.0,1.0,1.0,2.0,4.0,7.0,2,6,4.0,7.0,2.0,18,83,1.0,1.0,2.0,1.0,4.0,9.0,3.0,2.0,7.0,4.0,2.0,7.0,1.0,8.0,1.0,1.0,2.0,4.0,17.0,1.0,1.0,3.0,3,2.0,5,1.0,1.0,1,1.0,2,5,1.0,2,2.0,1.0,12,0.75,0.5714285714285714,0.5714285714285714,0.3333333333333333,1.0,0.6153846153846154,1.0,0.6428571428571429,1.0,0.5384615384615384,0.3333333333333333,0.5,16.304347826086957,0.5,0.17647058823529413,0.06666666666666667,0.08571428571428572,0.02631578947368421,0.07692307692307693,0.14285714285714285,0.2857142857142857,0.3076923076923077,0.5,1.0,0.15384615384615385,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.75,1.0,1.0,1.0,0.8461538461538461,0.5714285714285714,0.5333083333333334,0.9211,0.7581,0.07142857142857142,0.14285714285714285,0.1111111111111111,4.016666666666667,28.071428571428573,0.1518987341772152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626195,1610612752,Willy Hernangomez,Willy Hernangomez,1626195,NYK,13320.0,222,-48,435,438,67,115,45,873,23.0,48,8.0,17.0,3.0,13.0,1.0,1.0,29,65,1.0,2.0,10.0,71,515,8.0,17.0,16.0,5.0,24.0,3.0,,14.0,1.0,1.0,5.0,10.0,7.0,17.0,5.0,4.0,1.0,5.0,41.0,7.0,,31.0,57,26.0,83,8.0,,17,1.0,20,35,2.0,19,14.0,5.0,66,1.0,0.5,0.5,0.4461538461538462,0.47058823529411764,0.4552238805970149,0.47058823529411764,0.47333333333333333,0.47058823529411764,0.029850746268656716,0.07692307692307693,0.08333333333333333,18.108651911468815,,0.256198347107438,0.12727272727272726,0.2358490566037736,0.12682926829268293,0.0975609756097561,0.2698412698412698,0.23076923076923078,0.7164179104477612,0.4791666666666667,0.5227272727272727,0.19402985074626866,0.014925373134328358,1.0,1.0,1.0,1.0,0.47058823529411764,0.5,0.746268656716418,1.0,0.5111313432835821,0.5927857142857142,0.501975,0.06944444444444445,0.07142857142857142,0.22535211267605634,3.8876923076923076,25.5,0.15402298850574714,2.0,6.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,11.0,34.0,2.0,19.0,19.0,7.0,4.0,6.0,5.0,1.0,9.0,4.0,5.0,2.0,1.0,6.0,1.0,4.0,1.0,7.0,3.0,9.0,8.0,1.0,9.0,5.0,11.0,2.0,1.0,0.5862068965517241,0.7727272727272727,1.0,0.6,0.75,0.7857142857142857,0.07692307692307693,0.5294117647058824,0.4117647058823529,0.12666666666666668,0.2087912087912088,0.12280701754385964,0.21621621621621623,0.07142857142857142,0.21428571428571427,0.25,0.22535211267605634,0.15,0.125,0.5555555555555556,0.6086956521739131,0.46153846153846156,0.5,0.5,0.05970149253731343,0.014925373134328358,0.125,0.6666666666666666,0.16666666666666666,1.0,0.15492957746478872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201584,1610612752,Courtney Lee,Courtney Lee,201584,NYK,32402.0,540,-53,1073,1072,270,338,138,2145,22.0,32,2.0,2.0,10.0,28.0,7.0,23.0,52,106,18.0,46.0,19.0,177,1222,4.0,6.0,22.0,21.0,52.0,45.0,9.0,2.0,23.0,7.0,6.0,22.0,13.0,35.0,8.0,9.0,7.0,6.0,83.0,3.0,,19.0,40,8.0,48,5.0,2.0,11,,12,30,1.0,16,20.0,10.0,268,0.8333333333333334,0.391304347826087,0.391304347826087,0.49056603773584906,0.6666666666666666,0.5197368421052632,0.7692307692307693,0.55,0.7857142857142857,0.3026315789473684,0.05660377358490566,0.09375,13.970588235294118,,0.06109324758842444,0.02112676056338028,0.07528957528957529,0.015209125475285171,0.02857142857142857,0.0718954248366013,0.0684931506849315,0.21052631578947367,0.6875,0.7586206896551724,0.18421052631578946,0.1513157894736842,0.30434782608695654,0.30434782608695654,0.7142857142857143,0.15384615384615385,1.0,0.29411764705882354,0.5131578947368421,0.30434782608695654,0.49556085526315796,0.510395,0.5131176470588235,0.06289308176100629,0.08849557522123894,0.12429378531073447,10.462264150943396,24.543478260869566,0.2516309412861137,5.0,10.0,46.0,23.0,2.0,7.0,9.0,4.0,13.0,5.0,35.0,52.0,5.0,5.0,20.0,1.0,1.0,21.0,17.0,4.0,6.0,2.0,4.0,,2.0,2.0,,,,,1.0,6.0,5.0,1.0,6.0,1.0,35.0,6.0,1.0,0.5,0.5098039215686274,0.3076923076923077,0.42857142857142855,0.4411764705882353,0.4722222222222222,0.07142857142857142,0.5454545454545454,0.03225806451612903,0.013020833333333334,0.0966183574879227,0.014388489208633094,,0.023622047244094488,,0.03529411764705882,0.10303030303030303,0.07142857142857142,0.013513513513513514,0.16666666666666666,0.45454545454545453,0.35714285714285715,0.38461538461538464,0.6,0.3026315789473684,0.1513157894736842,,0.5,0.20588235294117646,0.2857142857142857,0.1977401129943503,20.0,11.0,2.0,3.0,2.0,6.0,2.0,4.0,4.0,7.0,2.0,3.0,1.0,3.0,1.0,0.5714285714285714,0.021739130434782608,0.43478260869565216,0.4444444444444444,0.5,0.4782608695652174,0.4782608695652174,0.9090909090909091,0.23076923076923078,0.6666666666666666,0.5,0.3076923076923077,0.5,0.5,0.17647058823529413,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,
202498,1610612752,Lance Thomas,Lance Thomas,202498,NYK,58055.0,968,-205,1909,1913,392,547,239,3822,27.0,60,8.0,18.0,13.0,39.0,19.0,44.0,59,159,38.0,85.0,43.0,275,2209,11.0,27.0,38.0,30.0,66.0,111.0,3.0,12.0,44.0,19.0,17.0,25.0,10.0,35.0,5.0,10.0,6.0,9.0,80.0,8.0,3.0,52.0,110,32.0,142,16.0,1.0,25,3.0,34,85,6.0,49,51.0,20.0,389,0.9736842105263158,0.4470588235294118,0.4470588235294118,0.3710691823899371,0.4074074074074074,0.47540983606557374,0.4117647058823529,0.5149812734082397,0.5,0.3483606557377049,0.1069182389937107,0.25,13.363844393592677,0.058823529411764705,0.09437386569872959,0.027972027972027972,0.10344827586206896,0.03008298755186722,0.032407407407407406,0.055970149253731345,0.17142857142857143,0.2459016393442623,0.45,0.6,0.1598360655737705,0.18032786885245902,0.4318181818181818,0.4318181818181818,0.9473684210526315,0.5294117647058824,0.4444444444444444,0.29545454545454547,0.5942622950819673,0.4318181818181818,0.4863008196721312,0.5058760000000001,0.4746943181818182,0.08712121212121213,0.11299435028248588,0.13818181818181818,10.09559748427673,24.328235294117643,0.20534311157674176,9.0,13.0,60.0,41.0,3.0,8.0,15.0,6.0,14.0,18.0,66.0,52.0,5.0,21.0,44.0,14.0,3.0,21.0,11.0,10.0,9.0,6.0,3.0,6.0,4.0,,2.0,2.0,1.0,3.0,3.0,5.0,4.0,1.0,5.0,4.0,66.0,13.0,3.0,0.4406779661016949,0.49056603773584906,0.42857142857142855,0.5,0.5454545454545454,0.6226415094339622,0.02564102564102564,0.36,0.27450980392156865,0.030973451327433628,0.11671087533156499,0.029914529914529916,0.04950495049504951,0.01652892561983471,0.014285714285714285,0.09090909090909091,0.10702341137123746,0.15384615384615385,0.023076923076923078,0.8,0.25925925925925924,0.3333333333333333,0.34210526315789475,0.38461538461538464,0.2459016393442623,0.1680327868852459,0.125,0.6923076923076923,0.18181818181818182,0.375,0.24,19.0,19.0,2.0,3.0,3.0,6.0,,4.0,2.0,7.0,10.0,5.0,3.0,2.0,,0.2857142857142857,0.016666666666666666,0.31666666666666665,0.3220338983050847,0.7368421052631579,0.4634146341463415,0.4634146341463415,1.0,0.08823529411764706,0.6666666666666666,1.0,0.11764705882352941,,,0.13636363636363635,0.5,12.0,1.0,3.0,0.034482758620689655,,,,,,,,,,,,,,True,,
204001,1610612752,Kristaps Porzingis,Kristaps Porzingis,204001,NYK,23220.0,387,-50,772,770,125,138,88,1542,27.0,40,9.0,12.0,4.0,55.0,16.0,57.0,57,134,17.0,60.0,48.0,213,830,9.0,16.0,24.0,17.0,42.0,51.0,,10.0,57.0,16.0,8.0,9.0,4.0,13.0,4.0,6.0,1.0,2.0,30.0,9.0,,31.0,73,21.0,94,8.0,3.0,20,2.0,29,47,3.0,44,60.0,26.0,124,1.0,0.2833333333333333,0.2833333333333333,0.4253731343283582,0.5625,0.4252577319587629,0.5833333333333334,0.47954545454545455,0.6,0.30927835051546393,0.05970149253731343,0.125,27.745664739884393,,0.13304721030042918,0.07086614173228346,0.16876574307304787,0.054404145077720206,0.057692307692307696,0.10655737704918032,0.16,0.20618556701030927,0.675,0.7714285714285715,0.28350515463917525,0.29381443298969073,0.2807017543859649,0.2807017543859649,1.0,0.6666666666666666,0.75,0.17391304347826086,0.5154639175257731,0.2807017543859649,0.49207886597938166,0.6019533333333335,0.4681826086956522,0.125,0.16774193548387098,0.11267605633802817,8.992537313432836,25.35166666666667,0.16191709844559585,4.0,17.0,39.0,3.0,1.0,6.0,8.0,1.0,6.0,9.0,28.0,72.0,,12.0,36.0,6.0,3.0,4.0,4.0,,12.0,6.0,6.0,,3.0,1.0,,4.0,,2.0,4.0,24.0,19.0,5.0,25.0,13.0,28.0,2.0,2.0,0.631578947368421,0.6923076923076923,0.16666666666666666,0.47058823529411764,0.41304347826086957,0.4827586206896552,0.03636363636363636,0.6,0.3157894736842105,0.04633204633204633,0.21951219512195122,0.06172839506172839,0.043478260869565216,0.03488372093023256,0.13043478260869565,0.16393442622950818,0.24615384615384617,0.11764705882352941,0.02702702702702703,0.52,0.6666666666666666,0.3090909090909091,0.32075471698113206,0.5882352941176471,0.20103092783505155,0.015463917525773196,0.2222222222222222,1.0,0.2608695652173913,0.16666666666666666,0.13145539906103287,13.0,1.0,,,,,1.0,2.0,1.0,2.0,3.0,,,5.0,2.0,0.5,0.02564102564102564,0.3333333333333333,0.34210526315789475,0.6153846153846154,0.3333333333333333,0.3333333333333333,1.0,,,,0.1111111111111111,0.5,1.0,,,,,1.0,0.01639344262295082,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,
203200,1610612752,Justin Holiday,Justin Holiday,203200,NYK,23936.0,399,-170,770,787,139,202,97,1557,14.0,29,2.0,5.0,6.0,6.0,10.0,42.0,34,75,15.0,55.0,11.0,124,912,3.0,8.0,11.0,13.0,18.0,42.0,3.0,2.0,42.0,10.0,6.0,21.0,8.0,29.0,3.0,10.0,2.0,9.0,66.0,4.0,,21.0,44,13.0,57,7.0,,19,2.0,14,32,3.0,14,12.0,5.0,139,0.9333333333333333,0.2727272727272727,0.2727272727272727,0.4533333333333333,0.375,0.4346153846153846,0.3,0.45588235294117646,0.34375,0.4230769230769231,0.08,0.13793103448275862,17.318435754189945,,0.09545454545454546,0.029411764705882353,0.11351351351351352,0.030952380952380953,0.02830188679245283,0.0970873786407767,0.07692307692307693,0.2230769230769231,0.4827586206896552,0.56,0.046153846153846156,0.3230769230769231,0.23809523809523808,0.23809523809523808,0.9,0.3333333333333333,0.4,0.24,0.6461538461538462,0.23809523809523808,0.5104861538461538,0.5382785714285715,0.5184059999999999,0.037037037037037035,0.0625,0.08870967741935484,11.197333333333335,24.85818181818182,0.18051948051948052,4.0,3.0,40.0,13.0,2.0,10.0,7.0,3.0,12.0,4.0,27.0,50.0,5.0,9.0,21.0,2.0,4.0,12.0,9.0,3.0,12.0,10.0,2.0,,3.0,,1.0,,1.0,1.0,1.0,7.0,5.0,1.0,7.0,5.0,27.0,5.0,1.0,0.7352941176470589,0.7575757575757576,0.25,0.5384615384615384,0.46,0.5,,0.631578947368421,0.08695652173913043,0.03169014084507042,0.14,0.06382978723404255,0.01282051282051282,0.017857142857142856,0.03333333333333333,0.11538461538461539,0.13333333333333333,0.16666666666666666,0.05405405405405406,0.7142857142857143,0.8571428571428571,0.5,0.5,0.6666666666666666,0.3076923076923077,0.1,0.5,0.6666666666666666,0.4,0.2,0.21774193548387097,17.0,5.0,,2.0,1.0,2.0,1.0,5.0,1.0,7.0,2.0,4.0,,,,0.14285714285714285,0.05,0.425,0.4473684210526316,0.6470588235294118,0.38461538461538464,0.38461538461538464,1.0,0.13333333333333333,,,0.3333333333333333,0.2,1.0,0.08,0.5,2.0,,,,,,,,,1.0,1.0,,,,,,,True,,
1627758,1610612752,Ron Baker,Ron Baker,1627758,NYK,9255.0,154,-74,289,298,49,68,29,587,6.0,15,,1.0,3.0,4.0,3.0,4.0,8,22,4.0,11.0,6.0,34,354,,1.0,,3.0,8.0,12.0,,,4.0,3.0,2.0,10.0,7.0,17.0,7.0,7.0,,3.0,41.0,1.0,,7.0,15,3.0,18,3.0,1.0,9,1.0,8,16,,11,8.0,3.0,47,1.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,,0.42424242424242425,,0.4594594594594595,,0.3333333333333333,0.09090909090909091,0.13333333333333333,14.285714285714285,,0.09333333333333334,0.020833333333333332,0.1056338028169014,0.019230769230769232,0.02857142857142857,0.15384615384615385,0.05,0.45454545454545453,0.4,0.46153846153846156,0.12121212121212122,0.12121212121212122,0.75,0.75,1.0,0.5,,0.75,0.7878787878787878,0.75,0.5155651515151515,0.609575,0.57375,0.08333333333333333,0.12,,6.181818181818181,24.2,0.1695501730103806,,,3.0,7.0,,1.0,,,1.0,4.0,4.0,8.0,,2.0,8.0,,1.0,4.0,4.0,,6.0,3.0,3.0,,3.0,,,,1.0,,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,0.5,0.5,,,,0.3333333333333333,,0.6666666666666666,,0.018518518518518517,0.11940298507462686,0.02857142857142857,,0.020833333333333332,,,0.1320754716981132,0.07142857142857142,0.05263157894736842,0.5,0.5,,,,0.09090909090909091,0.21212121212121213,,,0.25,,0.11764705882352941,2.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.14285714285714285,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,
203124,1610612752,Kyle O'Quinn,Kyle O'Quinn,203124,NYK,21577.0,360,-68,707,708,181,236,94,1415,42.0,58,20.0,29.0,15.0,25.0,,4.0,63,113,,5.0,18.0,144,818,20.0,33.0,44.0,26.0,52.0,,,32.0,3.0,,8.0,22.0,5.0,27.0,3.0,15.0,2.0,5.0,59.0,6.0,1.0,39.0,70,44.0,114,12.0,1.0,19,2.0,39,64,8.0,36,29.0,12.0,180,,,,0.5575221238938053,0.6060606060606061,0.5338983050847458,0.5714285714285714,0.5538461538461539,0.5789473684210527,0.0423728813559322,0.07079646017699115,0.06896551724137931,18.395061728395063,0.0625,0.18055555555555555,0.057692307692307696,0.18604651162790697,0.12146892655367232,0.06172839506172839,0.09803921568627451,0.21666666666666667,0.4915254237288136,0.7241379310344828,0.7777777777777778,0.211864406779661,0.03389830508474576,,,,0.8285714285714286,0.6896551724137931,0.5172413793103449,0.5338983050847458,,0.5114901709401709,0.5636140624999999,0.5120267857142856,0.096,0.1,0.3055555555555556,7.389380530973451,35.160000000000004,0.256011315417256,9.0,8.0,30.0,1.0,,2.0,12.0,,3.0,8.0,32.0,74.0,2.0,37.0,25.0,6.0,5.0,13.0,11.0,2.0,7.0,5.0,2.0,1.0,5.0,3.0,,6.0,,10.0,5.0,33.0,24.0,8.0,33.0,19.0,32.0,5.0,4.0,0.5873015873015873,0.7872340425531915,,0.46153846153846156,0.41379310344827586,0.45714285714285713,0.16,0.3684210526315789,0.3157894736842105,0.148,0.1953125,0.20512820512820512,0.15853658536585366,0.08888888888888889,0.043478260869565216,0.2962962962962963,0.1782178217821782,0.25925925925925924,0.10869565217391304,0.5757575757575758,0.5238095238095238,0.32,0.38095238095238093,0.625,0.2542372881355932,0.00847457627118644,0.1,0.6,0.06896551724137931,,0.2222222222222222,13.0,,,1.0,,1.0,,1.0,,2.0,4.0,3.0,,5.0,,,,0.43333333333333335,0.43333333333333335,0.7692307692307693,,,,0.02857142857142857,,,0.02857142857142857,,,0.034482758620689655,,1.0,,,,,,,,3.0,,1.0,1.0,1.0,1.0,0.2,0.25,,True,,
1627850,1610612752,Marshall Plumlee,Marshall Plumlee,1627850,NYK,789.0,13,-11,26,27,4,10,3,53,2.0,3,,1.0,,,,,2,4,,,2.0,6,32,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,1,1.0,2,,,2,,1,1,,2,4.0,1.0,4,,,,0.5,,0.5,,0.5,,,0.25,0.3333333333333333,27.586206896551726,,,0.25,0.06666666666666667,0.08333333333333333,0.25,,,0.75,0.6666666666666666,1.0,,,,,,1.0,,,0.75,,0.5898,,0.3984,0.2,0.2,,5.7,,0.15384615384615385,,,1.0,,,,,,,2.0,2.0,4.0,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,2.0,,1.0,1.0,1.0,,,,0.5,,1.0,,,0.1111111111111111,,,,,,0.14285714285714285,,,,1.0,,,,0.25,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627851,1610612752,Mindaugas Kuzminskas,Mindaugas Kuzminskas,1627851,NYK,5760.0,96,-52,183,183,22,36,26,366,14.0,18,4.0,7.0,2.0,6.0,,12.0,16,24,3.0,20.0,7.0,48,230,5.0,9.0,13.0,2.0,8.0,9.0,,2.0,12.0,,2.0,6.0,1.0,7.0,,5.0,,1.0,15.0,4.0,1.0,6.0,9,13.0,22,5.0,,6,1.0,4,8,,13,9.0,5.0,22,1.0,0.15,0.15,0.6666666666666666,0.5555555555555556,0.4659090909090909,0.45454545454545453,0.5,0.4642857142857143,0.45454545454545453,0.08333333333333333,0.1111111111111111,23.873873873873872,0.16666666666666666,0.15,0.0975609756097561,0.1232876712328767,0.11320754716981132,0.034482758620689655,0.2,0.2727272727272727,0.4090909090909091,0.7777777777777778,0.875,0.13636363636363635,0.2727272727272727,,,,0.6363636363636364,0.5714285714285714,0.5,0.8636363636363636,,0.5721352272727273,0.5573428571428571,0.489825,0.10638297872340426,0.18518518518518517,0.2708333333333333,2.3291666666666666,25.195000000000004,0.12021857923497267,1.0,2.0,,8.0,,1.0,1.0,,2.0,2.0,4.0,24.0,1.0,8.0,3.0,,2.0,3.0,1.0,2.0,1.0,,1.0,3.0,,,,1.0,,,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,,0.75,0.8,,0.5,0.25,0.4,,0.16666666666666666,,0.12307692307692308,0.09090909090909091,0.14285714285714285,0.058823529411764705,0.15,0.25,,0.04,0.25,0.09523809523809523,1.0,0.8571428571428571,0.3333333333333333,0.3333333333333333,,,0.18181818181818182,0.75,0.5,0.25,,0.08333333333333333,,3.0,,1.0,,1.0,,1.0,,2.0,3.0,1.0,,2.0,,,,,,,0.375,0.375,1.0,0.09090909090909091,,,0.09090909090909091,,,0.25,,,,,,,,,,,,,,,,,,,True,,
