EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Travels,on,3SecondViolations,LongMidRangePctBlocked,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,OffFTReboundPct,Corner3PctBlocked,Clear Path Fouls
101106,1610612742,Andrew Bogut,Andrew Bogut,101106,DAL,7614.0,127,33,242,238,47.0,29,21,480,5.0,9.0,1.0,3.0,2.0,2.0,2.0,9.0,1.0,1.0,1.0,7.0,18.0,1.0,14.0,211,1.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,8.0,6.0,2.0,1.0,7.0,5.0,12.0,4.0,1.0,5.0,1.0,1.0,29.0,2.0,7.0,13.0,22.0,3.0,38,9.0,47,1.0,2.0,1.0,1.0,3.0,3.0,2.0,7.0,1.0,10.0,2.0,3.0,4.0,14.0,2.0,4.0,6.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,46.0,1.0,1.0,0.5714285714285714,0.6666666666666666,0.3888888888888889,0.25,0.6666666666666666,0.3684210526315789,0.2,0.5,0.35,0.2,0.4,0.05263157894736842,11.320754716981133,0.3,0.6,0.26506024096385544,0.11290322580645161,0.30952380952380953,0.038461538461538464,0.28,0.07894736842105263,0.17647058823529413,0.11538461538461539,0.05263157894736842,0.024390243902439025,0.09090909090909091,0.09523809523809523,0.36666666666666664,0.28125,0.27586206896551724,0.38461538461538464,0.09090909090909091,0.5,0.47368421052631576,0.5555555555555556,0.5555555555555556,0.6,0.47368421052631576,0.2222222222222222,0.2222222222222222,0.5,0.05263157894736842,0.6,0.3333333333333333,0.2,0.5,1.0,0.25,0.5263157894736842,0.4588710526315789,0.3743625,0.4760375,0.14285714285714285,0.2857142857142857,4.172222222222222,25.2,0.19421487603305784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101114,1610612742,Deron Williams,Deron Williams,101114,DAL,6351.0,106,-21,209,208,61.0,65,19,417,4.0,7.0,,,,,2.0,4.0,12.0,,4.0,9.0,16.0,14.0,41.0,244,,,,,2.0,4.0,5.0,18.0,2.0,16.0,,12.0,13.0,3.0,16.0,3.0,,7.0,1.0,5.0,35.0,,1.0,3.0,2.0,,5,1.0,6,,1.0,,1.0,5.0,1.0,3.0,1.0,2.0,6.0,1.0,1.0,4.0,6.0,,,9.0,1.0,,7.0,,1.0,,1.0,1.0,18.0,61.0,,,0.1111111111111111,0.1111111111111111,0.5625,,0.5,0.6,,0.7222222222222222,0.6212121212121212,,0.75,0.4666666666666667,17.03056768558952,0.8333333333333334,,0.031746031746031744,0.01639344262295082,0.10344827586206896,,0.05434782608695652,0.009900990099009901,0.0625,,,,,0.05263157894736842,,0.045454545454545456,0.1,0.1111111111111111,,1.0,0.23333333333333334,0.5714285714285714,0.6666666666666666,0.25,0.13333333333333333,0.5,0.6666666666666666,,0.4,,,,,,0.4444444444444444,0.7,0.493985,,0.40637222222222225,,0.43902439024390244,8.5375,25.178571428571427,0.291866028708134,3.0,5.0,2.0,2.0,1.0,1.0,4.0,2.0,6.0,5.0,3.0,5.0,15.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,0.8333333333333334,0.42857142857142855,0.6,0.42857142857142855,0.125,0.14285714285714285,0.25,0.16666666666666666,0.6,0.6,0.06666666666666667,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,0.1111111111111111,1.0,0.5,0.3333333333333333,0.12121212121212122,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1626147,1610612742,Justin Anderson,Justin Anderson,1626147,DAL,6596.0,110,-29,204,210,33.0,29,27,414,8.0,15.0,1.0,3.0,1.0,2.0,,2.0,8.0,1.0,1.0,8.0,19.0,12.0,30.0,219,1.0,3.0,1.0,2.0,1.0,3.0,3.0,5.0,12.0,4.0,2.0,8.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,3.0,3.0,11.0,6.0,,17,6.0,23,,4.0,3.0,1.0,2.0,,2.0,2.0,,4.0,,,4.0,7.0,,1.0,4.0,,,6.0,,2.0,1.0,2.0,1.0,5.0,33.0,,,0.75,0.8571428571428571,0.42105263157894735,0.3333333333333333,0.3333333333333333,0.4032258064516129,0.25,0.4166666666666667,0.4411764705882353,0.25,0.4166666666666667,0.3870967741935484,16.30901287553648,0.5,,0.10714285714285714,0.05084745762711865,0.24444444444444444,0.05660377358490566,0.16831683168316833,0.05357142857142857,0.08695652173913043,,0.0625,0.06818181818181818,,0.17647058823529413,0.125,0.043478260869565216,0.25,0.2,,0.5,0.4838709677419355,0.5333333333333333,0.5714285714285714,0.75,0.06451612903225806,,,,0.25806451612903225,0.75,0.3333333333333333,0.25,0.3333333333333333,0.5,0.16666666666666666,0.8709677419354839,0.5355999999999999,0.4208,0.42396666666666666,0.06666666666666667,0.16666666666666666,3.836842105263158,25.116666666666664,0.16176470588235295,,2.0,2.0,4.0,1.0,2.0,1.0,,3.0,5.0,1.0,,9.0,,1.0,2.0,,,3.0,,1.0,0.25,0.3333333333333333,0.25,0.10526315789473684,0.06666666666666667,0.5,0.06451612903225806,,,0.12903225806451613,0.5,0.5,1.0,0.125,0.125,1.0,0.3333333333333333,0.5,,0.125,0.08823529411764706,0.13636363636363635,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,46249.0,771,10,1497,1484,347.0,382,128,2981,33.0,59.0,2.0,3.0,8.0,12.0,30.0,78.0,138.0,9.0,27.0,89.0,195.0,148.0,381.0,1580,10.0,14.0,9.0,31.0,21.0,45.0,27.0,90.0,32.0,146.0,4.0,138.0,149.0,44.0,193.0,30.0,14.0,90.0,22.0,37.0,430.0,7.0,2.0,28.0,44.0,3.0,75,9.0,84,2.0,14.0,12.0,2.0,46.0,12.0,38.0,17.0,8.0,63.0,4.0,12.0,9.0,30.0,,,72.0,2.0,1.0,51.0,7.0,1.0,1.0,1.0,1.0,90.0,346.0,3.0,7.0,0.1797752808988764,0.1839080459770115,0.4564102564102564,0.7142857142857143,0.4666666666666667,0.4912536443148688,0.6304347826086957,0.5,0.5191256830601093,0.6458333333333334,0.5421686746987951,0.4314868804664723,26.206475259621257,0.7301587301587301,0.07692307692307693,0.10757946210268948,0.005,0.10646387832699619,0.023255813953488372,0.10714285714285714,0.012838801711840228,,0.014492753623188406,,0.025423728813559324,0.015384615384615385,0.08943089430894309,0.09701492537313433,0.13157894736842105,0.09743589743589744,0.1323529411764706,0.011111111111111112,1.0,0.17201166180758018,0.559322033898305,0.6226415094339622,0.30303030303030304,0.22740524781341107,0.38461538461538464,0.4166666666666667,0.1,0.40233236151603496,0.13043478260869565,0.6666666666666666,0.391304347826087,0.16666666666666666,0.6666666666666666,0.375,0.6034985422740525,0.47634941690962085,0.46164999999999995,0.45334374999999993,0.08136482939632546,0.23622047244094488,9.418974358974362,25.425000000000004,0.23179692718770875,26.0,58.0,3.0,10.0,,,50.0,10.0,53.0,44.0,10.0,18.0,63.0,96.0,50.0,12.0,25.0,2.0,16.0,,0.39622641509433965,0.3581081081081081,0.37037037037037035,0.3581081081081081,0.06153846153846154,0.1016949152542373,0.07692307692307693,0.16909620991253643,0.4482758620689655,0.4482758620689655,0.029154518950437316,0.3,0.3,0.3333333333333333,0.36231884057971014,0.37037037037037035,0.4,,,0.37037037037037035,0.36231884057971014,0.05013927576601671,0.07655502392344497,2.0,,,3.0,3.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,0.3333333333333333,0.02027027027027027,0.021739130434782608,0.11538461538461539,0.3333333333333333,1.0,0.013333333333333334,,,,,,,,,,,True,,,,,,,,,,
202083,1610612742,Wesley Matthews,Wesley Matthews,202083,DAL,25336.0,422,-58,825,813,223.0,253,73,1638,10.0,15.0,2.0,3.0,5.0,5.0,11.0,23.0,69.0,7.0,17.0,26.0,59.0,85.0,141.0,907,2.0,3.0,8.0,21.0,10.0,13.0,21.0,50.0,22.0,30.0,2.0,68.0,14.0,18.0,32.0,12.0,6.0,4.0,5.0,5.0,82.0,5.0,,11.0,20.0,2.0,33,5.0,38,1.0,11.0,6.0,5.0,10.0,1.0,8.0,4.0,2.0,14.0,,2.0,13.0,32.0,,1.0,34.0,3.0,1.0,24.0,1.0,2.0,2.0,2.0,,50.0,222.0,5.0,1.0,0.4230769230769231,0.44,0.4406779661016949,0.6666666666666666,0.7692307692307693,0.4201388888888889,0.7272727272727273,0.6029411764705882,0.45161290322580644,0.75,0.6447368421052632,0.5902777777777778,18.736141906873616,0.7142857142857143,0.07407407407407407,0.09049773755656108,,0.08396946564885496,0.029069767441860465,0.08806818181818182,0.012626262626262626,,,,0.03816793893129771,,0.10144927536231885,0.05555555555555555,0.1125,0.0967741935483871,0.05263157894736842,0.010869565217391304,,0.10416666666666667,0.6666666666666666,0.6666666666666666,0.7,0.1597222222222222,0.4782608695652174,0.4782608695652174,0.36363636363636365,0.4791666666666667,0.2727272727272727,0.6666666666666666,0.6363636363636364,0.14705882352941177,1.0,0.5,0.6944444444444444,0.5000993006993008,0.6211714285714286,0.5054191176470588,0.14893617021276595,0.3546099290780142,10.467796610169493,25.49647058823529,0.2703030303030303,5.0,21.0,5.0,16.0,1.0,4.0,18.0,6.0,23.0,20.0,7.0,9.0,54.0,15.0,18.0,,5.0,,9.0,,0.782608695652174,0.27058823529411763,0.3333333333333333,0.27380952380952384,,,,0.14583333333333334,0.23809523809523808,0.23809523809523808,0.1111111111111111,0.3125,0.3125,1.0,0.2608695652173913,0.2608695652173913,0.7222222222222222,0.11764705882352941,0.25,0.35294117647058826,0.2647058823529412,0.06493506493506493,0.1323529411764706,2.0,,,3.0,4.0,5.0,,,6.0,,3.0,1.0,1.0,0.5,,,,0.42857142857142855,0.6666666666666666,0.011627906976744186,1.0,1.0,1.0,0.5,0.09090909090909091,1.0,1.0,,,,True,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,19259.0,321,71,636,619,176.0,186,50,1255,11.0,16.0,,2.0,2.0,4.0,19.0,37.0,44.0,5.0,10.0,60.0,118.0,48.0,189.0,647,1.0,3.0,5.0,7.0,11.0,25.0,12.0,37.0,92.0,28.0,,44.0,6.0,5.0,11.0,4.0,1.0,5.0,1.0,,27.0,1.0,3.0,19.0,47.0,11.0,77,4.0,81,2.0,8.0,4.0,4.0,3.0,1.0,2.0,5.0,1.0,8.0,1.0,2.0,16.0,18.0,,2.0,24.0,,2.0,23.0,5.0,10.0,7.0,10.0,5.0,37.0,176.0,,4.0,0.7666666666666667,0.7666666666666667,0.5084745762711864,0.3333333333333333,0.44,0.5150602409638554,0.3125,0.4189189189189189,0.5314285714285715,0.3888888888888889,0.44047619047619047,0.2891566265060241,26.22478386167147,0.375,0.5,0.24607329842931938,0.018633540372670808,0.16521739130434782,0.007633587786259542,0.21568627450980393,0.0136986301369863,0.057692307692307696,,,0.009615384615384616,,0.3103448275862069,0.18867924528301888,0.2375,0.13253012048192772,0.25,0.024096385542168676,0.5,0.0963855421686747,0.6875,0.7857142857142857,0.7272727272727273,0.22289156626506024,0.5135135135135135,0.5428571428571428,0.5789473684210527,0.26506024096385544,0.25,,0.625,0.10810810810810811,0.5,0.2702702702702703,0.3855421686746988,0.4490894578313252,0.5100166666666667,0.4371256756756756,0.037037037037037035,0.19576719576719576,13.728813559322033,25.441666666666666,0.27672955974842767,30.0,65.0,2.0,4.0,1.0,2.0,15.0,2.0,17.0,18.0,3.0,6.0,51.0,,15.0,4.0,1.0,3.0,7.0,3.0,1.0,0.3541666666666667,0.25,0.3541666666666667,0.03389830508474576,0.125,0.05405405405405406,0.39156626506024095,0.46153846153846156,0.46153846153846156,0.024096385542168676,0.5,0.5,1.0,0.3409090909090909,0.3409090909090909,1.0,0.05405405405405406,0.5,0.2,0.3409090909090909,0.041176470588235294,0.05737704918032787,2.0,,,1.0,1.0,2.0,,,,,1.0,3.0,,0.2,,,0.9,0.2,1.0,,,,,,,,,1.0,,,True,,,,,,,,,,
203084,1610612742,Harrison Barnes,Harrison Barnes,203084,DAL,27053.0,451,-37,875,861,202.0,237,68,1736,29.0,44.0,1.0,1.0,8.0,9.0,21.0,48.0,21.0,2.0,6.0,85.0,157.0,37.0,242.0,935,6.0,10.0,2.0,19.0,23.0,31.0,9.0,68.0,76.0,94.0,,21.0,2.0,9.0,11.0,9.0,,,1.0,1.0,31.0,6.0,5.0,20.0,20.0,4.0,44,11.0,55,1.0,10.0,5.0,5.0,14.0,,10.0,4.0,4.0,18.0,3.0,3.0,15.0,26.0,2.0,1.0,46.0,,4.0,45.0,5.0,3.0,3.0,3.0,1.0,68.0,201.0,,5.0,0.4470588235294118,0.4470588235294118,0.5414012738853503,0.6,0.7419354838709677,0.5231958762886598,0.5,0.6875,0.5627906976744186,0.59375,0.7083333333333334,0.19072164948453607,24.68220338983051,0.7777777777777778,0.18181818181818182,0.08298755186721991,0.021551724137931036,0.14184397163120568,0.03488372093023256,0.10471204188481675,0.027227722772277228,,0.024096385542168676,0.03488372093023256,0.03787878787878788,0.025,0.05194805194805195,0.0875,0.10714285714285714,0.11764705882352941,0.20512820512820512,0.01098901098901099,0.3333333333333333,0.2268041237113402,0.6590909090909091,0.7435897435897436,0.5517241379310345,0.24742268041237114,0.4375,0.44680851063829785,0.14285714285714285,0.10824742268041238,0.08333333333333333,1.0,0.16666666666666666,0.225,0.8888888888888888,0.15,0.4175257731958763,0.47279716494845375,0.44804285714285713,0.46651,0.07851239669421488,0.2809917355371901,10.516560509554143,24.664864864864864,0.23085714285714284,35.0,65.0,5.0,16.0,1.0,3.0,6.0,2.0,11.0,39.0,3.0,13.0,33.0,,6.0,6.0,3.0,3.0,19.0,,1.0,0.2972972972972973,0.3333333333333333,0.2972972972972973,0.03821656050955414,0.11363636363636363,0.020833333333333332,0.33505154639175255,0.5384615384615384,0.5384615384615384,0.08247422680412371,0.3125,0.3125,1.0,0.2857142857142857,0.2857142857142857,1.0,0.075,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.09047619047619047,0.10982658959537572,1.0,,,,,7.0,,,1.0,2.0,4.0,,,,,,0.5428571428571428,,,,,,,1.0,,,,,,,True,,,,,,,,,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,12385.0,206,-4,396,394,90.0,85,37,790,5.0,6.0,1.0,2.0,2.0,2.0,7.0,9.0,23.0,1.0,8.0,18.0,25.0,27.0,65.0,411,2.0,3.0,1.0,4.0,3.0,4.0,9.0,21.0,18.0,18.0,2.0,23.0,5.0,5.0,10.0,3.0,2.0,5.0,,,25.0,1.0,2.0,10.0,9.0,1.0,20,3.0,23,1.0,7.0,5.0,2.0,6.0,1.0,5.0,3.0,1.0,9.0,1.0,4.0,4.0,14.0,1.0,1.0,6.0,1.0,,5.0,,1.0,,1.0,,21.0,90.0,4.0,,0.5,0.5294117647058824,0.72,0.6666666666666666,0.75,0.5769230769230769,0.5,0.6923076923076923,0.5943396226415094,0.5,0.75,0.5192307692307693,14.252873563218392,0.6666666666666666,0.14285714285714285,0.07627118644067797,0.017391304347826087,0.15625,0.013333333333333334,0.1043956043956044,0.015789473684210527,0.02857142857142857,,0.022727272727272728,,0.07692307692307693,0.07317073170731707,0.027777777777777776,0.12195121951219512,0.17307692307692307,0.08333333333333333,0.04,,0.11538461538461539,0.8333333333333334,0.8333333333333334,0.2,0.17307692307692307,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.4423076923076923,0.5,0.5,0.25,0.15384615384615385,1.0,0.6153846153846154,0.6346153846153846,0.48134807692307696,0.57605,0.49295384615384613,0.06153846153846154,0.3230769230769231,10.471999999999998,25.562962962962963,0.22727272727272727,6.0,10.0,,4.0,,1.0,8.0,4.0,8.0,5.0,4.0,3.0,24.0,,8.0,,,,1.0,1.0,1.0,0.2962962962962963,0.4444444444444444,0.2962962962962963,,,,0.19230769230769232,0.6,0.6,0.07692307692307693,,,,0.34782608695652173,0.34782608695652173,1.0,0.07692307692307693,,0.5,0.34782608695652173,0.03773584905660377,0.038461538461538464,,,,,,,,1.0,1.0,,,2.0,1.0,,,,0.5,,,0.037037037037037035,,,,,,,,,1.0,,True,,,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,17381.0,290,-4,560,562,147.0,164,53,1122,27.0,38.0,3.0,5.0,12.0,16.0,2.0,11.0,5.0,,2.0,37.0,72.0,9.0,105.0,610,3.0,9.0,,8.0,14.0,20.0,3.0,41.0,68.0,6.0,2.0,5.0,4.0,2.0,6.0,2.0,,2.0,1.0,1.0,14.0,13.0,13.0,20.0,22.0,4.0,46,26.0,72,1.0,10.0,8.0,2.0,2.0,1.0,2.0,8.0,,10.0,1.0,5.0,15.0,27.0,2.0,2.0,33.0,,3.0,31.0,3.0,10.0,4.0,10.0,5.0,41.0,147.0,3.0,3.0,0.918918918918919,0.9444444444444444,0.5138888888888888,0.3333333333333333,0.7,0.5123456790123457,0.3333333333333333,0.6739130434782609,0.5526315789473685,0.4,0.7321428571428571,0.1111111111111111,16.85393258426966,0.2,0.2222222222222222,0.1506849315068493,0.08333333333333333,0.19607843137254902,0.1262135922330097,0.1693548387096774,0.10038610038610038,0.08,0.125,0.05172413793103448,0.10975609756097561,0.19047619047619047,0.0625,0.1875,0.16666666666666666,0.18421052631578946,0.23076923076923078,0.027777777777777776,0.5,0.4691358024691358,0.7105263157894737,0.7297297297297297,0.9259259259259259,0.13580246913580246,0.18181818181818182,0.25,0.5,0.06172839506172839,0.5555555555555556,0.6,,0.6956521739130435,0.75,0.08695652173913043,0.5802469135802469,0.519254938271605,0.385,0.5659847826086957,0.0761904761904762,0.3904761904761905,7.652777777777778,24.211111111111112,0.2625,8.0,23.0,1.0,4.0,1.0,1.0,2.0,,3.0,22.0,1.0,10.0,9.0,,2.0,4.0,1.0,3.0,14.0,6.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.02631578947368421,0.2727272727272727,0.2839506172839506,0.34782608695652173,0.34782608695652173,0.04938271604938271,0.25,0.25,1.0,0.4,0.4,1.0,0.043478260869565216,1.0,,0.4,0.15217391304347827,0.1686746987951807,,,1.0,,,2.0,,2.0,5.0,,1.0,,,,,,1.0,,,,,,,0.6666666666666666,,,,,,2.0,True,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,17535.0,292,70,558,560,105.0,102,45,1118,6.0,12.0,1.0,4.0,2.0,4.0,,3.0,11.0,2.0,2.0,8.0,17.0,33.0,64.0,546,1.0,4.0,3.0,5.0,2.0,4.0,7.0,15.0,8.0,8.0,2.0,10.0,4.0,3.0,7.0,2.0,1.0,2.0,,2.0,17.0,4.0,5.0,18.0,17.0,1.0,36,9.0,45,,13.0,7.0,6.0,2.0,1.0,1.0,5.0,1.0,7.0,,2.0,15.0,28.0,1.0,1.0,7.0,,2.0,8.0,1.0,5.0,4.0,5.0,1.0,13.0,104.0,,,0.5,0.5714285714285714,0.47058823529411764,0.25,0.5,0.58,0.35714285714285715,0.5909090909090909,0.5925925925925926,0.35714285714285715,0.625,0.66,9.983633387888707,0.2857142857142857,0.1,0.11038961038961038,0.034482758620689655,0.16363636363636364,0.036036036036036036,0.13257575757575757,0.03515625,0.023809523809523808,0.019230769230769232,0.058823529411764705,0.03529411764705882,0.038461538461538464,0.07142857142857142,0.07017543859649122,0.18181818181818182,0.13580246913580246,0.2413793103448276,,0.2,0.24,0.5,0.5,0.5,0.06,,,,0.22,0.5714285714285714,0.25,0.2857142857142857,0.36363636363636365,0.5,0.18181818181818182,0.9,0.5671791666666667,0.6029899999999999,0.5890333333333334,0.078125,0.234375,4.2294117647058815,26.00606060606061,0.1881720430107527,2.0,2.0,10.0,22.0,3.0,5.0,4.0,,14.0,6.0,3.0,2.0,39.0,3.0,4.0,,1.0,,3.0,1.0,0.9285714285714286,0.42424242424242425,0.42857142857142855,0.4375,,,,0.04,1.0,1.0,0.44,0.45454545454545453,0.45454545454545453,1.0,0.36363636363636365,0.36363636363636365,0.75,0.45454545454545453,0.6,,0.4,0.05660377358490566,0.15,1.0,,,,1.0,,,2.0,1.0,,,,,0.3333333333333333,,,0.5,,,,1.0,1.0,1.0,,0.14285714285714285,1.0,1.0,,,,True,,,,,,,,,,
