EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,FTOffRebounds,Charge Fouls,Loose Ball Fouls,Technical Free Throw Trips,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,DefensiveGoaltends,BlockedLongMidRange,on,OffensiveGoaltends
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,17757.0,296,25.0,583,588,143.0,133.0,53.0,1171,7.0,11.0,1.0,4.0,1.0,2.0,5.0,11.0,7.0,14.0,9.0,18.0,1.0,2.0,3.0,18.0,46.0,2.0,2.0,5.0,15.0,19.0,36.0,27.0,64.0,13.0,132.0,620,2.0,7.0,2.0,3.0,2.0,12.0,3.0,9.0,7.0,18.0,7.0,34.0,32.0,6.0,81.0,2.0,46.0,18.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,13.0,6.0,2.0,16.0,38.0,8.0,62.0,8.0,70.0,2.0,7.0,4.0,3.0,5.0,1.0,4.0,7.0,1.0,1.0,1.0,12.0,1.0,2.0,15.0,2.0,26.0,4.0,22.0,2.0,2.0,3.0,1.0,14.0,4.0,3.0,6.0,3.0,3.0,6.0,4.0,1.0,34.0,143.0,2.0,3.0,0.8421052631578947,0.8888888888888888,1.0,0.421875,0.6666666666666666,0.3888888888888889,0.421875,0.5277777777777778,0.2857142857142857,0.3333333333333333,0.595,0.5,0.5,0.616822429906542,0.5454545454545454,0.5483870967741935,0.64,0.027777777777777776,0.09090909090909091,18.53582554517134,0.4166666666666667,0.32,0.20994475138121546,0.016260162601626018,0.16666666666666666,0.039473684210526314,0.19494584837545126,0.02909090909090909,0.029411764705882353,0.02564102564102564,0.02654867256637168,0.07692307692307693,0.26785714285714285,0.2,0.17142857142857143,0.16129032258064516,0.17647058823529413,0.03773584905660377,0.6666666666666666,0.11,0.6363636363636364,0.7,0.8571428571428571,0.11,0.45454545454545453,0.45454545454545453,0.6,0.14,0.5,0.5,1.0,0.18,0.5,0.5,1.0,0.46,0.391304347826087,0.391304347826087,1.0,0.4,0.25,0.1,0.2,1.0,1.0,0.07407407407407407,0.5,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.75,0.391304347826087,0.5291859999999999,0.4771214285714286,0.504312962962963,0.038461538461538464,0.1,0.09090909090909091,0.25757575757575757,9.980555555555558,24.784374999999997,0.24528301886792453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101114,1610612739,Deron Williams,Deron Williams,101114,CLE,12274.0,205,-46.0,407,406,89.0,88.0,34.0,813,5.0,12.0,,,1.0,2.0,6.0,13.0,7.0,15.0,1.0,2.0,1.0,,,11.0,20.0,1.0,2.0,2.0,6.0,18.0,40.0,12.0,22.0,6.0,78.0,443,,,1.0,3.0,1.0,4.0,6.0,11.0,2.0,6.0,1.0,19.0,6.0,30.0,18.0,,20.0,11.0,2.0,15.0,16.0,31.0,14.0,2.0,8.0,4.0,78.0,,,8.0,11.0,1.0,20.0,,20.0,,3.0,1.0,2.0,15.0,4.0,9.0,5.0,1.0,6.0,,20.0,3.0,4.0,10.0,,19.0,,11.0,1.0,,,,9.0,4.0,,2.0,1.0,1.0,2.0,,,19.0,89.0,1.0,,0.16666666666666666,0.16666666666666666,0.5,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.45,,0.5454545454545454,0.5806451612903226,0.5,0.5294117647058824,0.6,0.5,0.5277777777777778,0.3548387096774194,0.05,0.08333333333333333,19.187358916478555,0.75,0.07142857142857142,0.08870967741935484,,0.1095890410958904,,0.09644670050761421,,,,,,0.023255813953488372,0.12195121951219512,0.125,0.14,0.043478260869565216,,,0.1935483870967742,0.4166666666666667,0.45454545454545453,0.2,0.20967741935483872,0.46153846153846156,0.5,0.16666666666666666,0.24193548387096775,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.03225806451612903,0.5,0.5,1.0,0.3225806451612903,0.55,0.5789473684210527,0.45454545454545453,,,0.3333333333333333,0.6666666666666666,0.5,,0.11764705882352941,0.5,,,0.35294117647058826,0.3333333333333333,0.5483870967741935,0.55,0.4723935483870967,0.4782,0.43473235294117646,0.09230769230769231,0.09302325581395349,0.05128205128205128,0.24358974358974358,10.3125,25.122727272727275,0.21867321867321868,18.0,1.0,3.0,1.0,2.0,2.0,0.045454545454545456,0.07692307692307693,0.05,0.09090909090909091,,,,,,,,,,,,,,,,,,,,True,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,47979.0,800,148.0,1606,1595,362.0,285.0,186.0,3201,46.0,80.0,14.0,28.0,20.0,25.0,29.0,72.0,20.0,52.0,24.0,52.0,5.0,5.0,8.0,39.0,101.0,3.0,9.0,10.0,20.0,95.0,204.0,63.0,153.0,111.0,490.0,1775,17.0,38.0,5.0,14.0,19.0,68.0,24.0,43.0,15.0,28.0,52.0,145.0,112.0,78.0,189.0,20.0,101.0,39.0,19.0,31.0,21.0,52.0,15.0,6.0,27.0,4.0,125.0,25.0,30.0,83.0,112.0,13.0,208.0,57.0,265.0,6.0,29.0,23.0,6.0,29.0,4.0,17.0,19.0,2.0,12.0,3.0,48.0,4.0,13.0,30.0,2.0,62.0,4.0,107.0,5.0,7.0,2.0,3.0,125.0,45.0,13.0,8.0,5.0,3.0,8.0,2.0,,145.0,360.0,5.0,13.0,0.5894736842105263,0.6588235294117647,1.0,0.4117647058823529,0.35714285714285715,0.5357142857142857,0.4117647058823529,0.46568627450980393,0.4473684210526316,0.5581395348837209,0.530812324929972,0.47115384615384615,0.6549295774647887,0.5934466019417476,0.5483870967741935,0.75,0.42857142857142855,0.09313725490196079,0.125,25.177887246852766,0.6041666666666666,0.37142857142857144,0.24086021505376345,0.07246376811594203,0.267741935483871,0.0748502994011976,0.25161290322580643,0.07352941176470588,0.08955223880597014,0.06451612903225806,0.06276150627615062,0.10526315789473684,0.21264367816091953,0.26,0.2553191489361702,0.26548672566371684,0.27380952380952384,0.03389830508474576,0.25,0.22408963585434175,0.575,0.6571428571428571,0.5652173913043478,0.20168067226890757,0.4027777777777778,0.4461538461538462,0.6551724137931034,0.14565826330532214,0.38461538461538464,0.4,0.55,0.14565826330532214,0.46153846153846156,0.47058823529411764,1.0,0.28291316526610644,0.38613861386138615,0.38613861386138615,1.0,0.5384615384615384,0.5,0.09615384615384616,0.17307692307692307,0.3333333333333333,1.0,0.352112676056338,0.8,0.11267605633802817,0.625,0.28169014084507044,0.5,0.6526610644257703,0.38613861386138615,0.5217025210084035,0.5524954545454546,0.5561718309859155,0.12781954887218044,0.18672199170124482,0.13877551020408163,0.29591836734693877,7.876470588235294,24.696732026143792,0.22540473225404734,,1.0,,8.0,1.0,6.0,0.006535947712418301,0.09722222222222222,,0.0379746835443038,2.0,2.0,4.0,8.0,1.0,1.0,0.038461538461538464,0.019230769230769232,0.05,0.064,0.21428571428571427,0.4,1.0,,,,,,,True,
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,18754.0,313,-21.0,614,626,268.0,211.0,64.0,1240,7.0,11.0,2.0,3.0,1.0,3.0,2.0,6.0,10.0,22.0,5.0,12.0,1.0,2.0,6.0,4.0,16.0,,,,5.0,19.0,39.0,9.0,28.0,10.0,75.0,718,3.0,5.0,,1.0,,6.0,1.0,5.0,2.0,11.0,9.0,17.0,10.0,28.0,27.0,4.0,16.0,4.0,1.0,10.0,11.0,21.0,8.0,3.0,6.0,1.0,53.0,2.0,4.0,12.0,14.0,2.0,28.0,6.0,34.0,2.0,10.0,6.0,4.0,8.0,,7.0,2.0,,1.0,,10.0,2.0,4.0,18.0,2.0,39.0,1.0,16.0,,,5.0,1.0,12.0,3.0,3.0,5.0,4.0,1.0,5.0,3.0,,17.0,267.0,3.0,3.0,0.2631578947368421,0.29411764705882354,1.0,0.32142857142857145,,0.18181818181818182,0.32142857142857145,0.48717948717948717,0.6,0.2,0.48507462686567165,0.5,0.25,0.5136986301369864,0.5,0.40476190476190477,0.417910447761194,0.02564102564102564,0.09090909090909091,12.116788321167883,0.8,0.11764705882352941,0.08383233532934131,0.028368794326241134,0.09022556390977443,0.014492753623188406,0.08666666666666667,0.021505376344086023,,0.041666666666666664,0.009345794392523364,0.03225806451612903,0.03636363636363636,0.06896551724137931,0.14814814814814814,0.09278350515463918,0.08333333333333333,0.05405405405405406,0.6,0.16417910447761194,0.6363636363636364,0.7,0.14285714285714285,0.08955223880597014,0.3333333333333333,0.3333333333333333,0.5,0.3283582089552239,0.45454545454545453,0.45454545454545453,0.3,0.1791044776119403,0.4166666666666667,0.4166666666666667,1.0,0.23880597014925373,0.25,0.25,1.0,0.5,0.6666666666666666,0.16666666666666666,,,,0.1875,0.3333333333333333,0.375,0.3333333333333333,0.3125,,0.582089552238806,0.25,0.5033492537313434,0.6586000000000001,0.569925,0.04285714285714286,0.07142857142857142,0.08,0.22666666666666666,12.07948717948718,25.103571428571428,0.4364820846905538,,,3.0,,,,,,,,,,,1.0,,,,,,0.037037037037037035,,,,,,,,,,True,
2747,1610612739,JR Smith,JR Smith,2747,CLE,71235.0,1187,73.0,2373,2376,594.0,503.0,258.0,4749,15.0,27.0,2.0,4.0,3.0,7.0,4.0,18.0,9.0,40.0,36.0,80.0,8.0,5.0,14.0,59.0,191.0,7.0,22.0,13.0,48.0,28.0,85.0,95.0,271.0,10.0,351.0,2652,2.0,8.0,10.0,30.0,,34.0,4.0,18.0,18.0,62.0,7.0,69.0,18.0,38.0,273.0,2.0,188.0,59.0,5.0,38.0,24.0,62.0,19.0,5.0,26.0,3.0,148.0,8.0,9.0,46.0,39.0,11.0,96.0,17.0,113.0,1.0,40.0,31.0,9.0,17.0,3.0,12.0,9.0,1.0,5.0,,26.0,,6.0,40.0,1.0,77.0,4.0,31.0,2.0,3.0,10.0,,15.0,4.0,4.0,10.0,7.0,3.0,11.0,4.0,,69.0,592.0,6.0,4.0,0.32142857142857145,0.3333333333333333,0.9578947368421052,0.3505535055350554,0.3333333333333333,0.2903225806451613,0.35447761194029853,0.32941176470588235,0.25,0.2222222222222222,0.4789325842696629,0.4473684210526316,0.3875,0.4834710743801653,0.4473684210526316,0.4107142857142857,0.7612359550561798,0.058823529411764705,0.1111111111111111,14.537279880104908,0.6538461538461539,0.16417910447761194,0.054775280898876406,0.015202702702702704,0.10599078341013825,0.015444015444015444,0.07417102966841187,0.015315315315315315,0.010810810810810811,0.013953488372093023,0.018469656992084433,0.007194244604316547,0.046153846153846156,0.04741379310344827,0.07272727272727272,0.12618296529968454,0.05128205128205128,0.0045045045045045045,0.36363636363636365,0.07584269662921349,0.5555555555555556,0.625,0.5333333333333333,0.05056179775280899,0.2222222222222222,0.25,,0.11235955056179775,0.225,0.225,0.1111111111111111,0.2247191011235955,0.45,0.45,0.9722222222222222,0.5365168539325843,0.3089005235602094,0.3089005235602094,0.9491525423728814,0.10526315789473684,0.5,0.21052631578947367,0.5789473684210527,0.3181818181818182,1.0,0.0875,0.42857142857142855,0.175,0.35714285714285715,0.6,0.2708333333333333,0.8370786516853933,0.31382978723404253,0.5303444444444445,0.5294730769230769,0.5161064935064935,0.011142061281337047,0.045454545454545456,0.09686609686609686,0.19658119658119658,11.352941176470587,25.422509225092252,0.2503160556257901,12.0,,9.0,1.0,,,,0.1111111111111111,,,3.0,,,4.0,,,,,,0.020833333333333332,0.5,0.375,1.0,3.0,1.0,1.0,,,,True,
2544,1610612739,LeBron James,LeBron James,2544,CLE,55155.0,919,152.0,1846,1842,414.0,379.0,205.0,3688,157.0,197.0,15.0,18.0,43.0,49.0,19.0,63.0,30.0,69.0,5.0,16.0,4.0,1.0,2.0,30.0,92.0,2.0,11.0,12.0,30.0,206.0,329.0,35.0,108.0,120.0,637.0,2041,20.0,31.0,3.0,15.0,15.0,64.0,57.0,78.0,13.0,32.0,44.0,197.0,144.0,268.0,60.0,18.0,92.0,30.0,23.0,89.0,117.0,206.0,58.0,59.0,64.0,15.0,529.0,9.0,17.0,62.0,99.0,8.0,169.0,28.0,197.0,6.0,30.0,24.0,6.0,58.0,16.0,42.0,36.0,3.0,16.0,3.0,94.0,8.0,18.0,19.0,1.0,49.0,2.0,141.0,2.0,3.0,5.0,5.0,178.0,87.0,12.0,13.0,13.0,,13.0,10.0,,195.0,412.0,4.0,10.0,0.34951456310679613,0.36548223350253806,0.5714285714285714,0.32407407407407407,0.2,0.40625,0.32407407407407407,0.6261398176291794,0.6451612903225806,0.7307692307692307,0.5915331807780321,0.532608695652174,0.6954545454545454,0.6223091976516634,0.5925925925925926,0.7242647058823529,0.2471395881006865,0.06990881458966565,0.08629441624365482,29.010566762728146,0.6170212765957447,0.16,0.18032786885245902,0.03881278538812785,0.18128654970760233,0.022388059701492536,0.18069584736251404,0.030952380952380953,0.08391608391608392,0.0189873417721519,0.024054982817869417,0.018018018018018018,0.1485148514851485,0.2275132275132275,0.16455696202531644,0.18,0.18478260869565216,0.03508771929824561,0.7692307692307693,0.45080091533180777,0.7969543147208121,0.8722222222222222,0.40764331210191085,0.14416475972540047,0.30158730158730157,0.3333333333333333,0.2631578947368421,0.15789473684210525,0.43478260869565216,0.43478260869565216,0.1,0.036613272311212815,0.3125,0.3125,0.4,0.21052631578947367,0.32608695652173914,0.32608695652173914,0.6,0.391304347826087,0.8333333333333334,0.08695652173913043,0.2391304347826087,0.18181818181818182,,0.44545454545454544,0.8775510204081632,0.01818181818181818,0.5,0.2727272727272727,0.4,0.6979405034324943,0.32608695652173914,0.5637520594965675,0.5717385714285713,0.5527904545454545,0.17835671342685372,0.2230769230769231,0.10047095761381476,0.3092621664050236,6.130395136778116,25.61203703703703,0.22426868905742145,45.0,,10.0,26.0,1.0,2.0,,0.09523809523809523,,0.01834862385321101,1.0,2.0,7.0,2.0,2.0,,,,0.03636363636363636,0.014598540145985401,0.26666666666666666,0.25,1.0,,,,3.0,2.0,,True,
2594,1610612739,Kyle Korver,Kyle Korver,2594,CLE,4133.0,69,1.0,141,142,35.0,39.0,12.0,283,,,,,,,,,1.0,1.0,3.0,5.0,,1.0,1.0,4.0,11.0,,,,5.0,1.0,1.0,7.0,16.0,6.0,29.0,164,,,,,,,,,1.0,6.0,,3.0,2.0,,21.0,,11.0,4.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,,,4.0,8.0,,12.0,,12.0,,,,,1.0,1.0,1.0,1.0,,,,2.0,,,6.0,,8.0,,4.0,1.0,,,,6.0,1.0,,1.0,,1.0,1.0,,1.0,3.0,34.0,1.0,,1.0,1.0,1.0,0.4375,,0.16666666666666666,0.4375,1.0,,,0.6764705882352942,,0.25,0.7368421052631579,,0.25,0.9411764705882353,,,13.461538461538462,0.5,,0.2,,0.125,,0.16666666666666666,,,,,,0.13333333333333333,0.18181818181818182,0.2857142857142857,0.15384615384615385,,,,,,,,,,,,0.058823529411764705,1.0,1.0,1.0,0.29411764705882354,0.6,0.6,1.0,0.6470588235294118,0.36363636363636365,0.36363636363636365,1.0,,,,,,,,,0.16666666666666666,1.0,0.8333333333333334,,0.9411764705882353,0.36363636363636365,0.514764705882353,,0.54005,0.10526315789473684,0.5,,0.10344827586206896,16.3,24.95625,0.24822695035460993,,,,,,1.0,,,,0.058823529411764705,,,,,1.0,,,,,,,,,,,,,,,True,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,53919.0,899,83.0,1806,1797,430.0,380.0,205.0,3603,69.0,117.0,3.0,7.0,20.0,26.0,27.0,94.0,63.0,117.0,15.0,37.0,7.0,3.0,7.0,53.0,109.0,2.0,5.0,16.0,33.0,159.0,328.0,68.0,146.0,87.0,609.0,2054,8.0,20.0,5.0,12.0,6.0,37.0,34.0,67.0,19.0,40.0,41.0,166.0,80.0,238.0,114.0,,108.0,53.0,21.0,82.0,61.0,143.0,50.0,11.0,56.0,7.0,347.0,7.0,8.0,22.0,32.0,2.0,56.0,15.0,71.0,5.0,19.0,10.0,9.0,38.0,6.0,28.0,17.0,5.0,10.0,1.0,55.0,5.0,12.0,21.0,2.0,50.0,3.0,81.0,4.0,,2.0,2.0,97.0,33.0,9.0,9.0,7.0,1.0,9.0,3.0,,164.0,428.0,3.0,8.0,0.25157232704402516,0.25157232704402516,0.5588235294117647,0.4657534246575342,0.4166666666666667,0.475,0.4689655172413793,0.4847560975609756,0.4,0.5074626865671642,0.5506329113924051,0.484375,0.5841121495327103,0.5897435897435898,0.5285714285714286,0.657258064516129,0.3080168776371308,0.06402439024390244,0.09401709401709402,27.56253065228053,0.6909090909090909,0.045454545454545456,0.05818181818181818,0.017582417582417582,0.06853582554517133,0.01837270341207349,0.06199770378874857,0.017942583732057416,0.013333333333333334,0.023809523809523808,0.014184397163120567,0.030303030303030304,0.04830917874396135,0.06043956043956044,0.06832298136645963,0.0625,0.08641975308641975,0.02304147465437788,0.3333333333333333,0.2468354430379747,0.5897435897435898,0.6509433962264151,0.34782608695652173,0.19831223628691982,0.2872340425531915,0.3103448275862069,0.037037037037037035,0.2468354430379747,0.5384615384615384,0.5526315789473685,0.23809523809523808,0.07805907172995781,0.40540540540540543,0.4166666666666667,0.8,0.229957805907173,0.48623853211009177,0.48623853211009177,0.49056603773584906,0.21875,0.42857142857142855,0.21875,0.15625,0.4,1.0,0.24299065420560748,0.7692307692307693,0.06542056074766354,0.42857142857142855,0.308411214953271,0.48484848484848486,0.5548523206751055,0.49074074074074076,0.5010532908704883,0.5100894736842104,0.49661904761904757,0.07228915662650602,0.09455587392550144,0.060755336617405585,0.27257799671592775,9.477134146341463,25.463698630136985,0.23809523809523808,90.0,1.0,19.0,12.0,,3.0,0.00684931506849315,0.07446808510638298,,0.020134228187919462,3.0,,2.0,1.0,16.0,,0.02564102564102564,0.02702702702702703,,0.014598540145985401,0.6666666666666666,0.42857142857142855,1.0,1.0,,,,,1.0,True,
202682,1610612739,Derrick Williams,Derrick Williams,202682,CLE,3235.0,54,-15.0,110,113,16.0,15.0,3.0,223,4.0,5.0,,,,,,1.0,,2.0,,3.0,,,,3.0,8.0,,,,1.0,4.0,8.0,3.0,11.0,2.0,19.0,122,,,,,,,,,,1.0,,,6.0,2.0,9.0,,8.0,3.0,,1.0,,1.0,,,,,2.0,,,6.0,5.0,,11.0,,11.0,,,,,,,,,,,,,,,4.0,,6.0,,3.0,,,,,2.0,1.0,,,,,,,,,16.0,,,0.75,0.75,1.0,0.2727272727272727,,,0.2727272727272727,0.5,,,0.4473684210526316,,,0.475,,,0.5789473684210527,,,17.54385964912281,,,0.125,,0.35294117647058826,,0.19298245614035087,,,,,,0.18181818181818182,0.07692307692307693,0.125,0.38461538461538464,0.25,,,0.2631578947368421,0.8,0.8,0.75,0.05263157894736842,,,,0.10526315789473684,,,,0.15789473684210525,,,,0.42105263157894735,0.375,0.375,1.0,,,,,,,,,,,1.0,,0.8421052631578947,0.375,0.5811131578947367,,0.48675,0.05,0.1111111111111111,,,5.8,24.55454545454545,0.14545454545454545,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,True,
2210,1610612739,Richard Jefferson,Richard Jefferson,2210,CLE,13207.0,220,-3.0,449,453,141.0,137.0,41.0,902,6.0,9.0,,,1.0,2.0,1.0,4.0,,1.0,2.0,9.0,,,1.0,2.0,9.0,,,,3.0,7.0,14.0,4.0,18.0,6.0,32.0,501,1.0,1.0,,,4.0,6.0,1.0,2.0,,4.0,3.0,5.0,12.0,2.0,12.0,,9.0,2.0,1.0,4.0,4.0,8.0,2.0,2.0,3.0,1.0,20.0,2.0,1.0,8.0,11.0,4.0,23.0,3.0,26.0,2.0,4.0,3.0,1.0,2.0,,,1.0,1.0,2.0,,3.0,1.0,,11.0,,18.0,,11.0,2.0,1.0,2.0,,9.0,3.0,2.0,1.0,1.0,,1.0,,1.0,5.0,141.0,2.0,2.0,0.8571428571428571,0.8571428571428571,1.0,0.2222222222222222,,,0.2222222222222222,0.5,1.0,0.5,0.40625,1.0,0.16666666666666666,0.4444444444444444,1.0,0.3125,0.5625,0.07142857142857142,0.1111111111111111,7.894736842105263,0.6666666666666666,0.21052631578947367,0.08208955223880597,0.009523809523809525,0.1038961038961039,0.023255813953488372,0.09004739336492891,0.015706806282722512,,0.025,0.015625,0.045454545454545456,0.057692307692307696,0.11363636363636363,0.07894736842105263,0.11864406779661017,0.05555555555555555,0.1,,0.28125,0.6666666666666666,0.75,0.8333333333333334,0.125,0.25,0.25,1.0,0.03125,,,,0.28125,0.2222222222222222,0.2222222222222222,1.0,0.28125,0.2222222222222222,0.2222222222222222,1.0,,,,,,,0.3333333333333333,0.5,0.16666666666666666,,0.5,,0.84375,0.2222222222222222,0.6096890624999999,0.4226,0.6341666666666667,0.08823529411764706,0.1875,0.1875,0.15625,3.835714285714286,24.36111111111111,0.31403118040089084,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
