EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,OffThreePtRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedCorner3,Defensive 3 Seconds Violations,Arc3PctBlocked,Clear Path Fouls
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,6128.0,102.0,5.0,202.0,200.0,41.0,45.0,25.0,402.0,9.0,19.0,1.0,1.0,2.0,5.0,3.0,9.0,4.0,11.0,2.0,6.0,1.0,4.0,16.0,39.0,3.0,10.0,6.0,47.0,210.0,1.0,2.0,2.0,3.0,7.0,6.0,6.0,26.0,9.0,4.0,1.0,3.0,9.0,3.0,12.0,2.0,1.0,4.0,2.0,3.0,27.0,3.0,6.0,9.0,15.0,3.0,18.0,1.0,4.0,4.0,3.0,2.0,3.0,5.0,1.0,8.0,2.0,2.0,10.0,1.0,1.0,1.0,9.0,9.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,6.0,41.0,0.1875,0.1875,1.0,0.3,0.3,0.41025641025641024,0.5,0.42857142857142855,0.41836734693877553,0.5,0.42857142857142855,0.44339622641509435,0.5,0.42857142857142855,0.20408163265306123,0.07692307692307693,0.10526315789473684,0.1111111111111111,26.406926406926406,0.375,0.1232876712328767,0.04285714285714286,0.16216216216216217,0.13636363636363635,0.029411764705882353,0.03225806451612903,0.0625,0.043478260869565216,0.11428571428571428,0.125,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.038461538461538464,0.5,0.3877551020408163,0.47368421052631576,0.5294117647058824,0.1111111111111111,0.1836734693877551,0.3333333333333333,0.375,0.22448979591836735,0.36363636363636365,0.36363636363636365,0.5,0.12244897959183673,0.3333333333333333,0.3333333333333333,1.0,0.08163265306122448,0.25,0.25,1.0,0.5,1.0,0.7142857142857143,0.4,0.5918367346938775,0.25,0.4937877551020408,0.49185,0.44151428571428575,0.09433962264150944,0.11627906976744186,0.0425531914893617,0.1276595744680851,7.730769230769231,24.57,0.20297029702970298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,24599.0,410.0,-52.0,800.0,809.0,179.0,217.0,105.0,1609.0,10.0,21.0,,,1.0,4.0,8.0,20.0,12.0,31.0,5.0,14.0,9.0,47.0,30.0,72.0,14.0,61.0,20.0,122.0,864.0,5.0,5.0,16.0,6.0,17.0,31.0,30.0,30.0,39.0,47.0,9.0,2.0,24.0,12.0,36.0,7.0,5.0,12.0,7.0,5.0,84.0,5.0,9.0,24.0,35.0,9.0,44.0,2.0,19.0,15.0,8.0,3.0,6.0,7.0,,15.0,1.0,16.0,39.0,1.0,1.0,1.0,29.0,27.0,1.0,11.0,9.0,7.0,9.0,4.0,3.0,31.0,179.0,0.5,0.5172413793103449,0.9285714285714286,0.22950819672131148,0.22950819672131148,0.4166666666666667,1.0,0.35294117647058826,0.38345864661654133,0.65,0.42857142857142855,0.41724137931034483,0.6818181818181818,0.4305555555555556,0.45864661654135336,0.027777777777777776,0.047619047619047616,,17.46724890829694,0.5333333333333333,0.08921933085501858,0.0205761316872428,0.08411214953271028,0.08776595744680851,0.021377672209026127,0.03260869565217391,0.012658227848101266,0.013888888888888888,0.10344827586206896,0.0975609756097561,0.056338028169014086,0.07228915662650602,0.125,0.023255813953488372,0.4444444444444444,0.15789473684210525,0.47619047619047616,0.5,0.4,0.15037593984962405,0.4,0.4,0.23308270676691728,0.3870967741935484,0.4,0.5833333333333334,0.10526315789473684,0.35714285714285715,0.38461538461538464,1.0,0.3533834586466165,0.19148936170212766,0.19148936170212766,0.8888888888888888,,,0.11428571428571428,0.25,0.6165413533834586,0.19148936170212766,0.49905150375939844,0.44303333333333333,0.49191285714285704,0.07692307692307693,0.13414634146341464,0.13114754098360656,0.2540983606557377,11.112499999999999,24.82622950819672,0.22375,1.0,2.0,3.0,1.0,4.0,4.0,15.0,1.0,5.0,3.0,6.0,18.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.2,0.3333333333333333,0.01639344262295082,0.03225806451612903,0.07142857142857142,0.11764705882352941,0.02247191011235955,0.022388059701492536,0.022727272727272728,0.5,0.1,0.4,0.25,1.0,0.08571428571428572,0.6666666666666666,0.42857142857142855,0.26666666666666666,,,,,,,,,,,,,,,,,,,True,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,31023.0,517.0,50.0,1027.0,1035.0,214.0,276.0,124.0,2062.0,45.0,72.0,5.0,6.0,10.0,15.0,38.0,68.0,15.0,35.0,7.0,12.0,18.0,58.0,98.0,175.0,25.0,70.0,76.0,347.0,1108.0,11.0,14.0,35.0,21.0,47.0,70.0,26.0,170.0,33.0,58.0,18.0,9.0,54.0,40.0,94.0,29.0,11.0,34.0,11.0,9.0,228.0,5.0,16.0,31.0,50.0,8.0,58.0,2.0,23.0,11.0,31.0,5.0,19.0,19.0,6.0,50.0,6.0,14.0,32.0,,,2.0,61.0,93.0,8.0,30.0,5.0,1.0,5.0,5.0,,70.0,214.0,0.1326530612244898,0.13541666666666666,0.44,0.35714285714285715,0.35714285714285715,0.56,0.7857142857142857,0.44680851063829785,0.5530612244897959,0.7777777777777778,0.3409090909090909,0.6156583629893239,0.8333333333333334,0.44871794871794873,0.2857142857142857,0.05142857142857143,0.125,,28.412017167381972,0.62,0.0893371757925072,0.016556291390728478,0.11510791366906475,0.09670781893004116,0.016632016632016633,0.02857142857142857,0.017857142857142856,,0.0975609756097561,0.075,0.09615384615384616,0.13636363636363635,0.034482758620689655,0.018018018018018018,1.0,0.2938775510204082,0.625,0.7142857142857143,0.15555555555555556,0.27755102040816326,0.5588235294117647,0.5588235294117647,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2,0.04897959183673469,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.23673469387755103,0.3103448275862069,0.3103448275862069,0.4444444444444444,0.3333333333333333,0.8333333333333334,0.22727272727272727,0.6666666666666666,0.5795918367346938,0.3103448275862069,0.4895116326530612,0.4676625,0.4415492424242424,0.15053763440860216,0.15228426395939088,0.10086455331412104,0.2017291066282421,7.6405714285714295,24.917142857142853,0.20837390457643623,1.0,,3.0,2.0,3.0,1.0,16.0,2.0,4.0,7.0,1.0,19.0,25.0,42.0,4.0,,3.0,3.0,12.0,12.0,,3.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,0.5,0.05263157894736842,,,,0.13043478260869565,0.01675977653631285,0.014705882352941176,0.023255813953488372,0.07894736842105263,0.05555555555555555,0.16666666666666666,0.6666666666666666,0.5,0.045454545454545456,,0.24242424242424243,0.0625,6.0,1.0,1.0,12.0,1.0,2.0,0.2,0.14634146341463414,,,,,,,,,,,True,,,,
201949,1610612748,James Johnson,James Johnson,201949,MIA,42205.0,703.0,32.0,1405.0,1414.0,335.0,419.0,151.0,2819.0,64.0,114.0,10.0,17.0,16.0,26.0,27.0,57.0,20.0,45.0,11.0,31.0,17.0,62.0,111.0,216.0,28.0,93.0,65.0,371.0,1473.0,10.0,20.0,30.0,31.0,57.0,117.0,68.0,154.0,78.0,57.0,17.0,20.0,50.0,37.0,87.0,21.0,16.0,32.0,6.0,12.0,211.0,10.0,41.0,69.0,123.0,18.0,141.0,5.0,32.0,19.0,31.0,10.0,25.0,27.0,5.0,58.0,9.0,26.0,57.0,4.0,3.0,5.0,67.0,93.0,15.0,51.0,30.0,19.0,31.0,19.0,,117.0,335.0,0.3063063063063063,0.3119266055045872,0.9285714285714286,0.3010752688172043,0.3181818181818182,0.5138888888888888,0.5,0.543859649122807,0.49514563106796117,0.39655172413793105,0.5654761904761905,0.5330459770114943,0.45454545454545453,0.609375,0.30097087378640774,0.09259259259259259,0.13157894736842105,0.08771929824561403,25.761421319796955,0.5344827586206896,0.14712153518123666,0.02457002457002457,0.205,0.16442451420029897,0.02450229709035222,0.025,0.0423728813559322,0.007751937984496124,0.09523809523809523,0.1390728476821192,0.23255813953488372,0.21656050955414013,0.16279069767441862,0.0364963503649635,0.6129032258064516,0.36893203883495146,0.5614035087719298,0.6464646464646465,0.40625,0.18446601941747573,0.47368421052631576,0.5192307692307693,0.14563106796116504,0.4444444444444444,0.4444444444444444,0.15,0.10032362459546926,0.3548387096774194,0.3548387096774194,0.9090909090909091,0.20064724919093851,0.27419354838709675,0.27419354838709675,0.9411764705882353,0.5862068965517241,0.5882352941176471,0.30952380952380953,0.6153846153846154,0.6699029126213593,0.2982456140350877,0.5047440789473684,0.5171625000000001,0.46578417721518983,0.14782608695652175,0.20238095238095238,0.08086253369272237,0.31536388140161725,6.673148148148151,25.811827956989248,0.23843416370106763,3.0,3.0,3.0,1.0,6.0,8.0,24.0,1.0,9.0,7.0,11.0,27.0,22.0,6.0,4.0,,6.0,13.0,13.0,6.0,,2.0,3.0,1.0,2.0,,3.0,8.0,2.0,0.1111111111111111,0.4074074074074074,,,,0.38235294117647056,0.024390243902439025,0.03333333333333333,,0.18518518518518517,0.10344827586206896,0.20689655172413793,0.16666666666666666,1.0,0.03571428571428571,1.0,0.2857142857142857,0.3333333333333333,1.0,,4.0,,3.0,3.0,0.1,,5.0,2.0,1.0,1.0,0.03571428571428571,,,,,,True,,,,
203186,1610612748,Willie Reed,Willie Reed,203186,MIA,61835.0,1031.0,36.0,2034.0,2055.0,462.0,589.0,239.0,4089.0,127.0,183.0,55.0,87.0,26.0,36.0,28.0,77.0,6.0,21.0,,,1.0,4.0,161.0,281.0,1.0,4.0,48.0,373.0,2155.0,56.0,98.0,126.0,27.0,53.0,69.0,204.0,118.0,3.0,4.0,1.0,23.0,17.0,9.0,26.0,8.0,1.0,6.0,3.0,8.0,61.0,101.0,59.0,133.0,203.0,129.0,332.0,14.0,18.0,11.0,13.0,2.0,7.0,18.0,1.0,31.0,5.0,81.0,137.0,1.0,15.0,6.0,89.0,86.0,6.0,40.0,47.0,40.0,47.0,27.0,4.0,69.0,462.0,0.6335403726708074,0.8793103448275862,1.0,0.25,0.25,0.5729537366548043,0.5714285714285714,0.5094339622641509,0.5701754385964912,0.5714285714285714,0.4909090909090909,0.5738461538461539,0.5727272727272728,0.5149253731343284,0.014035087719298246,0.08185053380782918,0.1092896174863388,0.025974025974025976,15.47153411560191,0.41935483870967744,0.19558823529411765,0.1650326797385621,0.2062937062937063,0.19875776397515527,0.13069908814589665,0.21982758620689655,0.15508021390374332,0.10880829015544041,0.19852941176470587,0.19545454545454546,0.19148936170212766,0.21524663677130046,0.1746031746031746,0.14583333333333334,0.574468085106383,0.6421052631578947,0.6939890710382514,0.7791411042944786,0.5590551181102362,0.27017543859649124,0.36363636363636365,0.37333333333333335,0.07368421052631578,0.2857142857142857,0.3,0.6666666666666666,,,,,0.014035087719298246,0.25,0.25,1.0,0.8877551020408163,0.632183908045977,0.6545454545454545,0.7222222222222222,0.656140350877193,0.25,0.571825438596491,0.6346373493975904,0.56641,0.12539184952978055,0.12698412698412698,0.3378016085790885,0.18498659517426275,4.091814946619217,25.925,0.22713864306784662,,,,,,,2.0,,,14.0,,2.0,15.0,,90.0,,28.0,11.0,7.0,6.0,1.0,7.0,8.0,6.0,,,6.0,7.0,9.0,,,,0.047619047619047616,,0.22448979591836735,0.07466666666666667,0.07581227436823104,0.07142857142857142,0.9642857142857143,,,,,,,0.03636363636363636,,3.0,9.0,14.0,,,6.0,0.09090909090909091,,,,,,,2.0,1.0,,,,True,,,,
202337,1610612748,Luke Babbitt,Luke Babbitt,202337,MIA,8051.0,134.0,-8.0,267.0,268.0,27.0,48.0,18.0,535.0,1.0,2.0,1.0,1.0,,1.0,3.0,6.0,1.0,7.0,4.0,7.0,8.0,13.0,5.0,15.0,12.0,20.0,,46.0,297.0,1.0,1.0,5.0,,3.0,6.0,,10.0,36.0,13.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,1.0,6.0,10.0,17.0,1.0,18.0,,2.0,1.0,2.0,,2.0,1.0,,3.0,,6.0,17.0,,3.0,,2.0,,,,1.0,1.0,1.0,,,6.0,27.0,,,1.0,0.6,0.6,0.3333333333333333,1.0,,0.6571428571428571,1.25,0.5,0.6571428571428571,1.25,0.5,0.5714285714285714,0.06666666666666667,,0.16666666666666666,13.42756183745583,0.6666666666666666,0.10526315789473684,0.012987012987012988,0.17647058823529413,0.12403100775193798,0.008333333333333333,0.047619047619047616,,,0.10526315789473684,,0.20689655172413793,0.19230769230769232,0.125,,,0.05714285714285714,0.5,0.5,,0.17142857142857143,0.5,0.6,0.2,0.14285714285714285,0.14285714285714285,,0.2,0.5714285714285714,0.5714285714285714,1.0,0.37142857142857144,0.6153846153846154,0.6153846153846154,1.0,0.5,1.0,0.16666666666666666,,0.6285714285714286,0.6153846153846154,0.49371285714285723,0.5525,0.46408333333333335,,,0.10869565217391304,0.13043478260869565,12.133333333333335,24.679999999999996,0.10112359550561797,,2.0,3.0,1.0,1.0,,,1.0,1.0,,2.0,3.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,3.0,1.0,0.6666666666666666,,,,0.16666666666666666,,,,,,0.5,1.0,1.0,0.5,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,True,,,,
203585,1610612748,Rodney McGruder,Rodney McGruder,203585,MIA,25299.0,422.0,41.0,838.0,837.0,226.0,274.0,97.0,1675.0,11.0,18.0,6.0,8.0,1.0,3.0,7.0,23.0,5.0,10.0,9.0,28.0,8.0,23.0,23.0,51.0,17.0,51.0,14.0,111.0,858.0,6.0,11.0,15.0,2.0,12.0,23.0,20.0,26.0,48.0,21.0,8.0,5.0,13.0,8.0,21.0,7.0,1.0,7.0,2.0,4.0,50.0,16.0,19.0,20.0,40.0,24.0,64.0,4.0,12.0,9.0,10.0,1.0,7.0,2.0,1.0,12.0,7.0,17.0,29.0,,1.0,,15.0,20.0,2.0,6.0,3.0,1.0,3.0,1.0,,23.0,226.0,0.43478260869565216,0.5882352941176471,0.9411764705882353,0.3333333333333333,0.3469387755102041,0.45098039215686275,0.5454545454545454,0.16666666666666666,0.47549019607843135,0.5454545454545454,0.2962962962962963,0.5,0.625,0.359375,0.5,0.09803921568627451,0.1111111111111111,0.13043478260869565,12.933753943217665,0.8333333333333334,0.07168458781362007,0.058823529411764705,0.1450381679389313,0.0951219512195122,0.055825242718446605,0.05825242718446602,0.10588235294117647,0.011904761904761904,0.04672897196261682,0.056179775280898875,0.12048192771084337,0.10416666666666667,0.2571428571428571,0.07547169811320754,0.3333333333333333,0.17647058823529413,0.6111111111111112,0.6875,0.36363636363636365,0.22549019607843138,0.30434782608695654,0.35,0.09803921568627451,0.5,0.5,1.0,0.27450980392156865,0.32142857142857145,0.32142857142857145,1.0,0.22549019607843138,0.34782608695652173,0.34782608695652173,0.875,0.7272727272727273,0.75,0.1111111111111111,0.3333333333333333,0.6764705882352942,0.38095238095238093,0.5158645,0.60665,0.49797,0.05660377358490566,0.10909090909090909,0.13513513513513514,0.2072072072072072,7.7627450980392165,25.25098039215686,0.26968973747016706,,2.0,9.0,,,2.0,6.0,,,3.0,4.0,15.0,7.0,3.0,12.0,,7.0,1.0,3.0,3.0,,1.0,2.0,1.0,1.0,,5.0,2.0,2.0,,0.26666666666666666,,,,0.07142857142857142,0.05,0.04040404040404041,0.07317073170731707,0.14285714285714285,,,,,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,,,2.0,,,5.0,,,2.0,1.0,,,0.047619047619047616,,,,,,True,,,,
204020,1610612748,Tyler Johnson,Tyler Johnson,204020,MIA,42503.0,708.0,-70.0,1402.0,1421.0,318.0,395.0,164.0,2823.0,41.0,80.0,1.0,5.0,7.0,13.0,25.0,57.0,21.0,64.0,6.0,14.0,20.0,62.0,87.0,201.0,26.0,76.0,71.0,323.0,1509.0,3.0,11.0,17.0,15.0,37.0,66.0,78.0,96.0,78.0,61.0,20.0,21.0,47.0,31.0,78.0,20.0,11.0,29.0,10.0,8.0,187.0,7.0,23.0,51.0,77.0,10.0,87.0,2.0,21.0,14.0,20.0,4.0,11.0,11.0,5.0,31.0,7.0,36.0,59.0,,1.0,,74.0,84.0,12.0,42.0,12.0,7.0,12.0,10.0,1.0,66.0,318.0,0.4482758620689655,0.4482758620689655,1.0,0.34210526315789475,0.3466666666666667,0.43283582089552236,0.2727272727272727,0.40540540540540543,0.4548736462093863,0.32142857142857145,0.4636363636363636,0.5144230769230769,0.4722222222222222,0.5076923076923077,0.2743682310469314,0.1044776119402985,0.1625,0.12280701754385964,21.58590308370044,0.6451612903225806,0.10967741935483871,0.016091954022988506,0.11917098445595854,0.11246200607902736,0.01422475106685633,0.017341040462427744,0.016,0.014598540145985401,0.08465608465608465,0.11564625850340136,0.13953488372093023,0.12582781456953643,0.09523809523809523,0.014388489208633094,0.8333333333333334,0.2888086642599278,0.5125,0.6119402985074627,0.5121951219512195,0.20577617328519857,0.43859649122807015,0.5,0.23104693140794225,0.328125,0.3333333333333333,0.5238095238095238,0.05054151624548736,0.42857142857142855,0.42857142857142855,1.0,0.22382671480144403,0.3225806451612903,0.3225806451612903,1.0,0.35714285714285715,0.2,0.23636363636363636,0.5384615384615384,0.5631768953068592,0.32786885245901637,0.4987847826086957,0.506105,0.46253703703703697,0.13680781758957655,0.18181818181818182,0.05263157894736842,0.2043343653250774,9.08955223880597,25.142105263157895,0.2268188302425107,1.0,3.0,5.0,,2.0,4.0,13.0,1.0,3.0,8.0,7.0,18.0,15.0,,,,3.0,3.0,7.0,9.0,2.0,2.0,3.0,8.0,3.0,2.0,5.0,5.0,2.0,0.3333333333333333,0.3888888888888889,,0.015625,,0.08333333333333333,0.011194029850746268,0.015,,0.28,0.07142857142857142,0.14285714285714285,,,0.09090909090909091,0.6,0.23636363636363636,0.3076923076923077,,1.0,3.0,,,4.0,,,1.0,,,,,,,1.0,1.0,1.0,True,,,,
201961,1610612748,Wayne Ellington,Wayne Ellington,201961,MIA,37135.0,619.0,83.0,1205.0,1226.0,258.0,307.0,148.0,2431.0,7.0,9.0,,,1.0,2.0,3.0,6.0,21.0,54.0,18.0,43.0,40.0,117.0,31.0,69.0,58.0,160.0,16.0,252.0,1260.0,1.0,5.0,20.0,3.0,8.0,36.0,38.0,24.0,162.0,117.0,40.0,2.0,17.0,9.0,26.0,5.0,4.0,12.0,2.0,3.0,61.0,3.0,12.0,39.0,53.0,6.0,59.0,3.0,19.0,10.0,8.0,,8.0,5.0,1.0,13.0,5.0,15.0,28.0,,1.0,3.0,25.0,19.0,,3.0,,,,,,36.0,258.0,0.6129032258064516,0.6129032258064516,0.9310344827586207,0.3625,0.3625,0.4492753623188406,0.2,0.375,0.5152838427947598,0.5666666666666667,0.39473684210526316,0.527542372881356,0.59375,0.4268292682926829,0.6986899563318777,0.028985507246376812,0.1111111111111111,0.16666666666666666,18.1021897810219,0.6153846153846154,0.09701492537313433,0.008620689655172414,0.07547169811320754,0.09090909090909091,0.010434782608695653,0.0078125,,0.01652892561983471,0.08641975308641975,0.10236220472440945,0.10619469026548672,0.072,0.08823529411764706,0.021897810218978103,,0.039301310043668124,0.7777777777777778,0.875,0.5714285714285714,0.026200873362445413,0.5,0.6,0.23580786026200873,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.18777292576419213,0.4186046511627907,0.4186046511627907,1.0,0.5109170305676856,0.3418803418803419,0.3418803418803419,0.9,,,0.05263157894736842,0.5,0.7379912663755459,0.3418803418803419,0.5109322368421052,0.4763090909090909,0.5083065789473683,0.01293103448275862,0.041666666666666664,0.07936507936507936,0.14285714285714285,16.134782608695648,24.84375,0.21410788381742737,5.0,5.0,10.0,2.0,5.0,3.0,20.0,5.0,10.0,3.0,8.0,30.0,6.0,12.0,,,3.0,2.0,9.0,,1.0,2.0,1.0,3.0,2.0,5.0,4.0,,1.0,0.5,0.26666666666666666,,,,0.06666666666666667,0.013215859030837005,0.011428571428571429,0.019230769230769232,,0.3333333333333333,0.3333333333333333,0.4,,0.2631578947368421,0.5,0.5263157894736842,0.15,,,2.0,,,3.0,,,,,,,,,,3.0,0.6,1.0,True,,,,
202682,1610612748,Derrick Williams,Derrick Williams,202682,MIA,4841.0,81.0,41.0,165.0,163.0,40.0,45.0,21.0,328.0,2.0,6.0,,1.0,,,1.0,3.0,1.0,4.0,1.0,2.0,,4.0,4.0,13.0,1.0,6.0,13.0,24.0,148.0,2.0,3.0,4.0,,1.0,7.0,6.0,2.0,3.0,4.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,2.0,5.0,10.0,16.0,3.0,19.0,1.0,3.0,1.0,1.0,,,3.0,3.0,4.0,,5.0,7.0,,1.0,,10.0,16.0,,7.0,1.0,,1.0,,,7.0,40.0,0.75,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3076923076923077,0.6666666666666666,,0.2894736842105263,0.6666666666666666,0.5,0.4444444444444444,0.6666666666666666,0.7,0.3157894736842105,0.07692307692307693,0.16666666666666666,,15.97938144329897,0.25,0.16129032258064516,0.04081632653061224,0.1724137931034483,0.16483516483516483,0.036585365853658534,0.05,,0.05263157894736842,0.07407407407407407,0.2857142857142857,0.14285714285714285,0.13043478260869565,0.3333333333333333,0.07692307692307693,,0.3157894736842105,0.3333333333333333,0.4,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.21052631578947367,0.25,0.25,1.0,0.10526315789473684,0.5,0.5,1.0,0.21052631578947367,,,,0.3333333333333333,,,,0.631578947368421,,0.5236973684210525,0.42243333333333327,0.4915333333333334,0.2692307692307692,0.35,0.16666666666666666,0.2916666666666667,7.784615384615384,24.46666666666667,0.24242424242424243,,1.0,2.0,,,,,,,,1.0,2.0,4.0,,2.0,,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,0.5,,,,0.5,0.030303030303030304,,0.1111111111111111,,,,,,0.6666666666666666,0.5,,,,,,,,1.0,,,,,,,,,,,,,True,,,,
