EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,PtsPutbacks,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedLongMidRange,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,FTOffRebounds,Charge Fouls,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,on,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,BlockedCorner3,Arc3PctBlocked
101249,1610612750,John Lucas III,John Lucas III,101249,MIN,327.0,5,11,10,11,9,11,1,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,6,1.0,1.0,1.0,2.0,2.0,1.0,2.0,9,1.0,1.0,0.5,0.5,0.5,0.5,0.5,18.181818181818183,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.4532,0.4532,1.0,1.8,24.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,46458.0,774,34,1534,1536,453,433,194,3070,22.0,43.0,4.0,10.0,50.0,15.0,49.0,108,73.0,209.0,1704,11.0,27.0,23.0,62.0,64.0,48.0,61.0,449,0.4537037037037037,0.4074074074074074,0.4861878453038674,0.52,0.5226130653266332,0.5535714285714286,0.40331491712707185,13.504273504273504,0.23756906077348067,0.5116279069767442,0.5365853658536586,0.27624309392265195,0.2,0.4,0.3,0.6408839779005525,0.4992441340782124,0.48875204081632656,0.2966507177033493,7.965740740740738,25.195890410958896,0.2953063885267275,2.0,20.0,40.0,7.0,25.0,8.0,23.0,2.0,4.0,8.0,18.0,1.0,1.0,6.0,26.0,33.0,3.0,5.0,1.0,3.0,3.0,12.0,10.0,10.0,34.0,69.0,9.0,2.0,18.0,4.0,110.0,46.0,156.0,35.0,11.0,75.0,17.0,18.0,358.0,3.0,7.0,26.0,27.0,4.0,57.0,10.0,67.0,1.0,48.0,30.0,18.0,26.0,6.0,19.0,12.0,3.0,7.0,2.0,38.0,3.0,10.0,20.0,1.0,50.0,3.0,1.0,51.0,5.0,8.0,2.0,43.0,2.0,1.0,3.0,14.0,2.0,5.0,5.0,3.0,2.0,5.0,1.0,1.0,4.0,0.3469387755102041,0.3469387755102041,0.8846153846153846,0.3561643835616438,0.3333333333333333,0.43478260869565216,0.36619718309859156,0.6,0.5625,0.6,0.037037037037037035,0.046511627906976744,0.05,0.6842105263157895,0.0784313725490196,0.06683168316831684,0.014227642276422764,0.10116731517509728,0.013513513513513514,0.08018154311649017,0.014005602240896359,0.022988505747126436,0.011764705882352941,0.006756756756756757,0.017964071856287425,0.05,0.04132231404958678,0.11382113821138211,0.10526315789473684,0.08333333333333333,0.01,0.2,0.5,0.22099447513812154,0.5,0.5263157894736842,0.25,0.13812154696132597,0.28,0.28,0.14285714285714285,0.1270718232044199,0.34782608695652173,0.34782608695652173,1.0,0.36,0.36,0.8333333333333334,0.25,0.25,0.125,1.0,1.0,0.16,0.5,0.4,0.375,0.5175875000000001,0.08247422680412371,0.11666666666666667,0.02702702702702703,0.05741626794258373,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627739,1610612750,Kris Dunn,Kris Dunn,1627739,MIN,22414.0,374,-34,728,743,151,166,89,1471,13.0,24.0,2.0,5.0,21.0,4.0,25.0,71,23.0,85.0,837,7.0,16.0,4.0,24.0,30.0,21.0,23.0,147,0.352112676056338,0.4375,0.4095744680851064,0.5,0.4292929292929293,0.5217391304347826,0.24468085106382978,13.038277511961724,0.2553191489361702,0.5416666666666666,0.65,0.22340425531914893,0.25,0.4,0.2,0.5,0.4818936170212765,0.45732000000000006,0.2823529411764706,11.271830985915493,25.2304347826087,0.20741758241758243,2.0,3.0,13.0,9.0,34.0,1.0,2.0,,,,8.0,,,2.0,9.0,8.0,1.0,2.0,,,,2.0,2.0,4.0,20.0,18.0,9.0,,8.0,5.0,19.0,11.0,30.0,7.0,4.0,12.0,6.0,1.0,71.0,1.0,6.0,15.0,17.0,3.0,35.0,7.0,42.0,,19.0,10.0,9.0,8.0,,4.0,2.0,,4.0,,10.0,1.0,3.0,35.0,2.0,53.0,1.0,,11.0,,,,12.0,2.0,,,5.0,,2.0,8.0,5.0,2.0,8.0,2.0,2.0,1.0,0.4,0.4166666666666667,0.6666666666666666,0.391304347826087,,0.5,0.391304347826087,0.5,0.5,0.5,0.07042253521126761,0.16666666666666666,0.07692307692307693,0.8,0.1,0.08900523560209424,0.023622047244094488,0.11904761904761904,0.009900990099009901,0.10094637223974763,0.01971830985915493,0.03571428571428571,0.010638297872340425,0.02631578947368421,0.01282051282051282,0.023529411764705882,0.08620689655172414,0.20833333333333334,0.10576923076923077,0.18181818181818182,,0.25,0.5384615384615384,0.13829787234042554,0.23076923076923078,0.25,0.3333333333333333,0.3617021276595745,0.2647058823529412,0.2647058823529412,0.2222222222222222,0.02127659574468085,0.5,0.5,1.0,0.38095238095238093,0.38095238095238093,0.625,1.0,,,,,,,0.5,0.38095238095238093,0.5910500000000001,0.05154639175257732,0.06756756756756757,,0.023529411764705882,1.0,2.0,2.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,20622.0,344,-28,675,674,198,179,84,1349,17.0,27.0,2.0,2.0,42.0,15.0,26.0,55,54.0,120.0,730,4.0,12.0,21.0,33.0,30.0,42.0,33.0,198,0.4727272727272727,0.3333333333333333,0.48623853211009177,0.4393939393939394,0.5128205128205128,0.4714285714285714,0.4954128440366973,18.18181818181818,0.24770642201834864,0.6296296296296297,0.68,0.3853211009174312,0.06060606060606061,1.0,0.45454545454545453,0.7431192660550459,0.49820229357798174,0.4672636363636364,0.275,5.652727272727272,25.129629629629633,0.29333333333333333,9.0,8.0,25.0,1.0,3.0,6.0,12.0,1.0,3.0,6.0,12.0,1.0,6.0,4.0,18.0,14.0,6.0,13.0,2.0,7.0,2.0,20.0,7.0,4.0,22.0,51.0,3.0,,12.0,3.0,15.0,5.0,20.0,2.0,3.0,13.0,2.0,,45.0,4.0,12.0,13.0,37.0,5.0,55.0,17.0,72.0,2.0,9.0,8.0,1.0,16.0,1.0,9.0,7.0,3.0,7.0,1.0,23.0,2.0,4.0,25.0,,51.0,6.0,,22.0,,,2.0,17.0,1.0,,,7.0,,2.0,7.0,7.0,,7.0,4.0,4.0,2.0,0.4230769230769231,0.5,0.9444444444444444,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.45,0.45454545454545453,0.05454545454545454,0.07407407407407407,0.04,0.6956521739130435,0.20833333333333334,0.18048780487804877,0.05357142857142857,0.11711711711711711,0.03636363636363636,0.15822784810126583,0.04790419161676647,0.05405405405405406,0.05747126436781609,0.047619047619047616,0.0375,0.22093023255813954,0.15517241379310345,0.14754098360655737,0.1,0.19047619047619047,0.03225806451612903,0.5714285714285714,0.5294117647058824,0.22935779816513763,0.32,0.3333333333333333,0.125,0.027522935779816515,0.3333333333333333,0.3333333333333333,1.0,0.11009174311926606,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.9166666666666666,0.45,0.05,0.3,0.16666666666666666,1.0,0.18181818181818182,0.5,0.26666666666666666,0.2857142857142857,0.5467100000000001,0.06086956521739131,0.11475409836065574,,0.16666666666666666,5.0,8.0,,2.0,,0.5555555555555556,1.0,1.0,1.0,0.05555555555555555,0.03333333333333333,1.0,1.0,,,,,,,,,True,,,,,
203940,1610612750,Adreian Payne,Adreian Payne,203940,MIN,3624.0,60,45,121,123,52,61,16,244,5.0,6.0,2.0,2.0,4.0,1.0,9.0,15,4.0,28.0,104,6.0,8.0,1.0,19.0,8.0,4.0,19.0,52,0.6,0.75,0.631578947368421,0.8333333333333334,0.6363636363636364,0.7916666666666666,0.21052631578947367,16.901408450704228,0.3157894736842105,0.8333333333333334,0.8333333333333334,0.21052631578947367,0.2222222222222222,1.0,0.1111111111111111,0.5263157894736842,0.49229736842105265,0.4282166666666667,0.6785714285714286,8.266666666666667,25.2,0.4297520661157025,,1.0,4.0,3.0,5.0,,,,,,2.0,,,1.0,2.0,4.0,1.0,2.0,,,2.0,4.0,1.0,4.0,10.0,6.0,,,2.0,,3.0,,3.0,,,2.0,1.0,,6.0,,1.0,6.0,6.0,2.0,14.0,4.0,18.0,,5.0,4.0,1.0,2.0,,1.0,,,1.0,,2.0,1.0,1.0,7.0,1.0,11.0,1.0,,4.0,,,,6.0,,,,3.0,,,2.0,2.0,,2.0,1.0,1.0,,0.5555555555555556,0.5555555555555556,1.0,0.5,,1.0,0.5,0.5,0.5,0.6666666666666666,,,,1.0,0.2857142857142857,0.24,0.023255813953488372,0.23076923076923078,,0.23529411764705882,0.017543859649122806,0.07692307692307693,,,,0.23076923076923078,0.25,0.25,0.23809523809523808,0.2,,0.5,0.6,0.21052631578947367,0.25,0.25,1.0,0.2631578947368421,0.6,0.6,0.3333333333333333,,,,,0.5,0.5,1.0,,,,,,,,1.0,0.5,0.36214999999999997,0.13636363636363635,0.16666666666666666,,0.14285714285714285,,,,,,,,3.0,,0.5,,,,,,,,,,,,True,,,,,
201941,1610612750,Jordan Hill,Jordan Hill,201941,MIN,1397.0,23,7,43,44,17,37,5,87,1.0,1.0,,,,,1.0,4,,2.0,38,,,,,2.0,,,17,0.25,,0.25,,0.25,,,10.416666666666668,0.25,1.0,1.0,,,,,0.25,0.5139,,,10.2,,0.3953488372093023,1.0,,1.0,,2.0,,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,3.0,,,,,1.0,,,,,1.0,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,1.0,,,0.23076923076923078,,,,0.15789473684210525,1.0,0.2,0.14285714285714285,,,,,,,,,,0.25,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,0.6426,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,True,,,,,
203498,1610612750,Shabazz Muhammad,Shabazz Muhammad,203498,MIN,31334.0,522,-61,1016,1027,188,198,130,2043,78.0,114.0,12.0,16.0,32.0,1.0,108.0,203,54.0,327.0,1174,18.0,34.0,5.0,54.0,92.0,32.0,54.0,185,0.5320197044334976,0.5294117647058824,0.5077821011673151,0.5,0.5618556701030928,0.574468085106383,0.21011673151750973,26.781115879828324,0.44357976653696496,0.6842105263157895,0.7428571428571429,0.1245136186770428,0.41025641025641024,0.75,0.02564102564102564,0.6536964980544747,0.5529011673151749,0.5249371794871796,0.1651376146788991,4.883743842364533,24.466666666666665,0.18503937007874016,23.0,26.0,76.0,4.0,13.0,7.0,22.0,3.0,1.0,4.0,8.0,,2.0,,15.0,66.0,24.0,36.0,1.0,5.0,4.0,55.0,1.0,15.0,124.0,45.0,,,8.0,15.0,8.0,5.0,13.0,3.0,2.0,3.0,4.0,1.0,31.0,9.0,23.0,20.0,15.0,5.0,40.0,32.0,72.0,6.0,8.0,7.0,1.0,5.0,3.0,2.0,16.0,3.0,3.0,2.0,21.0,3.0,6.0,12.0,,31.0,4.0,4.0,64.0,,3.0,2.0,84.0,15.0,,,41.0,1.0,7.0,4.0,3.0,,4.0,2.0,3.0,6.0,0.5740740740740741,0.6666666666666666,1.0,0.2777777777777778,0.2,0.2,0.2777777777777778,0.6666666666666666,0.6219512195121951,0.6395348837209303,0.07389162561576355,0.07894736842105263,0.07894736842105263,0.23809523809523808,0.15151515151515152,0.05434782608695652,0.06571428571428571,0.11560693641618497,0.061224489795918366,0.0779510022271715,0.06438631790744467,0.09243697478991597,0.045112781954887216,0.061224489795918366,0.061946902654867256,0.06140350877192982,0.024691358024691357,0.07407407407407407,0.12142857142857143,0.09090909090909091,0.05128205128205128,0.5,0.6410256410256411,0.29571984435797666,0.34210526315789475,0.37142857142857144,0.38461538461538464,0.05058365758754864,0.3076923076923077,0.3076923076923077,0.5,0.08560311284046693,0.3181818181818182,0.3333333333333333,1.0,0.25,0.25,1.0,0.5609756097560976,0.07317073170731707,0.04878048780487805,,,0.10256410256410256,0.25,,0.25,0.5039742424242424,0.14788732394366197,0.17903930131004367,0.01818181818181818,0.16819571865443425,16.0,30.0,1.0,3.0,1.0,0.6956521739130435,1.0,,3.0,,0.058823529411764705,0.3333333333333333,1.0,1.0,1.0,0.018518518518518517,0.045454545454545456,0.125,,,,True,,,,,
202332,1610612750,Cole Aldrich,Cole Aldrich,202332,MIN,8772.0,146,25,298,297,75,62,35,595,7.0,13.0,4.0,5.0,,,9.0,21,,22.0,318,4.0,7.0,,10.0,4.0,,10.0,75,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.44,0.625,,9.495548961424332,0.6190476190476191,0.5384615384615384,0.6363636363636364,,0.7142857142857143,0.8,,0.6190476190476191,0.5246761904761905,0.6041571428571428,0.45454545454545453,3.3238095238095244,,0.2516778523489933,6.0,2.0,8.0,,,,,,,,,,,,,4.0,3.0,7.0,,,,6.0,,2.0,14.0,,,,,3.0,6.0,1.0,7.0,,1.0,3.0,2.0,1.0,15.0,,9.0,9.0,9.0,5.0,23.0,9.0,32.0,,8.0,4.0,4.0,2.0,,1.0,5.0,1.0,1.0,,7.0,,1.0,13.0,1.0,31.0,3.0,3.0,6.0,,,,9.0,1.0,,,5.0,,,5.0,4.0,1.0,5.0,,2.0,,0.7777777777777778,1.0,,,,,,0.42857142857142855,0.42857142857142855,0.375,0.14285714285714285,0.15384615384615385,0.125,0.2857142857142857,0.45454545454545453,0.140625,0.09574468085106383,0.140625,,0.140625,0.06818181818181818,0.07317073170731707,0.1111111111111111,0.11764705882352941,,0.1111111111111111,0.23809523809523808,0.08,0.12244897959183673,0.2,,,0.7142857142857143,0.38095238095238093,0.25,0.2857142857142857,1.0,,,,,,,,,,,,0.8571428571428571,,,,,,,,,0.5892166666666667,0.2,0.2,,0.2727272727272727,3.0,4.0,1.0,1.0,,0.5,,,,,,,,,,,,0.3333333333333333,,,,True,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,31682.0,528,38,1041,1042,298,273,136,2083,86.0,128.0,24.0,37.0,39.0,8.0,142.0,238,49.0,427.0,1194,35.0,54.0,12.0,107.0,122.0,39.0,107.0,294,0.5966386554621849,0.6481481481481481,0.5993031358885017,0.6893939393939394,0.6513761467889908,0.722972972972973,0.17073170731707318,29.849498327759196,0.445993031358885,0.671875,0.7610619469026548,0.13588850174216027,0.5606060606060606,0.6486486486486487,0.12121212121212122,0.6167247386759582,0.5280773519163764,0.5453992424242425,0.2505854800936768,6.031512605042018,24.88367346938776,0.2862632084534102,43.0,37.0,70.0,19.0,40.0,4.0,10.0,1.0,2.0,4.0,16.0,,1.0,5.0,20.0,83.0,34.0,56.0,1.0,2.0,20.0,91.0,7.0,16.0,162.0,60.0,,,16.0,18.0,23.0,10.0,33.0,9.0,1.0,18.0,3.0,2.0,76.0,17.0,47.0,36.0,64.0,9.0,109.0,65.0,174.0,5.0,12.0,8.0,4.0,16.0,4.0,8.0,14.0,1.0,8.0,4.0,30.0,,5.0,15.0,2.0,43.0,7.0,2.0,87.0,,1.0,1.0,97.0,15.0,,1.0,50.0,1.0,4.0,14.0,9.0,5.0,14.0,8.0,4.0,4.0,0.5704225352112676,0.6923076923076923,1.0,0.40816326530612246,0.5,0.5833333333333334,0.40816326530612246,0.6071428571428571,0.6120689655172413,0.6893939393939394,0.07563025210084033,0.1171875,0.02857142857142857,0.5333333333333333,0.32142857142857145,0.22377622377622378,0.14114114114114115,0.23076923076923078,0.11724137931034483,0.22624434389140272,0.13389121338912133,0.1532258064516129,0.1559633027522936,0.11,0.10714285714285714,0.17543859649122806,0.27472527472527475,0.2345679012345679,0.2421875,0.17857142857142858,0.047619047619047616,0.5714285714285714,0.5930232558139535,0.24390243902439024,0.5285714285714286,0.5441176470588235,0.4864864864864865,0.13937282229965156,0.475,0.48717948717948717,0.631578947368421,0.03484320557491289,0.4,0.4,1.0,0.41025641025641024,0.41025641025641024,1.0,0.7413793103448276,0.017241379310344827,0.017241379310344827,,,0.06060606060606061,0.5,0.625,0.41025641025641024,0.5475214285714286,0.15789473684210525,0.18315018315018314,0.02,0.21311475409836064,28.0,50.0,,2.0,,0.6511627906976745,1.0,1.0,,0.037037037037037035,0.15151515151515152,1.0,1.0,,1.0,,,0.07142857142857142,1.0,1.0,0.025,True,,,,,
201575,1610612750,Brandon Rush,Brandon Rush,201575,MIN,6370.0,106,-30,211,215,62,35,26,426,1.0,1.0,,,8.0,1.0,2.0,4,11.0,14.0,247,,,2.0,3.0,,8.0,3.0,62,0.5,,0.43333333333333335,0.75,0.4375,0.75,0.7333333333333333,8.333333333333334,0.06666666666666667,1.0,1.0,0.5333333333333333,,,0.5,0.8,0.5425966666666666,0.56265,0.21428571428571427,11.95,24.2,0.2938388625592417,,,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,3.0,1.0,,,,1.0,,,1.0,,4.0,9.0,,,2.0,,4.0,2.0,6.0,,2.0,4.0,,,14.0,,1.0,,7.0,3.0,10.0,1.0,11.0,,1.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,4.0,,,1.0,1.0,3.0,,,3.0,,1.0,1.0,2.0,,,,1.0,,,3.0,2.0,1.0,3.0,1.0,,,1.0,1.0,1.0,0.2727272727272727,,0.5,0.2727272727272727,,,,,,,0.25,0.6,0.11864406779661017,0.015384615384615385,,,0.07142857142857142,0.010638297872340425,,0.037037037037037035,,,,0.2,0.2222222222222222,,,,0.3333333333333333,1.0,,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,,1.0,,,,0.5,1.0,,0.25,,0.0625,0.2,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,
