EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,PenaltyFtPoints,PtsAssisted3s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3PctAssisted,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,BlockingFouls,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,BlockingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,on,Charge Fouls Drawn,3SecondViolations,Technical Free Throw Trips,Defensive 3 Seconds Violations,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
101114,1610612742,Deron Williams,Deron Williams,101114,DAL,683.0,11,3,23,23,9.0,6.0,1,46,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2,2.0,3.0,2.0,12.0,21,1.0,1.0,1.0,2.0,5.0,4.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,9.0,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.6,29.166666666666668,1.0,0.4,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6,0.6666666666666666,0.48692,0.49645,0.16666666666666666,0.3333333333333333,0.4166666666666667,19.5,25.066666666666666,0.391304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626780,1610612742,Jonathan Gibson,Jonathan Gibson,1626780,DAL,2012.0,34,1,72,72,42.0,41.0,13,144,1.0,5.0,4.0,7.0,2.0,3.0,1.0,6,4.0,7.0,2.0,16.0,76,,3.0,2.0,3.0,8.0,2.0,3.0,7.0,4.0,,4.0,4.0,4.0,,12.0,,,,,2.0,4.0,,6.0,41.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.16666666666666666,,0.5384615384615384,0.5,0.5333333333333333,0.5,0.5384615384615384,17.441860465116278,,0.38461538461538464,0.2,0.2,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.5,0.6666666666666666,0.5384615384615384,0.5714285714285714,0.45518076923076917,0.46514999999999995,,,0.5,18.466666666666665,24.771428571428572,0.5833333333333334,1.0,2.0,9.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,0.75,0.2,0.09090909090909091,0.15384615384615385,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.07692307692307693,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627773,1610612742,AJ Hammons,AJ Hammons,1627773,DAL,9793.0,163,-5,320,323,85.0,99.0,42,643,7.0,16.0,5.0,8.0,,,12.0,32,5.0,10.0,9.0,48.0,336,2.0,7.0,,,6.0,2.0,,8.0,5.0,2.0,2.0,4.0,2.0,1.0,10.0,,,10.0,,13.0,20.0,8.0,6.0,83.0,0.5,,0.5,0.375,0.2857142857142857,0.4642857142857143,0.2857142857142857,0.46153846153846156,0.3,0.23809523809523808,16.802168021680217,,0.38095238095238093,0.4375,0.4666666666666667,0.19047619047619047,0.625,0.625,,,0.4523809523809524,0.625,0.49420714285714284,0.5620999999999999,0.16,0.2,0.125,12.35,24.44,0.265625,7.0,2.0,15.0,13.0,11.0,28.0,36.0,9.0,21.0,2.0,2.0,1.0,0.11956521739130435,0.21666666666666667,0.15789473684210525,0.14285714285714285,0.125,0.09090909090909091,0.1956521739130435,0.16666666666666666,1.0,5.0,9.0,1.0,2.0,2.0,5.0,2.0,3.0,5.0,1.0,7.0,22.0,2.0,5.0,1.0,3.0,5.0,4.0,8.0,2.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,13.0,12.0,1.0,13.0,9.0,2.0,0.9166666666666666,1.0,0.6,0.6,0.5833333333333334,0.15625,0.3333333333333333,0.14285714285714285,0.0625,0.5,0.05555555555555555,0.041666666666666664,0.04938271604938271,0.037037037037037035,0.07407407407407407,0.05555555555555555,0.04918032786885246,0.2857142857142857,0.1,0.6923076923076923,0.21428571428571427,0.5555555555555556,0.8333333333333334,0.8,1.0,0.047619047619047616,0.4,0.5,0.7142857142857143,0.4,0.4612,0.14583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627852,1610612742,Nicolas Brussino,Nicolas Brussino,1627852,DAL,6823.0,114,-20,225,232,74.0,87.0,31,457,4.0,7.0,6.0,21.0,2.0,8.0,8.0,11,7.0,23.0,7.0,44.0,253,,1.0,2.0,9.0,10.0,4.0,,21.0,6.0,12.0,4.0,16.0,4.0,9.0,36.0,5.0,3.0,8.0,1.0,9.0,7.0,3.0,10.0,72.0,0.30434782608695654,0.2222222222222222,0.30434782608695654,0.7272727272727273,,0.5441176470588235,0.3,0.5945945945945946,0.4166666666666667,0.6764705882352942,17.175572519083968,0.625,0.20588235294117646,0.5714285714285714,0.5714285714285714,0.6176470588235294,0.2857142857142857,0.3,0.8,0.25,0.7647058823529411,0.2857142857142857,0.49319558823529414,0.46943,0.08333333333333333,0.23076923076923078,0.22727272727272727,13.163636363636364,25.52173913043479,0.3288888888888889,1.0,4.0,21.0,6.0,10.0,16.0,21.0,2.0,4.0,1.0,1.0,1.0,0.14705882352941177,0.14285714285714285,0.14545454545454545,0.0967741935483871,0.23529411764705882,0.15,0.12121212121212122,0.029411764705882353,1.0,3.0,3.0,,,,,2.0,,1.0,2.0,2.0,12.0,,,,5.0,,,5.0,,4.0,2.0,3.0,,,1.0,,1.0,,,4.0,2.0,1.0,4.0,3.0,1.0,0.75,0.75,,,0.25,,,,,,,0.09615384615384616,0.04424778761061947,,,,0.08888888888888889,0.2222222222222222,,0.75,0.08823529411764706,1.0,1.0,1.0,0.5,0.058823529411764705,,,,,0.445675,0.045454545454545456,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.043478260869565216,0.047619047619047616,0.14285714285714285,1.0,1.0,1.0,0.5,0.5,1.0,0.6666666666666666,0.1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203084,1610612742,Harrison Barnes,Harrison Barnes,203084,DAL,1478.0,25,8,47,46,11.0,12.0,4,93,3.0,4.0,,,,,5.0,10,,,,10.0,46,1.0,1.0,,,2.0,8.0,,,,1.0,,1.0,,,2.0,,,,,,,,2.0,11.0,,,,0.5,1.0,0.5,1.0,0.5,1.0,,19.607843137254903,,0.4,0.75,0.75,,,,,,0.3,,0.45054000000000005,0.3877,,,0.2,10.06,,0.23404255319148937,3.0,,,,2.0,2.0,4.0,2.0,2.0,,,,0.14285714285714285,,0.1,0.25,,0.14285714285714285,,0.3,,1.0,3.0,1.0,1.0,,,,1.0,1.0,,2.0,2.0,2.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,0.2,0.25,1.0,1.0,1.0,0.2,0.6666666666666666,,,,0.07692307692307693,0.125,0.09523809523809523,,,0.2,,,,,0.3,0.3333333333333333,1.0,,0.3333333333333333,,1.0,1.0,,,0.6418,0.2,1.0,,,,,,1.0,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,6432.0,107,-23,209,211,59.0,60.0,29,420,1.0,5.0,3.0,11.0,1.0,4.0,6.0,15,3.0,13.0,,21.0,228,1.0,1.0,1.0,5.0,5.0,4.0,,11.0,3.0,3.0,3.0,6.0,1.0,1.0,15.0,2.0,,2.0,2.0,2.0,,,5.0,57.0,0.23076923076923078,0.2,0.23076923076923078,0.4,1.0,0.375,0.4166666666666667,0.375,0.4166666666666667,0.4642857142857143,12.295081967213115,1.0,0.17857142857142858,0.2,0.2,0.39285714285714285,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.25,0.7857142857142857,0.2727272727272727,0.5560071428571428,0.5550416666666668,,,0.23809523809523808,7.173333333333333,25.138461538461538,0.2822966507177033,1.0,,9.0,2.0,3.0,5.0,13.0,3.0,7.0,,,1.0,0.05084745762711865,0.05128205128205128,0.05102040816326531,0.09523809523809523,0.0625,,0.03571428571428571,0.03571428571428571,1.0,5.0,9.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,,5.0,8.0,2.0,3.0,,4.0,4.0,,8.0,1.0,3.0,2.0,,,,,,,,,2.0,2.0,,2.0,,2.0,0.6666666666666666,0.8,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.2,0.2222222222222222,1.0,,,0.06666666666666667,0.08,0.07272727272727272,0.17647058823529413,0.05263157894736842,,0.07317073170731707,0.09090909090909091,0.0625,,0.32142857142857145,0.5555555555555556,0.7142857142857143,0.6,1.0,0.07142857142857142,0.42857142857142855,0.3333333333333333,0.16666666666666666,1.0,0.5835666666666667,0.23809523809523808,,,1.0,4.0,4.0,,2.0,1.0,,2.0,,,,,,,,0.1111111111111111,,,,,,,0.5714285714285714,0.16666666666666666,2.0,1.0,1.0,2.0,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,
202083,1610612742,Wesley Matthews,Wesley Matthews,202083,DAL,1636.0,27,1,52,55,16.0,13.0,4,107,3.0,3.0,,1.0,,,3.0,7,,1.0,,6.0,54,,1.0,,,,6.0,,1.0,,1.0,1.0,2.0,1.0,,5.0,1.0,,1.0,,2.0,,,,16.0,,,,0.42857142857142855,,0.375,,0.375,,0.125,15.789473684210527,1.0,0.375,1.0,1.0,0.125,,,,,0.25,,0.4229625,0.508,,,,13.014285714285714,24.6,0.3076923076923077,3.0,,,1.0,1.0,2.0,2.0,1.0,2.0,,,,0.07142857142857142,0.09090909090909091,0.08,,,0.16666666666666666,0.125,0.375,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,0.14285714285714285,1.0,,,,,,,,,,,,,1.0,0.125,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,1315.0,22,23,43,42,13.0,17.0,4,85,,1.0,3.0,5.0,1.0,2.0,1.0,3,3.0,5.0,1.0,12.0,29,,2.0,1.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,1.0,4.0,1.0,2.0,9.0,,,1.0,,1.0,1.0,,4.0,13.0,0.6,0.5,0.6,0.3333333333333333,,0.6875,0.375,0.75,0.5,0.625,18.75,,0.125,,,0.625,0.6,0.6,0.5,0.5,0.875,0.6,0.44838124999999995,0.4771125,0.125,,0.3333333333333333,8.366666666666665,25.500000000000004,0.3023255813953488,,1.0,6.0,3.0,1.0,4.0,4.0,,,,,0.6666666666666666,0.1,0.23076923076923078,0.17391304347826086,0.2,,,0.18181818181818182,,0.6666666666666666,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,0.5,,,0.25,0.5,1.0,,,,1.0,1.0,0.25,,,0.16666666666666666,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2,,,,,,,,,,,,,,True,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,4618.0,77,-11,150,154,33.0,35.0,17,304,1.0,2.0,3.0,13.0,1.0,4.0,8.0,13,3.0,14.0,6.0,31.0,155,1.0,1.0,1.0,4.0,7.0,,,12.0,3.0,3.0,4.0,7.0,3.0,1.0,18.0,3.0,1.0,4.0,2.0,5.0,7.0,3.0,7.0,32.0,0.21428571428571427,0.25,0.23076923076923078,0.6153846153846154,1.0,0.46296296296296297,0.5,0.5166666666666667,0.5833333333333334,0.5185185185185185,20.0,0.75,0.07407407407407407,0.5,0.5,0.48148148148148145,0.23076923076923078,0.23076923076923078,0.8,0.25,0.8518518518518519,0.25,0.5631173076923077,0.5322,0.10344827586206896,0.2,0.22580645161290322,4.607692307692307,28.70714285714286,0.22,2.0,2.0,9.0,4.0,9.0,13.0,16.0,4.0,6.0,1.0,1.0,1.0,0.1956521739130435,0.11428571428571428,0.16049382716049382,0.29411764705882354,0.14285714285714285,0.13333333333333333,0.1111111111111111,0.07407407407407407,1.0,6.0,9.0,,,1.0,1.0,1.0,,,,3.0,16.0,,4.0,1.0,1.0,2.0,,3.0,,3.0,2.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.375,0.375,0.3076923076923077,0.3333333333333333,0.5,,,0.046511627906976744,0.02857142857142857,0.038461538461538464,0.13333333333333333,,,0.030303030303030304,0.125,,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.037037037037037035,,,0.2,1.0,0.5615,0.0967741935483871,1.0,,,4.0,4.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,0.5,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,0.25,0.25,1.0,,,,1.0,,,,,,,,,,,,,True,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,1674.0,28,9,55,53,10.0,9.0,5,108,,1.0,,2.0,,2.0,4.0,6,2.0,4.0,2.0,16.0,46,1.0,3.0,1.0,3.0,7.0,4.0,,2.0,,3.0,,3.0,,,6.0,1.0,1.0,2.0,,3.0,2.0,1.0,7.0,10.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.7,0.4166666666666667,0.8,0.5833333333333334,0.4,19.672131147540984,0.5,0.1,,,0.2,,,0.3333333333333333,,0.7,,0.5651999999999999,0.6048416666666667,0.2,0.16666666666666666,0.4375,6.016666666666666,24.200000000000003,0.18181818181818182,2.0,2.0,6.0,2.0,3.0,5.0,5.0,1.0,2.0,,,1.0,0.2727272727272727,0.16666666666666666,0.21739130434782608,,,0.5,0.125,0.2,,2.0,3.0,,,1.0,2.0,2.0,,,1.0,4.0,4.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.5,0.5,,1.5,2.0,,,,,,,,,,,,,0.25,,,0.3,0.6666666666666666,0.6666666666666666,0.5,,0.2,,,0.3333333333333333,0.5,0.6849,0.25,2.0,2.0,1.0,,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,0.5,1.0,1.0,1.0,,0.16666666666666666,,,1.0,,,1.0,,,1.0,1.0,0.25,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,
