EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,SecondChanceFG3A,PtsAssisted3s,Fg2aBlocked,DefThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Assisted3sPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,HeaveAttempts,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,DefensiveGoaltends,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAssists,Charge Fouls,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockingFouls,Blocked3s,BlockedArc3,Loose Ball Fouls,Charge Fouls Drawn,on,SecondChanceArc3FGM,SecondChanceArc3FGA,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Corner3PctBlocked,3pt And 1 Free Throw Trips,FTOffRebounds,3SecondViolations,OffFTReboundPct,OffensiveGoaltends
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,287.0,5,-4.0,10,10,6.0,2.0,20,12,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.5,0.3333333333333333,1.0,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627770,1610612739,Kay Felder,Kay Felder,1627770,CLE,4038.0,67,15.0,133,133,66.0,10.0,266,149,5.0,17.0,4.0,46.0,5.0,5.0,5.0,1.0,,1.0,1.0,65.0,0.12195121951219512,0.07575757575757576,0.16666666666666666,1.0,0.49624060150375937,63.0,3.0,6.0,1.0,1.0,1.0,6.0,7.0,9.0,1.0,2.0,2.0,1.0,1.0,11.0,21.0,2.0,3.0,8.0,36.0,3.0,7.0,1.0,1.0,7.0,16.0,4.0,18.0,6.0,2.0,2.0,12.0,6.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,5.0,8.0,1.0,1.0,1.0,12.0,4.0,2.0,1.0,15.0,1.0,1.0,0.18181818181818182,0.18181818181818182,0.6666666666666666,1.0,0.6666666666666666,0.5238095238095238,0.42857142857142855,0.5833333333333334,0.5625,0.6,0.6153846153846154,0.125,23.943661971830988,0.5,0.07142857142857142,0.13333333333333333,0.25,0.5,0.5,0.25,0.16666666666666666,0.16666666666666666,0.375,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.041666666666666664,0.08333333333333333,1.0,1.0,0.125,1.0,0.125,1.0,0.375,1.0,0.46470625000000004,0.39637500000000003,0.14285714285714285,0.16,0.4444444444444444,10.333333333333334,24.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,3343.0,56,8.0,111,112,46.0,9.0,223,117,4.0,6.0,1.0,14.0,4.0,9.0,9.0,,,,,45.0,0.1,0.1076923076923077,0.23076923076923078,,0.4144144144144144,41.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,,1.0,4.0,7.0,3.0,6.0,3.0,20.0,3.0,4.0,,1.0,3.0,9.0,2.0,6.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,4.0,,7.0,2.0,5.0,7.0,,2.0,,4.0,1.0,1.0,,9.0,,1.0,0.25,0.25,0.5,,0.5,0.5714285714285714,0.75,0.6538461538461539,0.6,0.6666666666666666,0.6428571428571429,0.46153846153846156,18.181818181818183,0.42857142857142855,,0.06666666666666667,0.23076923076923078,0.6666666666666666,1.0,0.15384615384615385,0.5,0.5,0.15384615384615385,0.5,0.5,,0.15384615384615385,0.3076923076923077,0.5,0.5,0.2,1.0,0.2,,0.6923076923076923,0.5,0.542776923076923,0.44223999999999997,0.07142857142857142,0.125,0.45,7.971428571428572,24.983333333333334,1.0,1.0,1.0,6.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.12,0.13043478260869565,0.5,0.5,0.5,1.0,0.5,1.0,0.5355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203895,1610612739,Jordan McRae,Jordan McRae,203895,CLE,4640.0,77,1.0,155,157,96.0,13.0,312,168,3.0,5.0,,12.0,3.0,7.0,9.0,1.0,,1.0,,95.0,0.06382978723404255,0.08860759493670886,,,0.6193548387096774,70.0,8.0,16.0,4.0,9.0,2.0,7.0,3.0,9.0,3.0,1.0,5.0,1.0,2.0,13.0,32.0,2.0,8.0,4.0,36.0,8.0,20.0,1.0,2.0,1.0,20.0,10.0,16.0,,3.0,1.0,2.0,2.0,,3.0,2.0,1.0,,,2.0,,2.0,1.0,7.0,3.0,,,,4.0,3.0,,,20.0,1.0,,0.38461538461538464,0.45454545454545453,0.25,0.5,0.3333333333333333,0.40625,0.4,0.4,0.4318181818181818,0.43902439024390244,0.45454545454545453,0.2,25.595238095238095,,0.05555555555555555,0.15384615384615385,0.4,0.5,0.6153846153846154,0.175,0.2857142857142857,0.2857142857142857,0.225,0.3333333333333333,0.375,0.6666666666666666,0.075,0.125,0.2,0.3333333333333333,0.4090909090909091,0.4444444444444444,0.09090909090909091,0.5,0.6,0.3333333333333333,0.5131065789473684,0.48003809523809526,0.07317073170731707,0.09090909090909091,0.5555555555555556,7.409375,32.1625,1.0,,,6.0,4.0,4.0,,1.0,,2.0,1.0,1.0,0.125,0.1875,,0.125,0.10714285714285714,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.7110666666666666,1.0,2.0,3.0,4.0,6.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.75,0.75,0.75,0.25,0.1111111111111111,0.4,0.02127659574468085,0.0625,0.031746031746031744,0.06666666666666667,0.07142857142857142,0.25,0.5,0.5,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2365,1610612739,Chris Andersen,Chris Andersen,2365,CLE,6827.0,114,8.0,225,227,121.0,20.0,452,249,1.0,5.0,,14.0,10.0,22.0,31.0,7.0,5.0,7.0,2.0,120.0,0.14084507042253522,0.17647058823529413,0.125,0.2857142857142857,0.5377777777777778,100.0,7.0,14.0,1.0,8.0,1.0,2.0,1.0,3.0,,,3.0,,3.0,9.0,19.0,,3.0,10.0,28.0,3.0,13.0,,3.0,8.0,14.0,10.0,8.0,,3.0,,4.0,2.0,2.0,1.0,5.0,4.0,3.0,2.0,2.0,,5.0,13.0,20.0,10.0,2.0,1.0,,14.0,6.0,1.0,,14.0,1.0,1.0,0.5555555555555556,0.8333333333333334,,,,0.47368421052631576,0.23076923076923078,0.4090909090909091,0.1875,0.4827586206896552,0.3333333333333333,0.13636363636363635,13.821138211382115,0.6,0.17391304347826086,0.125,0.6363636363636364,0.5,0.5833333333333334,0.09090909090909091,0.5,0.5,0.13636363636363635,0.3333333333333333,0.3333333333333333,,,0.13636363636363635,,,0.5,0.125,0.1875,,0.7727272727272727,,0.583084090909091,0.545465625,0.21428571428571427,0.24,0.5,4.636842105263159,25.13333333333333,,,,,2.0,11.0,1.0,1.0,1.0,2.0,1.0,,0.10526315789473684,0.14285714285714285,0.2,0.22916666666666666,0.20930232558139536,0.5714285714285714,,,,,,0.6375166666666667,3.0,8.0,3.0,8.0,8.0,6.0,,,1.0,8.0,9.0,,,2.0,0.375,0.375,0.4444444444444444,,,,0.12698412698412698,0.03571428571428571,0.0989010989010989,0.09523809523809523,0.041666666666666664,0.4,1.0,1.0,0.375,0.2857142857142857,2.0,2.0,1.0,1.0,1.0,0.20833333333333334,0.05555555555555555,0.18181818181818182,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202732,1610612739,DeAndre Liggins,DeAndre Liggins,202732,CLE,2861.0,48,-16.0,96,100,60.0,7.0,196,113,4.0,4.0,3.0,8.0,4.0,6.0,8.0,1.0,1.0,1.0,1.0,60.0,0.15384615384615385,0.13043478260869565,0.1,1.0,0.625,50.0,5.0,8.0,3.0,5.0,,3.0,,2.0,,,,,,5.0,13.0,,,4.0,14.0,3.0,8.0,,,2.0,8.0,2.0,8.0,,,,,,,,1.0,,2.0,1.0,3.0,,5.0,2.0,7.0,6.0,,,,7.0,4.0,1.0,,8.0,2.0,1.0,0.2,0.25,,,,0.38461538461538464,0.375,0.38461538461538464,0.375,0.4666666666666667,0.4,,19.23076923076923,0.4,0.1111111111111111,0.2857142857142857,0.6153846153846154,0.625,0.7142857142857143,0.23076923076923078,,,0.15384615384615385,,,,,,,,0.625,0.6,,,0.6153846153846154,,0.5598153846153846,0.546,0.2857142857142857,0.2857142857142857,0.5714285714285714,5.561538461538461,,,,,,1.0,2.0,,1.0,2.0,3.0,,,0.07692307692307693,0.125,,0.1,0.10526315789473684,0.2,,,,,,0.5423,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,1.0,2.0,,3.0,,1.0,1.0,1.5,,,,0.03125,0.1111111111111111,0.04878048780487805,,0.14285714285714285,,,1.0,1.0,0.21428571428571427,1.0,,1.0,,,0.08333333333333333,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,1019.0,17,4.0,32,33,12.0,6.0,65,34,,,,,1.0,1.0,1.0,,,,,12.0,0.07692307692307693,0.043478260869565216,,,0.375,7.0,1.0,2.0,,,2.0,3.0,,1.0,2.0,2.0,3.0,1.0,2.0,3.0,6.0,4.0,5.0,4.0,22.0,1.0,2.0,2.0,3.0,,8.0,2.0,4.0,3.0,3.0,2.0,,,,,,,1.0,,,,1.0,,,3.0,,,,5.0,3.0,,,8.0,,,0.3333333333333333,0.3333333333333333,0.8,0.6666666666666666,0.8,0.5,0.5,0.8181818181818182,0.8,0.8461538461538461,0.8,0.45454545454545453,35.8974358974359,1.0,,0.16666666666666666,0.18181818181818182,0.5,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.09090909090909091,,,,0.18181818181818182,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,0.4,0.5,0.6363636363636364,0.6666666666666666,0.47288636363636366,0.43901,0.23076923076923078,0.375,0.36363636363636365,8.15,25.419999999999998,2.0,1.0,1.0,9.0,,,,,,,,0.75,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,0.62595,,,,,3.0,,,,,,,,1.0,,,1.5,1.5,,,,,,,,,,,,,0.13636363636363635,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,518.0,9,17.0,16,16,11.0,3.0,32,9,,1.0,,3.0,2.0,4.0,6.0,,,,,11.0,0.4,0.3,0.5,,0.6875,9.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,,,,,,4.0,7.0,,,4.0,12.0,3.0,6.0,,,4.0,10.0,4.0,4.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,2.0,,,,4.0,,2.0,,10.0,,2.0,0.5,0.6666666666666666,,,,0.5714285714285714,0.5,0.5714285714285714,0.5,0.6666666666666666,0.625,,50.0,,,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.2857142857142857,0.5,0.5,0.2857142857142857,1.0,1.0,1.0,,,,,0.5,0.3333333333333333,,,0.42857142857142855,,0.49542857142857144,0.5170166666666667,,,0.8333333333333334,8.742857142857142,,,,,,1.0,1.0,1.0,,1.0,1.0,,,0.14285714285714285,0.3333333333333333,1.0,0.2,0.2,,,,,,,0.6096,1.0,2.0,1.0,2.0,2.0,2.0,,,1.0,1.0,2.0,,,,0.5,0.5,0.5,,,,0.25,0.5,0.3333333333333333,,0.5,,,1.0,0.5,0.16666666666666666,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2210,1610612739,Richard Jefferson,Richard Jefferson,2210,CLE,2928.0,49,-3.0,93,93,67.0,13.0,186,106,2.0,2.0,,4.0,5.0,7.0,7.0,,,,,67.0,0.20833333333333334,0.15217391304347827,0.14285714285714285,,0.7204301075268817,36.0,,,,,,1.0,1.0,2.0,4.0,2.0,7.0,2.0,4.0,1.0,3.0,6.0,11.0,2.0,22.0,,2.0,5.0,7.0,2.0,17.0,2.0,,,7.0,2.0,,,,1.0,,,1.0,1.0,2.0,,3.0,1.0,3.0,2.0,,1.0,,2.0,,1.0,,17.0,,1.0,1.0,1.0,0.5454545454545454,0.7142857142857143,0.5454545454545454,0.3333333333333333,,0.7142857142857143,0.8333333333333334,0.7333333333333333,0.85,0.7857142857142857,16.9811320754717,0.3333333333333333,0.14285714285714285,0.3,,,,0.07142857142857142,,,0.14285714285714285,0.5,0.5,1.0,0.2857142857142857,0.5,0.2857142857142857,0.2857142857142857,,,0.4444444444444444,0.5,0.7857142857142857,0.2857142857142857,0.4937392857142857,0.4832388888888889,,,0.7727272727272727,14.033333333333331,24.654545454545453,4.0,1.0,1.0,18.0,,2.0,,,1.0,1.0,1.0,1.0,,,,0.09090909090909091,0.05263157894736842,,1.0,1.0,1.0,1.0,1.0,0.58245,,,,,3.0,,,,,,,,,,,1.5,1.5,,,,,,,,,0.3333333333333333,,,,0.13636363636363635,,,,,,,,,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,
2592,1610612739,James Jones,James Jones,2592,CLE,4332.0,72,3.0,144,144,84.0,6.0,288,167,,2.0,,6.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,83.0,0.023809523809523808,0.027777777777777776,,0.5,0.5833333333333334,73.0,1.0,1.0,,,,,2.0,5.0,4.0,8.0,11.0,4.0,6.0,3.0,6.0,12.0,15.0,3.0,45.0,2.0,5.0,6.0,8.0,2.0,24.0,6.0,,3.0,11.0,8.0,2.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,3.0,2.0,5.0,2.0,1.0,,,3.0,1.0,1.0,,24.0,2.0,1.0,1.0,1.0,0.8,0.75,0.8,0.5,0.4,1.0,0.8461538461538461,1.0227272727272727,0.8571428571428571,0.7142857142857143,16.778523489932887,0.6666666666666666,0.06666666666666667,,0.047619047619047616,1.0,1.0,,,,0.23809523809523808,0.4,0.4,1.0,0.19047619047619047,0.5238095238095238,0.7272727272727273,0.7272727272727273,,,0.46153846153846156,0.6666666666666666,0.7619047619047619,0.7272727272727273,0.5091142857142857,0.4824884615384616,0.047619047619047616,0.16666666666666666,0.5333333333333333,16.45,24.746666666666666,4.0,,,33.0,,1.0,,,1.0,1.0,,0.9166666666666666,,,,0.03333333333333333,0.037037037037037035,1.0,1.0,1.0,0.75,1.0,,0.4337,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,0.030303030303030304,,0.02127659574468085,,,,,,,,,,1.0,,,0.09090909090909091,,,,,,2.0,2.0,,,,,0.15384615384615385,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,
