EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,Travels,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Clear Path Fouls,on,3SecondViolations,Corner3PctBlocked,DefensiveGoaltends
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,15184.0,253,67.0,513,507,128.0,131,54.0,1020,25.0,37.0,6.0,9.0,8.0,11.0,7.0,15.0,1.0,32.0,53.0,22.0,86.0,502.0,6.0,11.0,3.0,15.0,10.0,13.0,7.0,27.0,48.0,16.0,8.0,2.0,5.0,5.0,10.0,5.0,2.0,1.0,2.0,25.0,11.0,9.0,1.0,11.0,34.0,7.0,52,21.0,73,1.0,15.0,6.0,9.0,4.0,3.0,2.0,12.0,3.0,2.0,1.0,16.0,2.0,3.0,20.0,2.0,38.0,4.0,5.0,30.0,6.0,1.0,40.0,4.0,19.0,3.0,15.0,10.0,5.0,15.0,11.0,27.0,128.0,3.0,3.0,0.75,0.8571428571428571,0.6037735849056604,0.5454545454545454,0.7692307692307693,0.6037735849056604,0.5454545454545454,0.7692307692307693,0.6056338028169014,0.5,0.675,0.03773584905660377,0.02702702702702703,0.06666666666666667,15.025906735751295,0.25,0.35,0.03571428571428571,0.19101123595505617,0.07317073170731707,0.13414634146341464,0.13580246913580246,0.17307692307692307,0.09803921568627451,0.08695652173913043,0.0967741935483871,0.043478260869565216,0.13846153846153847,0.125,0.18461538461538463,0.2033898305084746,0.18518518518518517,0.171875,0.05555555555555555,0.7333333333333333,0.6981132075471698,0.6756756756756757,0.6944444444444444,0.76,0.2830188679245283,0.4666666666666667,0.5,0.7142857142857143,0.018867924528301886,0.8181818181818182,0.6666666666666666,0.3333333333333333,0.8461538461538461,0.7272727272727273,0.6981132075471698,0.5374471698113208,0.5405888888888889,0.5905846153846154,0.27941176470588236,0.27941176470588236,0.1744186046511628,0.313953488372093,3.5037735849056597,0.24951267056530213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626162,1610612764,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,WAS,41523.0,692,65.0,1371,1377,225.0,342,148.0,2748,47.0,79.0,10.0,19.0,8.0,11.0,10.0,24.0,27.0,70.0,130.0,45.0,263.0,1421.0,12.0,22.0,8.0,35.0,8.0,15.0,6.0,37.0,78.0,62.0,10.0,13.0,14.0,5.0,19.0,3.0,4.0,2.0,8.0,43.0,8.0,23.0,,35.0,48.0,6.0,89,31.0,120,6.0,23.0,13.0,10.0,15.0,1.0,7.0,13.0,3.0,8.0,3.0,28.0,5.0,4.0,38.0,2.0,88.0,2.0,1.0,58.0,3.0,11.0,56.0,7.0,30.0,2.0,11.0,7.0,4.0,11.0,3.0,37.0,224.0,11.0,,0.5571428571428572,0.6,0.5384615384615384,0.5454545454545454,0.5333333333333333,0.529126213592233,0.48214285714285715,0.5166666666666667,0.5692640692640693,0.546875,0.5606060606060606,0.1,0.1518987341772152,0.041666666666666664,16.666666666666668,0.5357142857142857,0.1276595744680851,,0.11188811188811189,0.054502369668246446,0.14285714285714285,0.041666666666666664,0.12314540059347182,0.050488599348534204,0.08888888888888889,0.05263157894736842,0.028901734104046242,0.04666666666666667,0.023809523809523808,0.0625,0.14285714285714285,0.13953488372093023,0.1368421052631579,0.06451612903225806,0.2727272727272727,0.38349514563106796,0.5949367088607594,0.7014925373134329,0.48936170212765956,0.11650485436893204,0.4166666666666667,0.43478260869565216,0.7,0.13106796116504854,0.6785714285714286,0.5263157894736842,0.1,0.36666666666666664,0.7272727272727273,0.7524271844660194,0.5669068627450979,0.5626869565217392,0.5563810344827588,0.13100436681222707,0.19607843137254902,0.13307984790874525,0.14068441064638784,5.911538461538463,0.16411378555798686,13.0,4.0,22.0,2.0,1.0,6.0,22.0,54.0,1.0,4.0,4.0,9.0,26.0,76.0,1.0,6.0,5.0,15.0,78.0,1.0,53.0,22.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.34210526315789475,0.16666666666666666,0.3333333333333333,0.3466666666666667,0.36893203883495146,0.16363636363636364,0.48148148148148145,0.48148148148148145,0.6923076923076923,0.10679611650485436,0.18181818181818182,0.18181818181818182,1.0,0.2621359223300971,0.4074074074074074,0.4074074074074074,1.0,0.07142857142857142,0.14285714285714285,0.25,1.0,0.2,0.16666666666666666,0.3,0.4444444444444444,0.41509433962264153,25.55,,,,,,,,,,,,,,,,,,,True,,,
201160,1610612764,Jason Smith,Jason Smith,201160,WAS,64058.0,1068,-10.0,2119,2122,440.0,584,230.0,4241,41.0,62.0,16.0,24.0,5.0,10.0,11.0,31.0,158.0,137.0,251.0,35.0,420.0,2341.0,19.0,39.0,10.0,51.0,20.0,39.0,7.0,74.0,234.0,40.0,24.0,14.0,25.0,12.0,37.0,11.0,13.0,6.0,6.0,86.0,22.0,38.0,4.0,56.0,121.0,17.0,194,64.0,258,3.0,21.0,13.0,8.0,25.0,4.0,19.0,33.0,2.0,6.0,1.0,58.0,9.0,13.0,75.0,9.0,168.0,22.0,17.0,58.0,11.0,7.0,51.0,6.0,24.0,5.0,44.0,33.0,9.0,54.0,26.0,74.0,439.0,18.0,3.0,0.8540145985401459,0.936,0.545816733067729,0.48717948717948717,0.5128205128205128,0.5851063829787234,0.5,0.5491803278688525,0.5965909090909091,0.5425531914893617,0.5606060606060606,0.055776892430278883,0.11290322580645161,0.1935483870967742,17.06299541093033,0.43103448275862066,0.2361111111111111,0.07547169811320754,0.19484702093397746,0.057488653555219364,0.15426997245179064,0.07612456747404844,0.1798780487804878,0.06315789473684211,0.08173076923076923,0.04678362573099415,0.04609929078014184,0.0776255707762557,0.07142857142857142,0.1608695652173913,0.2318840579710145,0.1956521739130435,0.15827338129496402,0.022058823529411766,0.48148148148148145,0.1884498480243161,0.6612903225806451,0.7454545454545455,0.5853658536585366,0.09422492401215805,0.3548387096774194,0.44,0.8181818181818182,0.48024316109422494,0.5853658536585366,0.6666666666666666,0.0625,0.16393442622950818,0.5,0.425531914893617,0.4744461890243901,0.52387,0.4471925,0.069164265129683,0.08921933085501858,0.12142857142857143,0.1761904761904762,12.976095617529884,0.20764511562057575,85.0,17.0,36.0,2.0,4.0,9.0,20.0,42.0,,,5.0,13.0,37.0,78.0,1.0,2.0,9.0,22.0,111.0,,42.0,20.0,1.0,4.0,3.0,2.0,,,1.0,0.47435897435897434,0.5,0.4090909090909091,0.47435897435897434,0.23708206686930092,0.1411764705882353,0.5379746835443038,0.5414012738853503,0.9882352941176471,0.1094224924012158,0.4722222222222222,0.4722222222222222,1.0,0.1276595744680851,0.47619047619047616,0.4878048780487805,1.0,0.04878048780487805,,,,0.14754098360655737,0.4444444444444444,0.21311475409836064,0.38461538461538464,0.47619047619047616,24.76666666666667,1.0,1.0,10.0,6.0,4.0,2.0,0.01282051282051282,0.006329113924050633,0.023809523809523808,0.5,1.0,,,,,,,,True,,,
201943,1610612764,Brandon Jennings,Brandon Jennings,201943,WAS,9417.0,157,73.0,330,326,85.0,59,36.0,656,2.0,7.0,,,,1.0,4.0,6.0,9.0,9.0,22.0,8.0,41.0,310.0,1.0,1.0,,2.0,3.0,6.0,4.0,10.0,,18.0,,1.0,39.0,18.0,57.0,15.0,23.0,8.0,8.0,132.0,2.0,1.0,,4.0,12.0,,16,3.0,19,,6.0,4.0,2.0,7.0,3.0,5.0,7.0,1.0,2.0,,14.0,1.0,1.0,4.0,,13.0,,2.0,8.0,,1.0,11.0,,4.0,,,,,,,10.0,85.0,,,,,0.4090909090909091,1.0,0.5,0.38372093023255816,0.5,0.3333333333333333,0.4270833333333333,0.5,0.45454545454545453,0.045454545454545456,0.14285714285714285,,16.577540106951872,0.5,,,0.10434782608695652,0.013513513513513514,0.07547169811320754,0.03636363636363636,0.09523809523809523,0.023255813953488372,,,0.038461538461538464,0.041666666666666664,,0.13636363636363635,0.05714285714285714,0.1111111111111111,0.045454545454545456,,,0.16279069767441862,0.2857142857142857,0.3333333333333333,,0.13953488372093023,0.6666666666666666,0.6666666666666666,,0.20930232558139536,,,,0.1111111111111111,,0.6511627906976745,0.498330487804878,0.5799,0.3766928571428571,0.10416666666666667,0.15384615384615385,0.04878048780487805,0.24390243902439024,10.39090909090909,0.25757575757575757,3.0,,1.0,,,,5.0,20.0,,1.0,,3.0,5.0,21.0,,1.0,,3.0,9.0,1.0,19.0,5.0,3.0,1.0,,,,,0.6,0.23809523809523808,,,0.25,0.4883720930232558,0.2222222222222222,0.3333333333333333,0.3333333333333333,,0.023255813953488372,,,,0.46511627906976744,0.25,0.25,0.6,,0.5,,,,,0.3333333333333333,,0.2631578947368421,28.219047619047615,,,,,,,,,,,,6.0,1.0,0.045454545454545456,,,,,True,,,
202322,1610612764,John Wall,John Wall,202322,WAS,27511.0,459,-10.0,929,917,287.0,393,102.0,1846,64.0,100.0,3.0,8.0,18.0,30.0,7.0,26.0,92.0,104.0,218.0,75.0,331.0,1076.0,4.0,13.0,1.0,21.0,35.0,79.0,37.0,119.0,22.0,186.0,,14.0,81.0,49.0,130.0,32.0,45.0,12.0,24.0,309.0,2.0,4.0,1.0,20.0,16.0,,36,7.0,43,1.0,19.0,10.0,9.0,33.0,10.0,21.0,19.0,2.0,12.0,1.0,52.0,3.0,22.0,8.0,1.0,23.0,1.0,1.0,75.0,1.0,4.0,92.0,13.0,40.0,8.0,4.0,3.0,,6.0,3.0,117.0,286.0,3.0,7.0,0.10576923076923077,0.10576923076923077,0.47706422018348627,0.3076923076923077,0.4430379746835443,0.4794007490636704,0.45454545454545453,0.4270833333333333,0.537828947368421,0.45652173913043476,0.5087719298245614,0.06422018348623854,0.1,0.15384615384615385,33.71212121212121,0.6346153846153846,,0.038461538461538464,0.06694560669456066,0.014084507042253521,0.12195121951219512,0.016,0.08933002481389578,0.014669926650366748,0.020618556701030927,0.017241379310344827,0.007751937984496124,0.011494252873563218,0.02631578947368421,0.03260869565217391,0.05194805194805195,0.12857142857142856,0.12,0.008333333333333333,0.5,0.37453183520599254,0.64,0.7111111111111111,0.140625,0.09737827715355805,0.2692307692307692,0.3181818181818182,,0.3445692883895131,0.36363636363636365,0.375,0.3333333333333333,0.3125,0.6,0.5580524344569289,0.5008234962406014,0.4516291666666667,0.4720478947368421,0.14189189189189189,0.16326530612244897,0.0634441087613293,0.3595166163141994,9.338073394495414,0.30893433799784714,33.0,2.0,4.0,,1.0,3.0,14.0,45.0,4.0,9.0,3.0,14.0,16.0,49.0,4.0,9.0,4.0,17.0,27.0,1.0,44.0,14.0,17.0,1.0,4.0,,5.0,,0.5625,0.32653061224489793,0.4444444444444444,0.23529411764705882,0.3333333333333333,0.18352059925093633,0.1282051282051282,0.358695652173913,0.358695652173913,0.06060606060606061,0.0149812734082397,0.5,0.5,1.0,0.16853932584269662,0.3111111111111111,0.3111111111111111,0.5,,0.4090909090909091,0.4444444444444444,0.75,0.03125,0.3333333333333333,0.14583333333333334,0.21428571428571427,0.3181818181818182,26.451020408163263,,,2.0,1.0,1.0,1.0,,,,,,21.0,2.0,0.0392156862745098,4.0,,,,True,,,
202711,1610612764,Bojan Bogdanovic,Bojan Bogdanovic,202711,WAS,12288.0,205,85.0,424,417,96.0,76,41.0,841,19.0,29.0,5.0,5.0,1.0,3.0,9.0,15.0,11.0,34.0,55.0,35.0,142.0,407.0,6.0,7.0,5.0,17.0,3.0,8.0,16.0,25.0,34.0,34.0,6.0,4.0,3.0,5.0,8.0,4.0,2.0,,1.0,21.0,2.0,3.0,,9.0,20.0,1.0,30,5.0,35,2.0,5.0,2.0,3.0,5.0,3.0,4.0,13.0,4.0,1.0,,18.0,1.0,5.0,4.0,,14.0,,4.0,25.0,2.0,1.0,39.0,3.0,16.0,4.0,1.0,,1.0,1.0,1.0,25.0,96.0,,4.0,0.5,0.5483870967741935,0.6181818181818182,0.8571428571428571,0.375,0.5572916666666666,0.6,0.32142857142857145,0.6238938053097345,0.7083333333333334,0.5681818181818182,0.07272727272727272,0.13793103448275862,,27.637130801687764,0.2777777777777778,0.06666666666666667,,0.13157894736842105,0.03,0.14285714285714285,0.02857142857142857,0.13488372093023257,0.029411764705882353,0.02631578947368421,0.041666666666666664,0.02631578947368421,0.01694915254237288,0.09090909090909091,0.10714285714285714,0.12,0.17391304347826086,0.16,0.046511627906976744,1.0,0.3020833333333333,0.6551724137931034,0.76,0.47368421052631576,0.15625,0.6,0.6,0.6666666666666666,0.11458333333333333,0.5,1.0,0.2,0.21428571428571427,0.3333333333333333,0.7291666666666666,0.5210661458333332,0.52946,0.5284535714285714,0.1559633027522936,0.23529411764705882,0.11971830985915492,0.176056338028169,6.3509090909090915,0.22641509433962265,6.0,2.0,6.0,,,,11.0,35.0,,3.0,1.0,6.0,13.0,41.0,,3.0,1.0,6.0,33.0,,35.0,11.0,1.0,2.0,,,1.0,,0.8461538461538461,0.3170731707317073,,0.16666666666666666,0.3170731707317073,0.4270833333333333,0.07692307692307693,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.3645833333333333,0.3142857142857143,0.3235294117647059,0.8181818181818182,,0.3,,,,,0.42857142857142855,0.16666666666666666,0.3142857142857143,25.88536585365854,,1.0,,,,,0.024390243902439025,,0.02857142857142857,,,6.0,1.0,0.024390243902439025,1.0,1.0,,,True,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,25448.0,424,-25.0,839,844,200.0,312,96.0,1683,28.0,47.0,2.0,4.0,3.0,8.0,15.0,29.0,48.0,66.0,124.0,53.0,275.0,986.0,8.0,12.0,2.0,33.0,13.0,26.0,20.0,55.0,60.0,72.0,,3.0,34.0,13.0,47.0,9.0,13.0,3.0,18.0,107.0,3.0,3.0,,15.0,15.0,6.0,36,6.0,42,2.0,12.0,7.0,5.0,16.0,4.0,10.0,13.0,1.0,6.0,3.0,29.0,2.0,4.0,18.0,3.0,28.0,,2.0,46.0,1.0,3.0,63.0,5.0,24.0,6.0,2.0,2.0,,2.0,1.0,55.0,199.0,1.0,6.0,0.45454545454545453,0.45454545454545453,0.532258064516129,0.6666666666666666,0.5,0.5495049504950495,0.8157894736842105,0.4069767441860465,0.5942982456140351,0.825,0.5,0.024193548387096774,0.06382978723404255,,26.854754440961337,0.5517241379310345,0.16666666666666666,,0.06787330316742081,0.011857707509881422,0.09740259740259741,0.024193548387096774,0.08,0.015915119363395226,0.022727272727272728,0.014492753623188406,,0.022988505747126436,0.02702702702702703,0.0625,0.05714285714285714,0.08450704225352113,0.09401709401709402,0.021505376344086023,0.5,0.23267326732673269,0.5957446808510638,0.6363636363636364,0.5714285714285714,0.14356435643564355,0.5172413793103449,0.5172413793103449,0.26666666666666666,0.2376237623762376,0.21052631578947367,0.5,0.5,0.18604651162790697,0.375,0.6188118811881188,0.5031863636363637,0.5232733333333334,0.4588756097560976,0.11261261261261261,0.16783216783216784,0.12,0.2,9.875,0.23837902264600716,23.0,3.0,9.0,2.0,,2.0,27.0,69.0,4.0,5.0,3.0,15.0,30.0,78.0,5.0,7.0,3.0,17.0,69.0,4.0,65.0,27.0,4.0,1.0,2.0,1.0,2.0,,0.7666666666666667,0.38461538461538464,0.7142857142857143,0.17647058823529413,0.40540540540540543,0.38613861386138615,0.10810810810810811,0.4791666666666667,0.4791666666666667,0.43478260869565216,0.04455445544554455,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3415841584158416,0.391304347826087,0.391304347826087,0.7777777777777778,0.10526315789473684,0.2631578947368421,0.8,0.5,0.046511627906976744,,0.3488372093023256,0.2,0.4153846153846154,26.966666666666672,1.0,,,,,,,,,0.5,1.0,21.0,1.0,0.012658227848101266,5.0,,,,True,,,
201977,1610612764,Marcus Thornton,Marcus Thornton,201977,WAS,14102.0,235,-68.0,461,455,76.0,117,58.0,916,11.0,22.0,3.0,6.0,2.0,2.0,9.0,22.0,22.0,28.0,66.0,9.0,104.0,545.0,4.0,9.0,,14.0,3.0,8.0,2.0,14.0,20.0,36.0,8.0,4.0,18.0,2.0,20.0,1.0,5.0,3.0,10.0,42.0,2.0,7.0,1.0,11.0,8.0,,19,10.0,29,2.0,9.0,7.0,2.0,4.0,2.0,1.0,7.0,1.0,3.0,,11.0,1.0,3.0,5.0,1.0,19.0,,1.0,14.0,2.0,1.0,10.0,2.0,4.0,1.0,1.0,1.0,,1.0,,14.0,76.0,2.0,1.0,0.35714285714285715,0.4166666666666667,0.42424242424242425,0.4444444444444444,0.375,0.4896907216494845,0.5833333333333334,0.5,0.51,0.5833333333333334,0.5,0.06060606060606061,0.13636363636363635,0.045454545454545456,20.982986767485823,0.36363636363636365,,0.08333333333333333,0.07339449541284404,0.04093567251461988,0.15942028985507245,0.03389830508474576,0.10674157303370786,0.0391304347826087,0.03571428571428571,0.07317073170731707,0.02702702702702703,0.022727272727272728,0.06666666666666667,0.05263157894736842,0.08571428571428572,0.08333333333333333,0.1568627450980392,0.04081632653061224,,0.2268041237113402,0.5,0.5789473684210527,0.45454545454545453,0.2268041237113402,0.4090909090909091,0.42857142857142855,0.2222222222222222,0.2268041237113402,0.5,0.5,,0.16666666666666666,1.0,0.5463917525773195,0.4801572916666667,0.49448636363636356,0.42839999999999995,0.04040404040404041,0.058823529411764705,0.1346153846153846,0.1346153846153846,9.119696969696971,0.1648590021691974,8.0,,4.0,,,1.0,13.0,27.0,2.0,3.0,2.0,3.0,13.0,31.0,2.0,3.0,2.0,4.0,27.0,1.0,26.0,13.0,1.0,,2.0,,,,0.6923076923076923,0.41935483870967744,0.6666666666666666,0.5,0.43333333333333335,0.31958762886597936,0.16666666666666666,0.36363636363636365,0.36363636363636365,0.375,0.041237113402061855,,,,0.27835051546391754,0.48148148148148145,0.48148148148148145,0.6923076923076923,,0.25,0.6666666666666666,0.5,0.08333333333333333,,0.25,0.6666666666666666,0.5,25.925806451612903,,,,,,,,,,,,12.0,,,2.0,,,,True,,,
203107,1610612764,Tomas Satoransky,Tomas Satoransky,203107,WAS,20410.0,340,34.0,656,662,117.0,146,53.0,1318,10.0,19.0,,2.0,,,10.0,21.0,8.0,24.0,48.0,16.0,79.0,677.0,1.0,3.0,,2.0,3.0,3.0,3.0,12.0,22.0,26.0,,1.0,34.0,11.0,45.0,11.0,15.0,3.0,16.0,101.0,3.0,5.0,,9.0,18.0,,27,8.0,35,,11.0,6.0,5.0,10.0,2.0,6.0,5.0,1.0,4.0,,15.0,,2.0,13.0,3.0,23.0,,1.0,23.0,,3.0,21.0,3.0,12.0,,3.0,2.0,1.0,5.0,4.0,12.0,117.0,3.0,,0.4583333333333333,0.4583333333333333,0.5,0.3333333333333333,1.0,0.4921875,0.3333333333333333,0.9,0.541095890410959,0.3333333333333333,0.8571428571428571,0.020833333333333332,0.05263157894736842,,12.256267409470752,0.6666666666666666,,,0.08530805687203792,0.025380710659898477,0.07758620689655173,0.037037037037037035,0.08256880733944955,0.02877697841726619,,0.01639344262295082,0.047058823529411764,0.031746031746031744,0.05555555555555555,0.0875,0.05405405405405406,0.12280701754385964,0.08888888888888889,,0.8,0.296875,0.5263157894736842,0.5555555555555556,0.7,0.328125,0.47619047619047616,0.47619047619047616,0.3,0.125,0.6666666666666666,,,,,0.546875,0.49017499999999997,0.42895,0.46553999999999995,0.1643835616438356,0.21052631578947367,0.02531645569620253,0.1518987341772152,6.995833333333331,0.17835365853658536,4.0,2.0,6.0,,1.0,2.0,3.0,10.0,,,,,5.0,16.0,,,1.0,2.0,15.0,,10.0,3.0,,1.0,,1.0,,,1.0,0.3125,,0.5,0.3125,0.25,0.038461538461538464,0.5,0.5,0.25,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.15625,0.3,0.3,1.0,,,,,0.4,0.5,,,0.3,24.937500000000004,,,2.0,2.0,,,,,,,,,,,,,2.0,,True,,,
203504,1610612764,Trey Burke,Trey Burke,203504,WAS,26115.0,435,-75.0,842,858,102.0,162,85.0,1700,14.0,28.0,1.0,2.0,2.0,3.0,14.0,27.0,67.0,54.0,122.0,11.0,164.0,939.0,5.0,9.0,,16.0,8.0,14.0,1.0,23.0,22.0,86.0,2.0,8.0,55.0,23.0,78.0,18.0,17.0,11.0,27.0,179.0,,5.0,,5.0,23.0,,28,5.0,33,1.0,7.0,6.0,1.0,17.0,3.0,13.0,10.0,4.0,4.0,1.0,27.0,1.0,2.0,16.0,1.0,38.0,1.0,2.0,18.0,,2.0,16.0,4.0,10.0,,3.0,,2.0,4.0,1.0,23.0,102.0,3.0,,0.2037037037037037,0.20754716981132076,0.4426229508196721,0.5555555555555556,0.5714285714285714,0.4722222222222222,0.5714285714285714,0.4782608695652174,0.4880952380952381,0.5714285714285714,0.5,0.06557377049180328,0.14285714285714285,0.1111111111111111,20.678685047720045,0.6296296296296297,,,0.08846153846153847,0.017241379310344827,0.034482758620689655,,0.0691358024691358,0.01272264631043257,0.02531645569620253,0.03614457831325301,,,,0.09900990099009901,0.056818181818181816,0.11267605633802817,0.037037037037037035,0.012345679012345678,0.25,0.1728395061728395,0.5,0.5833333333333334,0.14285714285714285,0.16666666666666666,0.5185185185185185,0.5833333333333334,0.21428571428571427,0.41358024691358025,0.14285714285714285,0.5,,0.13043478260869565,0.6666666666666666,0.41975308641975306,0.45709099378881995,0.4699333333333333,0.4177840909090909,0.05952380952380952,0.078125,0.0975609756097561,0.1402439024390244,12.369672131147542,0.12114014251781473,26.0,5.0,7.0,1.0,2.0,2.0,10.0,33.0,1.0,4.0,,7.0,15.0,40.0,2.0,5.0,2.0,9.0,39.0,1.0,32.0,10.0,5.0,,,,1.0,,0.8666666666666667,0.375,0.4,0.2222222222222222,0.38461538461538464,0.24691358024691357,0.02702702702702703,0.3880597014925373,0.3939393939393939,0.23076923076923078,0.043209876543209874,0.7142857142857143,0.7142857142857143,1.0,0.2037037037037037,0.30303030303030304,0.30303030303030304,0.8,0.07142857142857142,0.2857142857142857,0.25,1.0,0.08695652173913043,1.0,0.30434782608695654,,0.3125,26.047499999999996,1.0,,1.0,1.0,,1.0,,0.014925373134328358,,1.0,1.0,6.0,,,,,,,True,,,
