EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FTOffRebounds,BlockingFouls,Loose Ball Fouls,OffFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,Arc3PctBlocked,OffensiveGoaltends,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3,on,3pt And 1 Free Throw Trips,3SecondViolations,HeaveMakes
1626148,1610612740,Anthony Brown,Anthony Brown,1626148,NOP,1738.0,29,-2,58,54,28,25.0,9,112,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,7.0,11.0,70,3.0,3.0,9.0,1.0,2.0,1.0,3.0,5.0,2.0,3.0,6.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,28,1.0,1.0,0.3333333333333333,0.4285714285714285,1.0,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.5,0.55,1.5,0.5,0.55,1.5,0.5,0.7,17.64705882352941,1.0,0.0833333333333333,0.0714285714285714,0.1111111111111111,0.0714285714285714,0.0952380952380952,0.0714285714285714,0.25,0.0833333333333333,0.3333333333333333,0.25,0.1666666666666666,0.1,1.0,1.0,1.0,0.1,0.1,0.7,0.4285714285714285,0.4285714285714285,0.3333333333333333,1.0,1.0,0.3333333333333333,0.2,1.0,0.6,0.3333333333333333,0.8,0.4285714285714285,0.468665,0.470325,0.48071,0.8181818181818182,0.4545454545454545,8.6,26.342857142857145,0.4827586206896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627741,1610612740,Buddy Hield,Buddy Hield,1627741,NOP,69675.0,1161,-150,2373,2356,488,459.0,223,4729,63.0,126.0,15.0,24.0,38.0,66.0,74.0,206.0,3.0,11.0,16.0,40.0,96.0,230.0,89.0,241.0,488.0,2578,6.0,15.0,37.0,16.0,38.0,18.0,43.0,92.0,94.0,219.0,48.0,205.0,74.0,50.0,27.0,77.0,21.0,28.0,181.0,6.0,13.0,73.0,73.0,147.0,19.0,166.0,3.0,28.0,18.0,10.0,48.0,2.0,1.0,35.0,81.0,92.0,484,0.4895833333333333,0.4947368421052631,0.8202247191011236,0.3692946058091286,0.4,0.4186046511627907,0.3708333333333333,0.417391304347826,0.4210526315789473,0.4872611464968153,0.5357142857142857,0.5308641975308642,0.5,0.578125,0.5476190476190477,0.5116772823779193,20.243995425085775,0.5833333333333334,0.107669616519174,0.017426273458445,0.1618625277161862,0.0145985401459854,0.1293179805137289,0.0164217804667242,0.0127659574468085,0.0149700598802395,0.1683168316831683,0.1188118811881188,0.0121951219512195,0.267515923566879,0.5,0.6428571428571429,0.5396825396825397,0.0806794055201698,0.1401273885350318,0.4373673036093418,0.3592233009708738,0.3592233009708738,0.7972972972972973,0.3928571428571428,0.2727272727272727,1.0,0.2962962962962963,0.625,0.4938271604938271,0.4,0.7791932059447984,0.3609756097560975,0.5298827659574467,0.4986823529411765,0.5196512500000001,0.0758196721311475,0.1885245901639344,7.800000000000001,25.36887966804979,0.2056468605141171,2.0,6.0,9.0,24.0,15.0,35.0,3.0,4.0,2.0,3.0,29.0,6.0,13.0,7.0,6.0,98.0,2.0,1.0,33.0,1.0,6.0,9.0,13.0,1.0,18.0,11.0,7.0,6.0,20.0,4.0,3.0,2.0,2.0,2.0,31.0,2.0,1.0,3.0,33.0,3.0,5.0,14.0,1.0,7.0,4.0,2.0,1.0,7.0,4.0,1.0,2.0,7.0,0.4615384615384615,0.0041493775933609,0.1434782608695652,0.2222222222222222,0.0526315789473684,0.0454545454545454,0.0285714285714285,0.0196078431372549,0.0339622641509433,0.0040650406504065,0.0129870129870129,0.0705394190871369,0.0936170212765957,0.1742857142857143,0.5714285714285714,0.2368421052631578,0.25,0.5555555555555556,0.3636363636363636,0.3809523809523809,0.3333333333333333,0.0743099787685774,0.4285714285714285,0.4411764705882353,0.9333333333333332,0.2142857142857142,0.3333333333333333,0.1428571428571428,0.75,0.6666666666666666,0.037037037037037,0.6666666666666666,0.031055900621118,0.0580912863070539,0.0041322314049586,,,,,,,,,,,,,,,True,,,
1627767,1610612740,Cheick Diallo,Cheick Diallo,1627767,NOP,3278.0,55,-21,111,115,60,27.0,14,226,2.0,3.0,1.0,2.0,8.0,9.0,,,,,,,6.0,20.0,,,17.0,136,,,4.0,3.0,10.0,,,9.0,6.0,,,,,1.0,2.0,3.0,2.0,1.0,8.0,4.0,2.0,5.0,2.0,9.0,6.0,15.0,,1.0,,1.0,1.0,,,3.0,4.0,9.0,60,0.5,0.75,,,,,,0.3,0.3,0.3,0.3333333333333333,0.3,0.3695652173913043,0.3333333333333333,0.375,,18.89763779527559,1.0,0.08,0.0526315789473684,0.1724137931034483,0.1818181818181818,0.1296296296296296,0.1,0.0833333333333333,0.2,,0.2857142857142857,,0.15,0.6666666666666666,0.6666666666666666,0.5,0.4,0.45,,,,,,,,0.2,0.5,,,0.15,,0.4439149999999999,0.41135,0.4913,0.2352941176470588,0.5294117647058824,12.075,,0.5405405405405406,1.0,1.0,2.0,2.0,,,,,,,5.0,2.0,6.0,,3.0,6.0,4.0,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,6.0,1.0,2.0,,6.0,,,2.0,,3.0,3.0,,,3.0,,1.0,,1.0,0.3333333333333333,,0.05,,,0.1111111111111111,,1.0,0.25,,,,0.3333333333333333,0.1363636363636363,,0.25,0.25,0.5,0.2222222222222222,0.25,0.5,,,,,0.1666666666666666,1.0,,,,,,0.0909090909090909,0.0909090909090909,,1.0,1.0,,,,,,,,,,,,,True,,,
203524,1610612740,Solomon Hill,Solomon Hill,203524,NOP,43722.0,729,-55,1492,1486,222,242.0,133,2978,26.0,54.0,2.0,9.0,9.0,8.0,25.0,62.0,,4.0,4.0,7.0,33.0,71.0,35.0,91.0,198.0,1620,1.0,6.0,18.0,2.0,9.0,4.0,11.0,27.0,20.0,105.0,,62.0,25.0,33.0,18.0,51.0,13.0,24.0,120.0,2.0,12.0,28.0,42.0,72.0,15.0,87.0,2.0,17.0,14.0,3.0,28.0,1.0,5.0,22.0,48.0,27.0,221,0.303030303030303,0.3571428571428571,1.0,0.3846153846153846,0.1666666666666666,0.3636363636363636,0.3846153846153846,0.4647887323943662,0.2222222222222222,0.5277777777777778,0.5,0.4,0.5625,0.5625,0.54,0.5617283950617284,12.423873325213153,0.6071428571428571,0.0997624703087886,0.0256410256410256,0.0982456140350877,0.008,0.0991501416430594,0.0194986072423398,0.016,0.0049751243781094,0.1278195488721804,0.1129032258064516,0.0232558139534883,0.3333333333333333,0.4814814814814814,0.5652173913043478,0.3846153846153846,0.0555555555555555,0.0493827160493827,0.382716049382716,0.4032258064516129,0.4032258064516129,1.0,0.2666666666666666,,,0.45,0.2222222222222222,0.35,0.5714285714285714,0.8950617283950617,0.4032258064516129,0.5579737654320986,0.5529142857142857,0.53456,0.0909090909090909,0.1363636363636363,4.518309859154929,25.08131868131868,0.1487935656836461,6.0,8.0,3.0,4.0,10.0,29.0,1.0,2.0,,4.0,27.0,6.0,9.0,3.0,11.0,46.0,10.0,,8.0,,5.0,7.0,2.0,2.0,25.0,19.0,6.0,4.0,11.0,2.0,,2.0,2.0,1.0,33.0,4.0,2.0,3.0,31.0,3.0,,14.0,,10.0,9.0,,1.0,10.0,5.0,,,6.0,0.6666666666666666,,0.1126760563380281,0.1481481481481481,,,,0.0606060606060606,0.0494505494505494,0.0062111801242236,0.0204081632653061,0.1164383561643835,0.056338028169014,0.0941704035874439,0.5,0.3333333333333333,0.3333333333333333,,0.5,0.5,,0.1790123456790123,0.3448275862068966,0.3448275862068966,1.0,0.5333333333333333,0.75,0.1333333333333333,0.5,1.0,0.2,,0.0809248554913294,0.1707317073170731,,3.0,3.0,1.0,1.0,2.0,0.0333333333333333,0.1666666666666666,,,,,,,,True,,,
204038,1610612740,Langston Galloway,Langston Galloway,204038,NOP,19511.0,325,-78,671,663,236,198.0,67,1334,10.0,19.0,4.0,7.0,6.0,34.0,20.0,58.0,3.0,3.0,6.0,23.0,24.0,59.0,26.0,72.0,133.0,735,3.0,3.0,13.0,8.0,20.0,9.0,27.0,46.0,18.0,75.0,3.0,58.0,20.0,13.0,8.0,21.0,8.0,6.0,50.0,3.0,5.0,11.0,18.0,30.0,8.0,38.0,2.0,7.0,6.0,1.0,9.0,1.0,1.0,11.0,20.0,45.0,234,0.375,0.391304347826087,0.9615384615384616,0.3611111111111111,1.0,0.3333333333333333,0.3611111111111111,0.4067796610169492,0.4,0.4809160305343511,1.3,0.4574468085106383,0.4925925925925926,1.3,0.4693877551020408,0.549618320610687,19.27710843373494,0.7777777777777778,0.0983606557377049,0.0248756218905472,0.0990990990990991,0.0206896551724137,0.0986394557823129,0.0231213872832369,0.0153846153846153,0.0238095238095238,0.1956521739130435,0.12,0.0266666666666666,0.1450381679389313,0.5263157894736842,0.625,0.2,0.0458015267175572,0.2595419847328244,0.4427480916030534,0.3448275862068966,0.3508771929824561,0.95,0.6,1.0,1.0,0.1489361702127659,0.5714285714285714,0.4893617021276595,0.2608695652173913,0.6946564885496184,0.3448275862068966,0.4875709923664122,0.469975,0.4774978723404255,0.0977443609022556,0.3458646616541353,12.61864406779661,25.4875,0.3517138599105812,1.0,1.0,2.0,12.0,6.0,14.0,,,3.0,4.0,7.0,2.0,2.0,,3.0,30.0,2.0,,3.0,1.0,,,7.0,1.0,15.0,13.0,2.0,,2.0,1.0,,,1.0,,13.0,,4.0,,13.0,2.0,1.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,1.0,0.0138888888888888,0.0508474576271186,0.1578947368421052,,,,0.0588235294117647,0.0579710144927536,,,0.056338028169014,0.0757575757575757,0.0930232558139534,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3529411764705882,0.3529411764705882,0.5,0.1068702290076335,0.4285714285714285,0.4285714285714285,1.0,0.2,1.0,,,,0.0851063829787234,0.75,0.0373134328358208,0.05,0.027027027027027,1.0,,,1.0,1.0,,,2.0,0.0172413793103448,,,,,,True,,,
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,13017.0,217,-62,443,445,38,40.0,38,888,14.0,23.0,4.0,4.0,10.0,25.0,,2.0,,,,,26.0,58.0,,2.0,63.0,515,,,9.0,4.0,5.0,,,9.0,46.0,,,2.0,,2.0,2.0,4.0,1.0,1.0,10.0,4.0,12.0,13.0,25.0,40.0,16.0,56.0,1.0,6.0,4.0,2.0,13.0,2.0,,15.0,27.0,9.0,38,0.8846153846153846,0.9583333333333334,,,,,,0.4482758620689655,0.8,0.4333333333333333,0.375,0.8,0.4701492537313433,0.45,0.9,0.0333333333333333,16.494845360824744,0.4615384615384615,0.1851851851851851,0.0794701986754966,0.1566265060240964,0.0677966101694915,0.1743119266055046,0.0761904761904762,0.1136363636363636,0.0204081632653061,0.1276595744680851,0.4545454545454545,0.0344827586206896,0.3833333333333333,0.6086956521739131,0.7,0.7857142857142857,0.1666666666666666,0.4166666666666667,0.0333333333333333,,,,,,,0.8,1.0,,,0.4166666666666667,,0.4929641666666666,0.5088874999999999,0.67092,0.1428571428571428,0.1428571428571428,10.156896551724138,25.25,0.0857787810383747,3.0,7.0,4.0,8.0,,,,,,,11.0,3.0,8.0,3.0,1.0,6.0,4.0,,5.0,,1.0,,1.0,2.0,10.0,8.0,2.0,,7.0,,,1.0,1.0,3.0,17.0,3.0,,,15.0,1.0,,8.0,,9.0,6.0,,3.0,9.0,6.0,,,1.0,0.375,,0.0862068965517241,0.1304347826086956,0.2,,,0.2222222222222222,0.1041666666666666,0.0338983050847457,0.3,0.1875,0.25,0.1111111111111111,0.6666666666666666,0.4,0.5,1.0,0.32,0.32,1.0,,,,,0.875,0.4285714285714285,,,,,,0.1194029850746268,0.123076923076923,,,,,,2.0,,,1.0,,1.0,,,,,True,,,
203076,1610612740,Anthony Davis,Anthony Davis,203076,NOP,50946.0,849,-86,1729,1710,313,310.0,153,3439,88.0,136.0,24.0,32.0,134.0,144.0,8.0,25.0,2.0,3.0,3.0,6.0,210.0,414.0,8.0,26.0,572.0,1872,2.0,4.0,70.0,40.0,75.0,3.0,7.0,121.0,246.0,24.0,,25.0,8.0,32.0,21.0,53.0,16.0,25.0,127.0,13.0,40.0,60.0,136.0,215.0,53.0,268.0,5.0,37.0,13.0,24.0,66.0,5.0,10.0,26.0,46.0,119.0,309,0.5857142857142857,0.6275510204081632,1.0,0.3076923076923077,0.5,0.4285714285714285,0.3076923076923077,0.5072463768115942,0.5333333333333333,0.5045454545454545,0.5686274509803921,0.5426829268292683,0.5568627450980392,0.5932203389830508,0.6173469387755102,0.059090909090909,30.279094260136915,0.5606060606060606,0.2666666666666666,0.07380073800738,0.1818181818181818,0.0457746478873239,0.2333333333333333,0.0641646489104116,0.127906976744186,0.0491071428571428,0.261437908496732,0.1739130434782608,0.0245098039215686,0.3090909090909091,0.6470588235294118,0.6929133858267716,0.5909090909090909,0.3045454545454545,0.3272727272727272,0.0568181818181818,0.32,0.32,1.0,0.0588235294117647,0.6666666666666666,1.0,0.3902439024390244,0.75,0.073170731707317,0.5,0.3681818181818181,0.32,0.4876305681818181,0.5853276315789473,0.5202670731707318,0.1223776223776223,0.2115384615384615,9.580193236714976,25.253846153846155,0.1810294968189705,20.0,34.0,59.0,63.0,,1.0,,1.0,,1.0,128.0,26.0,47.0,12.0,32.0,174.0,28.0,,16.0,1.0,5.0,4.0,3.0,19.0,31.0,23.0,8.0,6.0,29.0,5.0,,5.0,3.0,6.0,145.0,8.0,3.0,2.0,160.0,13.0,8.0,73.0,,44.0,31.0,2.0,11.0,46.0,30.0,1.0,2.0,3.0,0.5531914893617021,0.0384615384615384,0.038647342995169,0.0661764705882353,0.044776119402985,0.0069444444444444,1.0,0.5588235294117647,0.065989847715736,0.0289017341040462,0.0333333333333333,0.2265193370165746,0.3125,0.1839080459770115,0.6521739130434783,0.4402985074626865,0.4609375,0.4915254237288136,0.4375,0.4405594405594406,0.6666666666666666,0.0022727272727272,,,,0.6666666666666666,0.5882352941176471,0.0196078431372549,,,0.0121951219512195,,0.146,0.1540084388185654,,10.0,6.0,,3.0,5.0,,0.1,3.0,,3.0,2.0,2.0,,,True,,,
204025,1610612740,Tim Frazier,Tim Frazier,204025,NOP,15385.0,256,-61,522,511,164,142.0,57,1033,15.0,20.0,5.0,7.0,12.0,16.0,5.0,18.0,,3.0,1.0,4.0,24.0,48.0,5.0,18.0,91.0,601,,3.0,6.0,6.0,11.0,1.0,4.0,34.0,6.0,9.0,6.0,18.0,5.0,46.0,18.0,64.0,16.0,23.0,146.0,4.0,5.0,11.0,10.0,22.0,9.0,31.0,1.0,20.0,16.0,4.0,26.0,1.0,10.0,11.0,27.0,32.0,162,0.125,0.1304347826086956,0.6,0.2777777777777778,,0.25,0.2777777777777778,0.5,0.5454545454545454,0.4772727272727273,0.2857142857142857,0.5,0.5617283950617284,0.375,0.68,0.2727272727272727,18.32191780821918,0.7692307692307693,0.0769230769230769,0.0308641975308641,0.1047619047619047,0.0465116279069767,0.0893617021276595,0.0362903225806451,0.0344827586206896,0.0555555555555555,0.0909090909090909,0.1071428571428571,0.03125,0.303030303030303,0.75,0.8333333333333334,0.2,0.1818181818181818,0.2424242424242424,0.2727272727272727,0.2777777777777778,0.2777777777777778,0.6,0.4285714285714285,,,0.4666666666666667,0.7142857142857143,0.2666666666666666,0.25,0.5757575757575758,0.2777777777777778,0.4845272727272727,0.4715142857142857,0.4894066666666666,0.0659340659340659,0.3736263736263736,8.958333333333334,25.561111111111117,0.3141762452107279,1.0,2.0,2.0,7.0,,,,,,,28.0,2.0,4.0,2.0,19.0,42.0,2.0,,5.0,,2.0,11.0,12.0,1.0,8.0,5.0,3.0,3.0,6.0,2.0,,1.0,,,26.0,1.0,,3.0,32.0,2.0,,11.0,,1.0,1.0,,,1.0,,,,5.0,0.5,,0.1041666666666666,0.1,0.25,,,0.0909090909090909,0.0666666666666666,,,0.0869565217391304,0.05,0.1038961038961039,,0.1666666666666666,0.2222222222222222,,0.4375,0.4375,,,,,,0.2857142857142857,0.5,,,,,,0.1466666666666666,0.1929824561403508,,6.0,5.0,,1.0,3.0,,,1.0,,,,,1.0,,True,,,
203093,1610612740,Terrence Jones,Terrence Jones,203093,NOP,29374.0,490,-58,1004,1003,226,194.0,92,2007,58.0,83.0,8.0,12.0,56.0,16.0,6.0,27.0,,1.0,1.0,7.0,85.0,155.0,6.0,29.0,219.0,1086,,1.0,33.0,13.0,29.0,1.0,8.0,39.0,110.0,18.0,,27.0,6.0,11.0,11.0,22.0,10.0,8.0,55.0,4.0,21.0,36.0,50.0,93.0,25.0,118.0,3.0,14.0,7.0,7.0,23.0,6.0,6.0,13.0,29.0,39.0,225,0.6470588235294118,0.7051282051282052,1.0,0.2068965517241379,,0.125,0.2068965517241379,0.5483870967741935,0.4482758620689655,0.5108695652173914,0.56,0.3918918918918919,0.5264423076923077,0.5892857142857143,0.4431818181818182,0.1576086956521739,20.86720867208672,0.6086956521739131,0.1736111111111111,0.0670926517571885,0.1894736842105263,0.0231213872832369,0.1799163179916318,0.051440329218107,0.0517241379310344,0.0208333333333333,0.1643835616438356,0.3,0.037037037037037,0.4510869565217391,0.6987951807228916,0.7837837837837838,0.7241379310344828,0.3043478260869565,0.0869565217391304,0.1467391304347826,0.2222222222222222,0.2222222222222222,1.0,0.04,,,0.3243243243243243,0.6666666666666666,0.1891891891891892,0.1428571428571428,0.6086956521739131,0.2222222222222222,0.5111174863387978,0.5017812500000001,0.5124361111111111,0.1506849315068493,0.1780821917808219,5.467741935483869,26.1,0.2250996015936255,12.0,19.0,22.0,5.0,,2.0,,,,1.0,31.0,14.0,24.0,5.0,10.0,60.0,14.0,,10.0,,1.0,,3.0,7.0,19.0,14.0,5.0,4.0,9.0,1.0,,,,2.0,53.0,8.0,1.0,,61.0,13.0,,34.0,,20.0,14.0,,6.0,21.0,9.0,1.0,,5.0,0.5833333333333334,,0.064516129032258,0.108433734939759,0.0178571428571428,,,0.2916666666666667,0.102803738317757,0.0444444444444444,0.0344827586206896,0.160377358490566,0.1926605504587156,0.1384615384615384,0.4285714285714285,0.3928571428571428,0.4,0.3636363636363636,0.3125,0.3125,1.0,0.0108695652173913,,,,0.76,0.631578947368421,,,,0.027027027027027,,0.1658536585365853,0.1931818181818181,,3.0,3.0,,1.0,5.0,,0.25,,,,1.0,1.0,,,True,,,
201600,1610612740,Omer Asik,Omer Asik,201600,NOP,8110.0,135,-16,272,270,51,42.0,31,542,8.0,20.0,2.0,3.0,1.0,,,,,,,,8.0,21.0,,,23.0,272,,,14.0,2.0,3.0,,,6.0,6.0,,,,,2.0,3.0,5.0,2.0,,13.0,2.0,15.0,11.0,16.0,29.0,17.0,46.0,2.0,3.0,2.0,1.0,3.0,1.0,,5.0,14.0,6.0,51,0.375,1.0,,,,,,0.3809523809523809,0.6666666666666666,0.3809523809523809,0.4545454545454545,0.6666666666666666,0.4107142857142857,0.5,0.75,,9.67741935483871,1.0,0.1927710843373494,0.1595744680851064,0.22,0.0363636363636363,0.2030075187969924,0.1140939597315436,0.1666666666666666,0.0444444444444444,0.1851851851851851,,0.2222222222222222,0.9523809523809524,0.4,0.4705882352941176,0.375,0.0476190476190476,,,,,,,,,1.0,0.6666666666666666,,,0.9523809523809524,,0.5684809523809524,0.5547636363636363,0.5135666666666666,0.6086956521739131,0.2608695652173913,1.8047619047619048,,0.1875,5.0,11.0,,,,,,,,,7.0,5.0,11.0,4.0,2.0,10.0,10.0,,3.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,16.0,5.0,,,15.0,2.0,,8.0,,1.0,1.0,,,1.0,1.0,,,1.0,0.4545454545454545,,0.1428571428571428,0.15,,,,0.3333333333333333,0.225,0.0833333333333333,,0.2307692307692307,0.1666666666666666,0.2972972972972973,1.0,,,,,,,,,,,1.0,0.4545454545454545,,,,,,0.2962962962962963,0.2962962962962963,,1.0,,,,1.0,,,,,,,,,,True,,,
