EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Clear Path Fouls,Offensive Fouls,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,OffensiveGoaltends,on
101139,1610612754,CJ Miles,CJ Miles,101139,IND,106578.0,1776,76,3524,3503,938,940,366,7027,57,97,16.0,19.0,17.0,33.0,21.0,51.0,34.0,90.0,66.0,130.0,10.0,19.0,16.0,34.0,103.0,279.0,10.0,18.0,25.0,61.0,112,238,169.0,409.0,84.0,815,3812,20.0,28.0,20.0,37.0,13.0,113.0,32,65,41.0,95.0,27.0,214,128.0,96.0,483.0,24.0,28.0,2.0,277.0,103.0,20.0,2.0,35,13.0,48,7.0,6.0,22.0,4.0,9.0,109,13.0,17.0,93,94,12.0,199,30.0,229,8.0,46.0,28.0,18.0,25.0,6.0,19.0,15.0,1.0,6.0,1.0,1.0,40.0,5.0,12.0,87.0,10.0,151.0,4.0,4.0,85.0,11.0,4.0,5.0,3.0,93.0,11.0,1.0,6.0,36.0,8.0,2.0,23.0,2.0,2.0,9.0,3.0,11.0,25.0,16.0,214,932,11.0,2.0,0.5714285714285714,0.6530612244897959,0.9526627218934911,0.4132029339853301,0.5405405405405406,0.43157894736842106,0.4152334152334152,0.47058823529411764,0.7142857142857143,0.49230769230769234,0.5649149922720247,0.7692307692307693,0.584375,0.5939794419970631,0.8,0.6272189349112426,0.6321483771251932,0.004889975550122249,0.08403361344537816,0.14432989690721648,0.11764705882352941,0.007168458781362007,18.280933062880326,0.625,0.12121212121212122,0.09842931937172775,0.015625,0.14599686028257458,0.022968197879858657,0.11746231155778894,0.018137847642079808,0.014367816091954023,0.022922636103151862,0.010230179028132993,0.02336448598130841,0.021739130434782608,0.06535947712418301,0.08163265306122448,0.14084507042253522,0.15885947046843177,0.10273972602739725,0.02373887240356083,0.64,0.14992272024729522,0.5876288659793815,0.6867469879518072,0.5087719298245614,0.07882534775888717,0.4117647058823529,0.4666666666666667,0.42857142857142855,0.1391035548686244,0.37777777777777777,0.37777777777777777,0.7647058823529411,0.2009273570324575,0.5076923076923077,0.5076923076923077,0.9545454545454546,0.4312210200927357,0.36917562724014336,0.37184115523465705,0.9514563106796117,0.2923076923076923,0.8421052631578947,0.25,0.2923076923076923,0.5263157894736842,0.8,0.27692307692307694,0.5555555555555556,1.0,0.20625,0.5151515151515151,0.2125,0.47058823529411764,0.38125,0.4098360655737705,0.7820710973724884,0.37184115523465705,0.5110661971830988,0.4976947916666666,0.4927266025641025,0.06480117820324006,0.13688212927756654,0.019230769230769232,0.13865030674846626,0.2625766871165644,9.828151260504196,25.31124694376527,0.26617480136208854,,,,,,,,,,,,True
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,34820.0,580,-31,1152,1155,310,334,102,2307,38,57,,1.0,6.0,12.0,12.0,22.0,18.0,50.0,3.0,10.0,,1.0,,2.0,5.0,21.0,1.0,3.0,3.0,7.0,68,129,8.0,31.0,30.0,190,1316,,4.0,1.0,4.0,,3.0,12,30,3.0,9.0,11.0,44,40.0,96.0,24.0,,,2.0,19.0,5.0,7.0,,50,27.0,77,18.0,9.0,22.0,16.0,12.0,181,2.0,4.0,34,24,1.0,59,6.0,65,3.0,30.0,20.0,10.0,21.0,5.0,11.0,14.0,3.0,10.0,1.0,2.0,35.0,3.0,9.0,15.0,2.0,36.0,2.0,,42.0,2.0,,1.0,5.0,45.0,3.0,,,20.0,,4.0,7.0,,,4.0,1.0,2.0,7.0,3.0,44,305,6.0,2.0,0.29411764705882354,0.29411764705882354,1.0,0.25806451612903225,0.25,0.3333333333333333,0.27586206896551724,0.5271317829457365,,0.4,0.5,0.1875,0.4230769230769231,0.5248618784530387,0.1875,0.4583333333333333,0.19375,,0.05426356589147287,0.05263157894736842,0.18181818181818182,,16.9811320754717,0.6,0.02631578947368421,0.08,0.011019283746556474,0.1837837837837838,0.012345679012345678,0.11958762886597939,0.011428571428571429,0.009174311926605505,0.017699115044247787,0.0070921985815602835,0.016666666666666666,,0.03260869565217391,0.0784313725490196,0.12264150943396226,0.176056338028169,0.20930232558139536,0.041666666666666664,0.42857142857142855,0.35625,0.6666666666666666,0.7037037037037037,0.3684210526315789,0.1375,0.5454545454545454,0.6666666666666666,0.08333333333333333,0.3125,0.36,0.36,0.2777777777777778,0.0625,0.3,0.3,1.0,0.13125,0.23809523809523808,0.23809523809523808,1.0,0.125,,,0.125,,,0.375,0.3333333333333333,1.0,0.3076923076923077,0.5,0.05128205128205128,,0.1794871794871795,0.42857142857142855,0.55,0.2631578947368421,0.48510158227848105,0.48596428571428574,0.4465118421052631,0.11299435028248588,0.136986301369863,,0.015789473684210527,0.23157894736842105,9.134883720930231,26.403225806451612,0.2690972222222222,1.0,,,,,,,,,,,True
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,59190.0,986,72,1961,1941,489,486,186,3902,82,114,25.0,36.0,19.0,24.0,22.0,50.0,52.0,114.0,,4.0,,,,1.0,8.0,34.0,1.0,4.0,3.0,13.0,156,278,8.0,38.0,104.0,440,2127,28.0,41.0,1.0,4.0,16.0,75.0,34,52,3.0,14.0,26.0,103,236.0,76.0,24.0,,38.0,1.0,33.0,8.0,15.0,,25,32.0,57,15.0,17.0,15.0,6.0,4.0,146,13.0,41.0,47,104,13.0,164,54.0,218,7.0,26.0,22.0,4.0,20.0,1.0,11.0,24.0,3.0,9.0,,1.0,44.0,3.0,8.0,61.0,1.0,109.0,1.0,9.0,96.0,,6.0,3.0,5.0,123.0,9.0,,,58.0,1.0,7.0,50.0,1.0,,40.0,1.0,9.0,51.0,28.0,103,483,11.0,5.0,0.7564102564102564,0.8613138686131386,1.0,0.21052631578947367,0.25,0.21428571428571427,0.21621621621621623,0.5611510791366906,0.6829268292682927,0.6538461538461539,0.5316455696202531,0.6555555555555556,0.5833333333333334,0.5898123324396782,0.6818181818181818,0.6280487804878049,0.12025316455696203,,0.0539568345323741,0.08771929824561403,0.1,,19.19704660821412,0.45454545454545453,0.24074074074074073,0.19439252336448598,0.07550644567219153,0.13165266106442577,0.03987730061349693,0.16928251121076232,0.06214039125431531,0.11428571428571428,0.08176100628930817,0.03827751196172249,0.04365079365079365,0.02702702702702703,0.19428571428571428,0.18823529411764706,0.2,0.1417624521072797,0.10416666666666667,0.051470588235294115,0.5490196078431373,0.36075949367088606,0.7192982456140351,0.7884615384615384,0.6829268292682927,0.15822784810126583,0.44,0.4888888888888889,0.6818181818181818,0.36075949367088606,0.45614035087719296,0.45614035087719296,0.9038461538461539,0.012658227848101266,,,,0.10759493670886076,0.23529411764705882,0.23529411764705882,1.0,0.8,0.6944444444444444,0.12,,,,0.08888888888888889,0.25,1.0,0.36363636363636365,0.7916666666666666,0.015151515151515152,,0.19696969696969696,0.23076923076923078,0.4810126582278481,0.24242424242424243,0.49484476190476173,0.6117472972972973,0.5119569230769231,0.16120218579234974,0.17737003058103976,0.02564102564102564,0.17045454545454544,0.2340909090909091,9.734892086330934,26.373684210526314,0.2493625701172871,,16.0,1.0,4.0,1.0,3.0,,,,,,True
1626202,1610612754,Joe Young,Joe Young,1626202,IND,3070.0,51,-14,104,105,38,48,11,209,2,7,,2.0,,3.0,1.0,4.0,4.0,11.0,,1.0,,,,,2.0,6.0,,1.0,2.0,4.0,7,22,2.0,7.0,4.0,24,109,,3.0,,1.0,1.0,1.0,2,7,2.0,4.0,2.0,12,,14.0,3.0,3.0,,,6.0,2.0,2.0,,2,2.0,4,1.0,1.0,2.0,,,10,,,5,3,1.0,9,,9,,1.0,1.0,,,,,,,,,,,,,3.0,,3.0,,,3.0,,,,,5.0,,,1.0,1.0,,1.0,,,,,,,,,12,38,,1.0,,,0.5,0.2857142857142857,,0.5,0.2857142857142857,0.3181818181818182,,0.2857142857142857,0.3448275862068966,,0.45454545454545453,0.3709677419354839,,0.5,0.2413793103448276,,0.09090909090909091,0.2857142857142857,,,26.495726495726498,,0.5,0.14285714285714285,,0.29411764705882354,,0.21052631578947367,,,,,,,,0.25,0.3333333333333333,0.26666666666666666,0.5,,,0.2413793103448276,0.2857142857142857,0.4,,0.13793103448275862,0.25,0.25,,0.3793103448275862,0.36363636363636365,0.36363636363636365,,0.034482758620689655,,,,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,,,0.25,,,0.2727272727272727,,,,0.36363636363636365,0.5,0.4827586206896552,0.3333333333333333,0.45304482758620696,0.39427500000000004,0.4180136363636363,0.03333333333333333,0.043478260869565216,,0.041666666666666664,0.5,11.063636363636363,25.74285714285714,0.36538461538461536,,,,,,,,,,,,True
202331,1610612754,Paul George,Paul George,202331,IND,66260.0,1104,162,2196,2164,613,575,220,4360,52,79,3.0,6.0,16.0,21.0,41.0,87.0,85.0,175.0,14.0,37.0,1.0,5.0,,3.0,58.0,175.0,3.0,9.0,19.0,59.0,178,341,72.0,212.0,145.0,717,2342,17.0,30.0,4.0,14.0,6.0,52.0,46,93,19.0,62.0,71.0,220,136.0,220.0,183.0,33.0,8.0,1.0,174.0,58.0,23.0,,60,46.0,106,26.0,20.0,44.0,6.0,10.0,258,12.0,19.0,80,80,9.0,169,31.0,200,12.0,51.0,30.0,21.0,63.0,16.0,35.0,38.0,4.0,28.0,,2.0,101.0,8.0,24.0,31.0,5.0,90.0,6.0,7.0,130.0,3.0,4.0,5.0,3.0,163.0,14.0,,14.0,48.0,6.0,26.0,11.0,3.0,3.0,9.0,,2.0,14.0,8.0,218,607,14.0,21.0,0.38202247191011235,0.39080459770114945,0.8472222222222222,0.33962264150943394,0.2857142857142857,0.3064516129032258,0.3412322274881517,0.5219941348973607,0.5666666666666667,0.4946236559139785,0.5171790235081374,0.5227272727272727,0.4806451612903226,0.568659127625202,0.5425531914893617,0.5710526315789474,0.3833634719710669,,0.06744868035190615,0.1518987341772152,0.10344827586206896,,29.36833470057424,0.6237623762376238,0.14516129032258066,0.13559322033898305,0.03104575163398693,0.20050125313283207,0.030927835051546393,0.16177957532861476,0.031,0.03125,0.03482587064676617,0.0273972602739726,0.030821917808219176,0.03125,0.125,0.11627906976744186,0.1592920353982301,0.19463087248322147,0.21782178217821782,0.04460966542750929,0.5714285714285714,0.14285714285714285,0.6582278481012658,0.7761194029850746,0.4230769230769231,0.15732368896925858,0.47126436781609193,0.5256410256410257,0.21951219512195122,0.31645569620253167,0.4857142857142857,0.4913294797687861,0.43529411764705883,0.06690777576853527,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.31645569620253167,0.3314285714285714,0.3314285714285714,0.8275862068965517,0.13636363636363635,0.5,0.3333333333333333,0.11363636363636363,0.2,1.0,0.20454545454545456,0.3333333333333333,0.6666666666666666,0.13548387096774195,0.7619047619047619,0.01935483870967742,,0.38064516129032255,0.3220338983050847,0.5262206148282098,0.3333333333333333,0.4763920765027324,0.4320428571428571,0.45867565789473674,0.09106239460370995,0.128,0.027522935779816515,0.07252440725244072,0.3068340306834031,11.959824046920819,25.65471698113207,0.279143897996357,,6.0,,,,,0.011428571428571429,,,,,True
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,48126.0,802,51,1574,1588,359,380,166,3162,76,122,16.0,31.0,12.0,20.0,20.0,58.0,7.0,13.0,6.0,20.0,2.0,3.0,2.0,4.0,2.0,12.0,,,,5.0,103,193,8.0,32.0,15.0,245,1709,21.0,39.0,2.0,3.0,2.0,50.0,17,29,2.0,9.0,6.0,46,150.0,56.0,24.0,,16.0,1.0,11.0,2.0,20.0,,26,22.0,48,18.0,4.0,14.0,2.0,10.0,118,20.0,30.0,44,50,15.0,109,51.0,160,7.0,46.0,28.0,18.0,19.0,5.0,12.0,14.0,2.0,7.0,,3.0,33.0,4.0,9.0,30.0,4.0,62.0,2.0,1.0,46.0,7.0,5.0,3.0,2.0,34.0,4.0,,,15.0,,4.0,7.0,1.0,1.0,7.0,,,8.0,5.0,46,358,8.0,4.0,0.7281553398058253,0.7894736842105263,1.0,0.25,0.6666666666666666,0.2222222222222222,0.25806451612903225,0.533678756476684,0.5384615384615384,0.5862068965517241,0.5111111111111111,0.5714285714285714,0.5263157894736842,0.5104166666666666,0.5813953488372093,0.5111111111111111,0.14222222222222222,,0.10362694300518134,0.09016393442622951,0.15517241379310345,,15.458663646659117,0.5757575757575758,0.38461538461538464,0.11389521640091116,0.06263048016701461,0.1456953642384106,0.07722007722007722,0.12685560053981107,0.06775067750677506,0.08045977011494253,0.041379310344827586,0.0625,0.075,0.0847457627118644,0.0718954248366013,0.18699186991869918,0.09815950920245399,0.15584415584415584,0.11267605633802817,0.07777777777777778,0.625,0.5422222222222223,0.6229508196721312,0.6846846846846847,0.7631578947368421,0.2577777777777778,0.3448275862068966,0.40816326530612246,0.6,0.057777777777777775,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.08888888888888889,0.3,0.3,1.0,0.05333333333333334,0.16666666666666666,0.16666666666666666,1.0,0.7380952380952381,0.5161290322580645,0.5,0.07142857142857142,0.6666666666666666,1.0,,,,0.5263157894736842,0.6,0.10526315789473684,0.5,0.13157894736842105,,0.6844444444444444,0.18181818181818182,0.5255973214285714,0.5421066666666667,0.5363905405405407,0.0635593220338983,0.07352941176470588,,0.20408163265306123,0.18775510204081633,4.452849740932642,25.521874999999998,0.22808132147395171,,1.0,,1.0,1.0,1.0,,1.0,0.037037037037037035,,,True
201166,1610612754,Aaron Brooks,Aaron Brooks,201166,IND,34436.0,574,24,1115,1121,231,258,138,2236,13,37,1.0,6.0,2.0,5.0,15.0,38.0,15.0,34.0,2.0,8.0,,,,1.0,29.0,73.0,2.0,7.0,12.0,25.0,43,109,31.0,81.0,24.0,203,1194,3.0,10.0,2.0,7.0,2.0,14.0,7,25,12.0,26.0,10.0,60,10.0,76.0,57.0,36.0,,5.0,68.0,29.0,9.0,1.0,64,26.0,90,17.0,9.0,24.0,20.0,20.0,206,7.0,5.0,11,19,,30,12.0,42,2.0,11.0,8.0,3.0,28.0,8.0,17.0,15.0,5.0,11.0,,1.0,43.0,7.0,8.0,42.0,2.0,66.0,,2.0,33.0,6.0,2.0,3.0,4.0,29.0,1.0,,,8.0,2.0,4.0,6.0,,,5.0,,1.0,6.0,2.0,60,231,4.0,3.0,0.11627906976744186,0.11627906976744186,0.6129032258064516,0.38271604938271603,0.2857142857142857,0.46153846153846156,0.40789473684210525,0.3944954128440367,0.3,0.28,0.4710526315789474,0.35294117647058826,0.49019607843137253,0.5,0.3888888888888889,0.5357142857142857,0.4263157894736842,0.012345679012345678,0.08256880733944955,0.1891891891891892,0.02631578947368421,,19.233776387802973,0.6511627906976745,,0.059006211180124224,0.013089005235602094,0.051643192488262914,0.041666666666666664,0.056074766355140186,0.02181818181818182,,0.007462686567164179,0.03125,0.04,0.046511627906976744,0.053763440860215055,0.028846153846153848,0.088,0.052941176470588235,0.046511627906976744,0.020833333333333332,0.3333333333333333,0.19473684210526315,0.35135135135135137,0.43333333333333335,0.07692307692307693,0.2,0.39473684210526316,0.40540540540540543,0.06666666666666667,0.17894736842105263,0.4411764705882353,0.45454545454545453,0.2,0.042105263157894736,0.25,0.2857142857142857,1.0,0.38421052631578945,0.3972602739726027,0.3972602739726027,0.5862068965517241,0.35294117647058826,0.16666666666666666,,,,,0.4117647058823529,0.2857142857142857,0.5,0.09803921568627451,0.4,0.0196078431372549,,0.49019607843137253,0.48,0.6210526315789474,0.4264705882352941,0.46637759562841535,0.49257812500000003,0.4310543478260869,0.05025125628140704,0.06896551724137931,0.024096385542168676,0.06896551724137931,0.2955665024630542,8.83577981651376,28.296296296296298,0.20717488789237667,,1.0,,,,,0.029411764705882353,,,0.125,,True
201952,1610612754,Jeff Teague,Jeff Teague,201952,IND,62586.0,1043,74,2098,2077,612,572,203,4175,59,128,4.0,6.0,16.0,37.0,56.0,110.0,21.0,49.0,3.0,9.0,1.0,1.0,,,32.0,89.0,1.0,7.0,11.0,28.0,136,287,35.0,98.0,148.0,525,2272,7.0,15.0,2.0,8.0,4.0,24.0,49,104,11.0,28.0,65.0,196,22.0,250.0,57.0,48.0,8.0,2.0,87.0,32.0,37.0,2.0,177,71.0,248,58.0,13.0,79.0,29.0,69.0,567,7.0,9.0,48,66,1.0,115,16.0,131,4.0,34.0,14.0,20.0,50.0,16.0,33.0,30.0,4.0,17.0,,5.0,80.0,5.0,20.0,36.0,4.0,69.0,3.0,,134.0,7.0,1.0,8.0,9.0,172.0,8.0,2.0,,50.0,14.0,21.0,7.0,2.0,1.0,5.0,,2.0,9.0,5.0,190,606,10.0,16.0,0.08088235294117647,0.08333333333333333,0.5428571428571428,0.35714285714285715,0.25,0.39285714285714285,0.3645833333333333,0.4738675958188153,0.4666666666666667,0.47115384615384615,0.4896103896103896,0.43478260869565216,0.4962121212121212,0.5706521739130435,0.48,0.5903614457831325,0.2545454545454545,0.02040816326530612,0.1289198606271777,0.1953125,0.09090909090909091,0.02247191011235955,23.185916702447404,0.625,0.017241379310344827,0.11913357400722022,0.014975041597337771,0.12598425196850394,0.01971830985915493,0.12192513368983957,0.016736401673640166,0.010101010101010102,0.026595744680851064,0.009302325581395349,0.01824817518248175,0.024691358024691357,0.09289617486338798,0.12121212121212122,0.1407766990291262,0.1284722222222222,0.11827956989247312,0.023809523809523808,0.5555555555555556,0.33246753246753247,0.4609375,0.5728155339805825,0.11864406779661017,0.2857142857142857,0.509090909090909,0.56,0.05357142857142857,0.12727272727272726,0.42857142857142855,0.44680851063829785,0.047619047619047616,0.023376623376623377,0.3333333333333333,0.3333333333333333,1.0,0.23116883116883116,0.3595505617977528,0.367816091954023,0.5,0.2608695652173913,0.6666666666666666,,0.043478260869565216,1.0,1.0,0.30434782608695654,0.14285714285714285,1.0,0.2803030303030303,0.43243243243243246,,,0.21212121212121213,0.39285714285714285,0.587012987012987,0.367816091954023,0.47728499999999996,0.4672642857142857,0.46579765625000014,0.14578587699316628,0.1519756838905775,0.12727272727272726,0.045714285714285714,0.37333333333333335,6.868989547038327,26.91122448979592,0.2917063870352717,,,1.0,,,,0.04081632653061224,,,,,True
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,21411.0,357,-8,715,706,230,217,72,1421,12,20,4.0,5.0,4.0,5.0,1.0,7.0,9.0,20.0,7.0,16.0,1.0,1.0,3.0,4.0,4.0,11.0,,,1.0,3.0,22,47,11.0,27.0,13.0,90,739,5.0,8.0,1.0,1.0,,13.0,7,12,4.0,7.0,4.0,30,32.0,12.0,30.0,3.0,2.0,,11.0,4.0,3.0,,5,5.0,10,3.0,2.0,1.0,2.0,2.0,25,9.0,9.0,23,30,4.0,57,18.0,75,1.0,12.0,9.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,,,8.0,1.0,3.0,11.0,2.0,16.0,1.0,,17.0,,,,,17.0,1.0,,,6.0,,3.0,8.0,,,5.0,,3.0,8.0,3.0,30,230,,3.0,0.7272727272727273,0.7619047619047619,0.9090909090909091,0.4074074074074074,1.0,0.5714285714285714,0.4074074074074074,0.46808510638297873,0.625,0.5833333333333334,0.5202702702702703,0.7222222222222222,0.6842105263157895,0.5487804878048781,0.65,0.6818181818181818,0.36486486486486486,,0.06382978723404255,0.1,,,11.335012594458437,0.5,0.2,0.1507537688442211,0.03879310344827586,0.17424242424242425,0.08333333333333333,0.16012084592145015,0.052941176470588235,0.027777777777777776,0.05405405405405406,0.03488372093023256,0.08433734939759036,0.08,0.08333333333333333,0.15873015873015872,0.19736842105263158,0.1619047619047619,0.2222222222222222,0.029411764705882353,0.375,0.2702702702702703,0.6,0.6666666666666666,0.75,0.0945945945945946,0.14285714285714285,0.14285714285714285,,0.2702702702702703,0.45,0.47368421052631576,0.7777777777777778,0.21621621621621623,0.4375,0.4375,1.0,0.14864864864864866,0.36363636363636365,0.36363636363636365,0.75,0.5555555555555556,0.8,0.5,0.1111111111111111,1.0,1.0,,,,0.2631578947368421,0.8,0.21052631578947367,0.75,0.15789473684210525,0.3333333333333333,0.6351351351351351,0.36363636363636365,0.5160229166666668,0.48572,0.5240882352941176,0.0759493670886076,0.11538461538461539,,0.14444444444444443,0.3333333333333333,10.208510638297872,25.43703703703704,0.32167832167832167,,,,,,,0.05,,,,,True
201155,1610612754,Rodney Stuckey,Rodney Stuckey,201155,IND,14247.0,237,35,471,461,126,127,40,932,12,24,,,1.0,5.0,5.0,14.0,5.0,23.0,3.0,8.0,,,1.0,1.0,5.0,12.0,,1.0,2.0,4.0,22,61,8.0,20.0,24.0,92,491,,6.0,,1.0,,,6,16,3.0,5.0,5.0,26,4.0,40.0,21.0,3.0,,,12.0,5.0,6.0,,15,16.0,31,9.0,7.0,7.0,2.0,6.0,78,,1.0,11,13,1.0,25,1.0,26,,5.0,4.0,1.0,6.0,1.0,4.0,5.0,1.0,2.0,,,11.0,,2.0,6.0,1.0,18.0,,,20.0,1.0,,1.0,3.0,29.0,1.0,,,15.0,,,,,,,,,,,26,126,2.0,,0.09090909090909091,0.09090909090909091,0.875,0.4,,0.6,0.4,0.36065573770491804,,0.375,0.41975308641975306,,0.5,0.4842105263157895,,0.5416666666666666,0.24691358024691357,,0.09836065573770492,0.16666666666666666,0.07142857142857142,,20.622568093385215,0.5454545454545454,0.0625,0.09923664122137404,0.006993006993006993,0.14473684210526316,,0.11594202898550725,0.004672897196261682,,,0.020833333333333332,,,0.0625,0.07692307692307693,0.13333333333333333,0.17543859649122806,0.05263157894736842,,,0.2962962962962963,0.5,0.6,0.16666666666666666,0.1728395061728395,0.35714285714285715,0.38461538461538464,,0.2839506172839506,0.21739130434782608,0.22727272727272727,,0.09876543209876543,0.375,0.375,1.0,0.14814814814814814,0.4166666666666667,0.4166666666666667,0.8,,,,,,,0.14285714285714285,,,0.23809523809523808,0.2,0.047619047619047616,1.0,0.19047619047619047,0.5,0.5432098765432098,0.4166666666666667,0.47558999999999996,0.4187083333333333,0.42988571428571426,0.15789473684210525,0.2,,,0.2826086956521739,9.854098360655737,24.62,0.267515923566879,,3.0,,,,,0.043478260869565216,,,,,True
