EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,SecondChanceAtRimFGM,SecondChanceFG2M,OffThreePtRebounds,SelfOReb,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PtsPutbacks,BlockingFouls,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,Corner3PctBlocked,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,BlockedCorner3,on,HeaveMakes,Clear Path Fouls,3SecondViolations,OffensiveGoaltends
101150,1610612747,Lou Williams,Lou Williams,101150,LAL,12799.0,213,-51,448,449,77,134,49,897,20.0,32.0,2.0,3.0,9.0,10.0,26.0,2.0,6.0,6.0,9.0,1.0,1.0,1.0,1.0,16.0,40.0,1.0,2.0,3.0,10.0,32.0,64.0,22.0,49.0,48.0,178,525,2.0,2.0,3.0,3.0,9.0,4.0,16.0,4.0,11.0,7.0,27,12.0,52.0,30.0,36.0,1.0,39.0,16.0,7.0,1.0,24.0,5.0,29,4.0,1.0,11.0,11.0,2.0,63,3.0,8.0,9,1.0,18,3.0,21,11.0,10.0,1.0,10.0,1.0,7.0,7.0,4.0,3.0,1.0,17,2.0,3.0,3.0,9.0,1.0,29.0,2.0,50.0,3.0,1.0,16.0,7.0,1.0,1.0,1.0,1.0,27,77,1.0,1.0,0.1875,0.1875,0.45454545454545453,0.4489795918367347,0.6666666666666666,0.36363636363636365,0.4583333333333333,0.5,0.25,0.5752212389380531,0.6,0.37037037037037035,0.6691729323308271,0.75,0.45,0.4336283185840708,0.02040816326530612,0.109375,0.125,0.11538461538461539,0.025,29.64426877470356,0.5882352941176471,0.07142857142857142,0.0703125,0.018867924528301886,0.10526315789473684,0.08333333333333333,0.013824884792626729,0.05357142857142857,0.046153846153846156,0.10344827586206896,0.08823529411764706,0.08064516129032258,0.21428571428571427,0.2831858407079646,0.625,0.7142857142857143,0.3,0.23008849557522124,0.38461538461538464,0.43478260869565216,0.05309734513274336,0.3333333333333333,0.3333333333333333,0.07964601769911504,0.6666666666666666,0.6666666666666666,1.0,0.35398230088495575,0.4,0.41025641025641024,0.25,0.4,0.2,1.0,1.0,0.4,0.5,1.0,0.3333333333333333,0.3333333333333333,0.037037037037037035,1.0,0.37037037037037035,0.3,0.7168141592920354,0.41025641025641024,0.4977437499999999,0.5688,0.49985384615384615,0.17424242424242425,0.2077922077922078,0.12727272727272726,0.05056179775280899,0.15168539325842698,5.8328125,25.81224489795918,0.171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101181,1610612747,Jose Calderon,Jose Calderon,101181,LAL,2123.0,35,-22,73,71,27,7,6,144,,,,,,1.0,1.0,,3.0,,,,,,,,1.0,,,,,1.0,4.0,,1.0,,2,81,,,,,,1.0,2.0,,,,2,,2.0,,,,1.0,,,,4.0,,4,,,3.0,1.0,,8,,2.0,4,,6,,6,1.0,1.0,,,,,1.0,,,,1,,,1.0,2.0,,,,,,,,,,,,,2,27,,,,,,,,,,0.25,0.5,0.2,,0.5,0.2,,0.5,0.2,,,,,,7.594936708860759,,,0.21052631578947367,,0.15384615384615385,0.1875,,,0.14285714285714285,,0.375,0.09090909090909091,0.5,,,,,0.2,1.0,1.0,0.6,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.42291999999999996,,0.38839999999999997,,,,,1.0,16.825,24.7,0.3698630136986301,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627742,1610612747,Brandon Ingram,Brandon Ingram,1627742,LAL,21354.0,356,-101,728,743,180,207,72,1471,21.0,37.0,1.0,4.0,8.0,5.0,15.0,9.0,20.0,6.0,18.0,,2.0,3.0,6.0,,14.0,,1.0,,6.0,35.0,72.0,6.0,32.0,20.0,108,883,4.0,,3.0,1.0,5.0,7.0,18.0,3.0,12.0,6.0,29,20.0,50.0,18.0,,1.0,13.0,,6.0,,18.0,4.0,22,2.0,2.0,7.0,6.0,5.0,48,3.0,12.0,16,4.0,32,4.0,36,7.0,5.0,2.0,9.0,4.0,5.0,8.0,,4.0,,17,,4.0,13.0,25.0,1.0,31.0,2.0,30.0,2.0,,10.0,1.0,5.0,3.0,,3.0,29,180,,3.0,0.2857142857142857,0.2857142857142857,1.0,0.1875,,0.25,0.1935483870967742,0.4861111111111111,0.3888888888888889,0.4230769230769231,0.2857142857142857,0.38333333333333336,0.4576271186440678,0.2777777777777778,0.4027777777777778,0.3076923076923077,,0.08333333333333333,0.13513513513513514,0.06666666666666667,,16.46191646191646,0.5294117647058824,0.17391304347826086,0.0730593607305936,0.013157894736842105,0.09523809523809523,0.08115942028985507,0.011799410029498525,,0.038834951456310676,0.07547169811320754,0.12698412698412698,0.10204081632653061,0.07142857142857142,0.3557692307692308,0.5675675675675675,0.65625,0.3333333333333333,0.14423076923076922,0.3333333333333333,0.35714285714285715,0.19230769230769232,0.45,0.45,0.17307692307692307,0.3333333333333333,0.3333333333333333,1.0,0.1346153846153846,,,,0.14285714285714285,0.2857142857142857,,,0.14285714285714285,,,0.26666666666666666,0.5,0.2,0.5,0.2,,0.6634615384615384,,0.5130732673267326,0.4967000000000001,0.48529999999999995,0.09734513274336283,0.125,0.030303030303030304,0.046296296296296294,0.26851851851851855,8.029166666666667,25.5875,0.24725274725274726,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.009009009009009009,0.03333333333333333,0.03225806451612903,0.05357142857142857,0.6666666666666666,0.2,0.2222222222222222,1.0,,,,,,,,,,,,,,,,True,,,,
1627826,1610612747,Ivica Zubac,Ivica Zubac,1627826,LAL,36511.0,609,-134,1273,1279,295,367,116,2552,69.0,118.0,30.0,12.0,21.0,42.0,90.0,15.0,27.0,,,,,,,,3.0,,,,2.0,126.0,235.0,,3.0,32.0,284,1480,36.0,,,2.0,38.0,23.0,48.0,,2.0,16.0,62,202.0,50.0,,,1.0,2.0,,24.0,,19.0,11.0,30,7.0,4.0,9.0,6.0,4.0,71,34.0,43.0,65,11.0,119,40.0,159,14.0,14.0,,18.0,3.0,11.0,12.0,2.0,7.0,1.0,30,3.0,8.0,50.0,66.0,5.0,51.0,1.0,49.0,5.0,,22.0,,5.0,33.0,28.0,33.0,62,295,2.0,3.0,0.8015873015873016,0.9099099099099099,,,,,,0.5361702127659574,0.4791666666666667,0.5294117647058824,0.5,0.46,0.5461538461538461,0.5135135135135135,0.5081967213114754,0.012605042016806723,,0.10212765957446808,0.15254237288135594,0.05555555555555555,,20.509193776520508,0.6,0.2894736842105263,0.18207282913165265,0.08415841584158416,0.19545454545454546,0.18717504332755633,0.06791171477079797,0.06289308176100629,0.15432098765432098,0.13636363636363635,0.2616822429906542,0.2215568862275449,0.11320754716981132,0.4957983193277311,0.5847457627118644,0.69,0.6956521739130435,0.37815126050420167,0.4666666666666667,0.49411764705882355,0.1134453781512605,0.5555555555555556,0.5769230769230769,,,,,0.012605042016806723,,,,0.8333333333333334,,,,,,,0.42,0.5714285714285714,,,0.04,,0.5084033613445378,,0.5004888185654008,0.5458387096774193,0.47738877551020426,0.08627450980392157,0.0873015873015873,,0.13380281690140844,0.21830985915492956,5.77617021276596,40.833333333333336,0.2317360565593087,1.0,16.0,18.0,6.0,6.0,,5.0,,3.0,,,5.0,17.0,0.5,0.032432432432432434,0.11728395061728394,0.058823529411764705,0.06896551724137931,0.5151515151515151,0.9047619047619048,1.0,0.5333333333333333,30.0,4.0,1.0,2.0,0.037037037037037035,0.060240963855421686,0.022388059701492536,,,,,,,,,True,,,,
203903,1610612747,Jordan Clarkson,Jordan Clarkson,203903,LAL,29477.0,491,-120,1026,1033,188,316,91,2059,36.0,64.0,7.0,10.0,14.0,18.0,47.0,20.0,37.0,3.0,13.0,,1.0,,,18.0,57.0,2.0,4.0,5.0,16.0,74.0,148.0,21.0,70.0,26.0,237,1203,10.0,2.0,5.0,1.0,17.0,17.0,25.0,5.0,16.0,8.0,57,42.0,106.0,51.0,12.0,,57.0,18.0,6.0,,45.0,12.0,57,8.0,4.0,32.0,12.0,1.0,126,7.0,18.0,21,3.0,42,8.0,50,19.0,10.0,9.0,21.0,3.0,15.0,14.0,2.0,6.0,4.0,35,1.0,5.0,10.0,29.0,1.0,27.0,4.0,32.0,2.0,1.0,13.0,2.0,1.0,2.0,1.0,2.0,57,188,4.0,1.0,0.28378378378378377,0.2876712328767123,0.8095238095238095,0.3,0.4,0.3125,0.3,0.5,0.68,0.48394495412844035,0.5333333333333333,0.5975609756097561,0.5086580086580087,0.5333333333333333,0.6333333333333333,0.3211009174311927,,0.04054054054054054,0.015625,0.10638297872340426,,23.37434094903339,0.6,0.0967741935483871,0.0711864406779661,0.020895522388059702,0.1016949152542373,0.0826271186440678,0.016771488469601678,0.015748031496062992,0.037037037037037035,0.08955223880597014,0.10752688172043011,0.12781954887218044,0.022727272727272728,0.29357798165137616,0.5625,0.5714285714285714,0.3333333333333333,0.21559633027522937,0.3829787234042553,0.42857142857142855,0.16972477064220184,0.5405405405405406,0.5405405405405406,0.05963302752293578,0.23076923076923078,0.23076923076923078,1.0,0.26146788990825687,0.3157894736842105,0.3157894736842105,0.7777777777777778,0.4666666666666667,0.06666666666666667,,,0.26666666666666666,0.5,1.0,0.34146341463414637,0.7142857142857143,,,0.3902439024390244,0.3125,0.6146788990825688,0.3157894736842105,0.4900108294930876,0.5195318181818182,0.4896073170731708,0.06521739130434782,0.08176100628930817,0.028169014084507043,0.07172995780590717,0.24050632911392406,7.816216216216217,25.178571428571423,0.18323586744639375,3.0,4.0,5.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,0.5,0.007042253521126761,0.027972027972027972,0.02631578947368421,0.017857142857142856,0.5,0.16666666666666666,0.3,0.5714285714285714,2.0,,,,,0.015384615384615385,,2.0,0.5,,,,,,,True,,,,
201156,1610612747,Nick Young,Nick Young,201156,LAL,7752.0,129,9,271,271,33,63,25,542,5.0,7.0,2.0,,,,2.0,3.0,5.0,3.0,14.0,,1.0,,2.0,7.0,19.0,,,3.0,4.0,8.0,14.0,10.0,33.0,5.0,51,307,2.0,,1.0,,2.0,,,3.0,6.0,,9,12.0,4.0,27.0,3.0,,19.0,7.0,1.0,1.0,4.0,1.0,5,,1.0,2.0,1.0,1.0,11,1.0,6.0,8,,14,2.0,16,2.0,1.0,1.0,3.0,,3.0,1.0,,,,4,1.0,1.0,5.0,12.0,,6.0,,6.0,,,3.0,,,,,,9,33,2.0,,0.75,0.8571428571428571,0.9,0.30303030303030304,,0.5,0.30303030303030304,0.5714285714285714,,0.48936170212765956,0.3333333333333333,0.75,0.51,0.3333333333333333,0.75,0.7021276595744681,0.030303030303030304,0.07142857142857142,0.14285714285714285,,,17.880794701986755,0.75,,0.1,0.01282051282051282,0.12244897959183673,0.10852713178294573,0.016260162601626018,,0.1,0.14285714285714285,0.05263157894736842,0.1111111111111111,0.15384615384615385,0.14893617021276595,0.7142857142857143,0.8333333333333334,0.8,0.0425531914893617,,,0.10638297872340426,0.6,0.6,0.2978723404255319,0.21428571428571427,0.23076923076923078,1.0,0.40425531914893614,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.6666666666666666,0.3333333333333333,,,,,,,,0.3333333333333333,,0.6666666666666666,0.75,0.851063829787234,0.3684210526315789,0.556286956521739,0.5337500000000001,0.5140750000000001,0.06,0.17647058823529413,,0.0392156862745098,0.17647058823529413,9.1,24.478787878787877,0.12177121771217712,1.0,1.0,1.0,1.0,,,,,1.0,,,,,0.5,0.022222222222222223,0.03125,,,,,0.6666666666666666,0.5,2.0,,,,,,0.037037037037037035,,,0.07142857142857142,,,,,,True,,,,
2736,1610612747,Luol Deng,Luol Deng,2736,LAL,8077.0,135,-5,291,288,57,80,25,579,3.0,9.0,2.0,,1.0,4.0,4.0,2.0,10.0,2.0,7.0,,,,1.0,,5.0,,,,,9.0,23.0,2.0,12.0,10.0,34,318,5.0,,,2.0,10.0,1.0,3.0,,1.0,,2,8.0,10.0,6.0,,,5.0,,3.0,,4.0,,4,,,3.0,,1.0,8,2.0,10.0,9,1.0,20,4.0,24,3.0,3.0,,3.0,1.0,3.0,2.0,1.0,,,5,,,6.0,6.0,,8.0,1.0,10.0,1.0,,4.0,1.0,,3.0,3.0,3.0,2,57,,,0.4444444444444444,0.5,1.0,0.16666666666666666,,,0.16666666666666666,0.391304347826087,0.3333333333333333,0.34285714285714286,0.8,0.25,0.4358974358974359,0.8333333333333334,0.25,0.34285714285714286,,0.13043478260869565,0.3333333333333333,,,13.75,0.6,0.125,0.1125,0.024096385542168676,0.19230769230769232,0.14393939393939395,0.03305785123966942,,0.10810810810810811,0.17391304347826086,0.05,0.23076923076923078,0.07692307692307693,0.2571428571428571,0.3333333333333333,0.5,0.6666666666666666,0.11428571428571428,1.0,1.0,0.2857142857142857,0.2,0.2,0.2,0.2857142857142857,0.2857142857142857,1.0,0.14285714285714285,,,,0.4,,,,,,,0.25,,0.25,,,,0.6,,0.5010985714285714,0.50948,0.5146499999999999,0.1282051282051282,0.15384615384615385,0.07692307692307693,0.29411764705882354,0.058823529411764705,10.591304347826087,24.349999999999998,0.1958762886597938,,2.0,4.0,2.0,1.0,,,,,,,,2.0,0.8,0.05263157894736842,0.06451612903225806,0.2,0.047619047619047616,0.6666666666666666,0.5,,1.0,2.0,,,,,,,,0.5,,,,,,,True,,,,
203944,1610612747,Julius Randle,Julius Randle,203944,LAL,15316.0,255,-83,529,536,90,124,43,1065,23.0,40.0,11.0,6.0,7.0,12.0,29.0,1.0,5.0,1.0,1.0,1.0,1.0,,,4.0,13.0,1.0,3.0,2.0,3.0,36.0,74.0,5.0,14.0,30.0,117,660,14.0,2.0,4.0,1.0,21.0,7.0,11.0,2.0,3.0,8.0,28,30.0,42.0,15.0,,,13.0,4.0,10.0,,19.0,10.0,29,7.0,3.0,13.0,1.0,5.0,68,13.0,18.0,26,6.0,50,18.0,68,5.0,3.0,2.0,7.0,1.0,4.0,9.0,2.0,3.0,2.0,16,,2.0,10.0,24.0,3.0,28.0,,38.0,6.0,,20.0,,2.0,4.0,2.0,5.0,28,90,1.0,2.0,0.4166666666666667,0.4838709677419355,1.0,0.35714285714285715,0.5,0.6666666666666666,0.35714285714285715,0.4864864864864865,0.6363636363636364,0.4943181818181818,0.5555555555555556,0.7142857142857143,0.5625,0.5526315789473685,0.7368421052631579,0.1590909090909091,,0.13513513513513514,0.15,0.13793103448275862,,20.512820512820515,0.4375,0.35294117647058826,0.16883116883116883,0.0783132530120482,0.1956521739130435,0.17886178861788618,0.06557377049180328,0.07142857142857142,0.17142857142857143,0.10810810810810811,0.2127659574468085,0.14285714285714285,0.36363636363636365,0.45454545454545453,0.575,0.6764705882352942,0.43478260869565216,0.32954545454545453,0.41379310344827586,0.48,0.056818181818181816,0.2,0.2,0.011363636363636364,1.0,1.0,1.0,0.14772727272727273,0.3076923076923077,0.3076923076923077,1.0,0.6111111111111112,0.05555555555555555,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,0.5,0.8571428571428571,,,0.21428571428571427,0.6666666666666666,0.6136363636363636,0.3076923076923077,0.5195602272727272,0.55969375,0.5303,0.19607843137254902,0.22727272727272727,,0.1794871794871795,0.23931623931623933,5.032432432432433,25.249999999999996,0.17013232514177692,,6.0,7.0,3.0,,3.0,1.0,,,1.0,,2.0,2.0,0.5,0.038461538461538464,0.09375,0.045454545454545456,,0.4,0.4166666666666667,,0.5454545454545454,10.0,1.0,,,,0.0625,0.03571428571428571,,,,2.0,1.0,1.0,0.15384615384615385,,True,,,,
204028,1610612747,Tarik Black,Tarik Black,204028,LAL,2271.0,38,-18,83,82,6,25,7,165,3.0,6.0,3.0,,,3.0,5.0,,,,,,,,,,,,,,,6.0,11.0,,,,12,101,4.0,,,,4.0,1.0,1.0,,,,2,8.0,4.0,,,,,,1.0,,2.0,,2,,,1.0,1.0,,4,4.0,2.0,3,1.0,6,4.0,10,,,,1.0,,,1.0,,1.0,,2,,,6.0,8.0,,,,,,,,,,1.0,1.0,1.0,2,6,,,0.6666666666666666,0.8,,,,,,0.5454545454545454,1.0,0.5454545454545454,0.5,1.0,0.5454545454545454,0.5,1.0,,,0.09090909090909091,,0.2,,14.444444444444445,0.5,0.2,0.16666666666666666,0.15384615384615385,0.125,0.14705882352941177,0.11428571428571428,0.1111111111111111,0.2,,0.14285714285714285,0.16666666666666666,,0.5454545454545454,0.5,0.5,0.6666666666666666,0.45454545454545453,0.6,0.75,,,,,,,,,,,,0.75,,,,,,,,,,,,,0.5454545454545454,,0.5159818181818182,0.5638000000000001,0.3769,,,,0.3333333333333333,0.16666666666666666,3.1545454545454548,,0.07228915662650602,,1.0,2.0,,,,1.0,,,,,,1.0,0.5,,0.25,,,1.0,0.6666666666666666,,0.3333333333333333,2.0,,,,,,,,,,,,,,,True,,,,
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,15643.0,261,-74,546,551,152,175,41,1097,10.0,15.0,,2.0,5.0,9.0,20.0,13.0,28.0,4.0,7.0,,1.0,2.0,3.0,15.0,39.0,2.0,3.0,4.0,11.0,32.0,63.0,19.0,46.0,27.0,148,671,1.0,2.0,4.0,1.0,9.0,3.0,11.0,6.0,14.0,11.0,35,22.0,42.0,39.0,18.0,,39.0,15.0,1.0,,34.0,13.0,47,6.0,7.0,15.0,13.0,6.0,107,2.0,9.0,11,3.0,23,3.0,26,14.0,11.0,3.0,11.0,1.0,8.0,4.0,2.0,3.0,,15,,5.0,11.0,21.0,2.0,24.0,,33.0,2.0,,11.0,1.0,5.0,2.0,2.0,2.0,35,152,2.0,4.0,0.34375,0.34375,0.6842105263157895,0.41304347826086957,0.5,0.42857142857142855,0.41304347826086957,0.5079365079365079,0.2727272727272727,0.555045871559633,0.8,0.48,0.5967741935483871,0.9,0.546875,0.42201834862385323,,0.015873015873015872,0.06666666666666667,,,23.166666666666668,0.7333333333333333,0.16666666666666666,0.07692307692307693,0.01282051282051282,0.10344827586206896,0.08695652173913043,0.012048192771084338,0.015873015873015872,0.0967741935483871,0.02702702702702703,0.09090909090909091,0.13636363636363635,,0.13761467889908258,0.6666666666666666,0.7142857142857143,0.6,0.1834862385321101,0.45,0.45,0.25688073394495414,0.4642857142857143,0.4642857142857143,0.06422018348623854,0.5714285714285714,0.5714285714285714,1.0,0.3577981651376147,0.38461538461538464,0.38461538461538464,0.6,,0.2,,,0.6,0.6666666666666666,1.0,0.2,0.4,0.12,0.6666666666666666,0.44,0.36363636363636365,0.5596330275229358,0.38461538461538464,0.49796990740740743,0.513475,0.5092099999999999,0.10084033613445378,0.1527777777777778,0.02127659574468085,0.060810810810810814,0.23648648648648649,11.673015873015872,25.239130434782602,0.2783882783882784,,,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,1.0,0.010752688172043012,0.017241379310344827,0.038461538461538464,0.03508771929824561,0.5,0.2222222222222222,0.23076923076923078,,,,,,,,,,,,,,,,,True,,,,
