EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Clear Path Fouls,NonShootingFoulsDrawn,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,OffArc3ReboundPct,Offensive Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,Fg3aBlocked,SelfOReb,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,FTOffRebounds,BlockedLongMidRange,3SecondViolations,OffFTReboundPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,OffensiveGoaltends
202338,1610612754,Kevin Seraphin,Kevin Seraphin,202338,IND,5604.0,93,-37,188,186,52,56,24,374,7,14,5.0,7.0,3.0,4.0,7.0,15.0,5.0,11.0,,,,,,,,,,,,,19,40,,,,38,223,6.0,9.0,,,,12.0,6.0,10,,,,12.0,26.0,12.0,,,6.0,,,2.0,3.0,1.0,4,,1.0,3.0,,,9,2.0,10.0,4.0,11.0,3.0,18,12.0,30,1.0,1.0,,3.0,,2.0,4.0,,1.0,7.0,1.0,5,1.0,9,,1.0,1.0,,,,,,,,,,3.0,,,2.0,1.0,3.0,1.0,12.0,52,1.0,0.6842105263157895,0.8125,,,,,,0.475,0.6666666666666666,0.6,0.475,0.6666666666666666,0.6,0.475,0.6666666666666666,0.6,,0.05,,0.06666666666666667,21.266968325791854,0.42857142857142855,0.375,0.25,0.13157894736842105,0.16,0.08,0.21739130434782608,0.1188118811881188,0.23076923076923078,0.05263157894736842,0.0967741935483871,0.16666666666666666,0.23529411764705882,0.35714285714285715,0.15384615384615385,0.1111111111111111,0.2857142857142857,0.3333333333333333,0.35,0.5,0.5,0.5714285714285714,0.375,0.4666666666666667,0.5,0.5714285714285714,0.275,0.45454545454545453,0.5,1.0,,,,,,,,,0.7777777777777778,0.7142857142857143,0.4,,,,,,,0.4,0.75,,,,,0.35,,0.4818875,0.6893374999999999,0.53817,,,,0.3157894736842105,0.3157894736842105,8.247500000000002,,0.2765957446808511,,,,,,0.05263157894736842,,,,,2.0,,1.0,1.0,,0.09090909090909091,,0.1111111111111111,,,3.0,,,,True,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,20652.0,344,-121,677,689,201,214,86,1366,14,20,1.0,2.0,3.0,4.0,5.0,12.0,15.0,31.0,6.0,14.0,,1.0,3.0,5.0,5.0,14.0,,,2.0,5.0,34,63,11.0,28.0,16.0,117,807,2.0,4.0,,1.0,2.0,6.0,7.0,15,5.0,10.0,7.0,36.0,46.0,22.0,33.0,,,14.0,5.0,4.0,7.0,3.0,10,3.0,,1.0,,6.0,23,2.0,11.0,24.0,24.0,1.0,49,13.0,62,10.0,7.0,3.0,12.0,,7.0,1.0,1.0,5.0,13.0,5.0,15,1.0,18,,,24.0,,1.0,1.0,,25.0,1.0,1.0,6.0,1.0,4.0,,,4.0,,4.0,,36.0,201,1.0,0.6764705882352942,0.6764705882352942,1.0,0.39285714285714285,,0.5,0.39285714285714285,0.5396825396825397,0.5,0.4666666666666667,0.554945054945055,0.4,0.58,0.5686274509803921,0.42857142857142855,0.5806451612903226,0.3076923076923077,0.06349206349206349,0.1,0.16666666666666666,14.668367346938776,0.9230769230769231,0.05555555555555555,0.1276595744680851,0.04365079365079365,0.20869565217391303,0.02702702702702703,0.15841584158415842,0.03987730061349693,0.02857142857142857,0.046511627906976744,0.052083333333333336,0.058823529411764705,0.08108108108108109,0.17307692307692307,0.14516129032258066,0.21348314606741572,0.19230769230769232,,0.21978021978021978,0.7,0.7777777777777778,0.7142857142857143,0.13186813186813187,0.4166666666666667,0.5,0.4,0.34065934065934067,0.4838709677419355,0.4838709677419355,0.7333333333333333,0.15384615384615385,0.42857142857142855,0.42857142857142855,1.0,0.15384615384615385,0.35714285714285715,0.35714285714285715,1.0,0.4,0.5,,0.2,,,,,,0.16,0.75,0.2,0.6,0.2,0.4,0.5274725274725275,0.35714285714285715,0.4720133333333333,0.5018900000000001,0.466466,0.07291666666666667,0.08823529411764706,0.03571428571428571,0.05128205128205128,0.3076923076923077,11.703174603174602,24.785714285714285,0.2968980797636632,,,6.0,,5.0,0.017543859649122806,,1.0,1.0,,1.0,,,,,,,0.02564102564102564,,,,,1.0,,True,
2744,1610612754,Al Jefferson,Al Jefferson,2744,IND,19712.0,329,-70,639,639,141,202,87,1278,36,55,7.0,15.0,10.0,14.0,47.0,95.0,8.0,36.0,,,,,,,,1.0,,,,1.0,91,186,,1.0,17.0,199,726,11.0,26.0,,,4.0,26.0,15.0,38,,1.0,2.0,32.0,102.0,80.0,,,14.0,1.0,,11.0,11.0,7.0,18,6.0,1.0,3.0,2.0,6.0,43,3.0,24.0,20.0,48.0,11.0,79,28.0,107,6.0,3.0,3.0,8.0,1.0,3.0,8.0,,5.0,16.0,1.0,20,5.0,42,,5.0,22.0,2.0,,1.0,,22.0,2.0,,10.0,,7.0,,,3.0,4.0,7.0,5.0,32.0,141,3.0,0.5604395604395604,0.6071428571428571,,,,,,0.489247311827957,0.4230769230769231,0.39473684210526316,0.48663101604278075,0.4230769230769231,0.38461538461538464,0.5050761421319797,0.4482758620689655,0.4,0.0053475935828877,0.05913978494623656,0.07272727272727272,0.07368421052631578,28.783783783783782,0.5,0.6470588235294118,0.2594594594594595,0.09266409266409266,0.19047619047619047,0.04225352112676056,0.23448275862068965,0.08181818181818182,0.16923076923076924,0.08235294117647059,0.05504587155963303,0.05263157894736842,0.2413793103448276,0.29411764705882354,0.25,0.20689655172413793,0.1111111111111111,0.7142857142857143,0.29411764705882354,0.6545454545454545,0.7058823529411765,0.5,0.5080213903743316,0.49473684210526314,0.5340909090909091,0.5531914893617021,0.1925133689839572,0.2222222222222222,0.2222222222222222,0.875,,,,,0.0053475935828877,,,,0.5769230769230769,0.4666666666666667,0.14285714285714285,,,,,,,0.358974358974359,0.7142857142857143,,,0.02564102564102564,,0.2994652406417112,,0.44549411764705876,0.5047173913043478,0.4412179487179487,0.05128205128205128,0.05154639175257732,,0.1306532663316583,0.16080402010050251,7.876881720430107,26.0,0.22065727699530516,,,2.0,,1.0,0.038461538461538464,4.0,,3.0,,3.0,,2.0,,,,,0.036585365853658534,1.0,,,0.058823529411764705,,,True,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,1871.0,31,-9,57,57,6,14,12,114,2,2,,,,,,2.0,1.0,7.0,,,,,,,,1.0,,,,,3,11,,1.0,,6,73,,,,,,,,2,,,,,,6.0,,,,1.0,,,3.0,,3,,,,2.0,1.0,6,,,5.0,,2.0,7,,7,1.0,1.0,,,,,,,,,,3,,4,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,0.2727272727272727,,,0.25,,,0.25,,,0.08333333333333333,,,,16.666666666666668,,0.6666666666666666,,,0.38461538461538464,,0.20833333333333334,,,,,,,,,0.4,0.3333333333333333,,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.5833333333333334,0.14285714285714285,0.14285714285714285,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,0.25,,0.43973750000000006,,0.41359999999999997,,,,,,12.918181818181818,26.3,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626202,1610612754,Joe Young,Joe Young,1626202,IND,3398.0,57,-53,120,122,49,65,11,242,3,3,,,,,1.0,5.0,4.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,,8.0,,,,2.0,8,17,1.0,10.0,4.0,23,152,,,1.0,1.0,,3.0,2.0,5,1.0,4.0,2.0,9.0,4.0,12.0,,3.0,,7.0,,,4.0,2.0,6,1.0,1.0,2.0,1.0,1.0,14,,,3.0,2.0,,5,,5,3.0,2.0,1.0,3.0,1.0,2.0,1.0,,1.0,4.0,3.0,1,1.0,1,,,4.0,,,,,4.0,,,2.0,,,,,,,,,9.0,49,,0.25,0.25,,0.1,1.0,0.25,0.1111111111111111,0.47058823529411764,,0.4,0.35185185185185186,1.5,0.3888888888888889,0.39655172413793105,1.5,0.45,0.37037037037037035,,,,24.444444444444443,0.75,,0.08333333333333333,,0.15,,0.11363636363636363,,,,,,,0.125,0.25,0.1875,,,0.1111111111111111,1.0,1.0,0.3333333333333333,0.18518518518518517,0.2,0.2,,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.25,0.07407407407407407,0.5,0.5,,0.2962962962962963,,,,,,,1.0,1.0,,,,,,,0.2222222222222222,0.5,0.2222222222222222,,0.48148148148148145,,0.47311346153846157,0.6741,0.477225,0.06896551724137931,0.10526315789473684,,0.13043478260869565,0.391304347826087,12.352941176470589,27.85,0.4083333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,
1627777,1610612754,Georges Niang,Georges Niang,1627777,IND,1798.0,30,-17,65,65,46,52,8,130,3,6,,1.0,3.0,4.0,,3.0,,,1.0,2.0,,,1.0,2.0,,3.0,,,,2.0,3,9,1.0,5.0,,9,76,,1.0,,,,,3.0,7,1.0,4.0,,9.0,6.0,,3.0,,,3.0,,2.0,1.0,,1,,,,,1.0,2,,,,2.0,,2,,2,3.0,3.0,,,,,2.0,,,2.0,,3,,4,,,,,,,,,,,,,,,,,,,,9.0,46,1.0,1.0,1.0,1.0,0.2,,0.25,0.2,0.3333333333333333,,0.42857142857142855,0.32142857142857145,,0.4090909090909091,0.32142857142857145,,0.4090909090909091,0.35714285714285715,0.2222222222222222,0.3333333333333333,,21.05263157894737,,,0.2,,,,0.10526315789473684,,,,,,,0.5,0.25,,,,0.42857142857142855,0.5,0.75,1.0,0.21428571428571427,,,,,,,,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,,,,1.0,,,,,,,,,0.36363636363636365,0.75,0.18181818181818182,0.5,0.18181818181818182,,0.7857142857142857,,0.5061892857142857,0.6851,0.5040454545454547,,,,,1.0,4.233333333333333,24.720000000000002,0.7076923076923077,,,,,,,,,,,,,2.0,,,,,,,,,,,,True,
101139,1610612754,CJ Miles,CJ Miles,101139,IND,82332.0,1372,123,2723,2702,744,735,262,5425,37,67,11.0,13.0,11.0,25.0,14.0,33.0,26.0,65.0,52.0,97.0,7.0,11.0,12.0,25.0,75.0,217.0,8.0,16.0,19.0,49.0,77,165,127.0,314.0,52.0,587,2916,12.0,17.0,15.0,27.0,8.0,77.0,22.0,49,31.0,74.0,20.0,157.0,78.0,76.0,372.0,9.0,22.0,215.0,75.0,15.0,30.0,10.0,40,5.0,5.0,19.0,3.0,8.0,90,12.0,11.0,67.0,71.0,10.0,148,23.0,171,27.0,15.0,12.0,17.0,5.0,14.0,11.0,,3.0,28.0,9.0,68,6.0,115,3.0,3.0,58.0,9.0,3.0,4.0,2.0,57.0,6.0,5.0,19.0,6.0,18.0,1.0,1.0,7.0,8.0,19.0,13.0,157.0,738,7.0,0.5064935064935064,0.5909090909090909,0.9763779527559056,0.40445859872611467,0.5555555555555556,0.4189189189189189,0.40705128205128205,0.4666666666666667,0.7058823529411765,0.4489795918367347,0.558455114822547,0.7840909090909091,0.556910569105691,0.5831663326653307,0.8020833333333334,0.6007751937984496,0.6555323590814196,0.09090909090909091,0.16417910447761194,0.12121212121212122,17.45611129513084,0.6071428571428571,0.125,0.09659863945578231,0.01346389228886169,0.13214990138067062,0.027522935779816515,0.1111111111111111,0.018355945730247406,0.014925373134328358,0.019011406844106463,0.006993006993006993,0.0196078431372549,0.06276150627615062,0.0779816513761468,0.14028776978417265,0.13989637305699482,0.10743801652892562,0.6842105263157895,0.13987473903966596,0.5522388059701493,0.6607142857142857,0.4594594594594595,0.06889352818371608,0.42424242424242425,0.4827586206896552,0.2857142857142857,0.13569937369519833,0.4,0.4,0.6923076923076923,0.20250521920668058,0.5360824742268041,0.5360824742268041,0.9807692307692307,0.453027139874739,0.3456221198156682,0.3488372093023256,0.9733333333333334,0.29545454545454547,0.8461538461538461,0.09090909090909091,0.25,0.6363636363636364,0.8571428571428571,0.36363636363636365,0.5,1.0,0.2032520325203252,0.44,0.2032520325203252,0.48,0.3983739837398374,0.3877551020408163,0.7954070981210856,0.3488372093023256,0.5091975738396624,0.4885193548387097,0.48480084033613435,0.05030181086519115,0.10674157303370786,0.018808777429467086,0.131175468483816,0.2674616695059625,10.216969696969693,25.35254777070063,0.27322805728975397,2.0,,2.0,,2.0,0.029940119760479042,,,,2.0,8.0,1.0,1.0,5.0,0.006369426751592357,,0.009216589861751152,0.031746031746031744,,3.0,,,1.0,,False,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,94894.0,1582,-65,3163,3164,696,774,259,6327,78,133,4.0,6.0,12.0,25.0,29.0,59.0,40.0,114.0,16.0,47.0,1.0,4.0,6.0,12.0,18.0,62.0,1.0,3.0,8.0,16.0,147,306,34.0,109.0,79.0,475,3484,6.0,14.0,2.0,7.0,,18.0,22.0,61,14.0,28.0,28.0,114.0,96.0,198.0,96.0,6.0,4.0,60.0,18.0,23.0,117.0,65.0,182,42.0,23.0,60.0,26.0,31.0,429,3.0,12.0,76.0,60.0,4.0,140,15.0,155,67.0,39.0,28.0,64.0,17.0,39.0,41.0,5.0,25.0,105.0,21.0,49,6.0,115,4.0,1.0,102.0,6.0,,9.0,16.0,107.0,11.0,1.0,49.0,1.0,24.0,,,12.0,8.0,24.0,13.0,114.0,684,9.0,0.32653061224489793,0.3310344827586207,0.9411764705882353,0.3119266055045872,0.2857142857142857,0.5,0.3177570093457944,0.4803921568627451,0.42857142857142855,0.36065573770491804,0.4771084337349398,0.42857142857142855,0.48314606741573035,0.512987012987013,0.4090909090909091,0.5280373831775701,0.26265060240963856,0.07516339869281045,0.13533834586466165,0.0847457627118644,16.40625,0.6095238095238096,0.04597701149425287,0.06888633754305395,0.012170385395537525,0.1273031825795645,0.007371007371007371,0.09264305177111716,0.010768126346015794,0.01644736842105263,0.009230769230769232,0.011204481792717087,,0.04225352112676056,0.0811965811965812,0.09219858156028368,0.12141280353200883,0.14583333333333334,0.5416666666666666,0.3204819277108434,0.5864661654135338,0.6782608695652174,0.3076923076923077,0.14216867469879518,0.4915254237288136,0.5370370370370371,0.27586206896551724,0.2746987951807229,0.3508771929824561,0.3508771929824561,0.4,0.11325301204819277,0.3404255319148936,0.3404255319148936,1.0,0.1493975903614458,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.2857142857142857,0.6666666666666666,,0.19047619047619047,0.25,1.0,0.14285714285714285,0.3333333333333333,1.0,0.2808988764044944,0.48,0.1348314606741573,0.5,0.1797752808988764,0.5,0.5831325301204819,0.3,0.4887366504854369,0.4877333333333334,0.47109318181818177,0.11013215859030837,0.14244186046511628,0.00909090909090909,0.037894736842105266,0.24,9.20294117647059,25.237614678899085,0.22004426177679418,2.0,1.0,8.0,,6.0,0.010344827586206896,2.0,,1.0,,4.0,3.0,9.0,8.0,,,,0.019704433497536946,,4.0,,,,,False,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,133945.0,2232,142,4487,4472,997,914,374,8959,187,264,45.0,68.0,41.0,56.0,52.0,133.0,115.0,263.0,2.0,13.0,,,2.0,5.0,36.0,92.0,2.0,7.0,11.0,31.0,354,660,38.0,105.0,207.0,1029,4819,51.0,81.0,2.0,7.0,23.0,131.0,60.0,106,13.0,36.0,61.0,220.0,576.0,132.0,111.0,3.0,64.0,91.0,36.0,35.0,52.0,39.0,91,20.0,19.0,34.0,10.0,8.0,221,27.0,95.0,128.0,247.0,23.0,398,123.0,521,62.0,50.0,12.0,37.0,8.0,23.0,52.0,5.0,14.0,89.0,19.0,147,5.0,238,3.0,17.0,223.0,1.0,19.0,7.0,8.0,256.0,34.0,,125.0,1.0,155.0,4.0,2.0,125.0,28.0,159.0,86.0,219.0,982,18.0,0.8135593220338984,0.8944099378881988,0.9736842105263158,0.3619047619047619,0.2857142857142857,0.3611111111111111,0.36538461538461536,0.5363636363636364,0.6296296296296297,0.5660377358490566,0.5372549019607843,0.6136363636363636,0.5598591549295775,0.5873287671232876,0.6421568627450981,0.6145251396648045,0.13725490196078433,0.05303030303030303,0.07575757575757576,0.09774436090225563,19.6734693877551,0.4157303370786517,0.22115384615384615,0.18840579710144928,0.07318952234206472,0.14849187935034802,0.0423861852433281,0.17257248044178555,0.06304909560723514,0.1070559610705596,0.06683168316831684,0.049689440993788817,0.047058823529411764,0.17153996101364521,0.18716577540106952,0.2099056603773585,0.1518987341772152,0.1391304347826087,0.5408805031446541,0.34509803921568627,0.7083333333333334,0.7663934426229508,0.7486631016042781,0.1738562091503268,0.39097744360902253,0.43333333333333335,0.8076923076923077,0.3437908496732026,0.4372623574144487,0.44061302681992337,0.9217391304347826,0.01699346405228758,0.15384615384615385,0.15384615384615385,1.0,0.12026143790849673,0.391304347826087,0.391304347826087,0.9722222222222222,0.7727272727272727,0.6617647058823529,0.2222222222222222,,,,0.07954545454545454,0.2857142857142857,1.0,0.39436619718309857,0.7321428571428571,0.035211267605633804,0.4,0.21830985915492956,0.3548387096774194,0.4823529411764706,0.3956043956043956,0.48747853403141356,0.5648026666666666,0.5163503546099292,0.147024504084014,0.16644474034620507,0.009433962264150943,0.12730806608357628,0.21379980563654033,9.811363636363637,25.986666666666665,0.2221974593269445,1.0,,19.0,2.0,15.0,0.04068522483940043,27.0,5.0,7.0,,16.0,,4.0,4.0,,0.0076045627376425855,,0.04776119402985075,1.0,2.0,2.0,0.011111111111111112,,,False,1.0
1626202,1610612754,Joe Young,Joe Young,1626202,IND,4711.0,79,-4,161,162,63,97,23,323,4,11,,2.0,1.0,4.0,2.0,6.0,7.0,15.0,,2.0,,,,,4.0,11.0,,2.0,2.0,7.0,13,32,4.0,13.0,7.0,45,155,,4.0,,2.0,1.0,1.0,7.0,11,2.0,7.0,5.0,25.0,6.0,20.0,6.0,6.0,,11.0,4.0,5.0,7.0,2.0,9,,2.0,4.0,,3.0,20,1.0,,5.0,4.0,2.0,11,1.0,12,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,4,,4,,,8.0,1.0,,,,11.0,2.0,1.0,4.0,,,,,,,,,25.0,63,,0.23076923076923078,0.23076923076923078,0.5,0.3076923076923077,,0.2857142857142857,0.3076923076923077,0.40625,,0.6363636363636364,0.4222222222222222,,0.5555555555555556,0.4489795918367347,,0.5952380952380952,0.28888888888888886,0.15625,0.36363636363636365,0.16666666666666666,26.595744680851066,1.0,0.5,0.09302325581395349,,0.16666666666666666,0.034482758620689655,0.1232876712328767,0.010309278350515464,,,,,0.0625,0.06666666666666667,0.16666666666666666,0.17391304347826086,0.14285714285714285,,0.24444444444444444,0.36363636363636365,0.5714285714285714,0.25,0.13333333333333333,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.044444444444444446,,,,0.24444444444444444,0.36363636363636365,0.36363636363636365,0.5,0.3333333333333333,,,,,,0.3333333333333333,,,0.2222222222222222,0.25,,,0.3888888888888889,0.2857142857142857,0.5333333333333333,0.36363636363636365,0.4721055555555556,0.415275,0.4539722222222221,0.0851063829787234,0.11764705882352941,,0.022222222222222223,0.5555555555555556,10.921875,25.723076923076924,0.391304347826087,,,2.0,,2.0,0.04,,,,,,,,,,,,,,,,,,,False,
202331,1610612754,Paul George,Paul George,202331,IND,138714.0,2312,133,4630,4600,1091,993,398,9230,107,179,9.0,17.0,24.0,41.0,78.0,169.0,181.0,391.0,40.0,90.0,3.0,6.0,10.0,23.0,133.0,329.0,4.0,12.0,31.0,84.0,366,739,173.0,419.0,272.0,1523,5007,29.0,57.0,7.0,18.0,11.0,90.0,92.0,179,41.0,107.0,111.0,418.0,270.0,462.0,426.0,93.0,14.0,327.0,133.0,45.0,139.0,70.0,209,37.0,33.0,75.0,31.0,33.0,488,12.0,33.0,175.0,186.0,14.0,375,47.0,422,101.0,68.0,33.0,111.0,27.0,66.0,68.0,7.0,45.0,179.0,39.0,67,6.0,172,9.0,8.0,266.0,6.0,4.0,11.0,13.0,304.0,31.0,15.0,112.0,13.0,19.0,4.0,3.0,16.0,3.0,23.0,14.0,416.0,1079,23.0,0.36885245901639346,0.37604456824512533,0.8208092485549133,0.4128878281622912,0.3888888888888889,0.38317757009345793,0.4148681055155875,0.4952638700947226,0.5087719298245614,0.5139664804469274,0.5401554404145078,0.5266666666666666,0.5367132867132867,0.5881435257410297,0.55,0.6088235294117647,0.36183074265975823,0.06089309878213803,0.12849162011173185,0.09467455621301775,28.77172195892575,0.6201117318435754,0.12612612612612611,0.14241960183767227,0.024390243902439025,0.2006880733944954,0.017673048600883652,0.1657483930211203,0.02214566929133858,0.0330188679245283,0.022779043280182234,0.018367346938775512,0.016042780748663103,0.09259259259259259,0.15616438356164383,0.18461538461538463,0.2037037037037037,0.19196428571428573,0.6086956521739131,0.15457685664939552,0.5977653631284916,0.6858974358974359,0.42990654205607476,0.1459412780656304,0.46153846153846156,0.5098039215686274,0.16666666666666666,0.3376511226252159,0.4629156010230179,0.4701298701298701,0.4198895027624309,0.07772020725388601,0.4444444444444444,0.449438202247191,0.925,0.28411053540587217,0.40425531914893614,0.40672782874617736,0.7894736842105263,0.22666666666666666,0.5294117647058824,0.4444444444444444,0.08,0.5,1.0,0.16,0.3333333333333333,0.25,0.14335664335664336,0.5853658536585366,0.08041958041958042,0.43478260869565216,0.2937062937062937,0.36904761904761907,0.5164075993091537,0.40672782874617736,0.47751993918331903,0.44778818181818175,0.45821174377224205,0.1,0.13658536585365855,0.030232558139534883,0.05909389363099146,0.2744583059750492,12.120568335588635,25.514319809069217,0.23563714902807775,2.0,,32.0,1.0,26.0,0.018292682926829267,11.0,,,3.0,13.0,2.0,6.0,11.0,0.007159904534606206,0.015345268542199489,0.0060790273556231,0.023297491039426525,2.0,,1.0,0.021052631578947368,2.0,0.011111111111111112,False,
