EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,DefensiveGoaltends,3SecondViolations,HeaveMakes,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,OffensiveGoaltends
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,10642.0,177,42.0,358,354,141,147,43.0,712,2.0,4,1.0,3.0,6.0,13.0,16.0,28.0,1.0,4.0,3.0,15.0,29.0,9.0,15.0,24,45,16.0,33.0,23.0,119,389,2.0,5.0,4.0,10.0,24.0,9.0,18.0,19.0,66.0,8,40.0,21.0,27.0,29.0,15.0,2.0,34.0,26.0,60.0,20.0,6.0,20.0,6.0,8.0,146.0,3.0,1.0,9,14.0,23,4.0,27,1.0,14.0,7.0,7.0,6.0,1.0,3.0,4.0,1.0,3.0,10.0,1.0,4.0,7.0,1.0,16.0,1.0,1.0,24.0,1.0,1.0,27.0,1.0,7.0,3.0,1.0,6.0,66.0,141,4.0,6.0,0.16666666666666666,0.16666666666666666,0.4375,0.48484848484848486,0.5,0.48484848484848486,0.5333333333333333,0.4,0.4166666666666667,0.6153846153846154,0.4,0.5595238095238095,0.6551724137931034,0.4,0.62,0.4230769230769231,0.044444444444444446,0.25,0.03571428571428571,24.25,0.6,0.14,0.009900990099009901,0.15,0.039473684210526314,0.14375,0.022598870056497175,0.022727272727272728,0.03278688524590164,0.06666666666666667,0.1,0.10526315789473684,0.21875,0.09302325581395349,0.29411764705882354,0.027777777777777776,0.05128205128205128,0.5,0.6666666666666666,0.5,0.16666666666666666,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.358974358974359,0.5714285714285714,0.5925925925925926,0.125,0.05128205128205128,0.25,0.25,1.0,0.3717948717948718,0.5172413793103449,0.5172413793103449,0.4,0.07142857142857142,0.3333333333333333,0.07142857142857142,0.35714285714285715,0.6,0.47435897435897434,0.5172413793103449,0.4628974358974359,0.4001,0.459272619047619,0.04938271604938271,0.06382978723404255,0.029411764705882353,0.03361344537815126,0.5546218487394958,14.013333333333334,25.121212121212118,0.39385474860335196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101109,1610612746,Raymond Felton,Raymond Felton,101109,LAC,58955.0,983,-100.0,1945,1938,523,497,166.0,3883,62.0,101,10.0,20.0,10.0,35.0,18.0,54.0,9.0,15.0,3.0,15.0,59.0,1.0,19.0,90,190,24.0,74.0,18.0,270,2148,8.0,12.0,21.0,18.0,43.0,2.0,22.0,7.0,49.0,42,138.0,57.0,15.0,57.0,15.0,15.0,63.0,48.0,111.0,41.0,7.0,45.0,4.0,14.0,270.0,6.0,9.0,33,70.0,108,15.0,123,3.0,36.0,25.0,11.0,31.0,8.0,16.0,14.0,2.0,15.0,45.0,,7.0,45.0,1.0,77.0,,1.0,34.0,1.0,2.0,29.0,4.0,,12.0,1.0,3.0,48.0,520,4.0,2.0,0.23333333333333334,0.23863636363636365,0.7916666666666666,0.32432432432432434,0.09090909090909091,0.3333333333333333,0.47368421052631576,0.6666666666666666,0.4186046511627907,0.4772727272727273,0.6333333333333333,0.3230769230769231,0.4891304347826087,0.65625,0.35,0.2803030303030303,0.07894736842105263,0.10891089108910891,,15.056285178236397,0.6888888888888889,0.11382113821138211,0.017716535433070866,0.11379310344827587,0.014457831325301205,0.1138121546961326,0.016251354279523293,0.005681818181818182,0.011976047904191617,0.024691358024691357,0.10152284263959391,0.10849056603773585,0.13106796116504854,0.12669683257918551,0.07246376811594203,0.023255813953488372,0.38257575757575757,0.6138613861386139,0.6888888888888889,0.25806451612903225,0.13257575757575757,0.2857142857142857,0.3225806451612903,0.2,0.20454545454545456,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.056818181818181816,0.6,0.6,1.0,0.22348484848484848,0.2542372881355932,0.2542372881355932,0.6666666666666666,0.3076923076923077,0.5,0.046153846153846156,0.2923076923076923,0.05263157894736842,0.6628787878787878,0.2631578947368421,0.48184903846153837,0.5361545454545454,0.4613857142857144,0.047619047619047616,0.06060606060606061,0.013333333333333334,0.07777777777777778,0.1814814814814815,8.165789473684208,26.71756756756757,0.26889460154241646,4.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0,6.0,15.0,1.0,1.0,2.0,5.0,8.0,16.0,9.0,0.3333333333333333,0.11428571428571428,0.07246376811594203,0.025,0.022727272727272728,0.5625,0.4,0.6666666666666666,0.06666666666666667,0.13333333333333333,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,
101138,1610612746,Brandon Bass,Brandon Bass,101138,LAC,21239.0,354,-43.0,701,694,166,199,64.0,1395,40.0,60,10.0,12.0,13.0,26.0,8.0,23.0,,1.0,,1.0,2.0,1.0,2.0,61,109,1.0,3.0,43.0,168,811,8.0,20.0,23.0,15.0,23.0,1.0,2.0,8.0,41.0,80,42.0,3.0,,2.0,1.0,7.0,5.0,10.0,15.0,9.0,1.0,2.0,2.0,1.0,40.0,4.0,24.0,22,27.0,53,28.0,81,4.0,6.0,3.0,3.0,8.0,2.0,4.0,10.0,1.0,4.0,18.0,4.0,3.0,15.0,,33.0,1.0,4.0,39.0,,,49.0,3.0,,24.0,,2.0,41.0,166,2.0,2.0,0.6557377049180327,0.7272727272727273,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5596330275229358,0.4,0.6521739130434783,0.5580357142857143,0.4,0.66,0.6222222222222222,0.4791666666666667,0.6833333333333333,0.026785714285714284,0.06422018348623854,0.11666666666666667,,19.767441860465116,0.4444444444444444,0.13170731707317074,0.12,0.18803418803418803,0.03305785123966942,0.15217391304347827,0.08722741433021806,0.09375,0.041666666666666664,,0.1111111111111111,0.16666666666666666,0.125,0.20202020202020202,0.1111111111111111,0.09523809523809523,0.5357142857142857,0.6666666666666666,0.7547169811320755,0.725,0.23214285714285715,0.5,0.5,0.5384615384615384,0.20535714285714285,0.34782608695652173,0.34782608695652173,0.5,0.008928571428571428,,,,0.017857142857142856,0.5,0.5,1.0,0.48,0.8333333333333334,,0.08,0.5,0.5625,0.5,0.5400919642857144,0.5658705882352942,0.535606,0.18045112781954886,0.18461538461538463,,0.13690476190476192,0.24404761904761904,6.413761467889907,29.2,0.23680456490727533,7.0,17.0,,,,,,,7.0,12.0,,4.0,,1.0,6.0,,8.0,,,4.0,3.0,1.0,8.0,5.0,,,0.15384615384615385,0.136986301369863,0.12698412698412698,0.625,0.85,0.4117647058823529,,,,,,3.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,True,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,11246.0,187,4.0,384,373,128,144,35.0,757,3.0,6,2.0,2.0,,3.0,8.0,15.0,,4.0,2.0,10.0,16.0,2.0,4.0,11,24,10.0,20.0,9.0,61,460,,,3.0,3.0,5.0,2.0,6.0,5.0,17.0,14,8.0,30.0,,16.0,10.0,,6.0,7.0,13.0,3.0,4.0,4.0,,2.0,33.0,1.0,,5,11.0,17,1.0,18,,1.0,1.0,,6.0,1.0,4.0,1.0,,2.0,7.0,,1.0,3.0,,6.0,,1.0,6.0,,,9.0,,2.0,2.0,1.0,1.0,15.0,126,,,0.6363636363636364,0.6363636363636364,1.0,0.5,0.3333333333333333,0.5,0.4583333333333333,,0.6,0.5909090909090909,1.5,0.5454545454545454,0.6276595744680851,1.5,0.6153846153846154,0.45454545454545453,,,,12.857142857142856,0.8571428571428571,0.10679611650485436,,0.06578947368421052,0.013888888888888888,0.0893854748603352,0.006024096385542169,,0.017543859649122806,,,0.14705882352941177,0.16666666666666666,0.07142857142857142,0.05,,0.13636363636363635,0.5,0.5,0.3333333333333333,0.06818181818181818,,,,0.3409090909090909,0.5333333333333333,0.5333333333333333,0.75,0.09090909090909091,,,,0.36363636363636365,0.625,0.6666666666666666,1.0,0.18181818181818182,1.0,0.18181818181818182,0.36363636363636365,0.5,0.5909090909090909,0.625,0.48210454545454556,,0.48119090909090906,0.06521739130434782,0.07692307692307693,0.05,0.04918032786885246,0.2786885245901639,13.612500000000002,25.165,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,0.06666666666666667,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.05,0.0625,,,,,,,,,,,,True,
201578,1610612746,Marreese Speights,Marreese Speights,201578,LAC,77147.0,1286,-34.0,2560,2543,770,737,236.0,5103,95.0,153,22.0,39.0,26.0,69.0,20.0,49.0,16.0,34.0,17.0,87.0,243.0,25.0,65.0,141,271,103.0,277.0,120.0,711,2812,32.0,65.0,99.0,34.0,67.0,32.0,82.0,32.0,196.0,188,94.0,303.0,6.0,240.0,87.0,24.0,38.0,27.0,65.0,19.0,8.0,27.0,2.0,9.0,157.0,27.0,61.0,74,175.0,285,88.0,373,12.0,23.0,15.0,8.0,30.0,10.0,22.0,39.0,8.0,8.0,69.0,7.0,16.0,128.0,26.0,229.0,4.0,15.0,148.0,35.0,4.0,137.0,11.0,,61.0,1.0,12.0,194.0,767,12.0,8.0,0.6666666666666666,0.7833333333333333,0.9805825242718447,0.37184115523465705,0.3902439024390244,0.3759124087591241,0.5202952029520295,0.49230769230769234,0.5074626865671642,0.5392335766423357,0.49295774647887325,0.5503355704697986,0.5818330605564648,0.5689655172413793,0.5868263473053892,0.5054744525547445,0.08856088560885608,0.09803921568627451,0.02040816326530612,24.076704545454547,0.43478260869565216,0.22349936143039592,0.09145427286356822,0.18271604938271604,0.05075187969924812,0.20959595959595959,0.07339449541284404,0.03333333333333333,0.0425531914893617,0.08256880733944955,0.2140077821011673,0.2585551330798479,0.19771863117870722,0.17096774193548386,0.22105263157894736,0.04363636363636364,0.2791970802919708,0.6209150326797386,0.6884057971014492,0.6526315789473685,0.1259124087591241,0.37681159420289856,0.4262295081967213,0.6923076923076923,0.08941605839416059,0.40816326530612246,0.4166666666666667,0.7,0.06204379562043796,0.47058823529411764,0.47058823529411764,0.9375,0.44343065693430656,0.35802469135802467,0.35802469135802467,0.9885057471264368,0.26174496644295303,0.5641025641025641,0.11409395973154363,0.436241610738255,0.38461538461538464,0.7846715328467153,0.3625,0.5175532169117648,0.53484,0.5151352739726027,0.10350584307178631,0.19003115264797507,0.0035971223021582736,0.13924050632911392,0.27566807313642755,6.17232472324723,25.85126353790614,0.30078125,31.0,56.0,,7.0,2.0,6.0,2.0,6.0,29.0,42.0,3.0,36.0,,3.0,21.0,2.0,39.0,2.0,1.0,32.0,,7.0,41.0,19.0,0.3333333333333333,0.11594202898550725,0.4090909090909091,0.144,0.096045197740113,0.4634146341463415,0.7887323943661971,0.5535714285714286,,0.08450704225352113,0.3333333333333333,1.0,0.4117647058823529,11.0,4.0,0.0967741935483871,,,,,1.0,2.0,1.0,,,,,,,,,True,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,70787.0,1180,-17.0,2355,2329,723,634,220.0,4684,35.0,69,16.0,27.0,21.0,61.0,80.0,172.0,10.0,29.0,13.0,63.0,166.0,26.0,63.0,136,302,73.0,195.0,100.0,591,2528,4.0,9.0,26.0,40.0,89.0,30.0,76.0,34.0,204.0,54,218.0,123.0,96.0,160.0,61.0,8.0,78.0,43.0,121.0,31.0,12.0,55.0,17.0,6.0,285.0,1.0,5.0,29,35.0,66,7.0,73,4.0,39.0,30.0,9.0,46.0,19.0,25.0,33.0,5.0,21.0,79.0,5.0,24.0,28.0,1.0,66.0,,2.0,93.0,,1.0,115.0,6.0,10.0,41.0,7.0,6.0,204.0,720,9.0,5.0,0.19852941176470587,0.2,0.5616438356164384,0.37435897435897436,0.39473684210526316,0.3717277486910995,0.4503311258278146,0.4444444444444444,0.449438202247191,0.4939637826961771,0.3684210526315789,0.5151515151515151,0.5359116022099447,0.5,0.5580110497237569,0.39235412474849096,0.026490066225165563,0.043478260869565216,0.005813953488372093,23.99691358024691,0.5822784810126582,0.04827586206896552,0.008077544426494346,0.0777479892761394,0.00202020202020202,0.058287795992714025,0.005385996409335727,0.0045662100456621,0.002531645569620253,,0.03361344537815126,0.0411522633744856,0.06967213114754098,0.07317073170731707,0.09302325581395349,0.015151515151515152,0.13883299798792756,0.5072463768115942,0.5303030303030303,0.2,0.1227364185110664,0.3442622950819672,0.3684210526315789,0.19047619047619047,0.3460764587525151,0.46511627906976744,0.4678362573099415,0.2,0.05835010060362173,0.3448275862068966,0.35714285714285715,0.9,0.33400402414486924,0.3795180722891566,0.3795180722891566,0.5079365079365079,0.16363636363636364,0.5925925925925926,0.07878787878787878,0.38181818181818183,0.4126984126984127,0.5311871227364185,0.38125,0.4531146044624746,0.47452999999999995,0.443418944099379,0.0893854748603352,0.12166172106824925,0.035,0.043993231810490696,0.34517766497461927,12.60827814569536,26.570769230769233,0.3070063694267516,2.0,3.0,4.0,4.0,2.0,6.0,2.0,10.0,12.0,2.0,4.0,2.0,6.0,,,5.0,3.0,3.0,3.0,1.0,,2.0,6.0,4.0,0.2,0.06557377049180328,0.02564102564102564,0.017167381974248927,,0.6666666666666666,0.15789473684210525,0.6666666666666666,0.21052631578947367,0.3157894736842105,0.3333333333333333,0.5,0.3076923076923077,3.0,1.0,0.5,1.0,2.0,0.005128205128205128,,,,,2.0,1.0,0.034482758620689655,0.025,,,,,True,
101187,1610612746,Alan Anderson,Alan Anderson,101187,LAC,12541.0,209,-37.0,410,410,76,116,32.0,820,10.0,12,1.0,1.0,1.0,4.0,1.0,7.0,2.0,12.0,3.0,7.0,15.0,,2.0,12,23,9.0,27.0,8.0,59,458,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,6.0,14,10.0,21.0,6.0,15.0,7.0,,6.0,1.0,7.0,1.0,,5.0,,1.0,15.0,1.0,,3,11.0,14,1.0,15,,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,,4.0,,,10.0,2.0,22.0,,,14.0,,1.0,11.0,2.0,,5.0,1.0,,6.0,76,2.0,,0.5833333333333334,0.5833333333333334,0.7777777777777778,0.3333333333333333,0.2,0.3333333333333333,0.5217391304347826,1.0,0.5,0.51,1.0,0.35714285714285715,0.5462962962962963,1.0,0.42857142857142855,0.54,,,,13.09255079006772,0.25,0.10476190476190476,,0.03529411764705882,0.011764705882352941,0.07368421052631578,0.005128205128205128,,0.015873015873015872,,0.0625,0.06666666666666667,0.16279069767441862,0.04477611940298507,,,0.24,0.8333333333333334,0.8333333333333334,0.6,0.08,0.25,0.25,,0.14,0.14285714285714285,0.14285714285714285,1.0,0.24,0.16666666666666666,0.16666666666666666,1.0,0.3,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.14285714285714285,1.0,0.42857142857142855,0.2857142857142857,,0.78,0.4666666666666667,0.511405,0.6778,0.5221285714285714,0.1111111111111111,0.19230769230769232,0.03571428571428571,0.03389830508474576,0.1016949152542373,7.921739130434782,24.603703703703705,0.18536585365853658,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,1.0,,,,True,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,7498.0,125,3.0,243,240,36,45,21.0,483,2.0,3,,,2.0,2.0,1.0,2.0,3.0,3.0,,3.0,12.0,2.0,3.0,5,7,6.0,15.0,4.0,32,264,,,,1.0,1.0,2.0,3.0,,8.0,4,6.0,18.0,,12.0,3.0,,3.0,5.0,8.0,3.0,2.0,1.0,,2.0,21.0,,,4,15.0,23,,23,,,,,3.0,1.0,1.0,4.0,,2.0,7.0,1.0,1.0,15.0,,21.0,,2.0,4.0,,,4.0,,,1.0,,1.0,8.0,36,,,0.4,0.4,1.0,0.4,0.6666666666666666,0.4,0.7142857142857143,,1.0,0.6363636363636364,,1.0,0.6666666666666666,,1.0,0.6818181818181818,,,,11.69811320754717,0.42857142857142855,0.189873417721519,,0.09523809523809523,,0.15702479338842976,,,,,0.13043478260869565,0.27586206896551724,0.14814814814814814,0.09090909090909091,0.1111111111111111,,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,0.09090909090909091,1.0,1.0,,0.09090909090909091,0.5,0.5,1.0,0.13636363636363635,1.0,1.0,1.0,0.5454545454545454,0.25,0.25,1.0,,,,0.75,0.6666666666666666,0.8181818181818182,0.25,0.5182363636363636,,0.4771,0.043478260869565216,0.125,,,0.25,8.87142857142857,25.5,0.14814814814814814,,,,,,1.0,,1.0,,,,4.0,,2.0,,,3.0,1.0,1.0,2.0,,1.0,4.0,4.0,,,0.4444444444444444,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,True,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,5206.0,87,7.0,171,172,56,71,16.0,343,22.0,25,4.0,5.0,,,,,,,,,,,,22,25,,,7.0,51,205,6.0,8.0,14.0,4.0,5.0,,,4.0,12.0,32,12.0,,,,,,1.0,1.0,2.0,,1.0,,,1.0,5.0,5.0,10.0,8,12.0,24,15.0,39,1.0,,,,,1.0,,3.0,1.0,,3.0,1.0,1.0,4.0,,12.0,,2.0,10.0,,,9.0,1.0,,3.0,,2.0,12.0,56,1.0,1.0,0.7272727272727273,0.9411764705882353,,,,,0.88,0.75,0.8,0.88,0.75,0.8,0.8793103448275862,0.7,0.75,,,,,16.842105263157894,,0.24489795918367346,0.23255813953488372,0.2962962962962963,0.15151515151515152,0.2631578947368421,0.19736842105263158,0.2727272727272727,0.1724137931034483,,0.23529411764705882,0.36363636363636365,0.19047619047619047,0.3157894736842105,0.25,0.3333333333333333,1.0,0.88,0.88,0.7272727272727273,,,,,,,,,,,,,,,,,1.0,0.8,,,,1.0,,0.7639280000000003,0.6450571428571429,0.8305400000000001,0.1111111111111111,0.1111111111111111,,0.27450980392156865,0.23529411764705882,0.6920000000000001,,0.32748538011695905,6.0,8.0,,,,,,,2.0,10.0,,4.0,,,3.0,,7.0,,,5.0,,2.0,7.0,5.0,,,0.8,0.23076923076923078,0.125,0.7142857142857143,1.0,0.75,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,True,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,54272.0,905,-26.0,1790,1775,569,476,168.0,3565,82.0,138,23.0,35.0,17.0,49.0,7.0,24.0,6.0,25.0,8.0,29.0,99.0,7.0,33.0,106,211,35.0,124.0,71.0,388,1972,5.0,7.0,19.0,28.0,55.0,11.0,41.0,24.0,113.0,50,162.0,75.0,30.0,99.0,29.0,24.0,33.0,54.0,87.0,41.0,13.0,16.0,1.0,16.0,228.0,3.0,6.0,25,32.0,60,9.0,69,5.0,24.0,16.0,8.0,25.0,5.0,13.0,30.0,9.0,12.0,55.0,3.0,15.0,26.0,2.0,75.0,3.0,3.0,85.0,,5.0,101.0,16.0,,50.0,,9.0,113.0,566,7.0,8.0,0.2358490566037736,0.24271844660194175,0.7142857142857143,0.28225806451612906,0.2682926829268293,0.28225806451612906,0.5023696682464455,0.7142857142857143,0.509090909090909,0.47313432835820896,0.42105263157894735,0.4635416666666667,0.5132275132275133,0.4318181818181818,0.509009009009009,0.3701492537313433,0.11374407582938388,0.11594202898550725,,21.873417721518987,0.45454545454545453,0.05565217391304348,0.012987012987012988,0.09541984732824428,0.008152173913043478,0.06810035842293907,0.010843373493975903,0.006535947712418301,0.006872852233676976,0.012987012987012988,0.05154639175257732,0.035175879396984924,0.08241758241758242,0.1044776119402985,0.06557377049180328,0.03048780487804878,0.41194029850746267,0.5942028985507246,0.6721311475409836,0.24390243902439024,0.14626865671641792,0.3469387755102041,0.4146341463414634,0.17647058823529413,0.07164179104477612,0.2916666666666667,0.2916666666666667,0.2857142857142857,0.07462686567164178,0.24,0.24,0.8333333333333334,0.2955223880597015,0.29292929292929293,0.29896907216494845,0.6896551724137931,0.3645833333333333,0.6571428571428571,0.08333333333333333,0.34375,0.21212121212121213,0.7820895522388059,0.29292929292929293,0.513725,0.5171615384615385,0.516625,0.13550135501355012,0.20408163265306123,,0.04896907216494845,0.2912371134020619,5.022748815165876,25.291935483870965,0.31787709497206706,5.0,6.0,4.0,4.0,1.0,8.0,2.0,12.0,3.0,6.0,,3.0,4.0,6.0,4.0,6.0,5.0,,,5.0,,,5.0,4.0,0.16666666666666666,0.16326530612244897,0.058823529411764705,0.011235955056179775,0.022900763358778626,0.8,0.3157894736842105,0.8333333333333334,0.21052631578947367,0.42105263157894735,0.125,1.0,0.5,2.0,,0.2,2.0,,0.016129032258064516,0.020202020202020204,,,,,,,,,1.0,0.25,1.0,True,
